"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"ADDSEA - SIAMB","Accompagnement de jeunes et adultes rencontrant des difficultés dans leur insertion socio-professionnelle - Besançon","111,424 €","20,000 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ASSOCIATION DE GESTION DU CFA DE MONTBELIARD","ACCOMPAGNEMENT DES MUTATIONS ECONOMIQUES, SOCIALES ET DEMOGRAPHIQUES AU FONCTIONNEMENT DE L'APP DE MONTBELIARD ","140,149 €","49,114 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen",,
"ASSOCIATION DEPARTEMENTALE POUR LA FORMATION ET LE PERFECTIONNEMENT DES AGRICULTEURS ET DES SALARIES DE L'AGRICULTURE ADFPA","ACCOMPAGNEMENT DES PORTEURS DE PROJETS CREATEURS ET REPRENEURS D'ENTREPRISES OU ACTIVITES AGRICOLES","378,798 €","164,300 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"ASSOCIATION INSERTION SOCIALE ET PROFESSIONNELLE DES JEUNES BASSIN D'ORNANS","ACCOMPAGNEMENT RENFORCE DES JEUNES A BAS NIVEAU DE QUALIFICATION","32,473 €","7,200 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"ASSOCIATION INSERTION SOCIALE ET PROFESSIONNELLE DES JEUNES BASSIN D'ORNANS","ACCOMPAGNEMENT RENFORCE DES JEUNES A BAS NIVEAU DE QUALIFICATION","35,570 €","7,200 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"ASSOCIATION JULIENNE JAVEL","Action de formation à l'employabilité et à la production","311,969 €","124,788 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"ASSOCIATION POUR LA FORMATION PROFESSIONELLE DES ADULTES (AFPA)","Chantier ecole- préparatoire aux métiers du bâtiment pour les détenus de la maison d'arrêt de Besançon","57,000 €","28,500 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CHAMBRE DE METIERS du DOUBS (CM25)  ","PROGRAMME D'ACCOMPAGNEMENT DES PORTEURS DE PROJET DANS LA CREATION D'ACTIVITE VIA LE STATUT D'AUTO-ENTREPRENEUR","75,759 €","37,879 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CIBC","Accompagnement vers l'emploi et la sortie public de la maison d'arrêt de Besançon","33,550 €","16,775 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CIDFF DU DOUBS","SOUTIEN A LA REPRISE D'ACTIVITE PROFESSIONNELLE DES FEMMES : ACCOMPAGNEMENT GLABAL ET MOBILITE","56,922 €","20,000 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"CIDFF DU DOUBS","Soutien à la reprise d'activité professionnelle des femmes : accompagnement global et mobilité","48,500 €","18,000 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"CIDFF DU DOUBS","SOUTIEN DES FEMMES PAR LA PROMOTION DE L'INSERTION SOCIOPROFESSIONNELLE ET DE L'ACCES AUX DROITS : CAPM","66,300 €","30,000 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"CRE ENTREPRENDRE INITIATIVE","DISPOSITIF LOCAL D'ACCOMPAGNEMENT - FONDS D'INGENIERIE 2009","218,000 €","60,568 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"CRE ENTREPRENDRE INITIATIVE","DLA - Dispositif Local d'Accompagnement -Fonds d'ingénierie","243,600 €","70,994 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"CRE ENTREPRENDRE INITIATIVE","SOUTENIR LA CREATION D'ACTIVITE ET PROMOUVOIR L'ESPRIT D'ENTREPRISE","180,977 €","64,326 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"ESPACE JEUNES PAIO DU HAUT DOUBS","ACCOMPAGNEMENT RENFORCE AU BENEFICE PRIORITAIREMENT DES JEUNES DE BAS NIVEAU DE QUALIFICATION","83,908 €","35,306 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"ESPACE JEUNES PAIO DU HAUT DOUBS","ACCOMPAGNEMENT RENFORCE AU BENEFICE PRIORITAIREMENT DES JEUNES DE BAS NIVEAU DE QUALIFICATION","118,642 €","36,000 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"GROUPEMENT POUR L'AMENAGEMENT ET L'EXPANSION DES QUATRE CANTONS (GAEQC)","Accès des jeunes au marché du travail par un renforcement de l'accueil et de l'orientation","26,345 €","7,073 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"GROUPEMENT POUR L'AMENAGEMENT ET L'EXPANSION DES QUATRE CANTONS (GAEQC)","ACCOMPAGNEMENT RENFORCE AU BENEFICE DES JEUNES DE BAS NIVEAU DE QUALIFICATION 2009","25,918 €","7,073 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"IFPA","Accompagner les parcours de professionnalisation dans les métiers du tertiaire","23,992 €","11,996 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"IFPA","ATELIER ECOLE BESANCON 2008-2009","49,980 €","11,592 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"IFPA","Atelier Ecole Besançon 2009","24,590 €","6,228 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"LYCEE MARMIER - GRETA DU HAUT DOUBS","ATELIER DE PEDAGOGIE PERSONNALISEE DU HAUT-DOUBS","74,176 €","25,994 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen",,
"LYCEE MARMIER - GRETA DU HAUT DOUBS","Atelier de pédagogie personnalisée du Haut Doubs","108,129 €","35,870 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"MISSION LOCALE ESPACE JEUNES DE BESANCON","CIVIS 2009","498,916 €","99,960 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"ADDSEA - SIAMB","Accompagnement de jeunes et adultes rencontrant des difficultés dans leur insertion socio-professionnelle - Action 2008","178,093 €","20,000 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ADDSEA - SIAMB","MOBILISATION AUTOUR D'UN PROJET PROFESSIONNEL - PUBLIC FEMININ 2009","24,550 €","10,550 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"ALTERNATIVE CHANTIERS","CHANTIER D'INSERTION JEUNES ET ADULTES","605,226 €","34,680 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ASSOCIATION DE GESTION DU PLIE DE LA COMMUNAUTE D'AGGLOMERATION DU GRAND BESANCON","Subvention Globale - Plan Local pour l'Insertion et l'Epmloi de la Communauté d'Agglomération du Grand Besançon (PLIE CAGB)","6,847,691 €","1,797,554 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"Association de Gestion et de Comptabilité du Doubs - AGC du Doubs","Soutien Individuel aux PME - 2009","39,335 €","17,701 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"ASSOCIATION GARE BTT","Aide aux postes dans les entreprises d'insertion","629,265 €","242,025 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ASSOCIATION POUR LA FORMATION D'APPRENTIS DE L'INDUSTRIE","CFAI SUD FC : Promouvoir les métiers industriels et accroitre les flux de recrutement","71,434 €","24,287 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"ASSOCIATION POUR LA FORMATION PROFESSIONELLE DES ADULTES (AFPA)","Chantier ecole- préparatoire aux métiers du bâtiment pour les détenus de la maison d'arrêt de Besan","75,000 €","37,500 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CCAS DE BESANCON","Organisation du forum international du handicap en octobre à Besançon:  intégration sociale des personnes handicapées dans l'emploi, le sport et les établissements spécialisés,","140,282 €","62,632 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CIBC","ACCOMPAGNEMENT VERS L'EMPLOI ET LA SORTIE DU PUBLIC DE LA MAISON D'ARRET DE BESANCON","30,000 €","15,000 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CRIF FORMATION CONSEIL","DISPOSITIF PERMANENT D'ACQUISITION DES SAVOIRS DE BASE - BESANCON","26,495 €","10,500 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CRIF FORMATION CONSEIL","FORMATIC - BASSIN DE BESANCON","19,030 €","8,253 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CRIF FORMATION CONSEIL","Formation Qualifiante des Encadrants Techniques - Accès aux titres E.T.A.I.E et E.T.I ","47,177 €","14,587 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"DIRECTION REGIONALE DES ENTREPRISES DE LA CONCURRENCE DE LA CONSOMMATION DU TRAVAIL ET DE L'EMPLOI (DIRECCTE)","Assistance technique service gestion FSE DIRECCTE Franche-Comté","287,997 €","287,997 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen",,
"DIRECTION REGIONALE DES ENTREPRISES DE LA CONCURRENCE DE LA CONSOMMATION DU TRAVAIL ET DE L'EMPLOI (DIRECCTE)","FORMATIONS COMPETENCES CLES - Lot 01 - Zone ALE BESANCON - IFPA CHALON SUR SAONE","863,100 €","287,700 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen",,
"DIRECTION REGIONALE DES ENTREPRISES DE LA CONCURRENCE DE LA CONSOMMATION DU TRAVAIL ET DE L'EMPLOI (DIRECCTE)","Prestation d'appui sur logiciel FSE WEB - clôture Objectif 3","1,313 €","1,313 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen",,
"FCF ARGOS","ACCOMPAGNER LA PROFESSIONNALISATION DANS LES METIERS DU TERTIAIRE","23,992 €","11,996 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"FRATE FORMATION CONSEIL","ACTION D'IMMERSION LINGUISTIQUE EN ENTREPRISE - AILE A BESANCON","14,475 €","4,878 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"FRATE FORMATION CONSEIL","ATELIER PEDAGOGIQUE PERSONNALISE DE BESANCON","70,708 €","24,748 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen",,
"IFPA","ATELIER ECOLE BESANCON 2010","27,885 €","9,523 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"LYCEE JULES HAAG","Réinsertion des détenus - Maison d'arrêt de Besançon-  Préqualification installation en équipements électriques ","50,392 €","24,692 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"MAIRIE DE BESANCON","Mise en oeuvre du plan municipal d'action contre les discrimitations et en faveur de l'egalité des c","107,241 €","53,621 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"MISSION LOCALE ESPACE JEUNES DE BESANCON","CEFI","212,146 €","78,500 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"MISSION LOCALE ESPACE JEUNES DE BESANCON","Correspondants Emploi Formation Insertion","205,546 €","78,500 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE DE BESANCON ","CFAA25 : Individualisation des parcours de formation d'apprentis pour une meilleure insertion professionnelle","78,340 €","35,253 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / AUDEUX / DANNEMARIE-SUR-CRETE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CHAMBRE REGIONALE DE METIERS (CRM) ","Développement de l'apprentissage par l'amélioration de l'orientation des jeunes, la prévention des ruptures de contrat et la professionnalisation des Maîtres d'apprentissage","80,680 €","36,306 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / AUDEUX / ECOLE-VALENTIN","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"ADDSEA - SIAMB","MOBILISATION AUTOUR D'UN PROJET PROFESSIONNEL PUBLIC FEMININ 2008","21,722 €","10,538 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"AFOBAT DE FRANCHE-COMTE","CFA du bâtiment : Plan d'amélioration de la qualité de la formation du CFA du bâtiment de Franche-Comté","385,012 €","173,255 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"ASSOCIATION POUR LA FORMATION D'APPRENTIS DE L'INDUSTRIE","Promouvoir les métiers industries et accroître les flux de recrutement au CFAI Sud FC","59,450 €","26,753 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"ASSOCIATION POUR LA PROMOTION DE L'ENSEIGNEMENT CATHOLIQUE TECHNIQUE","CFA ASPECT : Amélioration et développement de l'apprentissage","80,257 €","36,116 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CONSEIL REGIONAL DE FRANCHE-COMTE","Assistance technique FSE 2007 et 2008 : mise en oeuvre de la convention de subvention globale 2007/2013","170,745 €","119,522 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","85","Préparation, mise en oeuvre, suivi et inspection "
"INDIBAT TRAVAIL TEMPORAIRE","Mise en situtation de travail","10,799 €","10,799 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Institut de formation travaux publics Bourgogne Franche Comté (IFTP)","CFA TP: Améliorer la qualité de la formation et de l'environnement pédagogique","24,031 €","10,814 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"AC! Agir contre le chômage","Atelier informatique","19,334 €","2,930 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ADAPEI SERVICE ENTREPRISE ADAPTEE","Entreprise Adaptée et Emploi 2008","66,375 €","29,869 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ADAPEI SERVICE ENTREPRISE ADAPTEE","Entreprise Adaptée et Emploi 2009","60,719 €","27,323 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ADDSEA - SIAMB","mise en situation de travail","410,141 €","24,338 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AFOBAT DE FRANCHE-COMTE","AFOBAT : Plan d'amélioration de la qualité de la formation du CFA Vauban du bâtiment de Franche-Comté 2008","412,257 €","185,786 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"AFOBAT DE FRANCHE-COMTE","Plan d'amélioration de la qualité de la formation du CFA du bâtiment de Franche-Comté","538,653 €","242,394 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"AFOBAT DE FRANCHE-COMTE","plan d'amélioration de la qualité de la formation du CFA Vauban du bâtiment de Franche-Comté 2009-2010","409,994 €","184,497 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"AGENCE NATIONALE POUR L'EMPLOI (ANPE)","Accompagnement par un référent PLIE","204,024 €","177,296 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ALTERNATIVE CHANTIERS","mise en situation de travail","182,423 €","29,257 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ANPE","REFERENT PLIE","79,000 €","17,034 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ANPE","REFERENT PLIE","103,095 €","47,467 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AQUA VERT","ENTREPRISE D'INSERTION PAYSAGISTE","320,935 €","10,000 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AQUA VERT","mise en situation de travail","113,638 €","8,004 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Apprentis'sup Franche-Comté","amélioration qualitative des formations par apprentissage","36,398 €","16,379 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Association Apprentis'sup Franche-Comté","CFA du superieur : Amélioration de la qualité de l'apprentissage dans l'enseignement supérieur","32,765 €","14,744 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"ASSOCIATION DE GESTION DU PLIE DE LA COMMUNAUTE D'AGGLOMERATION DU GRAND BESANCON","Assistance technique","210,661 €","47,541 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","85","Préparation, mise en oeuvre, suivi et inspection "
"ASSOCIATION GARE BTT","Aide aux postes dans les entreprises d'insertion","672,830 €","302,047 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ASSOCIATION GARE BTT","Mise en situation de travail","355,433 €","28,673 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ASSOCIATION GARE BTT","Mise en situation de travail","1,275,425 €","33,341 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ASSOCIATION POUR LA FORMATION D'APPRENTIS DE L'INDUSTRIE","promouvoir les métiers industriels et accroître les flux de recrutement au CFAI SFC","56,214 €","25,296 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"ASSOCIATION POUR LA FORMATION PROFESSIONNELLE DES PREPARATEURS EN PHARMACIE DE FRANCHE-COMTE","CFA pharmacie : Développement de pédagogie basée sur les NTIC et formation des enseignants","25,031 €","11,264 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"ASSOCIATION POUR LA FORMATION PROFESSIONNELLE DES PREPARATEURS EN PHARMACIE DE FRANCHE-COMTE","définition d'un parcours de formation adapté à la réalisation d'un projet professionnel","9,698 €","4,364 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"ASSOCIATION POUR LA PROMOTION DE L'ENSEIGNEMENT CATHOLIQUE TECHNIQUE","CFA ASPECT :Amélioration et développement de l'apprentissage","62,998 €","28,349 €","FONDS SOCIAL EUROPEEN","FRANCHE-COMTE","DOUBS / BESANCON / BESANCON / BESANCON","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
