"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Agence pour la Valorisation de la Recherche Universitaire du Limousin (AVRUL)","Projet MECANOS - Structuration de compétences en logiciels sécurisés embarqués  - cartes à puces pour programme","118,000 €","47,200 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"Agence pour la Valorisation de la Recherche Universitaire du Limousin (AVRUL)","Projet XRAD - Développer, produire et exploiter des moyens de mesure et de contrôle de l'activité volumique du radon adaptés aux besoins de marchés naissants","306,449 €","139,287 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"AGRO QUALITE SERVICE","Accompagnement pour l'obtention de l'accréditation COFRAC","12,025 €","3,006 €","FEDER ","LIMOUSIN","LIMOUSIN",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"AGRO QUALITE SERVICE","Acquisition de matériels de laboratoire","28,599 €","5,005 €","FEDER ","LIMOUSIN","LIMOUSIN",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"A. I. L. E. Association Incubateur Limousin d'Entreprises","Accompagnement de porteurs de projet de création d'entreprises innovantes (1er semestre 2008)","246,275 €","66,425 €","FEDER ","LIMOUSIN","LIMOUSIN",,"1","Activités R&DT dans centres de recherche"
"A. I. L. E. Association Incubateur Limousin d'Entreprises","Accompagnement de porteurs de projets de création d'entreprise innovante du 01 07 07 au 31 12 07","246,442 €","66,425 €","FEDER ","LIMOUSIN","LIMOUSIN",,"1","Activités R&DT dans centres de recherche"
"A. I. L. E. Association Incubateur Limousin d'Entreprises","Allocation d'incubation ","36,696 €","18,348 €","FEDER ","LIMOUSIN","LIMOUSIN",,"74","Développer le potentiel humain dans le domaine de la recherche et l'innovation, en particulier par des études de 3ème cycle"
"AIRELLE","Objectif création","271,840 €","135,920 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"AIRELLE","Objectif Création 2008-2009","725,630 €","362,815 €","FEDER ","LIMOUSIN","LIMOUSIN",,"68","Aide au travail indépendant et à la création d'entreprise"
"AIRELLE","Objectif Création - 2010 ","300,420 €","150,210 €","FEDER ","LIMOUSIN","LIMOUSIN",,"68","Aide au travail indépendant et à la création d'entreprise"
"ALAIR & AVD","Projet STATAIR : recherche fondamentale","92,881 €","37,153 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"ALAIR & AVD","Projet STATAIR : recherche industrielle","111,020 €","33,306 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"ALIPTIC","Réalisation d'une étude de préfiguration du contrat de progrès TIC","100,000 €","20,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,"14","Services et applications pour les PME (commerce électronique, éducation et formation, mise en réseau, etc.)"
"AMCAD ENGINEERING","Acquisition de matériels","619,067 €","92,860 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"APIB","Animation et suivi du contrat de progrès de la filière Forêt - Bois - année 2008","351,894 €","66,094 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"APIB","Fonctionnement 2009","174,545 €","35,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"APTICOD","Conception de nouveaux codeurs optiques et création d'un banc de test expérimental","64,702 €","16,175 €","FEDER ","LIMOUSIN","LIMOUSIN",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"ARBOS","Construction, acquisition et installation d'une nouvelle ligne de triage","1,864,265 €","160,515 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"ARBOS","Recrutement d'un cadre chargé de la supervision technique de la scierie","43,800 €","10,950 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"ARDEAR LIMOUSIN","programme: indépendance énergétique et alimentaire sur les exploitations agricoles ","35,000 €","14,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"AROLIM-l'USH du Limousin","Dispositif Régional  Développement Durable et logement social en Limousin ","102,932 €","23,690 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"AROLIM-l'USH du Limousin","Sensibilisation des organismes HLM au développement durable","90,000 €","29,250 €","FEDER ","LIMOUSIN","LIMOUSIN",,"54","Autres mesures pour protéger l'environnement et prévenir les risques"
"ARROLIMOUSIN","Investissements immobiliers","458,789 €","57,349 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"AS'COM INGENIERIE","Recrutements d'un cadre et d'un second","68,428 €","17,107 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"Association MIGADO","Action pour les poissons migrateurs sur la Dordodogne","275,002 €","82,501 €","FEDER ","LIMOUSIN","LIMOUSIN",,"54","Autres mesures pour protéger l'environnement et prévenir les risques"
"Association MIGADO","Actions 2007 pour les poissons migrateurs sur la Dordogne","182,948 €","36,590 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"Association MIGADO","Impact des éclusées sur les salmonidés sur le bassin de la Dordogne","107,417 €","26,854 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"Association MIGADO","Programme d'actions 2009pour les poissons migrateurs amphihalins sur la Dordogne -secteur Limousin","259,134 €","77,739 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"Association pour le développement et la promotion du Pôle Européen de la Céramique","Animation du Pôle de compétitivité Céramique - 2009","548,442 €","245,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Association pour le développement et la promotion du Pôle Européen de la Céramique","Etude de faisabilité d'une plate-forme d'innovation commune au Pôle européen de la céramique et au pôle Elopsys","23,900 €","11,950 €","FEDER ","LIMOUSIN","LIMOUSIN",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Association pour le développement et la promotion du Pôle Européen de la Céramique","Fonctionnement 2010 du Pôle Européen de la Céramique","702,800 €","254,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"ATULAM","Acquisition de matériels","1,335,314 €","133,531 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"ATULAM","Etude des performances acoustiques et thermiques des menuiseries","32,100 €","8,025 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"ATULAM","Recrutement d'un cadre ressources humaines","43,208 €","10,802 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"AURA PLASTIC","Acquisition de matériels productifs (tampographie)","204,856 €","15,364 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"AVRUL","Accompagnement de porteurs de projet de création d'entreprise innovante - 2ème semestre 2008","246,275 €","66,425 €","FEDER ","LIMOUSIN","LIMOUSIN",,"1","Activités R&DT dans centres de recherche"
"AVRUL","Animation 2009 - Département Incubateur","492,550 €","132,850 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"AVRUL","Argiles plastiques","73,482 €","18,371 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"AVRUL","CADMOS 40","103,842 €","51,060 €","FEDER ","LIMOUSIN","LIMOUSIN",,"1","Activités R&DT dans centres de recherche"
"AVRUL","CODEX - XLIM (département mathématique informatique)","84,960 €","19,980 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"AVRUL","Diagnostic de réseau routier secondaire - IPAM (laboratoire GEMH)","57,720 €","14,430 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"AVRUL","Evolution du BTV8, souche virale responsable de la fièvre catarrhale - GEIST (labo de génétique moléculaire animale)","104,610 €","25,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"AVRUL","Fibres optiques en verre d'oxyde de tellure pour des applications infrarouges - IPAM (SPCTS Axe 3) et XLIM (département photonique)","89,260 €","22,315 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"AVRUL","Fibres optiques photoniques non linéaires actives - XLIM (département photonique)","101,263 €","25,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"AVRUL","LASER Télémétrie 3D - XLIM (département optique)","55,544 €","13,886 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"AVRUL","Nouvelle approche du spermogramme équin - GEIST (labo d'homéostasie cellulaire et pathologie)","94,946 €","22,469 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"AVRUL","Phytoremédiation de l'uranium - GEIST (laboratoire de chimie des substances naturelles)","91,354 €","22,675 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"AVRUL","Projet CERMJET - Participation du laboratoire SPCTS","671,389 €","276,443 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"AVRUL","Projet DISATECH - XLIM, département MINACOM ","336,101 €","80,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"AVRUL","SAPHIRALE (laboratoire XLIM C²S²)","379,427 €","94,478 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"AVRUL","Spirit Femto - XLIM (département photonique)","104,977 €","25,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"AVRUL","SULKY - XLIM (département mécatronique)","111,444 €","25,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"B Cell Design","Acquisition de matériels de laboratoire","69,029 €","6,903 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"BLANCHISSERIE DU LIMOUSIN","Acquisition de matériels de lavage et essorage.","263,620 €","39,543 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"BLANCHISSERIE DU LIMOUSIN","Extension de bâtiment pour accueillir la nouvelle chaîne de lavage/essorage.","153,024 €","16,833 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"BODYCOTE","Mise en place d'une calibration interne et d'une méthode de calcul des coûts","361,200 €","90,300 €","FEDER ","LIMOUSIN","LIMOUSIN",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"BODYCOTE","Optimisation de recettes de projection thermique","375,600 €","93,900 €","FEDER ","LIMOUSIN","LIMOUSIN",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"BODYCOTE","Optimisation des pièces détachées de torches de projection thermique","204,800 €","51,200 €","FEDER ","LIMOUSIN","LIMOUSIN",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"BOIS GALBE INDUSTRIE","Acquisition d'un centre d'usinage","150,000 €","12,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"BRJ EMBALLAGE","Investissements matériels","3,076,764 €","384,596 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"BRONDEL EMBALLAGES","Acquisition d'une presse de découpe","164,300 €","28,753 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"BROUSSE ET FILS","Construction d'un bâtiment","1,077,581 €","188,577 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"CAFEINE","Objectif création 2008-2009","353,680 €","176,840 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"CAP BOIS ET TOIT","Acquisition de racks de stockage","66,906 €","5,018 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"CAP BOIS ET TOIT","Recrutement d'un cadre assurant les fonctions de directrice générale","60,000 €","15,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"CARREFOUR DU BOIS LIMOUSIN","Acquisition d'un porteur forestier","250,000 €","37,500 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"CARRIERES D'AMBAZAC","Acquisition d'une ligne d'ensachage et machine pour enrobage et colorisation","907,609 €","90,761 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"CDMA Corrèze - Chambre Départementale de Métiers et de l'Artisanat de la Corrèze","Contrat Installation Formation Artisanale 2009","37,919 €","18,960 €","FEDER ","LIMOUSIN","LIMOUSIN",,"68","Aide au travail indépendant et à la création d'entreprise"
"CDMA Corrèze - Chambre Départementale de Métiers et de l'Artisanat de la Corrèze","Dispositif CAPEA 2009 Diagnostic, Initiative, Animation","36,350 €","11,340 €","FEDER ","LIMOUSIN","LIMOUSIN",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CDMA Corrèze - Chambre Départementale de Métiers et de l'Artisanat de la Corrèze","Dispositif CAPEA 2010 Diagnostic, Initiative, Animation","36,350 €","11,340 €","FEDER ","LIMOUSIN","LIMOUSIN",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CDMA Corrèze - Chambre Départementale de Métiers et de l'Artisanat de la Corrèze","Dispositifs CAPEA Diagnostic et Initiative - année 2007","33,750 €","13,500 €","FEDER ","LIMOUSIN","LIMOUSIN",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CDMA Corrèze - Chambre Départementale de Métiers et de l'Artisanat de la Corrèze","Dispositifs CAPEA Diagnostic, Initiative, Animation - année 2008","34,000 €","12,150 €","FEDER ","LIMOUSIN","LIMOUSIN",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CDMA Corrèze - Chambre Départementale de Métiers et de l'Artisanat de la Corrèze","Objectif Création - 2008 - 2009","338,600 €","169,300 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"CDMA Corrèze - Chambre Départementale de Métiers et de l'Artisanat de la Corrèze","Objectif Création - 2010 ","164,960 €","82,480 €","FEDER ","LIMOUSIN","LIMOUSIN",,"68","Aide au travail indépendant et à la création d'entreprise"
"CDMA Corrèze - Chambre Départementale de Métiers et de l'Artisanat de la Corrèze","Stage  Contrat Installation Formation Artisanale ","38,616 €","19,308 €","FEDER ","LIMOUSIN","LIMOUSIN",,"68","Aide au travail indépendant et à la création d'entreprise"
"CDMA Corrèze - Chambre Départementale de Métiers et de l'Artisanat de la Corrèze","Stage  Contrat Installation Formation Artisanale ","46,400 €","19,575 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"CDMA Creuse - Chambre Départementale de Métiers et de l'Artisanat de la Creuse","Contrat Installation Formation Artisanale 2009","51,965 €","22,926 €","FEDER ","LIMOUSIN","LIMOUSIN",,"68","Aide au travail indépendant et à la création d'entreprise"
"CDMA Creuse - Chambre Départementale de Métiers et de l'Artisanat de la Creuse","Contrat Installation Formation Artisanale - CIFA 2009-2010","52,598 €","17,503 €","FEDER ","LIMOUSIN","LIMOUSIN",,"68","Aide au travail indépendant et à la création d'entreprise"
"CDMA Creuse - Chambre Départementale de Métiers et de l'Artisanat de la Creuse","Dispositif CAPEA 2009 Diagnostic, Initiative, Animation","29,516 €","9,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CDMA Creuse - Chambre Départementale de Métiers et de l'Artisanat de la Creuse","Dispositif CAPEA 2010 Diagnostic, Initiative, Animation","30,175 €","9,630 €","FEDER ","LIMOUSIN","LIMOUSIN",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CDMA Creuse - Chambre Départementale de Métiers et de l'Artisanat de la Creuse","Dispositifs CAPEA Diagnostic et Initiative - année 2007 ","48,682 €","17,280 €","FEDER ","LIMOUSIN","LIMOUSIN",,"14","Services et applications pour les PME (commerce électronique, éducation et formation, mise en réseau, etc.)"
"CDMA Creuse - Chambre Départementale de Métiers et de l'Artisanat de la Creuse","Dispositifs CAPEA Diagnostic, Initiative, Animation - année 2008","32,500 €","10,800 €","FEDER ","LIMOUSIN","LIMOUSIN",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CDMA Creuse - Chambre Départementale de Métiers et de l'Artisanat de la Creuse","Objectif Création - 2010 ","102,080 €","51,040 €","FEDER ","LIMOUSIN","LIMOUSIN",,"68","Aide au travail indépendant et à la création d'entreprise"
"CDMA Creuse - Chambre Départementale de Métiers et de l'Artisanat de la Creuse","Objectif Création - année 2008 - année 2009","227,400 €","113,700 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"CDMA Creuse - Chambre Départementale de Métiers et de l'Artisanat de la Creuse","PERFORMANCE","40,000 €","20,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,"68","Aide au travail indépendant et à la création d'entreprise"
"CDMA Creuse - Chambre Départementale de Métiers et de l'Artisanat de la Creuse","PERFORMANCE 2010","30,000 €","15,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,"68","Aide au travail indépendant et à la création d'entreprise"
"CDMA Creuse - Chambre Départementale de Métiers et de l'Artisanat de la Creuse","Stage  Contrat Installation Formation Artisanale ","42,641 €","18,820 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"CDMA Creuse - Chambre Départementale de Métiers et de l'Artisanat de la Creuse","Stage  Contrat Installation Formation Artisanale ","48,816 €","24,408 €","FEDER ","LIMOUSIN","LIMOUSIN",,"68","Aide au travail indépendant et à la création d'entreprise"
"CDMA Haute-Vienne - Chambre Départementale de Métiers et de l'Artisanat de la Ha","Contrat Installation Formation Artisanale 2009","55,647 €","26,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,"68","Aide au travail indépendant et à la création d'entreprise"
"CDMA Haute-Vienne - Chambre Départementale de Métiers et de l'Artisanat de la Ha","Contrat Installation Formation Artisanale - CIFA 2010","68,403 €","31,500 €","FEDER ","LIMOUSIN","LIMOUSIN",,"68","Aide au travail indépendant et à la création d'entreprise"
"CDMA Haute-Vienne - Chambre Départementale de Métiers et de l'Artisanat de la Ha","Dispositif CAPEA 2009 Diagnostic, Initiative, Animation","39,125 €","14,850 €","FEDER ","LIMOUSIN","LIMOUSIN",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CDMA Haute-Vienne - Chambre Départementale de Métiers et de l'Artisanat de la Ha","Dispositif CAPEA 2010 Diagnostic, Initiative, Animation","33,750 €","13,500 €","FEDER ","LIMOUSIN","LIMOUSIN",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CDMA Haute-Vienne - Chambre Départementale de Métiers et de l'Artisanat de la Ha","Dispositifs CAPEA Diagnostic et Initiative - année 2007 ","39,300 €","15,120 €","FEDER ","LIMOUSIN","LIMOUSIN",,"14","Services et applications pour les PME (commerce électronique, éducation et formation, mise en réseau, etc.)"
"CDMA Haute-Vienne - Chambre Départementale de Métiers et de l'Artisanat de la Ha","Dispositifs CAPEA Diagnostic, Initiative, Animation - année 2008","38,625 €","14,850 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"CDMA Haute-Vienne - Chambre Départementale de Métiers et de l'Artisanat de la Ha","Objectif Création - 2010 ","188,950 €","94,475 €","FEDER ","LIMOUSIN","LIMOUSIN",,"68","Aide au travail indépendant et à la création d'entreprise"
"CDMA Haute-Vienne - Chambre Départementale de Métiers et de l'Artisanat de la Ha","Objectif Création - année 2008 - année 2009","338,600 €","169,300 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"CDMA Haute-Vienne - Chambre Départementale de Métiers et de l'Artisanat de la Ha","Stage  Contrat Installation Formation Artisanale ","65,000 €","32,500 €","FEDER ","LIMOUSIN","LIMOUSIN",,"68","Aide au travail indépendant et à la création d'entreprise"
"CDMA Haute-Vienne - Chambre Départementale de Métiers et de l'Artisanat de la Ha","Stage  Contrat Installation Formation Artisanale ","69,667 €","32,500 €","FEDER ","LIMOUSIN","LIMOUSIN",,,
"Centre hospitalier de Limoges","SAPHIRALE (CHU équipe de recherche EA 3174)","298,050 €","73,568 €","FEDER ","LIMOUSIN","LIMOUSIN",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Centre Hospitalier d'Ussel","Installation de capteurs solaires thermiques pour la production d'eau chaude sanitaire de l'EHPAD d'Ussel","112,936 €","32,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,"40","Energie renouvelable: én. solaire"
"CERADROP","Acquisition de matériels et installations spécifiques","366,265 €","54,940 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"CERADROP","CERAMJET recherche industrielle et développement - fonctionnement","631,000 €","75,720 €","FEDER ","LIMOUSIN","LIMOUSIN",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"CERADROP","CERAMJET recherche industrielle et développement - partie investissement","287,000 €","34,440 €","FEDER ","LIMOUSIN","LIMOUSIN",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"CERADROP","Construction d'un bâtiment","590,746 €","88,612 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"CERADRY","Acquisition de divers matériels","265,002 €","39,750 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"CERAMIQUES & DEVELOPPEMENT","Acquisition de matériel de production","598,600 €","74,825 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"CERAMPILOT","Participation au programme LOKI R","522,648 €","123,688 €","FEDER ","LIMOUSIN","LIMOUSIN",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"CERAMPILOT","TEC 3 COM - Développements concurrentiels - fonctionnement","179,368 €","44,842 €","FEDER ","LIMOUSIN","LIMOUSIN",,"1","Activités R&DT dans centres de recherche"
"CERAMPILOT","TEC 3 COM - Développements concurrentiels - investissement","100,000 €","25,000 €","FEDER ","LIMOUSIN","LIMOUSIN",,"1","Activités R&DT dans centres de recherche"
"CHAINERIES LIMOUSINES","Acquisition de divers matériels","718,850 €","64,697 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"CHALEIX ET FILS","Acquisition d'un combiné d'abattage pour feuillus","350,000 €","61,250 €","FEDER ","LIMOUSIN","LIMOUSIN",,"8","Autres investissements en entreprises"
"Chambre d'agriculture de la Corrèze","Année 2 du programme d'économies d'énergie sur les exploitations agricoles","25,816 €","10,326 €","FEDER ","LIMOUSIN","LIMOUSIN",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Chambre d'agriculture de la Corrèze","Economies d'énergies sur les exploitations agricoles en Limousin ","26,307 €","10,523 €","FEDER ","LIMOUSIN","LIMOUSIN",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"CHAMBRE D'AGRICULTURE DE LA CREUSE","Mission  de suivi et d'expertise des boues (1ère année) : 2007","22,452 €","5,712 €","FEDER ","LIMOUSIN","LIMOUSIN",,"48","Prévention intégrée et contrôle de la pollution"
"CHAMBRE D'AGRICULTURE DE LA CREUSE","Mission de suivi et d'expertise des épandages des boues : 2ème année : 2008","37,745 €","9,357 €","FEDER ","LIMOUSIN","LIMOUSIN",,"48","Prévention intégrée et contrôle de la pollution"
"CHAMBRE D'AGRICULTURE DE LA CREUSE","Mission de suivi et d'expertise des épandages des boues (année 2009)","42,660 €","10,665 €","FEDER ","LIMOUSIN","LIMOUSIN",,"48","Prévention intégrée et contrôle de la pollution"
"CHAMBRE D'AGRICULTURE DE LA CREUSE","Programme  économies d'énergie sur les exploitations agricoles ","19,711 €","7,884 €","FEDER ","LIMOUSIN","LIMOUSIN",,"33","Electricité"
"CHAMBRE D'AGRICULTURE DE LA CREUSE","Programme  économies d'énergie sur les exploitations agricoles ","19,711 €","7,884 €","FEDER ","LIMOUSIN","LIMOUSIN",,"37","Produits pétroliers"
"CHAMBRE D'AGRICULTURE DE LA CREUSE","programme économies d'énergie sur les exploitations agricoles année 2009","18,811 €","7,524 €","FEDER ","LIMOUSIN","LIMOUSIN",,"33","Electricité"
"CHAMBRE D'AGRICULTURE DE LA CREUSE","programme économies d'énergie sur les exploitations agricoles année 2009","18,811 €","7,524 €","FEDER ","LIMOUSIN","LIMOUSIN",,"37","Produits pétroliers"
"Chambre de Commerce et d'Industrie de la Creuse","CLUSTER ISOLATION - 2009","23,200 €","9,280 €","FEDER ","LIMOUSIN","LIMOUSIN",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
