"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"AAEPM (Association pour l'Amélioration de l'Environnement dans le Pays de Marquise)","Aide à l'encadrement des BRMI - 2008",90000,45000,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","PAS-DE-CALAIS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"aasmrc ( association d'actions sociales en milieu rural du canton de cassel)","actions d'insertions sociales et professionnelles du canton de Cassel",24857,12428,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / DUNKERQUE / CASSEL","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ABELIA","Accompagnement des Parcours 2008",42000,21000,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE / LILLE / LILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ABELIA","Accompagnement des parcours 2009",43000,21500,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE / LILLE / LILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ABELIA","Accompagnement des parcours - Seconde période 2007",14900,6901.68,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE / LILLE / LILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ABELIA","Médiation emploi 2007",64105,13007.5,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE / TOURCOING / TOURCOING","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ABELIA","Plan Emploi 2008",44000,22000,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE / LILLE / LILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ABELIA","Plan Emploi 2009",44000,22000,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","NORD / LILLE / LILLE / LILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACACIAS","Chantier de réinsertion pour jeunes détenus 2007",66618,44558,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","PAS-DE-CALAIS / ARRAS / ARRAS / ARRAS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACACIAS","Chantier d'insertion Bastion des Chouettes",225657,9240,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","PAS-DE-CALAIS / ARRAS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACACIAS","Chantier d'insertion Citadelle",211753,9240,"FONDS SOCIAL EUROPEEN","NORD-PAS-DE-CALAIS","PAS-DE-CALAIS / ARRAS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACCESS-IT","Intégration des technologies de développement liées au terminal Microsoft Surface et recherche d'applications métiers",46290,8000,"FEDER ","NORD-PAS-DE-CALAIS","NORD / LILLE / LILLE / VILLENEUVE-D'ASCQ","Programme Opérationnel Compétitivité et Emploi Nord-Pas-de-Calais","4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
