"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Communauté de Communes du Val de Sarthe","Travaux de génie civil pour fibre optique pour alimenter les ZAE sur Voivres Lès Le Mans","107,635 €","26,909 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Communauté de communes du Vihiersois Haut Layon","Etude Zone de développement éolien","19,016 €","5,705 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"39","Energie renouvelable: én. éolienne"
"Communauté de communes Loire Aubance","Installation de chauffage par géothermie","86,958 €","26,087 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,,
"Communauté de communes Loir et Bercé","CARNUTA, Maison de l'homme et de la forêt","2,381,871 €","500,000 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"58","Protection et préservation du patrimoine culturel"
"COMMUNE d'ANDARD","Etude énergétique et pose de panneaux photovoltaïques sur l'extension de l'Ecole maternelle d'Andard","44,524 €","13,357 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"Commune d'Artannes sur Thouet","travaux de confortement des cavités sous voirie, rue du Poitou, du Four, de la Prée et Lavalouette","205,000 €","51,250 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"53","Prévention des risques (...)"
"Commune de Beaufort en Vallée","Restructuration du musée Joseph Denais à Beaufort-en-Vallée","2,461,420 €","500,000 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"58","Protection et préservation du patrimoine culturel"
"Commune de Bonnoeuvre","Extension d'un réseau de chaleur vers une école à Bonnoeuvre","39,346 €","11,804 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"42","Energie renouvelable: én. hydroélectrique, géothermique et autre"
"Commune de Châtelain","Installation d'une chaudière à granulés bois","31,132 €","9,340 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"41","Energie renouvelable: biomasse"
"commune de Distré","Consolidation d'anciennes caves viticoles","58,645 €","14,661 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"53","Prévention des risques (...)"
"Commune de Gorron","FEDER - Construction d'une chaufferie bois-énergie de 500 kW avec un réseau de chaleur","637,436 €","191,231 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"41","Energie renouvelable: biomasse"
"Commune de La Possonnière","Démarche HQE  Mission dassistance à maîtrise douvrage","18,883 €","5,665 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Commune de Lassay-Les-Châteaux","FEDER - Installation d'une chaufferie au bois déchiqueté pour les salles multifonction, ommnisport et la piscine à Lassay-les-Châteaux","162,819 €","48,846 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"41","Energie renouvelable: biomasse"
"Commune de Laval","FEDER - Aménagement d'un city stade dans le quartier des Fourches","41,792 €","10,448 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Commune de Laval","FEDER - Quartier des Fourches - Rénovation du gymnase Constant Laisis","88,377 €","22,094 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Commune de Laval","Quartier des Fourches : rénovation espaces publics - Place de l'Abbé de l'Epée","260,105 €","65,026 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Commune de Loué","Achat et installation de panneaux photovoltaïques sur 2 batiments communaux","362,710 €","108,813 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"Commune de MURS ERIGNE","Installation de deux centrales photovoltaïques à l'école Bellevue maternelle et primaire et de capteurs solaires thermiques à la Cuisine centrale","258,100 €","77,430 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"Commune de PARIGNE-L'EVEQUE","Elaboration d'un plan de gestion pour la réserve naturelle régionale de la Basse Goulandière","20,800 €","6,240 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Commune de Pommerieux","Installations photovoltaïques.","135,167 €","40,550 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"COMMUNE DE SABLE-SUR-SARTHE","Etudes pour la création d'un Pôle d'Echange Multimodal à la gare de Sablé-sur-Sarthe","168,715 €","50,614 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"27","Transport multimodal (RTE-T)"
"Commune de ST JEAN DES MAUVRETS","Installation de panneaux photovoltaïques et solaires thermiques à la salle polyvente","30,436 €","9,131 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"Commune de St Pierre sur Orthe","FEDER - Travaux salle des fêtes de St Pierre sur Orthe : installation de panneaux photovoltaïques sur sa partie sud","62,090 €","18,627 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
"Commune de Turquant","Installation photovoltaïque - Site artisanal  le Bois d'ortie  à Turquant","69,930 €","20,979 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
