"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Boutique de Gestion Espace","PRCTE 2008","1,513,250 €","756,625 €","FEDER ","NORD-PAS-DE-CALAIS","NORD-PAS-DE-CALAIS",,"8","Autres investissements en entreprises"
"BRIQUETERIES DU NORD","Caractérisation des performances techniques des produits en terre cuite et en terre crue qui doit conduire à l'élaboration de produits améliorés ou de nouveaux produits cuits et/ou crus utilisables dans l'habitat de demain.","381,750 €","100,000 €","FEDER ","NORD-PAS-DE-CALAIS","NORD-PAS-DE-CALAIS",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"CALAISIS INITIATIVE","DOTATION EN FONDS DE PRETS AU TITRE DE L'ANNEE 2008","375,000 €","37,500 €","FEDER ","NORD-PAS-DE-CALAIS","NORD-PAS-DE-CALAIS",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CAMBRESIS INITIATIVE","Renforcement fonds de prêt 2007","641,500 €","42,275 €","FEDER ","NORD-PAS-DE-CALAIS","NORD-PAS-DE-CALAIS",,"8","Autres investissements en entreprises"
"CANAPE SERVICE","Développement d'outils logiciels pour faciliter l'acte d'achat dans le domaine de l'ameublement","160,590 €","25,000 €","FEDER ","NORD-PAS-DE-CALAIS","NORD-PAS-DE-CALAIS",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"CANCHE AUTHIE INITIATIVE","Renforcement de fonds de prêt 2007","232,500 €","20,000 €","FEDER ","NORD-PAS-DE-CALAIS","NORD-PAS-DE-CALAIS",,"8","Autres investissements en entreprises"
"CANIFRANCE","Mise au point et développement d'une gamme de produits d'hygiène naturels pour chiens et chats","120,420 €","35,000 €","FEDER ","NORD-PAS-DE-CALAIS","NORD-PAS-DE-CALAIS",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"CARRIERES DU BOULONNAIS","Etude de faisabilité pour la valorisation des fines argilocalcaires (FACs) issues du lavage des granulats de carrière sous forme d'éco-matériaux : bloc, colle, enduit. 1ère phase","153,392 €","40,000 €","FEDER ","NORD-PAS-DE-CALAIS","NORD-PAS-DE-CALAIS",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"CARRIERES DU BOULONNAIS","Etude de faisabilité pour la valorisation des fines argilo-calcaires (FACs) issues du lavage des granulats de carrière sous forme d'éco matériaux : bloc, colle, enduit. 2ème phase","158,500 €","25,000 €","FEDER ","NORD-PAS-DE-CALAIS","NORD-PAS-DE-CALAIS",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"CARTONNERIES DE GONDARDENNES","EXTENSION DU SITE","17,993,000 €","1,000,000 €","FEDER ","NORD-PAS-DE-CALAIS","NORD-PAS-DE-CALAIS",,"8","Autres investissements en entreprises"
