Nom ou raison sociale du bénéficiaire,Intitulé du dossier, Montant du projet en coût total, Montant du cofinanceur européen,Fonds européen concerné,Région de localisation du dossier,Localisation,Programme,Catégo- -risation,Libellé catégorisation
Centre Régional Information Jeunesse de Corse,AAP Animation 2010 - P@M du CRIJ Antenne d'Ajaccio," 18,785 € "," 8,077 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
Centre Régional Information Jeunesse de Corse,AAP Animation - P@M du CRIJ Ajaccio," 15,839 € ",,FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
Centre Régional Information Jeunesse de Corse,AAP Animation - P@M du CRIJ Bastia," 18,494 € ",,FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
Centre U Borgu,AAP Animation - Centre U Borgu," 9,248 € ",,FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
CHAMBRE DE METIERS DE HAUTE-CORSE,Mise en oeuvre du dispositif @CTIC," 87,970 € "," 61,863 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
CHAMBRE DE METIERS DE LA CORSE DU SUD,"Formation, sensibilisation et information des actifs de l'Artisanat dans le cadre de la récupération des fluides frigorigènes"," 166,860 € "," 83,430 € ",FEDER ,CORSE,CORSE,,44,Gestion des déchets ménagers et industriels
CHAMBRE REGIONALE DE METIERS DE LA CORSE,MISE EN OEUVRE DU DISPOSITIF @ctic," 138,754 € "," 66,364 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
CHAMBRE REGIONALE DE METIERS DE LA CORSE,Opération mécanique navale," 90,552 € "," 45,276 € ",FEDER ,CORSE,CORSE,,44,Gestion des déchets ménagers et industriels
CHERUBIN Pascale,Installation de panneaux photovoltaïques raccordés au réseau en toiture d'un hangar agricole," 84,000 € "," 15,120 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
Clos Colombu,Installation de panneaux photovoltaïques raccordés au réseau en toiture sur une partie du bâtiment," 585,000 € "," 164,250 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
COLLECTIVITE TERRITORIALE DE CORSE,Acquisition de la licence étendue de logiciels cartographiques / ELA D'ISRI," 300,000 € "," 150,000 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
COLLECTIVITE TERRITORIALE DE CORSE,Assistance technique - Subventions globales - CTC - année 2009.," 468,984 € "," 234,492 € ",FEDER ,CORSE,CORSE,,85,"Préparation, mise en oeuvre, suivi et inspection "
COLLECTIVITE TERRITORIALE DE CORSE,Assistance technique - Subventions globales - CTC - années 2007- 2008.," 490,014 € "," 245,007 € ",FEDER ,CORSE,CORSE,,85,"Préparation, mise en oeuvre, suivi et inspection "
COLLECTIVITE TERRITORIALE DE CORSE,Construction d'une infrastructure pour fibre optique entre Ponte-Leccia et Corte," 1,607,000 € "," 803,500 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
COLLECTIVITE TERRITORIALE DE CORSE,Construction d'une infrastructure pour fibre optique sur la Balagne," 3,150,000 € "," 1,575,000 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
COLLECTIVITE TERRITORIALE DE CORSE,Création d'une ZAL en FT de bavella," 202,535 € "," 53,469 € ",FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
COLLECTIVITE TERRITORIALE DE CORSE,Creation du portail Internet de la MiTIC," 73,600 € ",,FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
COLLECTIVITE TERRITORIALE DE CORSE,Développement du fonds de données géographiques régional," 859,605 € "," 429,803 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
COLLECTIVITE TERRITORIALE DE CORSE,Etude de l'appropriation des TIC en Corse - Baromètre Numérique," 211,117 € ",,FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
COLLECTIVITE TERRITORIALE DE CORSE,Ingénierie relative à l'étude de faisabilité d'un Espace Numérique de Travail (ENT) régional," 150,000 € ",,FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
COLLECTIVITE TERRITORIALE DE CORSE,Mise aux normes DFCI de la route forestière de Ficaghjola en FT de TOVA," 171,282 € "," 45,218 € ",FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
COLLECTIVITE TERRITORIALE DE CORSE,Mise en oeuvre de l'Espace Numérique de Travail (ENT) de Corse," 2,750,000 € "," 857,342 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
COLLECTIVITE TERRITORIALE DE CORSE,Mise en oeuvre du Web2corsica - Corsica Terra Numerica 2.0," 113,675 € "," 56,838 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
COLLECTIVITE TERRITORIALE DE CORSE,Mise en place d'une citerne DFCI," 16,830 € "," 4,435 € ",FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
COLLECTIVITE TERRITORIALE DE CORSE,OPERATION TEMOIN D'AMENAGEMENT DE LA GARE DE PONTE-LECCIA," 800,000 € "," 400,000 € ",FEDER ,CORSE,CORSE,,26,Transport multimodal
COLLECTIVITE TERRITORIALE DE CORSE,Remise à niveau de 3 points d'eau DFCI et pose de 8 barrières DFCI," 31,574 € "," 8,336 € ",FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Commissariat à l'Energie Atomique (CEA),Organisation de la 3ème édition de la Conférence Internationale sur la Sécurité Hydrogène," 240,000 € "," 120,000 € ",FEDER ,CORSE,CORSE,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
Commissariat à l'Energie Atomique (CEA),Plateforme MYRTE - Mission hydrogène renouvelable pour l'inégration au réseau électrique," 2,105,000 € "," 842,000 € ",FEDER ,CORSE,CORSE,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
Commissariat à l'Energie Atomique (CEA),Plateforme solaire de R&D de Vignola - Micro réseau électrique solaire et stockage de l'énergie électrique : PAGLIA ORBA," 546,678 € "," 145,963 € ",FEDER ,CORSE,CORSE,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
COMMUNAUTE DE COMMUNES DE CALVI-BALAGNE,Production d'eau chaude solaire et chauffage pour la piscine," 158,676 € "," 31,735 € ",FEDER ,CORSE,CORSE,,40,Energie renouvelable: én. solaire
Communauté de communes du Cap Corse,Site Internet de la communauté de communes de Cap Corse," 20,000 € "," 10,000 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
Communauté de Communes du Centre Corse,Implantation de citernes DFCI," 55,875 € ",,FEDER ,CORSE,CORSE,,,
