"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"CHRU d'Amiens","Création d'une unité de thérapie cellulaire","1,811,000 €","832,500 €","FEDER ","PICARDIE","PICARDIE",,"1","Activités R&DT dans centres de recherche"
"CHRU d'Amiens","Etude relative à la création d'un institut de recherche  Institut Faire Face ","480,000 €","200,000 €","FEDER ","PICARDIE","PICARDIE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Cité Carter","Encadrement à la pratique musicale, cours et enseignement","40,090 €","20,000 €","FEDER ","PICARDIE","PICARDIE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Comité Nord Plants de Pomme de Terre ","VEGEPHY ","196,000 €","156,800 €","FEDER ","Multiregion","Multiregion",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Comité régional du Tourisme de Picardie","Déploiement d'une place de marché électronique et touristique ","1,606,683 €","803,342 €","FEDER ","PICARDIE","PICARDIE",,"14","Services et applications pour les PME (commerce électronique, éducation et formation, mise en réseau, etc.)"
"Communauté d'Agglomération du Soissonnais (C.A.S)","Opération de thermographie aérienne du territoire de la Communauté d'Agglomération du Soissonais","118,476 €","35,543 €","FEDER ","PICARDIE","PICARDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Communauté de Communes de Chauny-Tergnier","Etude de faisabilité et pré-opérationelle d'une plate-forme multimodale à Tergnier","61,950 €","18,500 €","FEDER ","PICARDIE","PICARDIE",,"26","Transport multimodal"
"Communauté de Communes de Chauny-Tergnier","Etude de faisabilité et pré-opérationnelle d'un schéma de transport collectif","33,480 €","6,750 €","FEDER ","PICARDIE","PICARDIE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Communauté de Communes du Canton d'Oulchy-le-Château et de ses environs","Docob des Coteaux calcaires du Tardenois et du Valois","47,434 €","23,717 €","FEDER ","PICARDIE","PICARDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Communauté de Communes du Haut-Clocher","Construction énergétiquement performante de 3 écoles primaires","957,186 €","63,399 €","FEDER ","PICARDIE","PICARDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Communauté de Communes du Liancourtois  La Vallée Dorée ","Travaux de maîtrise de l'énergie à la piscine de Liancourt","290,000 €","29,000 €","FEDER ","PICARDIE","PICARDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Communauté de communes du pays de Bray","Isolation dans la réhabilitation énergétique du gymnase intercommunal localisé à Villers Sur Auchy","612,000 €","153,000 €","FEDER ","PICARDIE","PICARDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Communauté de Communes du  Vimeu Vert","Acquisition d'une parcelle agricole sur le bassin versant de la Trie (Commune d'Acheux en Vimeu)","17,398 €","5,219 €","FEDER ","PICARDIE","PICARDIE",,"53","Prévention des risques (...)"
"Communauté de Communes du  Vimeu Vert","Animation lutte contre l'érosion et le ruissellement - année 2007-2008-2009","125,600 €","31,400 €","FEDER ","PICARDIE","PICARDIE",,"53","Prévention des risques (...)"
"Communauté de Communes du  Vimeu Vert","Lutte contre l'érosion des sols et le ruissellement sur le bassin versant de la Trie - aménagement du sous bassin C et finalisation du sous bassin A","50,000 €","15,000 €","FEDER ","PICARDIE","PICARDIE",,"53","Prévention des risques (...)"
"Communauté de Communes du  Vimeu Vert","Premier programme de lutte contre l'érosion des sols et le ruissellement sur le bassin versant de la Trie : dernière tranche d'aménagement","12,900 €","4,515 €","FEDER ","PICARDIE","PICARDIE",,"53","Prévention des risques (...)"
"Communauté de communes Pays de la Serre","Etude relative à la faisabilité de deux maisons de santé pluridisciplinaires sur le territoire de la Communauté de Communes du Pays de la Serre","34,086 €","10,226 €","FEDER ","PICARDIE","PICARDIE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Commune d'Holnon","Installation de nouvelles armoires d'éclairage public avec régulateurs de tension sur l'ensemble de la commune et d'un poste central de gestion - Programme 2007-2008","1,138,176 €","308,923 €","FEDER ","PICARDIE","PICARDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"COMPTOIR COMMERCIAL DES LUBRIFIANTS (C.C.L.)","A0904009S -Etude et développement d'un moyen de lutte anti-parasitaire des cultures sur base d'huile végétale et d'un auxiliaire de pulvérisation associé: Projet VEGEPHY-E! 4984 ","999,560 €","320,000 €","FEDER ","PICARDIE","PICARDIE",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"Conseil Général de l'AISNE","Construction à haute performance énergétique du centre Géodomia à Merlieux et Fouquerolles","477,000 €","114,750 €","FEDER ","PICARDIE","PICARDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Conseil Général de l'AISNE","Création d'un pôle de recherche départemental - Zone du Griffon","11,720,280 €","4,000,000 €","FEDER ","PICARDIE","PICARDIE",,"1","Activités R&DT dans centres de recherche"
"Conseil Général de l'AISNE","Déploiement d'un service de haut-débit pour 36 communes rurales de l'Aisne","807,300 €","322,920 €","FEDER ","PICARDIE","PICARDIE",,"10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Conseil Général de l'AISNE","Etude préalable au schéma départemental de la filière Bois Energie","65,112 €","19,559 €","FEDER ","PICARDIE","PICARDIE",,"47","Qualité de l'air"
"Conseil Général de l'AISNE","Schéma départemental des espaces naturels sensibles","108,477 €","43,391 €","FEDER ","PICARDIE","PICARDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conseil Général de la Somme","Acquisition en licence étendue d'une couverture orthophotographique du département de la Somme","168,500 €","84,250 €","FEDER ","PICARDIE","PICARDIE",,"12","Technologies de l'information et la communication (RTE-TIC)"
"Conseil Général de la Somme","Etude pour le rétablissement du continuum hydro-ecologique de la Somme","180,000 €","36,000 €","FEDER ","PICARDIE","PICARDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conseil Général de l'Oise","Diagnostic énergétique du patrimoine du Conseil Général autre que collège","236,500 €","64,500 €","FEDER ","PICARDIE","PICARDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Conseil Général de l'Oise","Etude écologique et touristique de la propriété départementale du Massif de Thiescourt","41,023 €","20,511 €","FEDER ","PICARDIE","PICARDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conseil Général de l'Oise","Mise en place d'outils de visio-conférence facilitant l'accès aux services publics des administrés du département de l'Oise","257,150 €","128,575 €","FEDER ","PICARDIE","PICARDIE",,"12","Technologies de l'information et la communication (RTE-TIC)"
"Conseil Général de l'Oise","Résorption des zones blanches de téléphonie mobile -  complément au plan gouvernemental","151,000 €","45,000 €","FEDER ","PICARDIE","PICARDIE",,"10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Conseil Général de l'Oise","Résorption des zones d'inéligibilité au haut débit dans les territoires","6,572,000 €","1,507,322 €","FEDER ","PICARDIE","PICARDIE",,"10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Conseil Régional de Picardie","Abondement FEDER au capital de la SCR  Picardie Energie et Développement durable ","12,037,000 €","3,000,000 €","FEDER ","PICARDIE","PICARDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Conseil Régional de Picardie","Conception, réalisation et animation du site internet de l'encyclopédie picarde  Picardia ","56,830 €","24,016 €","FEDER ","PICARDIE","PICARDIE",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Conseil Régional de Picardie","Construction d'un complexe de formation, de recherche et d'innovation - Transports à l'UTC","10,052,295 €","2,508,361 €","FEDER ","PICARDIE","PICARDIE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Conseil Régional de Picardie","Développement de la société numérique picarde via  Picardie en ligne ","168,467 €","84,234 €","FEDER ","PICARDIE","PICARDIE",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Conseil Régional de Picardie","Dossier d'assistance technique FEDER 2008/2009","1,074,268 €","537,134 €","FEDER ","PICARDIE","PICARDIE",,"86","Evaluation et études; information et communication"
"Conseil Régional de Picardie","Expérimentation de Bornes visiophonie sur le territoire picard","203,712 €","92,013 €","FEDER ","PICARDIE","PICARDIE",,"12","Technologies de l'information et la communication (RTE-TIC)"
"Conseil Régional de Picardie","Mutualisation de l'Information Géographique en Picardie : MiGEP","287,978 €","126,710 €","FEDER ","PICARDIE","PICARDIE",,"12","Technologies de l'information et la communication (RTE-TIC)"
"Conservatoire Botanique National de Bailleul","Inventaire des végétations de zones humides en Picardie","369,000 €","110,000 €","FEDER ","PICARDIE","PICARDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conservatoire des Sites Naturels de Picardie","Actualisation des ZNIEFF 2008-2009","17,063 €","5,119 €","FEDER ","PICARDIE","PICARDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conservatoire des Sites Naturels de Picardie","Aménagements relatifs au pâturage sur le larris de Le Quesne / programme 2009","20,156 €","6,047 €","FEDER ","PICARDIE","PICARDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conservatoire des Sites Naturels de Picardie","Déboisement de la pinède sur le larris de Saint-Aubin-Montenoy","6,578 €","3,289 €","FEDER ","PICARDIE","PICARDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
