"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Agence Aquitaine de Développement Industriel","Optimisation de la gestion industrielle des sous-traitants de Dassault   MRP2  ","418,500 €","131,250 €","FEDER ","AQUITAINE","AQUITAINE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Agence Départementale d'Aide aux Collectivités Locales des Landes (ADACL)","LE PORTAIL DE L'AMENAGEMENT, un plan d'action du Schéma de Cohérence Numérique du Territoire Aquitain","482,000 €","192,800 €","FEDER ","AQUITAINE","AQUITAINE",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Agence Départementale du Numérique","Accompagner l'appropriation des TIC par les TPE-PME","943,082 €","471,541 €","FEDER ","AQUITAINE","AQUITAINE",,"15","Autres mesures pour améliorer l'accès et l'utilisation efficace des TIC par les PME"
"Agence Départementale du Numérique","WebCampus","289,600 €","115,840 €","FEDER ","AQUITAINE","AQUITAINE",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Agence d'urbanisme Atlantique et Pyrénées","Construire une vision partagée de l'aménagement durable du pays basque (volet études)","673,339 €","202,000 €","FEDER ","AQUITAINE","AQUITAINE",,"27","Transport multimodal (RTE-T)"
"Agence d'urbanisme Atlantique et Pyrénées","Stratégie pour une mobilité durable en Pays Basque","160,000 €","60,000 €","FEDER ","AQUITAINE","AQUITAINE",,"6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"Agence Pays basque des NTIC (ANTIC)"," Espace Entreprises Numériques ","756,267 €","325,195 €","FEDER ","AQUITAINE","AQUITAINE",,"14","Services et applications pour les PME (commerce électronique, éducation et formation, mise en réseau, etc.)"
"Agropole Services","Animation de la Technopole Agropole 2009","534,550 €","100,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Agropole Services","Animation de la Technopole Agropole - année 2007","410,746 €","30,490 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Agropole Services","Aquitaine Technopoles - Participation au Salon des entrepreneurs Paris 2008 les 6 et 7 février 2008","75,104 €","22,530 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
