"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"FEDERATION DES CONSERVATOIRES D'ESPACES NATURELS, PÔLE RELAIS TOURBIERES","Plan raisonné d'ouverture de tourbières en franche - Comté","40,054 €","18,024 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"54","Autres mesures pour protéger l'environnement et prévenir les risques"
"FOYER RURAL DE PRENOVEL LES PIARDS","Amélioration/Extension du chalet de Trémontagne à Prénovel.","1,888,872 €","378,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"57","Autres outils d'amélioration des services touristiques"
"FRANCHE-COMTE INTERACTIVE","Action collective FCI : les rencontres TIC","343,028 €","137,211 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"12","Technologies de l'information et la communication (RTE-TIC)"
"GIMEF","Assises du découpage emboutissage","75,000 €","30,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"HEXACATH SAS","HEXACATH Programme d'investissement matériel","1,050,900 €","39,409 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"INCUBATEUR D'ENTREPRISES INNOVANTES DE FRANCHE-COMTE","Incubateur 2007-2008","973,000 €","486,500 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"INSEE FRANCHE-COMTE","Réalisation et exploitation d'une extension régionale de l'enquête SINE 2006 en Franche-Comté","21,467 €","8,587 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"Institut des Hautes Etudes pour la Science et la Technologie (IHEST)","Université européenne dété de lIHEST : Léconomie, une science qui nous gouverne ? Leçon des crises.","113,306 €","38,555 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"1","Activités R&DT dans centres de recherche"
"INTER UNEC","Développement économique, Innovation et Intégration des Jeunes diplômés de Bac+5 à Bac+8 : levier de la performance économique et de l'emploi","240,000 €","120,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"IPV INSTITUT PIERRE VERNIER","ACCOMPAGNEMENT DU TRANSFERT DE TECHNOLOGIE 2009","1,443,250 €","464,900 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"IPV INSTITUT PIERRE VERNIER","CEMIASS","260,755 €","104,302 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"IPV INSTITUT PIERRE VERNIER","CON - PRO - MI / IPV","178,749 €","89,374 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"IPV INSTITUT PIERRE VERNIER","IPV : Accompagnement du transfert de technologie en Franche-Comté","1,241,783 €","330,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"IPV INSTITUT PIERRE VERNIER","IPV - Accompagnement du transfert de technologies 2010","1,491,800 €","515,640 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"IPV INSTITUT PIERRE VERNIER","NANOLUXE","623,713 €","311,856 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"IPV INSTITUT PIERRE VERNIER","OPERA","352,500 €","69,125 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"1","Activités R&DT dans centres de recherche"
"IPV INSTITUT PIERRE VERNIER","PMMC (PRECISE MICRO MOULD CAVITY)","197,680 €","98,840 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"IPV INSTITUT PIERRE VERNIER","Soutien à la progression de l'IISIST","185,000 €","92,500 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"1","Activités R&DT dans centres de recherche"
"JURATIC","EDI-FC","131,345 €","44,920 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"11","Technologies de l'information et la communication (...)"
"JURATRI","JURATRI SCOP SA                                                                                     ","166,094 €","49,828 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"8","Autres investissements en entreprises"
"LES AVIVES DE L'EST","Création d'une chaufferie bois pour plate-forme de séchage","608,679 €","115,726 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"41","Energie renouvelable: biomasse"
"Ligue pour la Protection des Oiseaux De Franche-Comté","Collecte et diffusion des données 2009","97,264 €","38,200 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"LPO DE FRANCHE-COMTE","Collecte et diffusion des données de la faune vertébrée terrestre (2008)","85,464 €","20,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"LPO DE FRANCHE-COMTE","Contribution à la Trame verte","41,500 €","11,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,,
"MAIRIE DE BESANCON","Actions de sensibilisation, déducation et de communication relatif à la maîtrise de lénergie","69,246 €","29,828 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"54","Autres mesures pour protéger l'environnement et prévenir les risques"
"MAIRIE DE BESANCON","Agenda 21- phase I : sensibilisation et concertation des acteurs","17,940 €","8,970 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"54","Autres mesures pour protéger l'environnement et prévenir les risques"
"MAIRIE DE BESANCON","Appels à projets FEDER - Volet urbain - SMAC","5,752,430 €","2,013,351 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"59","Développement d'infrastructures culturelles"
"MAIRIE DE BESANCON","Création d'une chaufferie bois au groupe scolaire Brossolette","166,495 €","16,650 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"41","Energie renouvelable: biomasse"
"MAIRIE DE BESANCON","Création dune chaufferie bois et dun réseau de chaleur enterré au groupe scolaire et gymnase Fonta","175,636 €","17,563 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"MAIRIE DE BESANCON","Valorisation socio-écologique de la colline de Planoise","100,335 €","40,134 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"mairie de Passavant al Rochère","chaufferie bois automatique à Passavant la Rochère et réseau de chaleur public","83,041 €","13,320 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"41","Energie renouvelable: biomasse"
"MENUISERIE REYMOND","AIM MENUISERIE REYMOND","1,543,896 €","115,792 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"MOUVEMENT FRANCAIS POUR LA QUALITE (MFQ)","Actions de transfert du pôle qualité et performance","312,000 €","124,800 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"63","Conception et diffusion de modes d'organisation du travail innovateurs et plus productifs"
"MOUVEMENT FRANCAIS POUR LA QUALITE (MFQ)","Optimisation du processus et évolution organisationnelle des entreprises","239,700 €","100,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"63","Conception et diffusion de modes d'organisation du travail innovateurs et plus productifs"
"NEOLIA","réhabilitation de 40 logements du 9 au 12 rue Scaremberg à Besançon","496,808 €","75,200 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"NUMERICA POLE MULTIMEDIA FRANCHE-COMTE","AIDA (Actions de développement TIC/filière numérique en Franche-Comté)","1,507,443 €","751,222 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"15","Autres mesures pour améliorer l'accès et l'utilisation efficace des TIC par les PME"
"NUMERICA POLE MULTIMEDIA FRANCHE-COMTE","EDI-FC","397,810 €","136,051 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"NUMERICA POLE MULTIMEDIA FRANCHE-COMTE","e-sourcing","270,944 €","108,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"15","Autres mesures pour améliorer l'accès et l'utilisation efficace des TIC par les PME"
"OFFICE POUR LES INSECTES ET LEUR ENVIRONNEMENT (OPIE)","Connaissance entomologique et restauration phase 1","93,342 €","21,155 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"office public de l'habitat de Haute-Saône","Réhabilitation énergétique de 46 logements au Grand Montmarin à Vesoul","585,525 €","160,090 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"OFFICE PUBLIC DE L'HABITAT DU JURA","Réhabilitation/Recherche d'économies d'énergie de 92 logements - Avenue Louis Paget à MOREZ","1,667,897 €","244,400 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Organisme de sélection de la race bovine Montbéliarde","Sélection assistée par marqueurs en race Montbéliarde","178,500 €","104,950 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"15","Autres mesures pour améliorer l'accès et l'utilisation efficace des TIC par les PME"
"PARC NATUREL REGIONAL DU HAUT-JURA (PNR HJ)","Programme d'actions GTJ / Année 2008","159,400 €","95,636 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"57","Autres outils d'amélioration des services touristiques"
"PARC NATUREL REGIONAL DU HAUT-JURA (PNR HJ)","Programme de développement des GTJ (année 2007)","130,847 €","75,520 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"57","Autres outils d'amélioration des services touristiques"
"PARC NATUREL REGIONAL DU HAUT-JURA (PNR HJ)","programme de sensibilisation à l'environnement","33,500 €","14,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"54","Autres mesures pour protéger l'environnement et prévenir les risques"
" PAYS NATURE","Pays Nature","57,159 €","11,007 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"8","Autres investissements en entreprises"
"POLE DES MICROTECHNIQUES","C8+ Communication du PMT 2010-2011","254,500 €","126,800 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"1","Activités R&DT dans centres de recherche"
"PREFET DE REGION FRANCHE-COMTE ","Accompagnement de la mission europe dans sa démarche qualité","14,344 €","14,344 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"PREFET DE REGION FRANCHE-COMTE ","Assistance technique-Appui au montage de dossiers","45,750 €","45,750 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"86","Evaluation et études; information et communication"
"PREFET DE REGION FRANCHE-COMTE ","Assistance technique-fonctionnement 2009","118,831 €","118,831 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"PREFET DE REGION FRANCHE-COMTE ","Assistance technique - Fonctionnement 2010","200,000 €","200,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"PREFET DE REGION FRANCHE-COMTE ","Assistance technique Massif du jura-recrutement d'un chargé de mission FEDER au sein du commissariat à l'aménagement du Massif du Jura","274,398 €","121,624 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"PREFET DE REGION FRANCHE-COMTE ","Campagne d'affichage 2009","52,089 €","46,889 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"86","Evaluation et études; information et communication"
"PREFET DE REGION FRANCHE-COMTE ","Colloque L'europe à votre rencontre du 5 février 2008","60,000 €","25,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"86","Evaluation et études; information et communication"
"PREFET DE REGION FRANCHE-COMTE ","Création d'outils de communication FEDER","20,810 €","20,810 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"86","Evaluation et études; information et communication"
"PREFET DE REGION FRANCHE-COMTE ","etude  égalité entre les hommes et les femmes en Franche Comté ","53,599 €","33,599 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"PREFET DE REGION FRANCHE-COMTE ","externalisation du controle de services fait - 2010/2011","39,348 €","39,348 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"PREFET DE REGION FRANCHE-COMTE ","Les  cahiers de l'Etat N° 10  La recherche en Franche-Comté ","22,000 €","10,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"86","Evaluation et études; information et communication"
"PREFET DE REGION FRANCHE-COMTE ","Manifestation grand public du 9 mai 2008","58,245 €","45,089 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"86","Evaluation et études; information et communication"
"PREFET DE REGION FRANCHE-COMTE ","Participation au salon Micronora 2010","6,049 €","6,049 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"86","Evaluation et études; information et communication"
"PREFET DE REGION FRANCHE-COMTE ","Plan de communication : élaboration et mise en oeuvre-année 2008","40,798 €","40,798 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"86","Evaluation et études; information et communication"
"PREFET DE REGION FRANCHE-COMTE ","Plan de communication : mise en oeuvre 2009/2010/2011","93,600 €","93,600 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"86","Evaluation et études; information et communication"
"PREFET DE REGION FRANCHE-COMTE ","Plan de formation régional 2008","15,746 €","8,825 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"PREFET DE REGION FRANCHE-COMTE ","Réalisation et diffusion d'une émission par Demain TV","21,050 €","3,550 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"86","Evaluation et études; information et communication"
"PREFET DE REGION FRANCHE-COMTE ","Salaires 2009 des agents affectés à la gestion du programme","309,862 €","170,020 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"PREFET DE REGION FRANCHE-COMTE ","Salaires 2009 des agents affectés à l'animation et la communication du programme","162,675 €","55,405 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"86","Evaluation et études; information et communication"
"PREFET DE REGION FRANCHE-COMTE ","Tenue d'un stand  Programmes européens FEDER-FSE  aux Trophées CGPME le 26 juin 2009","7,176 €","7,176 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"86","Evaluation et études; information et communication"
"PRO FORET","Actions collectives en faveur des Entreprises de travaux forestiers de Franche-Comté - programme 2009","27,340 €","10,936 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"PRO FORET","Actions collectives ETF 2008","41,791 €","16,716 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"RIVE/ BOUTIQUE DE GESTION DE FRANCHE COMTE","Espace d'apprentissage et de coopération des entrepreneurs - année 2008","119,751 €","45,800 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"RIVE/ BOUTIQUE DE GESTION DE FRANCHE COMTE","Espace d'apprentissage et de coopération des entrepreneurs - année 2009","164,638 €","65,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"SA DOLOISE DES HLM DU JURA","Réhabilitation de 36 logements locatifs sociaux - Rue Marquiset à DOLE","973,920 €","139,020 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"SA Habitat et territoires","Réhabilitation énergétique de 10 pavillons rue de la Tuilerie à Jussey","184,563 €","54,320 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"SAIEMB IE (SOCIETE ANONYME IMMOBILIERE D'ECONOMIE MIXTE IMMOBILIER D'ENTREPRISES","Réhabilitation de la friche SM2E en Espace industriel","2,880,278 €","200,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"8","Autres investissements en entreprises"
"SARL LA GUIMBARDE","Aménagement de 5 chambres dans les combles à l'Hôtel La Guimbarde à Morteau","233,000 €","20,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"57","Autres outils d'amélioration des services touristiques"
"SARL LE SAUVAGE","Travaux de réhabilitation d'un monastère à Besançon en hôtel 3* ","597,973 €","89,695 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"57","Autres outils d'amélioration des services touristiques"
"SARL Les Cabanes des Grands Lacs","Création d'un village de cabanes dans les arbres à Chassey lès Montbozon","384,067 €","115,220 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"57","Autres outils d'amélioration des services touristiques"
"SARL NORTEL","Requalification du Grand Hôtel du Nord à Vesoul","200,000 €","40,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"57","Autres outils d'amélioration des services touristiques"
"SAS SCIERIE CHAUVIN","Projet de construction d'une unité de sciage","15,000,000 €","952,500 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"8","Autres investissements en entreprises"
"SCI CLEVALFRAN","TRAVAUX DE REHABILITATION DU MOULIN DES ECORCES A DOLE, EN HÔTEL 3*, RESTAURANT, BISTROT","800,664 €","75,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"57","Autres outils d'amélioration des services touristiques"
"SCI L'ENVOL","Travaux de rénovation de l'Hôtel de Paris à Besançon","1,836,447 €","100,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"57","Autres outils d'amélioration des services touristiques"
"SCI RELAIS VERT ET BLEU","Extension du Parc résidentiel de loisirs de Traves","284,639 €","69,138 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"57","Autres outils d'amélioration des services touristiques"
"Société d'Equipement du Département du Doubs","Appel à projets FEDER - Volet urbain - Liaisons fonctionnelles Hauts du Chazal - Planoise","1,531,343 €","500,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Société d'Equipement du Département du Doubs","ZAC TEMIS 1 - Construction d'un parking public de surface","338,914 €","84,725 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Société d'Equipement du Département du Doubs","ZAC TEMIS 1- Réalisation des études pour la mise en place d'un système de management environnemental selon la norme ISO 14001","74,200 €","22,260 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Société d'Equipement du Département du Doubs","ZAC TEMIS 2 - Pôle santé à Besançon - Réalisation des études ISO 14001","81,900 €","24,570 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Société d'Equipement du Département du Doubs","ZAC TEMIS 2 - POLE SANTE - Travaux d'aménagement de la poursuite de la voie de bus et travaux paysager de la 1ère séquence du mail pieton Ambroise Croizat","826,326 €","289,214 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,,
"Société d'Equipement du Département du Doubs","ZAC TEMIS 2 - Pole santé - travaux d'aménagement et d'accessibilité du site.","753,503 €","255,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,,
"Société Hydroélectrique de la Loue","Réalisation d'une passe à poissons sur le cours d'eau la Loue commune de Chenecey-buillon","653,380 €","196,014 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,,
"STE D'ECONOMIE MIXTE PATRIMONIALE DU TERRITOIRE DE BELFORT (SEMPAT)","Pôle d'innovation Techn'hom - Programme Techn'hom II - Action 1 - Sous action D1 - Parking rue de la Découverte","2,215,500 €","775,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"STE D'EQUIPEMENT DU TERRITOIRE DE BELFORT (SODEB)","PROJET TECHN'HOM à Belfort et Cravanche - programme TECHN'HOM II","7,095,545 €","2,482,445 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"SYNDICAT INTERCOMMUNAL A VOCATIONS MULTIPLES DU VAL FLEURI","Création d'un pôle gérontologique intergénérationnel","999,824 €","349,938 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"76","Infrastructures pour la santé"
"SYNDICAT MIXTE ","réalisation du schéma d'aménagement de protection contre les inondations de l'agglomération de Vesoul","150,000 €","30,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"53","Prévention des risques (...)"
"SYNDICAT MIXTE DE DEVELOPPEMENT DE LA STATION DES ROUSSES (SMDT ROUSSES)","Aménagement du site de la Serra à Lamoura - Phase II (réseau de neige de culture)","2,313,057 €","462,611 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"57","Autres outils d'amélioration des services touristiques"
"Syndicat Mixte de l'Aire Urbaine Belfort-Montbéliard-Héricourt-Delle (SMAU)","Etablissement du Schéma Directeur d'Aménagement de la desserte en fibres optiques du périmètre de l'aire urbaine","71,545 €","30,407 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"SYNDICAT MIXTE D'ENERGIES, D'EQUIPEMENTS ET DE COMMUNICATION DU JURA (SIDEC)","Réalisation Schéma Directeur d'Aménagement Numérique (SDAN)","74,700 €","37,350 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"SYNDICAT MIXTE DES MONTS JURA","Création d'une piste de luge quatre saisons","1,124,533 €","337,360 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"55","Promotion des actifs naturels"
"SYNDICAT MIXTE DES TRANSPORT EN COMMUN DU TERRITOIRE DE BELFORT - SMTC","Restructuration du réseau de transport / OPTYMO","3,860,000 €","717,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"52","Promotion de transports urbains propres"
"SYNDICAT MIXTE DU PARC SCIENTIFIQUE ET INDUSTRIEL DE BESANCON","Réalisation d'une étude sur l'occupation actuelle et à venir des bâtiments situés dans le périmètre de la technopole TEMIS 1","74,000 €","22,200 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Syndicat Mixte LUMIERE","Extension du réseau de télécommunication à haut débit LUMIERE pour l'agglomération du Grand Besançon","478,678 €","150,000 €","FEDER ",,,,"10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"SYNDICAT MIXTE POUR L'AMENAGEMENT D'AREMIS-LURE - SYMA AREMIS - LURE","assistance à maîtrise d'ouvrage pour la création de al zone d'aménagement concerté AREMIS LURE","300,668 €","90,200 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"SYNDICAT MIXTE POUR L'AMENAGEMENT D'AREMIS-LURE - SYMA AREMIS - LURE","démarche environnementale de charte de qualité avec AEU permettant d'accéder à la certification ISO 14001 pour le Parc d'innovation AREMIS-LURE","71,025 €","21,308 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"SYNDICAT NATIONAL DES TOURNEURS TABLETIERS ET ACTIVITES CONNEXES (SyNTAC)","La Fabrication d'objets bois, une industrie de tradition et d'innovation","590,000 €","205,998 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"TACTIS TIC ET TERRITOIRES","Etude de diagnostic des TIC en Franche-Comté","93,203 €","43,203 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"86","Evaluation et études; information et communication"
"TERRITOIRE HABITAT OFFICE PUBLIC DE L'HABITAT","Réhabilitation de 100 logements situés 4 - 10 rue Parant à Belfort","1,390,981 €","278,196 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"THOMAS SA","Investissement en plasturgie médicale","3,000,000 €","150,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"UNIVERSITE DE FRANCHE-COMTE (UFC)","DIONYSOS","619,070 €","309,535 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"UNIVERSITE DE FRANCHE-COMTE (UFC)","QUARTZ TECH","1,940,000 €","600,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"UNIVERSITE TECHNOLOGIQUE DE BELFORT MONTBELIARD (UTBM)","F-CITY","837,762 €","316,725 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"VILLE DE BELFORT ","RESTRUCTURATION DE LOCAUX SITUES 25 RUE DE LA 1ERE ARMEE (école Raymond AUBERT à Belfort)","743,672 €","260,285 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"VILLE DE LONS LE SAUNIER","Construction d'une chaufferie au bois avec réseau de chaleur à Lons-le-Saunier","2,032,142 €","406,428 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"41","Energie renouvelable: biomasse"
"WAMAR ENGINEERING","AIM WAMAR ENGINEERING","3,000,000 €","300,000 €","FEDER ","FRANCHE-COMTE","FRANCHE-COMTE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
