"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Conseil Régional d'Auvergne","Formation certifiante préparant au salariat agricole ( CFPPA de Moulins Neuville)","45,528 €","22,764 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / MOULINS / MOULINS","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional d'Auvergne","Formation certifiante visant l'installation agricole (CFPPA de Moulins Neuville)","134,156 €","67,078 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / MOULINS / MOULINS","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional d'Auvergne","Mobilisation sociale et professionnelle (ADEFOR)","26,203 €","13,101 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / MOULINS / MOULINS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Régional d'Auvergne","Préparation à l'accès à l'emploi (ADELFA ENTREPRENDRE à Moulins)","26,914 €","13,457 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / MOULINS / MOULINS","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional d'Auvergne","Préparation à l'accés à l'emploi (ADELFA Entreprendre Moulins)","25,213 €","12,607 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / MOULINS / MOULINS","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"IFI 03","Individualisation des parcours de formation","86,678 €","36,315 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / MOULINS-OUEST / AVERMES","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"IFI 03","Optimisation de l'interface entre le centre de formation et les entreprises","62,901 €","26,640 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / MOULINS-OUEST / AVERMES","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"IFI 03","Renforcer les relations entre le CFA, les formateurs, les apprentis, les familles et les entreprises","59,377 €","26,720 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / MOULINS-OUEST / AVERMES","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"IFI 03","Soutien aux apprentis afin daugmenter le taux de réussite aux examens et limiter les ruptures de contrats dapprentissage","86,953 €","39,129 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / MOULINS-OUEST / AVERMES","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Agricole de l'Allier","Soutien aux apprentis afin d'augmenter le taux de réussite aux examens et limiter les ruptures de contrat d'apprent","34,480 €","15,516 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / MOULINS-OUEST / NEUVY","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Conseil Régional d'Auvergne","Formation certifiante visant à l'installation agricole (CFPPA de Moulins-Neuville)","200,447 €","100,224 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / MOULINS-OUEST / NEUVY","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional d'Auvergne","Conducteurs marchandises (AFT Formation Continue)","341,527 €","170,764 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / MOULINS-SUD / TOULON-SUR-ALLIER","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional d'Auvergne","Formation certifiante métier de conducteur marchandises (AFT Toulon /Allier)","283,523 €","141,761 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / MOULINS-SUD / TOULON-SUR-ALLIER","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional d'Auvergne","Formation certifiante métier de conducteur voyageurs (AFT Toulon/Allier)","127,769 €","63,885 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / MOULINS-SUD / TOULON-SUR-ALLIER","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"ASSOCIATION GALATEE","CHANTIER D'INSERTION DU PAYS ST POURCINOIS 2009/2010","61,160 €","29,160 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / SAINT-POURCAIN-SUR-SIOULE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Régional d'Auvergne","Conducteur voyageurs (ECF VIGIER)","108,108 €","54,054 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / SAINT-POURCAIN-SUR-SIOULE / SAINT-POURCAIN-SUR-SIOULE","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional d'Auvergne","Conduite d'engins de travaux publics (ECF VIGIER St Pourçain/Sioule)","77,688 €","38,844 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / SAINT-POURCAIN-SUR-SIOULE / SAINT-POURCAIN-SUR-SIOULE","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Lycée Jean Monnet - Yzeure","ATELIER PEDAGOGIE PERSONALISE DANS LE CADRE DU PLAN DE COHESION SOCIALE","61,747 €","26,241 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / YZEURE","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Lycée Jean Monnet - Yzeure","Employé Polyvalent de Restauration et de Service Maison d'Arrêt d'Yzeure dans le cadre du Plan de Cohésion Sociale.","52,416 €","26,208 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / YZEURE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Lycée Jean Monnet - Yzeure","Employé Polyvalent de Restauration et de Service Maison d'Arrêt Yzeure dans le cadre du plan de Cohésion Sociale ","53,928 €","26,964 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / YZEURE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Lycée Jean Monnet - Yzeure","FORMATION POUR LA LUTTE CONTRE L'ILLETTRISME DANS LE CADRE DU PLAN DE COHESION SOCIALE","76,800 €","38,400 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / YZEURE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Régional d'Auvergne","Création reprise d'entreprise (Boutique de gestion Adret)","36,020 €","18,010 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / YZEURE / YZEURE","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"Conseil Régional d'Auvergne","Création reprise d'entreprise  (Boutique de Gestion ADRET)","52,547 €","26,274 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / YZEURE / YZEURE","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"Lycée Jean Monnet","Atelier Pédagogique Personnalisé dans le cadre du plan cohésion sociale","60,333 €","26,241 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / MOULINS / YZEURE / YZEURE","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Communauté d'agglomération Vichy Val d'Allier","CHANTIER D'INSERTION ITINEANT N°2-GALATEE","66,708 €","33,354 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / VICHY","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Communauté d'agglomération Vichy Val d'Allier","CHANTIER INSERTION DE VICHY-PLIE","16,357 €","8,179 €","FONDS SOCIAL EUROPEEN","AUVERGNE","ALLIER / VICHY","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
