"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Centre d'Initiation aux Energies Renouvelables","Animation d'un espace info-énergie pour l'année 2009","43,643 €","13,643 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"41","Energie renouvelable: biomasse"
"Centre Régional de Culture Ethnologique et Technique de Basse Normandie (CRECET)","Informatisation et numérisation des collections muséographiques","276,259 €","77,965 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"12","Technologies de l'information et la communication (RTE-TIC)"
"CGPME Basse-Normandie","APIE 2007 developper la culture Intelligence Economique en Basse-Normandie","307,576 €","107,652 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Chambre de Commerce et d'Industrie de Caen","Espace de Valorisation Economique régional - EVE","234,678 €","61,248 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Chambre de Commerce et d'Industrie de Caen","L'entreprise bas-normande s'engage dans l'europe","74,634 €","29,854 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Chambre de Commerce et d'Industrie de Caen","Organisation de la 3ème édition du salon Planète Créa 2009.","380,893 €","100,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Chambre de Commerce et d'Industrie de Caen","Salon de la Création, Reprise et Transmission d'Entreprise  PLANETE CREA ","272,375 €","49,704 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Chambre de Commerce et d'Industrie de Cherbourg-Cotentin (CCICC)","Optimum Compétitivité Innovation","187,343 €","74,937 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Chambre de Commerce et d'Industrie du Centre et Sud-Manche (CCICSM)","Optimum Compétitivité Innovation","185,056 €","74,022 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Chambre de Métiers de la Manche","Programme Régional de Développement de l'Artisanat, Volet 1 - Appui installation à son compte.","473,925 €","100,829 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Chambre de Métiers de l'Orne","Appui à l'installation à son compte.","307,013 €","94,762 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Chambre de Métiers du Calvados","Appui à l'installation à son compte.","345,137 €","104,562 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Chambre Régionale d'Agriculture de Normandie (CRAN)","Création d'un groupement d'entreprises agroalimentaires à l'export","81,382 €","32,023 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Chambre Régionale de Commerce et d'Industrie (CRCI)","REACH +","43,560 €","21,780 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Chambre Régionale de Commerce et d'Industrie (CRCI)","REACH + : année 2010","118,472 €","53,312 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Chambre Régionale de Métiers et de l'Artisanat (CRMA)","APIE 2007 - Diffuser la culture IE auprès des artisans du bâtiment","102,250 €","35,788 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Chambre Régionale de Métiers et de l'Artisanat (CRMA)","Innovation et Performance","449,567 €","150,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Chambre Régionale de Métiers et de l'Artisanat (CRMA)","Pôle d'Innovation de l'Artisanat - Technologies Numériques (ATEN) - 2008","333,647 €","100,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Chambre Régionale de Métiers et de l'Artisanat (CRMA)","Programme Régional de Développement de l'Artisanat,Volet 1 appui installation à son compte 2008-2009.","991,570 €","337,847 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Communauté d'Agglomération de Caen La Mer","Informatisation de l'ESAM","611,007 €","242,528 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"12","Technologies de l'information et la communication (RTE-TIC)"
"Communauté d'Agglomération de Caen La Mer","Réalisation d'un diagnostic énergétique de la station d'épuration du nouveau monde à Mondeville.","64,880 €","25,952 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Communauté de Communes du Pays de Honfleur","Opération  Berce du Caucase ","47,860 €","23,930 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Communauté de communes du Pays de Pervenchères","Construction d'un pôle scolaire selon une démarche Haute Qualité Environnementale.","399,349 €","119,805 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Communauté de Communes du Val de Seulles.","Surcoût HQE groupe scolaire à Audrieu.","333,123 €","74,434 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Communauté de Communes Evrecy Orne-Odon","Construction Haute Qualité Environnementale d'un gymnase.","155,867 €","46,760 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Communauté de Communes Evrecy Orne-Odon","Installation d'une chaufferie bois déchiqueté.","69,200 €","19,469 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"41","Energie renouvelable: biomasse"
"Commune de Equeurdreville-Hainneville","Diagnostics énergétiques et éclairage public sur les bâtiments communaux.","62,923 €","25,169 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Commune de Isigny-Le-Buat","Installation d'une chaudière bois et d'un réseau de chaleur  2008-2010.","260,597 €","22,569 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"41","Energie renouvelable: biomasse"
"Commune de La Lucerne D'Outremer","Installation d'une chaufferie bois déchiqueté et son réseau de chaleur.","154,136 €","30,826 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"41","Energie renouvelable: biomasse"
"Commune de Le Grand Celland","Réhabilitation de l'école communale 2009-2011.","55,503 €","16,651 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Conseil d'Architecture, d'Urbanisme et de lEnvironnement de l'Orne","Conseil en Energie Partagé","186,758 €","41,087 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Conseil Général de la Manche","Audit énergétique et diagnostic de performance énergétique dans les bâtiments départementaux de la Manche.","90,750 €","36,300 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Conseil Général du Calvados","Informatisation et numérisation des collections archéologiques du musée de Vieux la Romaine","87,587 €","24,981 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"12","Technologies de l'information et la communication (RTE-TIC)"
"Conseil Régional de Basse-Normandie","Acquisition d'un équipement de radiographie équine pour le CIRALE","337,738 €","135,095 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Conseil Régional de Basse-Normandie","Acquisition d'un IRM pour le CIRALE","445,000 €","178,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Conseil Régional de Basse-Normandie","Appui au développement de l'accès des acteurs bas-normands aux programmes d'actions communautaires pour le recherche et l'innovation","170,000 €","85,000 €","FEDER ",,,,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Conseil Régional de Basse-Normandie","Conception et réalisation d'un site internet dédié à la création-reprise d'entreprises en Basse Normandie","243,875 €","97,550 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Conseil Régional de Basse-Normandie","Développement des pratiques d'intelligence économique en Basse-Normandie","229,231 €","114,616 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Conseil Régional de Basse-Normandie","Diagnostic Régional du système d'innovation","17,385 €","8,692 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Conseil Régional de Basse-Normandie","Diagnostic Régional du système d'innovation (phase 2)","17,183 €","8,592 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Conseil Régional de Basse-Normandie","Diagnostic thermique des bâtiments des lycées de Basse-Normandie et du patrimoine régional.","160,380 €","64,152 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Conseil Régional de Basse-Normandie","Dotation d'un fonds de capital risque","4,829,966 €","2,000,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Conseil Régional de Basse-Normandie","Etude de la faisabilité pour une couverture numérique du territoire.","281,987 €","90,235 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Conseil Régional de Basse-Normandie","Evaluation du soutien public et notamment régional aux centres des transfert de technologie et aux plateformes technologiques","53,350 €","26,675 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Conseil Régional de Basse-Normandie","Lancement Fonds Européens 2007-2013 en Basse-Normandie.","42,453 €","24,155 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"86","Evaluation et études; information et communication"
"Conseil Régional de Basse-Normandie","Organisation d'un colloque  Les territoires face aux mutations économiques et sociales ","64,665 €","25,866 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Conseil Régional de Basse-Normandie","Prise de participation LBO majoritaire.","12,400,750 €","5,000,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Conseil Régional de Basse-Normandie","Réalisation d'une étude sur le réseau bas-normand de la création-reprise d'entreprises.","56,640 €","22,656 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Conseil Régional de Basse-Normandie","Redifinition et animation du site de l'intelligence Economique  Basse-normandie.net ","56,272 €","22,509 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Conservatoire Botanique National de Brest","Connaissance, conservation, information sur la flore et les habitats naturels et semi-naturels de BN","195,130 €","41,004 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conservatoire Botanique National de Brest","Développement de la connaissance et de l'information sur la flore et les habitats naturels BN (2009)","153,820 €","68,646 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conservatoire Fédératif des Espaces Naturels de Basse Normandie","Gestion du Marais de Chicheboville","4,950 €","2,475 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conservatoire Fédératif des Espaces Naturels de Basse Normandie","Inventaire et prospection des tourbières du Domfrontais et du Sud Calvados","22,262 €","11,131 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conservatoire Fédératif des Espaces Naturels de Basse Normandie","Projet de gestion et de valorisation en Basse Normandie / Carrière de SASSY","23,488 €","11,744 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conservatoire Fédératif des Espaces Naturels de Basse Normandie","Projet de gestion et de valorisation en Basse Normandie / Coteau et prairie humide du CAMP ROMAIN","23,034 €","11,517 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conservatoire Fédératif des Espaces Naturels de Basse Normandie","Projet de gestion et de valorisation en Basse Normandie / La Lande Mouton","24,634 €","12,317 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conservatoire Fédératif des Espaces Naturels de Basse Normandie","Projet de gestion et de valorisation en Basse Normandie / Marais des Dizaines","22,891 €","11,445 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conservatoire Fédératif des Espaces Naturels de Basse Normandie","Projet de gestion et de valorisation en Basse Normandie / Monts de RYES","13,642 €","6,821 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conservatoire Fédératif des Espaces Naturels de Basse Normandie","Projet de gestion et de valorisation en Basse Normandie / Tourbière de la Bunèche","26,171 €","13,085 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conservatoire Fédératif des Espaces Naturels de Basse Normandie","Projet de gestion et de valorisation en Basse Normandie / Trois coteaux du Pays d'Auge","26,210 €","13,105 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"COULIDOOR","Acquisition d'une chaudière bois 2009-2010.","139,990 €","41,997 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"41","Energie renouvelable: biomasse"
"CRITT BNC","Actions concrètes d'Intelligence Economique au sein de l'Association Inter-entreprises des sous traitants du Cotentin","82,815 €","19,222 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CRITT BNC","Animation 2009 du CRITT BNC","230,000 €","90,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Direction régionale de l'environnement de Basse-Normandie","Réalisation du profil environnemental régional de la Basse-Normandie","95,315 €","39,650 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"Ecole Nationale Vétérinaire d'Alfort","SEQUISOL","185,229 €","74,273 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"E.H.P.A.D.(Etablissement Hébergeant des Personnes Agées Dépendantes)","Acquisition d'une chaudière bois et installation de panneaux solaires.","239,380 €","71,814 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"41","Energie renouvelable: biomasse"
"EMPG","Faisabilité sur la mise au point technique et mise aux normes de produits anti nuisibles, impliquant le recrutement d'un technicien supérieur.","43,500 €","21,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"ENSI CAEN","CRUNCH - Création d'une plateforme de Chromatographie","111,577 €","44,577 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"ENSI CAEN","Innovation des matériaux dans les secteurs de l'automobile et des technologies de l'information","344,000 €","137,600 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"1","Activités R&DT dans centres de recherche"
"ENSI CAEN","Laboratoire LAMIPS - Mise en place d'un plateau technique dans les domaines de la caractérisation et de l'analyse de systèmes microelectroniques","591,766 €","236,886 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"ENSI CAEN","Matériaux-thématique 1 IRMA Frittage Flash","1,026,697 €","376,154 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"ENSI CAEN","Matériaux thématique 1 IRMA Gravure","1,102,853 €","188,895 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"ENSI CAEN","Projet d'animation de la recherche technologique partenariale dans le domaine des matériaux 2007-2008","325,300 €","130,120 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"1","Activités R&DT dans centres de recherche"
"ENSI CAEN","Restructuration du bâtiment C et équipement du LCS","2,560,916 €","1,024,366 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"EXBANOR SA","Aménagement locaux de recherche plus projet de recherche : Coextrusion et attaches bio","1,284,200 €","887,976 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"FABRICATION D'ACCASTILLAGE NORMAND","Etude pour le développement d'une gamme de produits en carbone nécessitant le recrutement d'un ingénieur.","42,900 €","20,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Fédération du Calvados pour la pêche et la protection du milieu aquatique","Réaménagement de la station de contrôle des remontées de poissons migrateurs de Feuguerolle-Bully à May sur Orne","597,511 €","268,880 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"FIBANOR","Faisabilité dans le cadre du développement de nouveaux produits en films plastiques extrusion impliquant le recrutement d'un ingénieur.","77,004 €","38,500 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"GIP Maison Départementale des Personnes Handicapées du Calvados","Dématérialisation des dossiers de la Maison Départementale des Personnes Handicapées du Calvados","171,830 €","68,732 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"12","Technologies de l'information et la communication (RTE-TIC)"
"Groupe d'ETudes des Invertébrés Armoricains (GRETIA)","Structuration des connaissances sur les invertébrés bas-normands et soutien à l'animation de réseau","82,500 €","33,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Groupement d'Intérêt Public ADECO Pays du Bocage","Animation de la filière agro-alimentaire du Pays du Bocage - 2009.","45,239 €","22,620 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"81","Mécanismes pour améliorer la conception des politiques et des programmes, le suivi et l'évaluation ..."
"Groupement d'Intérêt Public ADECO Pays du Bocage","Animation d'un Contrat d'Objectif Territorial 2009-2011.","145,934 €","43,780 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Groupement Régional des Associations de Protection de l'Environnement (G.R.A.P.E)","Espace Info Energie 2008-2009","237,283 €","124,452 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"41","Energie renouvelable: biomasse"
"Haras Nationaux","Concours EQUIDEFI","93,841 €","37,536 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Haras Nationaux","Equi meeting maréchalerie","80,000 €","32,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"IMAGES 3/4","Faisabilité pour la mise en place de projets d'animation 3D et réalité virtuelle, impliquant le recrutement d'un technicien supérieur en réalité virtuelle.","63,600 €","30,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Institution départementale du Bassin de l'Orne","Etude d'élaboration d'un pré-programme du Plan d'Actions et de Prévention des Inondations de l'Orne et de la Seulles","49,372 €","19,749 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"53","Prévention des risques (...)"
"Institut Supérieur de Plasturgie d'Alençon Entreprises (ISPA)","COMPOLIGNE","515,706 €","383,018 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"JAMES EBENISTES SARL","COMPOLIGNE","1,521,830 €","1,011,389 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"J. REGNAULT S.A.S.","Faisabilité sur le développement d'une gamme innovante de produits destinés au marché militaire, impliquant le recrutement d'un ingénieur.","67,511 €","33,700 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"LABORATOIRES STANDA","Faisabilité pour le développement d'une nouvelle gamme de produit : consortia de microorganismes d'affinage, nécessitant le recrutement d'un ingénieur.","62,590 €","30,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"LABORATOIRES STANDA","Projet de développement d'une nouvelle gamme de produits : consortia de microorganismes d'affinage","501,389 €","247,048 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Les 7 Vents du Cotentin SCIC.","Animation d'un espace info énergie pour l'année 2009","153,708 €","81,248 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"41","Energie renouvelable: biomasse"
"Les 7 Vents du Cotentin SCIC.","Animation Espace Info Energie 2008","153,435 €","44,497 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"41","Energie renouvelable: biomasse"
"MAISONNEUVE","Faisabilité d'une citerne routière en aluminium pour le transport d'hydrocarbures répondant aux exigences de l'ADR 2009, impliquant le recrutement d'un ingénieur.","74,775 €","37,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Ministère de l'Economie, de l'Industrie et de l'Emploi - DRIRE de Basse-Normandie","Diagnostic du système d'innovation et accompagnement d'une démarche stratégique d'iinovation en BN","222,399 €","111,199 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Ministère de l'Intérieur - Préfecture de la Région Basse Normandie","Assistance technique, mise en oeuvre du programme 2008-2010","105,000 €","105,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"Ministère de l'Intérieur - Préfecture de la Région Basse Normandie","Suivi et évaluation de l'impact carbone du Contrat de Projets Etat-Région et du PO FEDER","90,000 €","21,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"MIRIADE","Animation du RDT Basse-Normandie 2008","430,000 €","172,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"MIRIADE","Etudes Stratégiques et forums","301,891 €","99,624 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"MIRIADE","Passerelles R&D","316,000 €","104,280 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"MOV'EO","Animation du Comité Régional Basse-Normandie 2010.","180,300 €","72,120 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"MOV'EO","Animation du Comité Régional de Basse Normandie 2008.","94,965 €","37,986 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"MOV'EO","Animation du Comité Régional Mov'eo.","163,259 €","65,304 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"NEXTLANE","Faisabilité d'un logiciel embarqué dans un home-monitor destiné à collecter les informations transmises par un implant cardiaque, impliquant le recrutement d'un ingénieur.","55,658 €","25,000 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Normandie AeroEspace","Animation Réseau PME/PMI","234,500 €","93,800 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Normandie AeroEspace","certification EN 9100","193,393 €","36,717 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Normandie AeroEspace","Opération Collective ACAMAS","225,366 €","123,952 €","FEDER ","BASSE-NORMANDIE","BASSE-NORMANDIE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
