"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"CERAMPILOT","TEC 3 COM - Développements concurrentiels - fonctionnement",179368,44842,"FEDER ","LIMOUSIN","HAUTE-VIENNE / LIMOGES / LIMOGES / LIMOGES","Compétitivité régionale - FEDER - Limousin","1","Activités R&DT dans centres de recherche"
"CERAMPILOT","TEC 3 COM - Développements concurrentiels - investissement",100000,25000,"FEDER ","LIMOUSIN","HAUTE-VIENNE / LIMOGES / LIMOGES / LIMOGES","Compétitivité régionale - FEDER - Limousin","1","Activités R&DT dans centres de recherche"
"CFAA de Neuvic","Qualité dans l'apprentissage 2007",15698.11,7064.15,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA DANTON","Qualité dans l'apprentissage 2007",75273.11,33872.9,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA DANTON","Qualité dans l'apprentissage - 2008",64191.11,28886,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA DANTON","Qualité de la formation des apprentis 2009",72434,32595,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Delphine Gay","Démarche qualité dans l'apprentissage - 2008",32062.22,14428,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Delphine Gay","Faciliter l'accés et la réussite des apprentis dans les formations en alternance",35701.22,16065.55,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Delphine Gay","Qualité dans l'apprentissage 2007",42468.98,19111.04,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Jean Monnet","Quaité de l'apprentissage année  2009",114111,51350,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Jean Monnet","Qualité dans l'apprentissage 2007",67127,30207.15,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Jean Monnet","Qualité dans l'apprentissage - 2008",67111.11,30200,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Les Treize Vents","Actions spécifiques 2007",192628.29,86682.73,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Les Treize Vents","Actions spécifiques - classes préparatoires à l'apprentissage 2008",267233.33,120255,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Les Treize Vents","CPA 2009",230264.45,103619,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Les Treize Vents","Démarches qualité dans l'apprentissage - 2008",332766.67,149745,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Les Treize Vents","Qualité dans l'apprentissage 2007",281002.56,126451.15,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Les Treize Vents","Qualité dans l'apprentissage 2009",425291.11,191381,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Marcel Pagnol","Améliorer la qualité des pratiques pédagogiques dans l'apprentissage année 2009",119377,53719.65,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Marcel Pagnol","Qualité dans l'apprentissage 2007",79127,35607.15,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Marcel Pagnol","Qualité dans l'apprentissage - 2008",102222.22,46000,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Moulin Rabaud","Actions spécifiques 2008 - classe préparatoire à l'apprentissage",183622.22,82630,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Moulin Rabaud","Actions spécifiques - classes préparatoires 2007",312727.58,140727.41,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Moulin Rabaud","Qualité dans l'apprentissage 2007",464215,208896.75,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Moulin Rabaud","Qualité dans l'apprentissage - 2008",371933.33,167370,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Saint-Exupéry","Appuyer les dispositifs d'apprentissage- Participer à la qualité de l'apprentissage 2009",28444.45,12800,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Saint-Exupéry","Démarche qualité dans l'apprentissage 2008",32791.11,14756,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Saint-Exupéry","Qualité dans l'apprentissage 2007",32701.29,14715.58,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFIMTP ","Pré-professionnalisation constructeur professionnel en voierie et réseaux divers (VRD) 2008",32760,32760,"FONDS SOCIAL EUROPEEN","LIMOUSIN","HAUTE-VIENNE / LIMOGES / LIMOGES-COUZEIX","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CFIMTP ","Préqualification en voirie et réseaux divers (VRD)",38592,20520,"FONDS SOCIAL EUROPEEN","LIMOUSIN","HAUTE-VIENNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CHAINERIES LIMOUSINES","Acquisition de divers matériels",718850,64696.5,"FEDER ","LIMOUSIN","HAUTE-VIENNE / BELLAC / BELLAC / BELLAC","Compétitivité régionale - FEDER - Limousin","8","Autres investissements en entreprises"
"CHALEIX ET FILS","Acquisition d'un combiné d'abattage pour feuillus",350000,61250,"FEDER ","LIMOUSIN","HAUTE-VIENNE / BELLAC / NANTIAT / CHAMBORET","Compétitivité régionale - FEDER - Limousin","8","Autres investissements en entreprises"
"Chambre d'agriculture de la Corrèze","Economies d'énergies sur les exploitations agricoles en Limousin ",26306.8,10522.8,"FEDER ","LIMOUSIN","CORREZE","Compétitivité régionale - FEDER - Limousin",,
"CHAMBRE D'AGRICULTURE DE LA CREUSE","Mission  de suivi et d'expertise des boues (1ère année) : 2007",22452.3,5711.93,"FEDER ","LIMOUSIN","CREUSE / GUERET / GUERET","Compétitivité régionale - FEDER - Limousin","48","Prévention intégrée et contrôle de la pollution"
"CHAMBRE D'AGRICULTURE DE LA CREUSE","Mission de suivi et d'expertise des épandages des boues : 2ème année : 2008",43050,10672.5,"FEDER ","LIMOUSIN","CREUSE / GUERET / GUERET / GUERET","Compétitivité régionale - FEDER - Limousin",,
"CHAMBRE D'AGRICULTURE DE LA CREUSE","Mission de suivi et d'expertise des épandages des boues (année 2009)",42660,10665,"FEDER ","LIMOUSIN",,"Compétitivité régionale - FEDER - Limousin","48","Prévention intégrée et contrôle de la pollution"
"CHAMBRE D'AGRICULTURE DE LA CREUSE","Programme  économies d'énergie sur les exploitations agricoles ",19710.8,7884.32,"FEDER ","LIMOUSIN","CREUSE","Compétitivité régionale - FEDER - Limousin",,
"Chambre de Commerce et d'Industrie de la Creuse","Améliorer la qualité des pratiques pédagogiques dans l'apprentissage 2009",8888.89,4000,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Chambre de Commerce et d'Industrie de la Creuse","CLUSTER ISOLATION - 2009",23200,9280,"FEDER ","LIMOUSIN","CREUSE","Compétitivité régionale - FEDER - Limousin","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie de la Creuse","CLUSTERS - année 2008",36500,14600,"FEDER ","LIMOUSIN","CREUSE","Compétitivité régionale - FEDER - Limousin",,
"Chambre de Commerce et d'Industrie de la Creuse","Devenir Chef d'Entreprise - Formation Action Régionale",17736,8868,"FEDER ","LIMOUSIN","CREUSE / GUERET / GUERET / GUERET","Compétitivité régionale - FEDER - Limousin",,
"Chambre de Commerce et d'Industrie de la Creuse","Dispositif Précellence 1 - année 2007",32500,10562.5,"FEDER ","LIMOUSIN","CREUSE","Compétitivité régionale - FEDER - Limousin","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie de la Creuse","Dispositif Précellence 1 - année 2008",43500,14137.5,"FEDER ","LIMOUSIN","CREUSE","Compétitivité régionale - FEDER - Limousin",,
"Chambre de Commerce et d'Industrie de la Creuse","Dispositif Précellence 1 - année 2009",44000,14300,"FEDER ","LIMOUSIN","CREUSE","Compétitivité régionale - FEDER - Limousin","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie de la Creuse","Formation  Devenir Chef d'Entreprise ",35440,17720,"FEDER ","LIMOUSIN","CREUSE / GUERET / GUERET / GUERET","Compétitivité régionale - FEDER - Limousin","68","Aide au travail indépendant et à la création d'entreprise"
"Chambre de Commerce et d'Industrie de la Creuse","Objectif création",293770,146885,"FEDER ","LIMOUSIN","CREUSE","Compétitivité régionale - FEDER - Limousin",,
"Chambre de Commerce et d'Industrie de la Creuse","Qualité dans l'apprentissage - 2008",8888.89,4000,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Chambre de Commerce et d'Industrie de la Creuse","Quamité dans l'apprentissage 2007",22352,10058.4,"FONDS SOCIAL EUROPEEN","LIMOUSIN",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Chambre de Commerce et d'Industrie de Limoges et de la Haute-Vienne","Action de formation  Devenir Chef d'entreprise ",165094,43200,"FEDER ","LIMOUSIN","HAUTE-VIENNE","Compétitivité régionale - FEDER - Limousin","68","Aide au travail indépendant et à la création d'entreprise"
"Chambre de Commerce et d'Industrie de Limoges et de la Haute-Vienne","Action de formation  Gestion de l'Entreprise ",49783,14400,"FEDER ","LIMOUSIN","HAUTE-VIENNE","Compétitivité régionale - FEDER - Limousin","68","Aide au travail indépendant et à la création d'entreprise"
"Chambre de Commerce et d'Industrie de Limoges et de la Haute-Vienne","Action de formation  Gestion de l'Entreprise ",49683,17280,"FEDER ","LIMOUSIN","HAUTE-VIENNE","Compétitivité régionale - FEDER - Limousin",,
"Chambre de Commerce et d'Industrie de Limoges et de la Haute-Vienne","CLUSTERS - année 2008",32500,13000,"FEDER ","LIMOUSIN","HAUTE-VIENNE","Compétitivité régionale - FEDER - Limousin",,
"Chambre de Commerce et d'Industrie de Limoges et de la Haute-Vienne","Dispositif Précellence 1 - année 2007",65000,21125,"FEDER ","LIMOUSIN","HAUTE-VIENNE","Compétitivité régionale - FEDER - Limousin","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie de Limoges et de la Haute-Vienne","Dispositif Précellence 1 - année 2008",71230,21450,"FEDER ","LIMOUSIN","HAUTE-VIENNE","Compétitivité régionale - FEDER - Limousin",,
"Chambre de Commerce et d'Industrie de Limoges et de la Haute-Vienne","Dispositif Précellence 1 - année 2009",83100,25025,"FEDER ","LIMOUSIN","HAUTE-VIENNE","Compétitivité régionale - FEDER - Limousin","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie de Limoges et de la Haute-Vienne","Formation - Devenir chef d'entreprise",157451,43200,"FEDER ","LIMOUSIN","HAUTE-VIENNE","Compétitivité régionale - FEDER - Limousin","68","Aide au travail indépendant et à la création d'entreprise"
"Chambre de Commerce et d'Industrie de Limoges et de la Haute-Vienne","Formation - Ecole des Managers",117468,18000,"FEDER ","LIMOUSIN","HAUTE-VIENNE","Compétitivité régionale - FEDER - Limousin","68","Aide au travail indépendant et à la création d'entreprise"
"Chambre de Commerce et d'Industrie de Limoges et de la Haute-Vienne","Formation - Ecole des Managers 2009-2010",128154,13700,"FEDER ","LIMOUSIN","HAUTE-VIENNE","Compétitivité régionale - FEDER - Limousin","68","Aide au travail indépendant et à la création d'entreprise"
"Chambre de Commerce et d'Industrie de Limoges et de la Haute-Vienne","Objectif création",445310,222655,"FEDER ","LIMOUSIN","HAUTE-VIENNE","Compétitivité régionale - FEDER - Limousin","68","Aide au travail indépendant et à la création d'entreprise"
"Chambre de Commerce et d'Industrie de Tulle Ussel","Dispositif Précellence 1 - année 2007",32500,10562.5,"FEDER ","LIMOUSIN","Multilocalisation","Compétitivité régionale - FEDER - Limousin","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie de Tulle Ussel","Dispositif Précellence 1 - année 2008",44000,14300,"FEDER ","LIMOUSIN","Multilocalisation","Compétitivité régionale - FEDER - Limousin",,
"Chambre de Commerce et d'Industrie de Tulle Ussel","Dispositif Précellence 1 - année 2009",44000,14300,"FEDER ","LIMOUSIN","Multilocalisation","Compétitivité régionale - FEDER - Limousin","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie de Tulle Ussel","Objectif création",187575,93787.5,"FEDER ","LIMOUSIN","Multilocalisation","Compétitivité régionale - FEDER - Limousin",,
"Chambre de Commerce et d'Industrie du Pays de Brive","Action de formation  Gestion de l'Entreprise ",29236,7800,"FEDER ","LIMOUSIN","CORREZE / BRIVE-LA-GAILLARDE","Compétitivité régionale - FEDER - Limousin","68","Aide au travail indépendant et à la création d'entreprise"
"Chambre de Commerce et d'Industrie du Pays de Brive","CLUSTER - FORGAILLARD - 2009",44200,17600,"FEDER ","LIMOUSIN","CORREZE / BRIVE-LA-GAILLARDE","Compétitivité régionale - FEDER - Limousin","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie du Pays de Brive","CLUSTERS - année 2008",13800,5500,"FEDER ","LIMOUSIN","CORREZE","Compétitivité régionale - FEDER - Limousin","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie du Pays de Brive","Dispositif Précellence 1 - année 2007",32500,10562.5,"FEDER ","LIMOUSIN","CORREZE / BRIVE-LA-GAILLARDE","Compétitivité régionale - FEDER - Limousin","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie du Pays de Brive","Dispositif Précellence 1 - année 2008",22000,7150,"FEDER ","LIMOUSIN","CORREZE / BRIVE-LA-GAILLARDE","Compétitivité régionale - FEDER - Limousin","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie du Pays de Brive","Dispositif Précellence 1 - année 2009",11000,3575,"FEDER ","LIMOUSIN","CORREZE / BRIVE-LA-GAILLARDE","Compétitivité régionale - FEDER - Limousin","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie du Pays de Brive","Objectif création",407640,203820,"FEDER ","LIMOUSIN","CORREZE / BRIVE-LA-GAILLARDE","Compétitivité régionale - FEDER - Limousin",,
"Chambre départementale d'agriculture de la Haute-Vienne","Mission d'Expertise et de Suivi des Epandages de Déchets Biologiques d'Origine non Agricole",72424,18106,"FEDER ","LIMOUSIN","HAUTE-VIENNE","Compétitivité régionale - FEDER - Limousin",,
"Chambre départementale d'agriculture de la Haute-Vienne","Mission d'Expertise et de Suivi des Epandages de Déchets Biologiques d'Origine non Agricole - Année 2008.",76174,19043,"FEDER ","LIMOUSIN","HAUTE-VIENNE","Compétitivité régionale - FEDER - Limousin","45","Gestion et distribution d'eau (eau potable)"
"Chambre départementale d'agriculture de la Haute-Vienne","Programme Economies d'Energie sur les Exploitations Agricoles en Limousin - année 2008",26306.8,10522.8,"FEDER ","LIMOUSIN","HAUTE-VIENNE","Compétitivité régionale - FEDER - Limousin","43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Chambre régionale d'agriculture du Limousin","Mise en place d'un portail d'informations et de services des chambres d'agriculture du Limousin",80046,20011.5,"FEDER ","LIMOUSIN",,"Compétitivité régionale - FEDER - Limousin","15","Autres mesures pour améliorer l'accès et l'utilisation efficace des TIC par les PME"
"Chambre régionale d'agriculture du Limousin","programme Economies d'énergie sur les exploitations agricoles en Limousin 2008",42990.86,17196.34,"FEDER ","LIMOUSIN",,"Compétitivité régionale - FEDER - Limousin",,
"Chambre Régionale de Commerce et d'Industrie du Limousin","ARIST",130500,13050,"FEDER ","LIMOUSIN",,"Compétitivité régionale - FEDER - Limousin","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre Régionale de Commerce et d'Industrie du Limousin","Dispositif Précellence 1 année 2007",116000,37700,"FEDER ","LIMOUSIN",,"Compétitivité régionale - FEDER - Limousin","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre Régionale de Commerce et d'Industrie du Limousin","Dispositif Précellence 1 - année 2008",115000,37375,"FEDER ","LIMOUSIN",,"Compétitivité régionale - FEDER - Limousin",,
"Chambre Régionale de Commerce et d'Industrie du Limousin","Dispositif Précellence 1-année 2009",111500,36237.5,"FEDER ","LIMOUSIN",,"Compétitivité régionale - FEDER - Limousin","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre Régionale de Commerce et d'Industrie du Limousin","programme d'animation environnementale - année 2009",132542.79,53017.12,"FEDER ","LIMOUSIN",,"Compétitivité régionale - FEDER - Limousin","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre Régionale de Commerce et d'Industrie du Limousin","programme d'animation PRME - année 2007",180669.94,72267.97,"FEDER ","LIMOUSIN","HAUTE-VIENNE / LIMOGES / LIMOGES / LIMOGES / RESTE DE LA COMMUNE","Compétitivité régionale - FEDER - Limousin","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CHAUFFAGE AUTOMATIQUE CREUSOIS","Construction d'un bâtiment",474248.16,64023.5,"FEDER ","LIMOUSIN","CREUSE / GUERET / SOUTERRAINE / LA SOUTERRAINE","Compétitivité régionale - FEDER - Limousin",,
"CISTEME","Ingénierie de projet de recherche partenariale pour le projet DMI Mécatronique",47736,17500,"FEDER ","LIMOUSIN","HAUTE-VIENNE / LIMOGES / LIMOGES / LIMOGES / LIMOGES CANTON DU PALAIS-SUR-VIENNE","Compétitivité régionale - FEDER - Limousin","4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"CISTEME","Ingénierie de projet de recherche partenariale pour le projet MINACOM",47736,17500,"FEDER ","LIMOUSIN","HAUTE-VIENNE / LIMOGES / LIMOGES / LIMOGES / LIMOGES CANTON DU PALAIS-SUR-VIENNE","Compétitivité régionale - FEDER - Limousin","4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"CISTEME","Ingénierie de projet de recherche partenariale pour le projet OSA",47736,17500,"FEDER ","LIMOUSIN","HAUTE-VIENNE / LIMOGES / LIMOGES / LIMOGES / LIMOGES CANTON DU PALAIS-SUR-VIENNE","Compétitivité régionale - FEDER - Limousin","4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"CISTEME","Projet ADVANTEN recherche fondamentale, industrielle et pré-concurrentielle",225770,86470,"FEDER ","LIMOUSIN","HAUTE-VIENNE / LIMOGES / LIMOGES / LIMOGES","Compétitivité régionale - FEDER - Limousin","1","Activités R&DT dans centres de recherche"
"CISTEME","Projet OLIE ST3 recherche fondamentale, industrielle et pré-concurrentielle",90600,33142,"FEDER ","LIMOUSIN","HAUTE-VIENNE / LIMOGES / LIMOGES / LIMOGES","Compétitivité régionale - FEDER - Limousin","1","Activités R&DT dans centres de recherche"
"CITRA","Projet REVEBOIS",136750,47862,"FEDER ","LIMOUSIN","HAUTE-VIENNE / LIMOGES / LIMOGES / LIMOGES / LIMOGES CANTON DU PALAIS-SUR-VIENNE","Compétitivité régionale - FEDER - Limousin","1","Activités R&DT dans centres de recherche"
"CMTS - Chaudronnerie Maintenance Tuyauterie Soudure","Acquisition d'une presse plieuse et ses accessoires",48466,6058.25,"FEDER ","LIMOUSIN","CREUSE / GUERET / SOUTERRAINE / LA SOUTERRAINE","Compétitivité régionale - FEDER - Limousin",,
"CMTS - Chaudronnerie Maintenance Tuyauterie Soudure","Investissement immobilier",87807,7463.59,"FEDER ","LIMOUSIN","CREUSE / GUERET / SOUTERRAINE / LA SOUTERRAINE","Compétitivité régionale - FEDER - Limousin",,
"CMTS - Chaudronnerie Maintenance Tuyauterie Soudure","Recrutement de cadre",37843,9460.75,"FEDER ","LIMOUSIN","CREUSE / GUERET / SOUTERRAINE / LA SOUTERRAINE","Compétitivité régionale - FEDER - Limousin",,
"CNED","Préparation concours niveau B - Droit du travail",165,82,"FONDS SOCIAL EUROPEEN","LIMOUSIN","CORREZE / TULLE / TULLE / TULLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COMITE D'ACCUEIL CREUSOIS","Encadrement technique et accompagnement socioprofessionnel du chantier  Banque de Meubles ",45420,22710,"FONDS SOCIAL EUROPEEN","LIMOUSIN","CREUSE / GUERET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COMITE D'ACCUEIL CREUSOIS","Encadrement technique et accompagnement socioprofessionnel du chantier  Chifo'net ",34270,17135,"FONDS SOCIAL EUROPEEN","LIMOUSIN","CREUSE / GUERET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COMITE D'ACCUEIL CREUSOIS","Encadrement technique et accompagnement socioprofessionnel du chantier d'insertion Banque de Meubles",50833,25416,"FONDS SOCIAL EUROPEEN","LIMOUSIN","CREUSE / GUERET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COMITE D'ACCUEIL CREUSOIS","Encadrement technique et accompagnement socioprofessionnel du chantier d'insertion Chifo'net",41874,20937,"FONDS SOCIAL EUROPEEN","LIMOUSIN","CREUSE / GUERET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Comité de Bassin d'Emploi de l'Ouest Creusois","Encadrement technique et accompagnement socioprofessionnel du chantier d'insertion petit patrimoine environnement",36480,18240,"FONDS SOCIAL EUROPEEN","LIMOUSIN","CREUSE / GUERET / SOUTERRAINE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Comité de Bassin d'Emploi de l'Ouest Creusois","Encadrement technique et accompagnement socioprofessionnel du chantier d'insertion sostra'palettes",39300,19650,"FONDS SOCIAL EUROPEEN","LIMOUSIN","CREUSE / GUERET / SOUTERRAINE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Comité de Bassin d'Emploi de l'Ouest Creusois","Encadrement technique et Accompagnement socioprofessionnel du chantier d'insertion sostra'palettes",44561,22280,"FONDS SOCIAL EUROPEEN","LIMOUSIN","CREUSE / GUERET / SOUTERRAINE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Comité de Bassin d'Emploi de l'Ouest Creusois","Encadrement technique et accompagnement socioprofessiopnnel du chantier  Petit Patrimoine et Environnement ",32876,16438,"FONDS SOCIAL EUROPEEN","LIMOUSIN","CREUSE / GUERET / SOUTERRAINE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COMMUNAUTE d'AGGLOMERATION de BRIVE","Animation du dispositif PLIE 2008",39321,39321,"FONDS SOCIAL EUROPEEN","LIMOUSIN","CORREZE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COMMUNAUTE d'AGGLOMERATION de BRIVE","Animation du dispositif PLIE 2009",42000,42000,"FONDS SOCIAL EUROPEEN","LIMOUSIN","CORREZE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COMMUNAUTE d'AGGLOMERATION de BRIVE","Animation du dispositif PLIE 2nd semestre 2007 ",22717.22,22717.22,"FONDS SOCIAL EUROPEEN","LIMOUSIN","CORREZE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COMMUNAUTE d'AGGLOMERATION de BRIVE","Animation du réseau des acteurs 2008",1000,1000,"FONDS SOCIAL EUROPEEN","LIMOUSIN","CORREZE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
