"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"BIBRACTE E.P.C.C.","Construction d'une plateforme de stockage de plaquettes forestières à Glux-en-Glenne (58)","198,267 €","79,307 €","FEDER ","BOURGOGNE","BOURGOGNE",,"41","Energie renouvelable: biomasse"
"BIKE INDUSTRIES","Création d'une unité industrielle pour le développement d'une gamme de produits innovants dans le domaine du cycle","550,000 €","55,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"8","Autres investissements en entreprises"
"BOURGOGNE ENTREPRENDRE","Fonds de prêt 2008","481,720 €","80,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"BOURGOGNE ENTREPRENDRE","Fonds de prêts 2009","570,000 €","120,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Bourgogne Technologies","farine + CRITT 2ABI","144,720 €",,"FEDER ","BOURGOGNE","BOURGOGNE",,"1","Activités R&DT dans centres de recherche"
"Bourgogne Technologies","Promotion de l'offre technologique des CRITT 2ABI et 2MIL 2007 - Volet technique","69,700 €","19,560 €","FEDER ","BOURGOGNE","BOURGOGNE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Bourgogne Technologies","SYNERJINOV 2007-2008","538,000 €","56,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"CEN NUTRIMENT","FASABILITE D'UN COMPLEMENT ALIMENTAIRE POUR LA REDUCTION DES FACTEURS DE RISQUES DES MALADIES CARDIOVASCULAIRES.","113,417 €","39,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"CENTRE COMPETENCE INTERNATIONAL TELE IMAGERIE","DEVELOPPEMENT DU DEUXIEME MODULE DE LA PLATEFORME NTIC COLLABORATIVE DEDIEE A L'ANATOMIE PATHOLOGIQUE.","626,020 €","200,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"centre de médecine physique et de réadaptation MARDOR","Construction d'une chaufferie biomasse sur le site de MARDOR","632,325 €","189,690 €","FEDER ","BOURGOGNE","BOURGOGNE",,"41","Energie renouvelable: biomasse"
"Centre Européen des Sciences du Goût (CESG)","farine +: CESG études sur les comportements des consommateurs (2) ","73,968 €",,"FEDER ","BOURGOGNE","BOURGOGNE",,"1","Activités R&DT dans centres de recherche"
"CENTRE GEORGES FRANCOIS LECLERC","MISE AU POINT DU RADIOMARQUAGE D'ANTICORPS MONOCLONAUX RECOMBINANTS POUR L'IMAGERIE PAR SCINTIGRAPHIE MONOPHOTONIQUE.","156,804 €","75,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Centre Hospitalier de Bourbon-Lancy","AMO pour la qualité environnementale du bâti pour l'EHPAD de Bourbon Lancy","60,390 €",,"FEDER ","BOURGOGNE","BOURGOGNE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Centre Hospitalier Robert Morvelat","Installation d'un système de production d'eau chaude solaire collective","117,231 €",,"FEDER ","BOURGOGNE","BOURGOGNE",,"40","Energie renouvelable: én. solaire"
