"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"Chambre de Métiers Indre et Loire","2009 - Mise en oeuvre du programme régional alimentaire",35933.9,12576.86,"FEDER ","CENTRE","INDRE-ET-LOIRE","PO-FEDER","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Métiers Indre et Loire","Accompagnement des créateurs ou repreneurs d'entreprises",121914.31,60957.16,"FONDS SOCIAL EUROPEEN","CENTRE","INDRE-ET-LOIRE / TOURS / TOURS / TOURS","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"Chambre de Métiers Indre et Loire","Assistant de Dirigeant d'Entreprise Artisanale",102302.39,51133.62,"FONDS SOCIAL EUROPEEN","CENTRE","INDRE-ET-LOIRE","Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"Chambre de Métiers Indre et Loire","Formation  Assistant de Dirigeant d'Entreprise Artisanale (ADEA) CM 37 2008",88597.85,44298.92,"FONDS SOCIAL EUROPEEN","CENTRE","INDRE-ET-LOIRE","Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"Chambre de Métiers Indre et Loire","Parcours Pédagogique à la création / reprise d'entreprise 2009",120673.05,60336.52,"FONDS SOCIAL EUROPEEN","CENTRE",,"Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"Chambre de Métiers Indre et Loire","PLIE - Chargé de relations entreprises - CMAIL",102981,28000,"FONDS SOCIAL EUROPEEN","CENTRE","INDRE-ET-LOIRE / TOURS / TOURS / TOURS","Programme opérationnel national Fonds social européen",,
"Chambre de Métiers Indre et Loire","Programme 2008 de modernisation et de développement du secteur alimentaire dans l'artisanat",28095.3,9833.35,"FEDER ","CENTRE","INDRE-ET-LOIRE / TOURS","PO-FEDER","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre Départementale de l'Agriculture du Loiret","Accompagnement à la mise en place de la première unité de méthanisation à la ferme en Région Centre et valorisation de son digestât",79917,31966.8,"FEDER ","CENTRE","LOIRET / MONTARGIS / CHATEAURENARD / SAINT-GERMAIN-DES-PRES","PO-FEDER","43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Chambre Départementale de l'Agriculture du Loiret","GEHODES - CA 45",65678.4,26271.36,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET","Programme opérationnel national Fonds social européen","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"Chambre Régionale de Métiers et de l'Artisanat du Centre - CRMA","2007 - Mise en oeuvre du programme Environnement et Développement Durable",49722.15,17402.75,"FEDER ","CENTRE",,"PO-FEDER","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre Régionale de Métiers et de l'Artisanat du Centre - CRMA","2007 - Mise en oeuvre du programme Transmission-Reprise",28551.55,11421,"FEDER ","CENTRE","LOIRET / ORLEANS / ORLEANS / ORLEANS","PO-FEDER","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre Régionale de Métiers et de l'Artisanat du Centre - CRMA","2008 - Mise en oeuvre du programme Création Transmission Reprise",38768.31,15507,"FEDER ","CENTRE","LOIRET / ORLEANS / ORLEANS","PO-FEDER","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre Régionale de Métiers et de l'Artisanat du Centre - CRMA","2008 - Mise en oeuvre du programme Environnement et Développement durable",51974.46,18191.06,"FEDER ","CENTRE",,"PO-FEDER","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre Régionale de Métiers et de l'Artisanat du Centre - CRMA","2009 - Mise en oeuvre du programme régional alimentaire",23020.28,8057,"FEDER ","CENTRE",,"PO-FEDER","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CHENE SA","2009 - Projet de développement à l'international (Canada, Amérique du Nord, Mexique)",538540,134635,"FEDER ","CENTRE","LOIR-ET-CHER / BLOIS / BLOIS-5E / FOSSE","PO-FEDER","7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"CIBC DU CHER","2008 -VAE PRC - CIBC DU CHER",83012.52,37355.63,"FONDS SOCIAL EUROPEEN","CENTRE","CHER / BOURGES","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CILAS","Nanocara",1147895,421923,"FEDER ","CENTRE","LOIRET / ORLEANS / ORLEANS / ORLEANS","PO-FEDER","1","Activités R&DT dans centres de recherche"
"CISPEO","PLIE - Référents de parcours - Cispéo",74115,32275,"FONDS SOCIAL EUROPEEN","CENTRE","INDRE-ET-LOIRE / TOURS / TOURS / TOURS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"comité régional du tourisme de la région centre","Outils de promotion  loire à vélo  2008",154510.07,50988.32,"FEDER ","Multiregion","Multilocalisation","Programme opérationnel plurirégional Loire","57","Autres outils d'amélioration des services touristiques"
"comité régional du tourisme de la région centre","Outils de promotion  Loire à vélo _2009",155995.61,51478.55,"FEDER ","CENTRE",,"Programme opérationnel plurirégional Loire","57","Autres outils d'amélioration des services touristiques"
"comité régional du tourisme de la région centre","Stratégie de marque Loire 2008",58381.17,19265.79,"FEDER ","Multiregion","Multilocalisation","Programme opérationnel plurirégional Loire","57","Autres outils d'amélioration des services touristiques"
"COMMUNAUTE D'AGGLOMERATION CASTELROUSSINE","Assistance Technique",104000,52000,"FONDS SOCIAL EUROPEEN","CENTRE","INDRE / CHATEAUROUX / CHATEAUROUX / CHATEAUROUX","Programme opérationnel national Fonds social européen","85","Préparation, mise en oeuvre, suivi et inspection "
"COMMUNAUTE D'AGGLOMERATION CASTELROUSSINE","Plan Local Insertion et Emploi",243600,121800,"FONDS SOCIAL EUROPEEN","CENTRE","INDRE / CHATEAUROUX / CHATEAUROUX","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COMMUNAUTE D'AGGLOMERATION CASTELROUSSINE","Plateforme des Métiers",84000,42000,"FONDS SOCIAL EUROPEEN","CENTRE","INDRE / CHATEAUROUX / CHATEAUROUX / CHATEAUROUX","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"COMMUNAUTE D'AGGLOMERATION CASTELROUSSINE","Subvention Globale FSE - PLIE de Châteauroux",1912520,956260,"FONDS SOCIAL EUROPEEN","CENTRE","INDRE / CHATEAUROUX / CHATEAUROUX / CHATEAUROUX","Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"Communauté d'agglomération du Drouais ","Ingénierie et prestation de formations techniques",48963,24481.5,"FONDS SOCIAL EUROPEEN","CENTRE","EURE-ET-LOIR","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Communauté d'agglomération Loire Forez","Aménagement et mise en valeur des bords de Loire -  années 2008-2009",182943,60371,"FEDER ","RHONE-ALPES","Multilocalisation","Programme opérationnel plurirégional Loire","57","Autres outils d'amélioration des services touristiques"
"Communauté d'Agglomération Orléans Val de Loire","Accompagnement individualisé vers l'emploi 2009 : mise en place des parcours d'insertion",158241.22,79120.61,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET / ORLEANS / ORLEANS / ORLEANS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Communauté d'Agglomération Orléans Val de Loire","Accompagnement individualisé vers l'emploi 2009 : prospection en entreprise, placements et suivis dans l'emploi - développement du partenariat économique ",126442.64,63221.32,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET / ORLEANS / ORLEANS / ORLEANS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Communauté d'Agglomération Orléans Val de Loire","Accompagnement individualisé vers l'emploi : mise en place des parcours d'insertion",146917.24,73458.62,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET / ORLEANS / ORLEANS / ORLEANS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Communauté d'Agglomération Orléans Val de Loire","Accompagnement individualisé vers l'emploi : prospection en entreprise, placements et suivis dans l'emploi - développement du partenariat économique ",118855.65,59427.82,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET / ORLEANS / ORLEANS / ORLEANS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Communauté d'Agglomération Orléans Val de Loire","Animation et coordination 2009 du partenariat et développement des actions d'insertion",88314.55,44157.27,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET / ORLEANS / ORLEANS / ORLEANS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Communauté d'Agglomération Orléans Val de Loire","Animation et coordination du partenariat et développement des actions d'insertion",80434.24,40217.12,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET / ORLEANS / ORLEANS / ORLEANS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Communauté d'Agglomération Orléans Val de Loire","Assistance technique réalisée par un cabinet extérieur : Mission d'appui dans l'instruction et la vérification du service fait",6066.11,3033.05,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET / ORLEANS / ORLEANS / ORLEANS","Programme opérationnel national Fonds social européen","85","Préparation, mise en oeuvre, suivi et inspection "
"Communauté d'Agglomération Orléans Val de Loire","Chantier formation Maison de quartier Nord Saint Jean de la Ruelle",42000,21000,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET / ORLEANS / SAINT-JEAN-DE-LA-RUELLE / SAINT-JEAN-DE-LA-RUELLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Communauté d'Agglomération Orléans Val de Loire","Mise en place d'une auto-école sociale sur l'agglomération Orléanaise 2008 2009",49600,20750,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET / ORLEANS / SAINT-JEAN-DE-LA-RUELLE / SAINT-JEAN-DE-LA-RUELLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Communauté d'Agglomération Orléans Val de Loire","PLIE de la Communauté d'Agglomération Orléans Val de Loire 2008-2010",3088409,1566704.5,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET / ORLEANS / ORLEANS / ORLEANS","Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"Communauté d'Agglomération Orléans Val de Loire","Réseau bus et tram de l'agglomération, mise en place de nouveaux systèmes : billetique, systèmes d'informations des voyageurs et sonorisation à l'occasion de la réalisation de la seconde ligne de tramway Est-Ouest, dénommée CLEO.",12332806.91,2750000,"FEDER ","CENTRE","Multilocalisation","PO-FEDER","52","Promotion de transports urbains propres"
"Communauté d'Agglomération Tours Plus","PLIE - STRUCTURE D'ANIMATION ET DES GESTION (SAG) - T+ ",73600,17300,"FONDS SOCIAL EUROPEEN","CENTRE","INDRE-ET-LOIRE / TOURS / TOURS / TOURS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Communauté d'Agglomération Tours Plus","PLIE - Tours Plus - Assistance technique",48500,46000,"FONDS SOCIAL EUROPEEN","CENTRE","INDRE-ET-LOIRE / TOURS / TOURS / TOURS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Communauté d'Agglomération Tours Plus","Subvention globale PLIE Tours Plus 2008 2010",978000,489000,"FONDS SOCIAL EUROPEEN","CENTRE","INDRE-ET-LOIRE / TOURS / TOURS","Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"Communauté d'aggolomération de Blois - AGGLOPOLYS","Enfouissement des points d'apport volontaire pour le tri sélectif et les déchets ménagers",115105,57552.5,"FEDER ","CENTRE","LOIR-ET-CHER / BLOIS / BLOIS / BLOIS","PO-FEDER","61","Projets intégrés de réhabilitation urbaine et rurale"
"COMMUNAUTE DE COMMUNES DE JANVILLE","Résorption des zones blanches en Haut Débit sur la Communauté de Communes de la Beauce de Janville",133200,46620,"FEDER ","CENTRE","Multilocalisation","PO-FEDER","10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Communauté de Communes de la Beauce d'Orgères","Résorption des zones blanches en Haut débit sur la Communauté de Communes de la Beauce d'Orgères",124400,43540,"FEDER ","CENTRE","Multilocalisation","PO-FEDER","10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Communauté de Communes de la Beauce Vovéenne","Résorption des zones blanches en Haut Débit sur la Communauté de Communes de la Beauce Vovéenne",84600,29610,"FEDER ","CENTRE","Multilocalisation","PO-FEDER","10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Communauté de Communes du Bonnevalais","Couverture en Haut Débit des zones blanches sur les Communautés de Communes du Bonnevalais, des Plaines et Vallées Dunoises, et des Trois Rivières",494689.32,173141.26,"FEDER ","CENTRE","Multilocalisation","PO-FEDER","10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Communauté de Communes du Pays Courvillois","Mise en place d'infrastructures permettant de résorber les zones blanches haut débit sur le Communauté de Communes du Pays Courvillois",66900,16725,"FEDER ","CENTRE","EURE-ET-LOIR / CHARTRES / COURVILLE-SUR-EURE","PO-FEDER","10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Communauté de Communes du Pays de Combray","Résorption des zones blanches haut débit sur le territoire de la communauté de communes du Pays de Combray",86865,30402.75,"FEDER ","CENTRE","Multilocalisation","PO-FEDER","10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Communauté de communes du Pays de Saint-Galmier","Aménagement et mise en valeur des bords de Loire - années 2008-2009 ",193404,63823,"FEDER ","RHONE-ALPES","Multilocalisation","Programme opérationnel plurirégional Loire","57","Autres outils d'amélioration des services touristiques"
"Communauté de Communes du Val de l'Eure","Résorption des zones blanches haut débit",58000,19140,"FEDER ","CENTRE","Multilocalisation","PO-FEDER","10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Communauté de Communes  Loches Développement ","Construction d'un Plateau Technique Mutualisé - LERAC - Université de Tours",718666.2,145850,"FEDER ","CENTRE","INDRE-ET-LOIRE / LOCHES / LOCHES / TAUXIGNY","PO-FEDER","2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Communauté du Pays de Vendôme","Plan Local pour l'Insertion et l'Emploi du Vendômois",150784,75392,"FONDS SOCIAL EUROPEEN","CENTRE","LOIR-ET-CHER","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Commune de DREUX","Aménagement d'une halte garderie aux Rochelles",300545.44,90163.63,"FEDER ","CENTRE","EURE-ET-LOIR / DREUX / DREUX / DREUX","PO-FEDER","61","Projets intégrés de réhabilitation urbaine et rurale"
"Commune de DREUX","Aménagement d'une maison des associations - quartier des Oriels",168280,67312,"FEDER ","CENTRE","EURE-ET-LOIR / DREUX / DREUX / DREUX","PO-FEDER","61","Projets intégrés de réhabilitation urbaine et rurale"
"Commune de DREUX","Aménagement d'un espace Enfants/Parents - quartier des Bâtes",70155.3,35077.65,"FEDER ","CENTRE","EURE-ET-LOIR / DREUX / DREUX / DREUX","PO-FEDER","61","Projets intégrés de réhabilitation urbaine et rurale"
"Commune de DREUX","Création d'un espace multifonctions aux hameaux de Paul Bert",4129475.62,1805315,"FEDER ","CENTRE","EURE-ET-LOIR / DREUX","PO-FEDER","61","Projets intégrés de réhabilitation urbaine et rurale"
"Commune de DREUX","Création d'un espace multifonctions aux hameaux de Paul Bert",4129475.62,1805315,"FEDER ","CENTRE","EURE-ET-LOIR / DREUX","PO-FEDER","79","Autres infrastructures sociales"
"Commune de VERNOUILLET","Création du centre social des Vauvettes",1685379.72,404131.49,"FEDER ","CENTRE","EURE-ET-LOIR / DREUX / DREUX-SUD / VERNOUILLET / VERNOUILLET VAUVETTES :","PO-FEDER","61","Projets intégrés de réhabilitation urbaine et rurale"
"Commune d'Orléans","Acquisition et adaptation du centre culturel et Sportif de la Poste dans le quartier de la Source à Orléans",921698,460849,"FEDER ","CENTRE","LOIRET / ORLEANS / ORLEANS / ORLEANS","PO-FEDER","61","Projets intégrés de réhabilitation urbaine et rurale"
"Commune d'Orléans","Equipement informatique de la nouvelle médiathèque construite dans le cadre du Grand Projet de Ville ",145264,72632,"FEDER ","CENTRE","LOIRET / ORLEANS / ORLEANS / ORLEANS","PO-FEDER","61","Projets intégrés de réhabilitation urbaine et rurale"
"Commune d'Orléans","Installation de 200m² de panneaux photovoltaïques sur la nouvelle école construite dans le cadre du Grand Projet de Ville",192000,86400,"FEDER ","CENTRE","LOIRET / ORLEANS / ORLEANS / ORLEANS","PO-FEDER","61","Projets intégrés de réhabilitation urbaine et rurale"
"Conseil d'architecture d'urbanisme et de l'environnement (CAUE) de Loir et Cher","Elaboration d'un atlas du Paysage du Loir-et-Cher",132445.6,39733.68,"FEDER ","CENTRE","LOIR-ET-CHER","PO-FEDER","56","Protection et valorisation du patrimoine naturel"
"Conseil Général d'Eure-et-Loir","Assistance Technique 2007 (Animation)",41000,20500,"FONDS SOCIAL EUROPEEN","CENTRE","EURE-ET-LOIR / CHARTRES","Programme opérationnel national Fonds social européen","85","Préparation, mise en oeuvre, suivi et inspection "
"Conseil Général d'Eure-et-Loir","Assistance Technique 2008 (Animation)",42000,21000,"FONDS SOCIAL EUROPEEN","CENTRE","EURE-ET-LOIR / CHARTRES","Programme opérationnel national Fonds social européen","85","Préparation, mise en oeuvre, suivi et inspection "
"Conseil Général d'Eure-et-Loir","Expérimentation : création de deux noeuds de raccordement d'abonnés au Haut Débit",71166,17791,"FEDER ","CENTRE","Multilocalisation","PO-FEDER","10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Conseil Général d'Eure-et-Loir","Opération de résorption de zones blanches haut débit",608447.12,212956.49,"FEDER ","CENTRE","Multilocalisation","PO-FEDER","11","Technologies de l'information et la communication (...)"
"Conseil Général d'Eure-et-Loir","Subvention Globale Conseil Général 28 - PDI",2258704,1129352,"FONDS SOCIAL EUROPEEN","CENTRE","EURE-ET-LOIR","Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"CONSEIL GENERAL D'INDRE-ET-LOIRE","préservation et valorisation du coteau calcaire de Rilly-sur-Vienne",65141.34,19542.4,"FEDER ","CENTRE","INDRE-ET-LOIRE / CHINON / ILE-BOUCHARD / RILLY-SUR-VIENNE","PO-FEDER","56","Protection et valorisation du patrimoine naturel"
"CONSEIL GENERAL D'INDRE-ET-LOIRE","Programme Départemental d'Insertion (PDI)",912959,244744,"FONDS SOCIAL EUROPEEN","CENTRE","INDRE-ET-LOIRE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Général du Cher","Création d'un noeud de raccordement d'abonnés en zone d'ombre (NRA-ZO) pour la desserte en haut débit de la commune de Vouzeron",70881.4,17720.35,"FEDER ","CENTRE","CHER / VIERZON / VIERZON-2E / VOUZERON","PO-FEDER","11","Technologies de l'information et la communication (...)"
"Conseil Général du Cher","Elaboration du schéma d'aménagement et de gestion des eaux du bassin Yèvre Auron (SAGE)",75104.61,15020.92,"FEDER ","CENTRE","CHER / BOURGES","PO-FEDER","1","Activités R&DT dans centres de recherche"
"Conseil Général du Cher","Programme Départemental d'Insertion",275705,137852.5,"FONDS SOCIAL EUROPEEN","CENTRE","CHER","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CONSEIL GENERAL DU LOIRET","Accompagnement dans l'emploi de personnes handicapées avec un désavantage social - marché 2009 - 2010",21900,10950,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CONSEIL GENERAL DU LOIRET","Accompagnement dans l'emploi de personnes handicapées avec un désavantage social - marché Actions Pygmalion 2008 - 2009",35500,17750,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CONSEIL GENERAL DU LOIRET","Assistance technique",50529,25264.5,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET","Programme opérationnel national Fonds social européen","85","Préparation, mise en oeuvre, suivi et inspection "
"CONSEIL GENERAL DU LOIRET","Assistance technique 2009",60000,30000,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET","Programme opérationnel national Fonds social européen","85","Préparation, mise en oeuvre, suivi et inspection "
"CONSEIL GENERAL DU LOIRET","CAP ENTREPRISES LOIRET - intervention sur les offres et les demandes - action menée en régie directe",103300,51650,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CONSEIL GENERAL DU LOIRET","Grande Halle de Chamerolles",3146298.52,644000,"FEDER ","CENTRE","LOIRET / PITHIVIERS / PITHIVIERS / CHILLEURS-AUX-BOIS","PO-FEDER","57","Autres outils d'amélioration des services touristiques"
"CONSEIL GENERAL DU LOIRET","Prestation d'accompagnement à l'emploi durable de bénéficiaires du RSA socle par la méthode IOD (intervention sur les offres et les demandes) - marché FAP/COREFOR 2008-2010",1166850,583425,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CONSEIL GENERAL DU LOIRET","Prestation d'accompagnement à l'emploi pour des personnes bénéficiaires du RMI - marché ADECCO 2008-2010 ",1319128,659564,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CONSEIL GENERAL DU LOIRET","Prestation d'accompagnement à l'emploi pour des personnes bénéficiaires du RMI Marché MANPOWER 2007-2008",696969,348484.5,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CONSEIL GENERAL DU LOIRET","SCHEMA DIRECTEUR DU TRES HAUT DEBIT-CONSEIL GENERAL DU LOIRET-2008",153597.46,38399.36,"FEDER ","CENTRE",,"PO-FEDER","11","Technologies de l'information et la communication (...)"
"CONSEIL GENERAL DU LOIRET","Stage d'évaluation en milieu protégé - marchés Actions Pygmalion 2008 - 2009",35500,17750,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CONSEIL GENERAL DU LOIRET","Stage d'évaluation en milieu protégé pour des personnes handicapées - marché 2009-2010",29200,14600,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil général du Loiret","Subvention globale PDI Loiret 2007-2010",4292162,2146081,"FONDS SOCIAL EUROPEEN","CENTRE","LOIRET","Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"CONSEIL GENERAL DU LOIR ET CHER","complément à la desserte en haut débit du département du Loir-et-Cher par l'infrastructure passive de type NRA Zones d'ombres",1337000,467950,"FEDER ","CENTRE","Multilocalisation","PO-FEDER","11","Technologies de l'information et la communication (...)"
"CONSEIL GENERAL DU LOIR ET CHER","Déconstruction du barrage du lac de Loire",1300000,520000,"FEDER ","CENTRE","LOIR-ET-CHER / BLOIS / BLOIS / BLOIS","Programme opérationnel plurirégional Loire","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"CONSEIL GENERAL DU LOIR ET CHER","Programme départementale d'Insertion de Loir et Cher Actions d'insertion par l'emploi",915101.5,457550,"FONDS SOCIAL EUROPEEN","CENTRE","LOIR-ET-CHER","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Régional du Centre","Accompagnement régional pour le développement des TIC dans les établissements de formation : les Centres de Formation d'Apprentis - 2008",108500.04,48825.02,"FONDS SOCIAL EUROPEEN","CENTRE",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Conseil Régional du Centre","ACTUALISATION DES CONNAISSANCES EN MECANIQUE ET ELECTRONIQUE AUTOMOBILE-AFPP TOURAINE-2008",25036,12518,"FONDS SOCIAL EUROPEEN","CENTRE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional du Centre","ADMISSIBILITE-ADMISSION BEPECASER-CENTRE DE FORMATION LAVRIL-2008",80053,40026.5,"FONDS SOCIAL EUROPEEN","CENTRE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional du Centre","Agent maintenance chauffage-FCMB-2007",41808,20904,"FONDS SOCIAL EUROPEEN","CENTRE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional du Centre","AGENT MAINTENANCE CHAUFFAGE-FCMB-2008",41808,20904,"FONDS SOCIAL EUROPEEN","CENTRE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional du Centre","APIQ (ACTION PROFESSIONNELLE POUR L'INTEGRATION ET LA QUALIFICATION BTP)-ASS. OUVRIERE DES COMPAGNONS DU DEVOIR-2008",7140,3570,"FONDS SOCIAL EUROPEEN","CENTRE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional du Centre","APIQ (ACTION PROFESSIONNELLE POUR L'INTEGRATION ET LA QUALIFICATION)-CFA DE L'AFORPROBA DU LOIRET-2008",18480,9240,"FONDS SOCIAL EUROPEEN","CENTRE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional du Centre","APIQ (ACTION PROFESSIONNELLE POUR L'INTEGRATION ET LA QUALIFICATION DANS LE BATIMENT)-GRETA LOIRET CENTRE-2008",4962,2481,"FONDS SOCIAL EUROPEEN","CENTRE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional du Centre","APIQ (ACTION PROFESSIONNELLE POUR L'INTEGRATION ET LA QUALIFICATION)-FCMB FORMATION-2008",8925,4462.5,"FONDS SOCIAL EUROPEEN","CENTRE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional du Centre","APIQ Batiment menuiserie-Plomberie-Maçonnerie-Carrelage-FCMB-2007",10525,5262.5,"FONDS SOCIAL EUROPEEN","CENTRE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional du Centre","APIQ BATIMENT MENUISERIE-PLOMBERIE-MACONNERIE-CARRELAGE-FCMB-2008",10525,5262.5,"FONDS SOCIAL EUROPEEN","CENTRE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
