"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"ABC SARL","Accompagnement à l'emploi dans le cadre de l'insertion par l'activité économique",923100,29043,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","VAUCLUSE","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"ABC SARL","AIDE AUX POSTES D INSERTION",58086,29043,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTA VISTA","A.I.  ENTRETIEN ET MISE EN SECURITE DES REMPARTS NORD DU FORT D'ENTRECASTEAUX (TRANCHE 3)",105000,30000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTA VISTA","Domaine de la Fontasse-Aménagement d'espaces naturels protégés",314997,48000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE / MARSEILLE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTA VISTA","Domaine de la Fontasse : Aménagements d'espaces naturels protégés - Accompagnement socioprofessionnel des salariés en insertion",58293,20000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTA VISTA","Domaine de la gardiole Aménagement d'espaces naturels protégés",302894,35000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE / MARSEILLE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTA VISTA","Domaine de la Gardiole - Aménagements d'espaces naturels protégés - Accompagnement socio professionnel des salariés en insertion",58215,20000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTA VISTA","Entretien des remparts du Fort Ganteaume",330413,80000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE / MARSEILLE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTA VISTA","Entretien et mise en sécurité des remparts du Fort Ganteaume (tranche 3) : Accompagnement socio professionnel des salariés en insertion",53000,20000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTA VISTA","Entretien et mise en sécurité des remparts nord,est,ouest du Fort d'Entrecasteaux",478026,90000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE / MARSEILLE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ACTEL","ACCOMPAGNEMENT A ET DANS L'EMPLOI",45000,22500,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"ACT MEDITERRANEE","CLUB D'ENTREPRISES SUR L'EGALITE PROFESSIONNELLE FEMMES - HOMMES",39000,19800,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR",,"Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"ADASEA des Hautes-Alpes","COORDINATION ET ANIMATION DU RESEAU DES ACTEURS DES SITES NATURA 2000 - 03/2009 à 03/2010",50000,25000,"FEDER ","PROVENCE-ALPES-COTE D´AZUR","HAUTES-ALPES","Programme Opérationnel FEDER",,
"ADECCO-DIRECTION OPERATIONNELLE DES SERVICES DE L'EMPLOI","PILOTAGES DE PARCOURS D'EMPLOI SECURISES",282200,141100,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ADECOHD","9èmes rencontres des pluriactifs, des saisonniers et de leurs partenaires : INFO ET FORMATION POUR L'EMPLOI ADAPTE A L'ECO DE Hte MONTAGNE PLURIACTIVE ET FRONTALIERE ",39966,17984,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","HAUTES-ALPES / BRIANCON","Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"ADECOHD","animation du sité alatras : INFO ET FORMATION POUR L'EMPLOI ADAPTE A L'ECO DE Hte MONTAGNE PLURIACTIVE ET FRONTALIERE ",23887,10750,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","HAUTES-ALPES / BRIANCON","Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"ADECOHD","diffusion du guide des pluriactifs et saisonniers : INFO ET FORMATION POUR L'EMPLOI ADAPTE A L'ECO DE Hte MONTAGNE PLURIACTIVE ET FRONTALIERE ",26670,14668,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","HAUTES-ALPES / BRIANCON","Programme opérationnel national Fonds social européen","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"ADECOHD","enquete auprès des chefs d'entreprise: INFO ET FORMATION POUR L'EMPLOI ADAPTE A L'ECO DE Hte MONTAGNE PLURIACTIVE ET FRONTALIERE ",9256,5091,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","HAUTES-ALPES / BRIANCON","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"ADECOHD","observatoire économique de la Haute Durance : INFO ET FORMATION POUR L'EMPLOI ADAPTE A L'ECO DE Hte MONTAGNE PLURIACTIVE ET FRONTALIERE ",21613,11887,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","HAUTES-ALPES / BRIANCON","Programme opérationnel national Fonds social européen","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"ADECOHD","post création individualisée : NFO ET FORMATION POUR L'EMPLOI ADAPTE A L'ECO DE Hte MONTAGNE PLURIACTIVE ET FRONTALIERE ",19989,10994,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","HAUTES-ALPES / BRIANCON","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"ADECOHD","se former à l'italien dans une dynamique d'emploi : INFO ET FORMATION POUR L'EMPLOI ADAPTE A L'ECO DE Hte MONTAGNE PLURIACTIVE ET FRONTALIERE ",29751,13388,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","HAUTES-ALPES / BRIANCON","Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"ADECOHD","soutien à la méthode d'apprentissage en autoformation accompagnée : INFO ET FORMATION POUR L'EMPLOI ADAPTE A L'ECO DE Hte MONTAGNE PLURIACTIVE ET FRONTALIERE",27442,12349,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","HAUTES-ALPES / BRIANCON","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"ADEF (Association pour le Développement de l'Emploi par la Formation)","Diversification de choix professionnels des femmes et gestion de parcours 2009",34000,17000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","ALPES-MARITIMES / NICE / NICE","Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"ADEF (Association pour le Développement de l'Emploi par la Formation)","Diversification des choix professionnels des femmes et gestion de parcours",36000,18000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","ALPES-MARITIMES","Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"ADELHA","Espace Info Energie de GAP - Programme d'activité année 4 (2007) et année 5 (2008)",138528,30834,"FEDER ","PROVENCE-ALPES-COTE D´AZUR","HAUTES-ALPES / GAP / GAP / GAP","Programme Opérationnel FEDER",,
"ADELHA","Espace Info Energie de GAP - Programme d'activité année 6 (2009)",75845,14932,"FEDER ","PROVENCE-ALPES-COTE D´AZUR","HAUTES-ALPES / GAP / GAP / GAP","Programme Opérationnel FEDER",,
"adelies","plateforme d'insertion en direction des jeunes sous mandat judiciaire et/ou en grande difficulté",121080,39600,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"adelies","plateforme d'insertion en direction des jeunes sous mandat judiciaire et/ou en grande difficulté",121080,39600,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE / MARSEILLE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ADFIC Agence de Développement de Formation d'Information et de coordination","ACTION D'ACCOMPAGNEMENT RENFORCE POUR L'ACCES A L'EMPLOI OU LA CREATION D'ACTIVITE",222000,111000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE / MARSEILLE","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"ADFIC Agence de Développement de Formation d'Information et de coordination","Centre permanent illettrisme",48600,24300,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ADFIC Agence de Développement de Formation d'Information et de coordination","Centre permanent - Illettrisme",49350,24675,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","VAUCLUSE / AVIGNON / AVIGNON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ADFIC Agence de Développement de Formation d'Information et de coordination","FORMATION LINGUISTIQUE VERS L'EMPLOI",33600,16800,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / ISTRES / BERRE-L'ETANG","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ADFIC Agence de Développement de Formation d'Information et de coordination","FORMATION LINGUISTIQUE VERS L'EMPLOI",36750,18375,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / ISTRES / BERRE-L'ETANG","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AECD Association pour l'Education Cognitive et le Développement","EMPLOIS PASSERELLES",120000,60000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AECD Association pour l'Education Cognitive et le Développement","mission et jeunes et entraide",106594,36400,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / ISTRES / MARIGNANE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AECD Association pour l'Education Cognitive et le Développement","mission jeunes et entraide",104874,36400,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / ISTRES / BERRE-L'ETANG","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AECD Association pour l'Education Cognitive et le Développement","se mobiliser pour un parcours d'insertion",92574,37500,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE / MARSEILLE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AECD Association pour l'Education Cognitive et le Développement","se mobiliser pour un parcours d'insertion",92608,37500,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE / MARSEILLE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AFAC Association Familiale d'Animation du Centre Social de Bois Lemaitre / Les Lierres","PAPEJ",39128,19000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AFPA - Association Nationale Pour la Formation Professionnelle des Adultes","Du quartier à l'emploi : trajectoires vers l'emploi",89956,44978,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","ALPES-MARITIMES / GRASSE / CANNES","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"A.F.P.A. CANNES","Formationd Assistante de Vie aux Familles",47720,19088,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","ALPES-MARITIMES / GRASSE / CANNES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"A.F.P.A. CANNES","formation  reprise d'activité : publics seniors ",22745,8800,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","ALPES-MARITIMES / GRASSE / CANNES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"A.F.P.A. CANNES","formation reprise d'activité : tout public",21422,8568.8,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","ALPES-MARITIMES / GRASSE / CANNES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AFPA PACA","Dynamiser l'accès à l'emploi des femmes dans le département des Hautes-Alpes",26332,13166,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","HAUTES-ALPES / GAP","Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"AGEFOS PME","ACTIONS COLLECTIVES POUR LES PME",888720,355488,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR",,"Programme opérationnel national Fonds social européen","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"AGEFOS PME","ACTIONS COLLECTIVES POUR LES TRES PETITES ENTREPRISES",800000,360000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR",,"Programme opérationnel national Fonds social européen","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"AGEFOS PME","ACTIONS COLLECTIVES REMISE A NIVEAU DES SAVOIRS DE BASE",210000,94500,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"AGEFOS PME","agefos actions co de formatiions tpe pme gpec seniors, adec saisonniers 05, eloignés de la formation",12722213,5079189,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR",,"Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"AGEFOS PME","INGENIERIE DES ACTIONS",223033,100000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR",,"Programme opérationnel national Fonds social européen","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"AGEFOS PME","VALIDATION DES ACQUIS DE L EXPERIENCE",155000,69750,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"AGROPARC ","PROMOTION DES INNOVATIONS ET DES TECHNOLOGIES EN PROCESS AGROALIMENTAIRE - RRI 2008",314750,70800,"FEDER ","PROVENCE-ALPES-COTE D´AZUR",,"Programme Opérationnel FEDER","3","Transfert de technologie et amélioration des réseaux de coopération..."
"ALARME -SERVICE","Lydie DESSAUD - Alarme service",27555,8266,"FEDER ","PROVENCE-ALPES-COTE D´AZUR","ALPES-DE-HAUTE-PROVENCE / FORCALQUIER / SISTERON / MISON","Programme Opérationnel FEDER",,
"Albert AUTO","Albert MONTALBANO - Albert AUTO",35980,9150,"FEDER ","PROVENCE-ALPES-COTE D´AZUR","ALPES-DE-HAUTE-PROVENCE / DIGNE-LES-BAINS / DIGNE-LES-BAINS / DIGNE-LES-BAINS","Programme Opérationnel FEDER",,
"ALLOS","Chaufferie bois avec réseau de chaleur",377350,67600,"FEDER ","PROVENCE-ALPES-COTE D´AZUR","ALPES-DE-HAUTE-PROVENCE / CASTELLANE / ALLOS-COLMARS / ALLOS","Programme Opérationnel FEDER",,
"AMICALE DU NID","De la marginalité à la vie active",241000,120500,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AMITIE MASSILLON","Les NTIC, vecteur de lien social",64285,22500,"FEDER ","PROVENCE-ALPES-COTE D´AZUR",,"Programme Opérationnel FEDER","7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"APIC ASSOCIATION POUR LA PROMOTION INDIVIDUELLE ET COLLECTIVE","chantier école autour des métiers du bâtiment :participation à l'aménagement d'une structure d'utilité sociale: SAIME: Solidarité Accueil et Initiatives vers une Mobilté pour l'Emploi",79487,15000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","HAUTES-ALPES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"APIC ASSOCIATION POUR LA PROMOTION INDIVIDUELLE ET COLLECTIVE","chantier-école: création et aménagement d'un parcours de santé sur la colline de st mens",91180,22500,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","HAUTES-ALPES / GAP","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"APP d'ISTRES - GRETA OUEST 13","Atelier et Découverte des métiers de l'industris",8314,8314,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / ISTRES / ISTRES / ISTRES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"APP d'ISTRES - GRETA OUEST 13","Compétences clé et technologies de l'information et de la communication",32356,14560,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / ISTRES","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"appel d'aire","plateforme  d'insertion sociale et professionnelle -design et fabrication d'équipements pour espaces collectifs",157406,45637,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE / MARSEILLE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"appel d'aire","plateforme d'insertion sociale et professionnelle_ design et fabrication équipements pour espaces collectifs",146274,45637,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Apt Initiative Albion","Renforcement de l'accompagnement post création des entrepreneurs",34576,15500,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","VAUCLUSE / APT / APT","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"ARBORESCENCE","S'exprimer et communiquer par les TIC",55400,19390,"FEDER ","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE","Programme Opérationnel FEDER","11","Technologies de l'information et la communication (...)"
"ARBRE (Ass. pour la réhabilitation, les Bienfaits et le Respect de l'Environnement)","Chantier d'insertion ARBRE",138000,45000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","ALPES-MARITIMES / NICE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ARBRE (Ass. pour la réhabilitation, les Bienfaits et le Respect de l'Environnement)","chantier école metiers de l'environnement pour un public mineur et jeune adulte",174666,54056,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","ALPES-MARITIMES / NICE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ARBRE (Ass. pour la réhabilitation, les Bienfaits et le Respect de l'Environnement)","chantier école métiers de l'environnement pour un public mineur et jeune adulte",171727,50622,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","ALPES-MARITIMES / NICE / NICE / NICE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ARBRE (Ass. pour la réhabilitation, les Bienfaits et le Respect de l'Environnement)","Identification, amélioration des freins à l'emploi des jeunes en ZUS de Nice",141000,48000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","ALPES-MARITIMES / NICE / NICE / NICE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ARCSIS (association pour la recherche sur les composants et les syst","Valorisation  CIM PACA ",133500,9525,"FEDER ","PROVENCE-ALPES-COTE D´AZUR",,"Programme Opérationnel FEDER","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"ARES","Favoriser l'insertion professionnelle des travailleurs handicapés par l'accès aux savoirs fondamenta",35336,15901,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / AIX-EN-PROVENCE / AIX-EN-PROVENCE / AIX-EN-PROVENCE","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"ARLYSERE","Espace valléen : Territoire  Beaufortain/Val d'Arly - Diagnostic et projet de développement durable ",43654,21138,"FEDER ","RHONE-ALPES","Multilocalisation","Programme Opérationnel Interrégional du Massif des Alpes",,
"ARS ATELIER PASSERELLE","insertion sociale  et professionnelle de jeunes marginalisés",171700,51700,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE / MARSEILLE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ARS ATELIER PASSERELLE","insertion sociale et professionnelle de jeunes marginalisés",164700,51700,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / MARSEILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"AS CANAL DE MANOSQUE","Poste de chargé de mission contrat de canal (3ans)",175800,58800,"FEDER ","PROVENCE-ALPES-COTE D´AZUR","ALPES-DE-HAUTE-PROVENCE / FORCALQUIER","Programme Opérationnel FEDER",,
"AS CANAL DE MANOSQUE","Poste de second chargé de mission contrat de canal",105000,15750,"FEDER ","PROVENCE-ALPES-COTE D´AZUR","ALPES-DE-HAUTE-PROVENCE / FORCALQUIER","Programme Opérationnel FEDER",,
"ASI  Association de Services interentreprises","strat' aéro",265640,60715,"FEDER ","PROVENCE-ALPES-COTE D´AZUR",,"Programme Opérationnel FEDER","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"ASPROCEP association provencale de culture  et enseignement populaire","villa blanche",204410,55000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","ALPES-MARITIMES / GRASSE / GRASSE / GRASSE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ASPROCEP association provencale de culture  et enseignement populaire","villa blanche",212710,55000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","ALPES-MARITIMES / GRASSE / GRASSE / GRASSE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Acare environnement","Atelier et Chantier d'insertion  Patrimoine Bâti Ancien ",92052,10000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","VAUCLUSE / CARPENTRAS / CARPENTRAS / CARPENTRAS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Association Acare environnement","Cultures et Traditions Méditerranéennes",94765,25000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","VAUCLUSE / CARPENTRAS / CARPENTRAS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ASSOCIATION ALPES BLANCHISSERIE INSERTION (A.B.I.)","AIDE AUX POSTES D'INSERTION",87129,43564.5,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","HAUTES-ALPES / GAP","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ASSOCIATION AMIDON ISTRES","Accompagnement renforcé vers l'insertion sociale et professionnelle de publics ayant des difficultés particulières d'insertion",84000,20000,"FONDS SOCIAL EUROPEEN","PROVENCE-ALPES-COTE D´AZUR","BOUCHES-DU-RHONE / ISTRES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ASSOCIATION ANIMATION VAUCLUSIENNE EDUCATIVE ET CULTURELLE (A.V.E.C.)","Diffusion et création culturelle en milieu rural",200000,48000,"FEDER ","PROVENCE-ALPES-COTE D´AZUR","VAUCLUSE","Programme Opérationnel FEDER",,
"ASSOCIATION ANIMATION VAUCLUSIENNE EDUCATIVE ET CULTURELLE (A.V.E.C.)","MONDES - ASTIC",60800,21280,"FEDER ","PROVENCE-ALPES-COTE D´AZUR",,"Programme Opérationnel FEDER","11","Technologies de l'information et la communication (...)"
