"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"ARIA LANGUEDOC ROUSSILLON","Action co - Optimisation du processus d'innovation régional dans les IAA du LR","138,000 €","50,400 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"ARIA LANGUEDOC ROUSSILLON","INNOVATION ET NUTRITION","82,415 €","32,966 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"ARJOWIGGINS","Modernisation de l'outil de production","546,000 €","100,000 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"8","Autres investissements en entreprises"
"Association ACTEURS","Centre de ressources multimédia du pays LCH - Prog. 2008","58,133 €","29,000 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Association ACTEURS","Centre ressources multimédia insertion, emploi, formation, création","101,112 €","40,000 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"11","Technologies de l'information et la communication (...)"
"Association ACTEURS","Etude / action sur la mise en oeuvre d'un réseau vidéo sur le pays LCH","44,696 €","18,998 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"11","Technologies de l'information et la communication (...)"
"Association des Communes Forestières de l'Hérault","Animation du plan Bois-Energie 2008 dans l'Hérault","78,875 €","39,038 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"41","Energie renouvelable: biomasse"
"Association des Communes Forestières de l'Hérault","Mission d'animation bois-énergie 2010 dans l'Hérault","75,375 €","37,688 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"41","Energie renouvelable: biomasse"
"Association des Communes Forestières de l'Hérault","Mission d'animation du plan bois-énergie 2009 dans l'Hérault","75,688 €","37,844 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"41","Energie renouvelable: biomasse"
"Association Laïque pour l'Education, la Formation, la Prévention et l'Autonomie","Raccordement de 2 nouveaux bâtiments (Institut médico-éducatif et Maison d'accueil spécialisée) à une chaufferie bois existante","257,381 €","64,345 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"41","Energie renouvelable: biomasse"
"ASSOCIATION LANGUEDOC-ROUSSILLON Livre et Culture","Portail internet livre et lecture au service de la création littéraire et des rencontres avec les livres : un projet fédérateur pour les acteurs du livre te de la lecture installés en Languedoc-Roussillon","123,417 €","37,220 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"12","Technologies de l'information et la communication (RTE-TIC)"
"ASSOCIATION L'AVITARELLE","Installation solaire thermique de production d'eau chaude pour le nouveau centre d'hébergement et de réinsertion sociale rue Jacques Fourcade","95,060 €","33,000 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"40","Energie renouvelable: én. solaire"
"Association Le Clos Du Nid","Construction d'une chaufferie bois pour la maison d'accueil spécialisée du Mas d'Entraygues","477,625 €","99,525 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"41","Energie renouvelable: biomasse"
"Association Le Clos Du Nid","Installation d'une chaudière automatique au bois et création d'un réseau de chaleur pour le foyer d'accueil médicalisé  les Bernades  à Chanac","659,195 €","230,719 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"41","Energie renouvelable: biomasse"
"Association Le Clos Du Nid","Installation d'une chaudière automatique au bois et création d'un réseau de chaleur pour le Foyer d'hébergement de PALHERETS","612,457 €","214,360 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"41","Energie renouvelable: biomasse"
"Association Le Clos Du Nid","Installation d'une chaudière automatique au bois et création d'un réseau de chaleur pour l'ESAT à Chirac","457,280 €","160,048 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"41","Energie renouvelable: biomasse"
"Association Le Clos Du Nid","Installation d'une chaudière automatique au bois et création d'un réseau de chaleur pour l'institut médico-professionnel  Le Galion  à Marvejols","569,620 €","199,367 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"41","Energie renouvelable: biomasse"
"Association Le Clos Du Nid","Installation d'une chaufferie automatique au bois pour la Maison d'Acceuil Spécialisée  La Luciole  à St Germain du Teil","789,575 €","197,394 €","FEDER ","LANGUEDOC-ROUSSILLON","LANGUEDOC-ROUSSILLON",,"41","Energie renouvelable: biomasse"
