"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"COMMUNE DES TROIS-ILETS","REENSABLEMENT DE LA PLAGE DE L'ANSE-MITAN","50,850 €","25,425 €","FEDER ","MARTINIQUE","MARTINIQUE",,"56","Protection et valorisation du patrimoine naturel"
"COMMUNE DES TROIS-ILETS","TRAVAUX DE REHABILITATION DE L'ECOLE ILET THEBLOUX","453,870 €","167,932 €","FEDER ","MARTINIQUE","MARTINIQUE",,"53","Prévention des risques (...)"
"COMMUNE DU CARBET","Presbytère du Carbet - travaux de restauration de la couverture","723,000 €","260,280 €","FEDER ","MARTINIQUE","MARTINIQUE",,,
"COMMUNE du LAMENTIN","Etudes relatives à l'implantation de retenues d'eau sur le bassin versant du Canal Mamin","153,000 €","76,500 €","FEDER ","MARTINIQUE","MARTINIQUE",,"53","Prévention des risques (...)"
"COMMUNE du LAMENTIN","Marché nocturne de Noel 2008","68,200 €","20,460 €","FEDER ","MARTINIQUE","MARTINIQUE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"COMMUNE du LAMENTIN","Réhabilitation du Milieu Naturel de Morne Cabri","348,305 €","130,089 €","FEDER ","MARTINIQUE","MARTINIQUE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"COMMUNE DU LORRAIN","Restauration de l'église Saint Hyacinthe (phase III)","763,134 €","328,147 €","FEDER ","MARTINIQUE","MARTINIQUE",,,
"COMMUNE DU ROBERT","CONSTRUCTION DE L'ECOLE MOULIN A VENT","3,356,549 €","1,309,054 €","FEDER ","MARTINIQUE","MARTINIQUE",,"53","Prévention des risques (...)"
"COMMUNE DU ROBERT","RECONSTRUCTION  AUX NORMES PARASISMIQUES DE L'ECOLE PRIMAIRE LAURE MARMONT - ROBERT","4,000,000 €","1,480,000 €","FEDER ","MARTINIQUE","MARTINIQUE",,"53","Prévention des risques (...)"
"COMMUNE DU VAUCLIN","Signalétique touristique de la commune du Vauclin","345,000 €","148,350 €","FEDER ","MARTINIQUE","MARTINIQUE",,,
"CONSEIL GENERAL DE LA MARTINIQUE","Banque numérique du savoir et du patrimoine","3,000,000 €","900,000 €","FEDER ","MARTINIQUE","MARTINIQUE",,"60","Autres aides à l'amélioration des services culturels"
"CONSEIL GENERAL DE LA MARTINIQUE","EQUIPEMENT DE L'UNITE PESTICIDES DU LABORATOIRE DEPARTEMENTAL D'ANALYSES DE LA MARTINIQUE","729,000 €","364,500 €","FEDER ","MARTINIQUE","MARTINIQUE",,"76","Infrastructures pour la santé"
"CONSEIL REGIONAL DE LA MARTINIQUE","BUDGET ASSISTANCE TECHNIQUE / SUBVENTION GLOBALE FEDER DU CONSEIL REGIONAL","2,573,300 €","1,930,000 €","FEDER ","MARTINIQUE","MARTINIQUE",,,
"CONSEIL REGIONAL DE LA MARTINIQUE","Concours du génie martiniquais :  Les MAPIPI de l'invention et de l'innovation ","74,256 €","37,128 €","FEDER ","MARTINIQUE","MARTINIQUE",,,
