"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"ETUDES DEVIS TRAVAUX (EDT)","Acquisition d'une pelle et d'un compacteur vibrant","337,000 €","168,500 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"EURL KARIBBEAN STREET FOOD COMPANY","Equipement et aménagement d'une société de transformation et conservation de jus de fruits","125,191 €","62,595 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"EURL M.P.J.","Modernisation d'un commerce de proximité","100,623 €","50,312 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"EUROMETAL","Equipements et aménagement dans le cadre de la création d'une société de fabrication et de pose de structures métalliques","275,114 €","137,557 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"GEOTHERMIE BOUILLANTE","Mise en place de la réinjection partielle du fluide géothermal dans le réservoir de Bouillante","3,100,000 €","620,000 €","FEDER ","GUADELOUPE","GUADELOUPE",,"33","Electricité"
"GITES SOLEIL LEVANT","Amélioration de gîtes ruraux  en vue d'un classement 3*- épis","140,696 €","64,720 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Grand Case Beach Club","Rénovation des chambres de l'hôtel Grand Case Beach Club","361,951 €","217,171 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"GUADELOUPE ACTIVE","ACCOMPAGNEMENT DU PLAN CO.RAIL","189,350 €","189,350 €","FEDER ","GUADELOUPE","GUADELOUPE",,"86","Evaluation et études; information et communication"
"GUADELOUPE EXPANSION","Appel à projets innovants dans l'agro-transformation","316,200 €","110,000 €","FEDER ","GUADELOUPE","GUADELOUPE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"GUADELOUPE EXPANSION","ETUDE POUR LA MISE EN PLACE D'UN OUTIL DE DEVELOPPEMENT ECONOMIQUE DE TYPE PEPINIERE, HOTEL D'ENTREPRISE","20,128 €","15,096 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"HOTEL BOIS JOLI","Modernisation Hôtellerie 1 ère Génération","1,148,623 €","528,367 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"HOULLIER Brigitte Yvette","Acquisition de biens d'équipements d'une entreprise de gestion d' évènementiels","190,492 €","95,246 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"INSTITUT DE PHYSIQUE DU GLOBE DE PARIS - IPGP","Modernisation du réseau de stations sismologiques de surveillance de la Guadeloupe","930,000 €","651,000 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE","AGROECOTROP tranche 1","2,822,327 €","2,003,852 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE","CARAMBA - Tranche 1","611,073 €","433,862 €","FEDER ","GUADELOUPE","GUADELOUPE",,"1","Activités R&DT dans centres de recherche"
"INSTITUT PASTEUR DE LA GUADELOUPE","PLATE FORME D'EXPERTISE ET DE R & DPOUR L'ALERTE, LA PREVENTION ET LA REDUCTION DES RISQUES SPECIFIQ","2,300,000 €","1,190,000 €","FEDER ","GUADELOUPE","GUADELOUPE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"JARDIN BOTANIQUE DE DESHAIES","Travaux d'amélioration  du site- Jardin Botanique de DESHAIES","415,112 €","205,950 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"JPN BTP","Equipement d'une entreprise de BTP","213,267 €","106,633 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"JSA TECHNOLOGY","Aménagement et équipement d'une société de travaux électriques","106,163 €","53,080 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"JTM PRODUCTION","construction d'une centrale photovoltaïque au sol sur le territoire de la ville du Moule","955,305 €","306,679 €","FEDER ","GUADELOUPE","GUADELOUPE",,"33","Electricité"
"JTM PRODUCTION","construction d'une centrale photovoltaïque au sol sur le territoire de la ville du Moule","955,305 €","306,679 €","FEDER ","GUADELOUPE","GUADELOUPE",,"40","Energie renouvelable: én. solaire"
"KARUDEM DEMENAGEMENTS TRANSPORTS (SARL KDT)","Equipements et aménagements d'une société de déménagements transports en phase de création","210,433 €","105,216 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"LA BAIE DES BAMBOUS","Modernisation et équipements de gîtes ruraux","255,982 €","117,752 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"LABORATOIRE ANTILLAIS DE METROLOGIE","Aménagement  et Equipement d'une entreprise de prestations  en metrologie","96,113 €","57,668 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"LA COMPAGNIE DES ANTILLES"," Pour une politique globale de promotion touristique,artisanale et agro-alimentaire ","1,832,715 €","934,685 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"LA K-FET","Création d'une restaurant-grill sous franchise  L'AGOUBA ","211,961 €","105,981 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"LA MAHARANI","RESTAURATION INDIENNE","334,538 €","167,269 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"LATTA","Programme d'Acquisition de biens d'équipements industriels","403,779 €","201,889 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"LEWOZ","RENOVATION D'UN RESTAURANT ","248,856 €","124,427 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"LOGIKERA via SNC Epsilon 21","MATERIEL ET AMENAGEMENT FRIGORIFIQUE","2,000,000 €","1,000,000 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"LOYETTE DISTRIBUTION","Equipement d'une entreprise de commercialisation de biens et services de proximité (Alimentation et Lavage auto)","413,229 €","206,614 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"MARIE Stéphane","Création de gîtes","202,537 €","93,167 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"MEDIASERV","Mise en place d'un réseau de désserte Haut-Débit en Guadeloupe","12,506,253 €","6,400,000 €","FEDER ","GUADELOUPE","GUADELOUPE",,"10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Office de l'Eau Guadeloupe","Elaboration du schéma départemental mixte eau et assainissement","397,955 €","216,885 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Office National de la Chasse et de la Faune Sauvage","Biologies des populations et évaluation du statut de conservation des oiseaux endémiques des Ptes Antilles sur le territoire de la Gpe","200,663 €","83,765 €","FEDER ","GUADELOUPE","GUADELOUPE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Office National de la Chasse et de la Faune Sauvage","Suivi, conservation et valorisation des tortues marines sur l'archipel guadeloupéen","147,693 €","64,624 €","FEDER ","GUADELOUPE","GUADELOUPE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"PARC NATIONAL DE LA GUADELOUPE","Aménagement de l'aire de pique nique de Corossol","726,686 €","292,349 €","FEDER ","GUADELOUPE","GUADELOUPE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"PARC NATIONAL DE LA GUADELOUPE","Constitution d'un réseau de placettes permanentes de suivi des forêts denses humides de la Basse-Terre","160,000 €","69,000 €","FEDER ","GUADELOUPE","GUADELOUPE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"PARC NATIONAL DE LA GUADELOUPE","Etudes et inventaires de la biodiversité du Parc National","67,690 €","29,790 €","FEDER ","GUADELOUPE","GUADELOUPE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"PARC NATIONAL DE LA GUADELOUPE","Etudes et inventaires de la biodiversité du Parc National de la Guadeloupe 2009","148,200 €","65,200 €","FEDER ","GUADELOUPE","GUADELOUPE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"PARC NATIONAL DE LA GUADELOUPE","Rencontre des parcs nationaux de France en Guadeloupe et Forum des aires marines","118,700 €","50,000 €","FEDER ","GUADELOUPE","GUADELOUPE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"PB INVESTISSEMENT","Rénovation de la résidence hôtelière  Domaine de la Pointe Batterie ","677,682 €","311,734 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"PLAISIRS DES MERS","Création d'une entreprise de Transformations & Commercialisation des produits de la Mer","91,602 €","45,801 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"PORT AUTONOME DE GUADELOUPE","Aménagement des terres pleins du terminal à conteneurs de Jarry","13,000,000 €","6,500,000 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"ROTISSEUR DES ILES","CREATION D'UNE RÔTISSERIE-CHARCUTERIE-SALADERIE","150,920 €","75,460 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SA FPRB  Fabrication et pose de revêtement bitumeux Via la SNC EPICEA 3","Equipement d'une centrale de fabrication de produits bitumeux","574,194 €","287,097 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SA IMMOPAR","Rénovation de l'hôtel MERCURE à Simson Beach - Baie Nettlé - Saint-Martin","2,077,773 €","1,246,664 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL AQUARIUM DE LA GUADELOUPE","Etudes pour la Création d'un Centre de la Mer","226,454 €","115,492 €","FEDER ","GUADELOUPE","GUADELOUPE",,"57","Autres outils d'amélioration des services touristiques"
"SARL AUTO PRO","Equipement et aménagement d'une société d'entretien et de réparation automobiles ","109,232 €","54,616 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL BORD DE MER","Création d'un hôtel","1,481,003 €","681,261 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL CONFOR-PME","Equipement et aménagement d'un centre de conseil et formation professionnelle","121,972 €","60,986 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL E-GPR - BATECO TRAVAUX","Embauche de salariés d'une entreprise de courtage en conception, réalisation et coordination de travaux","67,879 €","29,368 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL E-GPR - BATECO TRAVAUX","Equipement d'une entreprise de courtage en conception, réalisation et coordination de travaux","102,618 €","51,309 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL GUAD'IN BREAD","Acquisition de matériels de production pour une boulangerie-pâtisserie fine","806,787 €","403,394 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL GWADA CASH","Programme d'Aménagement et d'Equipement d'un commerce de biens d'occasions","193,980 €","96,990 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL IMPRIM' EDITION","Acquisition d'équipements pour mise en conformité environnementale","502,686 €","251,343 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL IMPRIM EDITION via la SNC DOMINO","Programme d'équipement d'une imprimerie","297,000 €","148,500 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL INTERCOM ON LINE","Equipement et aménagement d'une société de commerce de détails spécialisé","432,430 €","216,215 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL LES FLANDRES","Production d'électricité par panneaux solaires photovoltaïques","185,038 €","21,888 €","FEDER ","GUADELOUPE","GUADELOUPE",,"40","Energie renouvelable: én. solaire"
"SARL PARC DES MAMELLES","Obtention du label Tourisme et Handicap - Mise aux nouvelles normes des parcs zoologiques","558,415 €","284,792 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL PROFILS CARAIBES","Acquisition de matériels de production par une entreprise de profilage de tôles","580,449 €","290,224 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL Promotions Vacances","Rénovation hôtel BEACH PLAZA - Remplacement des baies vitrées côté rue","176,900 €","106,140 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL ROMANO","Création d'un commerce spécialisé en habillement","81,284 €","40,642 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL SEREG - Société d'études et Réalisation Entretien Général","Acquisition d'équipements spéficiques au développement des activités liées à l'environnement","1,164,000 €","582,500 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL SOBATRAP","Equipement d'une entreprise du B.T.P","1,294,000 €","647,000 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL SOCIETE CARIBEENNE D'ENERGIE SOLAIRE","Investissements en biens d'équipement et formation","150,516 €","75,258 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL SOLEGE","Acquisition de matériels professionnels de cuisine pour un restaurant de type traditionnel","172,816 €","86,408 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL TRANSPORT CONSTRUCTION TERRASSEMENT","Programme d'investissements pour une entreprise de travaux divers en BTP","192,960 €","96,480 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL VIENNET","Equipement et aménagement d'un salon de coiffure Dessange à Destrelland","213,068 €","106,534 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SARL VIVA EDITION","Recrutement d'un responsable d'atelier d'imprimerie","42,501 €","21,251 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SAS BNS PLUS","Rénovation, remise aux normes et modernisation de l'hôtel Le Marquis à l'Anse Marcel","428,037 €","269,663 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SAVIMA (Société antillaise de vitrerie de miroiterie et accessoires)","Acquisition de machines industrielles","223,244 €","111,622 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Service départemental d'incendie et de secours de Guadeloupe","Acquisition d'un système de gestion des hydrants par le service départemental d'incendie et de secours de la Guadeloupe","20,000 €","12,800 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Service départemental d'incendie et de secours de Guadeloupe","Restructuration du système de traitement de l'alerte du service départemental d'incendie et de secours","1,938,876 €","1,240,880 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Société des ciments antillais","Aide aux intrants d'une entreprise de production de ciment 2007","143,055 €","71,528 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Société des ciments antillais","Aide aux intrants d'une entreprise de production de ciment 2008","119,751 €","59,875 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SOCIETE DE TRANSPORT LEVAGE ET MANUTENTION","Acquisition d'une grue LIEBHEER Automotrice LTM1160-5-1","1,079,710 €","539,855 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SOCIETE D'EXPLOITATION DE GITES TOURISTIQUES (SEGITOUR)","Création de trois bungalows","428,162 €","196,954 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"SOC INVESTISSEMENT D'EXPLOITATION TOURISTIQUE HOTEL PLANTATION","Rénovation de l'hôtel la Plantation - Baie Orientale.","1,709,981 €","512,994 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Syndicat Intercommunal d'AEP et d'EEU des Grands Fonds (SIGF)","Etudes de régularisation des captages","82,372 €","49,423 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Syndicat Intercommunal d'AEP et d'EEU des Grands Fonds (SIGF)","Réhabilitation du réservoir d'eau potable de Port-Blanc - commune du Gosier","251,545 €","150,927 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Syndicat Intercommunal d'AEP et d'EEU des Grands Fonds (SIGF)","Travaux de renouvellement des réseaux AEP de l'entrée de Morne-à-l'Eau","355,919 €","213,551 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Syndicat Intercommunal d'Alimentation en Eau et Assainissement de la Guadeloupe (SIAEAG)","Diagnostic et Schéma Directeur d'Alimentation en Eau Potable - Phase 2","295,000 €","177,000 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Syndicat Intercommunal d'Alimentation en Eau et Assainissement de la Guadeloupe (SIAEAG)","Etudes de régularisation de captage","129,000 €","77,400 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Syndicat Intercommunal d'Alimentation en Eau et Assainissement de la Guadeloupe (SIAEAG)","Renouvellement de réseau et reports de branchement -Lieu-dit St Sauveur - Commune de CAPESTERRE BELLE EAU","905,000 €","543,000 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Syndicat Intercommunal d'Alimentation en Eau et Assainissement de la Guadeloupe (SIAEAG)","Renouvellevent de réseau et reports de branchements à Deshauteurs- Sections Fouché,Eucher,Burat et Dupré- Commune Ste ANNE","1,832,800 €","1,099,680 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Syndicat Intercommunal d'Alimentation en Eau et Assainissement de la Guadeloupe (SIAEAG)","Travaux de renouvellement de canalisations pour la distribution du réservoir de Bois Jolan","2,200,000 €","1,320,000 €","FEDER ","GUADELOUPE","GUADELOUPE",,"45","Gestion et distribution d'eau (eau potable)"
"Syndicat Intercommunal de Traitement des Ordures Ménagères de l'agglomération pointoise (SICTOM)","Etudes préalables à l'élaboration du grand projet de plateforme multifilière de traitement des déchets","1,992,226 €","1,135,569 €","FEDER ","GUADELOUPE","GUADELOUPE",,"44","Gestion des déchets ménagers et industriels"
"Syndicat Intercommunal de Traitement des Ordures Ménagères de l'agglomération pointoise (SICTOM)","Fourniture et pose de points d'apport volontaires pour la collecte des déchets recyclables","1,399,900 €","587,958 €","FEDER ","GUADELOUPE","GUADELOUPE",,"44","Gestion des déchets ménagers et industriels"
"Syndicat Intercommunal Eau et Assainissement Sud de la Côte sous le vent (SISCSV)","Amélioration de l'unité de production d'eau potable des plaines","1,623,000 €","973,800 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Syndicat Intercommunal Eau et Assainissement Sud de la Côte sous le vent (SISCSV)","Régularisation des prises d'eau","142,751 €","85,651 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Syndicat Intercommunal Eau et Assainissement Sud de la Côte sous le vent (SISCSV)","Schéma directeur d'alimentation en eau potable du SISCSV","212,000 €","127,200 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Syndicat Mixte d'Electricité de Guadeloupe","Dématérialisation de la gestion d'électricité de Guadeloupe","233,906 €","149,700 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Syndicat Mixte Gestion Routes de Guadeloupe","Mise en place d'une régulation et d'une exploitation dynamique du réseau,évaluation financière et rentabilité économique","6,747,460 €","4,318,374 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"Syndicat Mixte pour la Collecte et le Traitement des Ordures Ménagères (SYMCTOM)","Etude préalable à la réhabilitation et à la reconversion du site de Baillif","99,050 €","56,459 €","FEDER ","GUADELOUPE","GUADELOUPE",,"44","Gestion des déchets ménagers et industriels"
"SYNERGILE","Animation et gouvenance des projets du pôle de compétitivité par Synergile","187,500 €","34,750 €","FEDER ","GUADELOUPE","GUADELOUPE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Terre d' Avenir","Protection du milieu marin et des récifs coralliens","88,552 €","35,347 €","FEDER ","GUADELOUPE","GUADELOUPE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"TRAVAUX INDUSTRIELS GUADELOUPEENS","Programme d'acquisition et de modernisation d'équipements","365,477 €","182,739 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"UAG (Université des Antilles et de la Guyane)","ACCROISSEMENT DU POTENTIEL ANALYTIQUE DU C3MAG","219,514 €","155,855 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"UAG (Université des Antilles et de la Guyane)","Accroissement / modernisation du potentiel de micro caractérisation du Centre Commun de Caractérisationdes Matériaux des Antilles et de la Guyane","1,600,000 €","1,171,500 €","FEDER ","GUADELOUPE","GUADELOUPE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"UAG (Université des Antilles et de la Guyane)","CARTOGRAPHIE GEOMORPHIQUE ET TECTONIQUE DANS L'ARCHIPEL GUADELOUPEEN","342,566 €","221,181 €","FEDER ","GUADELOUPE","GUADELOUPE",,"1","Activités R&DT dans centres de recherche"
"UAG (Université des Antilles et de la Guyane)","Valorisation de la biomasse par l'élaboration de matériaux destinés aux traitements de dépollution de l'environnement et à l'éco-construction","1,030,403 €","622,142 €","FEDER ","GUADELOUPE","GUADELOUPE",,"1","Activités R&DT dans centres de recherche"
"VOLCANO PARC","Etudes pour la réalisation d'un complexe touristique permettant un accès téléporté à la Soufrière","407,292 €","207,719 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
"WEST INDIES PICTURES PRODUCTIONS","Carnaval Mas et groupe à peau","96,768 €","37,165 €","FEDER ","GUADELOUPE","GUADELOUPE",,,
