"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Association pôle européen d'innovation fruits et légumes","Programme 2009 d'animation et de d'ingénierie de projet","457,011 €","105,000 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Association pôle européen d'innovation fruits et légumes","Programmes d'actions 2008 - PRIDES Fruits et Légumes","600,917 €","105,000 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Association pôle européen d'innovation fruits et légumes","Programmes d'actions 2008 - PRIDES Fruits et Légumes","600,917 €","105,000 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Association pour la Fondation Internet Nouvelle Génération","Conference lift France 09","260,404 €","114,606 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Association pour le Développement Touristique des Vallées Roya Bévéra","DEVELOPPEMENT DE L'ACCES AUX TIC - DISPOSIOTIF APPROPRIATION SOCIALE TIC","63,785 €","22,325 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,"11","Technologies de l'information et la communication (...)"
"Association pour le Développement Touristique des Vallées Roya Bévéra","DEVELOPPEMENT DE L'ACCES AUX TIC - DISPOSIOTIF APPROPRIATION SOCIALE TIC","63,785 €","22,325 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"Association sport et culture en Champsaur","ASPIC - UNE VALLEE AUX TEMPS TIC","64,300 €","22,500 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,"11","Technologies de l'information et la communication (...)"
"Association sport et culture en Champsaur","ASPIC - UNE VALLEE AUX TEMPS TIC","64,300 €","22,500 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"Association Télécom Valley","Programme 2009 d'animation et d'ingénierie de projet PRIDES SCS","419,047 €","130,000 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,,
"Association Télécom Valley","PROGRAMME D'ANIMATION PRIDES SCS 2008","422,144 €","122,144 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Association Villa Noailles - FIAMH","Atelier d'initiation à la photographie et à l'architecture à travers l'architecture moderne","42,345 €","17,718 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,,
"ASSOCIATION VOITURE & CO","Plateforme de services à la mobilité : bouger vers l'emploi - actions 2008","94,826 €","47,413 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,,
"Ass. pour le Développement, la Recherche et l'Education Permanente (A.D.R.E.P.)","Les Tisserands du multimédia","69,000 €","22,500 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,"11","Technologies de l'information et la communication (...)"
"ASTRIANE","APRF 2008 - PRIDES MER PACA - PROJET NAVYCLEAN ","480,000 €","72,000 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,"1","Activités R&DT dans centres de recherche"
"AVENIR 84","Valorisation, pérennisation et diffusion pour l'appropriation sociale des TIC en direction des publics les plus éloignés","60,000 €","21,000 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,"11","Technologies de l'information et la communication (...)"
"C4MPROD","PLAYGROUND","58,906 €","17,500 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"CARACTERISATION","Caractérisation - CIMPACA 2009-2011-Phase consolidation année 2009","900,000 €","450,000 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"CCI Marseille Provence","Action collective  Performance PME Anticipation ","307,290 €","122,910 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CCI Marseille Provence","Ateliers Performances Durables sur 4 zones d'activités dans les Bouches du Rhône (13)","154,550 €","72,775 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,,
"CCI Marseille Provence","Structuration du réseau associatif inter-entreprise en ZFU de Marseille 2008-09","124,304 €","47,120 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,,
"CCODYSSEE","Création d'une Coopérative d'activités et d'emplois","133,700 €","33,374 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,,
"CEEI Provence","Programme RRI 2009 - Accompagnement à l'Innovation, communication, soutien au projet d'entreprises régionales ","471,507 €","235,360 €","FEDER ","PROVENCE-ALPES-COTE D´AZUR","PROVENCE-ALPES-COTE D´AZUR",,,
