"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"CONSEIL GENERAL DE LA GIRONDE","PROMOTION ET DEVELOPPEMENT DES RESEAUX D'INTERETS COLLECTIFS (PDRIC) ET STRUCTURATION DU MARCHE DE L'EMPLOI ET DES COMPETENCES",258535,89170,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CONSEIL GENERAL DE LA GIRONDE","Réalisation d'une cale de mise à l'eau structurante pour la filière nautique régionale",6148594,2050000,"FEDER ","AQUITAINE","GIRONDE","Programme Opérationnel FEDER Aquitaine 2007-2013","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CONSEIL GENERAL DE LA GIRONDE","RECRUTEMENT DES REFERENTS INSERTION DANS LES MDSI",1460000,720000,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CONSEIL GENERAL DE LA GIRONDE","RENFORCEMENT DE LA POLITIQUE D'INCLUSION EN GIRONDE / CONSEILLERS EMPLOI INSERTION",2373323,1096500,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Général des Landes","Création d'une centrale solaire photovoltaïque intégrée au bâti sur le collège de Biscarosse.",148599,37150,"FEDER ","AQUITAINE","LANDES / MONT-DE-MARSAN / PARENTIS-EN-BORN / BISCARROSSE","Programme Opérationnel FEDER Aquitaine 2007-2013","40","Energie renouvelable: én. solaire"
"Conseil Général des Landes","FSE - C. GENERAL 40  - SG 2008-2010  Axe 3 et Axe 5",1230342,621240,"FONDS SOCIAL EUROPEEN",,,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Général des Landes","FSE - Programme de formation de la Médiathèque départementale des Landes",34000,15320,"FONDS SOCIAL EUROPEEN","AQUITAINE","LANDES","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Conseil Général des Pyrénées Atlantiques","2008 / 2-1 Assurer Ingenierie des parcours des bénéficiaires du RMI adhérents du PLIE par un RIE",24750,,"FONDS SOCIAL EUROPEEN","AQUITAINE","PYRENEES-ATLANTIQUES / PAU","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Général des Pyrénées Atlantiques","2008 / Actions du PDI à valoriser",66254,,"FONDS SOCIAL EUROPEEN","AQUITAINE","PYRENEES-ATLANTIQUES / PAU","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Général des Pyrénées Atlantiques","2009 / Actions du PDI à valoriser",40000,,"FONDS SOCIAL EUROPEEN","AQUITAINE","PYRENEES-ATLANTIQUES / PAU / PAU","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Général des Pyrénées Atlantiques","2009 / Assurer l'ingénierie des bénéficiaires RMI/RSA",37125,17000,"FONDS SOCIAL EUROPEEN","AQUITAINE","PYRENEES-ATLANTIQUES / PAU / PAU","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Général des Pyrénées Atlantiques","2-1 Animer un réseau de RIE",18500,8500,"FONDS SOCIAL EUROPEEN","AQUITAINE","PYRENEES-ATLANTIQUES / BAYONNE / BAYONNE / BAYONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Général des Pyrénées Atlantiques","ACCOMPAGNEMENT PERSONNALISE DE BENEFICIAIRES DU RMI",38786,,"FONDS SOCIAL EUROPEEN","AQUITAINE","PYRENEES-ATLANTIQUES / PAU / PAU / PAU / RESTE DE LA COMMUNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Général des Pyrénées Atlantiques","Actions du PDI à valoriser",25026,,"FONDS SOCIAL EUROPEEN","AQUITAINE","PYRENEES-ATLANTIQUES / PAU / PAU","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Général des Pyrénées Atlantiques","FSE - C. GENERAL 64 - SG 2007-2010 ",3911985,1463294,"FONDS SOCIAL EUROPEEN",,,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Général des Pyrénées Atlantiques","Résorption des zones blanches haut débit des Pyrénées Atlantiques",8976564,2460960,"FEDER ","AQUITAINE","PYRENEES-ATLANTIQUES","Programme Opérationnel FEDER Aquitaine 2007-2013","10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"CONSEIL GENERAL DU LOT ET GARONNE","Préservation et valorisation des écosystèmes de la rivière Baïse",134690,40407,"FEDER ","AQUITAINE","LOT-ET-GARONNE / NERAC / DAMAZAN / SAINT-LEGER","Programme Opérationnel FEDER Aquitaine 2007-2013","54","Autres mesures pour protéger l'environnement et prévenir les risques"
"CONSEIL GENERAL DU LOT ET GARONNE","Résorption des zones blanches haut débit du Lot-et-Garonne",6251309.86,1625340,"FEDER ","AQUITAINE","LOT-ET-GARONNE","Programme Opérationnel FEDER Aquitaine 2007-2013","10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"CONSEIL REGIONAL D'AQUITAINE","ACCEA LAN BERRI - Formation Tronc Commun  - 07-5007/8 - PRF Transmission d'Entreprise 2008",113400,51030,"FONDS SOCIAL EUROPEEN","AQUITAINE","PYRENEES-ATLANTIQUES","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CONSEIL REGIONAL D'AQUITAINE","ADAMS - Technique du spectacle - 0167/1 - MC1 - PRF-AS 2008",54747.36,27373.68,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE / BORDEAUX / BORDEAUX / BORDEAUX","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","ADAMS - Technique du spectacle - 0168/1 - MC1 - PRF-AS 2008",63501.9,31750.95,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE / BORDEAUX / BORDEAUX / BORDEAUX","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","AFEC AQUITAINE - Aide à domicile - 0231/1 R1 - Actions Structurelles 2007",73608.87,36804.44,"FONDS SOCIAL EUROPEEN","AQUITAINE","PYRENEES-ATLANTIQUES / PAU / PAU / PAU","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","AFEC AQUITAINE - Aide à domicile - 0310/1 - MC1 - PRF-AS 2008",30835.32,15417.66,"FONDS SOCIAL EUROPEEN","AQUITAINE","LOT-ET-GARONNE / AGEN / AGEN / AGEN","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","AFEC AQUITAINE - CAP Métiers de la vente en produits d'équipements courant - 0183/1 - R1 - Actions Structurelles 2007",129965.37,64982.68,"FONDS SOCIAL EUROPEEN","AQUITAINE","LANDES / DAX / DAX / DAX","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","AFEC AQUITAINE - Cuisinier-ère restaurateur-trice - 0160/1 MC1 - PRF-AS 2008",105280.16,52640.08,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE / BORDEAUX / BORDEAUX / BORDEAUX","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","AFEC AQUITAINE - Employé(e) Familial(e) Polyvalent(e) - 0150/1 - MC1 - PRF-AS 2008",27996.24,13998.12,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE / BORDEAUX / LORMONT / LORMONT","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","AFEC AQUITAINE - Employé(e) Familial(e) Polyvalent(e) 1er Semestre - 0152/1 - MC1 - PRF-AS 2008",63352.92,31676.46,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE / BORDEAUX / BORDEAUX / BORDEAUX","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","AFEC AQUITAINE - Employé(e) Familial(e) Polyvalent(e) 2nd Semestre - 0152/2 - MC1 - PRF-AS 2008",63352.92,31676.46,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE / BORDEAUX / BORDEAUX / BORDEAUX","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","AFEC AQUITAINE - Perfectionnement Langues 0197/1 MC1-PRF-AS 2008",27150,13575,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE / BORDEAUX / BORDEAUX / BORDEAUX","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","AFEC AQUITAINE - Vendeur(se) qualifié(e) de niveau IV - 0147/1 - MC1 - PRF-AS 2008",94788.75,47394.38,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE / BORDEAUX / BORDEAUX / BORDEAUX","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","AFG L'OUSTAL - LYCEE PRIVE DES METIERS DE LA VIE RURALE - Aide à Domicile - DEAVS - 0302/1 - MC1 - PRF-AS 2008",53266.32,26633.16,"FONDS SOCIAL EUROPEEN","AQUITAINE","LOT-ET-GARONNE / VILLENEUVE-SUR-LOT / VILENEUVE-SUR-LOT / VILLENEUVE-SUR-LOT","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","AFPA BEGLES - Modules de préqualification régionaux individualisés dans les métiers de l'aéronautique en aquitaine",237891,130840.05,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE / BORDEAUX / BEGLES / BEGLES","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"CONSEIL REGIONAL D'AQUITAINE","AFPA DE PAU - Modules d'orientation régionaux individualisés dans les métiers de l'aéronautique en aquitaine - 200",184570,101513.5,"FONDS SOCIAL EUROPEEN","AQUITAINE","PYRENEES-ATLANTIQUES / PAU / PAU / PAU","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"CONSEIL REGIONAL D'AQUITAINE","AFPA DE PAU - Modules préqualificatifs régionaux individualisés dans les métiers de l'aéronautique en Aquitaine - ",349725,192348.75,"FONDS SOCIAL EUROPEEN","AQUITAINE","PYRENEES-ATLANTIQUES / PAU / PAU / PAU","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"CONSEIL REGIONAL D'AQUITAINE","Agence Aquitaine de développement Industriel - La Performance par le  LEAN  en PME-PMI",185880,83646,"FONDS SOCIAL EUROPEEN","AQUITAINE",,"Programme opérationnel national Fonds social européen","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"CONSEIL REGIONAL D'AQUITAINE","AIR ET OCEAN FORMATION - Métiers plasturgie / composites - 0346/1 - R1 - Actions Structurelles 2007",83222.56,41611.28,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE / BORDEAUX / BORDEAUX / BORDEAUX","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","Amélioration continue et individualisation",534902.22,240706,"FONDS SOCIAL EUROPEEN","AQUITAINE",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CONSEIL REGIONAL D'AQUITAINE","Amélioration continue et individualisation dans le cadre d'un dispositif régional de mutualisation et d'individualisation",99793.33,44907,"FONDS SOCIAL EUROPEEN","AQUITAINE","LANDES","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CONSEIL REGIONAL D'AQUITAINE","Aquitaine CAP MOBILITE",978855,538370,"FONDS SOCIAL EUROPEEN","AQUITAINE",,"Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"CONSEIL REGIONAL D'AQUITAINE","AQUITAINE SPORT POUR TOUS - BPJEPS Activités Physiques pour Tous - 2 - 0158/2 MC1 - PRF-AS 2008",122226.18,61113.09,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE / BORDEAUX / VILLENAVE-D'ORNON / VILLENAVE-D'ORNON","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","Assistance technique FSE 2008-2010",1407712.57,985398.78,"FONDS SOCIAL EUROPEEN","AQUITAINE",,"Programme opérationnel national Fonds social européen","85","Préparation, mise en oeuvre, suivi et inspection "
"CONSEIL REGIONAL D'AQUITAINE","Assistance technique liée à la gestion de la subvention globale - 2007 / 2008",899880,449940,"FEDER ","AQUITAINE",,"Programme Opérationnel FEDER Aquitaine 2007-2013","85","Préparation, mise en oeuvre, suivi et inspection "
"CONSEIL REGIONAL D'AQUITAINE","ASSOCIATION DU FOYER DES JEUNES TRAVAILLEURS TARNOSIENS - Bac Professionnel Comptabilité 0270/1 MC1-PRF-AS 2008",97531.56,48765.78,"FONDS SOCIAL EUROPEEN","AQUITAINE","LANDES / DAX / SAINT-MARTIN-DE-SEIGNANX / TARNOS","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","ASSOCIATION POUR LA FORMATION EN MILIEU RURAL ETCHARRY - Aide à Domicile - DEAVS - 0382/1 - MC1 - PRF-AS 2008",60626.46,30313.23,"FONDS SOCIAL EUROPEEN","AQUITAINE","PYRENEES-ATLANTIQUES / OLORON-SAINTE-MARIE / OLORON-SAINTE-MARIE / OLORON-SAINTE-MARIE","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","ASSOCIATION POUR LA FORMATION ET LE PERFECTIONNEMENT PROFESSIONNEL DES LANDES - Soudeur, soudeuse - 0237/1 - MC1 - PRF-AS 2008",87428.04,43714.02,"FONDS SOCIAL EUROPEEN","AQUITAINE","LANDES / DAX / DAX-NORD / SAINT-PAUL-LES-DAX","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","ASSOCIATION POUR LA FORMATION PROFESSIONNELLE BEARN SOULE BIBORRE - Agent de prévention et de sécurité - CAP - 277-1 - R1 - ACTIONS STRUCTURELLES 2007",70179.64,35089.82,"FONDS SOCIAL EUROPEEN","AQUITAINE","PYRENEES-ATLANTIQUES / PAU / PAU / PAU","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","ASSOCIATION POUR LA FORMATION PROFESSIONNELLE BEARN SOULE BIGORRE - Agent(e) Magasinier(ière) : Titre professionnel - 0241/1 MC1 - PRF-AS 2008",59336.55,29668.28,"FONDS SOCIAL EUROPEEN","AQUITAINE","LANDES / MONT-DE-MARSAN / MONT-DE-MARSAN / MONT-DE-MARSAN","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","ASSOCIATION POUR LA FORMATION PROFESSIONNELLE BEARN SOULE BIGORRE - Agent magasinier 0140/1 R1 - Actions Structurelles 2007",77083.61,38541.81,"FONDS SOCIAL EUROPEEN","AQUITAINE","PYRENEES-ATLANTIQUES / PAU / PAU / PAU","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","ASSOCIATION POUR LA PROMOTION SOCIALE ET PROFESSIONNELLE - Aide à Domicile - 0233/1 - R1 - Actions Structurelles 2007",19865.14,9932.57,"FONDS SOCIAL EUROPEEN","AQUITAINE","PYRENEES-ATLANTIQUES / BAYONNE / BIARRITZ / BIARRITZ","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","ASSOCIATION POUR LE DEVELOPPEMENT ECONOMIQUE ET SOCIAL - Aide à Domicile - DEAVS - 0070/1 - MC1 - PRF-AS 2008",51009.14,25504.57,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE / LANGON / BAZAS / BAZAS","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","ASSOCIATION POUR LE DEVELOPPEMENT ECONOMIQUE ET SOCIAL - Aide à Domicile - DEAVS - 0323/1 - MC1 - PRF-AS 2008",48469.4,24234.7,"FONDS SOCIAL EUROPEEN","AQUITAINE","LOT-ET-GARONNE / MARMANDE / MARMANDE / MARMANDE","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","ASSOCIATION POUR LE DEVELOPPEMENT ECONOMIQUE ET SOCIAL - Aide à Domicile - Titre Professionnel - 0324/1 - MC1 - PRF-AS 2008",55317.72,27658.86,"FONDS SOCIAL EUROPEEN","AQUITAINE","LOT-ET-GARONNE / MARMANDE / MARMANDE / MARMANDE","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","ASSOCIATION POUR LE DEVELOPPEMENT ECONOMIQUE ET SOCIAL - Aide Médico-psychologique - 0322/1 MC1 - PRF-AS 2008",74098.25,37049.13,"FONDS SOCIAL EUROPEEN","AQUITAINE","LOT-ET-GARONNE / MARMANDE / MARMANDE / MARMANDE","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","BTEG SARL - Bilan Repreneur - 07-5002/3 - PRF Transmission d'Entreprise 2008",6562.5,2953.13,"FONDS SOCIAL EUROPEEN","AQUITAINE","PYRENEES-ATLANTIQUES","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CONSEIL REGIONAL D'AQUITAINE","CCI DORDOGNE - Métiers Hôtellerie Restauration - 0022/1 R2 - Actions Structurelles 2006",73286.7,36643.35,"FONDS SOCIAL EUROPEEN","AQUITAINE","DORDOGNE / PERIGUEUX / PERIGUEUX-NORD-EST / CHAMPCEVINEL","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","CENTRE DE FORMATION BEAUSEJOUR - Commerce Filière Agro Alimentaire - 0285/1 - R2 - Actions Structurelles 2006",102815.24,51407.62,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE / LANGON / REOLE / GIRONDE-SUR-DROPT","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","CENTRE DE FORMATION BEAUSEJOUR - Gestion des Petites Entreprises 0284/1 R2-Actions Structurelles 2006",83595.55,41797.77,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE / LANGON / REOLE / GIRONDE-SUR-DROPT","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CONSEIL REGIONAL D'AQUITAINE","CENTRE DE FORMATION BEAUSEJOUR - Technicien agricole 0010/1 R1 - Actions Structurelles 2007",83754.14,41877.07,"FONDS SOCIAL EUROPEEN","AQUITAINE","GIRONDE / LANGON / REOLE / GIRONDE-SUR-DROPT","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
