"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"Centre de Formation Professionnelle et de Promotion Agricole de Rethel","Dispositif de FOAD au Ministère de l'Agriculture - Région Champagne-Ardenne par le réseau des CFPPA",59625,27000,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"CENTRE DE LA BONNETERIE","Club Textile Intégral 2009",163560,65280,"FEDER ","CHAMPAGNE-ARDENNE",,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CENTRE HOSPITALIER BELAIR","Pôle ressource en faveur des personnes handicapées par la maladie mentale 2008/2011",70139,14832,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","ARDENNES / CHARLEVILLE-MEZIERES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CENTRE SOCIAL CULTUREL ANDRE DHOTEL"," Référent de parcours d'insertion ",18200,13636,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","ARDENNES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CENTRE SOCIAL CULTUREL ANDRE DHOTEL"," Référent de parcours d'insertion ",19833,11246,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","ARDENNES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CENTRE TECHNIQUE DES INDUSTRIES MECANIQUES  -  CETIM","Développement et modernisation de la fonction  maintenance au sein des entreprises ",221550,67025,"FEDER ","CHAMPAGNE-ARDENNE",,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CFA Bâtiment de la Marne","CFA BATIMENT DE LA MARNE - MESURES QUALITE APPRENTISSAGE 2007",199450,79780,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Bâtiment de la Marne","CFA BATIMENT DE LA MARNE - MESURES QUALITE APPRENTISSAGE 2008",220450,81566,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Interprofessionnel des Ardennes","CFA INTERPRO 08 - MESURES QUALITE APPRENTISSAGE 2008",265300,98161,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFA Interprofessionnel des Ardennes","Mesures qualités apperntissage 2007 - CFA Interpro 08",261525,104610,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CFPPA RETHEL","APP SUD ARDENNES 2007",90975,34600,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","ARDENNES / RETHEL","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"CFPPA RETHEL","APP SUD ARDENNES 2008",97936,27150,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","ARDENNES / RETHEL","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"CFPPA RETHEL","Développement du réseau des CFPPA Champardennais 2008/2010",217674,90000,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"CFPPA RETHEL","Dispositif de FOAD au ministère de l'agriculture - région CH ARDENNE par le réseau des CFPPA",59625,27000,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"CGPME AUBE","Sensibilisation des chefs d'entreprises aubois à l'environnement et au développement durable",37936,18968,"FEDER ","CHAMPAGNE-ARDENNE","AUBE","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CHALONS EN CHAMPAGNE HABITAT","Optimisation de l'organisation",73102,32896,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE / CHALONS-EN-CHAMPAGNE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"CHAMBRE D'AGRICULTURE DE LA HAUTE-MARNE","Accompagnement et suivi des jeunes en stage 6 mois",29573,13308,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE / CHAUMONT / CHAUMONT / CHAUMONT","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CHAMBRE D'AGRICULTURE DE LA HAUTE-MARNE","Programme inter consulaires d'actions en faveur du développement du e commerce haut marnais",37700,15080,"FEDER ","CHAMPAGNE-ARDENNE",,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","15","Autres mesures pour améliorer l'accès et l'utilisation efficace des TIC par les PME"
"CHAMBRE D'AGRICULTURE DE L'AUBE","Elaboration de plans de professionnalisation personnalisés (PPP) 2008",40325,18000,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","AUBE","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CHAMBRE D'AGRICULTURE DE L'AUBE","Expérimentation d'un nouveau dispositif d'accompagnement de l'installation en agriculture PPP",20502.5,9225,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","AUBE","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CHAMBRE D'AGRICULTURE DES ARDENNES","Stage préparatoire à l'installation 2008",27349,11737,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","ARDENNES","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CHAMBRE D'AGRICULTURE DES ARDENNES","Stage préprofessionnel 6 mois CAC 2008",26014,10665,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","ARDENNES","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CHAMBRE D'AGRICULTURE DES ARDENNES","Stage préprofessionnel de 6 mois",26306,11090,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","ARDENNES / CHARLEVILLE-MEZIERES","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REIMS ET D'EPERNAY","Forum INNOVACT 2009",217200,72400,"FEDER ","CHAMPAGNE-ARDENNE","MARNE / REIMS","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REIMS ET D'EPERNAY"," Génération Entreprendre  - programme collectif 2008",312000,124800,"FEDER ","CHAMPAGNE-ARDENNE","MARNE","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REIMS ET D'EPERNAY","INNOVACT",496432,120000,"FEDER ","CHAMPAGNE-ARDENNE","MARNE / REIMS","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Chambre de commerce et d'industrie des Ardennes","Accompagnement d'entreprises ardennaises dans une démarche de  Lean Manufacturing ",246406,64416,"FEDER ","CHAMPAGNE-ARDENNE","ARDENNES","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CHAMBRE DES METIERS DE L'AUBE","Appui au développement technologique des TPE artisanales",144350,57560,"FEDER ","CHAMPAGNE-ARDENNE","AUBE","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CHAMBRE DES METIERS DES ARDENNES","Informatisation & TIC",152000,60800,"FEDER ","CHAMPAGNE-ARDENNE","ARDENNES","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","15","Autres mesures pour améliorer l'accès et l'utilisation efficace des TIC par les PME"
"CHAMBRE ECONOMIQUE DES ARDENNES"," Génération Entreprendre  - programme collectif 2008",86000,34400,"FEDER ","CHAMPAGNE-ARDENNE","ARDENNES","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE REGIONALE DE COMMERCE ET D'INDUSTRIE (CRCI)","Amélioration de la performance des PME/PMI",552000,150500,"FEDER ","CHAMPAGNE-ARDENNE","MARNE","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CHAMBRE REGIONALE DE COMMERCE ET D'INDUSTRIE (CRCI)","Bilan carbone et PDE",163967.6,81983.8,"FEDER ","CHAMPAGNE-ARDENNE",,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","49","Atténuation et adaptation au changement climatique"
"CHAMBRE REGIONALE DE COMMERCE ET D'INDUSTRIE (CRCI)","Développement des entreprises et perfectionnement des cadres (DEPEC)",97200,48600,"FEDER ","CHAMPAGNE-ARDENNE",,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CHAMBRE REGIONALE DE COMMERCE ET D'INDUSTRIE (CRCI)","Développement et structuration de la filière éco-entreprises en Champagne-Ardenne",171188,85594,"FEDER ","CHAMPAGNE-ARDENNE","MARNE","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CHAMBRE REGIONALE DE COMMERCE ET D'INDUSTRIE (CRCI)","Génération Entreprendre 2009",550000,200000,"FEDER ",,,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CHAMBRE REGIONALE DE COMMERCE ET D'INDUSTRIE (CRCI)","Réduction des consommations énergétiques",86867.12,43433,"FEDER ","CHAMPAGNE-ARDENNE",,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CHAMBRE REGIONALE DE COMMERCE ET D'INDUSTRIE (CRCI)","Sensibilisation des entreprises de Champagne-Ardenne aux performances et à l'utilisation des textile",46803,18901.5,"FEDER ","CHAMPAGNE-ARDENNE",,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CHAMBRE REGIONALE DE L'ECONOMIE SOCIALE DE CHAMPAGNE-ARDENNE (CRESCA)","CONSOLIDATION & PERENNISATION DES ACTIVITES ET DES EMPLOIS D'UTILITE SOCIALE EN CHAMPAGNE-ARDENNE",50820,20000,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE",,"Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"CHAMPAGNE ARDENNE DEVELOPPEMENT","PROMOTION DU DEVELOPPEMENT ECONOMIQUE DE LA REGION CHAMPAGNE ARDENNE",1923113,500000,"FEDER ","CHAMPAGNE-ARDENNE",,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CHAMPAGNE ARDENNE DEVELOPPEMENT","PROMOTION DU DEVELOPPEMENT ECONOMIQUE DE LA REGION CHAMPAGNE-ARDENNE",1035620,250000,"FEDER ","CHAMPAGNE-ARDENNE",,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CHAMPAGNE ARDENNE INITIATIVE (C.A.I.)","Coordination régionale des plateformes France Initiative",66600,26640,"FEDER ","CHAMPAGNE-ARDENNE",,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"CLIK EPIL","Pince à épiler indolore",86200,38000,"FEDER ","CHAMPAGNE-ARDENNE","HAUTE-MARNE / CHAUMONT / NOGENT / NOGENT","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CLUB I3A (Club Industries Agricoles, agro alimentaires et agro industrielles)","Agrodynamic la dynamique des agro productions",283061,126580.5,"FEDER ","CHAMPAGNE-ARDENNE",,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"COCATRE","Plan de formation de l'entreprise",15830.25,3022.16,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","ARDENNES / SEDAN / SEDAN-OUEST / DONCHERY","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"COLLEGE CLOS MORTIER","Classe relais  collège Hors les Murs  2008/2009",25000,8090,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COLLEGE CLOS MORTIER","Classe relais hors les murs",15826,7913,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COLLEGE LA ROCHOTTE","Classe relais collège hors les murs",15826,7913,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE / CHAUMONT","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COLLEGE LA ROCHOTTE","Classe-relais  collège Hors les Murs ",24703,8123,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COLLEGE LES JACOBINS","Dispositif des classes relais du département de l'Aube",40017,18677,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","AUBE / TROYES","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COMITE BASSIN EMPLOI NORD HAUTE-MARNE","Forum emploi-formation  La ruche des compétences ",50947,22417,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"COMITE BASSIN EMPLOI NORD HAUTE-MARNE","Forum emploi-formation  La ruche des compétences  2009",49113,16223,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","Multilocalisation","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"COMITE DE BASSIN D'EMPLOI DU PAYS SEDANNAIS","Forum emploi formation",32600,15800,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","ARDENNES / SEDAN / SEDAN / SEDAN","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"COMITE REGIONAL DE FORMATION ET DE PROMOTION SOCIALE","ACCOMPAGNEMENT POUR LA REPRISE ET LA CREATION D'ENTREPRISES AGRICOLES",59495,15589,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","MARNE","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"COMITE REGIONAL DU TOURISME DE CHAMPAGNE-ARDENNE","Mise en place d'une ingénierie régionale dédiée au développement des itinéraires de circulation douce et des routes et circuits de découvertes",265510,132755,"FEDER ","CHAMPAGNE-ARDENNE","MARNE / CHALONS-EN-CHAMPAGNE","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","57","Autres outils d'amélioration des services touristiques"
"COMMUNAUTE D'AGGLOMERATION DE CHALONS EN CHAMPAGNE","assistance à maîtrise d'ouvrage - appel à projet urbain - CAC",41871.96,20935.98,"FEDER ","CHAMPAGNE-ARDENNE","MARNE / CHALONS-EN-CHAMPAGNE / CHALONS-SUR-MARNE / CHALONS-EN-CHAMPAGNE","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","61","Projets intégrés de réhabilitation urbaine et rurale"
"COMMUNAUTE D'AGGLOMERATION DE CHARLEVILLE MEZIERES","Assistance à maîtrise d'ouvrage - appel à projet urbain - C. Agglomération Charleville Mézières",24757.2,12287.5,"FEDER ","CHAMPAGNE-ARDENNE","ARDENNES / CHARLEVILLE-MEZIERES / CHARLEVILLE-MEZIERES / CHARLEVILLE-MEZIERES","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","61","Projets intégrés de réhabilitation urbaine et rurale"
"COMMUNAUTE D'AGGLOMERATION DE REIMS","assistance à maîtrise d'ouvrage - appel à projet urbain - Communauté d'Agglomération de REIMS",11481.6,5740.8,"FEDER ","CHAMPAGNE-ARDENNE","MARNE / REIMS / REIMS / REIMS","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","61","Projets intégrés de réhabilitation urbaine et rurale"
"COMMUNAUTE DE COMMUNES DES TROIS CANTONS","Construction d'un centre de recherche et de développement en acoustique",6918150,1431775,"FEDER ","CHAMPAGNE-ARDENNE","ARDENNES","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","1","Activités R&DT dans centres de recherche"
"COMMUNAUTE DE COMMUNES DE VITRY LE FRANCOIS","Assistance à maîtrise d'ouvrage - appel à projet urbain - CC Vitry le François",22500,11250,"FEDER ","CHAMPAGNE-ARDENNE","MARNE / VITRY-LE-FRANCOIS / VITRY-LE-FRANCOIS / VITRY-LE-FRANCOIS","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","61","Projets intégrés de réhabilitation urbaine et rurale"
"COMMUNAUTE DE COMMUNES DU BASSIN DE BOLOGNE-VIGNORY-FRONCLES","Rénovation du Patrimoine Bâti",42000,21000,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE / CHAUMONT / VIGNORY / VIEVILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COMMUNAUTE DE COMMUNES DU BASSIN DE BOLOGNE-VIGNORY-FRONCLES","Rénovation du patrimoine bâti - phase 2",42000,21000,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE / CHAUMONT / VIGNORY / VIEVILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Communauté de communes du Bocage Champenois","Création d'un espace public numérique Cyber-base à Saint-Rémy-en-Bouzemont",28435,6048.5,"FEDER ","CHAMPAGNE-ARDENNE","MARNE / VITRY-LE-FRANCOIS / SAINT-REMY-EN-BOUZEMONT-SAINT-GENES / SAINT-REMY-EN-BOUZEMONT-SAINT-GENEST-ET-ISSON","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"COMMUNAUTE DE COMMUNES DU PAYS SEDANAIS","ETUDE HYDRAULIQUE SUR LA MEUSE ET SES AFFLUENTS EN PAYS SEDANAIS",417800,104450,"FEDER ","CHAMPAGNE-ARDENNE","Multilocalisation","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","53","Prévention des risques (...)"
"COMMUNAUTE DE L'AGGLOMERATION TROYENNE","Plate-forme emploi 2008",294894,147447,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","AUBE / TROYES","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"COMMUNE DE CHAUMONT","assistance à maîtrise d'ouvrage - appel à projet urbain - ville de Chaumont",10000,5000,"FEDER ","CHAMPAGNE-ARDENNE","HAUTE-MARNE / CHAUMONT / CHAUMONT / CHAUMONT","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","61","Projets intégrés de réhabilitation urbaine et rurale"
"COMMUNE DE GIVET","Installation de 3 postes de crue dans l'agglomération de Givet",2845350,1422675,"FEDER ","CHAMPAGNE-ARDENNE","ARDENNES / CHARLEVILLE-MEZIERES / GIVET","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","53","Prévention des risques (...)"
"COMMUNE DE GIVET","Réferent de parcours PLIE",36494,32494,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","ARDENNES / CHARLEVILLE-MEZIERES / GIVET / GIVET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COMMUNE DE GIVET","Référent de parcours PLIE",30201.99,22376.93,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","ARDENNES / CHARLEVILLE-MEZIERES / GIVET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COMMUNE DE GIVET","Travaux de gestion et de prévention sur l'agglomération de Givet",2268000,1134000,"FEDER ","CHAMPAGNE-ARDENNE","ARDENNES / CHARLEVILLE-MEZIERES / GIVET","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","53","Prévention des risques (...)"
"COMMUNE DE JOINVILLE","Reconstruction du chemin et mur d'enceinte du château d'en haut",35000,17500,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE / SAINT-DIZIER / JOINVILLE / JOINVILLE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COMMUNE DE LANGRES","Chantier d'insertion",84000,42000,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE / LANGRES / LANGRES / LANGRES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COMMUNE DE MACHAULT","Construction d'une chaufferie bois et d'un réseau de chaleur",765865,268053,"FEDER ","CHAMPAGNE-ARDENNE","ARDENNES / VOUZIERS / MACHAULT / MACHAULT","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","41","Energie renouvelable: biomasse"
"COMMUNE D'EPERNAY","Assistance à maîtrise d'ouvrage - appel à projet urbain - Ville EPERNAY",32053,16026,"FEDER ","CHAMPAGNE-ARDENNE","MARNE / EPERNAY / EPERNAY / EPERNAY","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","61","Projets intégrés de réhabilitation urbaine et rurale"
"COMMUNE D'EPERNAY","MISE EN OEUVRE D'UN AGENDA 21 SUR LE TERRITOIRE D'EPERNAY",204237.5,102118.75,"FEDER ","CHAMPAGNE-ARDENNE","MARNE / EPERNAY / EPERNAY / EPERNAY","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","54","Autres mesures pour protéger l'environnement et prévenir les risques"
"COMMUNE DE ROMILLY SUR SEINE","Financement du poste de chargé de mission Gestion Urbaine de Proximité / Insertion 2009",27774,13887,"FEDER ","CHAMPAGNE-ARDENNE","AUBE / NOGENT-SUR-SEINE / ROMILLY-SUR-SEINE / ROMILLY-SUR-SEINE","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","61","Projets intégrés de réhabilitation urbaine et rurale"
"COMMUNE DE SAINT DIZIER","Aménagement des Berges de Marne",38518,19259,"FONDS SOCIAL EUROPEEN","CHAMPAGNE-ARDENNE","HAUTE-MARNE / SAINT-DIZIER / SAINT-DIZIER","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COMMUNE DE TROYES","Construction d'une Maison des Quartiers au Point du Jour",1859550,371872,"FEDER ","CHAMPAGNE-ARDENNE","AUBE / TROYES / TROYES / TROYES","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","61","Projets intégrés de réhabilitation urbaine et rurale"
"COMMUNES DE GELANNES ET DE SAINT HILAIRE SOUS ROMILLY","TRAVAUX D'AMENAGEMENT CONTRE LES INONDATIONS EN LIEN AVEC LA PROFESSION AGRICOLE",106396.28,37238.7,"FEDER ","CHAMPAGNE-ARDENNE","Multilocalisation","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","53","Prévention des risques (...)"
"COMPAGNIE INDUSTRIELLE DE LA MATIERE VEGETALE - CIMV","Produits issus du raffinage organique de la biomasse végétale",1120494,250000,"FEDER ","CHAMPAGNE-ARDENNE","MARNE / REIMS / BOURGOGNE / POMACLE","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"COMPAGNIE INDUSTRIELLE DE LA MATIERE VEGETALE - CIMV","Produits issus du raffinage organique de la biomasse végétale",1500,1500,"FEDER ","CHAMPAGNE-ARDENNE","MARNE / REIMS / BOURGOGNE / POMACLE","PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","86","Evaluation et études; information et communication"
"CONFEDERATION NATIONALE DE L'ARTISANAT DES METIERS ET DES SERVICES (CNAMS)","CNAMS Programme  Entreprises et environnement ",61632,19949.96,"FEDER ","CHAMPAGNE-ARDENNE",,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","49","Atténuation et adaptation au changement climatique"
"CONFEDERATION NATIONALE DE L'ARTISANAT DES METIERS ET DES SERVICES (CNAMS)","Programme régional de développement des métiers d'art",191000,76400,"FEDER ","CHAMPAGNE-ARDENNE",,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CONFEDERATION NATIONALE DE L'ARTISANAT DES METIERS ET DES SERVICES (CNAMS)","Programme régional de développement des métiers d'arts",228072,91200,"FEDER ","CHAMPAGNE-ARDENNE",,"PO FEDER 2007-2013 OBJECTIF 2 CHAMPAGNE-ARDENNE","5","Services de soutien avancé aux sociétés et groupes de sociétés"
