"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"École centrale des arts et manufactures","Centrale Paris Entrepreneuriat : Accélérer la création d'entreprises à l'Ecole Centrale Paris","351,356 €","134,989 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"École des mines de Paris","Création d'un pôle international d'excellence en biomatériaux d'intérêt environnemental adossé au Centre des Matériaux de l'Ecole des Mines de Paris à Corbeil-Essonnes","2,986,380 €","1,050,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"Ediware","UsiWorks","48,050 €","22,103 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"EMULATION AND VERIFICATION ENGINEERING (EVE)","Multiojective System on Chip Exploration (MPSOCexplorer)","500,000 €","250,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Enginsoft","ACTIVOPT","612,936 €","306,468 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"EPA Orly-Rungis-Seine Amont","etudes pôle d'activités","119,550 €","44,831 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"ESPACE MUSICAL/PUCE MUSE","L'Orchestre de Joysticks (OrJo) - Orchestre d'instruments virtuels visuels pour interfaces gestuelles économiques et réseau de mutualisation des savoirs.","251,838 €","125,919 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Établissement public d'aménagement Seine-Aval (EPAMSA)","Assistance technique 2008-2010","390,731 €","149,211 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"Eurodécision","Travaux collaboratifs de recherche et de développement - Projet ACTIVOPT","348,560 €","174,280 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"EXO PLATFORM","Open Source Solutions for Medium Organisation and Small Enterprises (OSSMOSE)","283,141 €","141,571 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Game consulting","Travaux collaboratifs de recherche et de développement - Projet SE-SG","357,058 €","178,529 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Games-Fed","Game Business Summit et Forum des Métiers et Formations","153,255 €","50,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Geensys","ARAMIS","319,720 €","159,860 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"GENOSPLICE TECHNOLOGY","Recherche permettant la mise en place d'une plateforme technologique innovante d'analyse et de visualisation de données issues des futures puces à ADN (Junction Array) d'Affymetrix","83,868 €","22,500 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"GEO CONCEPT","WIKIWALK GUIDAGE VOCAL COLLABORATIF","173,849 €","86,925 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"GLOBAL BIOENERGIES","Développement d'une voie métabolique inédite vers l'isobutène et construction d'une souche de production industrielle","1,467,055 €","100,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"Groupe Essec","Création de l'institut de l'innovation et de l'entreprise sociale associé au groupe ESSEC","4,115,000 €","1,730,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"Groupement d'intérêt public-Grand projet des ville de Grigny et Viry-Châtillon","Assistance technique GIP de Grigny/Viry-Châtillon- Gestion- 2009/2010","120,061 €","52,250 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"Groupement d'intérêt public-Grand projet des ville de Grigny et Viry-Châtillon","Assistance technique GIP Grigny/ Viry-Châtillon- Semaine de l'Europe 2010","3,320 €","1,445 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"86","Evaluation et études; information et communication"
