"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Conseil Régional de Bretagne","Marche 14575 - Metreur économiste de la construction (Brest)","62,860 €","31,430 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Bretagne","Marche 14594 - Serveur en restauration et/ou bar brasserie - Brest","60,125 €","30,063 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Bretagne","Marché n° 12642 - OUvrier qualifié du bâtiment menuisier charpentier - Brest","31,800 €","15,900 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Bretagne","Marché n° 12643 - Bac professionnel Technicien bâtiment étude et économie - Brest","66,300 €","33,150 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Bretagne","Marché n° 12644 - Ouvrier qualifié du bâtiment - Brest","15,900 €","7,950 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Bretagne","Marché n° 12711 - Agent magasinier - Brest","48,835 €","24,418 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Bretagne","Marché n° 12712 - Peintre anticorrosion en maintenance navale - brest","53,290 €","26,645 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Bretagne","Marché n° 12776 - Cuisinier - Brest","57,780 €","28,890 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Bretagne","Marché n° 12963 - Brevet professionnel activités nautiques - Brest","76,406 €","38,203 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Bretagne","Marché n° 12987 - Licence professionnelle assurance banque finance (option chargé(e) de clientèle de la bancassurance) - Brest","67,500 €","33,750 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
