"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"RECTORAT","Plateforme de recherche M2S - ENS Cachan-antenne de Bretagne","5,600,000 €","1,184,000 €","FEDER ","BRETAGNE","BRETAGNE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Rennes Métropôle","Développer la couverture du territoire de Rennes Métropole en services à haut et très haut débit","7,395,000 €","2,000,000 €","FEDER ","BRETAGNE","BRETAGNE",,"11","Technologies de l'information et la communication (...)"
"Rennes Métropôle","Études d'extension du réseau de métro automatique de Rennes Métropole","29,585,000 €","8,560,000 €","FEDER ","BRETAGNE","BRETAGNE",,"52","Promotion de transports urbains propres"
"Réseau Ferré de France","Amélioration des liaisons ferroviaires Rennes-Brest et Rennes-Quimper : Etudes de projet et travaux de réalisation relatifs à la suppression du PN 260 situé sur la tranche fonctionnelle n°4 de la ligne Rennes-Brest","2,075,750 €","934,503 €","FEDER ","BRETAGNE","BRETAGNE",,"16","Rail"
"Réseau Ferré de France","Amélioration des liaisons ferroviaires Rennes-Brest et Rennes-Quimper : Etudes de projet et travaux de réalisation relatifs au volet ferroviaire sur la tranche fonctionnelle n° 1 de la ligne Rennes Quimper - RFF","17,843,000 €","8,032,919 €","FEDER ","BRETAGNE","BRETAGNE",,"16","Rail"
"Réseau Ferré de France","Amélioration des liaisons ferroviaires Rennes-Brest et Rennes-Quimper : Etudes de projet relatives à la suppression des passages à niveau de la tranche fonctionnelle n° 1 sur la liaison Rennes Brest","354,350 €","159,528 €","FEDER ","BRETAGNE","BRETAGNE",,"16","Rail"
"Réseau Ferré de France","Amélioration des liaisons ferroviaires Rennes-Brest et Rennes-Quimper : Etudes de projet relatives au volet ferroviaire de la tranche fonctionnelle n° 1 sur la liaison Rennes Brest","1,482,000 €","667,196 €","FEDER ","BRETAGNE","BRETAGNE",,"16","Rail"
"Réseau Ferré de France","Amélioration des liaisons ferroviaires Rennes-Brest et Rennes-Quimper: travaux de réalisation relatifs à la suppression des PN (hors 236 - 237) de la tranche fonctionnelle n° 2 sur la liaison Rennes Brest - RFF","5,700,000 €","1,576,500 €","FEDER ","BRETAGNE","BRETAGNE",,"16","Rail"
"Réseau Ferré de France","Amélioration des liaisons ferroviaires Rennes-Brest et Rennes-Quimper: travaux de réalisation relatifs au volet ferroviaire de la tranche fonctionnelle n° 3 sur la liaison Rennes Brest","17,100,000 €","7,312,500 €","FEDER ","BRETAGNE","BRETAGNE",,"16","Rail"
"Réseau Ferré de France","Études de projet relatives au volet ferroviaire de la tranche fonctionnelle 2 sur la ligne Rennes-Quimper - Auray-Hennebont","1,045,000 €","470,459 €","FEDER ","BRETAGNE","BRETAGNE",,"16","Rail"
"Réseau Ferré de France","Rennes-Brest  Tranche fonctionnelle 4  Suppression Passages à niveau  Phase Projet - RFF ","1,527,600 €","687,726 €","FEDER ","BRETAGNE","BRETAGNE",,"16","Rail"
"Réseau Ferré de France","Rennes-Quimper   Tranche fonctionnelle 1   Suppression de PN  Phase réalisation  RFF (Avenant n°1)","12,286,117 €","3,585,580 €","FEDER ","BRETAGNE","BRETAGNE",,"16","Rail"
"Réseau Ferré de France","RFF Amélioration de la liaison ferroviaire Rennes - Quimper : Travaux de réalisation relatifs à la suppression des passages à niveau sur la tranche fonctionnelle 2  sur la liaison ferroviaire Rennes - Quimper","11,290,750 €","5,083,096 €","FEDER ","BRETAGNE","BRETAGNE",,"16","Rail"
"SARL BIOWATT","Investissement dans une unité de méthanisation à la ferme avec séchage de la fraction solide","2,463,500 €","258,461 €","FEDER ","BRETAGNE","BRETAGNE",,"41","Energie renouvelable: biomasse"
"SARL GAUDE JEAN-MICHEL","0925C0046 - Installation de panneaux solaires photovoltaïques sur un bâtiment de stockage de matériel","117,230 €","12,000 €","FEDER ","BRETAGNE","BRETAGNE",,"40","Energie renouvelable: én. solaire"
"SAS ARMOR PANNEAUX","0925C0600 - Installation d'une unité de tri et de traitement de déchets de bois","820,000 €","164,000 €","FEDER ","BRETAGNE","BRETAGNE",,"6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"SAS CELLAOUATE","0925C1176 - Création d'une unité de production de ouate de cellulose","1,300,115 €","260,000 €","FEDER ","BRETAGNE","BRETAGNE",,"6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"SCA DALKIA FRANCE","0925C0347 - Réalisation du réseau de chaleur bois sur la commune de Lanester","1,773,750 €","143,674 €","FEDER ","BRETAGNE","BRETAGNE",,"41","Energie renouvelable: biomasse"
"SCI DU CHAPERON ROUGE","0825C0562 -  Bâtiment Basse Consommation - Auberge des Voyajoueurs à Monteneuf","300,177 €","16,687 €","FEDER ","BRETAGNE","BRETAGNE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"SCI Les Tablettes","0825C0563 - BBC - Construction d'un Eco-Hôtel SPA à Cournon","710,190 €","46,360 €","FEDER ","BRETAGNE","BRETAGNE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Secrétariat Général pour les Affaires Régionales","Assistance technique - Fonctionnement Mission Europe - Année 2009","200,000 €","200,000 €","FEDER ","BRETAGNE","BRETAGNE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"Secrétariat Général pour les Affaires Régionales","Assistance technique - Fonctionnement Mission Europe - Année 2010","68,000 €","68,000 €","FEDER ","BRETAGNE","BRETAGNE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"Secrétariat Général pour les Affaires Régionales","Assistance technique - Mission Europe - Information communication - Année 2009","200,000 €","200,000 €","FEDER ","BRETAGNE","BRETAGNE",,"86","Evaluation et études; information et communication"
"Secrétariat Général pour les Affaires Régionales","Assistance technique - rémunération des personnels - année 2009","204,466 €","204,466 €","FEDER ","BRETAGNE","BRETAGNE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"Secrétariat Général pour les Affaires Régionales","Assistance technique - rémunération des personnels - année 2010","320,000 €","320,000 €","FEDER ","BRETAGNE","BRETAGNE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"Secrétariat Général pour les Affaires Régionales","Prestations de services avec l'INSEE pour l'élaboration du rapport de clôture de l'Objectif 2 de la période 2000-2006","28,673 €","15,000 €","FEDER ","BRETAGNE","BRETAGNE",,"86","Evaluation et études; information et communication"
"SICTOM du Pays de Fougères","0925C0137-Installation de panneaux solaires photovoltaïques dans le cadre de la construction du centre administratif et technique du SICTOM du Pays de Fougères et de la déchetterie-recyclerie","859,479 €","81,600 €","FEDER ","BRETAGNE","BRETAGNE",,"40","Energie renouvelable: én. solaire"
"SIPIA","0925C0041- Investissement chaufferie bois pour la Maison de Retraite  La Providence  à Gennes sur Seiche","286,780 €","43,017 €","FEDER ","BRETAGNE","BRETAGNE",,"41","Energie renouvelable: biomasse"
"SIVOM des cantons de Questembert et Rochefort-En-Terre","0925C0089 - Réalisation d'une chaufferie bois avec la création d'un chauffage binaire biomasse dans le cadre de la construction d'une piscine sports et loisirs à Questembert","368,143 €","55,221 €","FEDER ","BRETAGNE","BRETAGNE",,"41","Energie renouvelable: biomasse"
"SMITRED OUEST ARMOR","0825C0502 - Création d'un hangar de stockage de bois clos couvert valorisable en bois énergie","164,000 €","32,800 €","FEDER ","BRETAGNE","BRETAGNE",,"41","Energie renouvelable: biomasse"
"SUPELEC - École Supérieure d'Électricité","LIPSYNC : Synchronisation des lévres d'un avatar sur un message audio ","63,800 €","25,500 €","FEDER ","BRETAGNE","BRETAGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Syndicat du Bassin du SCORFF","Etude pour l'aménagement de seuil de moulins pour la circulation des poissons migrateurs","16,684 €","3,337 €","FEDER ","BRETAGNE","BRETAGNE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Syndicat Intercommunal d'adducation d'eau potable des Traouiero ","Etude dispositifs assurant la libre circulation des poissons migrateurs et des canoës sur le seuil de la prise d'eau de Lestreuz sur le Léguer","8,297 €","3,319 €","FEDER ","BRETAGNE","BRETAGNE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"SYNDICAT INTERCOMMUNAL D'ADDUCTION D'EAU POTABLE DE TRAOU LONG","Etude dispositifs libre circulation poissons migrateurs et canoës kayak prise d'eau de traou long sur le Léguer","8,297 €","3,319 €","FEDER ","BRETAGNE","BRETAGNE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"SYNDICAT MIXTE DE PRODUCTION ET DE TRANSPORT D'EAU POTABLE DE L'HORN","Démentèlement des ouvrages de l'ancien abattoir de Kervéneur sur la rivière de Kérallé, communes de Plounévez-Lochrist et de Cléder.","13,743 €","5,497 €","FEDER ","BRETAGNE","BRETAGNE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Syndicat mixte du Pays de Saint-Brieuc","0825C0335 - Mission d'animation de l'opération pilote MDE sur le pays de Saint-Brieuc","211,034 €","84,413 €","FEDER ","BRETAGNE","BRETAGNE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"SYNDICAT MIXTE DU ZOOPOLE","0925C0424 - Installation solaire photovoltaïque sur l'espace des sciences et des métiers situé à Ploufragan","76,633 €","7,130 €","FEDER ","BRETAGNE","BRETAGNE",,"40","Energie renouvelable: én. solaire"
"TELECOM Bretagne - Groupe des Écoles de Télécommunications/Ecole nationale supérieure des télécommunications de Bretagne.","HeartCare - Détection des risques de vulnérabilité à la fibrillation auriculaire ","80,050 €","32,020 €","FEDER ","BRETAGNE","BRETAGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"TELECOM Bretagne - Groupe des Écoles de Télécommunications/Ecole nationale supérieure des télécommunications de Bretagne.","IM@G'IN LAB ","3,230,000 €","807,500 €","FEDER ","BRETAGNE","BRETAGNE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"TELECOM Bretagne - Groupe des Écoles de Télécommunications/Ecole nationale supérieure des télécommunications de Bretagne.","PONANT ","660,000 €","150,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"TELECOM Bretagne - Groupe des Écoles de Télécommunications/Ecole nationale supérieure des télécommunications de Bretagne.","PROTEKTO - Plate Forme Innovante pour la sécurisation interne des Systèmes d'informations d'entrepises","66,990 €","26,796 €","FEDER ","BRETAGNE","BRETAGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"TELECOM Bretagne - Groupe des Écoles de Télécommunications/Ecole nationale supérieure des télécommunications de Bretagne.","VIGISAT ","3,500,000 €","1,575,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"TERRE ET BAIE HABITAT","1025C0049 - Réhabilitation de 392 logements - Quartier Croix St Lambert - ST BRIEUC","5,276,644 €","941,730 €","FEDER ","BRETAGNE","BRETAGNE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Union des entreprises - MEDEF Bretagne","Opération Performance Bretagne Environnement ","494,782 €","168,868 €","FEDER ","BRETAGNE","BRETAGNE",,"6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"Union des entreprises - MEDEF Bretagne","Opération Performance Bretagne Environnement + 2010","493,117 €","172,590 €","FEDER ","BRETAGNE","BRETAGNE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Union des entreprises - MEDEF Bretagne","Opération Performance Bretagne Informatique et Internet 2009","364,511 €","102,003 €","FEDER ","BRETAGNE","BRETAGNE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Union des entreprises - MEDEF Bretagne","Opération Performance Bretagne Informatique et Internet  2010","393,675 €","118,103 €","FEDER ","BRETAGNE","BRETAGNE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Université Bretagne Occidentale","BPCGO Pôle de Microscopie- Acquisition d'un microscope électronique à transmission (MET) et d'un spectromètre de masse de type MALDI-TOF. ","915,000 €","370,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université Bretagne Occidentale","EUROPOLE MER IUEM - Observation long terme du Domaine Océanique hauturier","570,000 €","255,000 €","FEDER ","BRETAGNE","BRETAGNE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Université Bretagne Occidentale","EUROPOLE MER IUEM - Pôle Image de l'Observatoire du Domaine Côtier ","220,000 €","65,000 €","FEDER ","BRETAGNE","BRETAGNE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Université Bretagne Occidentale","Europole Mer Roscoff - Cocagne - souchothèque 2 ","410,000 €","180,000 €","FEDER ","BRETAGNE","BRETAGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Université Bretagne Occidentale","EUROPOLE MER Roscoff - MYCOTECH - Plateforme d'indentification, de caractérisation et de quantification des champignons filamenteux","400,000 €","180,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université Bretagne Occidentale","Instrumentalisation cotière multiparamétrique et automatique","630,000 €","280,000 €","FEDER ","BRETAGNE","BRETAGNE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Université Bretagne Occidentale","Logiciels d'imagerie géophysique ","82,000 €","22,500 €","FEDER ","BRETAGNE","BRETAGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Université Bretagne Occidentale","Modernisation des équipements pédagogiques - Plateau technique expériemental IUT de QUIMPER","150,000 €","67,500 €","FEDER ","BRETAGNE","BRETAGNE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Université Bretagne Occidentale","Modernisation des équipements pédagogiques - Plateaux techniques expérimentaux pour le site de BREST","1,323,000 €","595,350 €","FEDER ","BRETAGNE","BRETAGNE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Université Bretagne Occidentale","PIMATGI THERA-FONC où la mise en place d'un plateau technique de thérapie guidée par l'imagerie fonctionnelle","1,150,000 €","510,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Bretagne Sud","Europôle Mer Roscoff - Interface Chimie - Biologie - Ecologie Lorient","480,000 €","230,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Bretagne Sud","INVENTI'IST- Plate Forme : Masse de Données ","250,000 €","100,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Bretagne Sud","Modernisation des équipements Site de Lorient ","500,000 €","225,000 €","FEDER ","BRETAGNE","BRETAGNE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Université de Bretagne Sud","Modernisation des équipements Site de Vannes","312,500 €","140,625 €","FEDER ","BRETAGNE","BRETAGNE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Université de Bretagne Sud","PALMYRE II : PLate Forme de Développement et d'Evaluation de systèmes radioélectriques II","285,000 €","127,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Bretagne Sud","Prin2Tan - Plate Forme Mécanique et Matériaux ","960,000 €","430,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Bretagne Sud","PRODIABIO : Projet de ressourcement en compétences scientifiques et technologiques","65,400 €","26,160 €","FEDER ","BRETAGNE","BRETAGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Université de Bretagne Sud","PRODIABIO Projet d'investissement pour le soutien à l'innovation (FEDER)","134,000 €","42,880 €","FEDER ","BRETAGNE","BRETAGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Université de Rennes 1","ANT-MOB : Nouvelle génération d'antennes plates configurables et très bas coût pour les accès mobiles larges bande et les radars automobiles","80,084 €","32,034 €","FEDER ","BRETAGNE","BRETAGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Université de Rennes 1","ARN régulateurs en tant qu'acteurs majeurs dans la virulence de souches cliniques de Staphylocoques dorés ","98,640 €","39,320 €","FEDER ","BRETAGNE","BRETAGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Université de Rennes 1","Biologie Appliquée à la Santé - Agents Pathogènes et Risques et Maladies Infectieuses","845,000 €","335,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Rennes 1","Biologie Appliquée à la santé - G3RC","370,000 €","92,500 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Rennes 1","Biologie Appliquée à la santé - Membratox","350,000 €","150,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Rennes 1","BPCGO - Divers équipements","340,000 €","120,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Rennes 1","Cancérologie - Centre de Transfert (FEDER)","1,572,000 €","707,400 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Rennes 1","CAPILLARITE réseau pour l'accès aux services numériques pour la recherche, l'enseignement et la gestion","2,858,000 €","1,286,100 €","FEDER ","BRETAGNE","BRETAGNE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Université de Rennes 1","Etude de Cas d'Amélioration d'Applications avec Serenitec (ECARAS) ","57,895 €","23,158 €","FEDER ","BRETAGNE","BRETAGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Université de Rennes 1","FIR - MED ","79,466 €","31,786 €","FEDER ","BRETAGNE","BRETAGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Université de Rennes 1","Génopôle - Génomique fonctionnelle médicale à RENNES","500,000 €","225,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Rennes 1"," Génopôle - Protéome","1,030,000 €","450,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Rennes 1","Imagerie Fonctionnelle - ONIS 2008-2010 ","2,010,000 €","900,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Rennes 1","Invent'Ist - Technocap 2008-2010","2,150,000 €","965,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Rennes 1","Matériau catalytique pour accumulateur et piles à combustibles (MAPAC)","75,075 €","30,030 €","FEDER ","BRETAGNE","BRETAGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Université de Rennes 1","Modernisation des équipements pédagogiques UR1 Lannion 2008-2009","142,000 €","63,900 €","FEDER ","BRETAGNE","BRETAGNE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Université de Rennes 1","Modernisation des équipements pédagogiques UR1 Rennes 2008-2009","1,871,431 €","842,143 €","FEDER ","BRETAGNE","BRETAGNE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Université de Rennes 1","Optimisation pré-industrielle d'un nouveau procédé de production d'Anticorps ","73,530 €","29,412 €","FEDER ","BRETAGNE","BRETAGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Université de Rennes 1","PONANT - CCLO 2008-2009","530,000 €","210,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Rennes 1","PONANT - EVC 2008-2010","300,000 €","120,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Rennes 1","PONANT - FOTON Enssat","445,000 €","190,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Rennes 1","Prin2Tan - CARAMEL  2008-2009","550,000 €","140,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Rennes 1","Prin2Tan  - Nanosoft ","1,184,468 €","400,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université de Rennes 1","Sondes fluorescentes multichromophoriques du type Bodipy pour l'imagerie biologique ","82,941 €","33,000 €","FEDER ","BRETAGNE","BRETAGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Université Européenne de Bretagne","Contrats pour la fourniture et la maintenance de Fibres Optiques Noires en IRU (FEDER) pour la mise en oeuvre d'un réseau national à très haut débit pour l'enseignement supérieur et la recherche en Bretagne","8,000,000 €","4,000,000 €","FEDER ","BRETAGNE","BRETAGNE",,"2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Université Rennes 2 (Haute Bretagne)","Laboratoire d'Observation des USages des Technologies de l'Information et de la Communication (LOUSTIC)","354,000 €","159,000 €","FEDER ","BRETAGNE","BRETAGNE",,"1","Activités R&DT dans centres de recherche"
"Université Rennes 2 (Haute Bretagne)","TACIT - Testing Adaptatif Informatisé de la Compréhension de l'Implicite dans les Textes ","43,000 €","16,500 €","FEDER ","BRETAGNE","BRETAGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Ville de SAINT-MALO","0825C0571 - BBC - Construction d'une maison de quartier à Rothéneuf","938,438 €","11,120 €","FEDER ","BRETAGNE","BRETAGNE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"ZOOPOLE Développement","Equipement des laboratoires du pole biotech du zoopole (FEDER)","79,847 €","25,551 €","FEDER ","BRETAGNE","BRETAGNE",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
