"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"Etablissement des eaux et de l'assainissement de Saint-Martin","Construction de deux réservoirs d'eau potable au Mont des accords",4300000,3000000,"FEDER ","GUADELOUPE","GUADELOUPE / SAINT-MARTIN-SAINT-BARTHELEMY / SAINT-MARTIN-SAINT-BARTHELEMY / SAINT-MARTIN","Programme Opérationnel FEDER 2007-2013",,
"EURL KARIBBEAN STREET FOOD COMPANY","Equipement et aménagement d'une société de transformation et conservation de jus de fruits",125190.83,62595.42,"FEDER ","GUADELOUPE","GUADELOUPE / POINTE-A-PITRE / POINTE-A-PITRE / LES ABYMES","Programme Opérationnel FEDER 2007-2013",,
"EURL M.P.J.","Modernisation d'un commerce de proximité",100623.11,50311.56,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / GOURBEYRE / GOURBEYRE","Programme Opérationnel FEDER 2007-2013",,
"EUROMETAL","Equipements et aménagement dans le cadre de la création d'une société de fabrication et de pose de structures métalliques",275114,137557,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / BASSE-TERRE / PETIT-BOURG","Programme Opérationnel FEDER 2007-2013",,
"FONGECIF GUADELOUPE","Congé Individuel de Formation 2007-2008",3792260,2844194,"FONDS SOCIAL EUROPEEN","GUADELOUPE","GUADELOUPE","Programme Opérationnel FSE 2007-2013","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"FORMATES","LUTTE CONTRE L'ILLETTRISME 2008-2009",82500,49500,"FONDS SOCIAL EUROPEEN","GUADELOUPE","GUADELOUPE / POINTE-A-PITRE","Programme Opérationnel FSE 2007-2013","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"GARDEL SA","PLAN DE FORMATION INTRA-ENTREPRISE 2007-2008",559193,311227,"FONDS SOCIAL EUROPEEN","GUADELOUPE","GUADELOUPE","Programme Opérationnel FSE 2007-2013","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"GIP DAIFI (Dispositif Académique d'Insertion, de Formation et d'Ingénierie)","ANIMATION PEDAGOGIQUE IRILL 2008/2009",124000,49600,"FONDS SOCIAL EUROPEEN","GUADELOUPE","GUADELOUPE","Programme Opérationnel FSE 2007-2013","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"GIP DAIFI (Dispositif Académique d'Insertion, de Formation et d'Ingénierie)","Insertion professionnelle des assistants d'éducation 2008-2011",526487,328376,"FONDS SOCIAL EUROPEEN","GUADELOUPE","GUADELOUPE","Programme Opérationnel FSE 2007-2013","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"GIP DAIFI (Dispositif Académique d'Insertion, de Formation et d'Ingénierie)","Sensibilisation des milieux scolaires de la Guadeloupe à l'esprit d'entreprise : Entreprendre en lycée 2007-2008 et 2008-2009",393687,190628,"FONDS SOCIAL EUROPEEN","GUADELOUPE",,"Programme Opérationnel FSE 2007-2013","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"GITES SOLEIL LEVANT","Amélioration de gîtes ruraux  en vue d'un classement 3*- épis",140695.61,64719.98,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / VIEUX-HABITANTS / VIEUX-HABITANTS","Programme Opérationnel FEDER 2007-2013",,
"GRETA de Basse-Terre","APP 2008",78000,31200,"FONDS SOCIAL EUROPEEN","GUADELOUPE","GUADELOUPE / BASSE-TERRE","Programme Opérationnel FSE 2007-2013","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"GRETA de Basse-Terre","LUTTE CONTRE L'ILLETTRISME 2008-2009",168000,117600,"FONDS SOCIAL EUROPEEN","GUADELOUPE","GUADELOUPE","Programme Opérationnel FSE 2007-2013","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"GRETA de Grande-Terre","APP 2008",104000,41600,"FONDS SOCIAL EUROPEEN","GUADELOUPE",,"Programme Opérationnel FSE 2007-2013","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"GRETA de Grande-Terre","LUTTE CONTRE L'ILLETTRISME 2008-2009",84000,50400,"FONDS SOCIAL EUROPEEN","GUADELOUPE","GUADELOUPE / POINTE-A-PITRE","Programme Opérationnel FSE 2007-2013","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"GUADELOUPE ACTIVE","Accompagnement à la création d'entreprises 2007-2008",339442,257442,"FONDS SOCIAL EUROPEEN","GUADELOUPE","GUADELOUPE","Programme Opérationnel FSE 2007-2013","68","Aide au travail indépendant et à la création d'entreprise"
"GUADELOUPE ACTIVE","ACCOMPAGNEMENT DU PLAN CO.RAIL",189350,189350,"FEDER ","GUADELOUPE","GUADELOUPE","Programme Opérationnel FEDER 2007-2013","86","Evaluation et études; information et communication"
"GUADELOUPE EXPANSION","Appel à projets innovants",316200,110000,"FEDER ","GUADELOUPE",,"Programme Opérationnel FEDER 2007-2013",,
"HOULLIER Brigitte Yvette","Acquisition de biens d'équipements d'une entreprise de gestiion d' évènementiels",166132,83066,"FEDER ","GUADELOUPE","GUADELOUPE / POINTE-A-PITRE / SAINT-FRANCOIS / SAINT-FRANCOIS","Programme Opérationnel FEDER 2007-2013",,
"IDRH -INNOVATION ET DEVELOPPEMENT DES RESSOURCES HUMAINES","MOBILISATION JEUNES DETENUS BM 2008",37986,30388.8,"FONDS SOCIAL EUROPEEN","GUADELOUPE","GUADELOUPE","Programme Opérationnel FSE 2007-2013","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"IDRH -INNOVATION ET DEVELOPPEMENT DES RESSOURCES HUMAINES","PREPARATION A LA SORTIE - DETENUS BM 2008",59094,47275.2,"FONDS SOCIAL EUROPEEN","GUADELOUPE","GUADELOUPE","Programme Opérationnel FSE 2007-2013","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"INSERM (Institut National de la Santé Et de la Recherche Médicale)","Réseau de recherche sur la Drépanocytose : de la recherche expérimentale à la santé publique",337726.29,237928.29,"FEDER ",,,"Programme Opérationnel FEDER 2007-2013",,
"INSERT - Association pour l'insertion par l'activité économique","Chantier d'insertion  Petites réfections des voies communales et privées ",1903832,1239028,"FONDS SOCIAL EUROPEEN","GUADELOUPE",,"Programme Opérationnel FSE 2007-2013",,
"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE","CARAMBA - Tranche 1",611073,433862,"FEDER ","GUADELOUPE",,"Programme Opérationnel FEDER 2007-2013","1","Activités R&DT dans centres de recherche"
"INSTITUT PASTEUR DE LA GUADELOUPE","PLATE FORME D'EXPERTISE ET DE R & DPOUR L'ALERTE, LA PREVENTION ET LA REDUCTION DES RISQUES SPECIFIQ",2300000,1190000,"FEDER ","GUADELOUPE","GUADELOUPE","Programme Opérationnel FEDER 2007-2013","2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"IODE - INITIATIVES ET ORIENTATIONS POUR LE DEVELOPPEMENT DE L'EMPLOI","LUTTE CONTRE L'ILLETTRISME 2008 - 2009",82500,49500,"FONDS SOCIAL EUROPEEN","GUADELOUPE","GUADELOUPE / POINTE-A-PITRE / LES ABYMES 5E  CANTON","Programme Opérationnel FSE 2007-2013","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ITREMA","INITIATION EN INFORMATIQUE BUREAUTIQUE ET INFOGRAPHIE - DETENUS BASSE TERRE 2008",89895,62926.5,"FONDS SOCIAL EUROPEEN","GUADELOUPE","GUADELOUPE","Programme Opérationnel FSE 2007-2013","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ITREMA","INITIATION EN INFORMATIQUE BUREAUTIQUE ET INFOGRAPHIE - DETENUS BM 2008",89895,44947.5,"FONDS SOCIAL EUROPEEN","GUADELOUPE","GUADELOUPE","Programme Opérationnel FSE 2007-2013","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"JARDIN BOTANIQUE DE DESHAIES","Travaux d'amélioration  du site- Jardin Botanique de DESHAIES",415111.86,205949.51,"FEDER ","GUADELOUPE","GUADELOUPE","Programme Opérationnel FEDER 2007-2013",,
"JSA TECHNOLOGY","Aménagement et équipement d'une société de travaux électriques",106163,53080,"FEDER ","GUADELOUPE",,"Programme Opérationnel FEDER 2007-2013",,
"KARUDEM DEMENAGEMENTS TRANSPORTS (SARL KDT)","Equipements et aménagements d'une société de déménagements transports en phase de création",210433,105216,"FEDER ","GUADELOUPE","GUADELOUPE / POINTE-A-PITRE / POINTE-A-PITRE / POINTE-A-PITRE","Programme Opérationnel FEDER 2007-2013",,
"LA BAIE DES BAMBOUS","Modernisation et équipements de gîtes ruraux",255982.01,117751.73,"FEDER ","GUADELOUPE","GUADELOUPE / POINTE-A-PITRE / POINTE-A-PITRE / LE MOULE","Programme Opérationnel FEDER 2007-2013",,
"LABORATOIRE ANTILLAIS DE METROLOGIE","Aménagement  et Equipement d'une entreprise de prestations  en metrologie",96113.09,57667.85,"FEDER ","GUADELOUPE","GUADELOUPE / POINTE-A-PITRE / POINTE-A-PITRE / POINTE-A-PITRE","Programme Opérationnel FEDER 2007-2013",,
"LA COMPAGNIE DES ANTILLES"," Pour une politique globale de promotion touristique,artisanale et agro-alimentaire ",1832715,934684.65,"FEDER ","GUADELOUPE",,"Programme Opérationnel FEDER 2007-2013",,
"LA MAHARANI","RESTAURATION INDIENNE",334537.51,167268.76,"FEDER ","GUADELOUPE",,"Programme Opérationnel FEDER 2007-2013",,
"MEDIASERV","Mise en place d'un réseau de désserte Haut-Débit en Guadeloupe",12506253,6400000,"FEDER ","GUADELOUPE",,"Programme Opérationnel FEDER 2007-2013",,
"MERAUT Boris","Carnaval Mas et groupe à peau",96768,37165,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / BAIE-MAHAULT","Programme Opérationnel FEDER 2007-2013",,
"MISSION LOCALE","Le défi de l'Insertion",1077002,646202,"FONDS SOCIAL EUROPEEN","GUADELOUPE",,"Programme Opérationnel FSE 2007-2013","65","Modernisation et renforcement des institutions du marché du travail"
"Office National de la Chasse et de la Faune Sauvage","Biologies des populations et évaluation du statut de conservation des oiseaux endémiques des Ptes Antilles sur le territoire de la Gpe",200662.84,83765.16,"FEDER ","GUADELOUPE",,"Programme Opérationnel FEDER 2007-2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Office National de la Chasse et de la Faune Sauvage","Suivi, conservation et valorisation des tortues marines sur l'archipel guadeloupéen",147693,64624,"FEDER ","GUADELOUPE",,"Programme Opérationnel FEDER 2007-2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"PARC NATIONAL DE LA GUADELOUPE","Aménagement de l'aire de pique nique de Corossol",726686,292348.8,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / POINTE-NOIRE / POINTE-NOIRE","Programme Opérationnel FEDER 2007-2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"PARC NATIONAL DE LA GUADELOUPE","Constitution d'un réseau de placettes permanentes de suivi des forêts denses humides de la Basse-Terre",160000,69000,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / BASSE-TERRE / BASSE-TERRE","Programme Opérationnel FEDER 2007-2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"PARC NATIONAL DE LA GUADELOUPE","Etudes et inventaires de la biodiversité du Parc National",67690,29790,"FEDER ","GUADELOUPE","GUADELOUPE","Programme Opérationnel FEDER 2007-2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"PARC NATIONAL DE LA GUADELOUPE","Etudes et inventaires de la biodiversité du Parc National de la Guadeloupe 2009",148200,65200,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / SAINT-CLAUDE / SAINT-CLAUDE","Programme Opérationnel FEDER 2007-2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"PARC NATIONAL DE LA GUADELOUPE","Rencontre des parcs nationaux de France en Guadeloupe et Forum des aires marines",118700,50000,"FEDER ","GUADELOUPE","GUADELOUPE","Programme Opérationnel FEDER 2007-2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"PCI _  PRESTATIONS ET CONSEILS EN INFORMATIQUE","PLAN DE FORMATION 2009 - 2010",374985.37,224991.22,"FONDS SOCIAL EUROPEEN","GUADELOUPE","GUADELOUPE","Programme Opérationnel FSE 2007-2013","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"PLAISIRS DES MERS","Création d'une entreprise de Transformations & Commercialisation des produits de la Mer",91602.49,45801.24,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / BAIE-MAHAULT / BAIE-MAHAULT","Programme Opérationnel FEDER 2007-2013",,
"SARL AUTO PRO","Equipement et aménagement d'une société d'entretien et de réparation automobiles ",103949.91,51974.96,"FEDER ","GUADELOUPE","GUADELOUPE / POINTE-A-PITRE / POINTE-A-PITRE / LES ABYMES","Programme Opérationnel FEDER 2007-2013",,
"SARL BORD DE MER","Création d'un hôtel",1481002.57,681261.18,"FEDER ","GUADELOUPE",,"Programme Opérationnel FEDER 2007-2013",,
"SARL GUAD'IN BREAD","Acquisition de matériels de production pour une boulangerie-pâtisserie fine",806787.1,403393.55,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / BAIE-MAHAULT / BAIE-MAHAULT","Programme Opérationnel FEDER 2007-2013",,
"SARL GWADA CASH","Programme d'Aménagement et d'Equipement d'un commerce de biens d'occasions",193979.92,96989.96,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / BAIE-MAHAULT / BAIE-MAHAULT","Programme Opérationnel FEDER 2007-2013",,
"SARL IMPRIM' EDITION","Acquisition d'équipements pour mise en conformité environnementale",502686,251343,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / BAIE-MAHAULT / BAIE-MAHAULT","Programme Opérationnel FEDER 2007-2013",,
"SARL IMPRIM EDITION via la SNC DOMINO","Programme d'équipement d'une imprimerie",287650,143825,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / BAIE-MAHAULT / BAIE-MAHAULT","Programme Opérationnel FEDER 2007-2013",,
"SARL INTERCOM ON LINE","Equipement et aménagement d'une société de commerce de détails spécialisé",432429.96,216214.98,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / BAIE-MAHAULT / BAIE-MAHAULT","Programme Opérationnel FEDER 2007-2013",,
"SARL KARUKERA DEVELOPPEMENT (KD)","Les sept métiers du manager",26915,16149,"FONDS SOCIAL EUROPEEN","GUADELOUPE",,"Programme Opérationnel FSE 2007-2013","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"SARL PROFILS CARAIBES","Acquisition de matériels de production par une entreprise de profilage de tôles",580448.59,290224.3,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / BAIE-MAHAULT / BAIE-MAHAULT","Programme Opérationnel FEDER 2007-2013",,
"SARL Promotions Vacances","Rénovation hôtel BEACH PLAZA - Remplacement des baies vitrées côté rue",176900,106140,"FEDER ","GUADELOUPE","GUADELOUPE / SAINT-MARTIN-SAINT-BARTHELEMY / SAINT-MARTIN-SAINT-BARTHELEMY / SAINT-MARTIN","Programme Opérationnel FEDER 2007-2013",,
"SARL ROMANO","Création d'un commerce spécialisé en habillement",81283.52,40641.76,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / BAIE-MAHAULT / BAIE-MAHAULT","Programme Opérationnel FEDER 2007-2013",,
"SARL SEREG - Société d'études et Réalisation Entretien Général","Acquisition d'équipements spéficiques au développement des activités liées à l'environnement",1164000,582500,"FEDER ","GUADELOUPE","GUADELOUPE","Programme Opérationnel FEDER 2007-2013",,
"SARL SOBATRAP","Equipement d'une entreprise du B.T.P",1294000,647000,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / BAIE-MAHAULT / BAIE-MAHAULT","Programme Opérationnel FEDER 2007-2013",,
"SARL SOLEGE","Acquisition de matériels professionnels de cuisine pour un restaurant de type traditionnel",167650.34,83825.17,"FEDER ","GUADELOUPE","GUADELOUPE / POINTE-A-PITRE / SAINT-FRANCOIS / SAINT-FRANCOIS","Programme Opérationnel FEDER 2007-2013",,
"SARL TRANSPORT CONSTRUCTION TERRASSEMENT","Programme d'investissements pour une entreprise de travaux divers en BTP",192960,96480,"FEDER ","GUADELOUPE","GUADELOUPE","Programme Opérationnel FEDER 2007-2013",,
"SARL VIENNET","Equipement et aménagement d'un salon de coiffure Dessange à Destrelland",213068.06,106534.03,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / BAIE-MAHAULT / BAIE-MAHAULT","Programme Opérationnel FEDER 2007-2013",,
"SARL VIVA EDITION","Recrutement d'un responsable d'atelier d'imprimerie",42501.46,21250.73,"FEDER ","GUADELOUPE","GUADELOUPE / POINTE-A-PITRE / POINTE-A-PITRE / LE GOSIER","Programme Opérationnel FEDER 2007-2013",,
"SAS BNS PLUS","Rénovation, remise aux normes et modernisation de l'hôtel Le Marquis à l'Anse Marcel",428036.85,269663.22,"FEDER ","GUADELOUPE","GUADELOUPE / SAINT-MARTIN-SAINT-BARTHELEMY / SAINT-MARTIN-SAINT-BARTHELEMY / SAINT-MARTIN","Programme Opérationnel FEDER 2007-2013",,
"SAVIMA (Société antillaise de vitrerie de miroiterie et accessoires)","Acquisition de machines industrielles",223243.9,111621.95,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / BAIE-MAHAULT / BAIE-MAHAULT","Programme Opérationnel FEDER 2007-2013",,
"SOCIETE DE TRANSPORT LEVAGE ET MANUTENTION","Acquisition d'une grue LIEBHEER Automotrice LTM1160-5-1",962000,481000,"FEDER ","GUADELOUPE",,"Programme Opérationnel FEDER 2007-2013",,
"SOCIETE D'EXPLOITATION DE GITES TOURISTIQUES (SEGITOUR)","Création de trois bungalows",428161.93,196954.49,"FEDER ","GUADELOUPE",,"Programme Opérationnel FEDER 2007-2013",,
"SOC INVESTISSEMENT D'EXPLOITATION TOURISTIQUE HOTEL PLANTATION","Rénovation de l'hôtel la Plantation - Baie Orientale.",1709981,512994.3,"FEDER ","GUADELOUPE","GUADELOUPE / SAINT-MARTIN-SAINT-BARTHELEMY / SAINT-MARTIN-SAINT-BARTHELEMY / SAINT-MARTIN","Programme Opérationnel FEDER 2007-2013",,
"Syndicat Intercommunal d'AEP et d'EEU des Grands Fonds (SIGF)","Etudes de régularisation des captages",82371.63,49422.97,"FEDER ","GUADELOUPE","Multilocalisation","Programme Opérationnel FEDER 2007-2013",,
"Syndicat Intercommunal d'AEP et d'EEU des Grands Fonds (SIGF)","Travaux de renouvellement des réseaux AEP de l'entrée de Morne-à-l'Eau",355918.55,213551.13,"FEDER ","GUADELOUPE","GUADELOUPE / POINTE-A-PITRE / POINTE-A-PITRE / MORNE-A-L'EAU","Programme Opérationnel FEDER 2007-2013",,
"Syndicat Intercommunal Eau et Assainisseemnt Sud de la Côte sous le vent (SISCSV)","Régularisation des prises d'eau",142751,85650.6,"FEDER ","GUADELOUPE","Multilocalisation","Programme Opérationnel FEDER 2007-2013",,
"Syndicat Intercommunal Eau et Assainisseemnt Sud de la Côte sous le vent (SISCSV)","Schéma directeur d'alimentation en eau potable du SISCSV",212000,127200,"FEDER ","GUADELOUPE","Multilocalisation","Programme Opérationnel FEDER 2007-2013",,
"Syndicat Intercommunale des Eaux de Pointe-à-Pitre Abbymes","Etude de régularisation du captage de Bras David",44405.45,26643.27,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / BASSE-TERRE / PETIT-BOURG","Programme Opérationnel FEDER 2007-2013",,
"SYNERGILE","Animation et gouvenance des projets du pôle de compétitivité par Synergile",187500,34750,"FEDER ","GUADELOUPE","GUADELOUPE","Programme Opérationnel FEDER 2007-2013",,
"Terre d' Avenir","Protection du milieu marin et des récifs coralliens",88552,35347,"FEDER ","GUADELOUPE",,"Programme Opérationnel FEDER 2007-2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"TRAVAUX INDUSTRIELS GUADELOUPEENS","Programme d'acquisition et de modernisation d'équipements",365477.15,182738.58,"FEDER ","GUADELOUPE","GUADELOUPE / BASSE-TERRE / BAIE-MAHAULT / BAIE-MAHAULT","Programme Opérationnel FEDER 2007-2013",,
"UAG (Université des Antilles et de la Guyane)","Accroissement / modernisation du potentiel de micro caractérisation du Centre Commun de Caractérisationdes Matériaux des Antilles et de la Guyane",1600000,1171500,"FEDER ","GUADELOUPE","GUADELOUPE / POINTE-A-PITRE","Programme Opérationnel FEDER 2007-2013","2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"UAG (Université des Antilles et de la Guyane)","Etude des pollutions naturelles et anthropiques en Guadeloupe, effets sur la santé et l'environnement",240000,180000,"FEDER ",,,"Programme Opérationnel FEDER 2007-2013",,
"WAB ASSURANCES","PERFORMANCE WAB 2008-2009",75937,49360,"FONDS SOCIAL EUROPEEN","GUADELOUPE","GUADELOUPE / BASSE-TERRE / BAIE-MAHAULT / BAIE-MAHAULT","Programme Opérationnel FSE 2007-2013","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
