"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Mairie de Matoury","Réhabilitation, mise en sécurité et extension du groupe scolaire du bourg de Matoury","1,546,859 €","839,967 €","FEDER ","GUYANE","GUYANE",,"75","Infrastructures pour l'éducation"
"Mairie de Saint Laurent du Maroni","construction de l'école primaire LES VAMPIRES, 16 clas dont 1 pouvant acceullir 2 clas spéc. ","2,300,000 €","736,000 €","FEDER ","GUYANE","GUYANE",,"75","Infrastructures pour l'éducation"
"Mairie de Saint Laurent du Maroni","Etudes pour la création du Pôle épuratoire Sud de SAINT-LAURENT-DU-MARONI","500,000 €","250,000 €","FEDER ","GUYANE","GUYANE",,"46","Traitement de l'eau (eaux usées)"
"Mairie de Saint Laurent du Maroni","Mise en place de bornes fontaines à carte dans des quartiers d'habitat spontané","83,000 €","41,500 €","FEDER ","GUYANE","GUYANE",,,
"Mairie de Saint Laurent du Maroni","Travaux de déplacement de la prise d'eau de Saint-Louis à Saint-Jean - construction d'un réservoir de 2000m3 (lot 3).","1,209,600 €","604,800 €","FEDER ","GUYANE","GUYANE",,,
"Maison Familiale Rurale du littoral ouest","Construction de la tranche 2 de la Maison Familiale et Rurale à Mana : administration et salles de cours","2,948,000 €","1,621,400 €","FEDER ","GUYANE","GUYANE",,"75","Infrastructures pour l'éducation"
"MARLEANDRE INSTITUT","création d'une onglerie (pose d'ongles) - en 2010 offre variée de services avec embauche d'une esthéticienne","102,765 €","42,765 €","FEDER ","GUYANE","GUYANE",,"68","Aide au travail indépendant et à la création d'entreprise"
"MO Laverie","MO LAVERIE création d'une laverie automatique","105,035 €","35,125 €","FEDER ","GUYANE","GUYANE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Office de l'Eau de la Guyane","Expertise technique des dispositifs collectifs et non collectifs de traitement des eaux usées - Ouvrages d'assainissement en zone urbaine","34,524 €","27,619 €","FEDER ","GUYANE","GUYANE",,,
"Office national des Forêts","Dynamique et gestion des populations d'arbres en Guyane","667,000 €","413,500 €","FEDER ","GUYANE","GUYANE",,,
"Office national des Forêts","HABITATS: Caractérisation et cartographie des habitats forestiers guyanais","471,100 €","243,100 €","FEDER ","GUYANE","GUYANE",,,
"Palais  des délices","Reprise d'une boulangerie-Patisserie","218,792 €","52,728 €","FEDER ","GUYANE","GUYANE",,,
"PREFECTURE GUYANE","Améliorer la notoriété de l'Europe en Guyane ","703,300 €","703,300 €","FEDER ","GUYANE","GUYANE",,,
"PREFECTURE GUYANE","Aménagement du Relais Europe à Cayenne","218,871 €","218,871 €","FEDER ","GUYANE","GUYANE",,"81","Mécanismes pour améliorer la conception des politiques et des programmes, le suivi et l'évaluation ..."
"PREFECTURE GUYANE","appui à l'animation, la gestion, le contrôle at au suivi des fonds européens","781,000 €","781,000 €","FEDER ","GUYANE","GUYANE",,,
"PREFECTURE GUYANE","appui à l'animation, la gestion, le contrôle et au suivi des fonds européens de 2009 à 2012","3,264,000 €","3,264,000 €","FEDER ","GUYANE","GUYANE",,,
"PREFECTURE GUYANE","Masse salariale AT de 2008 - 2009 ","1,043,527 €","611,705 €","FEDER ","GUYANE","GUYANE",,"85","Préparation, mise en oeuvre, suivi et inspection "
"PREFECTURE GUYANE","Masse salariale AT de 2008 - 2009 ","1,043,527 €","611,705 €","FEDER ","GUYANE","GUYANE",,"86","Evaluation et études; information et communication"
"PREFECTURE GUYANE","SRI - Stratégie régionale de l'innovation","200,000 €","200,000 €","FEDER ","GUYANE","GUYANE",,,
"PROFIL GUYANE","Demande d'aide au FRET","250,630 €","100,000 €","FEDER ","GUYANE","GUYANE",,"82","Compensation des surcoûts liés au déficit d'accessibilité et à la fragmentation territoriale"
"RECTORAT DE GUYANE","achèvement des travaux du Pôle d'enseignement supérieur et de l'institut universitaire de formation des maitres- Campus Troubiran","3,900,000 €","1,700,000 €","FEDER ","GUYANE","GUYANE",,,
"RECTORAT DE GUYANE","Construction de la bibiliothèque universitaire - PUG - Campus de Troubiran","5,800,000 €","2,950,000 €","FEDER ","GUYANE","GUYANE",,,
"RECTORAT DE GUYANE","Construction du 4ème bâtiment du Pôle d'Enseignement Supérieur","4,900,000 €","2,100,000 €","FEDER ","GUYANE","GUYANE",,,
"RECTORAT DE GUYANE","PUG - Travaux daménagement du campus de Troubiran  tranche conditionnelle, aménagements paysagers et qualitatifs","1,950,000 €","200,000 €","FEDER ","GUYANE","GUYANE",,,
"RESEAU ENTREPRENDRE GUYANE","Constitution du fonds de prêt pour l'association affiliée au réseau entreprendre","662,080 €","404,080 €","FEDER ","GUYANE","GUYANE",,"15","Autres mesures pour améliorer l'accès et l'utilisation efficace des TIC par les PME"
"RESTAURANT LE PAKIRA","Aménagement et extension des espaces extérieurs à vocation touristique du restaurant LE PAKIRA","260,746 €","78,224 €","FEDER ","GUYANE","GUYANE",,,
"RIDEAUX VALLEE","CREATION D'UNE BOUTIQUE DE CONFECTION","8,577 €","3,860 €","FEDER ","GUYANE","GUYANE",,,
"SAGIP ","Demande d'aide au fret 2008","172,977 €","86,488 €","FEDER ","GUYANE","GUYANE",,,
"SARL Communication Graphique","Aide au recrutement d'un travailleur défavorisé","23,347 €","11,674 €","FEDER ","GUYANE","GUYANE",,,
"SARL Communication Graphique","Compensation des surcoûts induits par l'éloignement","20,704 €","10,352 €","FEDER ","GUYANE","GUYANE",,,
"SARL TIDOL","Lavage Auto Ecolo sans Eau","53,117 €","25,117 €","FEDER ","GUYANE","GUYANE",,,
"SARVIS","Création d'un réseau sur fibre optique pour l'affichage dynamique et la video-protection","1,281,040 €","800,000 €","FEDER ","GUYANE","GUYANE",,,
"SAS SCIERIE DEGRAD SARAMACA","Acquisition d'une chaîne d'affutage","65,390 €","30,000 €","FEDER ","GUYANE","GUYANE",,,
"Scierie de l'est Guyanais","Recrutement d'un responsable d'exploitation","73,100 €","30,300 €","FEDER ","GUYANE","GUYANE",,"8","Autres investissements en entreprises"
"SDI SERVICES - Système d'international services","Entreprise de reconditionnement de cartouches d'encre","95,193 €","42,837 €","FEDER ","GUYANE","GUYANE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"SEMSAMAR Agence de Guyane","Aménagement du secteur Axionnaz à  Roura - 1ère tranche -","1,304,248 €","456,487 €","FEDER ","GUYANE","GUYANE",,,
"SEMSAMAR Agence de Guyane","VRD primaires pour 458 logements dont 366 types LLS/LLTS et 92 PTZ, quartier Sainte-Agathe 3 à Macouria ","7,561,915 €","4,605,358 €","FEDER ","GUYANE","GUYANE",,,
"SIMKO","Construction d'un ouvrage de franchissement sur le canal des Amandiers -quartier des Roches à Kourou","289,230 €","144,615 €","FEDER ","GUYANE","GUYANE",,,
"SIMKO","VRD primaires - quartier Ste Agathe 2 à  Macouria -pour la construction de 80 logements sociaux type LLS","491,675 €","172,086 €","FEDER ","GUYANE","GUYANE",,,
"SNC CAP NORD 81","Création d'un atelier de rectification","61,382 €","17,122 €","FEDER ","GUYANE","GUYANE",,,
"SNC CONCASSINVEST","Mise en place d'une unité mobile de concassage","994,650 €","250,000 €","FEDER ","GUYANE","GUYANE",,,
"SNC E-SQUARE REAL ESTATE","Acquisition de matériels de taille, finition de pierres et de matériels roulants","300,525 €","148,506 €","FEDER ","GUYANE","GUYANE",,"15","Autres mesures pour améliorer l'accès et l'utilisation efficace des TIC par les PME"
"SNC E-SQUARE REAL ESTATE","Acquisition de matériels de taille, finition de pierres et de matériels roulants","300,525 €","148,506 €","FEDER ","GUYANE","GUYANE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"SNC FOUGERE 20","Acquisition d'une unité mobile d'enrobés à chaud","998,700 €","400,000 €","FEDER ","GUYANE","GUYANE",,,
"SNC KANEL 430","Acquisition d'un débardeur forestier","250,000 €","86,000 €","FEDER ","GUYANE","GUYANE",,"14","Services et applications pour les PME (commerce électronique, éducation et formation, mise en réseau, etc.)"
"SNC KANEL 430","Acquisition d'un débardeur forestier","250,000 €","86,000 €","FEDER ","GUYANE","GUYANE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"SNC KANEL 524","Acquisition de deux séchoirs à bois","165,000 €","53,360 €","FEDER ","GUYANE","GUYANE",,"14","Services et applications pour les PME (commerce électronique, éducation et formation, mise en réseau, etc.)"
"SNC KANEL 524","Acquisition de deux séchoirs à bois","165,000 €","53,360 €","FEDER ","GUYANE","GUYANE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"SNC MERCADA ","Construction d'un hôtel 2 étoiles à Mana","1,365,607 €","250,000 €","FEDER ","GUYANE","GUYANE",,"57","Autres outils d'amélioration des services touristiques"
"SOCIETE DE CONSTRUCTION EN REGION GUYANAISE","Acquisition de matériels de sciage mobile","193,294 €","74,650 €","FEDER ","GUYANE","GUYANE",,,
"SOCIETE GUYANAISE DE GRANULATS - SGDG","Modernisation de l'unité de production de granulats","638,523 €","159,631 €","FEDER ","GUYANE","GUYANE",,,
"Société Guyanaise de Mécanique","Acquisition de matériels de mécanique de précision","203,030 €","142,424 €","FEDER ","GUYANE","GUYANE",,,
"Société immobilière de la Guyane (SIGUY)","réalisation des VRD 1, aménagement primaire pour 52 LLS et 27 PLSA- Zénith II   ZAC de Cogneau-Larivot à Matoury","561,280 €","420,663 €","FEDER ","GUYANE","GUYANE",,,
"Société immobilière de la Guyane (SIGUY)","réalisation des VRD primaires et aménagement pour 80 logements à   Les Eaux Vives  commune de Cayenne","1,323,810 €","296,470 €","FEDER ","GUYANE","GUYANE",,,
"SOLAM (Société Laitière de Macouria)","Aide au fret pour l'importation de matières premières pour la fabrication de jus et produits laitiers","138,055 €","69,028 €","FEDER ","GUYANE","GUYANE",,,
"SOLAM (Société Laitière de Macouria)","Création d'un immobilier de production","781,023 €","224,000 €","FEDER ","GUYANE","GUYANE",,,
"SOLAM (Société Laitière de Macouria)","Extension et modernisation de la structure existante","399,035 €","100,000 €","FEDER ","GUYANE","GUYANE",,,
"SOS GOUTTIERES","Installation de gouttieres  et réparation de gouttières","68,301 €","30,736 €","FEDER ","GUYANE","GUYANE",,,
"Syndicat Mixte du Parc Naturel Régional de la Guyane","Création d'un guichet unique poiur l'accueil des randonneurs en Guyane ","225,293 €","81,105 €","FEDER ","GUYANE","GUYANE",,,
"Syndicat Mixte du Parc Naturel Régional de la Guyane","RDST - Réseau de Diffusion Scientifique et Technologique de Guyane ","407,050 €","273,550 €","FEDER ","GUYANE","GUYANE",,,
"TREFILERIE ET ARMATURE DE GUYANE - T.A.G.","Aide au fret importation de matières premières pour fabrication de treillis soudés","112,826 €","56,413 €","FEDER ","GUYANE","GUYANE",,,
"Université Antilles-Guyane ","DEGRAD - Etude des phénomènes de dégradation et de bio-dégradation des matériaux en milieu amazonien ","631,000 €","500,000 €","FEDER ","GUYANE","GUYANE",,,
"Université Antilles-Guyane ","HPLC - Acquisition d'un équipement d'analyse chimique spécifique","480,000 €","187,000 €","FEDER ","GUYANE","GUYANE",,,
"Université Antilles-Guyane ","PALMAZON: Valorisation des Palmiers Amazoniens de Guyane","944,000 €","584,000 €","FEDER ","GUYANE","GUYANE",,"1","Activités R&DT dans centres de recherche"
"Université Antilles-Guyane ","SOLAREST - Estimation et prédiction de l'irradiation solaire par traitement d'images satellites en vue d'améliorer le taux de pénétration de l'énergie photovoltaïque en Guyane","220,000 €","125,000 €","FEDER ","GUYANE","GUYANE",,,
"Université Antilles-Guyane ","Toxoplasmose Amazonienne (BDVTG): Biodiversité de Toxoplasma gondii chez lhomme et lanimal, conséquences pathologiques et mécanismes de virulence ","136,795 €","84,811 €","FEDER ","GUYANE","GUYANE",,,
"Université Antilles-Guyane ","Trypanosomes d'Intérêt Médical en Guyane Française - Epidemiologie et Diagnostic","290,000 €","175,000 €","FEDER ","GUYANE","GUYANE",,,
"VIPCOM","Acquisition de matériels de production","105,218 €","33,131 €","FEDER ","GUYANE","GUYANE",,,
"VOLTALIA Guyane","Etude de faisabilité pour la réalisation d'une micro centrale hydroélectrique sur le Haut Maroni","472,331 €","226,331 €","FEDER ","GUYANE","GUYANE",,,
"VOLTALIA Guyane","Etude de la valorisation des cendres de l'usine biomasse de Kourou","27,856 €","13,928 €","FEDER ","GUYANE","GUYANE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"WALABA","Modernisation de la chaîne de robotage","111,992 €","41,000 €","FEDER ","GUYANE","GUYANE",,,
"WAYSCOM","Acquisition de matériels et logiciels pour améliorer la qualité de service en matière de télécommunication à haut débit","151,396 €","115,000 €","FEDER ","GUYANE","GUYANE",,,
"WWF France, bureau Guyane","Suivi des Populations d'Espèces Charismatiques d'Intérêt Ecologique et Scientifique","281,372 €","174,372 €","FEDER ","GUYANE","GUYANE",,,
