"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"CFA VITICOLE DE BOURGOGNE","Plan qualité RI 2007/2008 - Renforcement du tutorat autour d'un travail écrit",6780,3051,"FONDS SOCIAL EUROPEEN","BOURGOGNE","COTE-D´OR","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CHALON-SUR-SAONE","Extension du réseau de chaleur et création d'une chaufferie bois",2160414,310574,"FEDER ","BOURGOGNE","SAONE-ET-LOIRE / CHALON-SUR-SAONE / CHALON-SUR-SAONE / CHALON-SUR-SAONE","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","41","Energie renouvelable: biomasse"
"Chambre de Commerce et d'Industrie de Dijon","Appuyer les dispositifs d'apprentissage",60700,20000,"FONDS SOCIAL EUROPEEN","BOURGOGNE","COTE-D´OR","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Chambre de Commerce et d'Industrie de la Nièvre","Espace entreprise Nevers Est-doublement  de la capacité d'accueil du centre d'appels",1885519,386115,"FEDER ","BOURGOGNE","NIEVRE / NEVERS / NEVERS / NEVERS","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","61","Projets intégrés de réhabilitation urbaine et rurale"
"Chambre de Commerce et d'Industrie de la Nièvre","Etude immobilière et foncière du pays Nivernais Morvan",23908,11900,"FEDER ","BOURGOGNE","NIEVRE / CHATEAU-CHINON(VILLE) / CHATEAU-CHINON(VILLE) / CHATEAU-CHINON(VILLE)","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"Chambre de Commerce et d'Industrie de la Nièvre","Réalisation d'une étude immobilière et foncière du pays Bourgogne Nivernaise",27448.2,13724.1,"FEDER ","BOURGOGNE","Multilocalisation","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","64","Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE L'YONNE","Appuyer le dispositif d'apprentissage",95180,24600,"FONDS SOCIAL EUROPEEN","BOURGOGNE",,"Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE L'YONNE","Appuyer les dispositifs d'apprentissage",110462,18435,"FONDS SOCIAL EUROPEEN","BOURGOGNE","YONNE","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE L'YONNE","Réalisation d'une plateforme de transbordement à GRON",5000000,2050000,"FEDER ","BOURGOGNE","YONNE / SENS / SENS-OUEST / GRON","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","26","Transport multimodal"
"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE L'YONNE","Village d'entreprises du sénonais",4106000,1231800,"FEDER ","BOURGOGNE","YONNE / SENS / SENS / SENS / ZUS DE SENS","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","8","Autres investissements en entreprises"
"Chambre de Commerce et d'Industrie de Saône et Loire","Aides individuelles 2009",27386,27386,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE / MACON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Chambre de Commerce et d'Industrie de Saône et Loire","Chargée de Mission Entreprises",16847,11023,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE / MACON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Chambre de Commerce et d'Industrie de Saône et Loire","Coordination de parcours 2008",20681,11459,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE / MACON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Chambre de Commerce et d'Industrie de Saône et Loire","Coordination de parcours 2009",18066,11391,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE / MACON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Chambre de Commerce et d'Industrie de Saône et Loire","Développement de l'apprentissage et de l'alternance",59335,9488,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Chambre de Commerce et d'Industrie de Saône et Loire","Développement de l'apprentissage et de l'alternance",37300,8600,"FONDS SOCIAL EUROPEEN","BOURGOGNE",,"Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Chambre de Commerce et d'Industrie de Saône et Loire","Formation  Hôtellerie - Restauration  2009",15863,8963,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE / MACON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Chambre de Commerce et d'Industrie de Saône et Loire","Recherche Active d'Emploi",29228,23289.5,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE / MACON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Chambre de Métiers et de l'Artisanat de la Côte-d'Or","Appuyer les dispositifs d'apprentissage",184442,29138,"FONDS SOCIAL EUROPEEN","BOURGOGNE","COTE-D´OR","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Chambre de Métiers et de l'Artisanat de la Côte-d'Or","Appuyer les dispositifs d'apprentissage",203684,68743,"FONDS SOCIAL EUROPEEN","BOURGOGNE",,"Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Chambre de Métiers et de l'Artisanat de la Nièvre","Appuyer les dispositifs d'apprentissage",130852,22924,"FONDS SOCIAL EUROPEEN","BOURGOGNE","NIEVRE","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Chambre de Métiers et de l'Artisanat de la Nièvre","Appuyer les Dispositifs d'Apprentissage",174671,58951,"FONDS SOCIAL EUROPEEN","BOURGOGNE",,"Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Chambre de Métiers et de l'Artisanat de l'Yonne","Appuyer les dispositifs d'apprentissage",160651,36540,"FONDS SOCIAL EUROPEEN","BOURGOGNE","YONNE","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Chambre de Métiers et de l'Artisanat de l'Yonne","Appuyer les Dispositifs d'Apprentissage",237518,81000,"FONDS SOCIAL EUROPEEN","BOURGOGNE",,"Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Chambre de Métiers et de l'Artisanat de Saône-et-Loire","Centre d'Aide à la Décision",164430,27184,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Chambre de Métiers et de l'Artisanat de Saône-et-Loire","Centre d'Aide à la Décision",145935,43780,"FONDS SOCIAL EUROPEEN","BOURGOGNE",,"Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Chambre régionale d'agriculture de Bourgogne","Accompagnement des créateurs et repreneurs d'entreprise agricole",136580,61460,"FONDS SOCIAL EUROPEEN","BOURGOGNE",,"Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"Chambre régionale d'agriculture de Bourgogne","Accompagnement des créateurs et repreneurs d'entreprise agricole en 2009",255748,115087,"FONDS SOCIAL EUROPEEN","BOURGOGNE",,"Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"Chambre Régionale de l'Economie Sociale et Solidaire de Bourgogne - CRESS","Fonds d'intervention du C2RA Bourgogne",31560,9402,"FONDS SOCIAL EUROPEEN","BOURGOGNE",,"Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"Chambre Régionale de Métiers et de l'Artisanat","Gestion du Développement durable au sein des entreprises artisanales année 2009",122890,47600,"FEDER ","BOURGOGNE","COTE-D´OR / DIJON","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"CHAROLAIS HORIZON","Installation photovoltaïque de 32,4 kWc - Les Essards",187559.64,75000,"FEDER ","BOURGOGNE","SAONE-ET-LOIRE / CHAROLLES / PARAY-LE-MONIAL / VITRY-EN-CHAROLLAIS","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","40","Energie renouvelable: én. solaire"
"CIFA JEAN LAMELOISE - AIFA MERCUREY","APP - Antenne en Centre Pénitentiaire",32775,15525,"FONDS SOCIAL EUROPEEN","BOURGOGNE",,"Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"CIFA JEAN LAMELOISE - AIFA MERCUREY","Atelier de Pédagogie Personnalisée - Antenne au Centre Pénitentiaire",29925,12675,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE","Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"CIFA JEAN LAMELOISE - AIFA MERCUREY","Plan qualité RI 2007/2008 - Accompagnement des maîtres d'apprentissage dans la pratique de l'évaluation",12910,5809.5,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CIFA JEAN LAMELOISE - AIFA MERCUREY","Plan qualité RI 2007/2008 - Elaboration d'un plan de formation utilisant le livret d'apprentissage dématérialisé",57810,26014.5,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CIFA JEAN LAMELOISE - AIFA MERCUREY","Plan qualité RI 2007/2008 - Formation des nouveaux formateurs et tutorat",16086,7238.7,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"CIFA JEAN LAMELOISE - AIFA MERCUREY","Plan qualité RI 2007/2008 - Gestion du parcours de contrôle en cours de formation (CCF)",28368,12765.6,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Club Régional des Entreprises Pour l'Insertion","Accompagnement des salariés en chantiers d'insertion Montchanin & Breuil",12234,8000,"FONDS SOCIAL EUROPEEN","BOURGOGNE","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Club Régional des Entreprises Pour l'Insertion","Accompagnement et suivi des publics dans le cadre de la clause d'insertion du PRU",16967,8487,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE / CHALON-SUR-SAONE / GIVRY / DRACY-LE-FORT","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Collège Jacques Prévert","Classe Relais des EPLE du bassin de Chalon-sur-Saone",145417,46318,"FONDS SOCIAL EUROPEEN","BOURGOGNE",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Collège Jacques Prévert","Classe Relais des EPLE du Bassin de Chalon-sur-Saône",46227,17175,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE / CHALON-SUR-SAONE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Collège Jean Moulin","Classe Relais",106696,33891,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Collège Jean Moulin","Dispositif Relais",84532.22,26914.22,"FONDS SOCIAL EUROPEEN","BOURGOGNE",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Collège Les Loges","Classe Relais",159231,43251,"FONDS SOCIAL EUROPEEN","BOURGOGNE",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Collège Les Loges","Dispositif relais de l'agglomération de Nevers",164707,49334,"FONDS SOCIAL EUROPEEN","BOURGOGNE","NIEVRE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Collège Les Loges","Dispositif relais de l'agglomération de Nevers",56941,17014,"FONDS SOCIAL EUROPEEN","BOURGOGNE","NIEVRE / NEVERS","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Collège Roger Semet","Dispositif Relais Digoin",36868.01,9695,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE / CHAROLLES / DIGOIN","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COMITE DE DEVELOPPEMENT DU CANTON DE LORMES","Promouvoir une dynamique d'entreprendre - Accueil et accompagnement des porteurs de projet",67248,33624,"FONDS SOCIAL EUROPEEN","BOURGOGNE",,"Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"Commue de GERGY","Chantier d'insertion : Réhabilitation d'un bâtiment communal",27683,10826,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Communauté d'agglomération Chalon Val de Bourgogne CACVB","Chantier d'Insertion  Relance du geste de tri et sensibilisation à la prévention de la production des déchets ",50423,22300,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE / CHALON-SUR-SAONE / CHALON-SUR-SAONE / CHALON-SUR-SAONE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Communauté d'agglomération Chalon Val de Bourgogne CACVB","Installation d'un générateur photovoltaïque sur la gare routière",93840,28730,"FEDER ","BOURGOGNE","SAONE-ET-LOIRE / CHALON-SUR-SAONE / CHALON-SUR-SAONE / CHALON-SUR-SAONE","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","40","Energie renouvelable: én. solaire"
"Communauté de communes de GEVREY CHAMBERTIN","Investissement 2008 Réserve naturelle de la Combe Lavaux",62574.05,31287.03,"FEDER ","BOURGOGNE","COTE-D´OR / DIJON / GEVREY-CHAMBERTIN / GEVREY-CHAMBERTIN","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Communauté de communes de GEVREY CHAMBERTIN","Programmation 2009 Réserve naturelle de la Combe Lavaux",54797.32,26851.01,"FEDER ","BOURGOGNE","Multilocalisation","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Communauté de communes de l'Autunois","Agenda XXI AUTUNOIS",63955.6,31977.8,"FEDER ","BOURGOGNE","SAONE-ET-LOIRE / AUTUN","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","63","Conception et diffusion de modes d'organisation du travail innovateurs et plus productifs"
"Communauté de Communes de l'Auxois Sud","Service Cantonal de l'Environnement",60828,22000,"FONDS SOCIAL EUROPEEN","BOURGOGNE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Communauté de Communes de l'Auxois Sud","Service Cantonal de l'Environnement (SCE)",76390,12000,"FONDS SOCIAL EUROPEEN","BOURGOGNE","COTE-D´OR / BEAUNE / POUILLY-EN-AUXOIS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Communauté de Communes des Portes du Morvan","Etude architecturale sur la création d'un lieu de mémoire ",19200,7680,"FEDER ","BOURGOGNE","NIEVRE / CLAMECY / LORMES / DUN-LES-PLACES","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","55","Promotion des actifs naturels"
"communauté de communes des vallées de la tille et de l'ignon (COVATI)","structure multi accueil et relais assistantes maternelles création",1312946,262590,"FEDER ","BOURGOGNE",,"PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"Communauté de communes de Terre Plaine","Etude de définition de zones de développement éolien",20425,,"FEDER ","BOURGOGNE","YONNE / AVALLON / GUILLON / GUILLON","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","39","Energie renouvelable: én. éolienne"
"COMMUNAUTE DE COMMUNES DU JOVINIEN","Etude d'opportunité du port de Joigny",100000,25000,"FEDER ","BOURGOGNE","YONNE / AUXERRE / JOIGNY / JOIGNY","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","31","Voies navigables intérieures (régionales et locales)"
"Communauté de communes du Pays Châtillonnais","AMO pour une zone de développement éolien",26050,13020,"FEDER ","BOURGOGNE","COTE-D´OR / MONTBARD / CHATILLON-SUR-SEINE / CHATILLON-SUR-SEINE","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","39","Energie renouvelable: én. éolienne"
"Communauté de communes du Pays d'Alésia et de la Seine","Réhabilitation de la piscine de la vallée de l'Oze",72634,,"FEDER ","BOURGOGNE","COTE-D´OR / MONTBARD / VENAREY-LES-LAUMES / VERREY-SOUS-SALMAISE","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","40","Energie renouvelable: én. solaire"
"Communauté de Communes du Pays de Nuits Saint Georges"," maison de services publics à Nuits St Georges Création",3068283,200000,"FEDER ","BOURGOGNE","COTE-D´OR / BEAUNE / NUITS-SAINT-GEORGES / NUITS-SAINT-GEORGES","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","61","Projets intégrés de réhabilitation urbaine et rurale"
"COMMUNAUTE DE COMMUNES DU PAYS DE SAINT SEINE","Etude de faisabilité de chaufferies bois",61230,,"FEDER ","BOURGOGNE","COTE-D´OR / DIJON / SAINT-SEINE-L'ABBAYE / SAINT-SEINE-L'ABBAYE","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","41","Energie renouvelable: biomasse"
"COMMUNAUTE URBAINE LE CREUSOT MONTCEAU-LES-MINES","Installation de systèmes d'eau chaude solaire à Torcy et Saint-Vallier",120997,42350,"FEDER ","BOURGOGNE","Multilocalisation","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","40","Energie renouvelable: én. solaire"
"Commune de Chantenay Saint Imbert","Installation d'une chaufferie bois pour des bâtiments communaux",299500,149750,"FEDER ","BOURGOGNE",,"PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","41","Energie renouvelable: biomasse"
"Commune de Cluny","CLUNY 2010 - GRANDE COUR DE L'ABBAYE - AMENAGEMENT DE LA RUE DU 11 AOUT",277211.85,50000,"FEDER ","BOURGOGNE","SAONE-ET-LOIRE / MACON / CLUNY / CLUNY","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","58","Protection et préservation du patrimoine culturel"
"Commune de FAUVERNEY","Transfert de la supérette alimentaire de FAUVERNEY",549566.4,130381,"FEDER ","BOURGOGNE","COTE-D´OR / DIJON / GENLIS / FAUVERNEY","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","61","Projets intégrés de réhabilitation urbaine et rurale"
"Commune de Savigny-le-Sec","Construction d'une salle à usages multiples - Démarche qualité environnementale du bâti",1534956,153350,"FEDER ","BOURGOGNE","COTE-D´OR / DIJON / FONTAINE-LES-DIJON / SAVIGNY-LE-SEC","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Concilier l'Economique et le Social Aider aux Mutations - CESAM","Apprentissage Linguistique et Insertion Professionnelle - ALIP",215405,107702,"FONDS SOCIAL EUROPEEN","BOURGOGNE","COTE-D´OR","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Concilier l'Economique et le Social Aider aux Mutations - CESAM","CESAM Remédiation Linguistique Technique et Professionnelle 2009",56588,14147,"FONDS SOCIAL EUROPEEN","BOURGOGNE","COTE-D´OR / DIJON / DIJON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Concilier l'Economique et le Social Aider aux Mutations - CESAM","Remédiation linguistique, technique et professionnelle - CESAM - 2008",28240,26201,"FONDS SOCIAL EUROPEEN","BOURGOGNE","COTE-D´OR / DIJON / DIJON / DIJON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Général de la Côte-d'Or","Subvention globale 2007/2009 - Conseil Général 21",10087200,1133000,"FONDS SOCIAL EUROPEEN","BOURGOGNE",,"Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"Conseil Général de la Nièvre","Accompagnement au retour à l'emploi des bénéficiaires RMI",105300,52650,"FONDS SOCIAL EUROPEEN","BOURGOGNE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Général de la Nièvre","Réaménagement du site du saut à gouloux",305000,106750,"FEDER ","BOURGOGNE","NIEVRE / CHATEAU-CHINON(VILLE) / MONTSAUCHE-LES-SETTONS / GOULOUX","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conseil Général de Sâone-et-Loire","acquisition du site naturel  Grand étang de Pontoux ",323850,129540,"FEDER ","BOURGOGNE","SAONE-ET-LOIRE / CHALON-SUR-SAONE / VERDUN-SUR-LE-DOUBS / PONTOUX","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conseil Général de Sâone-et-Loire","Etude de faisabilité pour la gestion et l'aménagement du site naturel de Montceau l'étoile",19973.2,9986.6,"FEDER ","BOURGOGNE","SAONE-ET-LOIRE","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Conseil Général de Sâone-et-Loire","Installation d'une chaufferie bois EHPAD de Mervans",272415,136200,"FEDER ","BOURGOGNE","SAONE-ET-LOIRE / MACON / MACON / MACON","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","41","Energie renouvelable: biomasse"
"Conseil Général de Sâone-et-Loire","Mission d'animation efficacité énergétique/énergies renouvelables en Saône et Loire",96436,48218,"FEDER ","BOURGOGNE","SAONE-ET-LOIRE","PROGRAMME OPERATIONNEL DU FEDER 2007-2013 BOURGOGNE","43","Efficacité énergétique, cogénération, gestion de l'énergie"
"Conseil Général de Sâone-et-Loire","Subvention globale 2008/2010 - Conseil Général 71",3290000,1663000,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE","Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"Conseil Régional de Bourgogne","Accompagnement et formation Contrat-Ressources 2008-2009 - ALTER EGAUX 58 n° 2008S8.040462",42759,21379.5,"FONDS SOCIAL EUROPEEN","BOURGOGNE","NIEVRE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Régional de Bourgogne","Accompagnement et formation Contrat-Ressources 2008-2009 - CCI FORMATION 21 n° 2008S8.040459",265333,132666.5,"FONDS SOCIAL EUROPEEN","BOURGOGNE","COTE-D´OR","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Régional de Bourgogne","Accompagnement et formation Contrat-Ressources 2008-2009 - IFPA 71 n° 2008S8.040461",260638,130319,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Régional de Bourgogne","Accompagnement et formation Contrat-Ressources 2008-2009 - IRFA 89 n° 2008S8.040460",124868,62434,"FONDS SOCIAL EUROPEEN","BOURGOGNE","YONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Régional de Bourgogne","Action d'auto formation accompagnée 2008-2009 - CFPPA Beaune n° 07-2192B",56335,28167.5,"FONDS SOCIAL EUROPEEN","BOURGOGNE","COTE-D´OR","Programme opérationnel national Fonds social européen","13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Conseil Régional de Bourgogne","Action d'auto formation accompagnée 2008-2009 - GRETA Macon n° 07-2194B",35580,17790,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE","Programme opérationnel national Fonds social européen","13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Conseil Régional de Bourgogne","Action d'auto formation accompagnée 2008-2009-Mission locale du charolais",49520,24760,"FONDS SOCIAL EUROPEEN","BOURGOGNE","SAONE-ET-LOIRE","Programme opérationnel national Fonds social européen","13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Conseil Régional de Bourgogne","Action de préparation à l'apprentisage 2008-2009 (APA prog°2) - CFA La Noue n° 2008S8.032245",26838,12077.1,"FONDS SOCIAL EUROPEEN","BOURGOGNE","COTE-D´OR","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Conseil Régional de Bourgogne","Action de préparation à l'apprentissage 2008-2009 (APA prog°1) - BTP Formation Nièvre n° 2008S8.032129",45577,20509.65,"FONDS SOCIAL EUROPEEN","BOURGOGNE","NIEVRE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
