"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"CFAES 'Georges RAPON'","ACCOMPAGNEMENT ET SUIVI INDIVIDUALISE DES FEMMES - année 2008",53580,20000,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE","PO FSE GUYANE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CFAES 'Georges RAPON'","CFAES 'Georges Rapon' Actions PREFOB  2007-2013 / Pôle Local d'Animation Ile de Cayenne 2008",131407,90208,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"CFAES 'Georges RAPON'","CFAES 'Georges Rapon' Actions PREFOB  2007 - centre de ressources KALEDA ",80000,23255,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"CFAES 'Georges RAPON'","CFAES 'Georges Rapon' Actions PREFOB  2008 -Centre de Ressources KALEDA 2008",127500,47500,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"CFAES 'Georges RAPON'","CFAES - L'Arbre Fromager 2007",100220,64000,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Chambre de Commerce et d'Industrie de la Guyane","action d'accompagnement des entreprises de la Filière Forêt et Bois en Guyane",157080,105664,"FEDER ","GUYANE","GUYANE / CAYENNE","PO FEDER GUYANE 2007-2013",,
"Chambre de Commerce et d'Industrie de la Guyane","Assistance technique et juridique pour la définition du programme d'aménagement des phases n°2 et n°3 du PAE de Dégrad des Cannes",50000,20000,"FEDER ","GUYANE","GUYANE / CAYENNE / REMIRE-MONTJOLY / REMIRE-MONTJOLY","PO FEDER GUYANE 2007-2013",,
"Chambre de Commerce et d'Industrie de la Guyane","Foire de Paris 2009",98548,53608,"FEDER ","ILE-DE-FRANCE","PARIS","PO FEDER GUYANE 2007-2013",,
"Chambre de Commerce et d'Industrie de la Guyane","PARTICIPATION DE LA GUYANE A LA FOIRE DE PARIS 2008",237463.12,30000,"FEDER ",,,"PO FEDER GUYANE 2007-2013",,
"Chambre de Commerce et d'Industrie de la Guyane","Performance environnement 973",136738,82043,"FEDER ","GUYANE","GUYANE / CAYENNE","PO FEDER GUYANE 2007-2013",,
"CHARPENTE BOIS ET COUVERTURE INDUTRIALISEES - CBCI","Etude de faisabilité d'une unité de fabrication de bois laméllé-collé",435055.73,181000,"FEDER ","GUYANE","GUYANE / CAYENNE / REMIRE-MONTJOLY / REMIRE-MONTJOLY","PO FEDER GUYANE 2007-2013","6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"CIMENTS GUYANAIS","Mise en place d'une unité de fabrication d'un nouveau liant routier",1049251.46,373000,"FEDER ","GUYANE","GUYANE / CAYENNE / REMIRE-MONTJOLY / REMIRE-MONTJOLY","PO FEDER GUYANE 2007-2013",,
"CIRAD","CARPAGG: carbone des paturages de Guyane et gaz à effet de serre",846770,524997,"FEDER ","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FEDER GUYANE 2007-2013",,
"CIRAD","DICACAO - Diversité des cacaoyers spontanés de Guyane et des endophytes associés. Intérêt et utilisation dans ",400671,201679,"FEDER ","GUYANE","Multilocalisation","PO FEDER GUYANE 2007-2013",,
"CIRAD","GUYAFOR: un réseau de dispositifs permanents pour un suivi à long terme des écosystèmes forestiers g",792600,495600,"FEDER ","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FEDER GUYANE 2007-2013",,
"CNRS","BI-APPLI - Biologie des Interactions et Applications",542000,312000,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013","1","Activités R&DT dans centres de recherche"
"CNRS","DEGA -  Diversité Entomologique de Guyane et Applications",558528,398528,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013",,
"CNRS","QUALISOL - Microorganismes bio-indicateurs de la qualité des sols guyanais et du bassin amazonien",408186,253075,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013",,
"COGUMER","recrutement d'un commercial et d'une secrétaire-comptable",144000,,"FEDER ","GUYANE","GUYANE / CAYENNE / MATOURY / MATOURY","PO FEDER GUYANE 2007-2013",,
"COGUMER","recrutement d'un contrôleur de production",45000,22500,"FEDER ","GUYANE","GUYANE / CAYENNE / MATOURY / MATOURY","PO FEDER GUYANE 2007-2013",,
"COMenSciences","FDS GUYANE 2009 - Fête de la Science Guyane 2009",87000,52000,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013",,
"COMenSciences","Fête de la Science Guyane 2008",82120,50320,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013",,
"Comité du Tourisme de la Guyane","Enquête flux touristique 2009",29660,22245,"FEDER ","GUYANE","GUYANE / CAYENNE / MATOURY / MATOURY","PO FEDER GUYANE 2007-2013","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Comité du Tourisme de la Guyane","PLAN MARKETING 2008",608100,100000,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013",,
"Comité du Tourisme de la Guyane","Plan marketing 2009",486500,100000,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013",,
"COMITE NATIONAL DE LIAISON DES REGIES DE QUARTIER","APPUI AU DEVELOPPEMENT ET A LA PROFESSIONNALISATION DES STRUCTURES D'INSERTION PAR L'INSERTION PAR L'ACTIVITE ECONOMIQUE 2009",191582,80000,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE","PO FSE GUYANE","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"Communauté de Communes du Centre Littoral","Aménagement de points de collecte collectifs et résorption des points difficiles",750000,450000,"FEDER ",,,"PO FEDER GUYANE 2007-2013",,
"Communauté de Communes du Centre Littoral","appui et évaluation de la filiere dechets",165530,66212,"FEDER ",,,"PO FEDER GUYANE 2007-2013",,
"Communauté de Communes du Centre Littoral","Campagne de communication et de sensibilisation à l'environnement sur le territoire de la CCCL",200000,100000,"FEDER ","GUYANE",,"PO FEDER GUYANE 2007-2013","61","Projets intégrés de réhabilitation urbaine et rurale"
"Communauté de Communes du Centre Littoral","Mise en place de la collecte sélective du verre et de sa valorisation sur le territoire de la CCCL phase 2",525000,315000,"FEDER ",,,"PO FEDER GUYANE 2007-2013",,
"Communauté de Communes du Centre Littoral","Réalisation d'un réseau de récupération des huiles de vidanges",160000,88000,"FEDER ",,,"PO FEDER GUYANE 2007-2013",,
"Communauté de Communes du Centre Littoral","Structuration primaire en eaux usées du bassin versant Montabo Suzini Baduel-Phase amont PUG-Lot3",475000,117500,"FEDER ",,,"PO FEDER GUYANE 2007-2013",,
"Communauté de Communes du Centre Littoral","Structuration primaire en EU du bassin versant Montabo, Suzini, Baduel-phase Amont PUG-Lot 2",600000,240000,"FEDER ","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FEDER GUYANE 2007-2013",,
" Communauté des Communes de l'Est Guyanais","Réalisation d'analyses des études de diagnostic et de mise en conformité de la décharge de St Georges, volet 1 ",18407,14725.6,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013",,
"Communauté des Communes de l'Ouest Guyanais","Contrat d'Objectif Territorial Déchets",152573,61029,"FEDER ",,,"PO FEDER GUYANE 2007-2013",,
"Communauté des Communes de l'Ouest Guyanais","Etude technique et financière sur les compétences pré collecte, collecte et traitement des ordures ",55000,22000,"FEDER ",,,"PO FEDER GUYANE 2007-2013",,
"Communauté des Communes de l'Ouest Guyanais","Mission d'assistance à MO pr l'établissement du contrat et le suivi d'exploitation : CSDU de l'Ouest",90000,45000,"FEDER ",,,"PO FEDER GUYANE 2007-2013",,
"Communauté des Communes de l'Ouest Guyanais","Réalisation des travaux de réhabilitation et de création d'un centre de stockage de déchets ménagers",2069427,1034714,"FEDER ",,,"PO FEDER GUYANE 2007-2013",,
"Communauté des Communes du Centre Littoral","Etude d'optimisation de la collecte des déchets ménagers et mise en place de la collecte sélective",150000,60000,"FEDER ",,,"PO FEDER GUYANE 2007-2013",,
"Communauté des Communes du Centre Littoral","Mise en place de quatre bornes fontaines à carte dans le Quartier Nord de Cayenne (Zone portuaire, Secteur Leblond)",51000,25500,"FEDER ","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FEDER GUYANE 2007-2013","45","Gestion et distribution d'eau (eau potable)"
"Communauté des Communes du Centre Littoral","Mission d'assistance technique à MO pour la réalisation et l'exploitation d'un centre de tri",100000,40000,"FEDER ",,,"PO FEDER GUYANE 2007-2013",,
"Communauté des Communes du Centre Littoral","Optimisation de la gestion des déchets industriels et commerciaux banals",67700,20310,"FEDER ",,,"PO FEDER GUYANE 2007-2013",,
"Communauté des Communes du Centre Littoral","Réalisation des travaux de collecte des eaux usées de l'Avenue d'Estrées à Cayenne",700000,385000,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013",,
"Communauté des Communes du Centre Littoral","Travaux d'augmentation de la capacité de traitement et de production d'eau potable de l'usine de la Comté - Construction d'un réservoir de 3000 m3",2037558.5,815023.4,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013",,
"Communauté des Communes du Centre Littoral","Travaux d'augmentation de la capacité de traitement et de refoulement d'eau potable de l'usine de la Comté - Securisation du refoulement et renforcement de la capacité de pompage du surpresseur de Stoupan",841575,336630,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013",,
"Commune Awala Yalimapo","Extension et réhabilitation du groupe scolaire Yamanale à Awala Yalimapo",754395,123516,"FEDER ","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI / MANA / AWALA-YALIMAPO","PO FEDER GUYANE 2007-2013","75","Infrastructures pour l'éducation"
"Commune de Kourou","Construction du marché couvert du bourg de Kourou",1805778,600000,"FEDER ","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FEDER GUYANE 2007-2013","8","Autres investissements en entreprises"
"Commune de Kourou","Etudes de faisabilité pour la valorisation des boues d'épuration et l'élaboration d'un plan d'épanda",100000,35000,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013",,
"Commune de Kourou","Schéma directeur de gestion des déchets de la ville de Kourou",75000,37500,"FEDER ","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FEDER GUYANE 2007-2013",,
"Commune de Kourou","Valorisation des boues en phase transitoire de la station d'épuration des eaux usées, Kourou",165000,51150,"FEDER ","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FEDER GUYANE 2007-2013",,
"Commune de Macouria","Construction de 4 classes aux écoles Michelle Ponet et Maud Nadiré",413485,82697,"FEDER ","GUYANE","GUYANE / CAYENNE / MACOURIA / MACOURIA","PO FEDER GUYANE 2007-2013","75","Infrastructures pour l'éducation"
"Commune de Maripasoula","Réhabilitation et extension du centre d'hébergement communal de Maripa-Soula",363600,77500,"FEDER ","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI / MARIPASOULA / MARIPASOULA","PO FEDER GUYANE 2007-2013",,
"Commune de Montsinéry Tonnégrande","Construction du groupe scolaire de Tonnégrande - phase 1 (4 classes)",635320,191456,"FEDER ","GUYANE","GUYANE / CAYENNE / MONTSINERY-TONNEGRANDE / MONTSINERY-TONNEGRANDE","PO FEDER GUYANE 2007-2013","75","Infrastructures pour l'éducation"
"Commune de Ouanary","Mise en sécurité des ouvrages fluviaux de Ouanary",1587083,1044433.04,"FEDER ","GUYANE","GUYANE / CAYENNE / SAINT-GEORGES-OYAPOC / OUANARY","PO FEDER GUYANE 2007-2013",,
"Commune de Ouanary","Parcours découverte : projet d'aménagement touristique du bourg de Ouanary - commune de Ouanary ",85407,35870.94,"FEDER ","GUYANE","GUYANE / CAYENNE / SAINT-GEORGES-OYAPOC / OUANARY","PO FEDER GUYANE 2007-2013",,
"Commune de Papaïchton","Construction de 2 classes et mise en sécurité du groupe scolaire de Loka",354000,148680,"FEDER ","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI / MARIPASOULA / PAPAICHTON","PO FEDER GUYANE 2007-2013","75","Infrastructures pour l'éducation"
"Commune de Saint-Georges de l'Oyapock","Mise en sécurité du groupe scolaire communal Castor de Saint-Georges-de-l'Oyapock",62000,19840,"FEDER ","GUYANE","GUYANE / CAYENNE / SAINT-GEORGES-OYAPOC / SAINT-GEORGES","PO FEDER GUYANE 2007-2013","75","Infrastructures pour l'éducation"
"Conseil général de la Guyane","Bourses et aides départementales aux étudiants du 1er et 2ème cycle 2008/2009",600000,444000,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE","PO FSE GUYANE","74","Développer le potentiel humain dans le domaine de la recherche et l'innovation, en particulier par des études de 3ème cycle"
"Conseil général de la Guyane","Construction de la troisième tranche du collège Mana II (Paule Berthelot)",7431737.5,2615868.75,"FEDER ","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI / MANA / MANA","PO FEDER GUYANE 2007-2013","75","Infrastructures pour l'éducation"
"Conseil général de la Guyane","Construction du collège 600 de Macouria",9000000,4100000,"FEDER ","GUYANE","GUYANE / CAYENNE / MACOURIA / MACOURIA","PO FEDER GUYANE 2007-2013","75","Infrastructures pour l'éducation"
"Conseil général de la Guyane","Extension du collège Elie Castor à Sinnamary",600000,180000,"FEDER ","GUYANE","GUYANE / CAYENNE / SINNAMARY / SINNAMARY","PO FEDER GUYANE 2007-2013","75","Infrastructures pour l'éducation"
"Conseil général de la Guyane","Extension du collège Grand Santi",2200000,660000,"FEDER ","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI / MARIPASOULA / GRAND-SANTI","PO FEDER GUYANE 2007-2013","75","Infrastructures pour l'éducation"
"Conseil général de la Guyane","Extension du collège Papaïcton",1600000,480000,"FEDER ","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI / MARIPASOULA / PAPAICHTON","PO FEDER GUYANE 2007-2013","75","Infrastructures pour l'éducation"
"Conseil général de la Guyane","mise en place de l'application E-département",492900,300669,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013",,
"Conseil général de la Guyane","Réalisation du revêtement de la piste de l'aérodrome de GRAND SANTI",2900000,1450000,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013",,
"Conseil Régional de Guyane","Assistance technique 2007-2008",441904.74,331428.56,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE","PO FSE GUYANE","85","Préparation, mise en oeuvre, suivi et inspection "
"Conseil Régional de Guyane","Création d'une pépinière d'entreprises innovantes",4000000,2400000,"FEDER ","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FEDER GUYANE 2007-2013",,
"Conseil Régional de Guyane","Programme Régional de Formation Professionnelle des Jeunes (PRFPJ), à l'attention des Jeunes Demandeurs d'Emploi.",1416000,1062000,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Conseil Régional de Guyane","REGION GUYANE - Bourses régionales de 3ème cycle 2007-2008",100000,75000,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE","PO FSE GUYANE","74","Développer le potentiel humain dans le domaine de la recherche et l'innovation, en particulier par des études de 3ème cycle"
"Conseil Régional de Guyane","Subvention Globale : Programme Régional de développement de la formation",53717000,40000000,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE","PO FSE GUYANE","81","Mécanismes pour améliorer la conception des politiques et des programmes, le suivi et l'évaluation ..."
"Conseil Régional de Guyane","Travaux de construction du lycée de Kourou - phase 3",29364714.88,4404716.23,"FEDER ","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FEDER GUYANE 2007-2013","75","Infrastructures pour l'éducation"
"Conservatoire du littoral et des rivages lacustres","Protection, ouverture et valorisation du site et des vestiges de l'habitation Loyola",276488,132714,"FEDER ","GUYANE","GUYANE / CAYENNE / REMIRE-MONTJOLY / REMIRE-MONTJOLY","PO FEDER GUYANE 2007-2013",,
"DELICES DE GUYANE","Mise en place d'une ligne de production de confitures",230523.75,55000,"FEDER ","GUYANE","GUYANE / CAYENNE / REMIRE-MONTJOLY / REMIRE-MONTJOLY","PO FEDER GUYANE 2007-2013",,
"DELICES DE GUYANE","Recrutement d'un cadre",50000,25000,"FEDER ","GUYANE","GUYANE / CAYENNE / REMIRE-MONTJOLY / REMIRE-MONTJOLY","PO FEDER GUYANE 2007-2013",,
"Direction départementale de l'Equipement","Approfondissement -élargissement du chenal d'accès au port du Degrad des Cannes et maintien de la cô",11900000,5500000,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013","82","Compensation des surcoûts liés au déficit d'accessibilité et à la fragmentation territoriale"
"Direction départementale de l'Equipement","Etude sur le contournement des sauts sur le fleuve transfrontalier  Le Maroni ",100000,45000,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013",,
"Direction départementale de l'Equipement","Reconstruction du quai n°2 au port du Dégrad des Cannes",35000000,17400000,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013","82","Compensation des surcoûts liés au déficit d'accessibilité et à la fragmentation territoriale"
"Direction du Travail de l'Emploi et de la Formation Professionnelle","Assistance technique FSE 2008-2009",282233,211000,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE","PO FSE GUYANE","85","Préparation, mise en oeuvre, suivi et inspection "
"EARL Pépinière des mines","Pépinière des Mines",111680,84876.8,"FEDER ","GUYANE","GUYANE / CAYENNE / ROURA / ROURA","PO FEDER GUYANE 2007-2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"EPAG","ZAC de SOULA - 1ère tranche - Travaux de VRD primaires et réalisation d'un ouvrage de lagunage",20348718,10000000,"FEDER ","GUYANE","GUYANE / CAYENNE / MACOURIA / MACOURIA","PO FEDER GUYANE 2007-2013",,
"EQUINOXE FORMATION","EQUINOXE CICEB de Mana 2009",203855,145000,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI / MANA","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"EQUINOXE FORMATION","EQUINOXE CICEB d'Iracoubo 2009",125553,60020,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / IRACOUBO","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"EQUINOXE FORMATION","EQUINOXE FORMATION Pole Local d'Animation de l'OUEST ",156723,83423,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI / SAINT-LAURENT-DU-MARONI","PO FSE GUYANE",,
"EQUINOXE FORMATION","EQUINOXE FORMATION PREFOB 2008 - CICEB de MANA ",199857,136357,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI / MANA / MANA","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"EQUINOXE FORMATION","EQUINOXE FORMATION PREFOB 2008 - CICEB d'Iracoubo 2008 ",159886,97988,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / IRACOUBO / IRACOUBO","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"EQUINOXE FORMATION","EQUINOXE FORMATION PREFOB 2008 - Pôle Local d'animation 2008",156723,83243,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI / SAINT-LAURENT-DU-MARONI / SAINT-LAURENT-DU-MARONI","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"EQUINOXE FORMATION","EQUINOXE FORMATION PREFOB 2008 - UFB de l'OUEST ",102867,60771,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI","PO FSE GUYANE","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"EQUINOXE FORMATION","EQUINOXE FORMATION - UFB de l'OUEST  ",102867,60771,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI","PO FSE GUYANE",,
"EQUINOXE FORMATION","EQUINOXE  ôle Local d'animation de la zone Ouest 2009 CPER",161424,95169,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI / SAINT-LAURENT-DU-MARONI","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"EQUINOXE FORMATION","EQUINOXE  -UFB de l'Ouest -St Laurent année 2009",111254,60254,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI / SAINT-LAURENT-DU-MARONI","PO FSE GUYANE",,
"EQUINOXE FORMATION","Sessions de préparation au passeport de compétences Informatiques Européen (PCIE START)sur le bassin de Cayenne (LOT 5).",32376,24282,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"EQUINOXE FORMATION","Sessions de préparation au passeport de compétences Informatiques Européen (PCIE START)sur le bassin de Kourou (LOT 6).",16189,12142,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"EQUINOXE FORMATION","Sessions de préparation au passeport de compétences Informatiques Européen (PCIE START)sur le bassin de Saint-Laurent (LOT 7).",17209,12907,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"ESPACE PUBLICITE","Acquisition d'un centre d'usinage automatique",201552.81,118000,"FEDER ","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FEDER GUYANE 2007-2013",,
"EURL PAOLA","Construction d'un bâtiment tertiaire HQE (Haute Qualité Environnementale) respectant la démarche QEA (Qualité Environnementale Amazonienne)",352300,184800,"FEDER ","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FEDER GUYANE 2007-2013",,
"GLACIERES DE GUYANE","acquisition d'une machine à glace",100441,26750,"FEDER ","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FEDER GUYANE 2007-2013",,
"GRETA centre-Est","ATELIER PEDAGOGIQUE PERSONNALISEE DE CAYENNE",244846.33,137373.33,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"GRETA centre-Est","Session de formation au Portugais - Brésilien commercial (LOT 8)",34200,25650,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"GRETA centre-Est","Session renforcée de préparation au concours d'entrée à la formation d'Auxiliaire de puériculture (LOT 3)",76800,57600,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"GRETA EST DE GUYANE","GRETA CENTRE EST - Ateier de Pédagogie Personnalisée 2008 de Cayenne ",364720,206060,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"GRETA EST DE GUYANE","GRETA CENTRE EST - Atelier de Pédagogie Personnalisée 2007",426267.5,206060,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FSE GUYANE","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"GRETA OUEST ","Atelier de Pédagogie Personnalisée de Saint Laurent du Maroni - 2009",244135,101367,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI","PO FSE GUYANE",,
"GRETA OUEST "," CICEB kawana de Kourou- Macouria 2009 du GRETA OUEST PREFOB",180379,101861,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / CAYENNE / KOUROU","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"GRETA OUEST ","GRETA OUEST - Atelier de Pédagogie Personnalisée de Saint Laurent du Maroni - 2008",215320,107660,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI / SAINT-LAURENT-DU-MARONI / SAINT-LAURENT-DU-MARONI","PO FSE GUYANE","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"GRETA OUEST ","GRETA OUEST PREFOB 2008 - CICEB Kawana de Kourou - Macouria",177904,116268,"FONDS SOCIAL EUROPEEN","GUYANE","Multilocalisation","PO FSE GUYANE","70","Actions spécifiques pour renforcer la participation des migrants sur le marché du travail..."
"Guyane aquatique","GUYASPI: projet pilote de culture de spiruline",71016.28,23262.21,"FEDER ","GUYANE","GUYANE / CAYENNE / MATOURY / MATOURY","PO FEDER GUYANE 2007-2013",,
"GUYANE TECHNOPOLE G.T.","ANIBIOR",402000,201000,"FEDER ","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FEDER GUYANE 2007-2013",,
"GUYANE TECHNOPOLE G.T.","A-PRODIGE",480000,240000,"FEDER ","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FEDER GUYANE 2007-2013",,
"GUYANE TECHNOPOLE G.T.","Incubateur",275000,127500,"FEDER ","GUYANE","GUYANE / CAYENNE / CAYENNE / CAYENNE","PO FEDER GUYANE 2007-2013",,
"HELIOS LOC 09 / EGTA","Mise en place d'une unité de fabrication de treillis soudés",930872,292350,"FEDER ","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI / SAINT-LAURENT-DU-MARONI / SAINT-LAURENT-DU-MARONI","PO FEDER GUYANE 2007-2013",,
"Hortensia _","Création d'un meublé touristique à Kourou",20104.19,8000,"FEDER ","GUYANE","GUYANE / CAYENNE / KOUROU / KOUROU","PO FEDER GUYANE 2007-2013",,
"IFREMER","DEPECHE - Développement durable de la pêche côtière en Guyane: potentiel économique et bio-écologique",331510,198906,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013",,
"INRA - URPV","favoriser le transfert, l'innovation et la recherche-développement en agriculture en Guyane",72218,31053.74,"FEDER ","GUYANE","GUYANE","PO FEDER GUYANE 2007-2013",,
"Institut de Formation de Saint Laurent (IFSL)","DMI . Lot n° 3.",364175,273131,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE","PO FSE GUYANE","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Institut de Formation de Saint Laurent (IFSL)","Fonctionnement du CICEB de ST Laurent ",301512,188428,"FONDS SOCIAL EUROPEEN","GUYANE","GUYANE / SAINT-LAURENT-DU-MARONI","PO FSE GUYANE",,
