"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"ARTEFACTS STUDIO","Développement d'un moteur Free to play","424,700 €","110,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Association Agence Ecomobilité ","Session d'accompagnement PDE et animations de sensibilisation et d'éducation à la mobilité (année 2010)","58,296 €","23,318 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,,
"Association Agence Ecomobilité ","Session d'accompagnement PDE et animations pédagogiques de sensibilisation et d'éducation à la mobilité (1ère phase)","80,800 €","32,320 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"25","Transport urbain"
"Association Agence Ecomobilité ","Session d'accompagnement PDE et animations pédagogiques de sensibilisation et d'éducation à la mobilité (2ème année)","59,720 €","26,277 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,,
"Association A pas de loup","Mise en oeuvre d'une plateforme de promotion de l'écovolontariat en Rhône-Alpes","9,400 €","3,290 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Association ASTERS","RHOMEO : Mise en oeuvre d'un observatoire de l'évolution du bon état des zones humides du bassin Rhône - Méditerranéen","39,017 €","15,657 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"54","Autres mesures pour protéger l'environnement et prévenir les risques"
"Association BARBARINS & FOURCHUS","PUI de l'AGGLO Grenobloise. Projet de médiation culturelle année 2008","46,700 €","9,260 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Association CINEFIL","Coût de mise en oeuvre  Embarquez dans l'histoire  avec la Loupika - 1ère année/3","64,000 €","25,600 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"11","Technologies de l'information et la communication (...)"
"Association CINEFIL","Embarquez dans l'histoire - année 2010","78,000 €","23,400 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"58","Protection et préservation du patrimoine culturel"
"Association CULTUR'ACT/ESPACE CULTUREL BACHELARD","Démocratisation à l'accès aux pratiques culturelles Quartier Mistral ","150,345 €","41,276 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Association de gestion des centres sociaux de Rillieux-la-Pape","Centre de ressources multimédia, un outil au service de l'insertion ","268,661 €","134,331 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Association de gestion des centres sociaux de Rillieux-la-Pape","Centre de ressources multimédia, un outil au service de l'insertion ","268,661 €","134,331 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Association Des Amis et Parents d'Enfants Inadaptés de la Drôme","Installation de panneaux solaires thermiques pour la production d'eau chaude sanitaire","81,991 €","24,600 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"41","Energie renouvelable: biomasse"
"Association  Entreprendre en Roannais Forez ","Démarche collective d'innovation par le design dans les PME-PMI, via un projet pilote d'habitat adapté et évolutif en milieu rural","87,500 €","18,875 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Association ExtraEnergy France","Rhône Alpes Roule Electrique (année 1 - phase emploi)","30,000 €","8,499 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"25","Transport urbain"
"Association ExtraEnergy France","Rhône Alpes Roule Electrique (année 2 - phase emploi)","90,000 €","83,700 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,,
"Association ExtraEnergy France","Rhône Alpes Roule Electrique (fonctionnement)","69,169 €","15,217 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"25","Transport urbain"
"Association ExtraEnergy France","Rhône Alpes Roule Electrique (phase d'investissement - année 1)","99,554 €","21,902 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"25","Transport urbain"
"Association Forez Tourisme","Création d'un réseau internet et intranet pour les offices de tourisme des Pays du Forez","86,734 €","43,367 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"15","Autres mesures pour améliorer l'accès et l'utilisation efficace des TIC par les PME"
"Association Fréquence Ecoles ","Mise en place d'outils TIC pour l'organisation de balades interactives développement durable ","20,400 €","7,140 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Association Isère Sud Initiative (ISI)","Favoriser l'initiative économique en maillant le territoire","283,122 €","142,300 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Association l'accueil et le travail des personnes handicapées (APATPH)","Extension  d'un établissement d'aide par le travail à Coucouron","685,092 €","340,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"79","Autres infrastructures sociales"
"ASSOCIATION LA FABRIQUE DES PETITES UTOPIES","PUI De Grenoble - Création d'un spectacle vivant -année 2008-","136,500 €","20,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"ASSOCIATION LA POUSADA","PUI de GRENOBLE 2008.Pépinière d'activités.Travaux d'aménagement.","74,555 €","23,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"ASSOCIATION LA POUSADA","PUI de GRENOBLE. Pépinière d'activités. Mise en place et développement.","138,093 €","19,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Association Le Recycleur","Création d'un réseau d'ateliers vélo","24,600 €","15,498 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,,
"Association Lyonnaise pour l'Insertion Economique et Sociale (ALLIES)","PUI Grand Lyon - Mission d'ingénierie de projets d'insertion dans les domaines culturels et artistiques","77,500 €","22,500 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Association Oullins centre-ville","Mise en place d'un circuit d'achats et de livraisons par internet","200,000 €","50,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Association Pépinière CAP NORD","PUI Grand Lyon - Aide au démarrage de la pépinière d'entreprises Cap Nord ","123,867 €","30,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"68","Aide au travail indépendant et à la création d'entreprise"
"Association POLENERGIE ","Création d'un portail Internet des acteurs de l'énergie en Ardèche","39,500 €","12,245 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Association Pôle Numérique ","Coordination et animation d'un réseau d'espaces publics numériques en Drôme","452,180 €","180,872 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Association Pôle Numérique ","Création de l'espace d'appui à la mise en oeuvre de l'e-administration ","544,600 €","217,840 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Association Pôle Numérique ","Pôle Numérique Entreprises ","574,937 €","149,483 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"10","Infrastructures téléphoniques (y compris réseaux haut débit)"
"Association Pôle Scientifique de Rovaltain pour la toxicologie et l'éco toxicologie","Phase II - Maitrise d'oeuvre - Pôle scientifique et technologique de Rovaltain en toxicologie environnementale et eco toxicologie ","250,000 €","125,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"1","Activités R&DT dans centres de recherche"
"Association Pôle Scientifique de Rovaltain pour la toxicologie et l'éco toxicologie","Pôle scientifique et technologique de Rovaltain en toxicologie environnementale et eco toxicologie","640,625 €","164,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"1","Activités R&DT dans centres de recherche"
"Association pour le Développement des Transports en Commun (ADTC)","Challenge Vélo Inter-entreprises 2009","11,004 €","4,402 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,,
"Association pour le Développement des Transports en Commun (ADTC)","Réalisation et animation du projet vélo école ","20,284 €","5,477 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,,
"Association RESEAU DES TERRITOIRES INNOVANTS ","Organisation des 6ème rencontres nationales  Les Interconnectés ","165,000 €","34,650 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"Association Rhône Alpes pour le Logement et l'Insertion Sociale","Solaire thermique - production d'eau chaude solaire collective en secteur résidentiel privé dans le Rhône et la Loire","597,824 €","120,215 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"40","Energie renouvelable: én. solaire"
"Association SASFE","PUI DE GRENOBLE 2008 Quartiers LIBRES 2008","148,530 €","25,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Association SASFE","PUI de l'agglomération grenobloise: Quartiers Libres","151,409 €","30,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Association Un Petit Vélo dans la Tête ","réalisation et animation du projet atelier vélos ","14,938 €","4,631 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,,
"Atelier Platane Mobile","Conception du magazine DVD  Le milieu du Rhône  et ses projections publiques","40,379 €","19,786 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"58","Protection et préservation du patrimoine culturel"
"Atelier Platane Mobile","Magazine DVD  Le milieu du Rhône  et ses projections publiques 2010","40,501 €","15,390 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"58","Protection et préservation du patrimoine culturel"
"AUBENAS","Création d'un espace plurifonctionnel","2,271,910 €","1,363,146 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"57","Autres outils d'amélioration des services touristiques"
"AUBENAS","Elaboration d'un agenda 21 local","190,140 €","95,070 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"54","Autres mesures pour protéger l'environnement et prévenir les risques"
"AVANT PAYS SAVOYARD TOURISME","Animation et promotion du réseau des pôles touristiques du patrimoine","114,000 €","57,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"57","Autres outils d'amélioration des services touristiques"
"AVEC Rhône-Alpes","réalisation du volet acteur 2008 du projet LIPROCO (PSDR 3)","17,199 €","6,192 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"1","Activités R&DT dans centres de recherche"
"AVEC Rhône-Alpes","Volet acteurs 2009 du projet  pour et sur le développement régional  LIPROCO","31,800 €","18,444 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"1","Activités R&DT dans centres de recherche"
"Banlieues d'Europe","PUI Grand Lyon - Développement du centre de ressources européen de Banlieues d'Europe","76,464 €","30,500 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Banlieues d'Europe","PUI Grand Lyon - Développement du centre de ressources européen de Banlieues d'Europe","125,035 €","43,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"BLAISE FRERES","Développement de deux machines spéciales pour automatiser plusieurs opérations de la fabrication des lames de fleurets et épées de compétition","806,460 €","200,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"BLUEWAY","Développement d'une plateforme EAI intégrant une gestion des processus métier BPM","644,840 €","150,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"BOIS DU DAUPHINE","Etude de faisabilité pour la production d'énergie avec de la biomasse forestière","200,000 €","50,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"42","Energie renouvelable: én. hydroélectrique, géothermique et autre"
"BOIS DU DAUPHINE","Production de combustible biomasse avec les rémanents d'exploitation forestière","1,903,800 €","95,190 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"41","Energie renouvelable: biomasse"
"BRF Génération ","Etude pour le développement d'une plateforme pour la promotion et l'utilisation de bois raméal fragmenté","20,000 €","7,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"BROCHIER TECHNOLOGIES","Etude et dévelloppement d'un métier à tisser Dornier 3400 mm et sa mécanique Jacquard spécifique de Staubli à 18 432 crochets et son harnais spécifique à 16 800 arcades adapté aux brevets de Brochier technologies pour le tissage de la fibre optique","724,005 €","181,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"BTP Initiatives Rhône Alpes","Programme 2008 de sensibiliation et d'accompagnement des démarches environnementales des entreprises","384,750 €","76,950 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BTP Initiatives Rhône Alpes","Programme 2009 de sensibilisation et d'acccompagnement démarches environnementales des entreprises","403,200 €","134,266 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"BTP Initiatives Rhône Alpes","Programme triennal de sensibilisation et d'accompagnement des démarches environnementales des entreprises - 3ème année","382,050 €","127,987 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"BTP Initiatives Rhône Alpes","Sensibilisation à l'éco construction pour les artisans et PME du bâtiment","5,446 €","4,357 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"BULL SAS","CILOE BULL","780,000 €","234,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"1","Activités R&DT dans centres de recherche"
"BUSINESS GEOGRAFIC","Développement d'un moteur de requêtes multisources pour la géomatique et la télégéomatique","626,000 €","150,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"CCAS de la Mairie de Boën","Mise en place d'un service de portage de repas pour les personnes âgées","83,323 €","41,662 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"cedrat technologies","Développement d'un capteur de couple compact sans contact pour le retour d'efforts dans les articulations motorisées de robots.","348,544 €","100,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"C.E.F.E.M. Conception Et Fabrication Electronique Et Mécanique","Construction d'une crèche d'entreprise SA CEFEM située à St Michel de Boulogne","201,580 €","75,580 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"79","Autres infrastructures sociales"
"CEMAGREF Grenoble","Animation et appui au montage de dossiers PSDR - année 2010","31,312 €","31,312 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"CEMAGREF Grenoble","Valorisation d'un outil de recherche auprès des sites de proximité : développement d'un applicatif de SIDDT, système d'information dédié aux territoires pour les diagnostics et l'action en terme d'emploi et de création d'activités","15,375 €","12,300 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Centre audiovisuel Grenoble","PUI DE GRENOBLE. Le Drac, espace naturel en coeur d'agglomération.","67,475 €","20,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"54","Autres mesures pour protéger l'environnement et prévenir les risques"
"Centre Communal d'Action Sociale de la Ville d'Echirolles","PUI de l'agglomération grenobloise: Accompagnement spécifique des jeunes dans leur insertion socio-professionnelle","47,997 €","20,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Centre Communal d'Action Sociale de la Ville d'Echirolles","PUI de l'agglomération grenobloise: Maison des parents","105,167 €","45,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Centre de Liaisons Opérationnelles des Chantiers du Bâtiment et des Travaux Publics du Rhône","Construire propre","60,500 €","12,100 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Centre International de Ressources et d'Innovation pour le Développement durable","Innovation, création de valeurs sociales et environnementales au sein des filières économiques en Rhône-Alpes","252,320 €","69,893 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - CENTRE DE RECHERCHE SUR LES MACROMOLECULES VEGETALES","Fabrication de skis en bio-matériaux (NAFI-CERMAV CNRS)","158,312 €","158,312 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"1","Activités R&DT dans centres de recherche"
"Centre Social Gérard PHILIPE (CSGP)","PUI Grand Lyon - CéléBRON les habitants (2008)","107,750 €","45,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Centre Social Gérard PHILIPE (CSGP)","PUI Grand Lyon - CéléBRON les habitants (2009) ","107,750 €","45,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Centre socio culturel ","Améliorer les services en direction de la petite enfance","77,292 €","38,646 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Centre Technique du Papier","TEKLICELL","1,100,000 €","618,750 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"1","Activités R&DT dans centres de recherche"
"CETIM","Projet IDEA  Industrialisation DEcoupage Adiabatique ","623,000 €","286,580 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,,
"CETIM (Centre Technique des Industries Mécaniques","Produire propre PME en Rhône Alpes","480,000 €","99,840 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce d'Industrie de la Haute-Savoie","Programme 2008 de sensibilisation et d'accompagnement démarches environnementales des entreprises","74,700 €","14,940 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce d'Industrie de la Haute-Savoie","Programme 2009 de sensibilisation et d'accompagnement démarches environnementales des entreprises","74,700 €","24,651 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie de Grenoble","Programme 2008 de sensibilisation et d'accompagnement démarches environnementales des entreprises","74,700 €","14,940 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie de Grenoble","Programme 2009 de sensibilisation et d'accompagnement démarches environnementales des entreprises","74,700 €","24,651 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie de la Drôme","Plate-forme technologique Extrapole","1,420,000 €","549,824 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"3","Transfert de technologie et amélioration des réseaux de coopération..."
"Chambre de Commerce et d'Industrie de la Drôme (CCID)","Acquisition d'un engin de parc conteneurs","130,000 €","19,500 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"32","Voies navigables intérieures (RTE-T)"
"Chambre de Commerce et d'Industrie de la Drôme (CCID)","Acquisition d'une pelle de manutention portuaire","550,000 €","110,000 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"32","Voies navigables intérieures (RTE-T)"
"Chambre de Commerce et d'Industrie de la Drôme (CCID)","Mise en conformité environnementale de l'aire de carénage - port de Plaisance de l'Epervière","519,695 €","259,848 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Chambre de Commerce et d'Industrie de la Drôme (CCID)","Programme 2008 de sensibilisation et d'accompagnement démarches environnementales des entreprises","74,700 €","14,940 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie de la Drôme (CCID)","Programme 2009 de sensibiliation et d'accompagnement démarches environnementales des entreprises","74,700 €","24,651 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie de l'Ain","Programme 2008 de sensibilisation et d'accompagnement démarches environnementales des entreprises","74,700 €","14,940 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie de l'Ain","Programme 2009 de sensibilisation et d'accompagnement démarches environnementales des entreprises","74,700 €","24,651 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Chambre de Commerce et d'Industrie de l'Ardèche Méridionale","Programme 2008 de sensibilisation et d'accompagnement démarches environnementales des entreprises","74,700 €","14,940 €","FEDER ","RHONE-ALPES","RHONE-ALPES",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
