Nom ou raison sociale du bénéficiaire,Intitulé du dossier,Montant du projet en coût total,Montant du cofinanceur européen,Fonds européen concerné,Région de localisation du dossier,Localisation,Programme,Catégo- -risation,Libellé catégorisation
ASSOCIATION TECHNOPOLE DE LA REUNION,Incubateur Régional de la Réunion. Mise en place du projet  SPIRULINE ,"76,633 €","45,980 €",FEDER ,REUNION,REUNION,,3,Transfert de technologie et amélioration des réseaux de coopération...
ASSOCIATION TECHNOPOLE DE LA REUNION,Mise en oeuvre du projet  La Réunion Virtuelle ,"60,487 €","36,292 €",FEDER ,REUNION,REUNION,,3,Transfert de technologie et amélioration des réseaux de coopération...
ASSOCIATION TECHNOPOLE DE LA REUNION,Mise en place du projet BABOUKWEB,"75,877 €","45,526 €",FEDER ,REUNION,REUNION,,3,Transfert de technologie et amélioration des réseaux de coopération...
ASSOCIATION TECHNOPOLE DE LA REUNION,Mise en place du projet  « DIET SET»,"66,198 €","39,719 €",FEDER ,REUNION,REUNION,,3,Transfert de technologie et amélioration des réseaux de coopération...
ASSOCIATION TECHNOPOLE DE LA REUNION,Mise en place du projet    Extraits de Bourbon ,"72,402 €","43,441 €",FEDER ,REUNION,REUNION,,3,Transfert de technologie et amélioration des réseaux de coopération...
ASSOCIATION TECHNOPOLE DE LA REUNION,Mise en place du projet  « HYDROLIAS  GERANIUM»,"79,386 €","47,631 €",FEDER ,REUNION,REUNION,,3,Transfert de technologie et amélioration des réseaux de coopération...
ASSOCIATION TECHNOPOLE DE LA REUNION,Mise en place du projet  MOBIE ,"78,488 €","47,093 €",FEDER ,REUNION,REUNION,,3,Transfert de technologie et amélioration des réseaux de coopération...
ASSOCIATION TECHNOPOLE DE LA REUNION,Mise en place du projet  OSSABETON ,"70,519 €","42,311 €",FEDER ,REUNION,REUNION,,3,Transfert de technologie et amélioration des réseaux de coopération...
ASSOCIATION TECHNOPOLE DE LA REUNION,Mise en place du projet REUNIMER,"74,913 €","44,948 €",FEDER ,REUNION,REUNION,,3,Transfert de technologie et amélioration des réseaux de coopération...
ASSOCIATION TECHNOPOLE DE LA REUNION,Mise en place du projet  « SOLEIL CREOLE»,"40,432 €","24,259 €",FEDER ,REUNION,REUNION,,3,Transfert de technologie et amélioration des réseaux de coopération...
ASSOCIATION TECHNOPOLE DE LA REUNION,Mise en place du projet « SYNAPTIC»,"51,843 €","31,106 €",FEDER ,REUNION,REUNION,,3,Transfert de technologie et amélioration des réseaux de coopération...
ASSOCIATION TECHNOPOLE DE LA REUNION,Programmes d'actions 2008,"200,000 €","120,000 €",FEDER ,REUNION,REUNION,,3,Transfert de technologie et amélioration des réseaux de coopération...
ATELIER DE NORMANDIE,"Acquisition de matériels de production, de manutention, de stockage","179,342 €","32,282 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
ATELIER POLYVALENT,Acquisition de matériels de production,"78,706 €","18,889 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
AURUM BIJOUTERIE CREATION,Acquisition de matériels de production,"14,682 €","2,643 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
BATAILLE ERIC,Aide aux investissements des entreprises industrielles et artisanales,"26,507 €","6,362 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
BEE TECHNOLOGY,Création d'une activité Télécom,"154,000 €","46,200 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
BINARYSEC,Architecture de production et de recherche et développement à Saint-Pierre,"57,898 €","17,369 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
BOUCHERIE ALAGAMA,Acquisition de matériels de production,"124,669 €","29,921 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
BOUCHERIE CHARCUTERIE CHEZ JEAN CLAUDE,Aide aux investissements des entreprises industrielles et artisanales,"311,627 €",,FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
BOUCHERIE COEUR RUMSTEACK,Aide aux investissements des entreprises industrielles et artisanales,"8,322 €","1,498 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
BOUGRAT Guillaume,Aide aux investissements des entreprises industrielles et artisanales,"36,169 €","8,681 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
BOURBON AGENCEMENT MOBILIER BOIS (BAMB),Recrutement d'un directeur commercial,"60,000 €",,FEDER ,REUNION,REUNION,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
BOURBON MOBILIER COLLECTIVITES - BMC,"Acheminement des intrants productifs de la Société BOURBON MOBILIER COLLECTIVITES - BMC, importés du 01/01/2008 au 31/12/2008","24,528 €","12,264 €",FEDER ,REUNION,REUNION,,,
BOURBON PLASTIQUES.BATIMENT,Construction d'une ligne de récupération des matières et re-granulation des déchets,"985,106 €","177,319 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
BOURBON PLASTIQUES EMBALLAGES,"Acheminement des intrants productifs de la Société BOURBON PLASTIQUES EMBALLAGE, importés du 01/01/2008 au 31/12/2008","115,395 €","57,698 €",FEDER ,REUNION,REUNION,,,
BRASSERIES DE BOURBON,"Acheminement des intrants productifs de la société BRASSERIES DE BOURBON, importés du 01/01/08 au 31/12/08","96,582 €","48,291 €",FEDER ,REUNION,REUNION,,,
BRGM,"MVTERRE 2 : détection, suivi et modélisation des mouvements de terrain de grande ampleur dans les cirques de la Réunion","799,798 €","468,039 €",FEDER ,REUNION,REUNION,,53,Prévention des risques (...)
CAFE PAYS,MODERNISATION DE L'ACTIVITE DE TORREFACTION DU CAFE,"505,278 €","151,583 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CALL EXPERT OCEAN INDIEN,Implantation d'un centre de relation client Multimédia,"164,422 €","49,327 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CAPITONNAGE DU NORD,Aides aux investissements des entreprises industrielles et artisanales ,"12,957 €","3,110 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CARTONNERIE DE LA REUNION,Acheminement des intrants productifs pour l'exercice 2008,"195,725 €","97,863 €",FEDER ,REUNION,REUNION,,82,Compensation des surcoûts liés au déficit d'accessibilité et à la fragmentation territoriale
CAUE - CONSEIL ARCHITECTURE URBANISME ENVIRONNEMENT,Mise en place d'un centre de ressources régional  qualité environnementale du cadre bâti ,"190,000 €","90,000 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CCSTIR,Programme d'actions 2008 du CCSTIR,"274,379 €","164,627 €",FEDER ,REUNION,REUNION,,72,"Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
CCSTIR,Programme d'actions 2009 du CSSTI  Sciences Réunion ,"274,379 €","164,627 €",FEDER ,REUNION,REUNION,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CCSTIR,Programme d'actions du CCSTIR - 2007,"274,379 €","164,627 €",FEDER ,REUNION,REUNION,,59,Développement d'infrastructures culturelles
CCSUD (Communauté de Communes du Sud),Distribution de bio-composteurs individuels,"257,000 €","154,200 €",FEDER ,REUNION,REUNION,,,
CCSUD (Communauté de Communes du Sud),Etudes de la réhabilitation de la déchèterie intercommunale de Terrain Fleury,"24,112 €","14,467 €",FEDER ,REUNION,REUNION,,,
CCSUD (Communauté de Communes du Sud),Maitrise d'ouvrage pour la création de la plate forme de broyage des déchets verts des Grègues,"20,100 €","12,060 €",FEDER ,REUNION,REUNION,,,
CCSUD (Communauté de Communes du Sud),Maitrise d'ouvrage pour l'optimisation de la plate forme de boryage des dechets verts de la Plaine des Cafres,"12,500 €","7,500 €",FEDER ,REUNION,REUNION,,,
CENTRE DE RECUPERATION DES METAUX DE LA MARE,Acquiqition d'un générateur d'oxygène pour le découpage des métaux,"28,115 €","6,748 €",FEDER ,REUNION,REUNION,,,
CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION,Accompagnement des entreprises pour le diagnostic et le présenregistrement des substances concernées par le règlement REACH,"42,391 €","19,076 €",FEDER ,REUNION,REUNION,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION,Adaptation des chaussées pour l'accueil des gros porteurs de la nouvelle génération et mise aux normes règlementaires de la signalisation sur les aires de manoeuvre,"4,562,345 €","2,281,173 €",FEDER ,REUNION,REUNION,,29,Aéroports
CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION,Etudes de conception des aménagements d'infrastructures relartives au programme de développement aéro-portuaire 2009-2015,"4,455,000 €","2,227,500 €",FEDER ,REUNION,REUNION,,,
CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION,Formation en supply chain management et prédiagnostic logistique,"67,090 €","30,191 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION,Missions d'intérêt général 2009,"581,250 €","279,000 €",FEDER ,REUNION,REUNION,,3,Transfert de technologie et amélioration des réseaux de coopération...
CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION,Opération CODIGE - INSER 2008,"167,307 €",,FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION,Opération CODIGE INSER 2009,"167,307 €","75,288 €",FEDER ,REUNION,REUNION,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION,Performance industrielle,"21,186 €","9,184 €",FEDER ,REUNION,REUNION,,,
CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION,"Plan daction 2008, mission dintérêt général du CRITT Réunion","538,742 €","258,596 €",FEDER ,REUNION,REUNION,,3,Transfert de technologie et amélioration des réseaux de coopération...
CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION,Programme d'actions 2007 du CRITT,"512,500 €","246,000 €",FEDER ,REUNION,REUNION,,3,Transfert de technologie et amélioration des réseaux de coopération...
CHAMBRE DE COMMERCE ET D'INDUSTRIE DE LA REUNION,Réalisation du Terminal Céréalier du Port Est (travaux),"9,416,905 €","5,500,000 €",FEDER ,REUNION,REUNION,,30,Ports
CHAMBRE DES METIERS ET DE L'ARTISANAT,Accès à la commande publique - programme 2007,"24,232 €","10,904 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CHAMBRE DES METIERS ET DE L'ARTISANAT,Accès aux marchés - programme 2008,"36,819 €","22,092 €",FEDER ,REUNION,REUNION,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CHAMBRE DES METIERS ET DE L'ARTISANAT,Actions collectives 2009,"258,756 €","116,440 €",FEDER ,REUNION,REUNION,,,
CHAMBRE DES METIERS ET DE L'ARTISANAT,Actions collectives - programme 2010,"275,817 €","124,118 €",FEDER ,REUNION,REUNION,,,
CHAMBRE DES METIERS ET DE L'ARTISANAT,Agro-alimentaire - Action collective 2008,"89,176 €","40,129 €",FEDER ,REUNION,REUNION,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CHAMBRE DES METIERS ET DE L'ARTISANAT,Agroalimentaire - programme 2007,"93,530 €","42,088 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CHAMBRE DES METIERS ET DE L'ARTISANAT,Agro-nutrition programme 2008,"52,365 €","31,419 €",FEDER ,REUNION,REUNION,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CHAMBRE DES METIERS ET DE L'ARTISANAT,Conseil en développement - programme 2008,"91,784 €","41,303 €",FEDER ,REUNION,REUNION,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CHAMBRE DES METIERS ET DE L'ARTISANAT,Démarche qualité - programme 2007,"180,728 €","81,328 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CHAMBRE DES METIERS ET DE L'ARTISANAT,Démarche Qualité - programme 2008,"81,281 €","36,576 €",FEDER ,REUNION,REUNION,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CHAMBRE DES METIERS ET DE L'ARTISANAT,Démarche Qualité - Programme 2008,"5,313 €","3,188 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CHAMBRE DES METIERS ET DE L'ARTISANAT,Développement durable - programme 2007,"99,968 €","44,986 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CHAMBRE DES METIERS ET DE L'ARTISANAT,"Energie, environnement et développement durable - programme 2008","25,797 €","15,478 €",FEDER ,REUNION,REUNION,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CHAMBRE DES METIERS ET DE L'ARTISANAT,Evaluation des risques professionnels - programme 2007,"35,853 €","16,134 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CHAMBRE DES METIERS ET DE L'ARTISANAT,Laboratoire d'essais de menuiserie - action collective 2008,"54,760 €","24,642 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CHAMBRE DES METIERS ET DE L'ARTISANAT,Laboratoire d'essais de menuiserie - programme d'actions 2008,"13,516 €","8,110 €",FEDER ,REUNION,REUNION,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CHAMBRE DES METIERS ET DE L'ARTISANAT,Métiers de l'Art - Action collective 2008,"64,507 €","29,028 €",FEDER ,REUNION,REUNION,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CHAMBRE DES METIERS ET DE L'ARTISANAT,Métiers de l'art - programme 2007,"62,589 €","28,165 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CHAMBRE DES METIERS ET DE L'ARTISANAT,Métiers de l'Art - Programme 2008,"20,626 €","12,376 €",FEDER ,REUNION,REUNION,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CHAMBRE DES METIERS ET DE L'ARTISANAT,Observatoire économique de l'artisanat - programme 2007,"93,345 €","42,005 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CHAMBRE DES METIERS ET DE L'ARTISANAT,Observatoire Economique de l'Artisanat - Programme d'actions 2008,"97,522 €","58,513 €",FEDER ,REUNION,REUNION,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CHAMBRE DES METIERS ET DE L'ARTISANAT,Observatoire régional de lutte anti-termites et laboratoire d'essai de menuiseries - programme 2007,"220,161 €","99,073 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CHAMBRE DES METIERS ET DE L'ARTISANAT,Observatoire régional de lutte anti-termites - programme 2008,"109,036 €","65,422 €",FEDER ,REUNION,REUNION,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CHAMBRE DES METIERS ET DE L'ARTISANAT,Pôle ameublement - programme d'actions 2008,"60,290 €","36,174 €",FEDER ,REUNION,REUNION,,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CHAMBRE DES METIERS ET DE L'ARTISANAT,Programme d'actions 2009,"690,814 €","252,772 €",FEDER ,REUNION,REUNION,,,
CHAMBRE DES METIERS ET DE L'ARTISANAT,Programme d'actions 2010,"420,000 €","252,000 €",FEDER ,REUNION,REUNION,,,
CHAMBRE DES METIERS ET DE L'ARTISANAT,R et D dans la construction bois et habitat - programme 2007,"176,384 €","79,373 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CHARCUTERIE MONTAUBAN,Acquisition de matériels de production,"17,418 €","4,180 €",FEDER ,REUNION,REUNION,,8,Autres investissements en entreprises
CINOR (Communauté Intercommunale du Nord de la Réunion),Acquisition de bacs jaunes pour la collecte séparative des déchets ménagers de la CINOR,"592,392 €","355,435 €",FEDER ,REUNION,REUNION,,44,Gestion des déchets ménagers et industriels
CINOR (Communauté Intercommunale du Nord de la Réunion),Aménagement de la zone de loisirs d'Ilet Quinquina,"170,022 €","102,013 €",FEDER ,REUNION,REUNION,,,
CINOR (Communauté Intercommunale du Nord de la Réunion),Etude de maitrise d'oeuvre et CSPS pour la réalisation de la déchèterie Bégue,"22,783 €","13,670 €",FEDER ,REUNION,REUNION,,,
CINOR (Communauté Intercommunale du Nord de la Réunion),Réalisation station de traitement des eaux résiduaires des 3 Frères à Ste Suzanne-Phase conception  ,"184,430 €","77,461 €",FEDER ,REUNION,REUNION,,46,Traitement de l'eau (eaux usées)
CINOR (Communauté Intercommunale du Nord de la Réunion),Réseaux de transfert associés à la STEP des 3 Frères à Ste Suzanne - Phase conception,"129,034 €","54,194 €",FEDER ,REUNION,REUNION,,,
CINOR (Communauté Intercommunale du Nord de la Réunion),STEP intercommunal de la CINOR Travaux réseaux de transfert Grand Prado : postes de refoulement,"7,777,647 €","2,566,624 €",FEDER ,REUNION,REUNION,,46,Traitement de l'eau (eaux usées)
CINOR (Communauté Intercommunale du Nord de la Réunion),STEP intercommunale de la CINOR - Travaux réseaux de transfert Grand Prado : canalisations de refoulement,"7,937,106 €","2,619,245 €",FEDER ,REUNION,REUNION,,46,Traitement de l'eau (eaux usées)
CIRAD (Centre de Coopération Internationale en recherche agronomique p. le dvt), Programme de recherche CIRAD 2009,"1,371,666 €","823,000 €",FEDER ,REUNION,REUNION,,1,Activités R&DT dans centres de recherche
CIRASTI REUNION,Programmes d'actions 2008,"37,500 €","22,500 €",FEDER ,REUNION,REUNION,,72,"Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
CIREST (COMMUNAUTE INTERCOMMUNALE DE LA REGION EST),Acquisition de bacs jaunes pour la collecte des déchets recyclables en porte à porte,"2,181,000 €","1,308,600 €",FEDER ,REUNION,REUNION,,,
CIREST (COMMUNAUTE INTERCOMMUNALE DE LA REGION EST),Aménagement touristique du PK 12 - Vallée de Takamaka,"1,457,606 €","874,564 €",FEDER ,REUNION,REUNION,,,
CIREST (COMMUNAUTE INTERCOMMUNALE DE LA REGION EST),Etude d'aménagements touristiques du site de la maison Vallliamée à St André,"50,817 €","30,490 €",FEDER ,REUNION,REUNION,,,
CIREST (COMMUNAUTE INTERCOMMUNALE DE LA REGION EST),Etude prospective d'aménagements touristiques des sites du Bassin La Paix et du Bassin La Mer,"60,000 €","36,000 €",FEDER ,REUNION,REUNION,,,
CIREST (Communauté Intercommunale Réunion Est),Elaboration du Schéma directeur d'accessibilité des transports collectifs de la CIREST,"45,600 €","27,360 €",FEDER ,REUNION,REUNION,,,
CIVIS,Etude de maîtrise d'oeuvre préalable à la construction d'une passerelle sur le sentier littoral Sud-Ouest-Etang du Gol,"78,390 €","47,034 €",FEDER ,REUNION,REUNION,,,
CIVIS,Fourniture des équipements de collecte de la déchèterie de Cilaos et des bornes à piles,"95,000 €","57,000 €",FEDER ,REUNION,REUNION,,,
CIVIS (Communauté Intercommunale des Villes Solidaires),Acquisition d'engins pour le centre de tri de Pierrefonds,"144,552 €","86,731 €",FEDER ,REUNION,REUNION,,,
CIVIS (Communauté Intercommunale des Villes Solidaires),Création d'une plate forme de tri de  déchets encombrants et des Déchets Industriels Banals,"141,760 €","85,056 €",FEDER ,REUNION,REUNION,,44,Gestion des déchets ménagers et industriels
CIVIS (Communauté Intercommunale des Villes Solidaires),Elaboration du Schéma Directeur d'Accessibilité des transports collectifs de la CIVIS,"80,730 €","48,438 €",FEDER ,REUNION,REUNION,,,
