"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"ACIDD","Aménagement numérique, communication et développement durable des territoires","295,325 €","144,661 €","FEDER ","France","France",,"86","Evaluation et études; information et communication"
"ACIDD","Internet, nouvelles technologies et développement durable: programme TIC 21 ","407,000 €","200,000 €","FEDER ","France","France",,"86","Evaluation et études; information et communication"
"ARTESI Ile-de-France","VIR - Création d'un dispositif de micro-formations en ligne destiné aux médiateurs et animateurs multimédia","9,474 €","6,632 €","FEDER ","MIDI-PYRENEES","MIDI-PYRENEES",,"86","Evaluation et études; information et communication"
"ARTESI Ile-de-France","VIR - Création d'un dispositif de micro-formations en ligne destiné aux médiateurs et animateurs multimédia","10,914 €","7,640 €","FEDER ","BRETAGNE","BRETAGNE",,"86","Evaluation et études; information et communication"
"ARTESI Ile-de-France","VIR - Création d'un dispositif de micro-formations en ligne destiné aux médiateurs et animateurs multimédia","20,140 €","14,098 €","FEDER ","MIDI-PYRENEES","MIDI-PYRENEES",,"86","Evaluation et études; information et communication"
"ARTESI Ile-de-France","VIR - Création d'un dispositif de micro-formations en ligne destiné aux médiateurs et animateurs multimédia","20,500 €","14,350 €","FEDER ","BRETAGNE","BRETAGNE",,"86","Evaluation et études; information et communication"
"ARTESI Ile-de-France","VIR - Création d'un dispositif de micro-formations en ligne destiné aux médiateurs et animateurs multimédia","97,805 €","68,464 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"86","Evaluation et études; information et communication"
"ASP","Accompagnement à la mise en uvre du dispositif de suivi du CRSN (groupe de suivi et groupes thématiques)","141,760 €","77,684 €","FEDER ","France","France",,"86","Evaluation et études; information et communication"
"ASP","Accompagnement des manifestations organisées en régions","75,000 €","41,100 €","FEDER ","France","France",,"86","Evaluation et études; information et communication"
"ASP","Accompagnement pour la préparation, le suivi et la mise en place des relations avec la presse pour le programme EuropAct et les objectifs quil défend","40,000 €","21,920 €","FEDER ","France","France",,"86","Evaluation et études; information et communication"
"ASP","Accord-cadre pour un accompagnement, de type assistance à maîtrise d'ouvrage, sur l'évaluation des programmes opérationnels européens et des contrats de projets Etat-Régions pour la période 2008-2012","438,200 €","240,134 €","FEDER ",,,,"86","Evaluation et études; information et communication"
"ASP","Achat d'un outil de réalisation de newsletter électronique pour le programme Europ'Act","5,980 €","3,277 €","FEDER ","France","France",,"86","Evaluation et études; information et communication"
"ASP","Actions d'accompagnement du séminaire  Objectif Com' 2009 ","35,026 €","19,194 €","FEDER ","France","France",,"86","Evaluation et études; information et communication"
"ASP","Actions d'animation et de communication 2009-2010","35,000 €","19,180 €","FEDER ","France","France",,"85","Préparation, mise en oeuvre, suivi et inspection "
"ASP","Appui à l'organisation du séminaire franco-espagnol sur l'innovation soutenue par les fonds européens les 18 & 19 mai 2009","43,900 €","24,057 €","FEDER ",,,,"86","Evaluation et études; information et communication"
"ASP","Assistance à Maîtrise d'Ouvrage (AMO) pour la refonte du site Internet www.projetsdeurope.gouv.fr ","135,000 €","73,980 €","FEDER ","France","France",,"86","Evaluation et études; information et communication"
"ASP","Capitalisation et valorisation des projets soutenus par le Fonds européen de développement régional en France","45,000 €","24,660 €","FEDER ","France","France",,"86","Evaluation et études; information et communication"
"ASP","Club animateur 2010","21,000 €","11,508 €","FEDER ","France","France",,"85","Préparation, mise en oeuvre, suivi et inspection "
"ASP","Clubs animateurs 2009 ","16,800 €","9,206 €","FEDER ","France","France",,"85","Préparation, mise en oeuvre, suivi et inspection "
"ASP","Conception, développement, maintenance et assistance technique infocentre 2008-2010","596,250 €","326,745 €","FEDER ","France","France",,"85","Préparation, mise en oeuvre, suivi et inspection "
"ASP","Conception, Impression et Routage de documents pour le programme Europ'Act","234,000 €","128,232 €","FEDER ","France","France",,"86","Evaluation et études; information et communication"
"ASP","Conception, réalisation et diffusion des kits de publicité 2007-2013.","278,096 €","152,397 €","FEDER ","France","France",,"86","Evaluation et études; information et communication"
"ASP","Coûts de fonctionnement des équipes opérationnelles Europ'Act de l'ASP et de la DATAR","75,000 €","41,100 €","FEDER ","France","France",,"86","Evaluation et études; information et communication"
"ASP","Création d'une plate-forme juridique nationale temporaire des politiques régionales européennes","14,400 €","7,891 €","FEDER ","France","France",,"86","Evaluation et études; information et communication"
