Type,Name des Begünstigten,Bezeichnung des Vorhabens,jahr_der_bewilligung,Gewährte Beträge,bei_abschluss_des_vorhabens_gezahlte_gesamtbetrage
Standardvorhaben,Universitﾊt Kassel,ABC Abwﾊrme Biogas Conception - Biojgas-Systemoptimierung & Abwﾊrme-Nutzungskonzepte,2009,70000,47877.24
Standardvorhaben,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gemeinnﾟtzige GmbH,ABbA goes kfm,2008,243581.49,
Standardvorhaben,Innere Mission Mﾟnchen,AFAN Arbeit und Fﾊhigkeiten von allen sind nﾟtzlich,2008,736697.64,
Standardvorhaben,Ausbildungsring Auslﾊndischer Unternehmer e.V. - AAU,AGE - Ausbildungsplﾊtze gemeinsam entwickeln,2008,188648,
Standardvorhaben,Universitﾊt Bielefeld,ANIBI - Instrumente der Zell-Diagnose,2009,73000,38870.7
Standardvorhaben,Stadt Aachen,APROPOS - Ausbildungsplﾊtze im Bereich der Produktionstechnologie positionieren -,2008,191288.06,
Standardvorhaben,Volkshochschule Papenburg gemeinnﾟtzige GmbH,AS - Neue Ausbildungsstrukturen fﾟr die Zukunft,2008,242993.49,
Standardvorhaben,Kreishandwerkerschaft Waldeck-Frankenberg,Abschlussorientierte modulare Nachqualifizierung fﾟr Jugendliche und junge Erwachsene ohne Berufsabschluss ,2008,701544,
Standardvorhaben,"pme Familienservice GmbH  Filiale Mﾟnster, Adventure Kids",Adventure Kids_BuK.10.00135.08,2008,106717.61,
Standardvorhaben,pme Familienservice GmbH  Filiale Mﾟnster,Adventure Kids_BuK.10.00168.09,2009,72000,
Standardvorhaben,Otto Benecke Stiftung e.V.,"Akademikerprogramm 2008, Ziel 2",2008,1488866,
Standardvorhaben,Fachhochschule des Mittelstandes (FHM) gGmbH in Nordrhein-Westfalen,"Analyse, Entwicklung und Erprobung von genderorientierten Qualifizierungs- und Transfermaﾧnahmen fﾟr Multiplikatoren/-innen im Handwerk",2009,244856,130683.12
Standardvorhaben,OFFIS e. V.,Analytics as a Service,2009,45000,15025
Standardvorhaben,Faden e. V.,Anleiter fﾟr KoKo-Mitarbeiter (250833017B),2008,43200,
Standardvorhaben,Fﾚrderverein Niedersﾊchsischer Flﾟchtlingsrat e.V.,Arbeitsmarktzugang fﾟr Flﾟchtlinge in der Region Hannover (AZF Hannover),2008,702000.9,
Standardvorhaben,Diakonisches Werk Ennepe-Ruhr/hagen gGmbH,"AuFBruCh Hagen, Arbeit und Flucht, Bleiberecht und Chancen",2008,648000,
Standardvorhaben,"Internationaler Bund (IB) - Freier Trﾊger der Jugend-, Sozial- und Bildungsarbeit e.V.",Aufbau einer `Beratungs- und Koordinierungsstelle fﾟr berufliche Nachqualifizierungﾫ - Abschlussorientierte modulare Nachqualifizierung junger Erwachsener ohne Berufsabschluss in der Region Darmstadt ,2008,570856,
Standardvorhaben,Landeshauptstadt Stuttgart,Aufbau und Verstetigung eines lokales ﾆbergangsmanagements in Stuttgart. Modellhafte Umsetzung eines strategischen Konzeptes zur strukturellen Verbesserung der Kooperation der regionalen Akteure im Bereich ﾆbergang Schule-Beruf,2008,759610,
Standardvorhaben,Beuth Hochschule fﾟr Technik Berlin,"Augmented Photography - Interaktive Fotografie mit einer sehenden"" Lichtquelle",2008,39000,37248.73
Standardvorhaben,Hochschule der Medien,Augmented Reality Software,2008,39000,
Standardvorhaben,Tﾟr an Tﾟr - Integrationsprojekte gGmbH,Augsburger Netzwerk Beratung und  Arbeitsmarktvermittlung fﾟr Flﾟchtlinge (BAVF),2008,790000,
Standardvorhaben,Faden e. V.,Ausbesserungs-;Renovierungs- und Reperaturarbeiten in Wohneinrichtungen des Sozialamtes (250833016B),2008,38960,
Standardvorhaben,Deutscher Paritﾊtischer Wohlfahrtsverband - Landesverband Nordrhein-Westfalen e.V.,Ausbilden ist Zukunft - Paritﾊtische Initiative Pro Ausbildung,2008,294338.99,
Standardvorhaben,Region Hannover,Ausbildung fﾚrdern - Chancen und Perspektiven in der Region Hannover,2007,500948.6,
Standardvorhaben,Stadt Mannheim,"Ausbildung _ - Kleine und mittlere Unternehmen stﾊrken, Ausbildung verbessern",2009,285275,224685.88
Standardvorhaben,TﾆV NORD Technisches Schulungszentrum GmbH & Co. KG,Ausbildungs-T.U.R.B.O.NRW,2008,283023.19,
Standardvorhaben,Berufsbildungszentrum der Kreishandwerkerschaft Mﾊrkischer Kreis e.V.,Ausbildungsinitiative Handwerk im Mﾊrkischen Kreis,2008,283864.74,
Standardvorhaben,Samtgemeinde Lﾟchow,Ausbildungsnetz Lﾟchow-Dannenberg,2007,438213.29,
Standardvorhaben,Forschungsverbund Berlin e.V.,Ausbildungsnetzwerk Hochtechnologien Berlin,2007,511423,
Standardvorhaben,Berufsbildungswerk Waiblingen gGmbH,Ausbildungsoffensive Esslingen,2007,328549.6,
Standardvorhaben,WFG - Wirtschaftsfﾚrderungsgesellschaft des Landkreises Emmendingen mbH,Ausbildungsoffensive Landkreis Emmendingen,2009,282126.12,196638.24
Standardvorhaben,Verein Deutscher Gieﾧereifachleute e.V. (VDG),Ausbildungsperspektive Gieﾧereibranche,2008,220882.4,33052.32
Standardvorhaben,Impulse GmbH Agentur fﾟr Projektentwicklung und -management,Ausbildungsplﾊtze schaffen im Zukunftsmarkt Handel und Logistik in Mittelfranken,2008,175886.4,
Standardvorhaben,Jacobs University Bremen GmbH,"Auswirkungen von Passung/Nichtpassung zwischen Aspekten des Human- und Sozialvermﾚgens, der Unternehmensstrategie und der Arbeitsorganisation auf die kﾚrperliche und psychische Gesundheit am Arbeitsplatz",2007,0,
Standardvorhaben,Universitﾊt Osnabrﾟck,Automatisierte Interpretation von Laserscannerdaten,2008,74800,
Standardvorhaben,BruderhausDiakonie Stiftung Gustav Werner und Haus am Berg,BASIS - Berufliche Ausbildung sichern und stiften,2007,488297.59,
Standardvorhaben,Wirtschafts- und Sprachenschule Kurt Paykowski GmbH,BEO- Beruflicher Orientierung 1031-4010-6,2009,77408.62,
Standardvorhaben,Schulen ans Netz (SaN) e. V.,BEROOBI - Berufsbilder Online neu erleben,2008,2032678,
Standardvorhaben,Deutsches Rotes Kreuz Kreisverband Bremen e.V.,BIN - Bremer IntegrationsNetz,2008,647994.36,
Standardvorhaben,Peters Bildungs GmbH,BIT - Berufsausbildung in der Informations- und Telekommunikationsbranche,2008,180539,
Standardvorhaben,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gemeinnﾟtzige GmbH,BITZ - Berufsausbildung in Teilzeit,2008,243650,
Standardvorhaben,Mittelhessischer Bildungs-Verband e.V.,BLEIB in Mittelhessen - Berufliche Eingliederung und Integration Bleibeberechtigter und Flﾟchtlinge,2008,720000,
Standardvorhaben,Bildungszentrum Stadt Nﾟrnberg,BLEIB in Nﾟrnberg (Beratung fﾟr langfristige Eingliederung in Beschﾊftigungsverhﾊltnisse in Nﾟrnberg),2008,795083.74,
Standardvorhaben,Wirtschafts- und Sprachenschule Kurt Paykowski GmbH,BSF01 - Berufsorientierung im kaufmﾊnnischen Bereich 1031-4010-1,2009,86222.78,
Standardvorhaben,Ludwig-Maximilians-Universitﾊt Mﾟnchen,BahnRadio,2008,55600,55596.72
Standardvorhaben,Schulen ans Netz (SaN) e. V.,Basisqualifizierung Medienkompetenz fﾟr Erzieher/-innen - Zielgebiet Regionale Wettbewerbsfﾊhigkeit und Beschﾊftigung,2008,3293963.78,
Standardvorhaben,Volkshochschule Kaltenkirchen-Sﾟdholstein GmbH,BdS: Beruf durch Sprache 874-2401-5,2009,94366.75,
Standardvorhaben,Deutsche Kinder- und Jugendstiftung - Eine Gemeinschaftsaktion fﾟr Jugend und Zukunft - Gesellschaft mit beschrﾊnkter Haftung,"Begleitprogramm ""Ideen fﾟr mehr! Ganztﾊgig lernen."" (Ziel 2)",2008,5998356.25,
