Beneficiario,Operazione - Vorhaben ,Anno,Impegni Zweckbindungen in €,Trasferimenti �berweisungen in � al / bis 31.12.2007"Abteilung 20 - Ripartizione 20 
/Landesberufsschule fﾟr Handwerk und 
Industrie ",JUNIOR ASSISTANT  MANAGER ,2007,"163.162,58  ","Abteilung 20 - Ripartizione 20 
/Landesberufsschule fﾟr Handwerk und 
Industrie ","Formazione per tecnici informatici ramo 
sviluppazione e applicazione ""Software 
Developer""  - secondo anno ",2007,"157.861,36  ","  15.105,02  ""Abteilung 20 - Ripartizione 20 
/Landesberufsschule fﾟr Handwerk und 
Industrie ","Formazione per tecnici informatici ramo 
sviluppazione e applicazione ""Software 
Developer""  - primo anno ",2007,"152.900,52  ","    9.695,81  ""Abteilung 20 Deutsche und ladinische 
Berufsbildung - Ripartizione 20 Formazione 
professionale tedesca e ladina ","Che cosa so fare? Che cosa voglio? Di 
che cosa ho bisogno? Un corso 
formativo preparatorio per il 
reinserimento nel mondo  lavorativo per  
persone con difficoltﾈ psicosociali ",2007,"230.133,51  ","  10.389,05  ""Abteilung 20 Deutsche und ladinische 
Berufsbildung - Ripartizione 20 Formazione 
professionale tedesca e ladina ","Attuazione dell�apprendistato di secondo 
livello ",2007,"200.000,00  ","  33.895,61  ""Abteilung 20 Deutsche und ladinische 
Berufsbildung - Ripartizione 20 Formazione 
professionale tedesca e ladina ","Moduli professionalizzanti all� interno dei 
4. anni specializzanti ",2007,"170.000,00  ","  66.920,57  "Abteilung 22.0 - Landhaus 6 ,"Formazione continua per Operatori di 
Cura Famigliare ",2007,"  87.300,00  ",Abteilung 22.0 - Landhaus 6 ,"ROSA: Il  suo ruolo nel contesto sociale. 
Formazione continua per lo sviluppo di 
competenze di adulti coadiuvanti nei 
servizi innovativi ed sociali dei masi 
agricoli altoatesini ",2007,"  32.077,23  ",Abteilung 22.0 - Landhaus 6 ,"TeSu.ap.a - Corso per Tecnico 
Superiore per l�approvvigionamento 
(alimentare) ",2007,"  69.409,75  ","Abteilung 24 - Ripartizione 24 
(Sozialwesen-Servizio Sociale) ","Sviluppo di competenze di controlling 
per collaboratrici e collaboratori  nelle 
aziende sociali ",2007,"  86.081,44  ",Acciaierie Valbruna ,VALBRUNA SAFETY 2007 ,2007,"100.364,00  ","ADES Arbeitskreis der Experten fﾟr 
Sicherheit ","DA PROFESSIONISTA A TRAINER, 
COME SVILUPPO DELL'ATTIVIT� 
PROFESSIONALE ",2007,"  40.000,00  ",ALPHA & BETA (Bolzano) ,"Miglioramento delle competenze 
linguistiche delle/ degli infermiere/i 
contrattiste/i d�opera o dipendenti da 
cooperative sociali ",2007,"  28.737,43  ",ALPI S.P.A. ,ALPI PULL SYSTEM ,2007,"  70.878,00  ",Apparatebau srl ,APPARATEBAU ROBUST PROCESS ,2007,"164.074,40  ","Associazione ""La Strada - Der Weg"" ",LAB ,2007,"100.876,61  ",Associazione Donne - Nissﾈ ,"Orientamento e mentoring per donne 
straniere ",2007,"148.588,60  ","Associazione GEA Verein per la solidarietﾈ 
femminile contro la violenza ","LA VIOLENZA DI GENERE-
METODOLOGIE DI LAVORO CON 
DONNE CHE SUBISCONO VIOLENZA ",2007,"  36.206,41  ","  10.893,50  "Autoindustriale ,"Sviluppo di competenze innovative per 
un management moderno ",2007,"  89.590,06  ","Autonomer Sﾟdtiroler Gewerkschaftsbund - 
ASGB ","Innovazione formazione dei collaboratori 
per ASGB ",2007,"  46.150,86  ",Bildungshaus Schloﾧ Goldrain ,"Office Management. Corso di 
formazione per donne in cerca di un 
lavoro a part-time. ",2007,"133.542,49  ","  26.708,50  "Bildungshaus Schloﾧ Goldrain ,"Partecipare attivamente alla vita 
pubblica e politica. Corso di formazione 
per donne dinamiche e motivate in 
posizioni chiave. ",2007,"  73.974,55  ","  14.794,82  "Bildungshaus Schloﾧ Goldrain ,"Corso di Management strategico per 
donne in carriera ",2007,"  62.567,90  ","  12.513,58  "C.L.S. Consorzio Lavoratori Studenti ,"OPEN - Tecnici informatici per 
migrazione verso free software ",2007,"109.464,87  ","  21.892,97  "C.L.S. Consorzio Lavoratori Studenti ,"Percorso formativo individualizzato e 
accompagnamento al lavoro attuato con 
l'Azienda dei Servizi Sociali e con la 
Ripartizione Lavoro della Provincia 
Autonoma di Bolzano, per il 
(re)inserimento di persone svantaggiate 
per avanzata etﾈ e per carente 
qualificazione �RELOAD� ",2007,"158.397,31  ","  28.194,80  ""C.T.M. - Centro di tecnologia e 
management  ","PMI @ KMU 
Le Piccole e Medie imprese  in 
Educational Training 
Educational Training ",2007,"648.830,70  ","C.T.M. - Centro di tecnologia e 
management  ","La via per Manager di successo: 
imparare da persone con esperienza 
con il Cross.Mentoring  ",2007,"  71.694,63  ","C.T.M. - Centro di tecnologia e 
management  ","Intervento di supporto organizzativo e 
finanziario per la realizzazione del corso 
biennale �Spezialisierungslehrgang f�r 
Bautechnik� - 2� anno di corso ",2007,"179.745,60  ","C.T.M. - Centro di tecnologia e 
management  ","Intervento di supporto organizzativo e 
finanziario per la realizzazione del corso 
triennale �Technikerschule� - 1� anno di 
corso �Technikerschule f�r Holz� e 3�
anno di corso �Technikerschule f�r 
Metall� ",2007,"144.512,90  ","C.T.M. - Centro di tecnologia e 
management  ","CORSO DI LAUREA IN INGEGNERIA 
LOGISTICA E DELLA PRODUZIONE E 
CORSO DI LAUREA IN INFORMATICA 
APPLICATA PER STUDENTI IN 
ATTIVIT� ",2007,"400.000,00  ","Caritas Diﾚzese Bozen - Brixen / Caritas 
Diocesi Bolzano-Bressanone ","Formazione per  l�accompagnamento di 
persone malate terminali e/o gravi e 
persone in lutto  ",2007,"  31.858,10  ",Casa di Cura Privata Villa Melitta srl ,"Sviluppo delle competenze dei 
collaboratori della Casa di Cura Privata 
Villa Melitta ",2007,"115.451,00  ","Comitato Paritetico Edile per la Formazione 
e la Sicurezza per la Provincia Autonoma di 
Bolzano ",CANTIERE SICURO ,2007,"197.859,98  ","Comitato Paritetico Edile per la Formazione 
e la Sicurezza per la Provincia Autonoma di 
Bolzano ",INNOVAZIONE ,2007,"450.000,00  ",Computer3000 ,GRUPPO 3000 GREEN CLIMBER 2007 ,2007,"  68.513,20  ","Confcooperative Bolzano Societﾇ 
cooperativa ",Trainer di imprese cooperative ,2007,"101.568,95  ",Consis ,"Progetto ""Alba e le altre"" - Formazione e 
inserimento lavorativo di donne escluse 
dal mondo del lavoro ",2007,"  74.404,38  ","    3.144,21  ""Cooperativa sociale Casa bimbo - 
Tagesmﾟtter ","Corso di formazione per Tagesmutter 
rivolto a donne autoctone e donne 
immigrate nella zona di Salorno e della 
Comunitﾈ Comprensoriale  Oltradige-
Bassa Atesina ",2007,"185.939,55  ","  37.187,86  "CSS ,"SISTEMA DI FORMAZIONE 
CONTINUA CHE SVILUPPI UN 
SISTEMA INTEGRATO DI SICUREZZA 
E QUALITA' DEL LAVORO, CON 
INTERVENTI FORMATIVI MIRATI A 
STIMOLARE ATTITUDINI 
MOTIVAZIONALI E ACCRESCERE 
COMPETENZE PROFESSIONALI ",2007,"  53.031,89  ",CTM ALTROMERCATO SCARL ,"Piano formativo interaziendale per Ctm 
altromercato 2007/2008 ",2007,"  37.978,71  ",Digiform S.a.S. di Iob Alessandro & C. ,"Migrazione a software ""Open Source"" 
per la gestione delle informazioni e per 
la grafica. ",2007,"  16.965,04  ",E. C. I. P. A. ,"Enterprise-EUROPEAN BUSINESS 
GAME 2007-2008 ",2007,"  91.826,27  ","  32.353,79  "EcoEducation ,"ESPERTO IN SISTEMI DI ENERGIA 
RINNOVABILE E RISPARMIO 
ENERGETICO ",2007,"  62.010,20  ",Enaip ,"ESPERTO DELLA GESTIONE DEGLI 
ASPETTI AMBIENTALI, DELLA 
SICUREZZA E DEI RIPRISTINI FINALI 
DEL CANTIERE ",2007,"300.000,00  ",ESTFELLER SRL ,ESTFELLER INNOVATION ,2007,"  68.852,00  ",eurac ,"Corsi di mediazione linguistica avanzata 
professionale ",2007,"  50.000,00  ",eurac ,Formazione interna per l'EURAC ,2007,"  38.436,27  ","    7.681,00  "FERCAM ,"FERCAM: progetto di formazione a 
banda larga ""Excellence in Service 
360ﾡ""- Rafforzare l'economia del 
terziario in Sudtirolo aumentando le 
competenze del servizio ",2007,"216.131,55  ","Fondazione Gustav Mahler - Musica e 
Gioventﾜ ","Corsi di alto perfezionamento musicale 
dell�Accademia Gustav Mahler ",2007,"200.000,00  ","  40.000,00  ""Genossenschaft fﾟr Weiterbildung und 
