"Finansējuma saņēmējs","Juridiskā adrese","Projekta nosaukums","Projektā iesaistītie partneri","Plānošanas reģions","Adrese","Projekta apstiprināšanas datums","Projekta kopējās attiecināmās izmaksas","Publiskais finansējums","t.sk. ERAF finansējums","t.sk. valsts budžeta dotācija","t.sk. pašvaldības budžeta līdzekļi","Kopsavilkums par projekta ietvaros veicamajām darbībām"
"Aizkraukles novada dome","Lāčplēša iela 1a, Aizkraukle, LV-5101","Aizkraukles novada domes pirmsskolas izglītības iestāžu renovācija, energoefektivitātes paaugstināšana","Nav","Zemgales plānošanas reģions","Sprīdīša iela 3, Ziemeļu ielā 1; Bērzu ielā 10, Aizkraukle, LV-5101",23/07/09,563925,563925,479336,16918,67671,"Aizkraukles novadā pirmsskolas izglītības iestādes var nodrošināt vietas 524 bērniem. Šobrīd ir aizpildīts maksimālais vietu skaits, un pirmsskolas vecuma bērnu skaits pārsniedz pieejamo vietu skaitu. Galvenā problēma novada domei ir atrisināt paredzamo vietu trūkuma jautājumu pirmsskolas izglītības iestādēs. Renovējot iestādes, tiktu palielināts vietu skaits pirmskolas izglītības iestādēs par 5 vietām, tiktu radīta iespēja 5 Aizkraukles novada pirmsskolas vecuma bērniem apmeklēt izglītības iestādes un 10 vecākiem iesaistīties darba tirgū. Bērnudārzos būtu iespēja uzņemt bērnus arī no apkārtējiem pagastiem. Projekta ietvaros paredzēts:"
