"Nr.p.k.","Finansējuma saņēmējs","Finansējuma saņēmēja juridiskā adrese","Projekta nosaukums","Īstenošanas vieta","Projekta apstiprināšanas datums","Darbības programmas aktivitāte","Kopsavilkums par projekta ietvaros veicamajām darbībām","Projekta kopējās attiecināmās izmaksas","Attiecināmais SF finansējums","Attiecināmais VB finansējums","Projekta īstenošanas laiks (mēn.)","Mājas lapas adrese"
1,"REKLĀMAS AĢENTŪRA ""BULTERJERS""","Čiekurkalna 1.līnija 47-5, Rīga, LV-1026","Izstāde Designersblock Milano 2010","Rīga",29/03/2010,"Ārējo tirgu apgūšana - ārējais mārketings","Dalība starptautiskajā izstādē „Designersblock Milano 2010”, Thaon de Revel 3, Milāna, Itālija, izstāde atvērta no 2010.gada 14.aprīļa līdz 19.aprīlim. 
SIA „Reklāmas aģentūra „Bulterjers”” 2009.gada rudenī ir sākusi darbu pie jauna uz eksportu orientēta biznesa projekta realizācijas – oriģināldizaina interjera priekšmetu radīšana un realizācijas ārējos tirgos. Projekts ir ieguvis nosaukumu „Emotionlamps”, jo pirmā interjera dizaina priekšmetu kolekcija ir kinētisko lampu sērija. Emocijas un kustība – tāda ir projekta radošā devīze.
Dalība izstādē „Designersblock Milano 2010” ir jaunradītās kolekcijas pirmizrāde un potenciālo tirgu izpēte reizē.
Emotionlamps logo, kā arī trīs no kolekcijas lampu dizainiem ir iesniegti patentu reģistrācijai OHIM.
","3,694.00","1,810.06",0,2,"www.emotionlamps.com"
2,"Pretty Woman Europe","Atlasa iela 7a, Rīga, LV-1026","SIA ""Pretty Woman Europe"" dalība starptautiskajās izstādēs ""Cosmoprof"" un ""Beauty International Düsseldorf""","Rīga",29/03/2010,"Ārējo tirgu apgūšana - ārējais mārketings","SIA „Pretty Woman Europe” Latvijā darbojas kopš 2005.gada un šajā laikā ir sevi sekmīgi parādījis kosmētikas un skaistumkopšanas produkcijas  tirdzniecības un nu jau vairāk kā gadu arī ažošanas jomā.Šī projekta ietvaros SIA „Pretty Woman Europe” plāno apmeklēt divas starptautiskas izstādes - izstādi „Cosmoprof” Itālijā, Boloņā (16.-19.04.2010) un izstādi „Beauty International Düsseldorf” Vācijā, Diseldorfā (26.-28.03.2010). Ar dalību izstādēs ir plānots veicināt jauno SIA „Pretty Woman Europe” produktu atpazīstamību Eiropas Savienības tirgū, kā arī noslēgt 5 līdz 10 produkcijas pārdošanas līgumus.","19,410.60","9,705.29",0,11,"www.kineticsnails.com; www.prettywomanusa.com"
3,"Ilstone","Akmeņu iela 3, Ventspils, LV-3601","SIA ""Ilstone"" dalība izstādēs Polijā","Ventspils",30/03/2010,"Ārējo tirgu apgūšana - ārējais mārketings","SIA ""Ilstone"" ražo akrila vannu paneļus, mākslīgā granīta sienas paneļus, kā arī akrila vannas. Ražotne atrodas Dobeles rajona Lielauces pagasta Ražotājos. SIA ""Ilstone"" piedalījās izstādēs Polijā, lai reklamētu un popularizētu savus produktus, meklētu sadarbības partnerus šajā valstī.","1,117.46",558.73,0,5,"-"
4,"Jaunmīlgrāvja ostas kompānija","Tvaika iela 70, Rīga, LV-1005","Dalība starptautiskajās izstādēs ""TransRussia 2010"", un ""Transports un loģistika 2010"" ","Rīga",29/03/2010,"Ārējo tirgu apgūšana - ārējais mārketings","Dalība 15.starptautiskajā transporta un loģistikas izstādē ""TransRussia 2010"", Krievijā, Maskavā (27.04.2010-30.04.2010.)
Dalība 4.starptautiskajā specializētajā izstādē ""Transports un loģistika 2010"", Baltkrievijā, Minskā (05.10.2010.-07.10.2010)","9,594.00","4,797.00",0,9,"-"
