"Nr.p.k.","Finansējuma saņēmējs","Finansējuma saņēmēja juridiskā adrese","Projekta nosaukums","Īstenošanas vieta","Projekta apstiprināšanas datums","Darbības programmas aktivitāte","Kopsavilkums par projekta ietvaros veicamajām darbībām","Projekta kopējās attiecināmās izmaksas","Attiecināmais SF finansējums","Attiecināmais VB finansējums","Projekta īstenošanas laiks (mēn.)","Mājas lapas adrese"
1,"DABAS FORMU MĒBELES","Jāņkalna 27, Alūksne, Alūksnes novads, LV-4301","IK ""Dabas formu mēbeles"" ārējā mārketinga aktivitātes","Alūksne",30/10/2009,"Ārējo tirgu apgūšana - ārējais mārketings","IK „Dabas formu mēbeles” ārējā mārketinga aktivitāte – dalība starptautiskā rokdarbu un dizaina izstādē „INTERNATIONALE HANDWERKMESSE 2010”, kas notiks Vācijas pilsētā Minhenē no 3.-9.martam. IK „Dabas formu mēbeles” reģistrēts Latvijas Valsts uzņēmumu reģistrā 2009.gadā 20.aprīlī. Sākot no 2004.gada bijis saimnieciskās darbības veicējs. IK „Dabas formu mēbeles” projektē un izgatavo unikālas mēbeles un dizaina elementus no dabiskiem materiāliem. Tiek izgatavoti kā interjera, tā arī eksterjera priekšmeti. Starptautiskajā rokdarbu un dizaina izstādē INTERNATIONALE HANDWERKMESSE 2010” IK „Dabas formu mēbeles” plāno izstādīt un prezentēt DABAS FORMU ĒDAMISTABAS KOMPLEKTU, pievēršot izstādes apmeklētāju uzmanību Latvijas unikālajām iespējām radīt dziļi dabisku un neatkārtojamu produktu kopumu.","4,000.00","1,950.00",50,5,"www.dabasformumebeles.lv"
2,"BALTIKS EAST","Zilupes iela 111, Rēzekne, LV-4601","SIA ""BALTIKS EAST"" ārējā mārketinga aktivitātes","Rēzekne",30/10/2009,"Ārējo tirgu apgūšana - ārējais mārketings","Projekta ietvaros plānojam piedalīties trijās izstādēs:
 Starptautiskā izstāde ""Российский лен"", kura notiks Krievijas pilsētā Vologdā no 2010.gada 03.03.-06.03.
 Starptautiskā izstāde ""Baltic Textile+Leather"", kura notiks Lietuvas pilsētā Viļņā 2010.gada septembrī (datums būs precizēts vēlāk);
 Starptautiskā specializētā iepakojuma produkcijas izstāde ""Emballage"", kura notiks Francijas pilsētā Parīzē no 2010.g. 22.11.-25.11.
 Mērķis ir veicināt uzņēmuma ražotās produkcijas: linu dzijas, auklu, katonizētās šķiedras, virvju un neausto materiālu attīstību.
 Uzņēmums sniegs mutisku un rakstisku informāciju par piedāvāto produkciju: linu dziju, auklu, katonizēto šķiedru, virvēm un neaustajiem materiāliem. Dalība izstādēs veicinās produktu starptautisko atpazīstamību un veicinās atpazīstamību un veicinās produkcijas eksporta palielināšanu. ","9,925.00","4,838.43",124.07,12,"www.baltikseast.lv"
3,"Prometāls","Vidzemes iela 5a, Ogre, Ogres novads, LV-5001","SIA ""Prometāls"" ārējā mārketinga aktivitāte","Ogre",30/10/2009,"Ārējo tirgu apgūšana - ārējais mārketings","SIA ""Prometāls"" ir dibināts 1997.gadā. SIA „Prometāls” ražo metāla konstrukcijas kokapstrādei, mašīnbūvei, enerģētikai. Produkti: lieljaudas šķeldas apkures katli, kuģu durvis (Norvēģijai), auto vedēju platformas (Holandei), enerģijas ražošanas iekārtu dzesētājus (Anglija), industriālos klusinātājus (ASV), industriālie gāzes plūsmas regulēšanas aizbīdņi (Somijai), lentas/ tuneļa transportierus (Zviedrijai).
 2009.gada 2.pusgadā SIA „Prometāls” plāno ārējā mārketinga aktivitātes piedaloties lielākajā Zviedrijas industriālo piegāžu un kooperācijas izstādē „Elmia Subcontractor”. Šī izstāde tiek rīkota kopš 1975.gada. Tā norisināsies Zviedrijas pilsētā Jončēpingā no 10.-12.novembrim.
 Izstādes galvenā tematika ir piegādes un kooperācija. Izstādē pārstāvētās nozares ir autobūves komponentu ražošana, mašīnbūve un metālapstrāde, iekārtu un tehnoloģisko rīku ražošana, elektronika un automatizācija, dizaina izstrādes un projektēšana. Katru gadu izstādē tiek pārstāvētas vairāk kā 1 200 kompānijas.","13,168.10","6,419.44",164.61,5,"www.prometals.lv"
4,"BELMAST","Višķu iela 21z, Daugavpils, LV-5410","Dalība inženiernozaru kontaktbiržā ""b2fair""","Daugavpils",30/10/2009,"Ārējo tirgu apgūšana - ārējais mārketings","Aktivitāte – dalība Starptautiskā inženiernozaru kontaktbiržā „b2fair” ar LIAA starpniecību. Starptautiskā inženiernozaru kontaktbirža „B2fair” (www.b2fair.com) notiks 2009.gadā 11. un 12.novembrī Zviedrijas starptautiskās rūpniecības kooperāciju izstādes „ELMIA Subcontractor 2009” laikā, kur dalībniekiem un arī apmeklētājiem tiks radītas papildus iespējas savstarpējo kontaktu veidošanā. 
 Kompānija plāno tikties ar uzņēmumiem saistītiem ar kuģu, darbmašīnu būvniecību, ceļu un tiltu remontēšanu un būvniecību, civilo būvniecību, telekomunikāciju un citu.","2,296.17","1,119.37",28.71,3,"www.belmast.lv"
5,"Filmu studija RIJA","Mēness iela 4, Rīga, LV-1013","""Filmu studijas RIJA"" dalība starptautiskajos filmu tirgos","Rīga",30/10/2009,"Ārējo tirgu apgūšana - ārējais mārketings","SIA ""Filmu studija RIJA"" apmeklēs nozīmīgākās filmu starptautiskās izstādes pasaulē. Projekta ietvaros plānots piedalīties 10 dažādos ar filmu un animācijas producēšanu saistītos filmu tirgos - 
 ""China international Animation and Digital Arts Festival/Film Market"", Ķīna, 
 ""European Film Maret/Berlinale"", Vācija,
 ""Cartoon Movie"", Francija, 
 ""Hong Kong International TV and Film Market"", Ķīna,
 ""MIPTV MIP Junior"", Francija,
 ""Cannes Film festival/Film Market"", Francija, 
 ""MIFA market in Annecy Animation Film festival"", Francija,
 ""MIP Junior, International Film and TV market MIPCOM, Francija
 ""Tokyo International Film Festival/Film Market"", Japāna,
 ""American Film Market"", ASV.
 Tajos tiks prezentētas filmas, tiks nodrošinātas Latvijas filmu eksporta iespējas uz ārzemēm, tiks piesaistīti jauni sadarbības partneri un investīcijas.","123,473.00","60,193.08",1543.42,13,"www.rijafilms.lv"
6,"Lielbritānijas Tirdzniecības Kamera Latvijā","K.Valdemāra iela 33-11, Rīga, LV-1010","Konference par Latvijas uzņēmumu eksporta iespējām Lielbritānijā","Rīga",30/10/2009,"Ārējo tirgu apgūšana - ārējais mārketings","Projekta ietvaros plānots organizēt konferenci par eksporta iespējām Lielbritānijā. Konferences mērķis ir veicināt Latvijas uzņēmumu darbību Lielbritānijā un tādējādi eksporta apjoma palielināšanos. konference notiks 2009.gada 22.oktobrī Londonā. Plānotais konferences laiks - no 9:00 līdz 14:30.
 konferences nosaukums - ""Latvia: More Than You Would Expect"" (Latvija: Vairāk nekā jūs varētu gaidīt).
 Konferencē plānots uzstāties Valdim Zatleram, Eduardam Stiprajam, ričardam Mūnam (Richard Moon), Andrim Vilkam (vai Mārtiņam Kazākam). Konferences moderators plānots Ojārs Kalniņš.
 Konferences ietvaros tiks stāstīts par starptautiski veiksmīgiem Latvijas uzņēmumiem (piemēram, Groglass, Kvadra Pak, Madara Cosmetics, u.c.). Šie Latvijas veiksmīgie uzņēmumi arī būs konferences tiešā labuma guvēji - t.i. konferences rezultātā sagaidāms šo uzņēmumu eksporta pieaugums Lielbritānijā.
 Netiešie labuma guvēji būs visi Latvijas uzņēmumi. Konferences rezultātā tiek sagaidīti uzlabojumi attiecībā uz kopējo Latviju pārstāvošo uzņēmumu tēlu, tādējādi veicinot Latvijas uzņēmumu eksporta iespējas Lielbritānijā.","2,242.66","1,574.34",40.37,3,"www.bccl.lv"
7,"Elk Plus","Saules iela 8, Ozolnieki, Ozolnieku pagasts, Ozolnieku novads, LV-3018","ELK PLUS ārējo tirgu apgūšana","Ozolnieku pagasts",30/10/2009,"Ārējo tirgu apgūšana - ārējais mārketings","SIA „Elk Plus” dibināts 2003.gadā un darbojas poliuretāna izstrādājumu ražošanā. Uzņēmums ražo motociklistu protektorus, rīvdēļus, spilvenus, autodetaļas, sporta inventāru.
 2009.gadā uzņēmums SIA „Elk Plus” plāno piedalīties un jau ir piedalījies vairākos ārējā mārketinga veicinošos pasākumos:
 1) Izstāde „Elmia Subcontracotr”, kura tiks rīkota laika posmā no 2009.gada 10. līdz 13.novembrim Jenčopingā, Zviedrija. Izstādē piedalās aptuveni 1200 ražotāji no visas pasaules. Kopējais izstādes apmeklētāju skaits iepriekšējās izstādēs ir bijis ap 10 000 cilvēku visās izstādes dienās.","3,464.96","1,655.38",42.45,4,"www.elkplus.lv"
8,"Datorikas institūts DIVI","Alfrēda Kalniņa iela 2-7, Rīga, LV-1050","SIA ""Datorikas institūta DIVI"" dalība Starptautiskajās izstādēs CBSE 2009 Kijevā, Ukrainā un KITEL 2010 Almati, Kazahstānā","Rīga",30/10/2009,"Ārējo tirgu apgūšana - ārējais mārketings","SIA „Datortehnikas institūts DIVI” (turpmāk tekstā DIVI) ir 1995.gadā dibināts informācijas sistēmu analīzes un izstrādes uzņēmums, kas 14 gadus Latvijas tirgū piedāvā plašu IT risinājumu izstrādes un piegādes pakalpojumu spektru gan komercstruktūrām, gan valsts sektora institūcijām. Viena no DIVI veiksmīgākajām biznesa aktivitāšu jomām ir banku un finanšu starpniecības uzņēmumiem izstrādātie risinājumi BIS, kuri ir ieviesti un tiek aktīvi izmantoti sešos Latvijas uzņēmumos. Ņemot vērā Latvijas banku sektora dalībnieku nelielo skaitu, DIVI ir plāno uzsākt ārējā mārketinga aktivitātes, lai veicinātu uzņēmuma atpazīstamību banku sektora uzņēmumu vidū ārvalstīs, paplašinātu noieta tirgus, iegūtu jaunus klientus, veicinot DIVI eksporta apjoma pieaugumu un saimniecisko izaugsmi.
 Ir ieplānotas divas mārketinga aktivitātes:  1) dalība starptautiskajā izstādē Corporate Banking Systems Exhibition 2009 (CBSE 2009), kas notiks 17.-19.11.2009. Kijevā, Ukrainā. Izstāde ir veltīta IT risinājumu attīstībai, ieviešanai un izmantošanai bankās, finanšu institūcijās, valsts uzņēmumos un komercstruktūrās un to plaši atbalsta Ukrainas valdība, Kijevas pilsētas pašvaldības un Krievijas Federācijas tirdzniecības un rūpniecības kamera. 2008.gadā šo izstādi apmeklēja 8000 apmeklētāju no Ukrainas un citām reģiona valstīm; 2) dalība starptautiskajā izstādē KITEL 2010, kas notiks 25-28.05.2010. Almati, Kazahstāna. Šī ir Centrālās Āzijas (CA) reģiona lielākā starptautiskā IT izstāde, kura ietver speciāli banku tehnoloģijām veltītu sadaļu BankTech. 2008.gadā šo izstādi apmeklēja vairāk nekā 7000 apmeklētāju no CA reģiona valstīm, no kuriem liela daļa pārstāvēja banku sektoru.
 Abās izstādēs DIVI iepazīstinās ar BIS produktiem specializētas tematikas ietvaros – banku sistēmas, IT risinājumi finanšu un vērtspapīru tirgum, analītiskā izvērtējuma un banku aktivitāšu rezultātu analīzes sistēmas.
 Izstāžu laikā plānotas BIS produktu prezentācijas. Stendā tiks izvietota informācija par BIS produktiem un DIVI uzņēmuma kā potenciālā sadarbības partnera iespējām un priekšrocībām. Aktivitātes ietvers DIVI uzņēmuma profila un BIS produktu funkcionāli un tehnoloģisko aprakstu, prezentāciju un produktu demo versiju sagatavošanu.","12,898.93","6,288.22",161.24,12,"www.di.lv"
9,"Latvijas Finieris","Bauskas iela 59, Rīga, LV-1004","Dalība starptautiskajā metālapstrādes apakšuzņēmēju izstādē ""ELMIA SUBCONTRACTING"" Jonkoping, Sweden","Rīga",30/10/2009,"Ārējo tirgu apgūšana - ārējais mārketings","1)Dalība starptautiskajā metālapstrādes apakšuzņēmēju izstādē un tās ietvaros notiekošajā kontaktbiržā ""ELMIA SUBCONTRACTING"" Jonkoping, Sweden 2009.gadā;
2)Dalība starptautiskajā metālapstrādes apakšuzņēmēju izstādē un tās ietvaros notiekošajā kontaktbiržā ""ELMIA SUBCONTRACTING 2010"" Jonkoping, Sweden 2010.gadā.","6,410.76","3,125.24",80.14,12,"www.iekarturupnica.lv"
