"Nr.p.k.","Nosaukums","Juridiskā adrese","Projektā iesaistītie partneri","Projekta nosaukums","Projekta īstenošanas vieta","Projekta apstiprināšanas datums","Darbības programmas papildinājumā paredzētā Eiropas Savienības fonda apakšaktivitāte, kuras ietvaros piešķirts Eiropas Savienības fonda finansējums","Kopsavilkums par projekta ietvaros veicamajām darbībām","Kopējās apstiprinātās projekta attiecināmās izmaksas","ESF finansējums","Valsts budžeta līdzekļi","Projekta īstenošanas laiks mēnešos"
1,"Izglītības un zinātnes ministrija","Vaļņu iela 2, Rīga, LV-1050","Aizkraukles arodvidusskola, Apes arodvidusskola, Apguldes arodvidusskola, Barkavas arodvidusskola, Cēsu Profesionālā vidusskola, Cīravas arodvidusskola, Dagdas arodvidusskola, Daugavpils 1.arodvidusskola, Daugavpils Celtnieku profesionālā vidusskola, Ērgļu arodvidusskola, Jāņmuižas Profesionālā vidusskola, Jaunaglonas arodvidusskola, Jaungulbenes arodvidusskola, Jelgavas Amatniecības vidusskola, Latvijas Jūras akadēmijas Jūrskola, Valsts Kandavas lauksaimniecības tehnikums, Kazdangas Profesionālā vidusskola, Kuldīgas Tehnoloģiju tūrisma profesionālā vidusskola, Laidzes Profesionālā vidusskola, Latgales amatniecības meistaru skola, Latgales transporta un sakaru tehniskā skola, Liepājas Būvamatniecības vidusskola, Rīgas Tehniskās universitātes Liepājas filiāles profesionālā vidusskola, Liepājas Jūrniecības koledža, Limbažu Profesionālā vidusskola, Lūznavas profesionālā vidusskola, Malnavas koledža, Ogres meža tehnikums, Ogres profesionālā vidusskola, Olaines mehānikas un tehnoloģijas koledža, Valsts Priekuļu lauksaimniecības tehnikums, Rēzeknes 14. arodvidusskola, Rīgas 3.arodskola, Rīgas 13.arodskola, Rīgas būvamatniecības vidusskola, Rīgas Jūras transporta profesionālā vidusskola, Rīgas Celtniecības koledža, Rīgas dzelzceļnieku skola, Rīgas Pārdaugavas profesionālā vidusskola, Rīgas Tehniskā koledža, Rīgas uzņēmējdarbības koledža, Rīgas valsts tehnikums, Saldus Profesionālā vidusskola, Saulaines Profesionālā vidusskola, Skrundas arodvidusskola, Smiltenes Profesionālā vidusskola, Vangažu arodskola, Ventspis Profesionālās vidusskola, Viesītes arodvidusskola, Viļānu 41.arodvidusskola, Višķu Profesionālā vidusskola, Zaļenieku arodvidusskola, Zilupes arodvidusskola, Dobeles amatu skola, Jelgavas amatu skola, Mālpils profesionālā vidusskola, Sociālās integrācijas valsts aģentūras Jūrmalas profesionālā vidusskola, Mācību centrs ""Riman"", SIA ""Tehforms"" (Rīgas Uzņēmējdarbības skolas dibinātājs).","Sākotnējās profesionālās izglītības pievilcības veicināšana","Visa Latvija","05.12.2008.","1.2.1.1.4.""Sākotnējās profesionālās izglītības pievilcības veicināšana""","Projekta mērķis ir uzlabot sākotnējās profesionālās izglītības programmu pievilcību jauniešiem, lai palielinātu jauniešu īpatsvaru, kas iegūst profesionālo izglītību un kvalifikāciju. Sasniedzot augstāk minēto mērķi, ne mazāk kā 10000 izglītojamajiem, kas izpilda noteiktās prasības, katram līdz trīs mācību gadu garumam tiks piešķirtas mērķstipendijas no 20 līdz 50 latiem mēnesī. Projekta kopējais īstenošanas laiks 54 mēneši. Tā īstenošanas vieta ir visa Latvija. Projektu īsteno sadarbībā ar 59 profesionālās izglītības iestādēm, kurās īsteno akreditētas profesionālās pamatizglītības, arodizglītības vai profesionālās vidējās izglītības programmas prioritārajās izglītības tematiskajās jomās. Projekta īstenošanas īstenošanas laikā tiks nodrošināta vienota profesionālās izglītības iestāžu izglītojamo atlases un mērķstipendijas piešķiršanas nosacījumu piemērošana visos plānošanas reģionos. Projekta īstenošanai laika posmā no 2009.gada līdz 2013.gadam plānots izlietot 10500718 latus, tai skaitā Eiropas Sociālā fonda līdzfinansējumu 8925610 latus un valsts budžeta fianansējumu 1575108 latus.","10,500,718","8,925,610","1,575,108","54 mēneši"
