BENEFICIARIO,TIPO DE OPERACION,GASTO PUBLICO
RAYO PLACA S.L.,Mejorar la empleabilidad de las personas desempleadas,61.62
"RAYO SOLAR ESPANA, S.L.",Mejorar la empleabilidad de las personas desempleadas,233.73
RAYON & ORTEGA BUFETE ABOGADOS ASOCIADOS S.L.,Mejorar la empleabilidad de las personas desempleadas,699.38
RAYPA 2005 SL,Mejorar la empleabilidad de las personas desempleadas,"3,968.44"
"RAYREFORMAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,246.62
RAYSA REFORMAS E INSTALACIONES SL,Mejorar la empleabilidad de las personas desempleadas,"1,615.48"
RAYSER SA,Mejorar la empleabilidad de las personas desempleadas,705.91
RAYSER SHOES SL,Mejorar la empleabilidad de las personas desempleadas,"1,900.00"
RAYT ENVASES PLASTICOS SA,Mejorar la empleabilidad de las personas desempleadas,"1,500.00"
RAYTRA SL,Mejorar la empleabilidad de las personas desempleadas,699.90
"RAYTUR TRAVEL, S.L.",Mejorar la empleabilidad de las personas desempleadas,498.11
RAYWAL IBERIA S.L.U,Mejorar la empleabilidad de las personas desempleadas,368.90
"RAZA GESTIONES E INVERSIONES,S.L.U.",Mejorar la empleabilidad de las personas desempleadas,"4,020.05"
RAZA NOSTRA SL,Mejorar la empleabilidad de las personas desempleadas,"3,976.72"
"RAZINGER SHOES,S.L.",Mejorar la empleabilidad de las personas desempleadas,"2,173.16"
RAZON AQUI S.L.,Mejorar la empleabilidad de las personas desempleadas,4.72
RB TECHNOLOGY NET CONSULTORES SL,Mejorar la empleabilidad de las personas desempleadas,"3,103.62"
"RBA CONTENIDOS AUDIOVISUALES, S.A.",Mejorar la empleabilidad de las personas desempleadas,"1,180.50"
"RBA HOLDING EDITORIAL, SA",Mejorar la empleabilidad de las personas desempleadas,"1,834.50"
"RBA LIBROS, SA",Mejorar la empleabilidad de las personas desempleadas,920.79
"RBA PUBLIVENTAS, SA",Mejorar la empleabilidad de las personas desempleadas,150.00
"RBA REVISTAS, SA",Mejorar la empleabilidad de las personas desempleadas,720.11
RBI BLOCK SL,Mejorar la empleabilidad de las personas desempleadas,"4,786.03"
"RBM ESPANA SISTEMAS DE CALEFACCION,S.L.(EN FORMACION)",Mejorar la empleabilidad de las personas desempleadas,619.98
RBM INSTALACIONES ELECTRICAS SL,Mejorar la empleabilidad de las personas desempleadas,711.03
RC 15 CASAS Y MAS SL,Mejorar la empleabilidad de las personas desempleadas,996.16
"RC 2007 FINANCIEROS, S.L.",Mejorar la empleabilidad de las personas desempleadas,611.48
"RC COEMMO, SL",Mejorar la empleabilidad de las personas desempleadas,159.94
RC DESARROLLOS EMPRESARIALES SL,Mejorar la empleabilidad de las personas desempleadas,141.66
"RC ELEVEN 2002, SL",Mejorar la empleabilidad de las personas desempleadas,300.41
"RC GESTION AUDIOVISUAL INTEGRAL, S.L.",Mejorar la empleabilidad de las personas desempleadas,833.24
"RC LUIRA CONSTRUCCIONS, SL",Mejorar la empleabilidad de las personas desempleadas,393.22
"RC LUIRA GESTIO, SL",Mejorar la empleabilidad de las personas desempleadas,"1,086.00"
"RC MICROELECTRONICA, SA",Mejorar la empleabilidad de las personas desempleadas,259.69
RC PARK SL,Mejorar la empleabilidad de las personas desempleadas,743.68
"RC SAYEZ MOBILIARI, SL",Mejorar la empleabilidad de las personas desempleadas,"3,752.72"
RCC CASALS CONSULTANTS SA,Mejorar la empleabilidad de las personas desempleadas,672.87
"RCC PALACE CAR, SA",Mejorar la empleabilidad de las personas desempleadas,849.92
"RCC TARREGA,SERVEIS PROFESSIONALS INDEPENDENTS,S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"1,115.54"
RC-CAR CB,Mejorar la empleabilidad de las personas desempleadas,431.73
"RCD, ASSESSORS LEGALS I TRIBUTARIS, SL",Mejorar la empleabilidad de las personas desempleadas,714.86
"RCGM MOBILES TELECOM, S.L",Mejorar la empleabilidad de las personas desempleadas,495.55
"RCGP, SCCL",Mejorar la empleabilidad de las personas desempleadas,"1,889.91"
"RCH PROMOCIONES SIGUENZA RESIDENCIAL, SL",Mejorar la empleabilidad de las personas desempleadas,770.46
RCI TRAVEL CLUB SA,Mejorar la empleabilidad de las personas desempleadas,122.75
RCM SA,Mejorar la empleabilidad de las personas desempleadas,904.18
"RCV TECMO, SLL",Mejorar la empleabilidad de las personas desempleadas,"2,975.52"
"RD IMPORT, SL",Mejorar la empleabilidad de las personas desempleadas,"1,418.85"
RDJ SERVICIOS GRAFICOS SL,Mejorar la empleabilidad de las personas desempleadas,"1,794.85"
"RDM COURRIER 2003, SL",Mejorar la empleabilidad de las personas desempleadas,"1,993.34"
RDS INFORMATICA S XXI SLL,Mejorar la empleabilidad de las personas desempleadas,708.24
"RDS VIA CANARIAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2,148.69"
RDV RENTING SL,Mejorar la empleabilidad de las personas desempleadas,796.59
"RE & BE PHONE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2,049.87"
RE VALENCIA ES SL,Mejorar la empleabilidad de las personas desempleadas,"1,853.28"
RE4MA GROUP SL,Mejorar la empleabilidad de las personas desempleadas,126.33
"REA GEOSERVEIS, SL",Mejorar la empleabilidad de las personas desempleadas,911.11
"RE-ACCIONA.SOLUCIONS COMUNITARIES,S.L.",Mejorar la empleabilidad de las personas desempleadas,838.57
REACH CARP IVB SL,Mejorar la empleabilidad de las personas desempleadas,757.59
"REACTIVA SOLUCIONES ENERGETICAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,356.61
READINGLES SL,Mejorar la empleabilidad de las personas desempleadas,"1,425.00"
READY EXPRESS COURIER SL,Mejorar la empleabilidad de las personas desempleadas,835.00
"READY TO RACING, S.L.",Mejorar la empleabilidad de las personas desempleadas,347.07
"REAFES REFORMES AFEGITS I MODIFICACIONS D ESPAIS,SL",Mejorar la empleabilidad de las personas desempleadas,899.90
REAFILADOS SERMAN SL,Mejorar la empleabilidad de las personas desempleadas,696.57
REAGO INVERSIONES SL,Mejorar la empleabilidad de las personas desempleadas,"1,645.65"
REAL 13 SL,Mejorar la empleabilidad de las personas desempleadas,"1,062.45"
"REAL 48, SL",Mejorar la empleabilidad de las personas desempleadas,549.95
REAL 51 SL,Mejorar la empleabilidad de las personas desempleadas,734.26
REAL ACADEMIA DE BELLAS ARTES DE SANTA ISABEL DE HUNGRI,Mejorar la empleabilidad de las personas desempleadas,569.56
REAL ACADEMIA DE CIENCIAS EXACTAS FISICAS Y NATURALES,Mejorar la empleabilidad de las personas desempleadas,"1,900.00"
REAL ACADEMIA GALEGA,Mejorar la empleabilidad de las personas desempleadas,"10,815.57"
REAL ACADEMIA NACIONAL DE FARMACIA,Mejorar la empleabilidad de las personas desempleadas,816.65
REAL AERO CLUB DE VIGO,Mejorar la empleabilidad de las personas desempleadas,357.76
REAL CASA MISERICORDIA DE TUDELA,Mejorar la empleabilidad de las personas desempleadas,"3,787.93"
"REAL CERAMICA, S.A.U.",Mejorar la empleabilidad de las personas desempleadas,691.77
REAL CINEMA DE OLIAS SL EN CONSTITUCION,Mejorar la empleabilidad de las personas desempleadas,"1,156.85"
REAL CIRCULO DE LABRADORES Y PROPIETARIOS DE SEVILLA,Mejorar la empleabilidad de las personas desempleadas,"8,727.43"
REAL CLUB ASTUR DE REGATAS,Mejorar la empleabilidad de las personas desempleadas,"1,496.57"
REAL CLUB DE GOLF DE SEVILLA SA,Mejorar la empleabilidad de las personas desempleadas,"1,266.59"
REAL CLUB DE GOLF SOTOGRANDE,Mejorar la empleabilidad de las personas desempleadas,"1,631.54"
REAL CLUB DE LA PUERTA HIERRO,Mejorar la empleabilidad de las personas desempleadas,"1,714.02"
REAL CLUB DE POLO DE BARCELONA,Mejorar la empleabilidad de las personas desempleadas,"1,107.30"
REAL CLUB DE REGATAS DE ALICANTE,Mejorar la empleabilidad de las personas desempleadas,"1,345.77"
REAL CLUB DE REGATAS DE CARTAGENA,Mejorar la empleabilidad de las personas desempleadas,149.95
REAL CLUB DE REGATAS DE SANTIAGO DE LA RIBERA,Mejorar la empleabilidad de las personas desempleadas,"1,260.00"
REAL CLUB DEPORTIVO DE LA CORUNA S.A.D.,Mejorar la empleabilidad de las personas desempleadas,695.48
"REAL CLUB DEPORTIVO MALLORCA, S.A.D.",Mejorar la empleabilidad de las personas desempleadas,"1,900.00"
REAL CLUB ESPANOL PERRO PASTOR ALEMAN,Mejorar la empleabilidad de las personas desempleadas,363.56
REAL CLUB FINANCIERO DE EUROPA SL EN CONSTITUCION,Mejorar la empleabilidad de las personas desempleadas,103.33
REAL CLUB NAUTICO,Mejorar la empleabilidad de las personas desempleadas,400.00
REAL CLUB NAUTICO CASTELLON,Mejorar la empleabilidad de las personas desempleadas,40.00
REAL CLUB NAUTICO DE GRAN CANARIA,Mejorar la empleabilidad de las personas desempleadas,933.33
REAL CLUB NAUTICO DE VALENCIA,Mejorar la empleabilidad de las personas desempleadas,"1,800.00"
REAL CLUB RECREATIVO DE TENIS,Mejorar la empleabilidad de las personas desempleadas,"1,287.50"
REAL DE NAVALMORAL PARA MAYORES SA,Mejorar la empleabilidad de las personas desempleadas,40.12
REAL DE PIASCA CONSTRUCCIONES SL,Mejorar la empleabilidad de las personas desempleadas,"7,424.25"
REAL DE PONTEJOS S.L.,Mejorar la empleabilidad de las personas desempleadas,188.84
"REAL DIGITAL PRODUCTION, SL",Mejorar la empleabilidad de las personas desempleadas,508.87
"REAL DREAM GENERATION, S.L.",Mejorar la empleabilidad de las personas desempleadas,578.41
REAL E ILUSTRE COFRADIA DE NUESTRO PADRE JESUS NAZARENO,Mejorar la empleabilidad de las personas desempleadas,950.00
REAL ESTATE ADVISORY GROUP SA,Mejorar la empleabilidad de las personas desempleadas,"1,345.77"
REAL ESTATE AGENCY MOGAN S.L.,Mejorar la empleabilidad de las personas desempleadas,559.84
"REAL ESTATE DATA CORPORACION, S.L.",Mejorar la empleabilidad de las personas desempleadas,743.64
REAL ESTATE INVESTMENT 1 S.A.,Mejorar la empleabilidad de las personas desempleadas,48.84
REAL ESTATE PRESS SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"1,749.90"
REAL ESTATE SAN MIGUEL SA,Mejorar la empleabilidad de las personas desempleadas,481.62
"REAL ESTATE VIVES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"4,053.43"
REAL FEDERACION AERONAUTICA ESPANOLA,Mejorar la empleabilidad de las personas desempleadas,838.13
REAL FEDERACION ESPANOLA DE MOTONAUTICA,Mejorar la empleabilidad de las personas desempleadas,"1,038.91"
REAL FEDERACION ESPANOLA DE VELA,Mejorar la empleabilidad de las personas desempleadas,"2,429.92"
REAL FUNDACION DE TOLEDO,Mejorar la empleabilidad de las personas desempleadas,"2,018.03"
REAL GARANT ESPANA SL,Mejorar la empleabilidad de las personas desempleadas,924.49
REAL HERRADA SL,Mejorar la empleabilidad de las personas desempleadas,"1,264.19"
REAL HOSTELERIA DE GRINON SLU,Mejorar la empleabilidad de las personas desempleadas,"3,061.04"
"REAL IMEDIO 2005, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1,423.31"
"REAL LASTING, SL",Mejorar la empleabilidad de las personas desempleadas,"1,345.71"
REAL LELUJO SL,Mejorar la empleabilidad de las personas desempleadas,"1,322.14"
REAL MADRID CLUB DE FUTBOL,Mejorar la empleabilidad de las personas desempleadas,"7,634.37"
REAL MASAJE S.L.,Mejorar la empleabilidad de las personas desempleadas,703.58
REAL MEDIA SA,Mejorar la empleabilidad de las personas desempleadas,"1,048.89"
REAL MODAS SL,Mejorar la empleabilidad de las personas desempleadas,39.84
"REAL MUEBLE DECORACION, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2,641.87"
REAL ODON SL,Mejorar la empleabilidad de las personas desempleadas,"1,312.72"
"REAL PREFABRICADOS,S.L.UNIPERSONAL",Mejorar la empleabilidad de las personas desempleadas,"1,343.09"
"REAL RACING CLUB DE SANTANDER, S.A.D.",Mejorar la empleabilidad de las personas desempleadas,"6,470.98"
REAL SITIO DE VENTOSILLA SA,Mejorar la empleabilidad de las personas desempleadas,"2,492.03"
REAL SOCIEDAD BASCONGADA DE AMIGOS DEL PAIS,Mejorar la empleabilidad de las personas desempleadas,242.04
REAL SOCIEDAD CANINA DE CATALUNA,Mejorar la empleabilidad de las personas desempleadas,524.14
REAL SOCIEDAD CLUB DE CAMPO,Mejorar la empleabilidad de las personas desempleadas,877.35
REAL SOCIEDAD DE TENIS DE GRANADA,Mejorar la empleabilidad de las personas desempleadas,"1,274.94"
REAL SOCIEDAD DE TIRO DE PICHON,Mejorar la empleabilidad de las personas desempleadas,"3,119.85"
REAL SOCIEDAD ECONOMICA DE AMIGOS DEL PAIS DE CARTAGENA,Mejorar la empleabilidad de las personas desempleadas,"1,759.94"
REAL SOCIEDAD ECONOMICA DE AMIGOS DEL PAIS EN BADAJOZ,Mejorar la empleabilidad de las personas desempleadas,761.38
REAL SOCIEDAD HIPICA DE VALLADOLID,Mejorar la empleabilidad de las personas desempleadas,"2,739.96"
REAL SOCIEDAD MATEMATICA ESPANOLA,Mejorar la empleabilidad de las personas desempleadas,991.62
REAL STATE MARKET SL,Mejorar la empleabilidad de las personas desempleadas,325.82
REAL TECNICA SL,Mejorar la empleabilidad de las personas desempleadas,"1,112.03"
REAL UNION CLUB,Mejorar la empleabilidad de las personas desempleadas,"1,009.28"
REAL WIND ISABA SL,Mejorar la empleabilidad de las personas desempleadas,"1,764.80"
"REAL, COM. B.",Mejorar la empleabilidad de las personas desempleadas,821.61
"REALBA REFORMAS EN GRAL.HOGAR,S.L.",Mejorar la empleabilidad de las personas desempleadas,139.27
REALCE DE EDIFICIOS Y EXTERIORES SL,Mejorar la empleabilidad de las personas desempleadas,"1,030.00"
REALCE DE LIMPIEZAS SL,Mejorar la empleabilidad de las personas desempleadas,"1,900.00"
REALCIS SL,Mejorar la empleabilidad de las personas desempleadas,"1,266.73"
REAL-E MANAGEMENT CONSULTING SL,Mejorar la empleabilidad de las personas desempleadas,989.91
REALE SEGUROS GENERALES SA,Mejorar la empleabilidad de las personas desempleadas,"1,499.24"
"REALES ALCAZARES DE MNTIEL, S.L.",Mejorar la empleabilidad de las personas desempleadas,633.29
REAL-EXPORT COOP V,Mejorar la empleabilidad de las personas desempleadas,"19,505.26"
"REALFOLGOSO, S.L.",Mejorar la empleabilidad de las personas desempleadas,866.71
REALIA BUSINESS SA,Mejorar la empleabilidad de las personas desempleadas,"1,869.90"
REALIA TECHNOLOGIES SL,Mejorar la empleabilidad de las personas desempleadas,"3,027.47"
"REALIMAR GESTION,S.L.",Mejorar la empleabilidad de las personas desempleadas,990.00
REALITAS GRUPO INMOBILIARIO SL,Mejorar la empleabilidad de las personas desempleadas,91.75
"REALIZA BUSINESS ANGELS, S.A.",Mejorar la empleabilidad de las personas desempleadas,493.24
REALIZA HOGAR HNAS RAMIREZ CB,Mejorar la empleabilidad de las personas desempleadas,148.81
"REALIZACION DE ESTUDIOS Y SERVICIOS ENERGETICOS, SL",Mejorar la empleabilidad de las personas desempleadas,448.34
"REALIZACION DE PROYECTOS DE RECICLAJE UNO, SL",Mejorar la empleabilidad de las personas desempleadas,"2,384.32"
REALIZACIONES CONSTRUCTIVAS SL,Mejorar la empleabilidad de las personas desempleadas,"1,227.71"
REALIZACIONES HERA SL,Mejorar la empleabilidad de las personas desempleadas,42.18
REALIZACIONES INMOBILIARIAS SA,Mejorar la empleabilidad de las personas desempleadas,"3,470.67"
REALIZACIONES MECANICAS SELEY SLL,Mejorar la empleabilidad de las personas desempleadas,"1,293.24"
REALONDA SA,Mejorar la empleabilidad de las personas desempleadas,"1,900.00"
REALSA ALQUILER S.A.,Mejorar la empleabilidad de las personas desempleadas,"2,050.48"
REALSERV INTERNACIONAL SERVICE SL,Mejorar la empleabilidad de las personas desempleadas,"1,564.48"
REALTECH SYSTEM CONSULTING SL,Mejorar la empleabilidad de las personas desempleadas,"10,828.29"
"REALTECO SPAIN, SL",Mejorar la empleabilidad de las personas desempleadas,706.73
REALTEN ASESORES Y CONSULTORES SL,Mejorar la empleabilidad de las personas desempleadas,"1,013.73"
REALTO SA,Mejorar la empleabilidad de las personas desempleadas,"2,150.25"
REALTOR INMO-SPAIN SL,Mejorar la empleabilidad de las personas desempleadas,953.33
"REALTOR PROJECTES, SL",Mejorar la empleabilidad de las personas desempleadas,"1,489.91"
"REALTOUR VIAJES, S.L.",Mejorar la empleabilidad de las personas desempleadas,248.85
"REALVI, SL",Mejorar la empleabilidad de las personas desempleadas,"1,204.11"
REALWETTENS.L,Mejorar la empleabilidad de las personas desempleadas,88.50
REALZA CAPITAL S.G.E.C.R.S.A.,Mejorar la empleabilidad de las personas desempleadas,76.13
REALZAUTO SL,Mejorar la empleabilidad de las personas desempleadas,236.63
REAMUAL SL,Mejorar la empleabilidad de las personas desempleadas,616.85
REASOL SL,Mejorar la empleabilidad de las personas desempleadas,712.50
"REATURACION NAVABLANCA, S.L.U",Mejorar la empleabilidad de las personas desempleadas,"3,596.30"
REBA INTERCOM SA,Mejorar la empleabilidad de las personas desempleadas,"1,000.76"
REBABADOS REVILLA Y ASOCIADOS SL,Mejorar la empleabilidad de las personas desempleadas,699.17
"REBABADOS Y DERIVADOS, SL",Mejorar la empleabilidad de las personas desempleadas,693.24
"REBACUIN, SL",Mejorar la empleabilidad de las personas desempleadas,"1,696.67"
REBE 4 POR 4 SL,Mejorar la empleabilidad de las personas desempleadas,"1,549.89"
REBE MAR SL,Mejorar la empleabilidad de las personas desempleadas,"1,017.81"
REBECA BARAHORA PITA Y UNA,Mejorar la empleabilidad de las personas desempleadas,710.63
"REBECO 10, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2,330.28"
"REBEL MAS DE MEDIOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,736.63
"REBELIO ELECTRONIC GROUP, SL",Mejorar la empleabilidad de las personas desempleadas,617.81
REBIGAL SL,Mejorar la empleabilidad de las personas desempleadas,306.64
REBISA RECICLAJE BIOLOGICO DE SUBPRODUCTOS AGROPECUARIO,Mejorar la empleabilidad de las personas desempleadas,949.95
"REBOBEN GONZALEZ,S.L.",Mejorar la empleabilidad de las personas desempleadas,162.20
"REBOBINATS LOGIC MOTORS, S.L.",Mejorar la empleabilidad de las personas desempleadas,324.70
REBOCA SL,Mejorar la empleabilidad de las personas desempleadas,"1,899.90"
REBOCOS Y YESOS CATALUNA SLL,Mejorar la empleabilidad de las personas desempleadas,"1,489.81"
REBOLEIRA SL,Mejorar la empleabilidad de las personas desempleadas,672.96
REBOLLEDO SA,Mejorar la empleabilidad de las personas desempleadas,859.94
REBOLLO ABOGADOS CONSULTA S.L.P.,Mejorar la empleabilidad de las personas desempleadas,446.64
"REBOLO EIRAS, SL UNIPERSONAL",Mejorar la empleabilidad de las personas desempleadas,"1,900.00"
REBONDS S L,Mejorar la empleabilidad de las personas desempleadas,477.50
REBOREDA LOPEZ SL,Mejorar la empleabilidad de las personas desempleadas,653.36
"REBOSO PADRON, JUAN JESUS 000618271H,S.L.N.E.",Mejorar la empleabilidad de las personas desempleadas,"1,345.77"
REBOST MARGA SL NN PROVISIONAL,Mejorar la empleabilidad de las personas desempleadas,995.00
"REBROT I PAISATGE, S.L.",Mejorar la empleabilidad de las personas desempleadas,513.32
"REBURDEO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2,129.96"
REBUSCO SDA COOP ANDALUZA,Mejorar la empleabilidad de las personas desempleadas,"2,908.26"
"REC 7,SL",Mejorar la empleabilidad de las personas desempleadas,"1,922.61"
REC MADRAL COMPANYIA D AIGUES SA,Mejorar la empleabilidad de las personas desempleadas,429.97
RECA2 OLID S.L.,Mejorar la empleabilidad de las personas desempleadas,212.80
RECABARNA SL,Mejorar la empleabilidad de las personas desempleadas,213.22
"RECADER CARDENAS, SL",Mejorar la empleabilidad de las personas desempleadas,"1,089.40"
"RECADERS DE GIRONA I PROVINCIA, SL",Mejorar la empleabilidad de las personas desempleadas,"1,500.00"
"RECAFACIL, S.L.",Mejorar la empleabilidad de las personas desempleadas,682.14
"RECAGEMS, SL",Mejorar la empleabilidad de las personas desempleadas,421.82
RECALDEFIN SL,Mejorar la empleabilidad de las personas desempleadas,961.09
RECALL INFORMATION MANAGEMENT SA,Mejorar la empleabilidad de las personas desempleadas,144.02
RECALVI LUGO SA,Mejorar la empleabilidad de las personas desempleadas,682.17
RECALVI SL,Mejorar la empleabilidad de las personas desempleadas,"5,204.63"
RECAMAUTO SL,Mejorar la empleabilidad de las personas desempleadas,126.61
RECAMBIERZO SL,Mejorar la empleabilidad de las personas desempleadas,"2,356.27"
"RECAMBIO RODHER, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1,239.95"
RECAMBIOS AICRAG SA,Mejorar la empleabilidad de las personas desempleadas,"4,036.13"
RECAMBIOS ARIN SA,Mejorar la empleabilidad de las personas desempleadas,633.33
RECAMBIOS ARTURO SL,Mejorar la empleabilidad de las personas desempleadas,879.92
"RECAMBIOS AUTO ATLANTICO, SL UNIPERSONAL",Mejorar la empleabilidad de las personas desempleadas,"1,273.26"
RECAMBIOS AUTODIESEL SA,Mejorar la empleabilidad de las personas desempleadas,"1,813.22"
RECAMBIOS AUTODOS SL,Mejorar la empleabilidad de las personas desempleadas,313.30
RECAMBIOS AUTOSPORT SL,Mejorar la empleabilidad de las personas desempleadas,"1,456.45"
RECAMBIOS AVENIDA SL,Mejorar la empleabilidad de las personas desempleadas,"2,233.27"
RECAMBIOS BARREIRO SL,Mejorar la empleabilidad de las personas desempleadas,560.03
RECAMBIOS BAT SL,Mejorar la empleabilidad de las personas desempleadas,534.99
"RECAMBIOS BRUGUES MOTOR, SL",Mejorar la empleabilidad de las personas desempleadas,926.64
