BENEFICIARIO,TIPO DE OPERACION,GASTO PUBLICO
AZULEJOS Y PAVIMENTOS SA,Mejorar la empleabilidad de las personas desempleadas,"3.658,44"
AZULEJOS Y PAVIMENTOS SEGOVIA SL,Mejorar la empleabilidad de las personas desempleadas,"625,64"
AZULEJOS Y SANEAMIENTOS M G SA,Mejorar la empleabilidad de las personas desempleadas,"250,25"
AZULEJOS ZARAGOZA SL,Mejorar la empleabilidad de las personas desempleadas,"20,00"
"AZULEPAM, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.103,04"
AZULES DE VERGARA SL,Mejorar la empleabilidad de las personas desempleadas,"142,18"
AZULEV SA,Mejorar la empleabilidad de las personas desempleadas,"885,36"
"AZULGRES DEL PRINCIPADO, SL",Mejorar la empleabilidad de las personas desempleadas,"460,44"
AZULIBER 1 SL,Mejorar la empleabilidad de las personas desempleadas,"2.837,75"
"AZULIUS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.704,13"
"AZULON LENTISCAL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.139,18"
AZULSPA SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
AZULTO SL,Mejorar la empleabilidad de las personas desempleadas,"169,98"
AZUMARMA S.L.,Mejorar la empleabilidad de las personas desempleadas,"2.276,59"
AZURE IMPRESION Y COMUNICACION SL,Mejorar la empleabilidad de las personas desempleadas,"1.069,93"
AZURVANE CONSTRUCCIONES SL,Mejorar la empleabilidad de las personas desempleadas,"1.300,00"
AZVASE SL,Mejorar la empleabilidad de las personas desempleadas,"5.633,93"
AZYSA SA,Mejorar la empleabilidad de las personas desempleadas,"139,30"
"AZZALI 2000, SL",Mejorar la empleabilidad de las personas desempleadas,"1.746,52"
"B & A CONSULTORES ESTRATEGICOS ANALYZA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"967,95"
B & B GESTION ACTIVA DE SERVICIOS Y ASESORAMIENTO SL,Mejorar la empleabilidad de las personas desempleadas,"967,99"
B & B SOLUCIONES PERICIALES SL,Mejorar la empleabilidad de las personas desempleadas,"666,60"
B & B TAPIZADOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.653,75"
"B & G JOBBERS HABITAT, SL",Mejorar la empleabilidad de las personas desempleadas,"1.836,63"
"B & H SOLUCIONES INTEGRALES DEL SURESTE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"453,08"
"B & J EDITORES, SL",Mejorar la empleabilidad de las personas desempleadas,"1.008,64"
"B & P MAQUINARIA PARA EL EMBOTELLDO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.156,61"
B & P SL,Mejorar la empleabilidad de las personas desempleadas,"123,94"
B & Q CONSTRUCTION PRODUCTS SL,Mejorar la empleabilidad de las personas desempleadas,"1.840,00"
B & S GLOBAL OPERATIONS CONSULTING HISPANIA CORREDURIA,Mejorar la empleabilidad de las personas desempleadas,"627,24"
B & Z ASESORES SL,Mejorar la empleabilidad de las personas desempleadas,"1.466,48"
"B 720 ARQUITECTURA, SL",Mejorar la empleabilidad de las personas desempleadas,"5.617,57"
"B B R INGENIERIA DE SERVICIOS, SL",Mejorar la empleabilidad de las personas desempleadas,"2.174,31"
B BIOSCA SL,Mejorar la empleabilidad de las personas desempleadas,"1.428,82"
"B BRIERE S MOTO,S.L.",Mejorar la empleabilidad de las personas desempleadas,"296,67"
B C BUGADERIA CATALUNYA SL,Mejorar la empleabilidad de las personas desempleadas,"7.517,69"
B E TECHNOLOGIES SL,Mejorar la empleabilidad de las personas desempleadas,"1.799,90"
B F CORREDURIA DE SEGUROS SA,Mejorar la empleabilidad de las personas desempleadas,"1.335,17"
B FALCON SL,Mejorar la empleabilidad de las personas desempleadas,"1.405,00"
B GONZALEZ SL CORREDURIA DE SEGUROS,Mejorar la empleabilidad de las personas desempleadas,"483,39"
B F F ASESORES SL,Mejorar la empleabilidad de las personas desempleadas,"547,73"
"B M PUNT, SA",Mejorar la empleabilidad de las personas desempleadas,"746,62"
B MAS D SL,Mejorar la empleabilidad de las personas desempleadas,"1.116,04"
"B MES R 29 ARQUITECTES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"245,09"
B MONSALVE AGENCIA DE SEGUROS SL,Mejorar la empleabilidad de las personas desempleadas,"1.180,48"
B OLANETA Y JUARISTI SA,Mejorar la empleabilidad de las personas desempleadas,"666,70"
B P SEVILLA SA,Mejorar la empleabilidad de las personas desempleadas,"1.539,86"
B PAREJA SL,Mejorar la empleabilidad de las personas desempleadas,"1.093,24"
B R B INTERNACIONAL SA,Mejorar la empleabilidad de las personas desempleadas,"2.722,68"
"B S SOPRA ESPANA, S.A.",Mejorar la empleabilidad de las personas desempleadas,"300,00"
B SOLANES SA,Mejorar la empleabilidad de las personas desempleadas,"2.794,18"
B V DISENO Y DECORACION SL,Mejorar la empleabilidad de las personas desempleadas,"1.726,54"
B V GESTION SL,Mejorar la empleabilidad de las personas desempleadas,"495,81"
B V TAPICEROS SL,Mejorar la empleabilidad de las personas desempleadas,"3.075,18"
B Y A ESTUDIO DE INGENIERIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
B Y B ORDENADORES CB,Mejorar la empleabilidad de las personas desempleadas,"286,63"
B Y C ASESORES TRIBUTARIOS Y LABORALES SL ,Mejorar la empleabilidad de las personas desempleadas,"901,88"
B Y C CORONA SL,Mejorar la empleabilidad de las personas desempleadas,"977,43"
B Y C IDIONDO I MOLINA SL,Mejorar la empleabilidad de las personas desempleadas,"571,82"
B Y C PELUQUERAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.066,97"
"B Y G DE SERVICIOS SANITARIOS, SL",Mejorar la empleabilidad de las personas desempleadas,"682,10"
B Y G HERMANAS ALIA CB,Mejorar la empleabilidad de las personas desempleadas,"131,12"
B Y M ARQVI SL,Mejorar la empleabilidad de las personas desempleadas,"1.180,00"
B Y M ASOCIADOS CB,Mejorar la empleabilidad de las personas desempleadas,"247,50"
B Y O INGENIEROS SL,Mejorar la empleabilidad de las personas desempleadas,"2.765,50"
"B&A CARS, SL",Mejorar la empleabilidad de las personas desempleadas,"2.326,05"
B&B GESTION SL,Mejorar la empleabilidad de las personas desempleadas,"335,24"
"B&L PASSION FOR FASHION,S.L.",Mejorar la empleabilidad de las personas desempleadas,"33,64"
"B&S ASESORES FERROLTERRA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"85,85"
"B. AMBASORI, SLU",Mejorar la empleabilidad de las personas desempleadas,"1.553,31"
"B. B. TONM, SL",Mejorar la empleabilidad de las personas desempleadas,"1.338,65"
"B. BARRERO GONZALEZ; A. M. LARA GUILLEN, COM. B.",Mejorar la empleabilidad de las personas desempleadas,"372,50"
"B. CANTARELLAS, SL UNIPERSONAL",Mejorar la empleabilidad de las personas desempleadas,"377,75"
"B. CREMADES Y ASOCIADOS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"B. FERRER, SL",Mejorar la empleabilidad de las personas desempleadas,"3.216,55"
"B. GARCIA CASADO; A. GAGO BERNAL, C.B.",Mejorar la empleabilidad de las personas desempleadas,"1.489,86"
B. I EUROPA DOCUMENTACION Y TRADUCCION SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
"B. I. NETEXPRESS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.043,13"
B. ORLY SL,Mejorar la empleabilidad de las personas desempleadas,"836,63"
B. P. LORRIES SL,Mejorar la empleabilidad de las personas desempleadas,"371,09"
"B. R. EL CASTELL DE LA POBLA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.046,62"
B.A.M. ALFA SHIP SL,Mejorar la empleabilidad de las personas desempleadas,"133,33"
B.A.S.R.O. S.L.,Mejorar la empleabilidad de las personas desempleadas,"335,26"
B.A.T. CANDIL SL,Mejorar la empleabilidad de las personas desempleadas,"17.018,37"
B.A.V.ASESORES Y CONSULTORES SL,Mejorar la empleabilidad de las personas desempleadas,"133,25"
B.ARROYO CORREDURIA DE SEGUROS SL,Mejorar la empleabilidad de las personas desempleadas,"711,81"
"B.B. AVENTURERO, SL",Mejorar la empleabilidad de las personas desempleadas,"1.252,18"
"B.B. LUXE PROYECTOS INTEGRALES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"646,91"
"B.B..TRABADO 1969,S.L",Mejorar la empleabilidad de las personas desempleadas,"408,43"
B.B.M. TRANS INTERNACIONAL SL,Mejorar la empleabilidad de las personas desempleadas,"67,28"
"B.BRAUN MEDICAL, SA",Mejorar la empleabilidad de las personas desempleadas,"1.171,04"
B.C. BIANSI SL,Mejorar la empleabilidad de las personas desempleadas,"193,24"
"B.C. MOTOS, SL",Mejorar la empleabilidad de las personas desempleadas,"215,55"
"B.C. SISTEMAS DE COMUNICACION, SL",Mejorar la empleabilidad de las personas desempleadas,"1.903,84"
"B.C.M. SERVEIS TRIBUTARIS, SL",Mejorar la empleabilidad de las personas desempleadas,"344,71"
B.C.N. PROJECTS SL,Mejorar la empleabilidad de las personas desempleadas,"984,44"
"B.C.N. ROSELLON, SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
B.C.P. DIFUSION S.L.,Mejorar la empleabilidad de las personas desempleadas,"2.276,59"
B.C.V. MONTAJES. S.L.L.,Promotion del esplritu empresarial y de la adaptabilidad de las empresas y Refuerzo del nivel de competencia,"4.188,60"
"B.D. GIRONA, SL",Mejorar la empleabilidad de las personas desempleadas,"347,04"
"B.D.5 PALMA BEACH, S.L.",Mejorar la empleabilidad de las personas desempleadas,"139,27"
"B.F.G. CORREDURIA DE SEGUROS, SA",Mejorar la empleabilidad de las personas desempleadas,"842,26"
"B.G. COSMETIC DIFFUSION, SL",Mejorar la empleabilidad de las personas desempleadas,"433,32"
B.G. INTERIORISTAS SL,Mejorar la empleabilidad de las personas desempleadas,"125,11"
B.J. NOVO RENTAL SL,Mejorar la empleabilidad de las personas desempleadas,"1.015,08"
"B.J.C. ABOGADOS MALAGA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"119,52"
"B.J.F. COMERCIAL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"335,26"
B.J.F. ELCHE SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"904,21"
B.K. CONSULTING ABOGADOS & ASESORES S.A.,Mejorar la empleabilidad de las personas desempleadas,"3.956,36"
B.L. AVALON SL,Mejorar la empleabilidad de las personas desempleadas,"1.445,77"
B.L.S.MAQUIMADER SL,Mejorar la empleabilidad de las personas desempleadas,"264,45"
B.LUX SA,Mejorar la empleabilidad de las personas desempleadas,"845,21"
B.M. DISENO S.L.,Mejorar la empleabilidad de las personas desempleadas,"217,77"
"B.M.A.RECOLZAMENT DIRECTIU D EMPRESES,S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"1.136,68"
B.M.B. GESTION DOCUMENTAL SL,Mejorar la empleabilidad de las personas desempleadas,"637,47"
"B.M.C. FAMILY CLUBS, SL",Mejorar la empleabilidad de las personas desempleadas,"2.629,67"
"B.M.P. BARCELONA MEETING POINT, SA",Mejorar la empleabilidad de las personas desempleadas,"373,01"
B.M.S. GESTIO SL,Mejorar la empleabilidad de las personas desempleadas,"1.566,57"
"B.MADRID GESTION DE ACTIVOS, S.G.I.I.C., S.A.",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"B.N. ASOCIADOS BIOPHARMALAB, S.L.",Mejorar la empleabilidad de las personas desempleadas,"661,04"
B.O.R. MARKET SA,Mejorar la empleabilidad de las personas desempleadas,"2.105,36"
"B.P. ARTS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.000,00"
B.P.D.VIRGEN DEL ROSARIO SL,Mejorar la empleabilidad de las personas desempleadas,"1.199,90"
"B.P.G. AUDITORES, SL",Mejorar la empleabilidad de las personas desempleadas,"264,41"
"B.P.O. IMAGINA OUTSOURCING,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.752,54"
"B.R. PRODUCCION, SA",Mejorar la empleabilidad de las personas desempleadas,"664,41"
B.R.B.COMERCIAL GIRALDA SL,Mejorar la empleabilidad de las personas desempleadas,"1.043,34"
B.R.GESPAGRAN SL,Mejorar la empleabilidad de las personas desempleadas,"266,68"
B.S. CONSTRUCCIONES Y REFORMAS VALLADOLID SL,Mejorar la empleabilidad de las personas desempleadas,"533,30"
B.S. GABINETE EMPRESARIAL SL,Mejorar la empleabilidad de las personas desempleadas,"2.637,69"
B.S. TELEFONIA SL,Mejorar la empleabilidad de las personas desempleadas,"53,12"
"B.S.M. 99 SERVICIOS, SL",Mejorar la empleabilidad de las personas desempleadas,"124,73"
B.S.M. ASESORES SL,Mejorar la empleabilidad de las personas desempleadas,"2.282,61"
B.S.P. RESERVATIONS OFI REPRESENTACION,Mejorar la empleabilidad de las personas desempleadas,"1.343,46"
B:R: LOS TANAJALES S:L:,Mejorar la empleabilidad de las personas desempleadas,"126,61"
"B15 IMATGE CORPORATIVA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.928,32"
B2B INVERTAX SL,Mejorar la empleabilidad de las personas desempleadas,"564,28"
"B2B OPTICAL, SL",Mejorar la empleabilidad de las personas desempleadas,"7.377,55"
"B2B RENT A CAR, SL",Mejorar la empleabilidad de las personas desempleadas,"1.076,59"
"B2B SERVICIOS LEGALES, SL",Mejorar la empleabilidad de las personas desempleadas,"422,59"
B2BIS INGENIERIA DE INTEGRACINN S.L.,Mejorar la empleabilidad de las personas desempleadas,"922,67"
"B4SEFRETEX,S.L.",Mejorar la empleabilidad de las personas desempleadas,"836,63"
"B4TECH SOFTWARE, SL",Mejorar la empleabilidad de las personas desempleadas,"177,79"
B60 MODA MULTIMARCA SL,Mejorar la empleabilidad de las personas desempleadas,"717,74"
"BA ACCOUNTING & FINANCIAL SERVICES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.457,17"
"BA FRED 2002, SL",Mejorar la empleabilidad de las personas desempleadas,"146,59"
"BAAMONDE TRANSMERC, SL",Mejorar la empleabilidad de las personas desempleadas,"1.693,34"
"BAAS ESTUDIO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"481,62"
"BAB SOFTWARE APPLICATIONS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.249,77"
BAB XXI SL,Mejorar la empleabilidad de las personas desempleadas,"3.414,19"
"BABALU AYE DISCO, SL",Mejorar la empleabilidad de las personas desempleadas,"608,05"
"BABAROTA,S.C.C.L.",Mejorar la empleabilidad de las personas desempleadas,"1.100,15"
BABARRO PERITACIONES SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
BABARRUA & KINDLER SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,68"
"BABBLA INTERNET, S.L.",Mejorar la empleabilidad de las personas desempleadas,"173,26"
"BABEL ANDAMIOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.117,87"
"BABEL SISTEMAS DE INFORMACION, SL",Mejorar la empleabilidad de las personas desempleadas,"9.983,76"
BABELDREAMS SL,Mejorar la empleabilidad de las personas desempleadas,"4.292,82"
BABEN CONSTRUVENT SL,Mejorar la empleabilidad de las personas desempleadas,"2.062,19"
"BABIA GIPE, SL",Mejorar la empleabilidad de las personas desempleadas,"292,76"
BABIDI S.L.,Mejorar la empleabilidad de las personas desempleadas,"679,92"
"BABO FOOD, SL",Mejorar la empleabilidad de las personas desempleadas,"70,83"
"BABY BLUE,S.L.",Mejorar la empleabilidad de las personas desempleadas,"779,08"
"BABY CHOCOLAT PREMIA, SL",Mejorar la empleabilidad de las personas desempleadas,"451,51"
"BABY CINQUE, SA",Mejorar la empleabilidad de las personas desempleadas,"297,50"
BABY INSIDE S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.799,80"
BABY LLACER SL,Mejorar la empleabilidad de las personas desempleadas,"2.265,91"
BABY MARKET SL,Mejorar la empleabilidad de las personas desempleadas,"2.648,23"
BABY MOON SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"BABY NOW, SL",Mejorar la empleabilidad de las personas desempleadas,"935,39"
"BABY NUC, SL",Mejorar la empleabilidad de las personas desempleadas,"1.702,95"
"BABY OWLY CHILDRENWEAR 07, S.L",Mejorar la empleabilidad de las personas desempleadas,"500,00"
"BABY PALACE, SL",Mejorar la empleabilidad de las personas desempleadas,"1.091,68"
"BABY PARDO, SL",Mejorar la empleabilidad de las personas desempleadas,"4.091,50"
"BABY SANEX, S.L.",Mejorar la empleabilidad de las personas desempleadas,"496,57"
"BABY SHOWER, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.446,56"
"BABY TEAM ESCUELAS INFANTILES,SL",Mejorar la empleabilidad de las personas desempleadas,"259,60"
"BABY UNIVERSO,S.L.",Mejorar la empleabilidad de las personas desempleadas,"491,06"
"BABYKLASS INTERIORES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"75,00"
BABYLON 2005 S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.591,48"
"BABYPLANET, S.L",Mejorar la empleabilidad de las personas desempleadas,"979,82"
BABYSANTOS EDUACION INFANTIL S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.397,63"
BABYSITE SL,Mejorar la empleabilidad de las personas desempleadas,"301,08"
BABYTECA SL,Mejorar la empleabilidad de las personas desempleadas,"167,63"
BABYTEL MODA S.L.,Mejorar la empleabilidad de las personas desempleadas,"496,67"
BABYTRANS SA,Mejorar la empleabilidad de las personas desempleadas,"2.199,23"
BAC IBIZA S.L.U.,Mejorar la empleabilidad de las personas desempleadas,"283,32"
BAC INGENIERIA DE APOYO A LA EDIFICACION Y OBRAS INDUST,Mejorar la empleabilidad de las personas desempleadas,"910,97"
"BACADORA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"424,98"
BACAICOA INDUSTRIAS PLASTICAS SA,Mejorar la empleabilidad de las personas desempleadas,"1.266,59"
BACAICOA MARIN CONSTRUCCIONES SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"BACALAO GENUINO, SL",Mejorar la empleabilidad de las personas desempleadas,"533,33"
"BACALAO GIRALDO, SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
BACALAO PUERTA SL,Mejorar la empleabilidad de las personas desempleadas,"2.366,63"
BACALAOS BLASCO SL,Mejorar la empleabilidad de las personas desempleadas,"662,12"
"BACALAOS EL BARQUERO, SA",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
BACALAOS ISAMAR S.L.,Mejorar la empleabilidad de las personas desempleadas,"20,00"
"BACALAOS ISLANDIA ROYCAJ,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.879,92"
BACALAOS LIQUETE SL,Mejorar la empleabilidad de las personas desempleadas,"687,75"
BACALAOS SAMPER SA,Mejorar la empleabilidad de las personas desempleadas,"100,00"
"BACALLANERIA LLEGUM CUIT MARIMON, SL",Mejorar la empleabilidad de las personas desempleadas,"949,06"
"BACALLANERIES RAFOLS , SL",Mejorar la empleabilidad de las personas desempleadas,"269,13"
"BACAM COMUNICACIONES, SL",Mejorar la empleabilidad de las personas desempleadas,"331,20"
BACARA VIAJES SL,Mejorar la empleabilidad de las personas desempleadas,"70,83"
"BACARDIT I COMPANYIA, SL",Mejorar la empleabilidad de las personas desempleadas,"722,46"
BACARES TOURS,Mejorar la empleabilidad de las personas desempleadas,"251,07"
BACARMA SLL,Mejorar la empleabilidad de las personas desempleadas,"1.000,00"
BACARRA II SL,Mejorar la empleabilidad de las personas desempleadas,"500,00"
BACAST SL,Mejorar la empleabilidad de las personas desempleadas,"606,66"
BACCARA AZAFATAS Y EVENTOS SL,Mejorar la empleabilidad de las personas desempleadas,"384,10"
"BACCARA CONSULTING,S.L.",Mejorar la empleabilidad de las personas desempleadas,"694,08"
"BACCI SOURCING & CONSULTING, SL",Mejorar la empleabilidad de las personas desempleadas,"1.633,75"
BACCUS VINI 2000 SL,Mejorar la empleabilidad de las personas desempleadas,"292,73"
BACH IMPORT SA,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
BACHA SA,Mejorar la empleabilidad de las personas desempleadas,"836,63"
BACHARACH DE VALERA MARIA AUXILIO SOLEDAD,Mejorar la empleabilidad de las personas desempleadas,"694,11"
BACHILLER & SOLAUN SERVICIOS DE SEGURIDAD SL,Mejorar la empleabilidad de las personas desempleadas,"658,71"
BACHISALMAX S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.700,00"
"BACH-TRANS, SL",Mejorar la empleabilidad de las personas desempleadas,"2.114,54"
"BACI AZZURRI, CB",Mejorar la empleabilidad de las personas desempleadas,"187,77"
"BACK HELBERT, SL",Mejorar la empleabilidad de las personas desempleadas,"236,63"
"BACK STAGE ESTETICA Y BELLEZA, SL",Mejorar la empleabilidad de las personas desempleadas,"791,42"
"BACK STATE NON CHORES,S.L.",Mejorar la empleabilidad de las personas desempleadas,"569,00"
BACK STUBE S.L.,Mejorar la empleabilidad de las personas desempleadas,"212,44"
BACKPACKERNS HOTEL TRADE S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.014,53"
BACKPACKERS SL,Mejorar la empleabilidad de las personas desempleadas,"834,27"
"BACKSTAGE RCL BARCELONA SERVEIS INTEGRALS DE MODA, SLL",Mejorar la empleabilidad de las personas desempleadas,"3.750,00"
"BACKSWING, SL",Mejorar la empleabilidad de las personas desempleadas,"622,25"
"BACKTEE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"911,32"
BACKUP & RESTORE SERVICES SL,Mejorar la empleabilidad de las personas desempleadas,"2.527,12"
BACKUP FILE SL,Mejorar la empleabilidad de las personas desempleadas,"1.666,73"
BACKUP REPAIR@INTEGRATED OUTSOURCING OPERATIONS SL,Mejorar la empleabilidad de las personas desempleadas,"563,27"
BACO CREATIVOS S.L.L.,Mejorar la empleabilidad de las personas desempleadas,"531,20"
BACO RESTAURACION SL,Mejorar la empleabilidad de las personas desempleadas,"1.446,67"
BACO VINOS Y VIANDAS SL,Mejorar la empleabilidad de las personas desempleadas,"142,15"
BACO Y TABACO SL,Mejorar la empleabilidad de las personas desempleadas,"100,00"
BACOLGRA SA,Mejorar la empleabilidad de las personas desempleadas,"1.896,07"
BACOMAN Y PEREZ CALOR HOGAR SL,Mejorar la empleabilidad de las personas desempleadas,"33,04"
BACOMAT SA,Mejorar la empleabilidad de las personas desempleadas,"451,97"
BACOU DALLOZ IBERICA SA,Mejorar la empleabilidad de las personas desempleadas,"741,34"
BACRELI SL,Mejorar la empleabilidad de las personas desempleadas,"1.899,90"
"BACSERVI, S.L.",Mejorar la empleabilidad de las personas desempleadas,"83,25"
BACTENOR S.L.,Mejorar la empleabilidad de las personas desempleadas,"437,76"
BACTER CONTROL SL,Mejorar la empleabilidad de las personas desempleadas,"380,11"
BACULOS DEL MEDITERRANEO SL,Mejorar la empleabilidad de las personas desempleadas,"2.097,72"
BADA FORMES S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.311,57"
"BADA GESTION, S.L.",Mejorar la empleabilidad de las personas desempleadas,"214,25"
"BADA HISPANAPLAST,S.A.",Mejorar la empleabilidad de las personas desempleadas,"586,58"
