BENEFICIARIO,TIPO DE OPERACION,GASTO PUBLICO
"CENTRE DENTAL ALFADENT,SCP",Mejorar la empleabilidad de las personas desempleadas,"779,03"
"CENTRE DENTAL DEL RIPOLLES, SL",Mejorar la empleabilidad de las personas desempleadas,"200,66"
"CENTRE DENTAL DEL VALLES, SL",Mejorar la empleabilidad de las personas desempleadas,"823,27"
CENTRE DENTAL RODEJA SA,Mejorar la empleabilidad de las personas desempleadas,"452,69"
"CENTRE DENTAL VILANOVA, SL",Mejorar la empleabilidad de las personas desempleadas,"14,16"
CENTRE DESENVOLUPAMENT INFANTIL I ATENCIO PRECON BAIX M,Mejorar la empleabilidad de las personas desempleadas,"826,98"
"CENTRE DIAGNOSTIC PEDRALBES, SA",Mejorar la empleabilidad de las personas desempleadas,"1.745,51"
"CENTRE DNASSESSORAMENT I SERVEIS COMERCIALS SERCOM, SL",Mejorar la empleabilidad de las personas desempleadas,"1.070,00"
CENTRE DNASSESSORAMENT INTEGRAL SL,Mejorar la empleabilidad de las personas desempleadas,"550,09"
CENTRE DNELECTRODOMESTICS DEL PASSEIG DE LA INDUSTRIA D,Mejorar la empleabilidad de las personas desempleadas,"1.666,73"
CENTRE DNENSENYAMENT MULTIMEDIA SL,Mejorar la empleabilidad de las personas desempleadas,"689,39"
"CENTRE DNESTUDIS MARESME, SL",Mejorar la empleabilidad de las personas desempleadas,"286,88"
"CENTRE EDUCATIU RHODES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.062,39"
"CENTRE ELECTRODOMESTICS PLA DE L ESTANY, SL",Mejorar la empleabilidad de las personas desempleadas,"339,93"
"CENTRE EPOPTEIA,S.L.UNIPERSONAL",Mejorar la empleabilidad de las personas desempleadas,"370,07"
CENTRE EQUESTRE S HORT VELL SL,Mejorar la empleabilidad de las personas desempleadas,"2.045,96"
"CENTRE ESCOLAR ESCALADEI, SL",Mejorar la empleabilidad de las personas desempleadas,"781,62"
"CENTRE ESPECIAL MINUSVAL, SL",Mejorar la empleabilidad de las personas desempleadas,"1.156,88"
"CENTRE ESPECIALITZAT EN LA PREVENCIO DERISCOS LABORALS,",Mejorar la empleabilidad de las personas desempleadas,"3.782,19"
CENTRE ESPORTIU FEMENI GRAVADOR ESTEVE SL,Mejorar la empleabilidad de las personas desempleadas,"328,16"
"CENTRE ESPORTIU PIRINEUS,SL",Mejorar la empleabilidad de las personas desempleadas,"1.341,02"
"CENTRE ESPORTIU TOT PADEL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"136,53"
"CENTRE ESTILISTA PICA I RASCA, S.L.(EN CONSTITUCION)",Mejorar la empleabilidad de las personas desempleadas,"284,46"
CENTRE EXCURSIONISTA DE CATALUNYA,Mejorar la empleabilidad de las personas desempleadas,"4.445,81"
CENTRE FISCAL I DE SERVEIS SL,Mejorar la empleabilidad de las personas desempleadas,"525,00"
CENTRE FISIO-SPA DEL VALLES,Mejorar la empleabilidad de las personas desempleadas,"2.481,88"
"CENTRE GERIATRIC CERDANYOLA, SL",Mejorar la empleabilidad de las personas desempleadas,"4.656,13"
"CENTRE GERIATRIC DEL GOLF, SL",Mejorar la empleabilidad de las personas desempleadas,"6.554,83"
"CENTRE GERIATRIC DEL PIRINEU, SL",Mejorar la empleabilidad de las personas desempleadas,"435,30"
"CENTRE GERIATRIC DEL VALLES, SA",Mejorar la empleabilidad de las personas desempleadas,"5.106,29"
CENTRE GERIATRIC MARACAVI SL,Mejorar la empleabilidad de las personas desempleadas,"68,47"
CENTRE GESTOR LLEIDA SA,Mejorar la empleabilidad de las personas desempleadas,"6.817,22"
"CENTRE GESTOR, SL",Mejorar la empleabilidad de las personas desempleadas,"2.910,37"
"CENTRE GIL VERNET D OBSTETRICIA I GINECOLOGIA, SL",Mejorar la empleabilidad de las personas desempleadas,"169,98"
CENTRE GINECOLOGIC GIDONA SL,Mejorar la empleabilidad de las personas desempleadas,"210,69"
"CENTRE GRAFIC, S COOP C L",Mejorar la empleabilidad de las personas desempleadas,"803,78"
CENTRE HC SL EN CONST,Mejorar la empleabilidad de las personas desempleadas,"2.037,80"
CENTRE INFANTIL EL TRENET BLAU CB,Mejorar la empleabilidad de las personas desempleadas,"848,13"
"CENTRE INFORMATIC MASTER FIGUERES, SL",Mejorar la empleabilidad de las personas desempleadas,"800,00"
CENTRE INTERNACIONAL DE FORMACIO EMPRESARIAL I TECNOLOG,Mejorar la empleabilidad de las personas desempleadas,"481,65"
"CENTRE JARDINERIA L HEURA, SLL",Mejorar la empleabilidad de las personas desempleadas,"166,42"
"CENTRE JARDINERIA PLATJA DNARO, SL",Mejorar la empleabilidad de las personas desempleadas,"225,00"
CENTRE LLEIDATA DNATENCIO DOMICILIARIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.567,68"
"CENTRE LOGISTIC COMARCAL, SL",Mejorar la empleabilidad de las personas desempleadas,"70,83"
"CENTRE MECANITZATS BANYOLES, SL",Mejorar la empleabilidad de las personas desempleadas,"2.323,06"
"CENTRE MEDIC BENICARLO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"835,74"
CENTRE MEDIC DE SABADELL SL,Mejorar la empleabilidad de las personas desempleadas,"672,98"
"CENTRE MEDIC DENTAL DR. JORDI FONTS, SL",Mejorar la empleabilidad de las personas desempleadas,"496,57"
CENTRE MEDIC DIAGNOSTIC ALOMAR SL,Mejorar la empleabilidad de las personas desempleadas,"70,83"
"CENTRE MEDIC DIAGNOSTIC GIRONA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.443,34"
"CENTRE MEDIC DR TORRES PONS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"CENTRE MEDIC ESPLUGUES, SL",Mejorar la empleabilidad de las personas desempleadas,"254,85"
"CENTRE MEDIC I DENTAL SANT BOI, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.820,31"
"CENTRE MEDIC I.T.C.O., SL",Mejorar la empleabilidad de las personas desempleadas,"286,58"
"CENTRE MEDIC LES FRANQUESES,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.232,44"
"CENTRE MEDIC LES MORERES, SL",Mejorar la empleabilidad de las personas desempleadas,"1.162,39"
"CENTRE MEDIC MANLLEU, SL",Mejorar la empleabilidad de las personas desempleadas,"420,00"
"CENTRE MEDIC MARTORELL, SL",Mejorar la empleabilidad de las personas desempleadas,"4.729,08"
"CENTRE MEDIC MAYO, SL",Mejorar la empleabilidad de las personas desempleadas,"580,76"
"CENTRE MEDIC MONTSERRAT PUIGVERT,S.L.",Mejorar la empleabilidad de las personas desempleadas,"335,24"
"CENTRE MEDIC NACHER,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"CENTRE MEDIC NAVAS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"CENTRE MEDIC PALAFRUGRELL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.542,61"
"CENTRE MEDIC PSYNCRON, SL",Mejorar la empleabilidad de las personas desempleadas,"1.569,93"
"CENTRE MEDIC URQUINAONA, SCCL",Mejorar la empleabilidad de las personas desempleadas,"600,24"
"CENTRE MEDIC UTSET,S.L",Mejorar la empleabilidad de las personas desempleadas,"1.023,31"
"CENTRE MULTIDISCIPLINAR ARALAR,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.339,96"
"CENTRE NIRA, SL",Mejorar la empleabilidad de las personas desempleadas,"330,52"
"CENTRE OCULAR QUIRURGIC TERRASSA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.569,93"
CENTRE ODONTOLOGIA INTEGRADA DELS PIRINEUS SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"CENTRE ODONTOLOGIC DIGEST, SL",Mejorar la empleabilidad de las personas desempleadas,"1.096,65"
CENTRE OPTIC ANOIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.112,50"
"CENTRE OPTIC L ESGUARD, SL",Mejorar la empleabilidad de las personas desempleadas,"555,00"
"CENTRE OPTIC LNELIANA, SL",Mejorar la empleabilidad de las personas desempleadas,"166,91"
"CENTRE PSICOLOGIA APLICADA DEL BAGES,S.L.",Mejorar la empleabilidad de las personas desempleadas,"478,08"
"CENTRE PSICOPEDAGOGIC I LOGOPEDIC APSIS, SL",Mejorar la empleabilidad de las personas desempleadas,"730,06"
"CENTRE PSICOTERAPIA BARCELONA, SA",Mejorar la empleabilidad de las personas desempleadas,"3.514,39"
CENTRE RECERCA I INNOVACIO DE LES INDUSTRIES TURISTIQUE,Mejorar la empleabilidad de las personas desempleadas,"1.663,27"
"CENTRE RECUPERACIO FUNCIONAL VILANOVA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"CENTRE RECURSOS DNINICIATIVES I AUTOCUPACIO, SL",Mejorar la empleabilidad de las personas desempleadas,"675,23"
"CENTRE RESIDENCIAL GERIATRIC GIBHERN, SL",Mejorar la empleabilidad de las personas desempleadas,"264,39"
"CENTRE RESIDENCIAL JOVIAR, SL",Mejorar la empleabilidad de las personas desempleadas,"191,06"
"CENTRE REVISIONS MEDICAS VILANOVA, CB",Mejorar la empleabilidad de las personas desempleadas,"1.031,76"
"CENTRE SANITARI CAN MORA, SL",Mejorar la empleabilidad de las personas desempleadas,"2.493,42"
"CENTRE SANITARI TORRENT DE LES FLORS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.053,38"
CENTRE SOCIAL CATOLIC,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"CENTRE SOCIO-SANITARI DE BALAGUER, SL",Mejorar la empleabilidad de las personas desempleadas,"1.185,20"
"CENTRE TECNIC ILERDENSE,SL",Mejorar la empleabilidad de las personas desempleadas,"518,37"
CENTRE TECNOLEGIC FORESTAL DE CATALUNYA,Mejorar la empleabilidad de las personas desempleadas,"130.849,88"
"CENTRE TECNOLNGIC EDUARD SOLER, SA",Mejorar la empleabilidad de las personas desempleadas,"3.133,18"
CENTRE TECNOLOGIC DE TELECOMUNICACIONS DE CATALUNYA,Mejorar la empleabilidad de las personas desempleadas,"5.504,31"
CENTRE TECNOLOGIC PER A LA INDUSTRIA AERONAUTICA I DE L,Mejorar la empleabilidad de las personas desempleadas,"2.612,50"
"CENTRE TERAPNUTIC DE LA GARROTXA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"CENTRE TOT AVIS, SL",Mejorar la empleabilidad de las personas desempleadas,"2.446,43"
"CENTRE VETERINARI DEL BERGUEDA, SL",Mejorar la empleabilidad de las personas desempleadas,"563,27"
"CENTRE VETERINARI DELPHIS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.120,00"
"CENTRE VETERINARI DNALMACELLES, SL",Mejorar la empleabilidad de las personas desempleadas,"100,00"
"CENTRE VETERINARI L ARCA,S.L.(EN FORMACION)",Mejorar la empleabilidad de las personas desempleadas,"51,33"
"CENTRE VETERINARI MARINA, CB",Mejorar la empleabilidad de las personas desempleadas,"1.473,24"
"CENTRE VETERINARI NORD, S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"817,50"
"CENTRE VETERINARI RIU EBRE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"699,38"
"CENTRE VETERINARI VIC,SL",Mejorar la empleabilidad de las personas desempleadas,"1.230,00"
CENTRES ASSISTENCIALS REUNITS SA,Mejorar la empleabilidad de las personas desempleadas,"335,26"
"CENTRES AUDIOLOGICS DEL BAIX LLOBREGAT, SL",Mejorar la empleabilidad de las personas desempleadas,"82,60"
"CENTRES D IL.LUMINACIO TIDA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.514,86"
CENTRES DE SALUT DENTAL DOCTORS VILA I TELLO CB,Mejorar la empleabilidad de las personas desempleadas,"1.081,33"
CENTRES DE TRANSFORMACIO GRAUBOX S.L.(CIF B43905405),Mejorar la empleabilidad de las personas desempleadas,"742,18"
CENTRES DENTALS DRS. CARRALERO I VILA S.L.,Mejorar la empleabilidad de las personas desempleadas,"129,83"
"CENTRES MEDICS DENTALS GIRONA, SL",Mejorar la empleabilidad de las personas desempleadas,"732,37"
CENTRES SOCIO-SANITARIS CATOLICS DE CATALUNYA,Mejorar la empleabilidad de las personas desempleadas,"473,33"
"CENTRES VITAL LLIT,S.L.",Mejorar la empleabilidad de las personas desempleadas,"146,66"
CENTREX HOSTELERIA SL,Mejorar la empleabilidad de las personas desempleadas,"3.163,65"
"CENTREX SA, SOCIEDAD UNIPERSONAL",Mejorar la empleabilidad de las personas desempleadas,"1.069,93"
"CENTRIC VILANOVA 2006,S.L.",Mejorar la empleabilidad de las personas desempleadas,"457,41"
CENTRICA ENERGIA SL UNIPERSOMAL,Mejorar la empleabilidad de las personas desempleadas,"10.760,86"
CENTRIFUGACION ALEMANA SL,Mejorar la empleabilidad de las personas desempleadas,"2.824,96"
CENTRIFUGACION UBEDA SLL,Mejorar la empleabilidad de las personas desempleadas,"66,67"
CENTRILAV IBERICA SLL,Mejorar la empleabilidad de las personas desempleadas,"40,00"
CENTRIMETAL SA,Mejorar la empleabilidad de las personas desempleadas,"289,91"
"CENTRO 1 LAS CORTS-BCN, SL",Mejorar la empleabilidad de las personas desempleadas,"718,00"
"CENTRO ACADEMICO 2 PI, S.L.",Mejorar la empleabilidad de las personas desempleadas,"282,17"
CENTRO ADISTRAMIENTO DEPORTIVOS DE SEGURIDAD S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.467,30"
CENTRO AERONAUTICO AEROVALENCIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.062,45"
CENTRO AGRICOLA LAS MERINAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.123,71"
CENTRO ALEMAN DE ENSENANZA SL,Mejorar la empleabilidad de las personas desempleadas,"112,24"
CENTRO ALIMENTACION SIERRA SA,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
CENTRO ALMAGRO DE FORMACION INTEGRAL S.L.,Mejorar la empleabilidad de las personas desempleadas,"398,99"
CENTRO ALTO RENDIMIENTO REGION DE MURCIA SAU,Mejorar la empleabilidad de las personas desempleadas,"1.071,89"
CENTRO AMBULANCIAS ARTURO SA,Mejorar la empleabilidad de las personas desempleadas,"13.461,36"
"CENTRO AMERICANO DE QUIROPRACTICA Y REHABILITACION, SL",Mejorar la empleabilidad de las personas desempleadas,"186,58"
CENTRO ANDALUZ DE ASESORAMIENTO TRIBUTARIO SL,Mejorar la empleabilidad de las personas desempleadas,"265,60"
CENTRO ANDALUZ DE ESTUDIOS EMPRESARIALES SA,Mejorar la empleabilidad de las personas desempleadas,"1.761,66"
"CENTRO ANDALUZ DE INTEGRACION LABORAL UNIFICADA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.435,40"
CENTRO ANDALUZ DE SALUD HOLISTICA S.L.,Mejorar la empleabilidad de las personas desempleadas,"67,01"
CENTRO ANDALUZ TECNICAS INFORMACION,Mejorar la empleabilidad de las personas desempleadas,"1.693,89"
SL CENTRO APOYO BURGALES SL,Mejorar la empleabilidad de las personas desempleadas,"1.062,45"
CENTRO ASESOR 3048 SL,Mejorar la empleabilidad de las personas desempleadas,"380,84"
CENTRO ASESOR CONTABLE Y ASESORIA DE EMPRESAS SL,Mejorar la empleabilidad de las personas desempleadas,"400,02"
CENTRO ASESOR DE MORATALLA SL,Mejorar la empleabilidad de las personas desempleadas,"1.040,01"
CENTRO ASESOR DE TERUEL SL,Mejorar la empleabilidad de las personas desempleadas,"488,70"
CENTRO ASESOR FISCAL SL,Mejorar la empleabilidad de las personas desempleadas,"2.025,66"
CENTRO ASESOR INDEPENDENCIA SL,Mejorar la empleabilidad de las personas desempleadas,"2.263,17"
"CENTRO ASESORAMIENTO EMPRESARIAL SAN PEDRO ALCANTARA,SL",Mejorar la empleabilidad de las personas desempleadas,"1.009,28"
CENTRO ASISTENCIA INFANTIL COLORINES SL,Mejorar la empleabilidad de las personas desempleadas,"342,32"
"CENTRO ASISTENCIAL BAIX LLOBREGAT, SL",Mejorar la empleabilidad de las personas desempleadas,"506,52"
"CENTRO ASISTENCIAL EURODENTAL, SL",Mejorar la empleabilidad de las personas desempleadas,"559,53"
CENTRO ASISTENCIAL FUENTE SALINAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.000,00"
CENTRO ASISTENCIAL LITERA-SALUD SL,Mejorar la empleabilidad de las personas desempleadas,"2.282,34"
CENTRO ASOCIADO UNED NAVALMORAL DE LA MATA,Mejorar la empleabilidad de las personas desempleadas,"1.641,55"
CENTRO ASTUR DE FORMACION INTEGRAL SL,Mejorar la empleabilidad de las personas desempleadas,"167,63"
CENTRO ATENCION INTEGRAL DE MAYORES LOS OLIVOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
CENTRO ATLETICO LAYETANIA,Mejorar la empleabilidad de las personas desempleadas,"876,59"
"CENTRO AUDIOPROTESICO ARAGON,SOCIEDAD LIMITADA.",Mejorar la empleabilidad de las personas desempleadas,"276,21"
CENTRO AUDITIVO HERRERA CERPA SL,Mejorar la empleabilidad de las personas desempleadas,"1.643,33"
CENTRO AUDITIVO JOSE LUIS DOMINGUEZ SL,Mejorar la empleabilidad de las personas desempleadas,"679,92"
"CENTRO AUDITIVO SANT BOI,S.L.",Mejorar la empleabilidad de las personas desempleadas,"531,20"
CENTRO AUDITOR FISCAL Y CONTABLE SL,Mejorar la empleabilidad de las personas desempleadas,"2.189,23"
