nombre_beneficiario,nombre_operacion,montante_concedido,t_montante_concedido,montante_pagado_final_operacion,t_montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,uri
Instituto Español de Comercio Exterior (ICEX) (MITC),CPROM-PCOM RUSIA - CALZADO - 2008,"27.577,99",27577.99,"27.577,99",27577.99,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPROM-PCOM ESTADOS UNIDOS - CALZADO - 2008,"51.171,71",51171.71,"51.171,71",51171.71,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO6 FOODEX 2008-TOKIO (PC),"3.015,01",3015.01,"3.015,01",3015.01,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),"FPO 1 FOOD & HOTEL ASIA 2008, Singapur (PI)","9.419,44",9419.44,"9.419,44",9419.44,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPINF (2) BERLINALE (EFM) 2008 - BERLÍN - ALEMANIA,"9.683,26",9683.26,"9.683,26",9683.26,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),"FPINF 3 FRUIT LOGISTICA 2008, BERLÍN (PC)","15.342,05",15342.05,"15.342,05",15342.05,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PINF-MIDEM 08-CANNES,"9.283,78",9283.78,"9.283,78",9283.78,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MPROM-PORTAL SPAINEDU 08 EEUU,"4.567,82",4567.82,"4.567,82",4567.82,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPINF-AIEA 08-ASSOCIATION OF INT. EDU.,"6.460,97",6460.97,"6.460,97",6460.97,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MPROM-COMPRA STAN MÓVIL Y MAT.PROM. 08,"2.350,63",2350.63,"2.350,63",2350.63,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO4 COVERINGS 2008 - ORLANDO - EEUU,"9.713,82",9713.82,"9.713,82",9713.82,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO (4) SITL PARÍS 2008,"9.658,38",9658.38,"9.658,38",9658.38,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),SSPP-JORNADAS(5)I.CULTURALES 08,"18.814,80",18814.80,"18.814,80",18814.80,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),SSPP-PROGRAMA ASESORAMIENTO Y MARKETING,"9.622,64",9622.64,"9.622,64",9622.64,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),SSPP-APLICACIÓN PROG. ASESORAMIENTO Y MARKETING,"17.641,50",17641.50,"17.641,50",17641.50,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),ELAB.DIRECT.EQUIP.INSTALAC.Y SERV.ELECTRONICA,"2.039,57",2039.57,"2.039,57",2039.57,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),"FPO 2 PROWEIN 2008, Düsseldorf (PC)","1.972,85",1972.85,"1.972,85",1972.85,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM ALEMANIA 2008 - AZULEJO - ASCER,"38.241,88",38241.88,"38.241,88",38241.88,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA DE COMUNICACIÓN ALEMANIA - PHE 2008,"73.964,75",73964.75,"73.964,75",73964.75,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA DE COMUNICACIÓN ITALIA - PHE 2008,"13.153,69",13153.69,"13.153,69",13153.69,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA DE COMUNICACIÓN FRANCIA - PHE 2008,"74.845,34",74845.34,"74.845,34",74845.34,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA DE COMUNICACIÓN RUSIA - PHE 2008,"44.249,02",44249.02,"44.249,02",44249.02,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM FRANCIA 2008 - AZULEJO - ASCER,"14.750,53",14750.53,"14.750,53",14750.53,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA DE COMUNICACIÓN JAPÓN - PHE 2008,"41.413,66",41413.66,"41.413,66",41413.66,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA DE COMUNICACIÓN REINO UNIDO - PHE 2008,"135.785,60",135785.60,"135.785,60",135785.60,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA DE COMUNICACIÓN EE.UU. - PHE 2008,"89.220,09",89220.09,"89.220,09",89220.09,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM RUSIA 2008 - AZULEJO - ASCER,"23.955,54",23955.54,"23.955,54",23955.54,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM ESTADOS UNIDOS 2008 - AZULEJO - ASCER,"88.684,22",88684.22,"88.684,22",88684.22,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),TRADUCCION CONTENIDOS PORTAL MODA AL JAPONES 2008,"10.676,16",10676.16,"10.676,16",10676.16,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MIVP2 CONGRESO MADRID-FUSIÓN'2008 (PC),"6.592,52",6592.52,"6.592,52",6592.52,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV SUECIA 2008 - ACTIVIDADES GENERALES 2008 (PU),"3.994,62",3994.62,"3.994,62",3994.62,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM REINO UNIDO 2008 - AZULEJO - ASCER,"20.743,58",20743.58,"20.743,58",20743.58,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MIVP3 CONGRESO MADRID-FUSIÓN'2008 (PC),"6.079,44",6079.44,"6.079,44",6079.44,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPROM-PORTAL NEWSPANISHBOOK.-PLAN LIBRO R.U.'08,"4.544,62",4544.62,"4.544,62",4544.62,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV REINO UNIDO 2008 - GASTOS GENERALES (PU),"10.346,44",10346.44,"10.346,44",10346.44,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FORO HISPANO-VIETNAMITA,"7.023,55",7023.55,"7.023,55",7023.55,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO2 OCEANOLOGY INT. 2008 - LONDRES (R.U.),"6.841,72",6841.72,"6.841,72",6841.72,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FORO HISPANO-VIETNAMITA,"7.393,10",7393.10,"7.393,10",7393.10,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO2 AUTO CHINA 2008 - PEKÍN (CHINA),"1.173,87",1173.87,"1.173,87",1173.87,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV REINO UNIDO 2008 - PATROCINIO TESCO.COM (PU),"6.422,93",6422.93,"6.422,93",6422.93,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),SSPP-(3)PUBLICIDAD EVENTO JORNADAS I. CULTURALES,"14.433,96",14433.96,"14.433,96",14433.96,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPINF (3) BERLINALE (EFM) 2008 - BERLÍN - ALEMANIA,"10.277,69",10277.69,"10.277,69",10277.69,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),"FPO 3 FOOD & HOTEL ASIA 2008, Singapur (PC)","1.466,60",1466.60,"1.466,60",1466.60,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),JORNADA(15) INDUSTRIAS CULTURALES,"3.646,28",3646.28,"3.646,28",3646.28,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO4 - COLLECTION PREMIERE MOSCOW I - 2008,"13.340,37",13340.37,"13.340,37",13340.37,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO4 BIO SAN DIEGO 2008 - SAN DIEGO (EE.UU.),"5.601,28",5601.28,"5.601,28",5601.28,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),SSPP-(4)PUBLICIDAD EVENTO JORNADAS I CULTURALES,"9.572,94",9572.94,"9.572,94",9572.94,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO1 - FERIA EXPOCOMER 2008 - PANAMÁ (PANAMÁ),"25.528,90",25528.90,"25.528,90",25528.90,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MINV DE LA TV CENTRAL CHINA (CCTV),"21.612,75",21612.75,"21.612,75",21612.75,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV EEUU 2008 - OFICINA DE PRENSA (PU),"38.282,35",38282.35,"38.282,35",38282.35,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),JORNADA (3) -INDUSTRIAS CULTURALES,"8.167,67",8167.67,"8.167,67",8167.67,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),ENCUENTRO EMPRESARIAL ESPAÑA-EGIPTO 2008,"712,28",712.28,"712,28",712.28,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MINV1 PRESCRIPTORES CEVISAMA 2008,"2.164,53",2164.53,"2.164,53",2164.53,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),JTEC RESTAURACIÓN MODERNA CHINA 2008,"7.327,73",7327.73,"7.327,73",7327.73,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INV ESTUDIO MERCADO RESTAURACION EN CHINA,"1.586,09",1586.09,"1.586,09",1586.09,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO 1 - BUY BRAND 2008- MOSCÚ (RUSIA),"1.530,54",1530.54,"1.530,54",1530.54,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO 1 - ABF FRANCHISING EXPO - BRASIL,"2.782,12",2782.12,"2.782,12",2782.12,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPINF (3) MIF CANNES 2008 - FRANCIA,"6.888,61",6888.61,"6.888,61",6888.61,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSERC.PUBLICIT.INTERNI ABRIL ITALIA 2008,"6.948,09",6948.09,"6.948,09",6948.09,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV ALEMANIA 2008 - DESPLAZAMIENTOS (PU),"195,45",195.45,"195,45",195.45,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSERC. PUBLICIT.ABITARE ABRIL ITALIA 2008,"4.076,23",4076.23,"4.076,23",4076.23,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),"PUBLIRREP. CINE ESPAÑOL ""SCREEN"" - BERLINALE'08","9.379,84",9379.84,"9.379,84",9379.84,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),Encuentro Empresarial España-Egipto 2008 (OFCOMES),"1.004,08",1004.08,"1.004,08",1004.08,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV EEUU 2008 - GREAT MATCH 2008 (PI),"47.234,51",47234.51,"47.234,51",47234.51,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSERC. PUBLICIT. DOMUS ABRIL ITALIA 2008,"9.742,63",9742.63,"9.742,63",9742.63,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO 1 EXPOSICIÓN DUBAI,"5.935,93",5935.93,"5.935,93",5935.93,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSERC. PUBLIC.ELLE DECOR ITALIA ABRIL 2008,"4.441,22",4441.22,"4.441,22",4441.22,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV EEUU 2008 - ASPEN FOOD&WINE 2008 (PI),"7.685,15",7685.15,"7.685,15",7685.15,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSER.PUBLICIT.AD ABRIL FRANCIA 2008,"6.199,95",6199.95,"6.199,95",6199.95,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSERC.PUBLICIT ELLE DÉCO FRANCI ABRIL 2008,"5.445,44",5445.44,"5.445,44",5445.44,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO3 SEOUL FOOD & HOTEL 2008,"1.269,51",1269.51,"1.269,51",1269.51,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV ALEMANIA 2008 - PPV CANAL KAUFHOF (PU),"16.801,67",16801.67,"16.801,67",16801.67,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV ALEMANIA 2008 - PPV CANAL ESPECIALIZADO (PU),"24.489,08",24489.08,"24.489,08",24489.08,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPINF (4) FRUIT LOGISTICA 2008,"4.272,73",4272.73,"4.272,73",4272.73,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV2 JAPON 2008 - PAGINA WEB (PU),"3.381,81",3381.81,"3.381,81",3381.81,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PUB - REVISTAS CONSUMIDOR I - FRANCIA - 2008,"29.388,73",29388.73,"29.388,73",29388.73,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3034)CT11.pdf
