"BENEFICIARIO","TIPO DE OPERACION","GASTO PUBLICO"
"CODRO, S.L.","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"COENER SYSTEMS, SL","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","11.996,72"
"COEXPAL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","1.871,08"
"COHERMA AFILADO Y HERRAMIENTA","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"COHERMA AFILADO Y HERRAMIENTA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COL OF DE PSICOLOGOS DE ANDALU","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","7.068,83"
"COLAGAR SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COLCHONERIA VILLAVERDE SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COLCHONES JAVA, S.A","Mejorar la empleabilidad de las personas desempleadas","9.000,00"
"COLECTIVO LIGA MALAGUEÑA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","123.836,24"
"COLEGIO DE GEOGRAFOS","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","12.900,00"
"COLEGIO OF. INGENIEROS INDUS.","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","9.800,00"
"COLEGIO OF.APAREJA_Y ARQUITEC.","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","38.187,45"
"COLEGIO OFICIAL DE INGENIEROS","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","42.087,29"
"COLEGIO OFICIAL GRADUADOS SOCI","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","21.202,35"
"COLINE ESPAÑA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COLLADO E HIJOSE S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.250,00"
"COLOMBINA DE BEBIDAS SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"COLOMBINA DE LIMPIEZAS SL-EN C","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.562,50"
"COLOMINA Y OBANDO CB","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.875,00"
"COM. E BIENES F. Y F. OROZCO G","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.250,00"
"COM. ENTID.ECON.SOCIAL CEPES-A","Evaluación, estudios, información y comunicación","45.000,00"
"COM. ENTID.ECON.SOCIAL CEPES-A","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","231.827,37"
"COM.DE AUTOMOV.Y REPUESTOS S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"COMBINED INSUR.COMP.EUROPE LTD","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"COMBUSTIBLES DEL ESTRECHO, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMEDISA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","24.000,00"
"COMERC.DEL SUR DE PAPELERIA,SA","Mejorar la empleabilidad de las personas desempleadas","9.000,00"
"COMERCIAL AGRICOLA HERRERA MON","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"COMERCIAL ARANBEZA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","7.500,00"
"COMERCIAL BEANUVI SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"COMERCIAL CAÑIZARES DOMENECH S","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMERCIAL CAÑIZARES DOMENECH S","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","1.217,47"
"COMERCIAL CELMADET SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","1.070,62"
"COMERCIAL CHACON SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMERCIAL DE ALBAÑILERIA Y FON","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"COMERCIAL DEL AUTOCAR SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"COMERCIAL ESTHER SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMERCIAL FRANCISCO BOJ,S.L.","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","8.116,77"
"COMERCIAL GALEON ALTO SL","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"COMERCIAL GARUXI SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"COMERCIAL GONZALEZ, S.C.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMERCIAL ILUMINACION SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"COMERCIAL LEVADEMA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMERCIAL LOHE SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"COMERCIAL LOHE SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"COMERCIAL LUCENA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.500,00"
"COMERCIAL LUCENTINA DE VEHICUL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMERCIAL MAESTRIA DE ALMERIA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMERCIAL MARCIENSE SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"COMERCIAL MEDINA PULIDO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMERCIAL PIZARREÑA ALIMENT","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.800,00"
"COMERCIAL RAMON MARTIN SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMERCIAL RUDELSOL,SL EN CONS","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","6.508,27"
"COMERCIAL SIERRA NEVADA 116 SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"COMERCIAL TELEFONICA DE SISTEM","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","15.000,00"
"COMERCIAL UBETENSE DE CLIMATIZ","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","7.750,00"
"COMERCIAL VERA S L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.000,00"
"COMERCIAL Y AZULEJOS MEMBRIVES","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"COMERCIAL YOEN DE MORON, SL","Mejorar la empleabilidad de las personas desempleadas","2.250,00"
"COMERCIAL.PRODUCTOS ANDALUC.SA","Mejorar la empleabilidad de las personas desempleadas","1.608,16"
"COMERCIALIZADORA DE EXPLOSIVOS","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"COMERCIALIZADORA DE TECHOS MOV","Mejorar la empleabilidad de las personas desempleadas","9.500,00"
"COMERCIALIZADORA EXTRATEMPRANA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"COMFIPAN GEA, S.L.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"COMIDAS CASERAS PEPI SRL","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"COMIDAS CASERAS PEPI SRL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMISIONES OBRERAS ANDALUCIA","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","53.175,10"
"COMODIDAD Y CONFORT DEL CALZAD","Mejorar la empleabilidad de las personas desempleadas","1.650,00"
"COMPAÑIA GENERAL DE CLIMATIZAC","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.638,64"
"COMPAÑIA MAQUINARIA 93 S A","Mejorar la empleabilidad de las personas desempleadas","9.000,00"
"COMPAÑIA MAQUINARIA 93 S A","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","21.000,00"
"COMPAÑIA PARA EL COMERCIO DE L","Mejorar la empleabilidad de las personas desempleadas","1.500,00"
"COMPAÑIA PARA EL COMERCIO DE L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMPAÑIA REGIONAL DE AUTOSERVI","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMPAÑÍA REGIONAL DE AUTOSERVI","Mejorar la empleabilidad de las personas desempleadas","9.000,00"
"COMPLEJO EL BOTIJO, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMPLEJO HOSTELERO MARINO ALCA","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"COMPLEMENTOS DUBLOS SOCIEDAD C","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"COMPLEMENTOS DUBLOS SOCIEDAD C","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMPONENTES DE TRAFICO VERTICA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMPRETEDECOR SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"COMUN.REGANTES ANDEVALO-GUADIA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMUNICACIONES RONDA, SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"COMUNIDAD DE REGANTES DEL POZO","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COMUNIDAD DE REGANTES VIRGEN D","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.249,18"
"COMUNITEL RADIOCOMUNICACIONES","Mejorar la empleabilidad de las personas desempleadas","9.000,00"
"CONCESIONARIOS DE VEHICULOS SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONDE VERA, SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CONDE Y FLORES CB","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","495,27"
"CONDUCCIONES Y MANTENIMIENTO D","Mejorar la empleabilidad de las personas desempleadas","9.500,00"
"CONDUCTOS METALICOS GAMAT SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CONECTA SEIS DESARROLLO TECNOL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONEXION SOCIAL SL","Evaluación, estudios, información y comunicación","10.656,80"
"CONFECCIONES JUYMA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","23.328,00"
"CONFECCIONES SAMISA S.L","Mejorar la empleabilidad de las personas desempleadas","8.500,00"
"CONFECCIONES SERVI SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","37.908,00"
"CONFECCIONES ULGAR SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"CONFECCIONES VISER SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","67.083,18"
"CONFED. EMPRESARIAL MALAGUEÑA","Mejorar la empleabilidad de las personas desempleadas","62.734,71"
"CONFED.ANDAL.MINUSVAL.FISICOS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","404.636,64"
"CONFEDERAC.EMPRESARIOS CORDOBA","Mejorar la empleabilidad de las personas desempleadas","117.787,10"
"CONFEDERACION GRANADINA DE EMP","Mejorar la empleabilidad de las personas desempleadas","50.579,59"
"CONFIT PASTEL VG DEL CARMEN SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.500,00"
"CONFITERIA CORDOBESA SAN BASIL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONFITERIA FUENTE OLLETAS, S.L","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"CONFITERIA REYES SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONFITERIA Y PANADERIA DEL VIS","Mejorar la empleabilidad de las personas desempleadas","18.000,00"
"CONFITERIA Y PASTELERIA MORA Y","Mejorar la empleabilidad de las personas desempleadas","1.500,00"
"CONG.HERM.HERM.DESAMP.TORREPER","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.762,50"
"CONGELADOS ALOMAR S C","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONGELADOS APOLO S L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","18.000,00"
"CONGELADOS PILAS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,02"
"CONGR.HERMAN.ANCIANOS DESAMPAR","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONS. CENTRO FORM. COMUN. TEC","Mejorar la empleabilidad de las personas desempleadas","1.267.552,00"
"CONS. ESC. FORM. ARTESANOS","Mejorar la empleabilidad de las personas desempleadas","566.133,06"
"CONS. ESC. HOSTELERIA BENALMAD","Mejorar la empleabilidad de las personas desempleadas","751.015,42"
"CONS. ESC. HOSTELERIA DE CADIZ","Mejorar la empleabilidad de las personas desempleadas","276.750,00"
"CONS. ESC. HOSTELERIA ISLANTIL","Mejorar la empleabilidad de las personas desempleadas","485.922,64"
"CONS. ESC. HOSTELERIA MALAGA","Mejorar la empleabilidad de las personas desempleadas","839.860,09"
"CONS. ESC. MADERA ENCINAS REAL","Mejorar la empleabilidad de las personas desempleadas","621.267,29"
"CONS. ESCUELA DEL MARMOL-FINES","Mejorar la empleabilidad de las personas desempleadas","483.102,50"
"CONS. HACIENDA LA LAGUNA BAEZA","Mejorar la empleabilidad de las personas desempleadas","646.000,00"
"CONS. UTEDLT ANDEVALO MINERO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","11.932,23"
"CONS. UTEDLT CAMPIÑA ANDEVALO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","10.867,77"
"CONS. UTEDLT CAMPO GIBRALTAR","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","2.924,88"
"CONS. UTEDLT CHICLANA FRONTERA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","1.224,84"
"CONS. UTEDLT JEREZ DE LA FRA.","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","1.846,50"
"CONS. UTEDLT PUERTO STA MARIA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","1.224,84"
"CONS. UTEDLT SIERRA OCCIDENTAL","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","13.692,30"
"CONS. UTEDLT SIERRA ORIENTAL","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","11.433,33"
"CONS.ANDAL.COLEG.OF.AGENT.COME","Mejorar la empleabilidad de las personas desempleadas","51.090,54"
"CONS.ANDAL.COLEG.OF.AGENT.COME","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","98.260,83"
"CONS.C.FORMAC.TECNIC.SOLDADURA","Mejorar la empleabilidad de las personas desempleadas","310.803,00"
"CONSC.CENT.ANDL.FORMACION INTG","Mejorar la empleabilidad de las personas desempleadas","874.000,00"
"CONSEJ.REG.DEN.ORIGEN JAMON_HU","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONSOK 2003 SL","Evaluación, estudios, información y comunicación","10.656,80"
"CONSOR.UTEDLT SIERRA DE CADIZ","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","3.618,66"
"CONSORC.PROMOC.VIA VERDE CORIP","Mejorar la empleabilidad de las personas desempleadas","66.962,42"
"CONSORCIO C.F.ART.REST.REH.PAT","Mejorar la empleabilidad de las personas desempleadas","300.000,00"
"CONSORCIO DE GUADALTEBA","Mejorar la empleabilidad de las personas desempleadas","124.762,98"
"CONSORCIO DESARR.MONTES ORIENT","Mejorar la empleabilidad de las personas desempleadas","9.881,53"
"CONSORCIO ESCUELA DE JOYERIA D","Mejorar la empleabilidad de las personas desempleadas","7.742,34"
"CONSORCIO MONTES-ALTA AXARQUIA","Mejorar la empleabilidad de las personas desempleadas","50.578,26"
"CONSORCIO PROV.DESARROLLO ECON","Mejorar la empleabilidad de las personas desempleadas","19.065,36"
"CONSORCIO UTEDLT ALHAMA DE ALM","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","1.414,80"
"CONSORCIO UTEDLT BETURIA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","15.713,84"
"CONSORCIO UTEDLT CARBONERAS","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","71.849,17"
"CONSORCIO UTEDLT COMARCA JANDA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","1.863,90"
"CONSORCIO UTEDLT CUENCA MINERA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","2.389,92"
"CONSORCIO UTEDLT DE LA COSTA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","13.525,66"
"CONSORCIO UTEDLT DEL CONDADO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","16.936,30"
"CONSORCIO UTEDLT HUERCAL-OVERA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","1.548,18"
"CONSORCIO UTEDLT PUERTO REAL","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","1.074,06"
"CONSORCIO UTEDLT SAN FERNANDO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","1.461,90"
"CONSORCIO UTEDLT SEDE ADRA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","923,28"
"CONSORCIO UTEDLT SEDE BERJA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","1.380,00"
"CONSORCIO UTEDLT SEDE CANTORIA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","1.397,40"
"CONSORCIO UTEDLT SEDE PURCHENA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","1.328,52"
"CONSORCIO UTEDLT SEDE TABERNAS","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","1.548,18"
"CONSORCIO UTEDLT SEDE VICAR","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","1.397,40"
"CONSORCIO UTEDLT VELEZ RUBIO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","1.177,74"
"CONSTANTIN BECERRA SL UNIPERSO","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONSTRUCCIONES ARBULI,S.COOP.A","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONSTRUCCIONES ARIALCA,SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONSTRUCCIONES AUGUSTO PEREZ S","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","21.000,00"
"CONSTRUCCIONES AXARQUIA ESTE,","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","39.000,00"
"CONSTRUCCIONES CASTASUR SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONSTRUCCIONES CASTILLO MARTIN","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","9.000,00"
"CONSTRUCCIONES CIAVIEJA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONSTRUCCIONES DALIMA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONSTRUCCIONES DIEGO DE HARO S","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","24.000,00"
"CONSTRUCCIONES FRA S.A.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONSTRUCCIONES J.LORENZO, S.L.","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.606,00"
"CONSTRUCCIONES JOBER SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CONSTRUCCIONES JOSE ANTONIO MO","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.750,00"
"CONSTRUCCIONES JUA Y ALF S.R.","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","1.622,00"
"CONSTRUCCIONES MAJUSUR SL","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"CONSTRUCCIONES METALICAS FERNA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONSTRUCCIONES METALICAS LOPEZ","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"CONSTRUCCIONES PAH SL","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"CONSTRUCCIONES PENTA-EJIDO SL","Mejorar la empleabilidad de las personas desempleadas","21.000,00"
"CONSTRUCCIONES PENTA-EJIDO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CONSTRUCCIONES REDONDO LEYVA S","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CONSTRUCCIONES ROCA Y GUTIERRE","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONSTRUCCIONES ROMERO PINTOR S","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","9.000,00"
"CONSTRUCCIONES SERAFIN LOPEZ T","Mejorar la empleabilidad de las personas desempleadas","27.000,00"
"CONSTRUCCIONES SIERRA DE BEDAR","Favorecer la integración social y laboral de las personas inmigrantes","3.000,00"
"CONSTRUCCIONES SIERRA DE BEDAR","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONSTRUCCIONES Y FORJADOS FRAM","Mejorar la empleabilidad de las personas desempleadas","42.000,00"
"CONSTRUCCIONES Y PROMOCIONES B","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"CONSTRUCCIONES Y REFORMAS CEJA","Mejorar la empleabilidad de las personas desempleadas","1.500,00"
"CONSTRUCCIONES Y REFORMAS CEJA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONSTRUCCIONES Y REFORMAS LOJA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","9.000,00"
"CONSTRUCCIONES Y REFORMAS RUEN","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONSULTORES INTEGRALES VERA &","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONSULTORES RUTA DE LA PLATA S","Mejorar la empleabilidad de las personas desempleadas","4.750,00"
"CONSULTORES SOCIEDAD DEL CONOC","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","17.818,54"
"CONSULTORIA PROFESIONAL DE SIS","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","162,92"
"CONSULTORIA TECNICA DE ARQUITE","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONSYR SALMERON Y RUIZ, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CONTRATAS Y MOVIMIENTOS ANDALU","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","300,00"
"CONTROL CALIDAD ALIMENTOS ALMA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONTSA CORPORACION EMPRESARIAL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONTURBE SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CONVENCIONES Y CONGRESOS LAMAR","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COOP DE COMERCIANTES DEL MERCA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"COOP DE TRANSPORTES Y MAQUINAS","Mejorar la empleabilidad de las personas desempleadas","3.000,00"
"COPIADORAS CORDOBA, S.A.","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","2.300,05"
"COPISTERIA ARGUELLES S.A.","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","7.280,58"
"COPISTERIA DEL PARQUE COPYSHOP","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","408,20"
"COPISTERIA SAN RAFAEL,S.L.","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","7.595,47"
"COPOVESA, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CORCHO Y PIEL, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CORDOBA POOL,SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CORDOPLAS SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","4.875,00"
"CORECO INDUSTRIAL SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","24.000,00"
"CORECO SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","9.000,00"
"COREVI S L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.000,00"
"CORIATEL SLL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.437,50"
