"BENEFICIARIO","TIPO DE OPERACION","GASTO PUBLICO"
"AYUNTAMIENTO DE MOLINA DE SEGURA","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","38.033,00"
"AYUNTAMIENTO DE MOLINA DE SEGURA","Mejorar la empleabilidad de las personas desempleadas","54.610,25"
"AYUNTAMIENTO DE MOLINA DE SEGURA","Mejorar la empleabilidad de las personas desempleadas","60.000,00"
"AYUNTAMIENTO DE MORATALLA","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","6.700,00"
"AYUNTAMIENTO DE MORATALLA","Mejorar la empleabilidad de las personas desempleadas","5.485,01"
"AYUNTAMIENTO DE MORATALLA","Mejorar la empleabilidad de las personas desempleadas","17.583,54"
"AYUNTAMIENTO DE MORATALLA","Mejorar la empleabilidad de las personas desempleadas","15.600,00"
"AYUNTAMIENTO DE MULA","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","4.634,00"
"AYUNTAMIENTO DE MULA","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","41.456,09"
"AYUNTAMIENTO DE MULA","Mejorar la empleabilidad de las personas desempleadas","22.560,00"
"AYUNTAMIENTO DE MULA","Mejorar la empleabilidad de las personas desempleadas","26.000,00"
"AYUNTAMIENTO DE MURCIA","Mejorar la empleabilidad de las personas desempleadas","70.218,99"
"AYUNTAMIENTO DE MURCIA","Mejorar la empleabilidad de las personas desempleadas","32.308,00"
"AYUNTAMIENTO DE MURCIA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","57.546,00"
"AYUNTAMIENTO DE OJOS","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","23.020,00"
"AYUNTAMIENTO DE OJÓS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","8.248,00"
"AYUNTAMIENTO DE PLIEGO","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","2.500,00"
"AYUNTAMIENTO DE PLIEGO","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","23.020,00"
"AYUNTAMIENTO DE PLIEGO","Mejorar la empleabilidad de las personas desempleadas","16.029,11"
"AYUNTAMIENTO DE PUERTO LUMBRERAS","Mejorar la empleabilidad de las personas desempleadas","11.838,80"
"AYUNTAMIENTO DE PUERTO LUMBRERAS","Mejorar la empleabilidad de las personas desempleadas","24.465,35"
"AYUNTAMIENTO DE PUERTO LUMBRERAS","Mejorar la empleabilidad de las personas desempleadas","26.400,00"
"AYUNTAMIENTO DE PUERTO LUMBRERAS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","1.500,00"
"AYUNTAMIENTO DE RICOTE","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","23.020,00"
"AYUNTAMIENTO DE RICOTE","Mejorar la empleabilidad de las personas desempleadas","16.934,44"
"AYUNTAMIENTO DE SAN JAVIER","Mejorar la empleabilidad de las personas desempleadas","19.106,95"
"AYUNTAMIENTO DE SAN JAVIER","Mejorar la empleabilidad de las personas desempleadas","54.000,00"
"AYUNTAMIENTO DE SAN JAVIER","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","22.741,40"
"AYUNTAMIENTO DE SAN PEDRO DEL PINAT","Mejorar la empleabilidad de las personas desempleadas","11.838,80"
"AYUNTAMIENTO DE SAN PEDRO DEL PINAT","Mejorar la empleabilidad de las personas desempleadas","11.482,50"
"AYUNTAMIENTO DE SAN PEDRO DEL PINAT","Mejorar la empleabilidad de las personas desempleadas","54.000,00"
"AYUNTAMIENTO DE SANTOMERA","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","35.500,00"
"AYUNTAMIENTO DE SANTOMERA","Mejorar la empleabilidad de las personas desempleadas","17.472,30"
"AYUNTAMIENTO DE SANTOMERA","Mejorar la empleabilidad de las personas desempleadas","30.000,00"
"AYUNTAMIENTO DE TORRE PACHECO","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","54.226,00"
"AYUNTAMIENTO DE TORRE PACHECO","Mejorar la empleabilidad de las personas desempleadas","57.600,00"
"AYUNTAMIENTO DE TOTANA","Mejorar la empleabilidad de las personas desempleadas","11.268,12"
"AYUNTAMIENTO DE TOTANA","Mejorar la empleabilidad de las personas desempleadas","64.000,00"
"AYUNTAMIENTO DE TOTANA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","10.732,00"
"AYUNTAMIENTO DE ULEA","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","23.020,00"
"AYUNTAMIENTO DE VILLANUEVA DEL RIO","Favorecer la conciliación entre la vida laboral y personal y Impulsar la igualdad de 
oportunidades ","23.020,00"
"AYUNTAMIENTO DE YECLA","Mejorar la empleabilidad de las personas desempleadas","17.655,00"
"AYUNTAMIENTO DE YECLA","Mejorar la empleabilidad de las personas desempleadas","56.000,00"
"AZORVA PATRIMONIO E INVERSION, S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"BACKTEE SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"BEL COMPOSITE IBERICA, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"BELSA CB","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"BENYTOURS VACACIONES EMPRESAS GRUPO","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"BERNA PUBLIARTE SLL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"BIG SOFA, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"BIOMARINO DE MURCIA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"BIOPRODIN SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"BLACK JACK BARRY TATOO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"BOCATERIA BAGUET OS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.000,00"
"BODEGA TERCIA DE ULEA CB","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","15.000,00"
"BONAFE VETERINARIA,SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"BOSCH ESCUELA EUROPEA DE FORMACION","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","3.912,00"
"BRICOGOMEZ, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"BUCHANAN SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","14.000,00"
"BUSALFER SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CABO CRUZ SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CAFES PEREZ CAMPOS, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CAJA RURAL SAN AGUSTIN LA COOP AGRI","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"CALIDAD DEPORTIVA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","13.400,00"
"CAPARROS S.L,RETRATOS","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"CARCHESPUNA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"CARGOALHAMA, S.L.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.000,00"
"CARITAS DIOCESANA DE MURCIA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","77.312,22"
"CARLOS MAESTRE Y FRANCISCO VERA, CB","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CARPINTERIA CHELE SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CARPINTERIA MATIAS MARTINEZ SL","Mejorar la empleabilidad de las personas desempleadas","1.967,60"
"CARPINTERIA SANTOMERA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CEA ""CARTAGENA""","Prevención del abandono escolar y refuerzo de la formación inicial","242.254,32"
"CEA ""GARCÍA ALIX""","Prevención del abandono escolar y refuerzo de la formación inicial","311.952,41"
"CEGASI SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","11.400,00"
"CENTRAL SINDICAL INDEPENDIENTE Y DE","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","3.720,23"
"CENTRO DE APRENDIZAJE DE LA MADERA","Mejorar la empleabilidad de las personas desempleadas","25.239,28"
"CENTRO DE ESTUDIOS CARRION Y FEREZ,","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","3.018,00"
"CENTRO DE FORMACION SAN NICOLAS S.L","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","47.653,36"
"CENTRO EDUC.PREESCOLAR NUEVA ALBERC","Mejorar la empleabilidad de las personas desempleadas","5.838,80"
"CENTRO FORMACION PROFESIONAL ""JUAN","Mejorar la empleabilidad de las personas desempleadas","26.998,20"
"CENTRO FORMADOR DE CUALIF.PROFESION","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CEOM- ASOC INTEGRA.PERSONAS DISCAPA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","26.327,92"
"CEOM- ASOC INTEGRA.PERSONAS DISCAPA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","66.040,65"
"CHEZ DEMI SLL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CIEZANA DE CONSTRUCCIONES SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CIEZANA DEL FRIO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CIMA SOFAS, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"CLIMA SONAIR SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"CLINICA VETERINARIA CAMPOSOL SCL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CLINICA XANEMA, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","9.600,00"
"CLUB HIPICO DOÑA CAYETANA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"COBEMUX, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"COL OF DE DOCTORES Y LICENCIADOS EN","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","3.289,00"
"COL OF DE INGENIEROS TECNICOS AGRIC","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","7.628,80"
"COL OF DE QUIMICOS DE MURCIA","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","20.433,06"
"COLCHONES GOMARCO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"COLECTIVO LA HUERTECICA PARA EL SEG","Favorecer la integración social y laboral de las personas inmigrantes","10.229,63"
"COLECTIVO LA HUERTECICA PARA EL SEG","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","30.562,10"
"COLECTIVO LA HUERTECICA PARA EL SEG","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","165.939,00"
"COLECTIVO PARA LA PROMOCION SOCIAL","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","79.259,27"
"COLECTIVO PARA LA PROMOCION SOCIAL EL 
CANDIL","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","40.166,05"
"COLECTIVO PARENTESIS DE MURCIA","Mejorar la empleabilidad de las personas desempleadas","11.838,80"
"COLECTIVO PARENTESIS DE MURCIA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","141.031,74"
"COM IMAGINACION SERVICIOS PROFESION","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"COMANDUTEL SLU","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"COMERCIAL CARRASCO GABARRON SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","14.000,00"
"COMERCIAL MURCIANA DE BEBIDAS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"COMISIONES OBRERAS DE LA REGION DE","Mejorar la empleabilidad de las personas desempleadas","5.838,80"
"COMISIONES OBRERAS DE LA REGION DE","Mejorar la empleabilidad de las personas desempleadas","177.028,71"
"CONFEDERACION COMARCAL DE ORGANIZAC","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","58.314,12"
"CONFEDERACION DE EMPRESARIOS DE LA","Mejorar la empleabilidad de las personas desempleadas","19.781,19"
"CONGECAR SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"CONSEJO DE LA JUVENTUD DE LORCA","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"CONSORCIO TURISTICO DE AGUILAS","Mejorar la empleabilidad de las personas desempleadas","5.838,80"
"CONST. Y PROM. BERNAL Y TOMAS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"CONSTRUCCIONES Y CONTRATAS DE LORCA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"CONSULTORES DE CIEZA,S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"CONSULTORIA PATRIMONIAL IFG SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"CONTRACHAPADOS MORATI SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","16.200,00"
"CONTRAPLANO SA","Evaluación, estudios, información y comunicación","1.176,24"
"CONTROL AMBIENTAL ESPAÑA SUR, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","18.000,00"
"COORDINADORA DE ORGANIZACIONES DE A","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","3.042,72"
"COPETOS SCL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"CORTINAS GREGORIO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"COSTURA EUROPEA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","11.600,00"
"CREACIONES FRANCISCO MUÑOZ, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.000,00"
"CREARTE.CV & RODRIGUEZ,SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"CREATRES COMUNICACION S.L","Evaluación, estudios, información y comunicación","433,52"
"CREDYCAU DOMINGO HERNANDEZ, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"CROEM CONFED.REG.ORG.EMPRESARIALES","Mejorar la empleabilidad de las personas desempleadas","91.493,35"
"CROEM CONFED.REG.ORG.EMPRESARIALES","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","245.734,28"
"CRUZ ROJA ESPAÑOLA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","26.204,09"
"CUTILLAS Y DE HARO IMPRESORES, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"D CAPRICHOS SALINAS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"D.G. ECONOMÍA Y PLANIFICACIÓN","Apoyo a la gestión de los programas operativos","54.573,17"
"D.G. ECONOMÍA Y PLANIFICACIÓN","Evaluación, estudios, información y comunicación","128,40"
"D.G. ECONOMÍA Y PLANIFICACIÓN","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","6.272.000,00"
"D.G. ECONOMÍA Y PLANIFICACIÓN","Mejorar la empleabilidad de las personas desempleadas","11.052,93"
"D.G. ECONOMÍA Y PLANIFICACIÓN","Mejorar la empleabilidad de las personas desempleadas","64.462,49"
"D.G. ECONOMÍA Y PLANIFICACIÓN","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","1.200.000,00"
"D.G. ECONOMÍA Y PLANIFICACIÓN","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","52.843,51"
"D.G. ECONOMÍA Y PLANIFICACIÓN","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","13.499,00"
"D.G. ECONOMÍA Y PLANIFICACIÓN","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","237.401,60"
"D?AVINCI HOMBRE SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.000,00"
"DANVES SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"DATAPLUS ELITE, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"DAVITEX TEXTIL,S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"DECORACIONES RUPRISÁN, S.L.","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","5.469,00"
"DEGUSTACIONES JUANMA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"DEPORTES TENIS Y PADEL SANTA ANA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"DESAYFOR,S.L.","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","12.135,00"
"DEVOGEST LEVANTE,SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"DIEGO LOPEZ LOPEZ SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","14.000,00"
"DIEGO MARIN LIBRERO EDITOR SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"DOLERA ASESORES, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"DUE DECOR-DISEÑO,SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","11.400,00"
"EDUCAMURCIA LAS TORRES SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","5.721,44"
"EDUKALIA 2006 SL","Mejorar la empleabilidad de las personas desempleadas","11.028,00"
"EDUKALIA 2006 SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","12.180,44"
"ELECTRICIDAD NEGRO Y NINO S.L.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.000,00"
"ELECTRO ESPUÑA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"EMPRESA DE OCIO INFANTIL CAJA DE MU","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"ENERGIAS PROINSOL SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"ENTORNO GRAFICO S.C.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"ENVIOS MELGAREJO, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","10.800,00"
"ESCAYOLAS LOS DUQUESOS SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"ESPAUDIT DEL MEDITERRANEO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"ESPUÑA POLIURETANO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"ESTACION DE SERVICIO ALHAMA SA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.400,00"
"ESTACION DE SERVICIO MAES COMUNIDAD","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.000,00"
"ESTACION DE SERVICIO SOMARES SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"ESTILO PUBLICIDAD Y DISEÑO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"ESTIMULANTES VEGETALES AGRICOLAS SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"EVA GESTION DE RIESGOS, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"EVA ILLAN Y MAIQUEZ, S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"EXCLUSIVAS DE HOSTELERIA QUIRON, S.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.000,00"
"EXPLOTACIONES HOSTELERAS MISSOURI S","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"EXPORTACIONES PASER SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"FAMILIA REUNIDA SA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.000,00"
"FARMACIA 24 HORAS SOCIEDAD LIMITADA","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"FARMACIA DE LA PUENTE PIÑAR,C.B.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","3.600,00"
"FED.ASOCIACIONES MINUSVALIDOS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","17.720,00"
"FED.REG. DE EMPRESARIOS DEL METAL","Mejorar la empleabilidad de las personas desempleadas","246.170,88"
"FED.REG. DE EMPRESARIOS DEL METAL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","114.898,73"
"FEDERACION DE CENTROS DE LA MUJER D","Mejorar la empleabilidad de las personas desempleadas","18.585,68"
"FEDERACION DE COOP AGRARIAS DE MURC","Mejorar la empleabilidad de las personas desempleadas","33.920,25"
"FEDERACION DE COOP AGRARIAS DE MURC","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","40.694,71"
"FEDERACION DE MUJERES DE MURCIA","Favorecer la integración social y laboral de las personas inmigrantes","3.404,92"
"FEDERACION DE MUJERES DE MURCIA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","22.131,98"
"FEDERACION DE ORGANIZACIONES DE MUJ","Mejorar la empleabilidad de las personas desempleadas","15.744,00"
"FELIPE BELCHI ESPADAS Y JOSE BELCHI","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"FERNANDO SOTO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.000,00"
"F-FABRICA MONTAJES Y LOGISTICA,S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"FINCA HOYO MONTERO SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"FINCAGESTION LORCA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","15.600,00"
"FINSATER S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"FOINPEDEMUR S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"FONTANERIA Y SERVICIOS AGUIMUR,SCL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"FORMAS ALMACEN DE COCINAS S.L","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","12.000,00"
"FORMATO FORMACION SL","Mejorar la empleabilidad de las personas desempleadas","60.858,10"
"FORMATO FORMACION SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","4.626,00"
"FOROSEM SL","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","21.958,40"
"FOTOINTEGRA SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","5.400,00"
"FRANJUMOBEL SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","6.000,00"
"FRANSO 20, S.L.","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","28.800,00"
"FRASA CONSULTORES, SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","8.000,00"
"FRESMOBIL SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","10.800,00"
"FRUTOS SECOS AURO CB","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"FULAM SL","Promoción del empleo estable y de calidad y difusión de formas Innovadoras de 
organización laboral ","2.700,00"
"FUND SINDROME DOWN REG.MURCIA","Mejorar la empleabilidad de las personas desempleadas","18.690,96"
"FUND SINDROME DOWN REG.MURCIA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","25.559,43"
"FUND SINDROME DOWN REG.MURCIA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","67.434,29"
"FUNDACION ARCOS DEL CASTILLO","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"FUNDACION DIAGRAMA-INTERVENCION PSI","Favorecer la integración social y laboral de las personas inmigrantes","1.944,41"
"FUNDACION DIAGRAMA-INTERVENCION PSI","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","11.666,43"
"FUNDACION DIAGRAMA-INTERVENCION PSI","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","148.522,97"
"FUNDACION ECCA","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","9.169,12"
"FUNDACION ECCA .","Mejorar la empleabilidad de las personas desempleadas","22.012,31"
"FUNDACION ECCA .","Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del 
nivel de competencia","18.966,27"
