nombre_beneficiario,nombre_operacion,montante_concedido,t_montante_concedido,montante_pagado_final_operacion,t_montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,uri
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM REINO UNIDO 2008 - AZULEJO - ASCER,"74.432,84",74432.84,"74.432,84",74432.84,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MIVP3 CONGRESO MADRID-FUSIÓN'2008 (PC),"1.137,08",1137.08,"1.137,08",1137.08,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPROM-PORTAL NEWSPANISHBOOK.-PLAN LIBRO R.U.'08,"858,21",858.21,"858,21",858.21,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV REINO UNIDO 2008 - GASTOS GENERALES (PU),"2.403,87",2403.87,"2.403,87",2403.87,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FORO HISPANO-VIETNAMITA,"5.618,84",5618.84,"5.618,84",5618.84,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FORO HISPANO-VIETNAMITA,"5.914,48",5914.48,"5.914,48",5914.48,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV REINO UNIDO 2008 - PATROCINIO TESCO.COM (PU),"1.497,14",1497.14,"1.497,14",1497.14,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),SSPP-(3)PUBLICIDAD EVENTO JORNADAS I. CULTURALES,"4.245,28",4245.28,"4.245,28",4245.28,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPINF (3) BERLINALE (EFM) 2008 - BERLÍN - ALEMANIA,"1.315,24",1315.24,"1.315,24",1315.24,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),JORNADA(15) INDUSTRIAS CULTURALES,"763,89",763.89,"763,89",763.89,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO4 - COLLECTION PREMIERE MOSCOW I - 2008,"897,90",897.90,"897,90",897.90,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO4 BIO SAN DIEGO 2008 - SAN DIEGO (EE.UU.),"1.503,36",1503.36,"1.503,36",1503.36,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),SSPP-(4)PUBLICIDAD EVENTO JORNADAS I CULTURALES,"2.815,57",2815.57,"2.815,57",2815.57,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO1 - FERIA EXPOCOMER 2008 - PANAMÁ (PANAMÁ),"2.252,55",2252.55,"2.252,55",2252.55,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MINV DE LA TV CENTRAL CHINA (CCTV),"7.124,07",7124.07,"7.124,07",7124.07,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV EEUU 2008 - OFICINA DE PRENSA (PU),"8.923,36",8923.36,"8.923,36",8923.36,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),JORNADA (3) -INDUSTRIAS CULTURALES,"1.711,11",1711.11,"1.711,11",1711.11,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),ENCUENTRO EMPRESARIAL ESPAÑA-EGIPTO 2008,"2.492,98",2492.98,"2.492,98",2492.98,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MINV1 PRESCRIPTORES CEVISAMA 2008,"7.766,83",7766.83,"7.766,83",7766.83,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),JTEC RESTAURACIÓN MODERNA CHINA 2008,"3.390,61",3390.61,"3.390,61",3390.61,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INV ESTUDIO MERCADO RESTAURACION EN CHINA,"733,89",733.89,"733,89",733.89,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO 1 - BUY BRAND 2008- MOSCÚ (RUSIA),"1.530,54",1530.54,"1.530,54",1530.54,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),LINEA ICEX-ICO (PRESTAMOS 2007),"112.777,93",112777.93,"112.777,93",112777.93,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPINF (3) MIF CANNES 2008 - FRANCIA,"884,46",884.46,"884,46",884.46,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA DE COMUNICACIÓN EN REINO UNIDO - PHE,"84.495,60",84495.60,"84.495,60",84495.60,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA DE COMUNICACIÓN EN FRANCIA - PHE,"38.609,43",38609.43,"38.609,43",38609.43,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PSEC1 - INTEGRADO FRESCO REINO UNIDO 2007 (PU),"128.914,24",128914.24,"128.914,24",128914.24,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PSEC1 - INTEGRADO FRESCOS - ALEMANIA 2007 (PU),"409.316,27",409316.27,"409.316,27",409316.27,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA PROMO PUBLIRREPORTAJE TECHNOLOGY REVIEW,"23.754,43",23754.43,"23.754,43",23754.43,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM JAMÓN SERRANO FRANCIA 2007 (PC),"5.932,03",5932.03,"5.932,03",5932.03,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPROM JAMÓN SERRANO ALEMANIA 2007(PU),"6.691,45",6691.45,"6.691,45",6691.45,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),EXP3-REINVENTANDO EL CALZADO-TOKIO-2007,"79.725,44",79725.44,"79.725,44",79725.44,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),ACEITUNA RUSIA 2007,"9.189,45",9189.45,"9.189,45",9189.45,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PSEC1-CLEMENTINAS - EEUU. 2007/2008 - INTERCITRUS,"133.153,02",133153.02,"133.153,02",133153.02,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),OAP3 CAMPAÑA COMUNICACIÓN-JAPÓN,"20.202,82",20202.82,"20.202,82",20202.82,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO1 PRODEXPO 2008 - MOSCU (PI),"1.026,51",1026.51,"1.026,51",1026.51,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV RU 2007-FERIA IMPORT. Y BUSQ.DISTR. 2008 (PC),"7.645,92",7645.92,"7.645,92",7645.92,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PROVISION Y GESTION DE CONTENIDOS,"26.653,24",26653.24,"26.653,24",26653.24,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPINF3 - SPIELWARENMESSE 2008 - NUREMBERG,"1.961,69",1961.69,"1.961,69",1961.69,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO2 - COLLECTION PREMIERE MOSCOW I - 2008,"13.679,53",13679.53,"13.679,53",13679.53,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),ACTIVIDADES COMUNICACIÓN REINO UNIDO - FAMO 2008,"2.065,60",2065.60,"2.065,60",2065.60,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV SUIZA 2008-PRESENTACIÓN DIA DEL VINO 2008 (PI),"1.730,20",1730.20,"1.730,20",1730.20,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPINF(2) - ALA 2008,"1.136,57",1136.57,"1.136,57",1136.57,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPINF(2) - BEA 2008,"6.437,29",6437.29,"6.437,29",6437.29,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO3 MOSBUILD 2008 - MOSCU - RUSIA,"299.068,65",299068.65,"299.068,65",299068.65,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPINF (2) MIPCOM'08 - CANNES,"1.381,05",1381.05,"1.381,05",1381.05,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV2 JAPON 2008 - AGENCIA DE VINOS 2008 (PU),"917,34",917.34,"917,34",917.34,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGA EEUU PROGRAMA SPANISH PANTRY 2008 (PI),"6.536,81",6536.81,"6.536,81",6536.81,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MEDPRO REVISTA FOODS FROM SPAIN NEWS 2008 (PI),"7.651,79",7651.79,"7.651,79",7651.79,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO3 - COLLECTION PREMIERE MOSCOW I - 2008,"1.375,12",1375.12,"1.375,12",1375.12,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),OAP- VIAJE FERIA BREAD&BUTTER - ENERO 08 - TOKIO,"671,19",671.19,"671,19",671.19,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPROM-PCOM RUSIA - CALZADO - 2008,"44.673,39",44673.39,"44.673,39",44673.39,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPROM-PCOM ESTADOS UNIDOS - CALZADO - 2008,"82.892,72",82892.72,"82.892,72",82892.72,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO6 FOODEX 2008-TOKIO (PC),"2.235,07",2235.07,"2.235,07",2235.07,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3038)CV11.pdf
