nombre_beneficiario,nombre_operacion,montante_concedido,t_montante_concedido,montante_pagado_final_operacion,t_montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,uri
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.R.P. URBANIZACIÓN ZONA OESTE,"152.500,00",152500.00,"83.875,00",83875.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ADAPTACIÓN DE VIAS DE EVACUACION AL CTE EN EL EDIFICIO DE PLATAFORMA,"996.687,26",996687.26,"200.005,49",200005.49,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.C.V.ADAPTACIÓN DE VÍAS DE EVACUACIÓN AL CTE EN EL EDIFICIO DE PLATAFORMA,"82.850,00",82850.00,"74.910,21",74910.21,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),RED DE INTERFONIA DE EMERGENCIA Y PUNTOS DE RED PDS,"62.751,88",62751.88,"62.241,88",62241.88,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ATRP ADECUACIÓN DE VIALES Y URBANIZACIÓN,"39.675,00",39675.00,"11.902,50",11902.50,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ATCV EQUIPACIÓN DE MOBILIARIO Y ZONAS COMERCIALES DE LA AMPLIACIÓN DEL EDIFICIO TERMINAL,"204.950,00",204950.00,"41.277,98",41277.98,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),SOTERRAMIENTO DE ARQUETAS DE BORDE DE PISTA Y NIVELACION DE FRANJAS,"40.050,00",40050.00,"40.050,00",40050.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),SUSTITUCIÓN DE LA CUBIERTA DEL EDIFICIO TERMINAL,"187.797,70",187797.70,"187.797,70",187797.70,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),MEJORA DE LAS INSTALACIONES DEL SISTEMA DE SEGURIDAD,"47.899,60",47899.60,"47.899,60",47899.60,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ACTUACIONES DE ACONDICIONAMIENTO DE ASEOS T1,"554.361,48",554361.48,"520.622,23",520622.23,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),CONEXIÓN PEATONAL LADO TIERRA ENTRE T1 Y T2,"258.777,60",258777.60,"258.777,60",258777.60,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ADECUACIÓN PATIO CARRILLOS A LA NORMATIVA,"97.052,03",97052.03,"97.052,03",97052.03,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),SUMINISTRO E INSTALACIÓN DE UN NUEVOS SISTEMA DE AC EN EL TERMINAL T2,"126.660,00",126660.00,"125.745,72",125745.72,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ACTUACIONES DE MEJORA EN EL TERMINAL T2,"551.400,00",551400.00,"551.400,00",551400.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ADECUACIÓN Y SANEAMIENTO DE REDES DE AGUA,"114.615,00",114615.00,"114.615,00",114615.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),SUMINISTRO E INSTALACIÓN DE ELEMENTOS DE SEÑALIZACIÓN Y EQUIPAMIENTO,"100.000,00",100000.00,"100.000,00",100000.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),MEJORAS EN EL CCTV Y LOS SISTEMAS DE SEGURIDAD,"84.300,69",84300.69,"82.110,69",82110.69,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),MODIFICACIÓN Y MEJORA DE JUNTAS DE PLATAFORMA,"90.000,00",90000.00,"90.000,00",90000.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),SECTORIZACIÓN DE ZONAS CRITICAS DE CLIMATIZACIÓN,"39.400,00",39400.00,"39.400,00",39400.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ACTUACIONES DE OPTIMIZACIÓN DEL RENDIMIENTO TÉRMICO DEL T1,"149.731,10",149731.10,"43.834,72",43834.72,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),OBRA DE AMPLIACIÓN DE ALJIBES,"540.000,00",540000.00,"251.137,67",251137.67,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),SUMINISTRO E INSTALACIÓN SISTEMA INHIBIDOR DE RF Y TELEFONÍA GSM Y UMTS PARA EL APARCAMIENTO BAJO PLATAFORMA DEL AEROPUE,"228.163,57",228163.57,"201.788,57",201788.57,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),MUROS DE PIEDRA EN ADECUACION DE TALUDES Y REVESTIMIENTO DE INSTALACIONES,"196.392,30",196392.30,"196.392,30",196392.30,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),AMPLIACION ÁREA TERMINAL. AEROPUERTO DE FUERTEVENTURA,"55.752.068,00",55752068.00,"0,00",0.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),SUMINISTRO E INSTALACION MOBILIARIO AMPLIACION NUEVO EDIFICIO TERMINAL APTO. FUERTEVENTURA,"4.927.678,00",4927678.00,"603.194,59",603194.59,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),DESVIO Y REPOSICION BANCO DE TUBOS TELEFONICOS,"553.870,00",553870.00,"553.870,00",553870.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ATRP AMPLIACIÓN ÁREA TERMINAL,"220.000,00",220000.00,"66.000,00",66000.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),SISTEMA AUTOMATIZADO DE TRATAMIENTO E INSPECCIÓN DE EQUIPAJES,"28.992.960,00",28992960.00,"1.972.291,20",1972291.20,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.PARA EL APOYO EN EL CUMPLIMIENTO DE LAS PRESCRIPCIONES CONTENIDAS EN LA D.I.A. DE LA AMPLIACIÓN DEL AEROPUERTO DE FU,"685.715,00",685715.00,"185.365,88",185365.88,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ADECUACIONES ELÉCTRICAS DIVERSAS,"110.997,41",110997.41,"110.997,41",110997.41,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),"ASISTENCIA TECNICA DE APOYO A AENA PARA LA REDACCION, SEGUIMIENTO Y CONTROL DE LA EJECUCION DEL S.A.T.E. DE FUERTEVENTUR","1.459.068,00",1459068.00,"568.789,27",568789.27,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ATRP EQUIPAMIENTO EDIFICIO TERMINAL,"132.688,23",132688.23,"132.688,23",132688.23,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.R.P. NUEVO EDIFICIO SEI,"106.000,00",106000.00,"37.100,00",37100.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),"TRASLADO, SANEAMIENTO Y AMPLIACION PLANTA POTABILIZADORA AEROPUERTO DE FUERTEVENTURA","487.425,37",487425.37,"469.878,07",469878.07,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),REPARACION CUBIERTA EDIFICIO TERMINAL Y MARQUESINAS,"424.695,24",424695.24,"424.695,24",424695.24,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),REPARACION Y MEJORA DEL SISTEMA DE TRATAMIENTO Y CLASIFICACION DE EQUIPAJES DE SALIDA,"200.960,92",200960.92,"200.960,92",200960.92,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),SUMINISTRO E INSTALACION DE DOS DEPOSITOS DE DESCARGA RAPIDA PARA SEI,"148.000,00",148000.00,"148.000,00",148000.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.C.V. DE LA OBRA REPARACION CUBIERTA TERMINAL Y MARQUESINAS,"25.950,00",25950.00,"25.950,00",25950.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),AMPLIACIÓN Y MEJORA DE LA PLANTA DESALADORA,"306.450,00",306450.00,"291.622,57",291622.57,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ACTUALIZACIÓN DEL SISTEMA TRUNKING DE RADIOCOMUNICACIONES MÓVILES,"462.711,32",462711.32,"192.043,20",192043.20,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.R.P. AMPLIACION PLATAFORMA. FASE II.- AEROPUERTO DE LANZAROTE,"1.100.000,00",1100000.00,"990.768,43",990768.43,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.C.V. CANALIZACIÓN DE LAS AGUAS PLUVIALES PROCEDENTES DE PLATAFORMA AL BARRANCO DEL GOMERO,"202.780,00",202780.00,"50.698,68",50698.68,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.C.V NUEVA CALLE DE SALIDA,"104.516,40",104516.40,"41.226,75",41226.75,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.C.V. DE LA OBRA VALLADO DE LA PROPIEDAD LADO SUR,"102.750,00",102750.00,"102.750,00",102750.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),PLAN DE ACTUACIONES PARA LA MEJORA DE LA FIABILIDAD DE LA RED DE SUMINISTRO ELÉCTRICO EN LOS AEROPUERTOS - FASE II. PART,"10.506.499,50",10506499.50,"4.971.387,54",4971387.54,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.C.V. REMODELACIÓN DE ZONAS COMERCIALES.- AEROPUERTO DE FUERTEVENTURA,"71.999,55",71999.55,"71.999,55",71999.55,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ATRP AMPLIACION DE PLATAFORMA FASE III,"108.000,00",108000.00,"96.471,17",96471.17,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),GALERIA DE CONEXION DE REDES AGUA ZONA EDIFIC IO TERMINAL,"1.386.000,00",1386000.00,"1.386.000,00",1386000.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),RECRECIDO Y ADECUACIÓN DE CALLEA ALFA Y BRAVO,"715.970,00",715970.00,"715.970,00",715970.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),CARPINTERÍA METÁLICA 2006-2008,"118.750,00",118750.00,"89.539,00",89539.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),METALISTERÍA Y CRISTALERÍA 2006-2008,"118.749,91",118749.91,"118.720,89",118720.89,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),REPOSICION DE ACOMETIDA SUMINISTRO RED CONTRA INCENDIOS,"259.560,00",259560.00,"249.822,61",249822.61,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),REHABILITACIÓN DE LA SALA DE TRÁNSITOS,"340.609,36",340609.36,"334.988,23",334988.23,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),MEJORAS ESTÉTICAS Y FUNCIONALES EN EL TERMINAL T2,"591.163,00",591163.00,"590.563,00",590563.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ACTUACIONES DE MEJORA OPERATIVA EN EL TERMINAL T1,"577.084,72",577084.72,"577.084,72",577084.72,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),MEJORAS DIVERSAS EN APARCAMIENTOS,"1.849.114,00",1849114.00,"561.253,34",561253.34,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.R.P. ACTUACIONES DE MEJORA DE CAMPO DE VUELOS,"427.620,00",427620.00,"387.459,72",387459.72,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.R.P. MEJORAS DIVERSAS EN APARCAMIENTOS,"87.000,00",87000.00,"79.001,18",79001.18,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.C.V. MEJORAS DIVERSAS EN APARCAMIENTOS,"96.868,00",96868.00,"40.097,00",40097.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),CONSTRUCCION DE HALCONERA,"94.565,78",94565.78,"94.565,78",94565.78,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.R.P. ADECUACIÓN DEL AEROPUERTO DE LA PALMA A LAS NTAC,"296.400,00",296400.00,"163.020,00",163020.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.R.P. AMPLIACION CAPACIDAD DE SUMINISTRO DE LA CENTRAL ELECTRICA,"140.000,00",140000.00,"115.272,01",115272.01,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.C.V. AMPLIACION CAPACIDAD DE SUMINISTRO DE LA CENTRAL ELECTRICA,"364.927,62",364927.62,"279.419,86",279419.86,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),SUMINISTRO CON ISTALACION DE SISTEMA DE GESTION Y LECTURA DE MATRICULAS,"369.842,39",369842.39,"345.541,66",345541.66,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),AMPLIACION CAPACIDAD DE SUMINISTRO DE LA CENTRAL ELECTRICA,"4.703.350,61",4703350.61,"128.681,03",128681.03,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),REPOSICION DE VALLADO 1ª FASE,"192.850,00",192850.00,"192.850,00",192850.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),AUTOMATIZACIÓN REDES DE RIEGO.,"236.054,67",236054.67,"236.054,67",236054.67,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),MEJORAS ELÉCTRICAS Y MODERNIZACIÓN DE SEÑALÉTICA EN APARCAMIENTO PÚBLICO.,"232.799,22",232799.22,"232.799,22",232799.22,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),"AMPLIACIÓN INSTALACIONES DE EMERGENCIA, CONTROL Y SEGURIDAD EN GALERIAS DE SERVICIO.","236.329,45",236329.45,"236.329,45",236329.45,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),SISTEMA DE MONITORIZACIÓN DE LOS PROCESOS AEROPORTUARIOS,"97.998,80",97998.80,"76.098,80",76098.80,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.C.V. ADQUISICIÓN CON INSTALACIÓN DE GRUPOS ELECTRÓGENOS Y REPOSICIÓN DE CENTROS,"211.838,87",211838.87,"211.838,87",211838.87,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.R.P. PMSE (III) REFORMA DEL SUMINISTRO ENERGÉTICO DE EMERGENCIA,"221.052,65",221052.65,"210.218,31",210218.31,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),NUEVAS PUERTAS DE EMBARQUE,"508.799,20",508799.20,"508.799,20",508799.20,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),MEJORAS EN LA DISTRIBUCIÓN ELÉCTRICA,"828.789,35",828789.35,"828.789,27",828789.27,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3031)IC11.pdf
