"BENEFICIARIO","TIPO DE OPERACION","GASTO PUBLICO"
"SAT N 274/05 RAYMI","Mejorar la empleabilidad de las personas desempleadas","4.403,83"
"SAT N 2900 EL ARCO","Mejorar la empleabilidad de las personas desempleadas","46,62"
"SAT N 299 SAN RAMON","Mejorar la empleabilidad de las personas desempleadas","1.766,60"
"SAT N 322 LOS CHICOS","Mejorar la empleabilidad de las personas desempleadas","984,50"
"SAT N 373","Mejorar la empleabilidad de las personas desempleadas","600,00"
"SAT N 427 SAN BERNABE","Mejorar la empleabilidad de las personas desempleadas","33,33"
"SAT N 4530 GAVIGA","Mejorar la empleabilidad de las personas desempleadas","1.266,73"
"SAT N 4719 GANADEROS DE FUERTEVENTURA","Mejorar la empleabilidad de las personas desempleadas","1.193,33"
"SAT N 4969 VIRGEN DEL ROSARIO","Mejorar la empleabilidad de las personas desempleadas","2.602,36"
"SAT N 4978 VITICULTORES DE BARROS","Mejorar la empleabilidad de las personas desempleadas","1.744,41"
"SAT N 5072","Mejorar la empleabilidad de las personas desempleadas","733,37"
"SAT N 5159","Mejorar la empleabilidad de las personas desempleadas","1.266,73"
"SAT N 5334","Mejorar la empleabilidad de las personas desempleadas","2.074,81"
"SAT N 5641","Mejorar la empleabilidad de las personas desempleadas","2.105,46"
"SAT N 5701 GRANJA DEL MOLINO","Mejorar la empleabilidad de las personas desempleadas","958,55"
"SAT N 600 XUGA VISOMAR","Mejorar la empleabilidad de las personas desempleadas","1.893,24"
"SAT N 608 XUGA PISCIFACTORIA BERXA","Mejorar la empleabilidad de las personas desempleadas","26,64"
"SAT N 6218 BENTAYGA","Mejorar la empleabilidad de las personas desempleadas","66,60"
"SAT N 6289 AGROROQUETAS","Mejorar la empleabilidad de las personas desempleadas","1.319,28"
"SAT N 630 ELPICO","Mejorar la empleabilidad de las personas desempleadas","1.262,22"
"SAT N 6664 HERMANOS MENE DE ZARAGOZA","Mejorar la empleabilidad de las personas desempleadas","1.086,67"
"SAT N 6668","Mejorar la empleabilidad de las personas desempleadas","600,00"
"SAT N 6938 AVICOLA GIRBES","Mejorar la empleabilidad de las personas desempleadas","2.403,47"
"SAT N 6939 LOS NOMBELAS","Mejorar la empleabilidad de las personas desempleadas","1.965,71"
"SAT N 7075 VERCOM","Mejorar la empleabilidad de las personas desempleadas","1.000,00"
"SAT N 7244 DOMINCHA","Mejorar la empleabilidad de las personas desempleadas","359,19"
"SAT N 7333 PRADOS HONDOS","Mejorar la empleabilidad de las personas desempleadas","1.893,33"
"SAT N 7570 HERVICAN","Mejorar la empleabilidad de las personas desempleadas","95,56"
"SAT N 759 GRANJA EL PRAT","Mejorar la empleabilidad de las personas desempleadas","206,69"
"SAT N 7640 MILLAS","Mejorar la empleabilidad de las personas desempleadas","1.873,26"
"SAT N 7673 VELADIEZ","Mejorar la empleabilidad de las personas desempleadas","26,67"
"SAT N 771 CAT MOLNAR FRUITS","Mejorar la empleabilidad de las personas desempleadas","731,90"
"SAT N 8.839 CEREALES ASTIGI","Mejorar la empleabilidad de las personas desempleadas","6.219,88"
"SAT N 8307 EL SIERRO DE SOBRADILLO","Mejorar la empleabilidad de las personas desempleadas","1.033,35"
"SAT N 8355 CUCALA AGRICOLA","Mejorar la empleabilidad de las personas desempleadas","849,96"
"SAT N 8823 HERMANOS HERRAEZ","Mejorar la empleabilidad de las personas desempleadas","2.174,15"
"SAT N 9035 RIOSONORO","Mejorar la empleabilidad de las personas desempleadas","849,96"
"SAT N 9036 VITICULTORES DE LA COMARCA DE GUIMAR","Mejorar la empleabilidad de las personas desempleadas","46,62"
"SAT N 910 CAT","Mejorar la empleabilidad de las personas desempleadas","413,06"
"SAT N 9157 CAMPOUNION","Mejorar la empleabilidad de las personas desempleadas","1.766,10"
"SAT N 9359 BONNYSA","Mejorar la empleabilidad de las personas desempleadas","4.371,64"
"SAT N 9425 LA COSA","Mejorar la empleabilidad de las personas desempleadas","9.839,68"
"SAT N 9577 HERMANOS VELAZQUEZ LUIS","Mejorar la empleabilidad de las personas desempleadas","6.474,06"
"SAT N 9616 FRUTAS CASTILLA","Mejorar la empleabilidad de las personas desempleadas","46,87"
"SAT N 9835-MU FINCA LAS CANTERAS","Mejorar la empleabilidad de las personas desempleadas","965,44"
"SAT N. 9349 FORGA","Mejorar la empleabilidad de las personas desempleadas","1.888,75"
"SAT N. 9971 FRUITS LA PLANA","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"SAT N.9422 LA PLANA DE BURRIANA","Mejorar la empleabilidad de las personas desempleadas","23.024,42"
"SAT N.9950 FRUTAS SELECTAS NACIONALES","Mejorar la empleabilidad de las personas desempleadas","1.345,74"
"SAT NN 9113 RIOFRUT","Mejorar la empleabilidad de las personas desempleadas","113,06"
"SAT NUESTRA SENORA DE LA SOLEDAD N 76","Mejorar la empleabilidad de las personas desempleadas","399,88"
"SAT NUM 10 ESKUERNAK DE VILLABUENA","Mejorar la empleabilidad de las personas desempleadas","997,76"
"SAT NUM 1076 MASERAGRI SAT LTDA","Mejorar la empleabilidad de las personas desempleadas","900,00"
"SAT NUM 2485","Mejorar la empleabilidad de las personas desempleadas","361,23"
"SAT NUM 2496 POZO SAN ROQUE DE MUSEROS","Mejorar la empleabilidad de las personas desempleadas","672,98"
"SAT NUM 45 IZARZA","Mejorar la empleabilidad de las personas desempleadas","350,00"
"SAT NUM 4864","Mejorar la empleabilidad de las personas desempleadas","3.542,92"
"SAT NUM 8875 HERDUMA","Mejorar la empleabilidad de las personas desempleadas","1.626,76"
"SAT NUMERO 1916","Mejorar la empleabilidad de las personas desempleadas","854,70"
"SAT NUMERO 408 NA AYARATE","Mejorar la empleabilidad de las personas desempleadas","1.957,92"
"SAT NUMERO 4835 URRA","Mejorar la empleabilidad de las personas desempleadas","2.975,53"
"SAT NUMERO 562 NA FRUTAS Y VERDURAS CASTEL RU Z","Mejorar la empleabilidad de las personas desempleadas","451,08"
"SAT NUMERO 573 NA LAS LEONAS","Mejorar la empleabilidad de las personas desempleadas","333,35"
"SAT NUMERO 595 NA ULTZAMAKOAK","Mejorar la empleabilidad de las personas desempleadas","371,13"
"SAT NUMERO 597 JUANSANCENEA","Mejorar la empleabilidad de las personas desempleadas","526,67"
"SAT NUMERO 8275 DENOMINADA QUESO FLOR VALSEQUILLO","Mejorar la empleabilidad de las personas desempleadas","6.459,71"
"SAT NUMERO 9030 AGRIBERGIDUM","Mejorar la empleabilidad de las personas desempleadas","434,38"
"SAT SANTA JUSTA N 9439","Mejorar la empleabilidad de las personas desempleadas","238,36"
"SAT SAT N 7855 LA CAPILLA DE LA VEGA","Mejorar la empleabilidad de las personas desempleadas","309,99"
"SAT SERVICIOS, SL","Mejorar la empleabilidad de las personas desempleadas","918,78"
"SAT SL","Mejorar la empleabilidad de las personas desempleadas","505,92"
"SAT TAHER SL","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"SAT TORAL","Mejorar la empleabilidad de las personas desempleadas","326,68"
"SAT VALLE DE SOBA N 7922","Mejorar la empleabilidad de las personas desempleadas","377,75"
"SAT VALLES SEGURETAT SLL","Mejorar la empleabilidad de las personas desempleadas","1.166,73"
"SAT VEHICULOS REFRIGERADOS,S.L.","Mejorar la empleabilidad de las personas desempleadas","1.653,28"
"SAT VENTA DE TOLEDILLO N 10175 SO","Mejorar la empleabilidad de las personas desempleadas","179,96"
"SAT VILA ALBORES NUMERO 1044","Mejorar la empleabilidad de las personas desempleadas","1.157,89"
"SAT VIRGEN DE VILLARRUBIA N 6771","Mejorar la empleabilidad de las personas desempleadas","1.100,00"
"SAT VIVEIROS ARTABRO NOMERO 851 XUGA","Mejorar la empleabilidad de las personas desempleadas","677,74"
"SAT VIVEROS PLA DEL POU","Mejorar la empleabilidad de las personas desempleadas","91,12"
"SAT V-V 1717","Mejorar la empleabilidad de las personas desempleadas","9.291,94"
"SATYMAEX S.B.","Mejorar la empleabilidad de las personas desempleadas","599,96"
"SAT.OTERO NOVO NN 1170 XUGA","Mejorar la empleabilidad de las personas desempleadas","1.172,39"
"SATAR ESPANA SL","Mejorar la empleabilidad de las personas desempleadas","989,91"
"SATAUC 2005,S.L.","Mejorar la empleabilidad de las personas desempleadas","750,00"
"SATEA SL","Mejorar la empleabilidad de las personas desempleadas","1.273,26"
"SATEC LABORATORI D ASSAIG PER A LA CONSTRUCCIO,S.L.","Mejorar la empleabilidad de las personas desempleadas","2.530,89"
"SATEC POWERFULL SOLUTIONS SL","Mejorar la empleabilidad de las personas desempleadas","1.773,26"
"SATEC SERVICIO TECNICO SL","Mejorar la empleabilidad de las personas desempleadas","212,49"
"SATEC-BCN, SL","Mejorar la empleabilidad de las personas desempleadas","66,67"
"SATECO SA","Mejorar la empleabilidad de las personas desempleadas","4.533,20"
"SATEL ROBLES, S.L.U.","Mejorar la empleabilidad de las personas desempleadas","531,21"
"SATELCOM TELECOMUNICACIONES SL","Mejorar la empleabilidad de las personas desempleadas","1.032,50"
"SATELEC ELECTRO S.L.","Mejorar la empleabilidad de las personas desempleadas","382,47"
"SATELITE CREACION Y PRODUCCION SL","Mejorar la empleabilidad de las personas desempleadas","136,63"
"SATELUZ INSTALACIONES, S.L.","Mejorar la empleabilidad de las personas desempleadas","82,64"
"SATER DIVISION IBERICA SL","Mejorar la empleabilidad de las personas desempleadas","823,99"
"SATERGRAF, SL","Mejorar la empleabilidad de las personas desempleadas","251,42"
"SATERMI PALENCIA SL","Mejorar la empleabilidad de las personas desempleadas","586,50"
"SATERRA JOIERS, SA","Mejorar la empleabilidad de las personas desempleadas","2.850,00"
"SATEYMAR SL","Mejorar la empleabilidad de las personas desempleadas","2.076,59"
"SATHYA UNIVERSAL, SL","Mejorar la empleabilidad de las personas desempleadas","1.800,00"
"SATI ESTILISTAS, SL","Mejorar la empleabilidad de las personas desempleadas","625,64"
"SATIS MULTI-GESTIO SL","Mejorar la empleabilidad de las personas desempleadas","333,35"
"SATLINK SL","Mejorar la empleabilidad de las personas desempleadas","5.763,65"
"SATMA MAQUINARIA, SL","Mejorar la empleabilidad de las personas desempleadas","1.969,02"
"SATME VENDING SL","Mejorar la empleabilidad de las personas desempleadas","1.000,00"
"SATO ELECTRONICA SL","Mejorar la empleabilidad de las personas desempleadas","1.763,87"
"SATOA COOP V","Mejorar la empleabilidad de las personas desempleadas","70,83"
"SATOA SA","Mejorar la empleabilidad de las personas desempleadas","1.239,61"
"SATOCAN SA","Mejorar la empleabilidad de las personas desempleadas","1.266,73"
"SATOMA SL","Mejorar la empleabilidad de las personas desempleadas","286,64"
"SATOMACAL, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.071,81"
"SATORRA, PLANAS Y ASOCIADOS, SL","Mejorar la empleabilidad de las personas desempleadas","1.119,12"
"SATORRES & BORRAS CORPORACIO SOCIAL, SL","Mejorar la empleabilidad de las personas desempleadas","123,31"
"SATRAI SL","Mejorar la empleabilidad de las personas desempleadas","1.204,11"
"SATTO & SON, SL","Mejorar la empleabilidad de las personas desempleadas","1.329,22"
"SATU CASA DE MODES,SL","Mejorar la empleabilidad de las personas desempleadas","2.434,52"
"SATUB, C.B.","Mejorar la empleabilidad de las personas desempleadas","1.036,53"
"SATUE PERUGA, S.L.L.","Mejorar la empleabilidad de las personas desempleadas","186,58"
"SATUNOTUM SL","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"SATURIO MORENO E HIJOS SL","Mejorar la empleabilidad de las personas desempleadas","290,08"
"SATURN E504 ELECTRO,S.A.","Mejorar la empleabilidad de las personas desempleadas","514,34"
"SATURN LOGISTICS, SL","Mejorar la empleabilidad de las personas desempleadas","3.241,21"
"SATURNINO ADELL E HIJOS SA","Mejorar la empleabilidad de las personas desempleadas","1.298,04"
"SATURNINO GARCIA IZQUIERDO, SL","Mejorar la empleabilidad de las personas desempleadas","1.274,94"
"SATYA COMUNICACION SL","Mejorar la empleabilidad de las personas desempleadas","132,22"
"SATYCSA, SL","Mejorar la empleabilidad de las personas desempleadas","901,85"
"SATYDAL, SL","Mejorar la empleabilidad de las personas desempleadas","628,00"
"SATYRA SL","Mejorar la empleabilidad de las personas desempleadas","1.274,94"
"SAUCE DE ORO PROMOCIONES INMOBILIARIAS,S.L.","Mejorar la empleabilidad de las personas desempleadas","264,45"
"SAUCEDO Y FERNANDEZ SL","Mejorar la empleabilidad de las personas desempleadas","908,35"
"SAUCE-TARRACO, SL","Mejorar la empleabilidad de las personas desempleadas","353,33"
"SAUCO FACTORY, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.452,34"
"SAUCO VIAJES SL","Mejorar la empleabilidad de las personas desempleadas","576,08"
"SAUDE CENTRO DENTAL SL","Mejorar la empleabilidad de las personas desempleadas","1.766,00"
"SAUDENT VIGO, SL UNIPERSONAL","Mejorar la empleabilidad de las personas desempleadas","4.235,35"
"SAUGA INGENIERIA, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.266,73"
"SAUGAR RANISA S.L.","Mejorar la empleabilidad de las personas desempleadas","449,71"
"SAUL FURONES SL","Mejorar la empleabilidad de las personas desempleadas","410,79"
"SAUL SAINZ SL","Mejorar la empleabilidad de las personas desempleadas","712,39"
"SAULEDA PASTISSERS, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.826,52"
"SAULENT PORT, SL","Mejorar la empleabilidad de las personas desempleadas","1.019,68"
"SAUMELL AUTOMATISMOS INDUSTRIALES, SL","Mejorar la empleabilidad de las personas desempleadas","644,43"
"SAUMOY RIBO I BAIGES ASSESSORS,SA","Mejorar la empleabilidad de las personas desempleadas","3.220,54"
"SAUNA EGO SL","Mejorar la empleabilidad de las personas desempleadas","81,46"
"SAUNAS ANTAL SL","Mejorar la empleabilidad de las personas desempleadas","1.790,01"
"SAUNAS AVIL SA","Mejorar la empleabilidad de las personas desempleadas","1.148,93"
"SAUNIER DUVAL-DICOSA, SA","Mejorar la empleabilidad de las personas desempleadas","2.127,67"
"SAURA TURISMO, S.L.","Mejorar la empleabilidad de las personas desempleadas","290,00"
"SAURINA DELGADO ADVOCATS,S.L.","Mejorar la empleabilidad de las personas desempleadas","1.826,22"
"SAURINSA PATRIMONIAL,SL","Mejorar la empleabilidad de las personas desempleadas","68,44"
"SAURON CONSULTING, S.L.","Mejorar la empleabilidad de las personas desempleadas","2.043,33"
"SAUTER IBERICA SA","Mejorar la empleabilidad de las personas desempleadas","3.342,13"
"SAUVER MARKETING Y CONSULTING, S.L.","Mejorar la empleabilidad de las personas desempleadas","838,14"
"SAUZZA, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.547,47"
"SAVAC CONSULTORES SL","Mejorar la empleabilidad de las personas desempleadas","6.959,94"
"SAVAL Y POZO SL","Mejorar la empleabilidad de las personas desempleadas","2.104,81"
"SAVALL CONTENEDORES SL","Mejorar la empleabilidad de las personas desempleadas","1.266,59"
"SAVANNO JOYEROS SL","Mejorar la empleabilidad de las personas desempleadas","2.691,54"
"SAVAS MENSAJERIA S.L.","Mejorar la empleabilidad de las personas desempleadas","1.111,95"
"SAVASSONA 2002 SL","Mejorar la empleabilidad de las personas desempleadas","683,15"
"SAVECK INGENIERIA S.L.","Mejorar la empleabilidad de las personas desempleadas","651,09"
"SAVEMAH HOSTELERIA SL","Mejorar la empleabilidad de las personas desempleadas","685,82"
"SAVENSA TELECOMUNICACIONES SL","Mejorar la empleabilidad de las personas desempleadas","3.710,49"
"SAVI ALIMENTARIA,S.L.","Mejorar la empleabilidad de las personas desempleadas","2.984,48"
"SAVI PRODUCTOS AGRICOLAS, S.L.","Mejorar la empleabilidad de las personas desempleadas","111,07"
"SAVIA & MADERA SL","Mejorar la empleabilidad de las personas desempleadas","471,06"
"SAVIA BIOTECH S.A.","Mejorar la empleabilidad de las personas desempleadas","1.978,13"
"SAVIA CREACIONES PUBLICITARIAS SL","Mejorar la empleabilidad de las personas desempleadas","3.637,55"
"SAVIA MANTENIMIENTO INDUSTRIAL, S.L.","Mejorar la empleabilidad de las personas desempleadas","479,82"
"SAVIDIET SL","Mejorar la empleabilidad de las personas desempleadas","319,92"
"SAVIMO PROMOIDEAS,S.L.","Mejorar la empleabilidad de las personas desempleadas","1.348,04"
"SAVINI, S.L.","Mejorar la empleabilidad de las personas desempleadas","496,67"
"SAVINO DEL BENE BILBAO, S.L.","Mejorar la empleabilidad de las personas desempleadas","382,47"
"SAVINON NORTE, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.319,98"
"SAVIPRE EMPRESARIAL SL","Mejorar la empleabilidad de las personas desempleadas","535,51"
"SAVIZ HOSTELERIA, SL","Mejorar la empleabilidad de las personas desempleadas","4.505,29"
"SAVOIR FAIRE SL","Mejorar la empleabilidad de las personas desempleadas","280,93"
"SAVOY DISENO SL","Mejorar la empleabilidad de las personas desempleadas","297,48"
"SAVOY HOSTAL SL","Mejorar la empleabilidad de las personas desempleadas","590,74"
"SAVOY OCIO SL","Mejorar la empleabilidad de las personas desempleadas","415,51"
"SAVOY SA","Mejorar la empleabilidad de las personas desempleadas","1.896,57"
"SAW AND CHISEL, S.L.","Mejorar la empleabilidad de las personas desempleadas","76,59"
"SAWSANA SL","Mejorar la empleabilidad de las personas desempleadas","2.598,86"
"SAX MAR, SL","Mejorar la empleabilidad de las personas desempleadas","3.228,69"
"SAX PRODUCTIONS,S.L.L.","Mejorar la empleabilidad de las personas desempleadas","3.829,34"
"SAXO KIDS, S.L.","Mejorar la empleabilidad de las personas desempleadas","767,77"
"SAXO ZAPATOS, SL","Mejorar la empleabilidad de las personas desempleadas","1.407,16"
"SAXTE DEVELOPMENTS,S.L.","Mejorar la empleabilidad de las personas desempleadas","1.693,33"
"SAYAMBEL, SL","Mejorar la empleabilidad de las personas desempleadas","849,96"
"SAYANA SL","Mejorar la empleabilidad de las personas desempleadas","1.559,94"
"SAYATEL SLL","Mejorar la empleabilidad de las personas desempleadas","615,50"
"SAYBOLT ESPANA SA","Mejorar la empleabilidad de las personas desempleadas","3.700,00"
"SAYCA CATERING SL","Mejorar la empleabilidad de las personas desempleadas","1.549,95"
"SAYCU ELECTRONICA SL","Mejorar la empleabilidad de las personas desempleadas","703,57"
"SAYCU SOFT SL UNIPERSONAL","Mejorar la empleabilidad de las personas desempleadas","1.266,73"
"SAYEG FARMA S.L.","Mejorar la empleabilidad de las personas desempleadas","25,90"
"SAYFAN SL","Mejorar la empleabilidad de las personas desempleadas","3.589,09"
"SAYLA MOBILIARIO SL","Mejorar la empleabilidad de las personas desempleadas","97,75"
"SAYMA ILUMINACION SA","Mejorar la empleabilidad de las personas desempleadas","2.952,77"
"SAYMA TRANSFORMACIONESS.L.","Mejorar la empleabilidad de las personas desempleadas","13.180,47"
"SAYOL S.L.U.","Mejorar la empleabilidad de las personas desempleadas","1.425,00"
"SAYOLS ADVOCATS,S.L.U.","Mejorar la empleabilidad de las personas desempleadas","635,08"
"SAYONAER-9157, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.289,97"
"SAYOS-CAL MARNAL, SL","Mejorar la empleabilidad de las personas desempleadas","3.326,16"
"SAYRA E HIJOS SL","Mejorar la empleabilidad de las personas desempleadas","1.000,00"
"SAYTAR INVERSIONES S.L.","Mejorar la empleabilidad de las personas desempleadas","953,28"
"SAYTEL SOLUCIONES GLOBALES, S. L.","Mejorar la empleabilidad de las personas desempleadas","1.770,00"
"SAYTES 2001, SL UNIPERSONAL","Mejorar la empleabilidad de las personas desempleadas","748,22"
"SAZA BODEGAS UNIDAS SOC COOP","Mejorar la empleabilidad de las personas desempleadas","158,15"
"SAZAVI SL","Mejorar la empleabilidad de las personas desempleadas","1.276,67"
"SAZOR INVERSIONES SL","Mejorar la empleabilidad de las personas desempleadas","1.178,44"
"SAZOR RESTAURACIO, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.015,12"
"SB MANAGEMENT, C.B.","Mejorar la empleabilidad de las personas desempleadas","136,91"
"SB SOLUCIONES INFORMATICAS CB","Mejorar la empleabilidad de las personas desempleadas","800,04"
"SBD IL-LUMINACIO & CONSULTING SL","Mejorar la empleabilidad de las personas desempleadas","333,35"
"SBD LLIURAMENTS I DISTRIBUCIO URGENT, S.L.","Mejorar la empleabilidad de las personas desempleadas","108,33"
"SBD PINTORS,S.L.","Mejorar la empleabilidad de las personas desempleadas","1.371,70"
"SBD-FURS, SL","Mejorar la empleabilidad de las personas desempleadas","1.037,50"
"SBDMARKETING, SL","Mejorar la empleabilidad de las personas desempleadas","2.443,94"
"SBERT BARCELO S.L.","Mejorar la empleabilidad de las personas desempleadas","453,36"
"SBERT Y ASOCIADOS AUDITORES SL","Mejorar la empleabilidad de las personas desempleadas","522,19"
"SBIE SL","Mejorar la empleabilidad de las personas desempleadas","30,00"
"SBK VIVIENDAS Y PROMOCIONES, S.L","Mejorar la empleabilidad de las personas desempleadas","1.113,12"
"SBP TECNOLOGICOS APLICADOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"SBS INFORMATION TECHNOLOGY SERVICES, SA","Mejorar la empleabilidad de las personas desempleadas","216,65"
"SBT ZORTZI BILBO ESKOLA SL","Mejorar la empleabilidad de las personas desempleadas","1.871,14"
"SBV MANAGEMENT, SL","Mejorar la empleabilidad de las personas desempleadas","599,68"
"SBWORKFLOW CONSULTING INTERNATIONAL, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.490,00"
"SC ARQUITECTURA, CB","Mejorar la empleabilidad de las personas desempleadas","750,80"
"SC FLOREVIMEXSRL","Mejorar la empleabilidad de las personas desempleadas","236,62"
"SC2 GESTION INMOBILIARIA PAMPLONA,S.L.","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"SCA ASESORES SA","Mejorar la empleabilidad de las personas desempleadas","634,28"
"SCA HYGIENE PRODUCTS SL","Mejorar la empleabilidad de las personas desempleadas","6.939,71"
"SCACCO MATTO DONNA,SCP","Mejorar la empleabilidad de las personas desempleadas","226,62"
"SCAGALICIA SL UNIPERSONAL","Mejorar la empleabilidad de las personas desempleadas","1.641,07"
"SCALEA-COMBUSTIBLES S.L.","Mejorar la empleabilidad de las personas desempleadas","1.733,29"
"SCALESAT, SL","Mejorar la empleabilidad de las personas desempleadas","437,50"
"SCAN COIN, SL","Mejorar la empleabilidad de las personas desempleadas","2.106,48"
"SCANCOMING SL","Mejorar la empleabilidad de las personas desempleadas","2.146,03"
"SCANDESS SA","Mejorar la empleabilidad de las personas desempleadas","514,68"
"SCANIA HISPANIA SA","Mejorar la empleabilidad de las personas desempleadas","3.791,47"
"SCANIO SYSTEMS, S.L.","Mejorar la empleabilidad de las personas desempleadas","233,20"
"SCANOS MEDICAL SL","Mejorar la empleabilidad de las personas desempleadas","962,17"
"SCANWELL LOGISTIC SPAIN SL","Mejorar la empleabilidad de las personas desempleadas","914,98"
"SCAPHRAY, SL","Mejorar la empleabilidad de las personas desempleadas","23,31"
"SCAPPINO SA","Mejorar la empleabilidad de las personas desempleadas","400,00"
"SCARAMANCHA,S.L.","Mejorar la empleabilidad de las personas desempleadas","340,00"
"SCATI LABS, SA","Mejorar la empleabilidad de las personas desempleadas","7.962,25"
"SCATTOLINI IBERICA, S.L.U.","Mejorar la empleabilidad de las personas desempleadas","35,52"
"SCAUNION TRUCK SL","Mejorar la empleabilidad de las personas desempleadas","1.700,00"
"SCAVALENCIA S.A","Mejorar la empleabilidad de las personas desempleadas","3.533,43"
"SCC INVESTSOCIEDAD CIVIL","Mejorar la empleabilidad de las personas desempleadas","966,60"
"SCDAD COOPERATIVAGANDEIROS DO DEZA","Mejorar la empleabilidad de las personas desempleadas","655,53"
"SCENIC LIGHT SL","Mejorar la empleabilidad de las personas desempleadas","1.726,64"
"SCENIC TECHNICAL TEXTILES, SL","Mejorar la empleabilidad de las personas desempleadas","700,00"
"SCHAEFFLER IBERIA, SL","Mejorar la empleabilidad de las personas desempleadas","348,82"
"SCHAFER SL","Mejorar la empleabilidad de las personas desempleadas","379,75"
"SCHAKA SCHAKA.S.L.","Mejorar la empleabilidad de las personas desempleadas","139,27"
"SCHATTNER & ASOCIADOS SL","Mejorar la empleabilidad de las personas desempleadas","550,09"
"SCHEIFLER SISTEMAS TELEMATICOS SL UNIPERSONAL","Mejorar la empleabilidad de las personas desempleadas","923,12"
"SCHENKEN, SL","Mejorar la empleabilidad de las personas desempleadas","2.549,75"
"SCHENKER ESPANA SA","Mejorar la empleabilidad de las personas desempleadas","1.833,40"
"SCHERZO EDITORIAL SL","Mejorar la empleabilidad de las personas desempleadas","3.261,33"
"SCHEUTEN SOLAR IBERICA,S.L.","Mejorar la empleabilidad de las personas desempleadas","2.190,95"
"SCHICK CENTRO DE BELLEZA SL","Mejorar la empleabilidad de las personas desempleadas","4.498,92"
"SCHICK SHADEL ESPANA S.R.L.","Mejorar la empleabilidad de las personas desempleadas","825,05"
"SCHILLER ESPANA SA","Mejorar la empleabilidad de las personas desempleadas","1.838,54"
"SCHILLER LEXCONSULT ABOGADOS SL","Mejorar la empleabilidad de las personas desempleadas","1.900,00"
"SCHINDLER SA","Mejorar la empleabilidad de las personas desempleadas","1.856,61"
"SCHLECKER SA","Mejorar la empleabilidad de las personas desempleadas","479.157,74"
"SCHLEGEL, ULRICH 000420736K S.L.N.E.","Mejorar la empleabilidad de las personas desempleadas","435,77"
"SCHMIDT IBERICA, SA","Mejorar la empleabilidad de las personas desempleadas","1.345,77"
"SCHMITZ CARGOBULL IBERICA SA","Mejorar la empleabilidad de las personas desempleadas","550,00"
"SCHNAPS DEL CENTRE, S.L.","Mejorar la empleabilidad de las personas desempleadas","599,66"
"SCHNEIDER ESPANA DE INFORMATICA SA","Mejorar la empleabilidad de las personas desempleadas","487,11"
"SCHNEIDURIT CUTTING TOOLS, SL","Mejorar la empleabilidad de las personas desempleadas","965,00"
"SCHNELLE LOGISSTIK, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.300,00"
"SCHNFER SISTEMAS INTERNACIONAL, SL","Mejorar la empleabilidad de las personas desempleadas","823,21"
"SCHNOOK,HERIBERTO MARCELO 000394161P, S.L.N.E.","Mejorar la empleabilidad de las personas desempleadas","1.209,99"
"SCHOBER PDM IBERIA SA","Mejorar la empleabilidad de las personas desempleadas","4.423,31"
"SCHOFFER CONSULTING SL","Mejorar la empleabilidad de las personas desempleadas","473,33"
"SCHOLZ WOLLESTEIN GMBH & CO KG","Mejorar la empleabilidad de las personas desempleadas","1.274,94"
"SCHON AUTOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","1.296,18"
"SCHOOK, SL","Mejorar la empleabilidad de las personas desempleadas","708,30"
"SCHOOL AROUND PROFESSIONALS, S.L. (EN CONSTITUCION)","Mejorar la empleabilidad de las personas desempleadas","1.116,55"
"SCHOTT IBERICA, SA","Mejorar la empleabilidad de las personas desempleadas","560,04"
"SCHRAUBEN SL","Mejorar la empleabilidad de las personas desempleadas","713,32"
"SCHRENCKGIRO FELIU, SL","Mejorar la empleabilidad de las personas desempleadas","1.443,69"
"SCHULER IBERICA SA","Mejorar la empleabilidad de las personas desempleadas","806,76"
"SCHULLER COMERCIAL SL","Mejorar la empleabilidad de las personas desempleadas","383,32"
"SCHULZ ENGINEERING IBERICA, SL","Mejorar la empleabilidad de las personas desempleadas","143,33"
"SCHULZ IBERICA SA","Mejorar la empleabilidad de las personas desempleadas","7.878,26"
"SCHURING SL","Mejorar la empleabilidad de las personas desempleadas","555,56"
"SCHWING STETTER ESPANA S.L.U.","Mejorar la empleabilidad de las personas desempleadas","1.501,52"
"SCI SERVICIOS DE CONTROL E INSPECCION SA","Mejorar la empleabilidad de las personas desempleadas","1.417,20"
"SCIENCE BASIC SOLUTIONS S.L","Mejorar la empleabilidad de las personas desempleadas","330,00"
"SCIENCE TOOLS SL","Mejorar la empleabilidad de las personas desempleadas","1.094,50"
