"BENEFICIARIO","TIPO DE OPERACION","GASTO PUBLICO"
"CLINICA QUIRURGICA CACEREÑA, S.A.","Mejorar la empleabilidad de las personas desempleadas","45.000,00"
"COBERTURA Y ORIENTACION EMPRESARIAL, 
S.L.","Mejorar la empleabilidad de las personas desempleadas","6.125,00"
"COCEMFE- BADAJOZ","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","400.000,00"
"COCIBAN DISEÑO S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"COCINAS INDUSTRIALES SARPRIX 
EXTREMADURA S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"COEXALBA SDAD. COOP.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"COFENSA FERRALLAS Y ENCOFRADOS","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"COFRUITS S.C.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"COLEG.PROVINCIAL DE ABOGADOS DE 
BADAJOZ","Mejorar la empleabilidad de las personas desempleadas","2.812,50"
"COLEGIO MARISTA NTRA. SRA. DEL CARMEN","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"COLEGIO OFICIAL DE DIPLOMADOS EN 
TRABAJO SOCIAL","Mejorar la empleabilidad de las personas desempleadas","4.625,00"
"COLEGIO OFICIAL DE INGENIEROS 
AGRONOMOS","Mejorar la empleabilidad de las personas desempleadas","6.600,00"
"COLLADO BOTICARIO C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"COMERCIAL AGROPECUARIA GARMAT, S.A.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"COMERCIAL EXTREMEÑA HOSPITALARIA S.A.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"COMERCIAL FRIOALCO, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"COMERCIAL PARDO GALAPERO S.A.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"COMERCIAL ROYCA, C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"COMERCIAL SAGODON, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"COMPAÑIA GENERAL DE ESTUDIOS 
TOPOGRAFICOS Y PROYECTOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","5.187,50"
"COMPAÑIA OLEICOLA S XXI, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"COMPLEJO EL SAUCEJO, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"COMUNICACIONES MANTENIMIENTOS Y 
SERVICIOS S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CON $ RES ARTE S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CONCESIONARIO EXTREMEÑO DE 
MAQUINARIA, S.L.U.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"CONDUCCIÓN Y MANTENIMIENTO DE 
VEHICULOS S.L.","Mejorar la empleabilidad de las personas desempleadas","13.500,00"
"CONDUEX, C.B.","Mejorar la empleabilidad de las personas desempleadas","10.000,00"
"CONEX, S.C.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CONFECCIONES MONTOSA. S.L","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CONFORT DEL HOGAR C.B.","Mejorar la empleabilidad de las personas desempleadas","10.000,00"
"CONGELADOS A DOMICILIO LA GOLETA, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"CONGELADOS LUIS S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CONRAFER S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CONSEJERIA DE EDUCACIÓN","Prevención del abandono escolar y refuerzo de la formación inicial","298.880,00"
"CONST. Y REFORMAS INDUSTRIALES TAJO-
SALOR, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CONSTRUCCIONES ANDRES VAZQUEZ 
GONZALEZ, S.L.","Mejorar la empleabilidad de las personas desempleadas","37.500,00"
"CONSTRUCCIONES AURELIO CALERO SL","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"CONSTRUCCIONES BALLPEREZ, S.L.","Mejorar la empleabilidad de las personas desempleadas","13.500,00"
"CONSTRUCCIONES BANGUISA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CONSTRUCCIONES C.M.P. 2006,S.L.L.","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","22.846,01"
"CONSTRUCCIONES COLODRAS Y LOPEZ, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CONSTRUCCIONES CRISTO, ANTONIO Y 
LOLO, S.L.","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"CONSTRUCCIONES DILOREN S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"CONSTRUCCIONES ELENCO 2005 S.L.","Mejorar la empleabilidad de las personas desempleadas","13.500,00"
"CONSTRUCCIONES FLORES ALDANA, CB","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CONSTRUCCIONES GARCIA CHAVERO, S.L.","Mejorar la empleabilidad de las personas desempleadas","5.187,50"
"CONSTRUCCIONES GUAVIC S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"CONSTRUCCIONES HNOS. GUILLEN BARRIGA 
S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CONSTRUCCIONES HNOS. GUTIERREZ SDAD. 
CIVIL","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"CONSTRUCCIONES J.L. MONROY, S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"CONSTRUCCIONES LARVI S.C.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CONSTRUCCIONES MAESJEDA S.L.","Mejorar la empleabilidad de las personas desempleadas","22.500,00"
"CONSTRUCCIONES MELCHOR MUÑOZ S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"CONSTRUCCIONES ROTONDA NORTE DE 
ALMENDRALEJO","Mejorar la empleabilidad de las personas desempleadas","22.500,00"
"CONSTRUCCIONES SANTA MARIA 
MAGDALENA SL","Mejorar la empleabilidad de las personas desempleadas","9.000,00"
"CONSTRUCCIONES SARDIÑA Y ANTUNEZ, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"CONSTRUCCIONES SEBASTIAN CARO 
HIERRO S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CONSTRUCCIONES TFJ, C.B.","Mejorar la empleabilidad de las personas desempleadas","10.000,00"
"CONSTRUCCIONES VIVAS MORENO, S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"CONSTRUCCIONES Y ESTRUCTURAS DEL 
SUROESTE","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"CONSTRUCCIONES Y ESTRUCTURAS 
IGPESAN S.L.","Mejorar la empleabilidad de las personas desempleadas","21.000,00"
"CONSTRUCCIONES Y MOVIMIENTOS LA ROCA 
2007, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CONSTRUCCIONES Y REFORMAS GONZALEZ 
SERRANO MARTIN S,L.L.","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","15.446,82"
"CONSTRUCCIONES Y REFORMAS VIVAS Y 
REALES, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"CONSTRUCCIONES Y REFORMAS, C.B.","Mejorar la empleabilidad de las personas desempleadas","9.000,00"
"CONSTRUCTORA BERSIL 10 S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"CONSULTING Y EXPLOTACIONES 
HOTELERAS, S.L.","Mejorar la empleabilidad de las personas desempleadas","13.500,00"
"CONSULTORA DE CAZA GESTION 
MEDIOAMBIENTE SL","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CONSULTORA TECNICA DE PROYECTOS E 
INVERSIONES, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"CONSULTORES DE INGENIERIA Y 
CONSTRUCCION EXAL, S.L.L","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","15.600,00"
"CONSULTORIA INFORMATICA EXTREMEÑA 
S.L.L.","Mejorar la empleabilidad de las personas desempleadas","12.000,00"
"CONSULTORIA Y ASISTENCIA TECNICA 
EXTREMEÑA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CONTIÑAS S.A","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CONTRATAS PROFESIONALES PG, C.B.","Mejorar la empleabilidad de las personas desempleadas","37.500,00"
"COOP. DEL CAMPO GABRIEL Y GALAN","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"COOP. NTRA. SRA. DEL CAMPO 
CONSOLACION","Mejorar la empleabilidad de las personas desempleadas","6.125,00"
"COOP.DEL CAMPO STO.DOMINGO DE GUZMAN","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"COPIADORAS DE EXTREMADURA, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"COPIADORAS DEL GUADIANA, S.L.U.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"COPUVER S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"CORCHOS Y LEÑAS DEL LACARA, S.L.","Mejorar la empleabilidad de las personas desempleadas","12.687,50"
"CORIA HOSTELEROS, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CORIA LOGISTICA SLU","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CORINTIMA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CORJUSA, C.B.","Mejorar la empleabilidad de las personas desempleadas","23.500,00"
"CORSUIS, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"COTON CERES, S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"COVILZA ESTRUCTURAS S. COOP.","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","15.194,44"
"COVINI ALMENDRALEJO, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"COVIPLA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CRESPO MORENO INVERSIONES, S.L.","Mejorar la empleabilidad de las personas desempleadas","13.500,00"
"CRISTALERIA LAS CRUCES, C.B.","Mejorar la empleabilidad de las personas desempleadas","10.000,00"
"CRISTALERIA LLERENA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CRONELEX, S.L.U.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CRUCE ARROYO SAN SERVAN, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"CUATROGUEVOS, S.C.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"CUMBRESPOSA, S.L.","Mejorar la empleabilidad de las personas desempleadas","37.500,00"
"D & D ECONOMISTAS COLEGIADOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","5.187,50"
"DAIBO CAPITAL SL","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DAMASO GOMEZ E HIJOS S.L.","Mejorar la empleabilidad de las personas desempleadas","5.000,00"
"DECIBELIO COMUNICACIONES S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DECOBAEX S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DECORACIONES EXTREMEÑAS, S.L. 
(DECOREX)","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DECORALIA, C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DEHESA DE ALIMENTACION Y BEBIDAS, S.L.","Mejorar la empleabilidad de las personas desempleadas","27.000,00"
"DEHESA DE LA TAHEÑA S.L","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DEHESA Y MANTEL S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DEL AGUILA CARDIOMEX, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.125,00"
"DEL AMO Y HERNANDEZ, S.L.","Mejorar la empleabilidad de las personas desempleadas","11.750,00"
"DEL CAMPO, C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DELICACERES SL","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DELICIOSO IBERICO, S.L.","Mejorar la empleabilidad de las personas desempleadas","21.000,00"
"DENTAL LA MONTAÑA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DESARROLLO DE HOSTELERIA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DESARROLLOS TECNOLÓGICOS DEL SUR, S.L.","Mejorar la empleabilidad de las personas desempleadas","21.000,00"
"DETODEX S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"DIAZ PEREZ E HIJOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.562,50"
"DIETA MEDITERRANEA ACEITES Y VINAGRES, 
S.A.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DIGITAL SUR, S.L.","Mejorar la empleabilidad de las personas desempleadas","11.125,00"
"DIJARDIN DON BENITO, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DINAMISMO DE PUBLICIDAD Y MARKETING, 
S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"DIQUESER, S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"DIRECT AMBIENTES, S.L.","Mejorar la empleabilidad de las personas desempleadas","11.750,00"
"DISEÑOS Y CONSTRUCCIONES DE 
EXTREMADURA,S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"DISINGE S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DISMASAL EXTREMADURA, S.L.","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"DIST. CONGELADOS ALMENDRALEJO, S.L.","Mejorar la empleabilidad de las personas desempleadas","21.000,00"
"DISTRIBUCION LOGISTICA DE BEBIDAS 
CONEJERO, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DISTRIBUCIONES ALIMENTICIAS 
MIAJADEÑAS, S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"DISTRIBUCIONES CARLOS CASABLANCA S.L","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DISTRIBUCIONES EUROSUR GAMER Y MARGE 
S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DISTRIBUCIONES MARGARITA TORRES GIL 
S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"DISTRIBUCIONES PARDAL LOBO S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DISTRIBUCIOONES Y MARKETING CACERE 
NOSS.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"DITOSAL SERVICIOS ESPECIALES, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DIVASIA S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"DIVERTT, C.B.","Mejorar la empleabilidad de las personas desempleadas","14.250,00"
"DIVISION SERVICIOS FINANCIEROS SL","Mejorar la empleabilidad de las personas desempleadas","13.500,00"
"DOCENTES DE MONTEMOLIN, SDAD.","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","39.374,07"
"DOHER JEREZ S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DOMINCHA IBERICA, S.A.T.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DOMINGUEZ MOLINA CB","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DON LIMPIO CB","Mejorar la empleabilidad de las personas desempleadas","4.497,50"
"DON MUEBLE EXTREMADURA S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DONOSO CARPINTEROS, S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"DOYVA SA","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"DURAN NARANJO, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"ECODEMP, C.B.","Mejorar la empleabilidad de las personas desempleadas","5.187,50"
"ECOFICUS S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ECOLIMPIEZA EXTREMADURA S.L.","Mejorar la empleabilidad de las personas desempleadas","12.715,00"
"ECOLOGICOS LA VERA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ECOMAR CONTRATAS, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"ECOTAHONA DEL AMBROZ, S.COOP.","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","15.174,89"
"EL BALCON DE LA VERA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EL BIZARRO RESTAURACION, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EL CAMIONERO S.C.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EL CARDOSO, C.B.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"EL CARRO DE TRUJILLO, C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EL COMERCIO DE LOS JULIANES S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EL DORADO DE OLIVA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EL ESCOBAR SCL","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EL ESCOBAR, S.C.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"EL HORNO ASADOR-SIDRERIA, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"EL MODULOR ARQUITECTURA Y URBANISMO, 
S.L.","Mejorar la empleabilidad de las personas desempleadas","6.125,00"
"EL PUNTAL DE ARRIBA, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"EL QUINTO PINO DEL TIETAR, S.L","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ELABOREX CALIDAD EN LA COSTRUCCION, 
S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"ELECTRICIDAD Y FERRETERIA MONTEVIRGEN 
S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ELECTRO AGUA C.B.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"ELECTRO CACERES, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ELECTRO COCA,S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ELECTRODOMESTICOS LEMFER, S.L.","Mejorar la empleabilidad de las personas desempleadas","13.500,00"
"ELECTROFEG, S.L.U.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ELECTROMEDICA EXTREMEDA, S.L (ELMEX)","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"ELECTRONICA LA FLOR S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ELEGANT MOB FILMS, S.L.L","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","7.500,00"
"ELEVACION EXTREMEÑA S,L.L.","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","10.000,00"
"ELEVACION EXTREMEÑA, S.L.L","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","10.000,00"
"EMBUTIDOS MORATO S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EMPRESAS GOMEZ CABALLO S.L.","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"EM-VIA, C.B.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"ENCINAR VALVERDE, S.L.","Mejorar la empleabilidad de las personas desempleadas","22.500,00"
"ENDAFREG, S.L.L","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","17.897,75"
"ENGRASE Y NEUMATICOS RUEDA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ENPEOLIM S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"ENTORNO E INFRAESTRUCTURA DE 
EXTREMADURA, S.L.","Mejorar la empleabilidad de las personas desempleadas","5.150,00"
"ENVIOS EXTREMADURA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EQUIBARROS INVERSION, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EQUIDIAM S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ERIN RENOVABLES, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"ESERVAEX, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ESPECTACULOS VERA, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"ESPEJO DIAZ SA","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ESPEÑAS S.L.","Mejorar la empleabilidad de las personas desempleadas","3.920,00"
"ESTACION DE SERVICIO BLANCO ROMERO, 
S.A.","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"ESTACION DE SERVICIO DE LA VAGUADAS 
S.A.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ESTACION DE SERVICIO DE LOGROSAN,S.A.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ESTACION DE SERVICIO LOSAR, S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"ESTETICA Y SALUD EXTREMADURA, S.A.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ESTETICA Y SALUD EXTREMEÑA, S.A.","Mejorar la empleabilidad de las personas desempleadas","22.500,00"
"ESTRUCTURAS ADAMAR, S.L.","Mejorar la empleabilidad de las personas desempleadas","13.500,00"
"ESTRUCTURAS FRANCISCO GONZALEZ, S.C.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"ESTRUCTURAS J. CARRASCO S.A.","Mejorar la empleabilidad de las personas desempleadas","45.000,00"
"ESTRUCTURAS RIGAL, C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ESTUDIO DE INGENIERIA L1 S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"ESTUDIO Y DISEÑO WEB E IMAGEN 
CORPORATIVA ALCAZABA, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"EULEN SOCIOSANITARIOS S.A.","Mejorar la empleabilidad de las personas desempleadas","56.335,00"
"EULINHO, S.L.","Mejorar la empleabilidad de las personas desempleadas","16.750,00"
"EURO CONSTRUCCIONES DE LA SERENA, 
S.L.L","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","7.500,00"
"EUROCACERES FORMACION SL","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EUROEXTRA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EXACLEAN SIST. DE HIGIENE Y LIMPIEZA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EXCAVACIONES MAIRE, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EXCAVACIONES ORTIGA S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"EXCLUSIVAS KAREM,S,L.L.","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","10.000,00"
"EXHICEL, C.B.","Mejorar la empleabilidad de las personas desempleadas","10.000,00"
"EXLAND INFORMATICOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EXMAMPER, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EXMAN EXPLOTACION Y MANTENIMIENTO 
S.L.U.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"EXPLOTACIONES ALQUILERES 
INMOBILIARIOS, S.L.E","Mejorar la empleabilidad de las personas desempleadas","22.500,00"
"EXPLOTACIONES BREÑA DE MADROÑERA, 
S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EXPLOTACIONES COMERCIALES ETOBER, S.L.","Mejorar la empleabilidad de las personas desempleadas","8.500,00"
"EXPLOTACIONES PALAZUELO, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EXPORTACION DE MERCANCIAS 
EXTREMEÑAS, S.A","Mejorar la empleabilidad de las personas desempleadas","5.052,50"
"EXTREFINCAS, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EXTREMADURA CONSTRUCCIONES NICOLAS, 
S.A.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"EXTREMADURA DE MOTORES Y REPUESTOS 
S.L.","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"EXTREMADURA DISTRIBUCION DE 
CERVEZAS, S.A.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"EXTREMADURA SERVICIOS ASISTENCIALES 
SL","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EXTREMADURA TORRE PET S.L.","Mejorar la empleabilidad de las personas desempleadas","60.000,00"
"EXTREMEÑA DE ARROCES SDAD.COOP.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"EXTREMEÑA DE CONGELADOS Y HELADOS 
S.L. AVAL","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EXTREMEÑA DE ESMALTES Y BARNICES, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"EYLLI MERIDA, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"FABRICA DE MUEBLES RINCON S.L.","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"FABRICACION DE ALUMINIO Y CRIST.LOMA, 
S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FAMILIA GOMEZ GARCIA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FAMILIARES DE ALZHEIMER TIERRA DE 
BARROS","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FAMINGEL, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FAREXTREM SL","Mejorar la empleabilidad de las personas desempleadas","6.000,00"
"FARMACIA ALBARRAN C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FARMACIA MARTIN-RETAMAR C.B.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FARMAGAR-LUIS, S.L.","Mejorar la empleabilidad de las personas desempleadas","6.125,00"
"FEAPS (FEDERACION DE ASOCIACIONES EN 
FAVOR DE LAS PERSONAS C","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FEDERACION EMPRESARIAL CACEREÑA","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
"FEDERACION EXTREMEÑA DE AJEDREZ","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FEDERACION EXTREMEÑA DEFICIENTES 
AUDITIVOS DE PADRES Y AMIGO","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"FELTON T GARDNER SOFTWARE RESEARCH, 
S.L.L.","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","15.364,77"
"FERAN DE MERIDA CB","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"FERNANDEZ MATEOS ,S.C.","Mejorar la empleabilidad de las personas desempleadas","22.500,00"
"FERRETERIA INDUSTRIAL GRUPO 15 S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"FERRONORBA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FIJACIONES Y MAQUINARIA CACEREDA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FINCAS EMERITA AUGUSTA, S.L.L","Fomentar el apoyo al trabajo por cuenta propia y la creación de empresas","20.000,00"
"FINCAS TALAVERA, S.L.","Mejorar la empleabilidad de las personas desempleadas","7.500,00"
"FINCASA PROMOCIONES INMOB. EXTREM. S.L.","Mejorar la empleabilidad de las personas desempleadas","15.000,00"
"FIRST CAPITAL INVESTMENT, S.L.","Mejorar la empleabilidad de las personas desempleadas","4.250,00"
