BENEFICIARIO,TIPO DE OPERACION,GASTO PUBLICO
CALA LLAMP SL,Mejorar la empleabilidad de las personas desempleadas,1792.78
CALA MANDIA BOTIGUES SL,Mejorar la empleabilidad de las personas desempleadas,539
CALA MANDIA PARK SA,Mejorar la empleabilidad de las personas desempleadas,3858.19
CALA MARSALNET CB,Mejorar la empleabilidad de las personas desempleadas,212.49
CALA MILLOR INFORMATICA SL,Mejorar la empleabilidad de las personas desempleadas,691.69
CALA MILLOR NOU SL,Mejorar la empleabilidad de las personas desempleadas,8093.83
CALA MOLTONA. SA,Mejorar la empleabilidad de las personas desempleadas,212.48
CALA MONTSERRAT SL,Mejorar la empleabilidad de las personas desempleadas,545
CALA PI MAINTENANCE SL,Mejorar la empleabilidad de las personas desempleadas,903.04
CALA VISION SL,Mejorar la empleabilidad de las personas desempleadas,2708.84
CALABRIA ONE. SL,Mejorar la empleabilidad de las personas desempleadas,929.97
CALABUCH ASESORES SL,Mejorar la empleabilidad de las personas desempleadas,77.92
CALABUIG TALON SL,Mejorar la empleabilidad de las personas desempleadas,663.27
CALAC CONSULTORES SL,Mejorar la empleabilidad de las personas desempleadas,755.5
CALACISA SL,Mejorar la empleabilidad de las personas desempleadas,137.71
CALACO-MULERO CB,Mejorar la empleabilidad de las personas desempleadas,1621.98
CALADA SA,Mejorar la empleabilidad de las personas desempleadas,2396.57
CALADERO SL,Mejorar la empleabilidad de las personas desempleadas,169.93
CALADO RANGEL. SL,Mejorar la empleabilidad de las personas desempleadas,675.66
CALADOMO. SL,Mejorar la empleabilidad de las personas desempleadas,517.05
CALAF NUANCES. SL,Mejorar la empleabilidad de las personas desempleadas,1589.03
CALAGURRIS HOSTELERIA. SL,Mejorar la empleabilidad de las personas desempleadas,583.13
CALAHORRA INMUEBLES SL,Mejorar la empleabilidad de las personas desempleadas,1766.6
CALAIX DE CULTURA. SL,Mejorar la empleabilidad de las personas desempleadas,3816.16
CALAKLA SL,Mejorar la empleabilidad de las personas desempleadas,70.83
CALAKUX,Mejorar la empleabilidad de las personas desempleadas,414.3
CALAMA E HIJOS PROMOTORES SL,Mejorar la empleabilidad de las personas desempleadas,802.5
CALAMATA 96. SL,Mejorar la empleabilidad de las personas desempleadas,5839.21
CALAMBUR EDITORIAL SL,Mejorar la empleabilidad de las personas desempleadas,637.47
CALAMITA SYSTEMS SL,Mejorar la empleabilidad de las personas desempleadas,1169.93
CALAMO ARTE Y BIBLIOFILIA SL,Mejorar la empleabilidad de las personas desempleadas,883.25
CALAMO PACKAGING SLL,Mejorar la empleabilidad de las personas desempleadas,142.83
CALAMUCHITA VALLEY SL,Mejorar la empleabilidad de las personas desempleadas,465.69
CALANCHOE TOMENTOSA SLL,Mejorar la empleabilidad de las personas desempleadas,431.6
CALARMIC. SL,Mejorar la empleabilidad de las personas desempleadas,658.68
CALASA SL,Mejorar la empleabilidad de las personas desempleadas,1078.97
CALAT SISTEMAS Y COMUNICACIONES SL,Mejorar la empleabilidad de las personas desempleadas,1210.06
CALATA OBRAS Y REFORMAS. SL,Mejorar la empleabilidad de las personas desempleadas,432.03
CALATAYUD HOTELERA 2000 SL,Mejorar la empleabilidad de las personas desempleadas,5060.12
CALATAYUD Y MONCHO SL,Mejorar la empleabilidad de las personas desempleadas,867.5
CALATRAVA CONSULTING SL,Mejorar la empleabilidad de las personas desempleadas,1593.63
CALATRAVA GARZAS SL,Mejorar la empleabilidad de las personas desempleadas,656.61
CALATRAVA LA MANCHA TV.SL,Mejorar la empleabilidad de las personas desempleadas,5276.88
CALAU. SA,Mejorar la empleabilidad de las personas desempleadas,606.76
CALAUTO. SL,Mejorar la empleabilidad de las personas desempleadas,67.77
CALBAULE. SL,Mejorar la empleabilidad de las personas desempleadas,1899.8
CALBER. CALDERERIA BERMEJO SL,Mejorar la empleabilidad de las personas desempleadas,253.29
CALCABA 2000 RECORDS SL,Mejorar la empleabilidad de las personas desempleadas,1086.48
CALCAM MOTLLES.SL,Mejorar la empleabilidad de las personas desempleadas,218.33
CALCAR I COPIES SLL,Mejorar la empleabilidad de las personas desempleadas,446.23
CALCARIMAR SL,Mejorar la empleabilidad de las personas desempleadas,800
CALCASU. SL,Mejorar la empleabilidad de las personas desempleadas,1900
CALCATS FANER SL,Mejorar la empleabilidad de las personas desempleadas,2925.6
CALCATS GIRALT. SA,Mejorar la empleabilidad de las personas desempleadas,559.53
CALCETERIA DEPORTIVA GAVIOTA SL,Mejorar la empleabilidad de las personas desempleadas,1900
CALCETINES 4H. SL,Mejorar la empleabilidad de las personas desempleadas,4349.48
CALCETINES ORION SA -UNIPERSONAL-,Mejorar la empleabilidad de las personas desempleadas,1866.6
CALCETINES RAR SL,Mejorar la empleabilidad de las personas desempleadas,1435.46
CALCHER GRUP MOBILIARI SL,Mejorar la empleabilidad de las personas desempleadas,1004.28
CALCINOR SA,Mejorar la empleabilidad de las personas desempleadas,493.42
CALCOMANIAS DEL NORTE. SL,Mejorar la empleabilidad de las personas desempleadas,223.1
CALCRHUET SL,Mejorar la empleabilidad de las personas desempleadas,6366.5
CALCULO INVESTIGACION Y DESARROLLO PARA LA INGNENIER SL,Mejorar la empleabilidad de las personas desempleadas,1200.06
CALCULO NOMINA. SL,Mejorar la empleabilidad de las personas desempleadas,1171.04
CALCULO SA,Mejorar la empleabilidad de las personas desempleadas,1833.2
CALCULO Y PROCESOS DE GESTION SL,Mejorar la empleabilidad de las personas desempleadas,278.6
CALCULOS Y CUBIERTASW MATALICAS. SL,Mejorar la empleabilidad de las personas desempleadas,263.27
CALCULOS Y SUMINISTROS PARA LA CONSTRUCCION SA,Mejorar la empleabilidad de las personas desempleadas,1266.73
CALDACO SL,Mejorar la empleabilidad de las personas desempleadas,1900
CALDAS DENTAL. SL,Mejorar la empleabilidad de las personas desempleadas,1260.77
CALDEFRAN SL,Mejorar la empleabilidad de las personas desempleadas,1071.09
CALDELAGUNA. SL,Mejorar la empleabilidad de las personas desempleadas,5085.64
CALDEPAR. SL,Mejorar la empleabilidad de las personas desempleadas,803.33
CALDEPERA. SL Y CIA. SOCIEDAD EN COMANDITA,Mejorar la empleabilidad de las personas desempleadas,675.2
CALDEPIEL SL,Mejorar la empleabilidad de las personas desempleadas,5310.18
CALDERAS ECOLOGICAS. SL,Mejorar la empleabilidad de las personas desempleadas,53.33
CALDERAS MUNGUIA SL,Mejorar la empleabilidad de las personas desempleadas,998.64
CALDERAY HOSTELERIA. SL,Mejorar la empleabilidad de las personas desempleadas,698.86
CALDERERIA ABURUZA SL,Mejorar la empleabilidad de las personas desempleadas,1900
CALDERERIA ALDA. SL,Mejorar la empleabilidad de las personas desempleadas,3499.69
CALDERERIA ARTESANA SL,Mejorar la empleabilidad de las personas desempleadas,499.69
CALDERERIA BOLARIN SL,Mejorar la empleabilidad de las personas desempleadas,500
CALDERERIA DEL NORTE SL,Mejorar la empleabilidad de las personas desempleadas,3133.06
CALDERERIA DEL PRAT.SL,Mejorar la empleabilidad de las personas desempleadas,9.99
CALDERERIA EBER SL,Mejorar la empleabilidad de las personas desempleadas,960
CALDERERIA ERGOYENA SL,Mejorar la empleabilidad de las personas desempleadas,972.92
CALDERERIA GARMO SL,Mejorar la empleabilidad de las personas desempleadas,1108.9
CALDERERIA GENERAL LABORAL SL,Mejorar la empleabilidad de las personas desempleadas,643.33
CALDERERIA JAIZQUIBEL SL,Mejorar la empleabilidad de las personas desempleadas,1900
CALDERERIA JUVER. SL,Mejorar la empleabilidad de las personas desempleadas,50
CALDERERIA LA SAGRA SL,Mejorar la empleabilidad de las personas desempleadas,564.25
CALDERERIA MECANICA DE SANTANDER SA,Mejorar la empleabilidad de las personas desempleadas,506.56
CALDERERIA METALICA C-GUZ. SL,Mejorar la empleabilidad de las personas desempleadas,2267.83
CALDERERIA NAVAL DEL MINOR,Promocion del esplritu empresarial y de la adaptabilidad de las empresas y Refuerzo del nivel de competencia,12812.2
CALDERERIA NAVAL SIGLO XXI,Promocion del esplritu empresarial y de la adaptabilidad de las empresas y Refuerzo del nivel de competencia,2324
CALDERERIA OBAL SL,Mejorar la empleabilidad de las personas desempleadas,799.9
CALDERERIA OLAGI SLL,Mejorar la empleabilidad de las personas desempleadas,1800
CALDERERIA OSLAN SL,Mejorar la empleabilidad de las personas desempleadas,683.25
CALDERERIA RAMIREZ SA,Mejorar la empleabilidad de las personas desempleadas,1539.86
CALDERERIA SARCOR. SL,Mejorar la empleabilidad de las personas desempleadas,1700
CALDERERIA SEI.SL,Mejorar la empleabilidad de las personas desempleadas,1900
CALDERERIA URRETXU SL,Mejorar la empleabilidad de las personas desempleadas,2899.9
CALDERERIA URTO SL,Mejorar la empleabilidad de las personas desempleadas,1296.57
CALDERERIA Y ENERGIA SOLAR. SL,Mejorar la empleabilidad de las personas desempleadas,6073.34
CALDERERIA Y ESTRUCTURAS METALICAS IGUNA. SL,Mejorar la empleabilidad de las personas desempleadas,586.67
CALDERERIA Y MONTAJE HEREDIA. SL,Mejorar la empleabilidad de las personas desempleadas,5049.55
CALDERERIA Y MONTAJES APUGO S COOP,Mejorar la empleabilidad de las personas desempleadas,490.32
CALDERERIA Y OBRAS SL,Mejorar la empleabilidad de las personas desempleadas,276.59
CALDERERIA Y REPARACION NAVAL GALLEGA SL,Mejorar la empleabilidad de las personas desempleadas,3000.9
CALDERERIA Y REPARACIONES NAVAL GALLEGA,Promocion del esplritu empresarial y de la adaptabilidad de las empresas y Refuerzo del nivel de competencia,9921.07
CALDERERIA Y SOLDADURA DE GALICIA,Promocion del esplritu empresarial y de la adaptabilidad de las empresas y Refuerzo del nivel de competencia,685.71
CALDERERIA Y SOLDADURA DE GALICIA. SL,Mejorar la empleabilidad de las personas desempleadas,13194.99
CALDERERIAS INDALICAS SL,Mejorar la empleabilidad de las personas desempleadas,853.28
CALDERERIAS LLANERA SL,Mejorar la empleabilidad de las personas desempleadas,2323.63
CALDERERIAS Y ESTRUCTURAS VALENCIANAS SL,Mejorar la empleabilidad de las personas desempleadas,3913.12
CALDERMAN SL,Mejorar la empleabilidad de las personas desempleadas,3344.31
CALDERON & CANTABELLA CONSULTORES SL,Mejorar la empleabilidad de las personas desempleadas,266.77
CALDERON & CORCHERO AGENCIA DE SEGUROS SL,Mejorar la empleabilidad de las personas desempleadas,741.34
CALDERON & GARCIA MORENO. ABOGADOS. SL,Mejorar la empleabilidad de las personas desempleadas,1062.21
CALDERON ABOGADOS SA,Mejorar la empleabilidad de las personas desempleadas,406.07
CALDERON ALONSO ARQUITECTURA Y CONSTRUCCION. SL,Mejorar la empleabilidad de las personas desempleadas,169.83
CALDERON RIVERA LUIS ENRIQUE SLNE,Mejorar la empleabilidad de las personas desempleadas,503.33
CALDERON TEBAR CONSULTORES.SL,Mejorar la empleabilidad de las personas desempleadas,556.61
CALDERON VIAJES SL,Mejorar la empleabilidad de las personas desempleadas,125.95
CALDERS ECONOMISTES. SL,Mejorar la empleabilidad de las personas desempleadas,459.94
CALDERSAN SL,Mejorar la empleabilidad de las personas desempleadas,659.74
CALDES CONSTRUCCIONS ART. SL,Mejorar la empleabilidad de las personas desempleadas,844.26
CALDES PARQUET. SL,Mejorar la empleabilidad de las personas desempleadas,900
CALDESA CB,Mejorar la empleabilidad de las personas desempleadas,780.81
CALDESMAP. 98.SL,Mejorar la empleabilidad de las personas desempleadas,236.1
CALDES-PALMER CB,Mejorar la empleabilidad de las personas desempleadas,1204.11
CALDESTRAC ASSESSORS. SL,Mejorar la empleabilidad de las personas desempleadas,701.86
CALDETEC SL,Mejorar la empleabilidad de las personas desempleadas,66.67
CALDEVA. SL,Mejorar la empleabilidad de las personas desempleadas,410.91
CALDEVAL SL,Mejorar la empleabilidad de las personas desempleadas,3309.89
CALDEVI. SL,Mejorar la empleabilidad de las personas desempleadas,2050
CALDEVILLA HOGAR SL,Mejorar la empleabilidad de las personas desempleadas,96.79
CALDO DE PEIXE SL,Mejorar la empleabilidad de las personas desempleadas,1063.05
CALDO RED.SL,Mejorar la empleabilidad de las personas desempleadas,100
CALDU GESTIO SL,Mejorar la empleabilidad de las personas desempleadas,336.49
CALDU SL,Mejorar la empleabilidad de las personas desempleadas,254.99
CALEDON ESPANA. SL,Mejorar la empleabilidad de las personas desempleadas,316.36
CALEDONIA 2000 SL,Mejorar la empleabilidad de las personas desempleadas,784.39
CALEDONIA ENGLISH CENTRE SL,Mejorar la empleabilidad de las personas desempleadas,4315.59
CALEFACCINN ECOLNGICA SOLAR. SL,Mejorar la empleabilidad de las personas desempleadas,1345.77
CALEFACCION AUTOMATICA SL,Mejorar la empleabilidad de las personas desempleadas,136.33
CALEFACCION CLIMATIZACION MALAGA. SL,Mejorar la empleabilidad de las personas desempleadas,1896.67
CALEFACCION DE LOS RIOS. SL,Mejorar la empleabilidad de las personas desempleadas,3779.82
CALEFACCION EGON. SL,Mejorar la empleabilidad de las personas desempleadas,769.93
CALEFACCION ERANDIO SL,Mejorar la empleabilidad de las personas desempleadas,1200
CALEFACCION GAS FONTANERIA INSTALACIONES VALZA SL,Mejorar la empleabilidad de las personas desempleadas,2333.3
CALEFACCION GAS FONTANERIA VILLAR SL,Mejorar la empleabilidad de las personas desempleadas,501.86
CALEFACCION VIGUESA TECNOLOXICA.SL,Mejorar la empleabilidad de las personas desempleadas,829.87
CALEFACCION VILLA SL,Mejorar la empleabilidad de las personas desempleadas,824.47
CALEFACCION Y GAS ARDOZ SL,Mejorar la empleabilidad de las personas desempleadas,648.04
CALEFACCIONES BEITIA SA,Mejorar la empleabilidad de las personas desempleadas,7482.8
CALEFACCIONES ELIAS VARAS FRAILE SL,Mejorar la empleabilidad de las personas desempleadas,500
CALEFACCIONES F GRAU. SL,Mejorar la empleabilidad de las personas desempleadas,802.19
CALEFACCIONES FENIX. SL,Mejorar la empleabilidad de las personas desempleadas,382.47
CALEFACCIONES GARCIA ALVAREZ SL,Mejorar la empleabilidad de las personas desempleadas,1866.59
CALEFACCIONES LAUEF SL,Mejorar la empleabilidad de las personas desempleadas,1179.92
CALEFACCIONES PIPO. SLL,Mejorar la empleabilidad de las personas desempleadas,559.84
CALEFACCIONES TORTOSA. SL,Mejorar la empleabilidad de las personas desempleadas,1126.66
CALEFACCIONES ZURITA SL,Mejorar la empleabilidad de las personas desempleadas,1900
CALEF-ACS SL,Mejorar la empleabilidad de las personas desempleadas,920.79
CALEIDOS TRANSLATIONS. SL,Mejorar la empleabilidad de las personas desempleadas,2714.69
CALELLA BUS. SL,Mejorar la empleabilidad de las personas desempleadas,626.44
CALELLAFSA. SL,Mejorar la empleabilidad de las personas desempleadas,182.18
CALEMA HUESCA SL,Mejorar la empleabilidad de las personas desempleadas,206.63
CALERAS DE LISFAR SA,Mejorar la empleabilidad de las personas desempleadas,1345.77
CALERIA NISUL SL,Mejorar la empleabilidad de las personas desempleadas,495.55
CALERO LERIDA P;GIJON CALERO A;TORRES FERNANDEZ R CB,Mejorar la empleabilidad de las personas desempleadas,511.8
CALERO PUBLICIDAD SA,Mejorar la empleabilidad de las personas desempleadas,266.77
CALEROTRANS URGENTES. SL,Mejorar la empleabilidad de las personas desempleadas,100
CALERUEGA Y ARTE SL,Mejorar la empleabilidad de las personas desempleadas,960.91
CALES DE LA PLANA SA,Mejorar la empleabilidad de las personas desempleadas,1131.1
CALES PASCUAL SL,Mejorar la empleabilidad de las personas desempleadas,700
CALETA CLUB SA,Mejorar la empleabilidad de las personas desempleadas,485.31
CALFER INSTALACIONES CB,Mejorar la empleabilidad de las personas desempleadas,573.25
CALFER. SDAD COOP C LTDA,Mejorar la empleabilidad de las personas desempleadas,4068.86
CALFERRO LOGISTICA SL,Mejorar la empleabilidad de las personas desempleadas,1424.95
CALFIMET SL,Mejorar la empleabilidad de las personas desempleadas,2888.87
CALFOMAN SL,Mejorar la empleabilidad de las personas desempleadas,3109.41
CALFONGAS GIRO-VARA.SL,Mejorar la empleabilidad de las personas desempleadas,24.42
CALFONSUR 04.SL,Mejorar la empleabilidad de las personas desempleadas,826.64
CALFORM XXI. SL,Mejorar la empleabilidad de las personas desempleadas,493.24
CALGE-LAN. SL,Mejorar la empleabilidad de las personas desempleadas,1700
CALGETHOL SL,Mejorar la empleabilidad de las personas desempleadas,703.23
CALHER MONTAJES ELECTRICOS. SL,Mejorar la empleabilidad de las personas desempleadas,708.3
CALHOSTE SL,Mejorar la empleabilidad de las personas desempleadas,1454.26
CALIBRA SOLUCIONES INTEGRALES,Mejorar la empleabilidad de las personas desempleadas,551.46
CALIBRACIONES AJUSTES Y MEDIDAS SL,Mejorar la empleabilidad de las personas desempleadas,289.91
CALICO SA,Mejorar la empleabilidad de las personas desempleadas,21.25
CALIDA CARGO SERVICIOS. S COOP,Mejorar la empleabilidad de las personas desempleadas,136.63
CALIDA CARGO. SL,Mejorar la empleabilidad de las personas desempleadas,996.31
CALIDAD ALIMENTARIA DEL OESTE SL,Mejorar la empleabilidad de las personas desempleadas,179.39
CALIDAD APLICADA A LA CONSTRUCCION. SL,Mejorar la empleabilidad de las personas desempleadas,3390.36
CALIDAD CERTIFICADA CONSULTORES SL,Mejorar la empleabilidad de las personas desempleadas,3878.04
CALIDAD CONCERTADA NUEVAS TECNOLOGIAS SA,Mejorar la empleabilidad de las personas desempleadas,1629.99
CALIDAD CONSTRUCTIVA.SL,Mejorar la empleabilidad de las personas desempleadas,1340
CALIDAD DE VISION SL,Mejorar la empleabilidad de las personas desempleadas,139.3
CALIDAD DEL AIRE. SL,Mejorar la empleabilidad de las personas desempleadas,451.08
CALIDAD DEL DOS MIL. SL,Mejorar la empleabilidad de las personas desempleadas,1345.77
CALIDAD DEL NOROESTE SL,Mejorar la empleabilidad de las personas desempleadas,237.02
CALIDAD DEPORTIVA SL,Mejorar la empleabilidad de las personas desempleadas,2278.79
CALIDAD E IMAGEN TOTAL. SL,Mejorar la empleabilidad de las personas desempleadas,1055.34
CALIDAD EN EL MEDIO ESCRITO. SL,Mejorar la empleabilidad de las personas desempleadas,361.23
CALIDAD PROAL.SL,Mejorar la empleabilidad de las personas desempleadas,706.49
CALIDAD RESIDENCIAL 2000 SA,Mejorar la empleabilidad de las personas desempleadas,997.31
CALIDAD TECNIDENT 98 SL,Mejorar la empleabilidad de las personas desempleadas,902.1
CALIDAD TECNOLOGICA Y SERVICIO DENTAL SL,Mejorar la empleabilidad de las personas desempleadas,1239.01
CALIDAD TERCERA EDAD SL,Mejorar la empleabilidad de las personas desempleadas,557.17
CALIDAD Y DETALLE. SL,Mejorar la empleabilidad de las personas desempleadas,225.32
CALIDAD Y GESTION CONSULTORES SL,Mejorar la empleabilidad de las personas desempleadas,198.3
CALIDAD Y GESTION MEDIOAMBIENTAL TRILLIUM SL,Mejorar la empleabilidad de las personas desempleadas,1266.73
CALIDADES CONSTRUCTIVAS OPTIMAS.SL,Mejorar la empleabilidad de las personas desempleadas,4025.07
CALIDADES DE ARTESANIA CMM SL,Mejorar la empleabilidad de las personas desempleadas,13502.45
CALIDIS GROUPE SL,Mejorar la empleabilidad de las personas desempleadas,1900
CALIDRIS. SL,Mejorar la empleabilidad de las personas desempleadas,4695.99
CALIDULCE. SL,Mejorar la empleabilidad de las personas desempleadas,3139.97
CALIES BIJOUX SL,Mejorar la empleabilidad de las personas desempleadas,498.62
CALIFA JOYEROS.SL,Mejorar la empleabilidad de las personas desempleadas,679.92
CALIFORNIA DREAM S SL,Mejorar la empleabilidad de las personas desempleadas,398.4
CALIFORNIA FITNES BODY IMAGE. SL,Mejorar la empleabilidad de las personas desempleadas,920.79
CALIFORNIA GARDEN SA,Mejorar la empleabilidad de las personas desempleadas,944.04
CALIFORNIA SCHOOL. SL,Mejorar la empleabilidad de las personas desempleadas,1567.68
CALIFUGADOS Y METAL SL,Mejorar la empleabilidad de las personas desempleadas,100
CALIGRUP. SL,Mejorar la empleabilidad de las personas desempleadas,254.97
CALIMA AVIACION SL,Mejorar la empleabilidad de las personas desempleadas,779.13
CALIMACO MEDIA SL,Mejorar la empleabilidad de las personas desempleadas,416.46
CALIMATUR. SA,Mejorar la empleabilidad de las personas desempleadas,1356.61
CALIMAX SL,Mejorar la empleabilidad de las personas desempleadas,2493.14
CALIN RIVAS 2000. SL,Mejorar la empleabilidad de las personas desempleadas,462.74
CALINGAS SERVEIS. SL,Mejorar la empleabilidad de las personas desempleadas,745
CALIOPE COMUNICACION SL,Mejorar la empleabilidad de las personas desempleadas,2609.99
CALIPA. SL,Mejorar la empleabilidad de las personas desempleadas,6989.53
CALISA SUELAS PREFABRICADAS.SL,Mejorar la empleabilidad de las personas desempleadas,6854
CALISTA. LLC,Mejorar la empleabilidad de las personas desempleadas,626.77
CALITROL SA,Mejorar la empleabilidad de las personas desempleadas,787.91
CALITXHOTEL. SL,Mejorar la empleabilidad de las personas desempleadas,1107.29
CALIU Y OTROS. SL,Mejorar la empleabilidad de las personas desempleadas,628.82
CALL AND CONNECT TELECOM. SL,Mejorar la empleabilidad de las personas desempleadas,306.31
CALL AND PLAY SL,Mejorar la empleabilidad de las personas desempleadas,1439.89
CALL BY CALL CANARIAS. SL,Mejorar la empleabilidad de las personas desempleadas,1345.74
CALL CENTER BRIGATEL SL,Mejorar la empleabilidad de las personas desempleadas,1199.9
CALL ME BACK COMUNICACIONES SL,Mejorar la empleabilidad de las personas desempleadas,1691.72
CALLADO Y VIDAL CB,Mejorar la empleabilidad de las personas desempleadas,1133.39
CALLAN SCHOOL OF ENGLISH SL,Mejorar la empleabilidad de las personas desempleadas,51.92
CALLAO COAST. SL,Mejorar la empleabilidad de las personas desempleadas,1766.64
CALLAO PELUQUEROS SL,Mejorar la empleabilidad de las personas desempleadas,491.06
CALLAO TENERIFE SA,Mejorar la empleabilidad de las personas desempleadas,26.64
CALLATE NINO. SL,Mejorar la empleabilidad de las personas desempleadas,1956.71
CALLE BAYEU CUATRO.SL,Mejorar la empleabilidad de las personas desempleadas,581.89
CALLE CADIZ SL,Mejorar la empleabilidad de las personas desempleadas,634.33
CALLE CASATEJADA. COM B,Mejorar la empleabilidad de las personas desempleadas,566.64
CALLE GRAFICA. SL,Mejorar la empleabilidad de las personas desempleadas,199.8
CALLE HOGAR CALVO SOTELO 21 SL,Mejorar la empleabilidad de las personas desempleadas,1345.77
CALLE LARGA CONSTRUCCIONES SL,Mejorar la empleabilidad de las personas desempleadas,146.66
CALLE LUCHANA 28. SL UNIPESONAL,Mejorar la empleabilidad de las personas desempleadas,499.17
CALLE MAYOR 2006. SL,Mejorar la empleabilidad de las personas desempleadas,839.96
CALLE MAYOR MARCHANTE NEIRA INMOBILIARIA SL,Mejorar la empleabilidad de las personas desempleadas,499.2
CALLE MIGUEL JOSE LUIS ALONSO MARTIN JUAN JOSE CB,Mejorar la empleabilidad de las personas desempleadas,1057.73
CALLE OSCURA CB,Mejorar la empleabilidad de las personas desempleadas,1000
CALLE PRINCIPAL. SL,Mejorar la empleabilidad de las personas desempleadas,1114.39
CALLE SEIS SL,Mejorar la empleabilidad de las personas desempleadas,1808.21
CALLEJA & ANDRADA ASESORES EMPRESARIALES. SL,Mejorar la empleabilidad de las personas desempleadas,1296.19
