BENEFICIARIO,TIPO DE OPERACION,GASTO PUBLICO
ASESORIA ORTIZ SL,Mejorar la empleabilidad de las personas desempleadas,1543.29
"ASESORIA ORYX, SL",Mejorar la empleabilidad de las personas desempleadas,330.52
ASESORIA OZAEZ-VIDAL SL,Mejorar la empleabilidad de las personas desempleadas,715.38
ASESORIA PALMA CISNEROS S.L.,Mejorar la empleabilidad de las personas desempleadas,6.64
ASESORIA PARIS SL,Mejorar la empleabilidad de las personas desempleadas,1266.73
ASESORIA PEDRO RAMOS SL,Mejorar la empleabilidad de las personas desempleadas,1171.01
"ASESORIA PENALEN,S.L.",Mejorar la empleabilidad de las personas desempleadas,132.14
ASESORIA PENAPAREJA SL,Mejorar la empleabilidad de las personas desempleadas,3433.29
ASESORIA PEPE Y CONSUELO SL,Mejorar la empleabilidad de las personas desempleadas,66.67
ASESORIA PEREZ CALDERON SL,Mejorar la empleabilidad de las personas desempleadas,1136.64
"ASESORIA PEREZ CONSULTORES TITULADOS, SL",Mejorar la empleabilidad de las personas desempleadas,257.54
ASESORIA PLAZA LA FERIA SL,Mejorar la empleabilidad de las personas desempleadas,1800
ASESORIA POLO SL,Mejorar la empleabilidad de las personas desempleadas,116.86
ASESORIA PORTUETXE SL,Mejorar la empleabilidad de las personas desempleadas,1756.61
ASESORIA POUSADA SL,Mejorar la empleabilidad de las personas desempleadas,677.61
"ASESORIA POVEDANO, S.L.",Mejorar la empleabilidad de las personas desempleadas,1500
"ASESORIA PROCESADORES Y PLACAS CACERES, S.L",Mejorar la empleabilidad de las personas desempleadas,66.67
"ASESORIA PROSIERRA, SL",Mejorar la empleabilidad de las personas desempleadas,424.98
ASESORIA QUATRETONDA SL,Mejorar la empleabilidad de las personas desempleadas,1483.25
"ASESORIA QUISERENA, S.L.",Mejorar la empleabilidad de las personas desempleadas,1226.53
"ASESORIA QUISMONDO Y ASOCIADOS, SL.",Mejorar la empleabilidad de las personas desempleadas,2350.7
ASESORIA R.J. PALACIOS SL,Mejorar la empleabilidad de las personas desempleadas,2064.62
"ASESORIA RAFAEL ROMERO, SL",Mejorar la empleabilidad de las personas desempleadas,628
"ASESORIA RAMILO E BOTANA, SL",Mejorar la empleabilidad de las personas desempleadas,401.37
"ASESORIA RANGEL 2002, S.L.",Mejorar la empleabilidad de las personas desempleadas,2242.83
"ASESORIA RAQUEL GONZALEZ, SL",Mejorar la empleabilidad de las personas desempleadas,389.6
ASESORIA RAYA Y RODRIGUEZ SDAD COOP ANDALUZA,Mejorar la empleabilidad de las personas desempleadas,336.49
"ASESORIA RIERA, SL UNIPERSONAL",Mejorar la empleabilidad de las personas desempleadas,1713.69
"ASESORIA RIESTRA, SL",Mejorar la empleabilidad de las personas desempleadas,229.68
ASESORIA ROBLES PIZARRO SL,Mejorar la empleabilidad de las personas desempleadas,1274.94
ASESORIA ROIZ SL,Mejorar la empleabilidad de las personas desempleadas,592.6
ASESORIA ROMA SERVICIOS FISCALES LABORALES Y CONTABLES,Mejorar la empleabilidad de las personas desempleadas,3293.33
ASESORIA ROMEO ARANDA SL,Mejorar la empleabilidad de las personas desempleadas,1196.65
ASESORIA ROMERO SL,Mejorar la empleabilidad de las personas desempleadas,1445.77
"ASESORIA ROSER CAMPS, SL",Mejorar la empleabilidad de las personas desempleadas,1600
ASESORIA RUISENORES SL,Mejorar la empleabilidad de las personas desempleadas,2625.43
ASESORIA RUIZ CASTILLO Y LIZARRAGA SL,Mejorar la empleabilidad de las personas desempleadas,751.15
"ASESORIA RUIZ LABELLA, S.L.",Mejorar la empleabilidad de las personas desempleadas,284.96
ASESORIA RUMI SL,Mejorar la empleabilidad de las personas desempleadas,351.76
"ASESORIA SAINZ DE BARANDA , S.A.P.",Mejorar la empleabilidad de las personas desempleadas,1345.77
"ASESORIA SALMERON PAPAY,S.L.",Mejorar la empleabilidad de las personas desempleadas,650
ASESORIA SAMPER PERONA SL,Mejorar la empleabilidad de las personas desempleadas,821.58
"ASESORIA SAMUIN 2006, S.L.",Mejorar la empleabilidad de las personas desempleadas,120.4
ASESORIA SAN BERNARDO SL,Mejorar la empleabilidad de las personas desempleadas,1037.64
ASESORIA SANCHEZ & ALCARAZ SL,Mejorar la empleabilidad de las personas desempleadas,70.84
ASESORIA SANCHEZ CANOVAS SL,Mejorar la empleabilidad de las personas desempleadas,683.44
ASESORIA SANCHEZ COBOS SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,1381.19
"ASESORIA SANCHIS Y TESIAS, C.B.",Mejorar la empleabilidad de las personas desempleadas,460.02
ASESORIA SANOGUERA Y ASOCIADOS SL,Mejorar la empleabilidad de las personas desempleadas,1325.1
"ASESORIA SANSO-DOMENECH, SL",Mejorar la empleabilidad de las personas desempleadas,1298.55
"ASESORIA SANT JOAN, SL",Mejorar la empleabilidad de las personas desempleadas,126.66
"ASESORIA SANTA COLOMA, SL",Mejorar la empleabilidad de las personas desempleadas,1522.21
ASESORIA SANZ-FERRER SL,Mejorar la empleabilidad de las personas desempleadas,2346.79
ASESORIA SAUL TOVAR SL,Mejorar la empleabilidad de las personas desempleadas,88.55
"ASESORIA SEDERAP, SL",Mejorar la empleabilidad de las personas desempleadas,689.36
"ASESORIA SEGUIMIENTO Y GESTION EMPRESAS Y SERVICIOS,S.L",Mejorar la empleabilidad de las personas desempleadas,481.62
ASESORIA SEMCOL SLU,Mejorar la empleabilidad de las personas desempleadas,1062.45
ASESORIA SEPER SL,Mejorar la empleabilidad de las personas desempleadas,2181.51
ASESORIA SERFILEX S.L.,Mejorar la empleabilidad de las personas desempleadas,212.46
"ASESORIA SERRANO DE LA TORRE, S.L.",Mejorar la empleabilidad de las personas desempleadas,620.2
ASESORIA SIELCO SL,Mejorar la empleabilidad de las personas desempleadas,129.98
"ASESORIA SIRERA, S.L.P.U",Mejorar la empleabilidad de las personas desempleadas,31.64
ASESORIA SIRIUS SL,Mejorar la empleabilidad de las personas desempleadas,154.03
ASESORIA SOCIOLABORAL OFICO SL,Mejorar la empleabilidad de las personas desempleadas,736.62
ASESORIA SOLE RIERA SL,Mejorar la empleabilidad de las personas desempleadas,1416.54
"ASESORIA TAIDYS, S.R.L.",Mejorar la empleabilidad de las personas desempleadas,400
"ASESORIA TAX ADVISORING & CONSULTING,SL",Mejorar la empleabilidad de las personas desempleadas,2332.61
ASESORIA TAX-JAVIER GONZALEZ GARCIA SL,Mejorar la empleabilidad de las personas desempleadas,208.82
"ASESORIA TECHSALES, SL",Mejorar la empleabilidad de las personas desempleadas,35.4
ASESORIA TECNICA ADMINISTRATIVA SL,Mejorar la empleabilidad de las personas desempleadas,876.59
"ASESORIA TECNICA DE EDIFICIOS Y CONSTRUCCIONES,S.L.",Mejorar la empleabilidad de las personas desempleadas,1593.24
"ASESORIA TECNICA DE EMPRESAS DE CONSTRUCCION 2006,S.L.",Mejorar la empleabilidad de las personas desempleadas,212.49
"ASESORIA TECNICA EMPRESARIAL TILMAR, S.L.",Mejorar la empleabilidad de las personas desempleadas,2550.18
ASESORIA TECNICA FISCAL LABORAL E INMOBILIARIA SA,Mejorar la empleabilidad de las personas desempleadas,1266.73
ASESORIA TECNICA LEONESA SL,Mejorar la empleabilidad de las personas desempleadas,442.01
"ASESORIA TECNICA PERICIAL LEVANTE, S.L.",Mejorar la empleabilidad de las personas desempleadas,1900
ASESORIA TECNICA REGISTRAL SL,Mejorar la empleabilidad de las personas desempleadas,957.93
"ASESORIA TECNICA REHABILITA.Y PATOLOGIA ESTRUCTURAL,S.L",Mejorar la empleabilidad de las personas desempleadas,628
ASESORIA TECNICA SAGUNTO SL,Mejorar la empleabilidad de las personas desempleadas,703.55
"ASESORIA TECNICA TARRAGONA FISCAL, SL",Mejorar la empleabilidad de las personas desempleadas,436.78
ASESORIA TECNICO COMERCIAL EN HIDRAUL.Y GEOTECNIA S.L.,Mejorar la empleabilidad de las personas desempleadas,425.04
ASESORIA TECNICO LABORAL SALPER SL,Mejorar la empleabilidad de las personas desempleadas,715.36
"ASESORIA TEMI, SL",Mejorar la empleabilidad de las personas desempleadas,35.4
"ASESORIA TERESA E HIJOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,100
"ASESORIA TILCO, SL",Mejorar la empleabilidad de las personas desempleadas,2306.41
"ASESORIA TORMAT, SL",Mejorar la empleabilidad de las personas desempleadas,965.63
ASESORIA TORREALDAY SA,Mejorar la empleabilidad de las personas desempleadas,2449.11
ASESORIA TORREMOLINOS SL,Mejorar la empleabilidad de las personas desempleadas,733.37
ASESORIA TORRES DE ARAGON SL,Mejorar la empleabilidad de las personas desempleadas,631.59
ASESORIA TORRES ESCRICHE CB,Mejorar la empleabilidad de las personas desempleadas,410.79
ASESORIA TORRES SL,Mejorar la empleabilidad de las personas desempleadas,1019.72
ASESORIA TRIADU SA,Mejorar la empleabilidad de las personas desempleadas,718.71
ASESORIA TRIBALDOS SL,Mejorar la empleabilidad de las personas desempleadas,1434.41
ASESORIA TRIBUTARIA DGQ SL,Mejorar la empleabilidad de las personas desempleadas,1345.77
"ASESORIA TROYANO,S.L.",Mejorar la empleabilidad de las personas desempleadas,488.7
ASESORIA UNIDAD SL,Mejorar la empleabilidad de las personas desempleadas,3356.48
ASESORIA UNIGESTION SL,Mejorar la empleabilidad de las personas desempleadas,1523.31
ASESORIA VALENCIA PARODI SL,Mejorar la empleabilidad de las personas desempleadas,920.8
"ASESORIA VALLEAGUADO,S.L.U.",Mejorar la empleabilidad de las personas desempleadas,302.2
"ASESORIA VALVERDE CONEJERO, SL",Mejorar la empleabilidad de las personas desempleadas,172.34
ASESORIA VELASCO EMPRESAS SL,Mejorar la empleabilidad de las personas desempleadas,86.76
ASESORIA VERSALLES CB,Mejorar la empleabilidad de las personas desempleadas,600
ASESORIA VERTICE SL,Mejorar la empleabilidad de las personas desempleadas,159.98
ASESORIA VETERINARIA SL,Mejorar la empleabilidad de las personas desempleadas,1350
ASESORIA VIA LIGHT SL -UNIPERSONAL-,Mejorar la empleabilidad de las personas desempleadas,845
ASESORIA VICTOR CHINEA SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,1975.93
"ASESORIA VILA-SANCHEZ, SL",Mejorar la empleabilidad de las personas desempleadas,520
"ASESORIA VILCHEZ & NOVA, SL",Mejorar la empleabilidad de las personas desempleadas,471
ASESORIA VILLARROBLEDO SL,Mejorar la empleabilidad de las personas desempleadas,566.61
"ASESORIA VISA ENCARNA VINUESA AGENCIA DE SEGUROS, SL",Mejorar la empleabilidad de las personas desempleadas,4592.98
ASESORIA XEDEM SL,Mejorar la empleabilidad de las personas desempleadas,212.48
ASESORIA XESTORIA E SERVICIOS DE PARADANTA SL,Mejorar la empleabilidad de las personas desempleadas,400
"ASESORIA Y ADMINISTRACIONES GARCIA PRIETO, SL",Mejorar la empleabilidad de las personas desempleadas,219.86
ASESORIA Y COBERTURA DE SEGUROS DE CREDITO S.L,Mejorar la empleabilidad de las personas desempleadas,139.93
ASESORIA Y COBERTURA TECNOLOGICA SL,Mejorar la empleabilidad de las personas desempleadas,1744.38
"ASESORIA Y COMERCIALIZACION DE PUBLICIDAD EXTERIOR, SL",Mejorar la empleabilidad de las personas desempleadas,1477.96
ASESORIA Y CONSULTING ASEFICO SL,Mejorar la empleabilidad de las personas desempleadas,1063.33
ASESORIA Y CONSULTORIA DE COMERCIALIZACION Y MARKETING,Mejorar la empleabilidad de las personas desempleadas,508.17
ASESORIA Y CONSULTORIA DE EMPRESAS SL,Mejorar la empleabilidad de las personas desempleadas,173.53
"ASESORIA Y CONSULTORIA INTEGRADA M. C. L., SL",Mejorar la empleabilidad de las personas desempleadas,1304.81
ASESORIA Y CONTROL EMPRESARIAL SA,Mejorar la empleabilidad de las personas desempleadas,2104.3
ASESORIA Y DEFENSA LEGAL ALFA SL,Mejorar la empleabilidad de las personas desempleadas,1275.78
"ASESORIA Y DESARROLLO AMBIERNTAL Y SOCIAL, S.L.",Mejorar la empleabilidad de las personas desempleadas,1018
ASESORIA Y DIRECCION DE EMPRESAS ANTONIO CABRAL S.L.,Mejorar la empleabilidad de las personas desempleadas,42.23
ASESORIA Y FORMACINON INTASE CB,Mejorar la empleabilidad de las personas desempleadas,79.92
ASESORIA Y GESTION 98 SL,Mejorar la empleabilidad de las personas desempleadas,1899.9
ASESORIA Y GESTION ALONSO DE CASTRO SL,Mejorar la empleabilidad de las personas desempleadas,1248.95
ASESORIA Y GESTION INMOBILIARIA NAVARRA INMOIRUNA,Mejorar la empleabilidad de las personas desempleadas,1800
ASESORIA Y GESTION NORESTE SL,Mejorar la empleabilidad de las personas desempleadas,873.54
"ASESORIA Y GESTION SAVAL, S.L.",Mejorar la empleabilidad de las personas desempleadas,1487.44
"ASESORIA Y GESTION TRIBUTARIA M.V., SL",Mejorar la empleabilidad de las personas desempleadas,2003.23
"ASESORIA Y GESTIONDIEMAR, S.L.L.",Mejorar la empleabilidad de las personas desempleadas,611.48
"ASESORIA Y GESTIONES MALLO, SL",Mejorar la empleabilidad de las personas desempleadas,544.4
ASESORIA Y GESTIONES NORTESUR SL,Mejorar la empleabilidad de las personas desempleadas,590.32
"ASESORIA Y GESTORIA DIBA, SL",Mejorar la empleabilidad de las personas desempleadas,490
ASESORIA Y MECANIZACION SA,Mejorar la empleabilidad de las personas desempleadas,376.59
"ASESORIA Y ORIENTACION MEDIOAMBIENTAL, S.L.",Mejorar la empleabilidad de las personas desempleadas,341.75
ASESORIA Y PROYECTOS INGENIERIA Y MEDIO AMBIENTE S.L.,Mejorar la empleabilidad de las personas desempleadas,327.48
ASESORIA Y SEGUROS PUERTO DE LA TORRE SL,Mejorar la empleabilidad de las personas desempleadas,623.3
ASESORIA Y SERVICIO PEDIATRICO S.L.,Mejorar la empleabilidad de las personas desempleadas,292.77
ASESORIA Y SERVICIOS DE COMUNICACIONES E INFORMATICA AS,Mejorar la empleabilidad de las personas desempleadas,3127.71
ASESORIA Y SERVICIOS EMPRESARIALES DE OURENSE SL,Mejorar la empleabilidad de las personas desempleadas,272.66
"ASESORIA Y SERVICIOS ERAKO, S.L.",Mejorar la empleabilidad de las personas desempleadas,1204.09
ASESORIA Y SERVICIOS GENERALES OFISEN SL,Mejorar la empleabilidad de las personas desempleadas,354.15
ASESORIA Y SERVICIOS JACETANOS; SL,Mejorar la empleabilidad de las personas desempleadas,666.21
ASESORIA Y SERVICIOS SL,Mejorar la empleabilidad de las personas desempleadas,169.98
ASESORIA Y SERVICIOS TORVAL SL,Mejorar la empleabilidad de las personas desempleadas,10
ASESORIA Y SUMINISTROS SA,Mejorar la empleabilidad de las personas desempleadas,670.51
ASESORIA Y TRAMITACION SL,Mejorar la empleabilidad de las personas desempleadas,371.75
ASESORIA Y TRAMITES SL,Mejorar la empleabilidad de las personas desempleadas,1089.4
ASESORIA YADMINISTRACION DE EMPRESAS SA,Mejorar la empleabilidad de las personas desempleadas,769.63
ASESORIA ZABALBURU SL,Mejorar la empleabilidad de las personas desempleadas,2162.63
ASESORIA ZARZAQUEMADA SL,Mejorar la empleabilidad de las personas desempleadas,602.14
ASESORIA ZULAICA SL,Mejorar la empleabilidad de las personas desempleadas,324.4
"ASESORIA-CONSULTORIA NAPEVAL & ASOCIADOS, SL",Mejorar la empleabilidad de las personas desempleadas,672.98
"ASESORIA, CONTABILIDAD Y FISCALIDAD EMPRESARIAL, S.L.",Mejorar la empleabilidad de las personas desempleadas,2088.93
ASESORIAS AMADOR MATA SL,Mejorar la empleabilidad de las personas desempleadas,1565.28
ASESORIAS DE ENSENANZAS SL,Mejorar la empleabilidad de las personas desempleadas,666.6
ASESORIAS E INFORMATICAS MANCHEGAS SL,Mejorar la empleabilidad de las personas desempleadas,1024.63
ASESORIAS LA CRUZ SL,Mejorar la empleabilidad de las personas desempleadas,2041.29
"ASESORIAS LOYBER, SL",Mejorar la empleabilidad de las personas desempleadas,564.83
ASESORIAS N GOMEZ SL,Mejorar la empleabilidad de las personas desempleadas,1519.31
ASESORIAS NAPOLES SL,Mejorar la empleabilidad de las personas desempleadas,2443.62
ASESORIAS PRIETO 3 CB,Mejorar la empleabilidad de las personas desempleadas,99.17
ASESORITY CONSULTORES VIGO SL,Mejorar la empleabilidad de las personas desempleadas,983.71
ASESORMAC SDAD COOP,Mejorar la empleabilidad de las personas desempleadas,26.64
"ASESORNA GENERAL DE EMPRESAS CONSULTING, SA",Mejorar la empleabilidad de las personas desempleadas,3010.23
ASESORNA GESTINN ASSA SPORT SL,Mejorar la empleabilidad de las personas desempleadas,1348.19
"ASESORTIZ MAYRENA, S.L.PROF.UNIPERSONAL",Mejorar la empleabilidad de las personas desempleadas,212.49
ASESOVAL SL,Mejorar la empleabilidad de las personas desempleadas,1900
"ASESPRO CENTRO DE SUBCONTRATACION INTEGRAL, S.L.",Mejorar la empleabilidad de las personas desempleadas,1142.27
"ASESSORAMENT INTEGRAL TORREFARRERA, S.L.",Mejorar la empleabilidad de las personas desempleadas,1102.24
ASESTEL INSTALACIONES ELECTRICAS SL,Mejorar la empleabilidad de las personas desempleadas,46.67
ASESUR SL,Mejorar la empleabilidad de las personas desempleadas,804.53
ASETEC GESTION CEA SLU,Mejorar la empleabilidad de las personas desempleadas,500
"ASETEX INGENIEROS, CB",Mejorar la empleabilidad de las personas desempleadas,1069.93
ASETING INFORMATICA SL,Mejorar la empleabilidad de las personas desempleadas,266.68
ASETIR SL,Mejorar la empleabilidad de las personas desempleadas,3204.07
"ASETRA Y BALNEARIOS Y SPA, S.L.",Mejorar la empleabilidad de las personas desempleadas,2506.26
"ASETTER,S.L.",Mejorar la empleabilidad de las personas desempleadas,469.93
"ASETUR 2.000,S.L.",Mejorar la empleabilidad de las personas desempleadas,1133.39
ASEVIER ARAGON SL,Mejorar la empleabilidad de las personas desempleadas,1324.36
"ASEVIGO CONSULTORIA, S.L.",Mejorar la empleabilidad de las personas desempleadas,3301.48
ASEVILLA,Promotion del espiritu empresarial y de la adaptabilidad de las empresas y Refuerzo del nivel de competencia,189348.74
"ASEVYC SISTEMAS Y MONTAJES,S.A. (EN FORMACION)",Mejorar la empleabilidad de las personas desempleadas,1088.85
ASEYA SL,Mejorar la empleabilidad de las personas desempleadas,2139.67
ASEYMA MANTENIMIENTO SL,Mejorar la empleabilidad de las personas desempleadas,651.62
ASEYPRO SL,Mejorar la empleabilidad de las personas desempleadas,886.69
"ASEYS ASESORES, SL",Mejorar la empleabilidad de las personas desempleadas,106.23
ASEYTEM XXI S COOP,Mejorar la empleabilidad de las personas desempleadas,1533.2
ASF GESTION SL,Mejorar la empleabilidad de las personas desempleadas,1421.32
ASFA 21 SL,Mejorar la empleabilidad de las personas desempleadas,542.24
"ASFA21 COLECTIVIDADES,S.L.",Mejorar la empleabilidad de las personas desempleadas,212.46
ASFALTADOS Y CONSTRUCCIONES MORGA SL,Mejorar la empleabilidad de las personas desempleadas,1183.17
"ASFALTADOS Y EQUIPOS DE MAQUINARIA, S.L.",Mejorar la empleabilidad de las personas desempleadas,2304.39
ASFALTADOS Y VIALES DEL VALLES S.A.L.,Mejorar la empleabilidad de las personas desempleadas,269.93
ASFALTATS RIBA SA,Mejorar la empleabilidad de las personas desempleadas,3477.67
"ASFALTEC 2004, SL",Mejorar la empleabilidad de las personas desempleadas,1900
ASFALTOMEROS SA,Mejorar la empleabilidad de las personas desempleadas,2863.52
ASFALTOS ALOVERA SL,Mejorar la empleabilidad de las personas desempleadas,1266.73
"ASFALTOS ELCHE, SL",Mejorar la empleabilidad de las personas desempleadas,215.48
ASFALTOS EN VIAS SA,Mejorar la empleabilidad de las personas desempleadas,1610
