"BENEFICIARIO","TIPO DE OPERACION","GASTO PUBLICO"
"AYTO.ESPEJA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","16.000,00"
"AYTO.ESPEJA DE SAN MARCELINO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","21.618,95"
"AYTO.ESPINO DE LA ORBADA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.377,00"
"AYTO.ESPINOSA DE LOS MONTEROS","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","26.280,00"
"AYTO.FABERO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","86.238,88"
"AYTO.FABERO","Prevención del abandono escolar y refuerzo de la formación inicial","26.050,00"
"AYTO.FARIZA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.223,70"
"AYTO.FERRERAS DE ABAJO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","11.698,25"
"AYTO.FERRERAS DE ABAJO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.079,70"
"AYTO.FLORES DE AVILA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","12.239,10"
"AYTO.FLORIDA DE LIEBANA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.054,00"
"AYTO.FONTIVEROS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.375,00"
"AYTO.FRESNO DE LA VEGA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","16.616,28"
"AYTO.FRESNO DEL RIO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.014,00"
"AYTO.FRESNO EL VIEJO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","21.110,88"
"AYTO.FROMISTA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","79.819,40"
"AYTO.FROMISTA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.219,00"
"AYTO.FUENSALDAÑA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","24.126,00"
"AYTO.FUENTE EL SAUZ","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","8.159,40"
"AYTO.FUENTEGUINALDO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","24.392,95"
"AYTO.FUENTEGUINALDO","Prevención del abandono escolar y refuerzo de la formación inicial","26.200,00"
"AYTO.FUENTEGUINALDO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","8.734,00"
"AYTO.FUENTES DE OÑORO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","14.844,55"
"AYTO.FUENTES DE OÑORO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","1.467,00"
"AYTO.FUENTESPREADAS","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","13.359,00"
"AYTO.FUENTIDUEÑA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","22.217,55"
"AYTO.GALINDO Y PERAHUY","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","13.680,20"
"AYTO.GALISANCHO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.729,00"
"AYTO.GALLEGOS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.442,00"
"AYTO.GALLEGOS DE ARGAÑAN","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.094,00"
"AYTO.GARRAFE DE TORIO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","18.835,14"
"AYTO.GAVILANES","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","53.611,20"
"AYTO.GAVILANES","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","7.792,20"
"AYTO.GOMEZSERRACIN","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","24.765,25"
"AYTO.GOTARRENDURA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.605,40"
"AYTO.GRADEFES","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","21.909,49"
"AYTO.GRANUCILLO DE VIDRIALES","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","13.359,00"
"AYTO.GUIJUELO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","44.425,19"
"AYTO.GUISANDO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","42.836,88"
"AYTO.GUISANDO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.079,70"
"AYTO.GUTIERRE MUÑOZ","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.186,80"
"AYTO.HERGUIJUELA DE LA SIERRA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.113,50"
"AYTO.HERMISENDE","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","13.359,00"
"AYTO.HERRERA DE PISUERGA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","78.309,06"
"AYTO.HERRERA DE PISUERGA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","11.150,00"
"AYTO.HINOJOSA DE DUERO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","48.013,95"
"AYTO.HINOJOSA DE DUERO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.229,00"
"AYTO.HONTANARES DE ERESMA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","14.844,55"
"AYTO.HONTORIA DEL PINAR","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","25.500,00"
"AYTO.HORCAJO DE LAS TORRES","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","12.560,40"
"AYTO.HOSPITAL DE ORBIGO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","19.806,32"
"AYTO.HOYOS DEL ESPINO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.186,80"
"AYTO.HUERTA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","48.084,13"
"AYTO.HUERTA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.962,00"
"AYTO.ITUERO DE AZABA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.877,00"
"AYTO.LA ALBERGUERIA DE ARGAÑAN","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","14.844,55"
"AYTO.LA BAÑEZA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","57.635,45"
"AYTO.LA HORCAJADA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.186,80"
"AYTO.LA LASTRILLA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","6.141,00"
"AYTO.LA PARRILLA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","6.487,35"
"AYTO.LA POLA DE GORDON","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","59.080,67"
"AYTO.LA ROBLA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","18.195,83"
"AYTO.LA SECA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","13.981,20"
"AYTO.LA VECILLA DE CURUEÑO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","21.618,95"
"AYTO.LAGUNA DE NEGRILLOS","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","22.929,30"
"AYTO.LANGA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","64.387,09"
"AYTO.LANGA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","8.159,40"
"AYTO.LANZAHITA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","13.026,20"
"AYTO.LANZAHITA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.186,80"
"AYTO.LAS BERLANAS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.605,40"
"AYTO.LAS VEGUILLAS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.729,00"
"AYTO.LEDESMA","Prevención del abandono escolar y refuerzo de la formación inicial","26.050,00"
"AYTO.LEON","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","55.000,00"
"AYTO.LERMA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","26.280,00"
"AYTO.LINARES DE RIOFRIO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","8.982,00"
"AYTO.LUMBRALES","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","44.425,19"
"AYTO.LUMBRALES","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.167,00"
"AYTO.LUYEGO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","17.593,00"
"AYTO.MACHACON","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.094,00"
"AYTO.MACOTERA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","23.626,45"
"AYTO.MACOTERA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.962,00"
"AYTO.MAHIDE","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","8.447,40"
"AYTO.MAMBLAS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","8.373,60"
"AYTO.MARTIN DE YELTES","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","48.084,13"
"AYTO.MASUECO DE LA RIBERA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","24.392,95"
"AYTO.MATILLA DE LOS CAÑOS","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","23.349,79"
"AYTO.MATILLA DE LOS CAÑOS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.038,00"
"AYTO.MEDINA DE POMAR","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","45.411,84"
"AYTO.MEDINA DEL CAMPO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","35.623,00"
"AYTO.MEDINACELI","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","18.027,35"
"AYTO.MELGAR DE FERNAMENTAL","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","40.632,95"
"AYTO.MERINDAD DE RIO UBIERNA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","27.331,20"
"AYTO.MICERECES DE TERA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","8.447,40"
"AYTO.MIÑO DE SAN ESTEBAN","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.200,00"
"AYTO.MIRANDA DE AZAN","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","18.000,00"
"AYTO.MOGARRAZ","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.627,00"
"AYTO.MOLINOS DE DUERO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","21.618,95"
"AYTO.MOLINOS DE DUERO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.094,00"
"AYTO.MOLINOS DE DUERO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.266,00"
"AYTO.MOMBELTRAN","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","6.887,55"
"AYTO.MOMBELTRAN","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","8.373,60"
"AYTO.MOMBUEY","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","12.822,45"
"AYTO.MONFARRACINOS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.223,70"
"AYTO.MONLERAS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.641,00"
"AYTO.MONTAMARTA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","12.176,40"
"AYTO.MONTEMAYOR DEL RIO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","21.465,65"
"AYTO.MONTERRUBIO DE ARMUÑA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","37.501,45"
"AYTO.MONTERRUBIO DE ARMUÑA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.874,00"
"AYTO.MORALEJA DE SAYAGO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.223,70"
"AYTO.MORALEJA DEL VINO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","14.844,55"
"AYTO.MORALES DEL VINO","Prevención del abandono escolar y refuerzo de la formación inicial","25.917,00"
"AYTO.MUELAS DEL PAN","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","28.152,72"
"AYTO.MUELAS DEL PAN","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","12.671,10"
"AYTO.NAVA DE AREVALO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","8.373,60"
"AYTO.NAVA DE FRANCIA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.877,00"
"AYTO.NAVA DE LA ASUNCION","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","84.355,71"
"AYTO.NAVA DE SOTROBAL","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","902,00"
"AYTO.NAVAFRIA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","24.765,25"
"AYTO.NAVALACRUZ","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.186,80"
"AYTO.NAVALENO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.019,52"
"AYTO.NAVALMANZANO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","21.678,18"
"AYTO.NAVALUENGA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","25.593,58"
"AYTO.NAVALUENGA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","8.373,60"
"AYTO.NAVARREDONDA DE GREDOS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.154,40"
"AYTO.NAVARREDONDA DE LA RINCONADA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.082,00"
"AYTO.NAVASFRIAS","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","16.665,90"
"AYTO.OLMEDO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","98.463,04"
"AYTO.OLMEDO","Prevención del abandono escolar y refuerzo de la formación inicial","26.200,00"
"AYTO.OLVEGA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","80.108,58"
"AYTO.OLVEGA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","8.330,47"
"AYTO.OÑA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","25.808,73"
"AYTO.ORBITA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.186,80"
"AYTO.ORTIGOSA DEL MONTE","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","16.417,70"
"AYTO.OSORNO LA MAYOR","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","29.030,42"
"AYTO.PAJARES DE ADAJA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","8.373,60"
"AYTO.PAJARES DE LA LAMPREANA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","14.076,36"
"AYTO.PAJARES DE LA LAMPREANA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.639,81"
"AYTO.PALACIOS DE GODA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","8.373,60"
"AYTO.PALACIOS DEL SIL","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","37.327,88"
"AYTO.PALACIOS RUBIOS","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","23.691,18"
"AYTO.PALACIOS RUBIOS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.950,00"
"AYTO.PALAZUELOS DE ERESMA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","41.224,60"
"AYTO.PAPATRIGO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.375,00"
"AYTO.PARADA DE RUBIALES","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.377,00"
"AYTO.PARADINAS DE SAN JUAN","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.641,00"
"AYTO.PAREDES DE NAVA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","50.621,31"
"AYTO.PEDRAJAS DE SAN ESTEBAN","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","39.920,82"
"AYTO.PEDRAZA DE ALBA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.258,00"
"AYTO.PEDRO BERNARDO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.605,40"
"AYTO.PEDRO RODRIGUEZ","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.186,80"
"AYTO.PEDROSILLO DE LOS AIRES","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.094,00"
"AYTO.PEDROSO DE ARMUÑA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.756,00"
"AYTO.PELABRAVO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","13.680,20"
"AYTO.PELABRAVO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.962,00"
"AYTO.PELAYOS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.729,00"
"AYTO.PEÑAFIEL","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","21.465,65"
"AYTO.PEÑAPARDA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","23.389,80"
"AYTO.PEÑAPARDA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.258,00"
"AYTO.PEÑARANDA DE BRACAMONTE","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","64.457,43"
"AYTO.PEÑARANDA DE BRACAMONTE","Prevención del abandono escolar y refuerzo de la formación inicial","52.100,00"
"AYTO.PEÑARANDA DE BRACAMONTE","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.962,00"
"AYTO.PERALEJOS DE ABAJO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.729,00"
"AYTO.PEREÑA DE LA RIBERA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","6.252,00"
"AYTO.PIEDRAHITA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","27.331,20"
"AYTO.PIEDRAHITA DE CASTRO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.223,70"
"AYTO.PIEDRALAVES","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","14.306,94"
"AYTO.PINO DEL RIO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.014,00"
"AYTO.PONFERRADA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","388.926,23"
"AYTO.PONFERRADA","Prevención del abandono escolar y refuerzo de la formación inicial","78.300,00"
"AYTO.PONFERRADA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","78.588,49"
"AYTO.POVEDA DE LAS CINTAS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.641,00"
"AYTO.POZAL DE GALLINAS","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","13.981,20"
"AYTO.POZALDEZ","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","27.331,20"
"AYTO.PRIARANZA DEL BIERZO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","86.045,36"
"AYTO.PRIORO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","28.825,75"
"AYTO.PUEBLA DE SANABRIA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","14.076,36"
"AYTO.PUEBLA DE SANABRIA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","7.118,10"
"AYTO.PUENTE DE DOMINGO FLOREZ","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","77.165,42"
"AYTO.QUINTANA DEL MARCO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","7.475,20"
"AYTO.QUINTANAR DE LA SIERRA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","51.284,26"
"AYTO.QUINTANILLA DE URZ","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","13.359,00"
"AYTO.QUIRUELAS DE VIDRIALES","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","13.359,00"
"AYTO.QUIRUELAS DE VIDRIALES","Prevención del abandono escolar y refuerzo de la formación inicial","51.962,00"
"AYTO.RABANALES","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","17.729,04"
"AYTO.RABANO DE ALISTE","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","7.118,10"
"AYTO.RAGAMA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","3.962,00"
"AYTO.RASUEROS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","8.159,40"
"AYTO.RENEDO DE ESGUEVA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","21.617,97"
"AYTO.RIAÑO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","14.844,55"
"AYTO.RIAZA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","21.850,20"
"AYTO.RIVILLA DE BARAJAS","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","1.802,70"
"AYTO.ROALES DEL PAN","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","26.754,60"
"AYTO.ROBLEDA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","33.815,32"
"AYTO.RUBI DE BRACAMONTE","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","27.331,20"
"AYTO.RUEDA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","21.110,88"
"AYTO.S.MIGUEL DE LA RIBERA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","13.359,00"
"AYTO.SABERO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","43.009,41"
"AYTO.SALAMANCA","Favorecer la integración social y laboral de las personas inmigrantes","27.979,46"
"AYTO.SALAMANCA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.049,00"
"AYTO.SALAS DE LOS INFANTES","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","25.000,00"
"AYTO.SALDAÑA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","39.356,68"
"AYTO.SAMBOAL","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.094,00"
"AYTO.SAN AGUSTIN DEL POZO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","4.223,70"
"AYTO.SAN ANDRES DEL RABANEDO","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","22.463,00"
"AYTO.SAN ANDRES DEL RABANEDO","Prevención del abandono escolar y refuerzo de la formación inicial","48.451,33"
"AYTO.SAN ANDRES DEL RABANEDO","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","31.155,00"
"AYTO.SAN CRISTOBAL DE SEGOVIA","Fomento de pactos, redes y asociaciones y apoyo a las iniciativas locales para el empleo y 
la inclusión","54.904,80"
"AYTO.SAN CRISTOBAL DE SEGOVIA","Proponer oportunidades de integración social y laboral a las personas con discapacidad y 
en riesgo de exclusión","2.008,00"
