nombre_beneficiario,nombre_operacion,montante_concedido,t_montante_concedido,montante_pagado_final_operacion,t_montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,uri
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),AMPLIACIÓN DEL EDIFICIO DEL SEI,"148.850,70",148850.70,"148.850,70",148850.70,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),INSTALACIÓN GUÍAS DE ATRAQUE EN VARIOS PUESTOS,"369.656,00",369656.00,"214.176,00",214176.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),MEJORAS EN LA CLIMATIZACIÓN Y ENERGÍA,"198.500,00",198500.00,"198.500,00",198500.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.R.P. AMPLIACIÓN DE EDIFICIO TERMINAL,"1.147.875,00",1147875.00,"275.490,00",275490.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.R.P. MEJORA FIABILIDAD RED DE SUMINISTRO ELECTRICO,"82.500,00",82500.00,"37.125,00",37125.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),AMPLIACIÓN PLATAFORMA SUR,"3.650.501,88",3650501.88,"3.339.310,71",3339310.71,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ESTABLECIMIENTO DE REDUNDANCIA EN LOS TRES HIPÓDROMOS DEL PATIO CARRILLOS,"268.140,00",268140.00,"268.140,00",268140.00,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),A.T.R.P. ACTUACIONES EN EL SISTEMA ELECTRICO,"150.000,00",150000.00,"120.040,29",120040.29,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ATRP AMPLIACION PLATAFORMA ESTACIONAMIENTO AERONAVES ZONA SUR,"850.000,00",850000.00,"766.949,08",766949.08,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),APARCAMIENTOS Y VIALES,"33.994.468,02",33994468.02,"4.557.508,17",4557508.17,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),EQUIPAMIENTO PATIO DE CARRILOS,"1.490.877,15",1490877.15,"1.155.335,85",1155335.85,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),CENTRALIZACION MONITORIZACION INSTALACIONES Y CONTROL ENERGETICO,"112.013,26",112013.26,"0,00",0.00,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ATCV APARCAMIENTOS Y VIALES,"1.079.739,60",1079739.60,"496.971,60",496971.60,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
AEROPUERTOS ESPAÑOLES Y NAVEGACIÓN AÉREA (MF),ATRP AMPLIACION APARCAMIENTO Y VIALES,"700.000,00",700000.00,"530.480,04",530480.04,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Sociedad Estatal de Infraestructura de Transporte Terrestre (SEITT),AUTOVÍA A-54 LUGO SANTIAGO DE COMPOSTELA. TRAMO: ENLACE DE MONTE DE MEDA-ENLACE DE VILAMOURE,"21.738.620,69",21738620.69,"201.333,87",201333.87,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Sociedad Estatal de Infraestructura de Transporte Terrestre (SEITT),AUTOVÍA DE VERÍN-FRONTERA PORTUGUESA (N-532),"36.738.448,28",36738448.28,"32.395.639,64",32395639.64,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
ENTIDAD PUBLICA EMPRESARIAL RED.ES (MITC),Otras medidas destinadas a fomentar la investigación e innovación y el espíritu empresarial en las PYME,"1.100.127,85",1100127.85,"831.401,60",831401.60,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
"AGUAS DE LA CUENCA DEL NORTE, S.A",Abastecimiento de agua a Ourense,"23.048.623,73",23048623.73,"154.405,81",154405.81,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
"AGUAS DE LA CUENCA DEL NORTE, S.A",Ampliación y modernización del sistema de tratamiento de agua potable de Monforte de Lemos,"4.209.260,37",4209260.37,"68.177,53",68177.53,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
"AGUAS DE LA CUENCA DEL NORTE, S.A",Abastecimiento de agua a Lugo (segunda fase),"8.013.976,37",8013976.37,"194.151,94",194151.94,2009,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MIVP1 MULTIS.ALIM.-VINOS PLAN CHINA-1 (PI(,"2.729,94",2729.94,"2.729,94",2729.94,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),JTEC ARQUIT.SUSTAINABLE BUILDING-MELBURNE 2008,"1.069,76",1069.76,"1.069,76",1069.76,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),JTEC S/CONSULTORÍA DE FONDOS EUROPEOS EN BULGARIA,"675,09",675.09,"675,09",675.09,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSER.PUBLIC.HOSPITALIY DESIGN SEPT EE.UU. 2008,"592,10",592.10,"592,10",592.10,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSERC. PUBLICIT. DOMUS OCTUBRE ITALIA 2008,"503,68",503.68,"503,68",503.68,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSERC. PUBLIC. DWELL OCTUBRE EE.UU 2008,"1.109,75",1109.75,"1.109,75",1109.75,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV REINO UNIDO 2008- CONCURSO ONL,"1.002,10",1002.10,"1.002,10",1002.10,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO2 - COLLECTION PREMIERE MOSCOW II - 2008,"8.242,10",8242.10,"8.242,10",8242.10,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV RU 2008- HONORARIOS LYNNE SHERRIFF 2ºSEMESTRE,"2.368,21",2368.21,"2.368,21",2368.21,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MINV GRUPO CÁRNICOS PANAMÁ 2008 (PU),"1.143,27",1143.27,"1.143,27",1143.27,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO5 EXPOSICIÓN MODA ESPAÑA EN DUBAI 21-22/10/2008,"940,95",940.95,"940,95",940.95,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO 5 - BUY BRAND - MOSCU,"5.517,90",5517.90,"5.517,90",5517.90,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PATROCINIO PREMIOS DEUTSCHER FERNSEH PREIS (PU),"845,71",845.71,"845,71",845.71,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO3 - COLLECTION PREMIERE MOSCOW II - 2008,"5.743,34",5743.34,"5.743,34",5743.34,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV2 BELGICA-MEGAVINO 2008,"6.107,48",6107.48,"6.107,48",6107.48,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FP04-FERIA INTERNACIONAL DE ARGEL 2008 -ARGEL -,"697,52",697.52,"697,52",697.52,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PUB REVISTAS CONSUMIDOR II - FRANCIA - 2008,"1.757,71",1757.71,"1.757,71",1757.71,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PUB REVISTAS CONSUMIDOR II - ALEMANIA - 2008,"1.254,76",1254.76,"1.254,76",1254.76,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PUB REVISTAS CONSUMIDOR II - USA - 2008,"437,07",437.07,"437,07",437.07,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FORO HISPANO-MEXICANO,"363,52",363.52,"363,52",363.52,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PLAN PROMOCION CHINA 2008 (PC),"1.121,78",1121.78,"1.121,78",1121.78,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSERC.PUBLICIT INTERIOR DESIGN SEPT EE.UU. 2008,"1.061,83",1061.83,"1.061,83",1061.83,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSERC.PUBLICIT WORLD OF INTERIORS OCTUBRE UK 2008,"400,62",400.62,"400,62",400.62,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),OAP - IMAGEN FOODS FROM SPAIN,"513,12",513.12,"513,12",513.12,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSER.PUBLICIT.AD OCTUBRE FRANCIA 2008,"1.010,37",1010.37,"1.010,37",1010.37,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PUB REVISTAS CONSUMIDOR II - HONG KONG - 2008,"373,36",373.36,"373,36",373.36,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSER. PUBLIC. METROPOLIS SEPTIEMBRE EE.UU. 2008,"893,54",893.54,"893,54",893.54,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM PUBLICIDAD ACEITE DE OLIVA EEUU 2008,"11.018,18",11018.18,"11.018,18",11018.18,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FORO HISPANO-CHINO,"8.041,94",8041.94,"8.041,94",8041.94,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPINF1-AIA 2009-SAN FRANCISCO-EE.UU.,"2.840,83",2840.83,"2.840,83",2840.83,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO(3) 100% DESIGN 2008 - REINO UNIDO,"864,26",864.26,"864,26",864.26,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO(4) 100% DESIGN 2008 - REINO UNIDO,"3.048,73",3048.73,"3.048,73",3048.73,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FERIA DECOSIT Y DECOCONTRACT - BRUSELAS,"787,76",787.76,"787,76",787.76,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPO(3) CHINA EDUCATION'08,"268,10",268.10,"268,10",268.10,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV EEUU 2008-REVISTA WINES FROM SPAIN I (PC),"723,34",723.34,"723,34",723.34,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),ESTUDIO IMAGEN OFERTA ESPAÑOLA -FRANCIA 2008,"246,29",246.29,"246,29",246.29,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MIVP1 MULTIS.ALIM.VINOS PLAN CHINA 3 (PI),"1.328,48",1328.48,"1.328,48",1328.48,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FORO HISPANO CHINO,"2.810,40",2810.40,"2.810,40",2810.40,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MIVP1 MULTIS.VINOS MONOP.SAQ-CANADÁ (PI),"612,24",612.24,"612,24",612.24,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CAMPAÑA IMAGEN SECTOR BAÑO,"587,19",587.19,"587,19",587.19,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),ACUERDO MIT/ICEX 2007/2010 EE.UU.,"17.009,25",17009.25,"17.009,25",17009.25,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INV - ESTUDIO DE MERCADO VIETNAM,"730,33",730.33,"730,33",730.33,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),"FPO4 FOOD AND HOTEL CHINA 2008, SHANGHAI","174,86",174.86,"174,86",174.86,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSERC.PUBLICIT.ELLE DECO OCT. 2008-UK,"382,29",382.29,"382,29",382.29,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),JTEC-ARQUITECTURA SUSTAINABLE BUILDING-MELBURNE'08,"253,38",253.38,"253,38",253.38,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),JTEC-ARQUITECTURA SUSTAINABLE BUILDING-MELBURNE'08,"363,68",363.68,"363,68",363.68,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV2 SINGAPUR Y MALASIA 2008- EXP. MALASIA,"688,84",688.84,"688,84",688.84,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3037)GA11.pdf
