nombre_beneficiario,nombre_operacion,montante_concedido,t_montante_concedido,montante_pagado_final_operacion,t_montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,uri
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,DESARROLLO DE DIFUSORES DE AIRE PARA QUEMADORES DE INYECCION,"98.131,00",98131.00,"86.355,28",86355.28,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,DESCOMPOSICION CATALITICA DE GAS NATURAL PARA LA PRODUCCION SIMULTANEA DE MEZCLAS HGNC Y MATERIALES DE CARBONO AVANZADOS,"173.030,00",173030.00,"152.266,40",152266.40,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,ORDENAMIENTO Y RELAJACION MAGNETICA DE SISTEMAS DIPOLARES,"17.424,00",17424.00,"17.424,00",17424.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,NUEVOS METODOS DE CARACTERIZACION EXPERIMENTAL Y SIMULACION DEL SISTEMA OPTICO DEL OJO,"152.460,00",152460.00,"134.164,80",134164.80,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,ESTUDIO DE LAS PROPIEDADES ELECTRONICA EN OXIDOS ALTAMENTE CORRELACIONADOS POR MEDIO DE TECNICAS DE RADIACION DE SINCROTRON.,"157.300,00",157300.00,"138.424,00",138424.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,BANCOS DE DATOS SEMITICOS NOROCCIDENTALES: DESARROLLO Y APLICACION DE NUEVAS TECNOLOGIAS PARA EL ESTUDIO Y CONSERVACION DE LA DOCUMENTACION SEMITICO-NOROCCIDENTAL DEL II Y I MILENIO A. C.,"70.543,00",70543.00,"68.426,71",68426.71,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,PRODUCCION DE MATERIALES CERAMICOS ESTRUCTURALES Y FUNCIONALES DE ALTA TEMPERATURA CON MICROESTRUCTURAS CONTROLADAS,"191.664,00",191664.00,"191.664,00",191664.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,"NANOMATERIALES MULTIFUNCIONALES AVANZADOS BASADOS EN NANOTUBOS DE CARBONO Y MATRICES POLIMEROS CONDUCTORES. DESARROLLO, ESTRUCTURA Y PROPIEDADES, Y PROCESAMIENTO.","90.992,00",90992.00,"90.992,00",90992.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,MATERIALES MOLECULARES MAGNETICOS BIESTABLES: MOLECULAS BIT,"106.480,00",106480.00,"106.480,00",106480.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,ACTUALIZACION DEL ESPECTROMETRO DE RESONANCIA PARAMAGNETICA ELECTRONICA DEL ICMA,"175.000,00",175000.00,"175.000,00",175000.00,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3028)AR11.pdf
