BENEFICIARIO,TIPO DE OPERACION,GASTO PUBLICO
"TEFNIDRIVE MECATRONIC SYSTEMS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1,639.83"
TEFNILAGUN S.L.,Mejorar la empleabilidad de las personas desempleadas,"1,264.44"
TEFNILAN AUTOMATISMOS SL,Mejorar la empleabilidad de las personas desempleadas,"1,046.62"
TEFNO 2000 SA,Mejorar la empleabilidad de las personas desempleadas,600.00
TEFNO SERVICE SL,Mejorar la empleabilidad de las personas desempleadas,110.59
TEFNOBERRI SLL,Mejorar la empleabilidad de las personas desempleadas,"1,162.50"
"TEFNOGIN, SL",Mejorar la empleabilidad de las personas desempleadas,"1,658.21"
"TEFNOINSTAL ATLANTICA, S.L.",Mejorar la empleabilidad de las personas desempleadas,282.15
TEFNOLAN SERVICIO INTEGRAL INFORMATICO SL,Mejorar la empleabilidad de las personas desempleadas,"1,266.73"
"TEFNOLOSUNGEN SISTEMAS,S.L.U.",Mejorar la empleabilidad de las personas desempleadas,196.57
TEFOMOB SL,Mejorar la empleabilidad de las personas desempleadas,"1,823.30"
"TEFPROM MARFET,S.L.",Mejorar la empleabilidad de las personas desempleadas,926.64
TEFTON INMUEBLES SL,Mejorar la empleabilidad de las personas desempleadas,354.15
TEL HERMANOS MONGE SL,Mejorar la empleabilidad de las personas desempleadas,"5,541.09"
TEL XXI AGENCIA DE COMUNICACION SLL,Mejorar la empleabilidad de las personas desempleadas,417.46
TELA MARINERA AGENCIA DE PUBLICIDAD SL,Mejorar la empleabilidad de las personas desempleadas,"1,091.00"
TELA PRAT SA,Mejorar la empleabilidad de las personas desempleadas,198.43
TELAMOTOR SL,Mejorar la empleabilidad de las personas desempleadas,186.55
"TELANAU, SL",Mejorar la empleabilidad de las personas desempleadas,384.83
"TELAR ROIG, SL",Mejorar la empleabilidad de las personas desempleadas,"2,959.61"
TELAS DE LUNA SL,Mejorar la empleabilidad de las personas desempleadas,637.56
TELAS MALLORCA SA,Mejorar la empleabilidad de las personas desempleadas,653.31
TELAS SELECCION METRAJE TEXTIL SL,Mejorar la empleabilidad de las personas desempleadas,"2,106.67"
TELAS Y ANTIQUES SANCHEZ Y CID SL,Mejorar la empleabilidad de las personas desempleadas,"3,033.86"
"TELAS Y FABRICADOS NO TEJIDOS, SA",Mejorar la empleabilidad de las personas desempleadas,"3,966.05"
TELASHOTEL SL,Mejorar la empleabilidad de las personas desempleadas,637.44
"TELATELARES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1,114.25"
"TELCASCOM, S.L.",Mejorar la empleabilidad de las personas desempleadas,108.78
"TELCO INSTALACIONES,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1,266.73"
TELCO TELEMARFETING SL,Mejorar la empleabilidad de las personas desempleadas,561.89
"TELCOCLIMA,S.L.",Mejorar la empleabilidad de las personas desempleadas,770.90
TELCOM SA,Mejorar la empleabilidad de las personas desempleadas,"3,166.73"
TELCOMGES SL,Mejorar la empleabilidad de las personas desempleadas,85.07
TELCOMUNITY SL,Mejorar la empleabilidad de las personas desempleadas,"1,961.97"
"TELDELUGO COMUNICACION, SL",Mejorar la empleabilidad de las personas desempleadas,424.98
"TELDOM INGENIEROS,S.L.",Mejorar la empleabilidad de las personas desempleadas,568.88
TELE AGUA TENERIFE SL,Mejorar la empleabilidad de las personas desempleadas,998.70
TELE ALHAMA SL,Mejorar la empleabilidad de las personas desempleadas,"2,419.88"
"TELE ANTENA MASNOU, SL",Mejorar la empleabilidad de las personas desempleadas,"1,870.83"
"TELE APOSTUAF PROMOTORA DE JUEGOS Y APUESTAS,S.A.",Mejorar la empleabilidad de las personas desempleadas,"2,504.41"
TELE ATLAS IBERIA SL,Mejorar la empleabilidad de las personas desempleadas,"1,081.33"
TELE BOCATA SL,Mejorar la empleabilidad de las personas desempleadas,741.31
TELE CANAL 4 TENERIFE SA,Mejorar la empleabilidad de las personas desempleadas,486.58
TELE DONOSTI SL,Mejorar la empleabilidad de las personas desempleadas,"1,090.77"
TELE GON SL,Mejorar la empleabilidad de las personas desempleadas,"1,876.59"
TELE PIZZA CACERES SL,Mejorar la empleabilidad de las personas desempleadas,"1,466.40"
TELE PIZZA SA,Mejorar la empleabilidad de las personas desempleadas,"798,326.98"
TELE PUERTO REAL SL,Mejorar la empleabilidad de las personas desempleadas,197.31
TELE RAINS SL,Mejorar la empleabilidad de las personas desempleadas,16.67
"TELE SIERRA, SL",Mejorar la empleabilidad de las personas desempleadas,"5,131.08"
"TELE SKI PIRINEUS, SL",Mejorar la empleabilidad de las personas desempleadas,113.22
TELE TORTA SL,Mejorar la empleabilidad de las personas desempleadas,"1,369.51"
TELE VENTA CORDOBA SL,Mejorar la empleabilidad de las personas desempleadas,415.00
TELE2 TELECOMMUNICATION SERVICES SL,Mejorar la empleabilidad de las personas desempleadas,679.93
TELEADIESTRADORES,Mejorar la empleabilidad de las personas desempleadas,132.22
"TELEASISTENCIA CARDIOTEST, SL",Mejorar la empleabilidad de las personas desempleadas,"1,636.88"
TELEASISTENCIA HOGAR SL,Mejorar la empleabilidad de las personas desempleadas,886.58
"TELEAUTO TELECOMUNICACIONES, SL",Mejorar la empleabilidad de las personas desempleadas,235.53
"TELEBOADILLA,S.L.",Mejorar la empleabilidad de las personas desempleadas,70.83
"TELEBUCARAMANGA, S.L.",Mejorar la empleabilidad de las personas desempleadas,120.39
"TELECABLE COMPOSTELA, SA",Mejorar la empleabilidad de las personas desempleadas,"2,508.91"
"TELECABLE DE ASTURIAS, SA",Mejorar la empleabilidad de las personas desempleadas,"8,987.29"
"TELECAP INDUSTRIAL BAIX MONTSENY, SL",Mejorar la empleabilidad de las personas desempleadas,659.84
TELECASA TELECOMUNICACIONES SL,Mejorar la empleabilidad de las personas desempleadas,661.08
"TELECITRICO MNC, S.L.",Mejorar la empleabilidad de las personas desempleadas,48.84
TELECLINICA ANGELES DE LA NOCHE SL,Mejorar la empleabilidad de las personas desempleadas,"1,440.20"
"TELECO GALICIA, SL",Mejorar la empleabilidad de las personas desempleadas,895.50
"TELECO PENINSULAR INSULAR, S.L.",Mejorar la empleabilidad de las personas desempleadas,666.70
"TELECOBAR, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1,801.54"
TELECOM ASESORES SL,Mejorar la empleabilidad de las personas desempleadas,724.32
TELECOM FERROL S.L.,Mejorar la empleabilidad de las personas desempleadas,265.60
"TELECOM KNOWLEDGE S.L., SOCIEDAD UNIPERSONAL",Mejorar la empleabilidad de las personas desempleadas,918.40
TELECOM LEVANTE S.L.,Mejorar la empleabilidad de las personas desempleadas,719.98
"TELECOM RUTER GLOBAL,S.L.",Mejorar la empleabilidad de las personas desempleadas,495.81
"TELECOM.Y SERVICIOS GARCIA-SUBIELA Y ASOCIADOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,179.68
TELECOMARCA SA,Mejorar la empleabilidad de las personas desempleadas,"1,900.00"
"TELECOMERIDA, SL",Mejorar la empleabilidad de las personas desempleadas,406.66
TELECOMLANDIA SL,Mejorar la empleabilidad de las personas desempleadas,"1,194.67"
TELECOMPUTER SISTEMAS SL,Mejorar la empleabilidad de las personas desempleadas,"1,046.67"
TELECOMUN SA,Mejorar la empleabilidad de las personas desempleadas,9.44
"TELECOMUNICAC IONES DIGITALES NOROESTE, S.L. U.",Mejorar la empleabilidad de las personas desempleadas,"1,453.28"
TELECOMUNICACIO I GESTIO DE XARXES SL,Mejorar la empleabilidad de las personas desempleadas,343.50
"TELECOMUNICACION DE LEVANTE, SL",Mejorar la empleabilidad de las personas desempleadas,"1,299.80"
TELECOMUNICACION ELECTRONICA Y CONMUTACION SA,Mejorar la empleabilidad de las personas desempleadas,"4,585.24"
TELECOMUNICACIONES BERGANTINOS SL,Mejorar la empleabilidad de las personas desempleadas,314.00
"TELECOMUNICACIONES CALASPARRA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1,128.53"
TELECOMUNICACIONES CULLERA SL,Mejorar la empleabilidad de las personas desempleadas,433.33
TELECOMUNICACIONES DE MOVILES DIGITALES SL,Mejorar la empleabilidad de las personas desempleadas,826.64
"TELECOMUNICACIONES DISTRITO 8, SL",Mejorar la empleabilidad de las personas desempleadas,"1,109.65"
TELECOMUNICACIONES ELECTRONICAS PROFESIONALES SL,Mejorar la empleabilidad de las personas desempleadas,"1,200.00"
"TELECOMUNICACIONES INSULAR,S.L.",Mejorar la empleabilidad de las personas desempleadas,384.80
"TELECOMUNICACIONES JEMAT, S.L.L.",Mejorar la empleabilidad de las personas desempleadas,879.17
TELECOMUNICACIONES LUIS REDONDO SL,Mejorar la empleabilidad de las personas desempleadas,900.00
TELECOMUNICACIONES MADRID SUR SL,Mejorar la empleabilidad de las personas desempleadas,"1,734.20"
"TELECOMUNICACIONES MEDITERRANEA BAIX CAMP, SL",Mejorar la empleabilidad de las personas desempleadas,"1,348.05"
TELECOMUNICACIONES PHONEMOVIL 2001 SL,Mejorar la empleabilidad de las personas desempleadas,424.96
"TELECOMUNICACIONES PRINCIPADO,S.A.",Mejorar la empleabilidad de las personas desempleadas,708.30
TELECOMUNICACIONES RAMOS SL,Mejorar la empleabilidad de las personas desempleadas,641.71
"TELECOMUNICACIONES RODAN, S.L",Mejorar la empleabilidad de las personas desempleadas,"1,337.42"
TELECOMUNICACIONES SOSEIN SA,Mejorar la empleabilidad de las personas desempleadas,"1,296.67"
TELECOMUNICACIONES VITORIA SL,Mejorar la empleabilidad de las personas desempleadas,880.04
TELECOMUNICACIONES Y DOMOTICA INTERNACIONAL SL,Mejorar la empleabilidad de las personas desempleadas,93.33
"TELECOMUNICACIONES Y ELECTRICIDAD DE MALLORCA, SL.",Mejorar la empleabilidad de las personas desempleadas,348.18
"TELECOMUNICACIONES Y FORMACION, SL",Mejorar la empleabilidad de las personas desempleadas,113.31
"TELECOMUNICACIONES Y TELEVISION DIGITAL, SL",Mejorar la empleabilidad de las personas desempleadas,653.08
"TELECOMUNICACIONS DIGITALS, SA",Mejorar la empleabilidad de las personas desempleadas,"1,251.63"
"TELECOMUNICACIONS GIRONA, SL",Mejorar la empleabilidad de las personas desempleadas,672.98
TELECOMUNITATI 1994 SL,Mejorar la empleabilidad de las personas desempleadas,384.41
"TELECON IBERICA OFIMATICA Y COMUNICACIONES, SL",Mejorar la empleabilidad de las personas desempleadas,262.10
"TELECON SISTEMAS, SA",Mejorar la empleabilidad de las personas desempleadas,"1,285.78"
TELECONCEPT SL,Mejorar la empleabilidad de las personas desempleadas,139.30
"TELECON-CRMLAB, SL",Mejorar la empleabilidad de las personas desempleadas,"3,636.99"
TELECONGELADOS SL,Mejorar la empleabilidad de las personas desempleadas,"1,493.58"
TELECONTROL CANARIAS SL,Mejorar la empleabilidad de las personas desempleadas,635.08
TELECONTROL INSTRUMENTACION APLICADA SL,Mejorar la empleabilidad de las personas desempleadas,893.38
TELECOR SA,Mejorar la empleabilidad de las personas desempleadas,"28,324.42"
TELE-CORAZON SL,Mejorar la empleabilidad de las personas desempleadas,"1,445.55"
"TELECORED LEVANTE, S.L.",Mejorar la empleabilidad de las personas desempleadas,637.47
TELECREDITO FINANZAS SL,Mejorar la empleabilidad de las personas desempleadas,691.69
TELECROMA SL,Mejorar la empleabilidad de las personas desempleadas,100.91
TELECTRISA SL,Mejorar la empleabilidad de las personas desempleadas,116.60
TELEDICUES SL,Mejorar la empleabilidad de las personas desempleadas,696.47
"TELEDISTRIVISION, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1,345.77"
TELEFAC INTERNACIONAL SL,Mejorar la empleabilidad de las personas desempleadas,113.31
"TELEFERIC DE MONTJUIC,S.A.",Mejorar la empleabilidad de las personas desempleadas,"5,284.20"
"TELEFERICOS Y NIEVE, SL",Mejorar la empleabilidad de las personas desempleadas,115.09
"TELEFINCAS, SL.",Mejorar la empleabilidad de las personas desempleadas,93.24
"TELEFONIA DEL MARESME, SL",Mejorar la empleabilidad de las personas desempleadas,"4,307.69"
TELEFONIA DEL SURESTE SL,Mejorar la empleabilidad de las personas desempleadas,"1,062.45"
"TELEFONIA ELECTROCLUB BARCELONA, SL",Mejorar la empleabilidad de las personas desempleadas,68.82
TELEFONIA GRANATEL 2000 SL,Mejorar la empleabilidad de las personas desempleadas,"5,134.95"
"TELEFONIA I COMUNICACIONS CUBA 4, SL",Mejorar la empleabilidad de las personas desempleadas,"7,683.19"
"TELEFONIA MOVIL BAIX CAMP, SL",Mejorar la empleabilidad de las personas desempleadas,"1,900.00"
TELEFONIA PYMES SL,Mejorar la empleabilidad de las personas desempleadas,774.38
"TELEFONIA REA Y COMPANY, SL",Mejorar la empleabilidad de las personas desempleadas,144.44
"TELEFONIA ROSANA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1,345.77"
TELEFONIA Y COMPLEMENTOS C.G; SL,Mejorar la empleabilidad de las personas desempleadas,"1,856.97"
TELEFONIA Y COMUNICACIONES DEL MEDITERRANEO SL,Mejorar la empleabilidad de las personas desempleadas,231.37
TELEFONIA Y GESTION TELYGES SL,Mejorar la empleabilidad de las personas desempleadas,263.96
TELEFONIA Y MONTAJES ELECTRONICOS SA,Mejorar la empleabilidad de las personas desempleadas,157.69
TELEFONIA Y TELECOMUNICACIONES DE NAVARRA SL,Mejorar la empleabilidad de las personas desempleadas,"1,691.58"
TELEFONICA FACTORING ESTABLECIMIENTO FINANCIERO DE CRED,Mejorar la empleabilidad de las personas desempleadas,722.46
TELEFONICA GESTION DE SERVICIOS COMPARTIDOS ESPANA SA,Mejorar la empleabilidad de las personas desempleadas,"5,902.40"
TELEFONICA INGENIERIA DE SEGURIDAD SA,Mejorar la empleabilidad de las personas desempleadas,"3,353.28"
TELEFONICA INVESTIGACION Y DESARROLLO SA,Mejorar la empleabilidad de las personas desempleadas,"3,554.69"
TELEFONICA LEARNING SERVICES S.L.,Promoción del espíritu empresarial y de la adaptabilidad de las empresas y Refuerzo del nivel de competencia,"264,687.01"
TELEFONICA MOVILES ESPANA SA,Mejorar la empleabilidad de las personas desempleadas,"16,094.54"
TELEFONICA SERVICIOS AUDIOVISUALES SA,Mejorar la empleabilidad de las personas desempleadas,"1,368.92"
TELEFONICA SERVICIOS DE MUSICA SA,Mejorar la empleabilidad de las personas desempleadas,"4,499.97"
TELEFONICA SERVICIOS INTEGRALES DE DISTRIBUCION SA,Mejorar la empleabilidad de las personas desempleadas,960.91
TELEFONICA SOLUCIONES SECTORIALES SA,Mejorar la empleabilidad de las personas desempleadas,"1,204.11"
TELEFONOS LINEAS Y CENTRALES SA,Mejorar la empleabilidad de las personas desempleadas,"7,622.35"
TELEFONOS PUBLICOS VALENCIA SL,Mejorar la empleabilidad de las personas desempleadas,"1,019.98"
TELEFOODS SL,Mejorar la empleabilidad de las personas desempleadas,50.47
TELEFRUTAS EXPRESS SL,Mejorar la empleabilidad de las personas desempleadas,448.54
TELEGEST SL,Mejorar la empleabilidad de las personas desempleadas,"4,066.40"
"TELEGEST SOFTWARE CANARIAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,911.11
TELEGESTION Y SEGURIDAD SL,Mejorar la empleabilidad de las personas desempleadas,"2,037.44"
"TELEGESTISER, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2,536.53"
"TELEGIROS, SA",Mejorar la empleabilidad de las personas desempleadas,151.10
"TELEHADDI, SL",Mejorar la empleabilidad de las personas desempleadas,555.49
"TELEHOGAR DATIVO, C.B.",Mejorar la empleabilidad de las personas desempleadas,"1,153.28"
TELEHUESCA; SL,Mejorar la empleabilidad de las personas desempleadas,424.95
"TELEICT CONSULTORIA TECNOLOGICA, S.L.",Mejorar la empleabilidad de las personas desempleadas,526.28
"TELEINFOR CONSULTING COMPUTER ENGINEERS, S.L.",Mejorar la empleabilidad de las personas desempleadas,50.00
TELEINFORM SL,Mejorar la empleabilidad de las personas desempleadas,"1,153.27"
TELEINFORMATICA TENERIFE SL,Mejorar la empleabilidad de las personas desempleadas,206.67
TELEKOMUNIKAZIO BERRIAK REYKO SL,Mejorar la empleabilidad de las personas desempleadas,709.71
TELELICENCIAS SL,Mejorar la empleabilidad de las personas desempleadas,"1,133.25"
TELELINE 3 M SEVILLA S.L.,Mejorar la empleabilidad de las personas desempleadas,113.87
TELELOGIC IBERICA SL,Mejorar la empleabilidad de las personas desempleadas,"1,266.73"
TELELUCAS SL,Mejorar la empleabilidad de las personas desempleadas,633.46
"TELEMACO DE LA MANCHA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1,608.30"
"TELEMACO SISTEMAS, SL",Mejorar la empleabilidad de las personas desempleadas,283.32
TELEMAG DE LORCA SL,Mejorar la empleabilidad de las personas desempleadas,956.16
TELE-MAIL SL,Mejorar la empleabilidad de las personas desempleadas,547.73
"TELEMAN AB, SL",Mejorar la empleabilidad de las personas desempleadas,627.47
"TELEMARK SPAIN, SL",Mejorar la empleabilidad de las personas desempleadas,"1,571.76"
TELEMARK SUPERDOS SL,Mejorar la empleabilidad de las personas desempleadas,573.72
"TELEMARKETING GOLDEN UNE, SL",Mejorar la empleabilidad de las personas desempleadas,"5,982.30"
TELEMARKETING NAVARRA SL,Mejorar la empleabilidad de las personas desempleadas,"2,099.94"
"TELEMARKETING TRAVEL RESERVAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,134.22
TELEMARKETING Y SERVICIOS XXI SL,Mejorar la empleabilidad de las personas desempleadas,391.91
TELEMASCOTA SL,Mejorar la empleabilidad de las personas desempleadas,"2,595.28"
"TELEMATIC & BIOMEDICAL SERVICES, SL",Mejorar la empleabilidad de las personas desempleadas,"4,843.15"
"TELEMATIC DIVISIO CONSUM, SL",Mejorar la empleabilidad de las personas desempleadas,"1,324.37"
TELEMATICA CABLE TELEVISION SL,Mejorar la empleabilidad de las personas desempleadas,"2,833.42"
"TELEMATICA INTERACTIVA SERVINET, SL",Mejorar la empleabilidad de las personas desempleadas,486.56
"TELEMATICA SANTIAGO, SL",Mejorar la empleabilidad de las personas desempleadas,"4,435.30"
TELEMATIX ON LINE SL,Mejorar la empleabilidad de las personas desempleadas,"1,264.44"
TELEMIRA SL,Mejorar la empleabilidad de las personas desempleadas,"2,062.12"
"TELEMOVIL BALEAR,S.L.U.",Mejorar la empleabilidad de las personas desempleadas,93.24
TELEMOVIL TORREJON SL,Mejorar la empleabilidad de las personas desempleadas,"10,072.96"
TELENAUTO SA,Mejorar la empleabilidad de las personas desempleadas,"2,186.58"
TELENET VENDING COMUNICACIONES SL,Mejorar la empleabilidad de las personas desempleadas,161.05
TELENEXT SERVICIOS INFORMATICOS SL,Mejorar la empleabilidad de las personas desempleadas,"2,262.21"
TELENIÑERAS SL,Mejorar la empleabilidad de las personas desempleadas,"13,865.64"
"TELENISA, SA",Mejorar la empleabilidad de las personas desempleadas,"1,893.26"
TELENIUM TECNOLOGIA Y SERVICIOS SL,Mejorar la empleabilidad de las personas desempleadas,"27,360.49"
TELENO DISENO SL,Mejorar la empleabilidad de las personas desempleadas,"1,000.00"
TELENOROESTE SL,Mejorar la empleabilidad de las personas desempleadas,697.78
"TELENORT SOLUCIONES INTEGRALES, S.L.",Mejorar la empleabilidad de las personas desempleadas,862.27
"TELENTI INMOBILIARIA, S.L.",Mejorar la empleabilidad de las personas desempleadas,779.10
TELENTO SL,Mejorar la empleabilidad de las personas desempleadas,669.30
"TELENVIOS TARRACO, SL",Mejorar la empleabilidad de las personas desempleadas,"1,846.24"
TELEOPERATOR COMUNICACIONES SL,Mejorar la empleabilidad de las personas desempleadas,177.72
TELEORO MEDIOS SL,Mejorar la empleabilidad de las personas desempleadas,220.19
TELEPALMA SL,Mejorar la empleabilidad de las personas desempleadas,424.95
"TELEPAN CENTROSUR, S.L.",Mejorar la empleabilidad de las personas desempleadas,177.08
TELEPHONE PUBLISHING SA,Mejorar la empleabilidad de las personas desempleadas,584.42
TELEPIENSOS SL,Mejorar la empleabilidad de las personas desempleadas,"1,364.96"
"TELEPIZZA 1,SA",Mejorar la empleabilidad de las personas desempleadas,"59,874.29"
TELEPIZZA ALCORCON SA,Mejorar la empleabilidad de las personas desempleadas,"2,408.29"
TELEPIZZA ALMERIA SL,Mejorar la empleabilidad de las personas desempleadas,"24,233.78"
"TELEPIZZA GUADALAJARA, SA",Mejorar la empleabilidad de las personas desempleadas,735.27
TELEPIZZA INSULAR SA,Mejorar la empleabilidad de las personas desempleadas,"32,233.33"
TELEPIZZA-VALLADOLID UNO SA,Mejorar la empleabilidad de las personas desempleadas,"13,472.52"
TELEPOLIZA & MULTIPLES SERVICIOS AL ASEGURADO CORREDURI,Mejorar la empleabilidad de las personas desempleadas,"1,043.54"
TELEPORTE SL,Mejorar la empleabilidad de las personas desempleadas,846.36
TELERENT SL,Mejorar la empleabilidad de las personas desempleadas,205.38
TELEROPA SL,Mejorar la empleabilidad de las personas desempleadas,"1,900.00"
TELES I TEIXITS SL,Mejorar la empleabilidad de las personas desempleadas,"1,893.24"
TELESANTOS COMUNICACIONES SL,Mejorar la empleabilidad de las personas desempleadas,"1,015.59"
TELESECRE S.L.,Mejorar la empleabilidad de las personas desempleadas,129.83
TELESEGUR SYSTEM SL,Mejorar la empleabilidad de las personas desempleadas,736.87
"TELESERVEIS GIRONA, SL",Mejorar la empleabilidad de las personas desempleadas,700.00
TELESERVIC SL,Mejorar la empleabilidad de las personas desempleadas,100.00
TELESIS ASESORES SL,Mejorar la empleabilidad de las personas desempleadas,545.37
"TELESOFA, SL",Mejorar la empleabilidad de las personas desempleadas,"2,006.13"
TELESONIC SEGURIDAD SA,Mejorar la empleabilidad de las personas desempleadas,"1,054.50"
TELESPAN 2000 SL,Mejorar la empleabilidad de las personas desempleadas,"1,114.37"
"TELESTIL 2000, SL",Mejorar la empleabilidad de las personas desempleadas,538.47
TELESUR-ESTE SL,Mejorar la empleabilidad de las personas desempleadas,"1,899.80"
TELETECH CUSTOMER SERVICES SPAIN SL,Mejorar la empleabilidad de las personas desempleadas,"1,393.35"
TELETECNIK GALICIA SL,Mejorar la empleabilidad de las personas desempleadas,"1,170.42"
TELETEL COMUNICACION GLOBAL SL,Mejorar la empleabilidad de las personas desempleadas,354.06
TELETEMAS SL,Mejorar la empleabilidad de las personas desempleadas,700.26
TELETIENDA EN CASA SL,Mejorar la empleabilidad de las personas desempleadas,"2,596.75"
TELETRADE SL,Mejorar la empleabilidad de las personas desempleadas,490.08
TELETRON SISTEMAS SA UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"1,546.62"
TELETRONIC SA,Mejorar la empleabilidad de las personas desempleadas,489.91
"TELEVENDING-QUATRE, SL",Mejorar la empleabilidad de las personas desempleadas,"1,319.72"
TELEVENSOL SL,Mejorar la empleabilidad de las personas desempleadas,68.82
TELEVES SA,Mejorar la empleabilidad de las personas desempleadas,"5,630.38"
TELEVICOLOR JAWEN SL,Mejorar la empleabilidad de las personas desempleadas,246.63
TELEVIDEO NOVELDA SA UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"5,024.82"
TELEVISIO DE CATALUNYA SA,Mejorar la empleabilidad de las personas desempleadas,"2,204.69"
"TELEVISIO DE GIRONA, SL",Mejorar la empleabilidad de las personas desempleadas,633.30
"TELEVISIO DE LES ILLES BALEARS, SA",Mejorar la empleabilidad de las personas desempleadas,"1,762.60"
TELEVISION ALMENDRALEJO S.L.,Mejorar la empleabilidad de las personas desempleadas,"1,294.58"
TELEVISION ALMORADI SL,Mejorar la empleabilidad de las personas desempleadas,273.85
"TELEVISION BIGGEST OPERATIVA, S.L.",Mejorar la empleabilidad de las personas desempleadas,919.89
"TELEVISION CAMPO DE GIBRALTAR, SA",Mejorar la empleabilidad de las personas desempleadas,"1,008.11"
TELEVISION DIGITAL MADRID SL,Mejorar la empleabilidad de las personas desempleadas,"1,145.09"
TELEVISION LOCAL GIJON SL,Mejorar la empleabilidad de las personas desempleadas,666.70
"TELEVISION POPULAR DE BADAJOZ, S.A.",Mejorar la empleabilidad de las personas desempleadas,481.62
TELEVISION POPULAR DE SEVILLA SL,Mejorar la empleabilidad de las personas desempleadas,849.96
TELEVISION POPULAR DE TENERIFE SL,Mejorar la empleabilidad de las personas desempleadas,"1,800.00"
TELEVISION POPULAR DEL MEDITERRANEO SA,Mejorar la empleabilidad de las personas desempleadas,"4,985.37"
TELEVISION Y RADIO EXTREMADURA SL,Mejorar la empleabilidad de las personas desempleadas,416.67
TELEVOLCAN SL,Mejorar la empleabilidad de las personas desempleadas,"1,266.73"
"TELEXESTION ASESORES ASOCIADOS,S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"1,080.12"
TELEXTORAGE IBERICA SL,Mejorar la empleabilidad de las personas desempleadas,302.21
TELEZAPATO SL,Mejorar la empleabilidad de las personas desempleadas,788.57
"TELGRA PROJECTES I SISTEMES ELECTRONICS DE SEGURETAT, S",Mejorar la empleabilidad de las personas desempleadas,"1,900.00"
TELIC SA,Mejorar la empleabilidad de las personas desempleadas,"5,376.03"
TELICANTEL SL,Mejorar la empleabilidad de las personas desempleadas,741.34
"TE-LI-DE, SL",Mejorar la empleabilidad de las personas desempleadas,"11,676.54"
"TELIMU PROYECTOS INMOBILIARIOS, SL",Mejorar la empleabilidad de las personas desempleadas,"1,400.00"
TELINCO COMUNICACIONES S.L.,Mejorar la empleabilidad de las personas desempleadas,"2,846.72"
TELINDUS SAU,Mejorar la empleabilidad de las personas desempleadas,636.53
TELINEX DEL GUADIANA S L,Mejorar la empleabilidad de las personas desempleadas,391.10
TELINFOR SL,Mejorar la empleabilidad de las personas desempleadas,"2,177.35"
TELIO-06.S.L.L.,Mejorar la empleabilidad de las personas desempleadas,637.47
TELKER TELEMARKETING SL,Mejorar la empleabilidad de las personas desempleadas,"1,912.41"
TELKRON SA,Mejorar la empleabilidad de las personas desempleadas,425.01
TELL ME TELEFONIA Y SISTEMAS SL,Mejorar la empleabilidad de las personas desempleadas,424.98
TELL TRAINING SA,Mejorar la empleabilidad de las personas desempleadas,"6,043.54"
"TELLA VIVIENDAS, SL",Mejorar la empleabilidad de las personas desempleadas,495.77
TELLEZ Y GARCIA SL,Mejorar la empleabilidad de las personas desempleadas,883.00
TELLINF SISTEMAS DE COMUNICACION SL,Mejorar la empleabilidad de las personas desempleadas,711.10
TELLO MOTOR SA,Mejorar la empleabilidad de las personas desempleadas,"1,490.12"
TELLO TECNICAS DEL AGUA SL,Mejorar la empleabilidad de las personas desempleadas,188.90
"TELLOREN INGENIERIA,S.L.",Mejorar la empleabilidad de las personas desempleadas,489.91
TELLSA SL,Mejorar la empleabilidad de las personas desempleadas,259.94
TELMAN TALLERES ELECTRICOS Y MANTENIMIENTO SL,Mejorar la empleabilidad de las personas desempleadas,"1,389.91"
"TELMARF BLAU, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2,091.06"
"TELMO COMUNICACIONES MOVILES, SL",Mejorar la empleabilidad de las personas desempleadas,357.25
TELMO PIRES ALISTE-PORFIRIO MANUEL PIRES GONCALVES- CAR,Mejorar la empleabilidad de las personas desempleadas,"1,044.85"
TELMO SL,Mejorar la empleabilidad de las personas desempleadas,400.00
TELNET INFORMATICA SL,Mejorar la empleabilidad de las personas desempleadas,"1,266.59"
"TELNET SISTEMAS 2008,S.L.",Mejorar la empleabilidad de las personas desempleadas,8.88
"TELOPLANCHO, C.B.",Mejorar la empleabilidad de las personas desempleadas,"1,113.24"
"TELPA, SL",Mejorar la empleabilidad de las personas desempleadas,"1,409.02"
TELPASIN SL,Mejorar la empleabilidad de las personas desempleadas,"1,794.54"
TELPES SL,Mejorar la empleabilidad de las personas desempleadas,677.60
"TELPINO, S.L.",Mejorar la empleabilidad de las personas desempleadas,495.81
"TELPROSER BARCELONA,S.L.",Mejorar la empleabilidad de las personas desempleadas,996.09
