BENEFICIARIO,TIPO DE OPERACION,GASTO PUBLICO
"1929 GRUPO CONSULTOR, SL",Mejorar la empleabilidad de las personas desempleadas,"306,92"
1944 REPRESENTACIONES L.F. BLANCO SL,Mejorar la empleabilidad de las personas desempleadas,"217,70"
1959 ASESORES SL,Mejorar la empleabilidad de las personas desempleadas,"1.305,62"
"1971 COEMA FERROL,S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.910,57"
"1974 ACTIVE PARTNER,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.166,32"
1980 CONSULTORS LEGALS SL,Mejorar la empleabilidad de las personas desempleadas,"2.324,98"
"1983 ILDE CONSTRUCCIONES Y REFORMAS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.008,14"
1985-VIARCA SL,Mejorar la empleabilidad de las personas desempleadas,"2.043,34"
"1987 INTEC ENGINYERIA, SL",Mejorar la empleabilidad de las personas desempleadas,"239,67"
"1991 CRESCENDO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.191,04"
1995 ADOS ASESORES SL,Mejorar la empleabilidad de las personas desempleadas,"1.908,89"
1995 AUTOS SL,Mejorar la empleabilidad de las personas desempleadas,"500,00"
"1997 ALMA, SL",Mejorar la empleabilidad de las personas desempleadas,"436,74"
"1997 FINQUESMAR XXII, S.L.",Mejorar la empleabilidad de las personas desempleadas,"345,28"
1AUTOMOVILES INNOVACION Y DESARROLLO SL,Mejorar la empleabilidad de las personas desempleadas,"576,59"
"1GLOBAL JPPI, SL",Mejorar la empleabilidad de las personas desempleadas,"400,00"
2 A PROMOCIONES PUBLICITARIAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.972,44"
2 BIS SL,Mejorar la empleabilidad de las personas desempleadas,"2.584,93"
"2 EMBEDCOM, SL",Mejorar la empleabilidad de las personas desempleadas,"1.300,03"
2 F FORMACION SL,Mejorar la empleabilidad de las personas desempleadas,"998,64"
"2 I CONSULTORIA, SL",Mejorar la empleabilidad de las personas desempleadas,"106,23"
2 I INFORMATICA INDUSTRIAL SA,Mejorar la empleabilidad de las personas desempleadas,"314,06"
2 J A CB,Mejorar la empleabilidad de las personas desempleadas,"1.043,13"
2 KAS Y 2 JOTAS SL,Mejorar la empleabilidad de las personas desempleadas,"134,55"
2 M TOPOGRAFIA Y MEDICIONES SL,Mejorar la empleabilidad de las personas desempleadas,"419,65"
2 MARES DEMIL SL,Mejorar la empleabilidad de las personas desempleadas,"1.465,03"
"2 MAS 2 IGUAL A 5 PRODUCCIONES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"162,90"
"2 PI R INGENIEROS-1, SL",Mejorar la empleabilidad de las personas desempleadas,"6.312,55"
2 R MOBEL SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"2 WWW DESIGNERS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"2.000 RIPOLL , SL",Mejorar la empleabilidad de las personas desempleadas,"1.286,58"
"2.000 WILGA, SL",Mejorar la empleabilidad de las personas desempleadas,"36.008,54"
"20.20 MOBILE (ESPANA), S.A.",Mejorar la empleabilidad de las personas desempleadas,"30,68"
"200 LINCES, S.L._-EN FORMACION-",Mejorar la empleabilidad de las personas desempleadas,"775,55"
"2000 BIM INFORMATICA, SL",Mejorar la empleabilidad de las personas desempleadas,"277,78"
"2000 CUINEM, S.L.",Mejorar la empleabilidad de las personas desempleadas,"3.800,00"
2000 ELYOTROS SL,Mejorar la empleabilidad de las personas desempleadas,"429,98"
"2000 GOALB,S.L.",Mejorar la empleabilidad de las personas desempleadas,"833,38"
2000 PUBLIMARK SL,Mejorar la empleabilidad de las personas desempleadas,"409,67"
"2000-SOLUCIONS INFORMATIQUES I COMPTABLES, SL LABORAL",Mejorar la empleabilidad de las personas desempleadas,"1.636,63"
2001 GRUPO IZAHSS SL,Mejorar la empleabilidad de las personas desempleadas,"15.336,18"
"2001 LAGAN 2007,S.L.(EN CONSTITUCINN)",Mejorar la empleabilidad de las personas desempleadas,"424,95"
"2001, ODISSEA MUSICAL, SL",Mejorar la empleabilidad de las personas desempleadas,"661,07"
2002 INVERLION SL,Mejorar la empleabilidad de las personas desempleadas,"108,35"
2002 SERVIJARDIN COIN SL,Mejorar la empleabilidad de las personas desempleadas,"705,65"
2002 SPORT MOVIL SL,Mejorar la empleabilidad de las personas desempleadas,"188,41"
"2003 AGDODECAEDRO, SL",Mejorar la empleabilidad de las personas desempleadas,"1.157,50"
"2003 BADASISGRUP, SL",Mejorar la empleabilidad de las personas desempleadas,"160,86"
"2003 GRUP CENTRE CLINIC, SL",Mejorar la empleabilidad de las personas desempleadas,"1.936,88"
2003 TOT GESTIO NOU SL,Mejorar la empleabilidad de las personas desempleadas,"1.006,95"
"2003, SA",Mejorar la empleabilidad de las personas desempleadas,"7.606,19"
"2003-TS2 VILAMAJOR, SL",Mejorar la empleabilidad de las personas desempleadas,"443,29"
2004 GODISA SLU.,Mejorar la empleabilidad de las personas desempleadas,"833,30"
2004 NEDA SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"1.425,00"
2004 REDCOM BIZKAIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.012,87"
"2005 CASTELL, SL",Mejorar la empleabilidad de las personas desempleadas,"7.638,19"
"2005 E.M.Q.& SEMSA, SL",Mejorar la empleabilidad de las personas desempleadas,"635,55"
"2005 HOTELES 2, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.038,76"
2005 IBERMASE SL,Mejorar la empleabilidad de las personas desempleadas,"1.064,43"
2005 RESTAURACION SL,Mejorar la empleabilidad de las personas desempleadas,"10.795,15"
"2005 SERENOS METROPOLITANOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.266,40"
"2006 ALIMARA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"49,56"
"2006 BARBERA JOB SPORT,S.L.",Mejorar la empleabilidad de las personas desempleadas,"3.815,33"
"2006 CATALANA DE TRANSPORTS EXCLUSIUS,S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"1.407,13"
"2006 COMBASA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"709,89"
"2006 ELECTRAUTO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.499,50"
"2006PRADES PLA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"507,61"
"2007 FARMAZUL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.384,56"
"2007 FRUITES DEL SOL SOLET,S.L.",Mejorar la empleabilidad de las personas desempleadas,"823,74"
2007 INDECOAC S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.139,66"
"2007 KLE-TRANS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"511,02"
2007 SA,Mejorar la empleabilidad de las personas desempleadas,"545,39"
"2007 SERVEIS IMMOBILIARIS ABAC,S.L.",Mejorar la empleabilidad de las personas desempleadas,"559,53"
"2007 ZABALETXE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.196,78"
"2008 FEBO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"40,12"
"2010 TRIODOS CONSULTING,SL",Mejorar la empleabilidad de las personas desempleadas,"1.222,28"
2012 CANARIAS SA,Mejorar la empleabilidad de las personas desempleadas,"1.003,33"
2020 ESTABLECIMIENTOS DE CONTROL ESTACIONAMIENTO Y ACCE,Mejorar la empleabilidad de las personas desempleadas,"253,18"
2021 MONTYGRAC SL,Mejorar la empleabilidad de las personas desempleadas,"1.083,25"
"2065 TON PROMOCIONS, S.L.U",Mejorar la empleabilidad de las personas desempleadas,"246,52"
21 COVERCOM SL,Mejorar la empleabilidad de las personas desempleadas,"2.249,07"
"21 PORTAL TECH,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.204,11"
210 PUBLICIDAD SL,Mejorar la empleabilidad de las personas desempleadas,"400,02"
"2204 BCN CLICKBOX,S.L",Mejorar la empleabilidad de las personas desempleadas,"584,42"
22N C COM.B.,Mejorar la empleabilidad de las personas desempleadas,"945,00"
"239 5 4, SL",Mejorar la empleabilidad de las personas desempleadas,"1.779,92"
24 HORAS SA,Mejorar la empleabilidad de las personas desempleadas,"353,28"
"24 MEGAS PRODUCTION,S.L.",Mejorar la empleabilidad de las personas desempleadas,"330,52"
"24 VALVULAS AC 2006, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.582,24"
"2417 SEGURSERVICE C.A.A., S.A",Mejorar la empleabilidad de las personas desempleadas,"108,76"
"24-7 DATURA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.785,62"
"24-7 SEGURSERVICE, SA",Mejorar la empleabilidad de las personas desempleadas,"7.330,29"
"24H COURIER, SL",Mejorar la empleabilidad de las personas desempleadas,"1.008,79"
24M ENVIOS URGENTES SL,Mejorar la empleabilidad de las personas desempleadas,"3.961,06"
"25 ALFILERES TORRENT, S.L.",Mejorar la empleabilidad de las personas desempleadas,"884,41"
25 HORAS CB,Mejorar la empleabilidad de las personas desempleadas,"1.796,67"
2534 DIMATICA CANARIAS SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"566,14"
"2652 COURIER, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.888,97"
"27 GRAUS NORD, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.267,77"
"2750 COT, SL",Mejorar la empleabilidad de las personas desempleadas,"1.628,47"
"279, SL",Mejorar la empleabilidad de las personas desempleadas,"396,57"
28 EUROCONSEJO ECONOMICO LEGAL SOCIEDAD COOPOERATIVA,Mejorar la empleabilidad de las personas desempleadas,"122,77"
"28 F. AZAR, SL",Mejorar la empleabilidad de las personas desempleadas,"413,33"
"2804 DALASOFT, SL",Mejorar la empleabilidad de las personas desempleadas,"35,42"
29 KENYA SL,Mejorar la empleabilidad de las personas desempleadas,"600,00"
29 PALMA SA,Mejorar la empleabilidad de las personas desempleadas,"1.232,43"
"2A CAD GLOBAL GROUP, S.L.",Mejorar la empleabilidad de las personas desempleadas,"42,48"
2AC CONSULTORES DE ARQUITECTURA & INGENIERIA SL,Mejorar la empleabilidad de las personas desempleadas,"950,00"
2H BORBON SL,Mejorar la empleabilidad de las personas desempleadas,"3.559,80"
2I EXTERNAL RESEARCH SL,Mejorar la empleabilidad de las personas desempleadas,"2.067,76"
2ID CONSULTORES DE INNOVACION Y GESTION DEL CONOC. S.L,Mejorar la empleabilidad de las personas desempleadas,"408,43"
"2L IBERICA COMPONENTES INFORMATICOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.520,37"
"2M RETOLS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"216,66"
"2M2 CASADEMONT I ASSOCIATS, SL",Mejorar la empleabilidad de las personas desempleadas,"354,22"
2MB SERVITEC SL,Mejorar la empleabilidad de las personas desempleadas,"476,72"
2MIL SOFA SELECCION SL,Mejorar la empleabilidad de las personas desempleadas,"1.636,63"
"2PE PILOTES, SL",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"2PSTELCOM C&F, S.L.",Mejorar la empleabilidad de las personas desempleadas,"495,81"
"2R SYSTEM, SL",Mejorar la empleabilidad de las personas desempleadas,"2.946,44"
2Z ZAPATOS ZAMORA SA LABORAL,Mejorar la empleabilidad de las personas desempleadas,"264,41"
3 A 2020 CONSULTORES SL,Mejorar la empleabilidad de las personas desempleadas,"290,40"
"3 A G BENI 2002, SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
3 ALIA 2 SL,Mejorar la empleabilidad de las personas desempleadas,"755,50"
"3 B MISAL, SL",Mejorar la empleabilidad de las personas desempleadas,"353,07"
3 B NEW AGE SA,Mejorar la empleabilidad de las personas desempleadas,"118,03"
"3 B PERRUQUERIA I ESTETICA, SL",Mejorar la empleabilidad de las personas desempleadas,"391,93"
"3 BAT COLOR, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.386,48"
3 BOL INGENIERIA DE PROCESOS SL,Mejorar la empleabilidad de las personas desempleadas,"529,96"
"3 D MODELING AND DESIGN LABORATORY, S.L.",Mejorar la empleabilidad de las personas desempleadas,"677,80"
"3 DIGIT SERVEIS D ENGINYERIA INFORMATICA, SL",Mejorar la empleabilidad de las personas desempleadas,"4.685,92"
3 DIGITAL GESTION GRAFICA S L,Mejorar la empleabilidad de las personas desempleadas,"446,62"
"3 DSIGNIA IMAGEN Y COMUNICACINN, S.L.",Mejorar la empleabilidad de las personas desempleadas,"200,00"
3 F GESTION COMERCIAL SL,Mejorar la empleabilidad de las personas desempleadas,"129,97"
"3 HOSTMEN, SL",Mejorar la empleabilidad de las personas desempleadas,"1.585,81"
3 I INGENIERIA INDUSTRIAL SL,Mejorar la empleabilidad de las personas desempleadas,"1.422,88"
3 L INTERNACIONAL SA,Mejorar la empleabilidad de las personas desempleadas,"4.485,02"
3 LIM 2000 SL,Mejorar la empleabilidad de las personas desempleadas,"3.194,26"
"3 ONTHEWEB, SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
3 P PELUQUEROS SL,Mejorar la empleabilidad de las personas desempleadas,"953,28"
"3 TORRES COTTAGE,S.L.",Mejorar la empleabilidad de las personas desempleadas,"73,16"
3 URBANISMO C.B.,Mejorar la empleabilidad de las personas desempleadas,"1.274,94"
"3 V ASSESSORS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
3 X TRES FINQUES SCCL,Mejorar la empleabilidad de las personas desempleadas,"495,16"
"3 YAMALES, SL",Mejorar la empleabilidad de las personas desempleadas,"56,66"
3.D. DISENO SA,Mejorar la empleabilidad de las personas desempleadas,"1.500,00"
"30 DIAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"133,34"
"3003 LLEVAMAT,SL",Mejorar la empleabilidad de las personas desempleadas,"1.457,23"
"3005PRATSCALVO,SL",Mejorar la empleabilidad de las personas desempleadas,"1.249,85"
"303 GESTIO, SL",Mejorar la empleabilidad de las personas desempleadas,"3.466,66"
31 HIGLAND TGN 2020 S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.253,34"
312 RESTAURADORES SL,Mejorar la empleabilidad de las personas desempleadas,"754,41"
"314BCN, S.L.P.",Mejorar la empleabilidad de las personas desempleadas,"5,31"
"31C2007 IMPORTACIONES INFORMATICAS INSULARES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"441,50"
33 CONSTRUCT SL EN CONST,Mejorar la empleabilidad de las personas desempleadas,"500,00"
"33 MIL, SL",Mejorar la empleabilidad de las personas desempleadas,"1.563,34"
33VERSIONES GONZALEZ SANTOS S L,Mejorar la empleabilidad de las personas desempleadas,"332,88"
3454 GRENOBLE SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"839,96"
3491 MA SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,01"
"360 CORPORATE FINANCE, S.A",Mejorar la empleabilidad de las personas desempleadas,"4.053,16"
"360 CREATIVITAT, SL",Mejorar la empleabilidad de las personas desempleadas,"2.154,57"
360 GRADOS ACTIVA SL,Mejorar la empleabilidad de las personas desempleadas,"672,08"
3C PILATES DESARROLLO PERSONAL SL,Mejorar la empleabilidad de las personas desempleadas,"934,95"
3D DISENO Y DIGITALIZACION DE DATOS SAL,Mejorar la empleabilidad de las personas desempleadas,"400,00"
"3D HEALTH RESEARCH, SL",Mejorar la empleabilidad de las personas desempleadas,"1.414,76"
"3D JUEGOS PUBLICACIONES ONLINE MEDIA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"402,24"
"3D3 ARQUITECTOS, SL",Mejorar la empleabilidad de las personas desempleadas,"33,30"
3DA SL,Mejorar la empleabilidad de las personas desempleadas,"65,03"
3ECEL LOGISTICA SL,Mejorar la empleabilidad de las personas desempleadas,"464,39"
"3ELECCION Y RECICLADO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.348,19"
3EMULTIMEDIA COMUNICACION EN INTERNET SL,Mejorar la empleabilidad de las personas desempleadas,"1.350,00"
3G GABINETE GESTION GLOBAL DE LA INGENIERIA Y EDIFICACI,Mejorar la empleabilidad de las personas desempleadas,"675,25"
"3G SOLUCIONES MOVILIDAD, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
"3GH INFORMATICA INTEGRAL, S.L",Mejorar la empleabilidad de las personas desempleadas,"5.870,01"
"3H MAS 1 REGALO DE EMPRESA, SL",Mejorar la empleabilidad de las personas desempleadas,"972,75"
"3H3M, SL",Mejorar la empleabilidad de las personas desempleadas,"72,50"
3HOGANZAS SL,Mejorar la empleabilidad de las personas desempleadas,"186,47"
"3I MULTIMEDIA, SL",Mejorar la empleabilidad de las personas desempleadas,"863,27"
3J KPITAL SL,Mejorar la empleabilidad de las personas desempleadas,"600,00"
"3J3D INGENIERIA DE DETALLE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"4.046,61"
3LEG ENGINEERING SL,Mejorar la empleabilidad de las personas desempleadas,"4.552,77"
3M LOGISTICA SL,Mejorar la empleabilidad de las personas desempleadas,"400,02"
"3NET SECURITY SYSTEMS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.009,26"
"3P BIOPHARMACEUTICALS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"240,78"
3PFRUITS TERMENS SLU,Mejorar la empleabilidad de las personas desempleadas,"212,48"
"3PLUS SOLUCIONES FORMATIVAS,S.L.U.",Mejorar la empleabilidad de las personas desempleadas,"1.864,23"
"3PUNTS GALERIA, SL",Mejorar la empleabilidad de las personas desempleadas,"108,59"
"3Q SERVICE, C.B.",Mejorar la empleabilidad de las personas desempleadas,"1.248,90"
"3R AMBIENTAL, SL",Mejorar la empleabilidad de las personas desempleadas,"1.191,69"
3RG INDUSTRIAL AUTO SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
"3VERTEX SOPORTE INFORMATICO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"423,19"
4 AREAS GESTION DE PROYECTOS COMERCIALES SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
4 C SERVICIOS PUBLICITARIOS SL,Mejorar la empleabilidad de las personas desempleadas,"212,48"
4 D-FUEN SL,Mejorar la empleabilidad de las personas desempleadas,"566,64"
"4 GANJU, S.L.",Mejorar la empleabilidad de las personas desempleadas,"216,45"
4 GUN SL,Mejorar la empleabilidad de las personas desempleadas,"3.959,94"
4 ILLES BROKERS INMOBILIARIOS SL,Mejorar la empleabilidad de las personas desempleadas,"656,32"
"4 POR 4 MOTOR GRAN VIA ALICANTE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"169,09"
4 S INSTALACIONES SA,Mejorar la empleabilidad de las personas desempleadas,"664,34"
4 SERVICIOS INFORMATICOS MURCIA-ALICANTE SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
4 SIGHT TECHNO28GIES EUROPA SL,Mejorar la empleabilidad de las personas desempleadas,"1.930,50"
4 TRAPOS PA LLEVAR S.L.,Mejorar la empleabilidad de las personas desempleadas,"169,95"
400 GALLINAS CB,Mejorar la empleabilidad de las personas desempleadas,"1.131,10"
"41 ESQUEBA ,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.700,00"
"41 VALLES, SL",Mejorar la empleabilidad de las personas desempleadas,"29,97"
"410 DE CLIMATIZACION S,",Mejorar la empleabilidad de las personas desempleadas,"766,58"
43 TV SL,Mejorar la empleabilidad de las personas desempleadas,"3.800,00"
"44 C.M. GIR, SL",Mejorar la empleabilidad de las personas desempleadas,"988,05"
"461 JORDIS, SL",Mejorar la empleabilidad de las personas desempleadas,"33,33"
"4C ANTEOLLOS, SL",Mejorar la empleabilidad de las personas desempleadas,"955,61"
"4C ASESORES FISCALES INTERNACIONALES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"458,02"
4D FACTORY SL,Mejorar la empleabilidad de las personas desempleadas,"2.448,18"
"4ICOMIO CON4 DISENO GRAFICO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.005,72"
"4LIFE RESEARCH SPAIN,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.896,65"
"4M,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.273,26"
"4P FOCUS, SL",Mejorar la empleabilidad de las personas desempleadas,"2.398,17"
5 A SEC ESPANA SA,Mejorar la empleabilidad de las personas desempleadas,"1.548,79"
5 ARCOS C.B.,Mejorar la empleabilidad de las personas desempleadas,"187,32"
"5 ARTFINAL, SL",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
5 ERRES CENTRO ESPECIAL DE EMPLEO SL,Mejorar la empleabilidad de las personas desempleadas,"252,57"
"5 SERVEIS EQUIP DE PROFESSIONALS A DOMICILI, SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"50 TWO PROJECTS, S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"1.055,37"
500 MAONS SL,Mejorar la empleabilidad de las personas desempleadas,"443,83"
50007 TRANSPEREZ SL,Mejorar la empleabilidad de las personas desempleadas,"5.387,23"
50014 AREM SL LABORAL,Mejorar la empleabilidad de las personas desempleadas,"1.206,44"
"504 NINOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"7.330,85"
"520 SERVEIS GRAFICS, SL",Mejorar la empleabilidad de las personas desempleadas,"956,61"
"529 GRUPO ANTIGUA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.680,36"
5ESISA SL,Mejorar la empleabilidad de las personas desempleadas,"1.995,72"
5G AUX-ING SL,Mejorar la empleabilidad de las personas desempleadas,"1.480,32"
"5RECHINAL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"44,27"
"6 - TEMA.COM, S.C.C.CL.",Mejorar la empleabilidad de las personas desempleadas,"781,21"
60 WATIOS S.L.,Mejorar la empleabilidad de las personas desempleadas,"128,90"
601 PRODUCCIONES AUDIOVISUALES SL,Mejorar la empleabilidad de las personas desempleadas,"1.027,03"
62 07 GABINETE DE DISENO DESARROLLO Y PROTOTIPADO S.L.,Mejorar la empleabilidad de las personas desempleadas,"540,65"
622 TALLER D ARQUITECTURA_S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
623 SERVICIOS PROFESIONALES INDEPENDIENTES SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,55"
64 VH ASSESSORS SL,Mejorar la empleabilidad de las personas desempleadas,"1.796,47"
"69 COMUNICACION DIGITAL INTERACTIVA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"616,65"
6A OBRA GRAFICA SL,Mejorar la empleabilidad de las personas desempleadas,"1.300,00"
"6D YOU LLEIDA, S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"526,49"
"6-DAU SAQUI,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"6ORIANO Y PASCUAL, COM.B.",Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
"6Q & ANGELS ASSOCIATS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.899,90"
6TEMA GESTIO I CONTROL D OBRES SL,Mejorar la empleabilidad de las personas desempleadas,"2.660,89"
"7 I TRIA, SAL",Mejorar la empleabilidad de las personas desempleadas,"74.296,58"
"7 INTER-SOLUCIONS 2002, S.L",Mejorar la empleabilidad de las personas desempleadas,"708,30"
7 R RECICLA CENTER SL,Mejorar la empleabilidad de las personas desempleadas,"275,56"
"750 MILESIMAS, SL",Mejorar la empleabilidad de las personas desempleadas,"7.473,16"
"77TRES ARROBA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"657,82"
7GG CONSULTORIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.130,24"
"8 COMA EVENTS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"314,00"
"80 CAFE-PUB ALICANTE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"143,19"
82 CHAMIZO SL,Mejorar la empleabilidad de las personas desempleadas,"1.719,86"
"84 NOVANS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"295,13"
8TH ART STUDIO SL,Mejorar la empleabilidad de las personas desempleadas,"602,16"
9 ART SAFOR SL LABORAL,Mejorar la empleabilidad de las personas desempleadas,"548,90"
"9 CASAL LLAVANERES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"760,92"
"9 COMPANYS @ RIBES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"203,04"
"9 INTEX-5000, SL",Mejorar la empleabilidad de las personas desempleadas,"1.250,98"
"9 NAT, SL",Mejorar la empleabilidad de las personas desempleadas,"1.860,89"
9 REINAS MARKETING Y EVENTOS SL,Mejorar la empleabilidad de las personas desempleadas,"533,20"
"9 RUBBER,S.L.U.",Mejorar la empleabilidad de las personas desempleadas,"827,93"
"9.IMPRESSIO, SA",Mejorar la empleabilidad de las personas desempleadas,"455,52"
90 GRADOS DESNIVEL SL,Mejorar la empleabilidad de las personas desempleadas,"1.323,51"
"903 PROGERMA, S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"9.278,82"
"92 ACCION, SL",Mejorar la empleabilidad de las personas desempleadas,"199,94"
92 SA,Mejorar la empleabilidad de las personas desempleadas,"2.215,28"
"92525AS BONILLA,, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.000,10"
9340E SOLAR GESTION ENERGETICA S.L.,Mejorar la empleabilidad de las personas desempleadas,"958,55"
"95 MERCUS II PATRIMONIO, SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"95-ARTEPAN, SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"97 S & F, SL",Mejorar la empleabilidad de las personas desempleadas,"96,67"
9741,Mejorar la empleabilidad de las personas desempleadas,"8,80"
97-ELETEC SL,Mejorar la empleabilidad de las personas desempleadas,"419,78"
"98 ROYFA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.160,38"
