BENEFICIARIO,TIPO DE OPERACION,GASTO PUBLICO
PLANTAS OZORES SL.,Mejorar la empleabilidad de las personas desempleadas,290.82
"PLANTAS SALA, SL",Mejorar la empleabilidad de las personas desempleadas,210.1
"PLANTAS TORTOSA,S.L.",Mejorar la empleabilidad de las personas desempleadas,163.27
PLANTAS Y CONTRAFUERTES CRUZ SL,Mejorar la empleabilidad de las personas desempleadas,4931.06
PLANTAS Y DECORACION FLORAL SL,Mejorar la empleabilidad de las personas desempleadas,561.91
"PLANTAS Y FLORES MARILO, S.L.",Mejorar la empleabilidad de las personas desempleadas,602.02
PLANTAVITAL SL,Mejorar la empleabilidad de las personas desempleadas,522.19
PLANTEA RESPUESTAS INTEGRALES SA,Mejorar la empleabilidad de las personas desempleadas,2024.02
"PLANTERS CASAS, SL",Mejorar la empleabilidad de las personas desempleadas,328.56
PLANTERS PERIS SL,Mejorar la empleabilidad de las personas desempleadas,1012.21
"PLANTES BADA, SL",Mejorar la empleabilidad de las personas desempleadas,59.94
PLANTIBAMAR SL,Mejorar la empleabilidad de las personas desempleadas,2571.08
"PLANTIFAY,S.L.",Mejorar la empleabilidad de las personas desempleadas,14641.06
PLANTILLAS ALZABARES SL,Mejorar la empleabilidad de las personas desempleadas,539.96
PLANTILLAS ANATOMISCH SL,Mejorar la empleabilidad de las personas desempleadas,2609.88
PLANTILLAS ANTONIO SL,Mejorar la empleabilidad de las personas desempleadas,886.58
PLANTILLAS COMODOPLAN SL,Mejorar la empleabilidad de las personas desempleadas,477.8
PLANTILLAS ELX SL,Mejorar la empleabilidad de las personas desempleadas,1596.57
PLANTILLAS FLEXIBLES SL,Mejorar la empleabilidad de las personas desempleadas,1833.1
PLANTILLAS HERNANDEZ SL,Mejorar la empleabilidad de las personas desempleadas,200
"PLANTILLAS MAITE, S.L.",Mejorar la empleabilidad de las personas desempleadas,1909.89
PLANTILLAS MARTINEZ SL,Mejorar la empleabilidad de las personas desempleadas,233.3
PLANTILLAS ROSMAR SL,Mejorar la empleabilidad de las personas desempleadas,70.83
PLANTING SL,Mejorar la empleabilidad de las personas desempleadas,1849.95
"PLANTMED, SL",Mejorar la empleabilidad de las personas desempleadas,7.22
PLANTONES CERTIFICADOS SL,Mejorar la empleabilidad de las personas desempleadas,7986.98
PLANTXA I PINTURA CASOTO SLL,Mejorar la empleabilidad de las personas desempleadas,210.02
PLANURIA SA,Mejorar la empleabilidad de las personas desempleadas,1592.28
"PLANXA I PINTURA LES PRESES, SL",Mejorar la empleabilidad de las personas desempleadas,1262.08
"PLANXA PREST, SL",Mejorar la empleabilidad de las personas desempleadas,328.18
PLANXISTERIA I PINTURA RIELLS SL,Mejorar la empleabilidad de las personas desempleadas,264.39
PLANXISTERIA I PINTURA ROGELIO SL,Mejorar la empleabilidad de las personas desempleadas,1026.01
"PLANXISTERIA INDUSTRIAL A. PONS, SL",Mejorar la empleabilidad de las personas desempleadas,1093.24
"PLANXISTERIA INDUSTRIAL MANLLEU,SL",Mejorar la empleabilidad de las personas desempleadas,3423.21
"PLANXISTERIA INDUSTRIAL RIBERA, SL",Mejorar la empleabilidad de las personas desempleadas,373.26
"PLANXISTERIA PLA, SL",Mejorar la empleabilidad de las personas desempleadas,1366.67
PLANXISTERIA REBOLLO SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,395.51
"PLANXISTERIA TECNOLOGICA DEL BERGUEDA, SL",Mejorar la empleabilidad de las personas desempleadas,3263.27
PLANYAUDIT CONSULTORES SL,Mejorar la empleabilidad de las personas desempleadas,68.44
PLAPLI SL,Mejorar la empleabilidad de las personas desempleadas,4434.43
PLAQUETA SL,Mejorar la empleabilidad de las personas desempleadas,1420.16
"PLAREN-FUTURA, SL",Mejorar la empleabilidad de las personas desempleadas,463.33
"PLAS RESUR,S.A.",Mejorar la empleabilidad de las personas desempleadas,186.58
PLASBAL SL,Mejorar la empleabilidad de las personas desempleadas,1900
PLASBEL PLASTICOS SAU,Mejorar la empleabilidad de las personas desempleadas,100
"PLASDEN, SL",Mejorar la empleabilidad de las personas desempleadas,696.67
"PLASENARO, S.L.",Mejorar la empleabilidad de las personas desempleadas,1900
PLASENCIA SPORTS CB,Mejorar la empleabilidad de las personas desempleadas,1130.92
PLASENCIA VITAL S.L.,Mejorar la empleabilidad de las personas desempleadas,9316.43
"PLASERTUI SL, EN CONSTITUCION",Mejorar la empleabilidad de las personas desempleadas,66.67
PLASGEN MATERIAS PLASTICAS SL,Mejorar la empleabilidad de las personas desempleadas,4481.22
"PLASGOM, SA UNIPERSONAL",Mejorar la empleabilidad de las personas desempleadas,1115.49
PLASGOT SL,Mejorar la empleabilidad de las personas desempleadas,222.21
PLASINTEX SL,Mejorar la empleabilidad de las personas desempleadas,263.27
"PLASMA IDEA, SL",Mejorar la empleabilidad de las personas desempleadas,205.38
"PLASMA Y OXICORTES TIRADO, SLL",Mejorar la empleabilidad de las personas desempleadas,63.27
"PLASMART, SA",Mejorar la empleabilidad de las personas desempleadas,1274.94
"PLASMATECH, SL",Mejorar la empleabilidad de las personas desempleadas,273.26
PLASMIR SA,Mejorar la empleabilidad de las personas desempleadas,706.66
"PLASPLA VILESCA INMOBILIARIA, SL",Mejorar la empleabilidad de las personas desempleadas,43.29
PLASQUI MANCHA SA,Mejorar la empleabilidad de las personas desempleadas,1286.65
PLASSER ESPANOLA SA,Mejorar la empleabilidad de las personas desempleadas,1321.41
"PLASTECNIC ACCESORIOS V.I.,S.A.",Mejorar la empleabilidad de las personas desempleadas,788.48
PLASTER IBERICA SL,Mejorar la empleabilidad de las personas desempleadas,1213.34
"PLASTERLINF INVEST, SL",Mejorar la empleabilidad de las personas desempleadas,1900
PLASTIBOR SL,Mejorar la empleabilidad de las personas desempleadas,5847.35
PLASTIC 7 A SL,Mejorar la empleabilidad de las personas desempleadas,949.11
PLASTIC CONVEYOR SYSTEM S.L.,Mejorar la empleabilidad de las personas desempleadas,1136.63
"PLASTIC PRODUCCIONS, SL",Mejorar la empleabilidad de las personas desempleadas,23.6
PLASTIC PROFIL SL,Mejorar la empleabilidad de las personas desempleadas,563.27
"PLASTIC TECNIC DE CATALUNYA, SL",Mejorar la empleabilidad de las personas desempleadas,75.55
"PLASTICA PRODUCCIONES ESCENICAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,316.36
PLASTICA Y ESTETICA SL,Mejorar la empleabilidad de las personas desempleadas,893.15
PLASTICAS ZOZAYA SL,Mejorar la empleabilidad de las personas desempleadas,275.49
"PLASTICBAGES INDUSTRIAL, SL",Mejorar la empleabilidad de las personas desempleadas,1879.82
PLASTICBAND SA,Mejorar la empleabilidad de las personas desempleadas,1276.99
PLASTICOM VELILLA SL,Mejorar la empleabilidad de las personas desempleadas,1761.47
PLASTICOS ABC SPAIN SA,Mejorar la empleabilidad de las personas desempleadas,559.93
PLASTICOS ALMAR MURCIA SL,Mejorar la empleabilidad de las personas desempleadas,406.12
PLASTICOS ALSER SL,Mejorar la empleabilidad de las personas desempleadas,467.43
PLASTICOS ARCONES SL,Mejorar la empleabilidad de las personas desempleadas,694.08
PLASTICOS ASCASO SL,Mejorar la empleabilidad de las personas desempleadas,186.52
PLASTICOS AURRERA SA,Mejorar la empleabilidad de las personas desempleadas,749.95
PLASTICOS BALAGUER SL,Mejorar la empleabilidad de las personas desempleadas,33.3
"PLASTICOS BARRIONUEVO, S.L.L.",Mejorar la empleabilidad de las personas desempleadas,2448.89
PLASTICOS CARRERA SL,Mejorar la empleabilidad de las personas desempleadas,1316.65
"PLASTICOS CENACHERO, S.L.",Mejorar la empleabilidad de las personas desempleadas,1215.32
PLASTICOS CLOSSA SL,Mejorar la empleabilidad de las personas desempleadas,293.25
PLASTICOS COSTA LUZ S.L.,Mejorar la empleabilidad de las personas desempleadas,540.65
PLASTICOS COVADONGA SLL,Mejorar la empleabilidad de las personas desempleadas,706.6
"PLASTICOS DE MIGUEL, SL",Mejorar la empleabilidad de las personas desempleadas,476.62
PLASTICOS DE PALENCIA SA,Mejorar la empleabilidad de las personas desempleadas,2544.23
PLASTICOS DEL ORO SL,Mejorar la empleabilidad de las personas desempleadas,1516.99
PLASTICOS DEL SEGURA SL,Mejorar la empleabilidad de las personas desempleadas,610.3
PLASTICOS DOMASA SL,Mejorar la empleabilidad de las personas desempleadas,743.7
"PLASTICOS DOREXI, S.L.",Mejorar la empleabilidad de las personas desempleadas,473.26
PLASTICOS DUREX SA,Mejorar la empleabilidad de las personas desempleadas,1200.06
PLASTICOS ERUM SL,Mejorar la empleabilidad de las personas desempleadas,2596.53
PLASTICOS ESPANOLES SA,Mejorar la empleabilidad de las personas desempleadas,1116.18
PLASTICOS ESTUPINAN SL,Mejorar la empleabilidad de las personas desempleadas,160.54
PLASTICOS FERRANDO SL,Mejorar la empleabilidad de las personas desempleadas,759.96
PLASTICOS FLETA SA,Mejorar la empleabilidad de las personas desempleadas,433.2
"PLASTICOS FRANCES, SA",Mejorar la empleabilidad de las personas desempleadas,1106.6
PLASTICOS GRANADA SA,Mejorar la empleabilidad de las personas desempleadas,10990.45
PLASTICOS GUADALAVIAR SA,Mejorar la empleabilidad de las personas desempleadas,73.26
"PLASTICOS HEDICAN, S.L.",Mejorar la empleabilidad de las personas desempleadas,1586.48
PLASTICOS HITA SL,Mejorar la empleabilidad de las personas desempleadas,626.67
PLASTICOS HUMBRIAS SA,Mejorar la empleabilidad de las personas desempleadas,136.53
"PLASTICOS IDELLA, S.L.",Mejorar la empleabilidad de las personas desempleadas,1043.13
"PLASTICOS IMA, SA",Mejorar la empleabilidad de las personas desempleadas,11020.1
PLASTICOS INDUSTRIALES DEL SUR SA,Mejorar la empleabilidad de las personas desempleadas,133.34
PLASTICOS INDUSTRIALES SA,Mejorar la empleabilidad de las personas desempleadas,1389.91
PLASTICOS INYECTABLES S.L.,Mejorar la empleabilidad de las personas desempleadas,2143.58
PLASTICOS INYECTADOS JUDO SA,Mejorar la empleabilidad de las personas desempleadas,1900
PLASTICOS JARA SL,Mejorar la empleabilidad de las personas desempleadas,977.37
PLASTICOS JESAN SLL,Mejorar la empleabilidad de las personas desempleadas,1269.93
PLASTICOS JOBGAR SL,Mejorar la empleabilidad de las personas desempleadas,126.61
PLASTICOS JUMARSOL SA,Mejorar la empleabilidad de las personas desempleadas,5525.48
PLASTICOS LARROSA SL,Mejorar la empleabilidad de las personas desempleadas,673.33
PLASTICOS LORCA SL,Mejorar la empleabilidad de las personas desempleadas,1900
PLASTICOS MAGONSA S.L. UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,606.73
PLASTICOS MIRAS SL,Mejorar la empleabilidad de las personas desempleadas,1142.28
PLASTICOS MOLDEADOS DEL SUR SL,Mejorar la empleabilidad de las personas desempleadas,1486.38
PLASTICOS MONTISON SL,Mejorar la empleabilidad de las personas desempleadas,450
PLASTICOS NIGRAN SL,Mejorar la empleabilidad de las personas desempleadas,848.15
"PLASTICOS ORMAZABAL, SL",Mejorar la empleabilidad de las personas desempleadas,373.33
PLASTICOS PEDRO BARDERA SL,Mejorar la empleabilidad de las personas desempleadas,744.26
PLASTICOS PLARI SA,Mejorar la empleabilidad de las personas desempleadas,1286.68
PLASTICOS PLASTYMAT SL,Mejorar la empleabilidad de las personas desempleadas,1090.77
PLASTICOS QUEVEDO SL,Mejorar la empleabilidad de las personas desempleadas,368.87
PLASTICOS RAYSA SA,Mejorar la empleabilidad de las personas desempleadas,5145.33
"PLASTICOS REFORZADOS TORRES, SL",Mejorar la empleabilidad de las personas desempleadas,903.34
PLASTICOS RIAZA SL,Mejorar la empleabilidad de las personas desempleadas,500.53
PLASTICOS RIVADIL SL,Mejorar la empleabilidad de las personas desempleadas,1900
PLASTICOS RODA SL,Mejorar la empleabilidad de las personas desempleadas,1266.67
PLASTICOS ROVI SA,Mejorar la empleabilidad de las personas desempleadas,1900
"PLASTICOS RUBLA, SL",Mejorar la empleabilidad de las personas desempleadas,408.9
PLASTICOS SALINETAS S.L.,Mejorar la empleabilidad de las personas desempleadas,1023.31
PLASTICOS SEDISAC SL,Mejorar la empleabilidad de las personas desempleadas,8619.09
"PLASTICOS SYC, SL",Mejorar la empleabilidad de las personas desempleadas,15601.67
"PLASTICOS TECNICOS VALLENSES, S.L.",Mejorar la empleabilidad de las personas desempleadas,286.58
PLASTICOS TOBRA SA,Mejorar la empleabilidad de las personas desempleadas,1386.58
PLASTICOS VANGUARDIA SA,Mejorar la empleabilidad de las personas desempleadas,595.59
PLASTICOS VIDAL SL,Mejorar la empleabilidad de las personas desempleadas,16581.88
PLASTICOS VITRIFICADOS ARLANZON SA,Mejorar la empleabilidad de las personas desempleadas,2614.67
PLASTICOS VM SA,Mejorar la empleabilidad de las personas desempleadas,1700
PLASTICOS Y DERIVADOS PLASKOW SL,Mejorar la empleabilidad de las personas desempleadas,672.98
PLASTICOS Y DERIVADOS PLASTYTIME SL,Mejorar la empleabilidad de las personas desempleadas,580.76
PLASTICOS Y DESARROLLOS SA,Mejorar la empleabilidad de las personas desempleadas,1403.32
PLASTICOS Y EMBALAJES OJEDA SL,Mejorar la empleabilidad de las personas desempleadas,2532.44
PLASTICOS Y PAPELES AURELIO SA,Mejorar la empleabilidad de las personas desempleadas,297.48
"PLASTICOS Y PAPELES REDONDO, SL",Mejorar la empleabilidad de las personas desempleadas,1898.85
"PLASTICOS Y TECHOS, SL",Mejorar la empleabilidad de las personas desempleadas,476.9
PLASTICOS YOLANDA SL,Mejorar la empleabilidad de las personas desempleadas,1093.22
PLASTICOS ZALMU SL,Mejorar la empleabilidad de las personas desempleadas,3386.91
PLASTICOSUR SA,Mejorar la empleabilidad de las personas desempleadas,1266.73
PLASTICS ACEVEDOS SL,Mejorar la empleabilidad de las personas desempleadas,549.95
PLASTICS ALT CAMP SA,Mejorar la empleabilidad de las personas desempleadas,4726.89
"PLASTICS ARIN, SA",Mejorar la empleabilidad de las personas desempleadas,2320.22
"PLASTICS BOIX, SL",Mejorar la empleabilidad de las personas desempleadas,73.26
"PLASTICS CARDEDEU, SL",Mejorar la empleabilidad de las personas desempleadas,3272.67
PLASTICS CLOFENT SL,Mejorar la empleabilidad de las personas desempleadas,1063.33
"PLASTICS CUBELLS,SL",Mejorar la empleabilidad de las personas desempleadas,1093.24
PLASTICS ESPELT SL,Mejorar la empleabilidad de las personas desempleadas,1266.73
PLASTICS I CONSTRUCCIO SL,Mejorar la empleabilidad de las personas desempleadas,1636.67
PLASTICS I TAPISSERIES LERMAN SL,Mejorar la empleabilidad de las personas desempleadas,493.42
"PLASTICS VALLES, SL",Mejorar la empleabilidad de las personas desempleadas,4410.26
PLASTICS VTG FOR CAGES SL,Mejorar la empleabilidad de las personas desempleadas,933.3
PLASTICSA SA,Mejorar la empleabilidad de las personas desempleadas,3166.73
PLASTIDOM EURO-IBERIA S.L.,Mejorar la empleabilidad de las personas desempleadas,1200.06
"PLASTIFICADOS GPM, SL",Mejorar la empleabilidad de las personas desempleadas,1346.23
"PLASTIHOGAR DISTRIBUCION PLASTICA Y TEXTIL, SL",Mejorar la empleabilidad de las personas desempleadas,3489.81
"PLASTIJET, SL",Mejorar la empleabilidad de las personas desempleadas,6619.72
PLASTIKEN SL,Mejorar la empleabilidad de las personas desempleadas,3582.05
"PLASTINDRUS, SLL",Mejorar la empleabilidad de las personas desempleadas,1408.88
PLASTINKA SA,Mejorar la empleabilidad de las personas desempleadas,900
PLASTINOX SL,Mejorar la empleabilidad de las personas desempleadas,800
"PLASTIQUES SOSKAI, SL",Mejorar la empleabilidad de las personas desempleadas,546.52
PLASTIRAMA SL,Mejorar la empleabilidad de las personas desempleadas,700
PLASTISAN SL,Mejorar la empleabilidad de las personas desempleadas,500
"PLASTISERT FORM, SA",Mejorar la empleabilidad de las personas desempleadas,666.42
"PLASTISOL CASSA, SL",Mejorar la empleabilidad de las personas desempleadas,1043.29
PLASTISUR SIERRA NEVADA 28 SL,Mejorar la empleabilidad de las personas desempleadas,448.86
PLASTIVAL SA,Mejorar la empleabilidad de las personas desempleadas,126.54
PLASTMOID SL,Mejorar la empleabilidad de las personas desempleadas,1333.3
"PLASTOLOGIA VIROLUZ,S.L.",Mejorar la empleabilidad de las personas desempleadas,262.04
PLASTONE SL,Mejorar la empleabilidad de las personas desempleadas,1200.06
PLASTPEL 95 SL,Mejorar la empleabilidad de las personas desempleadas,1167.62
"PLASTRO IRRIGATION IBERICA, S.L.",Mejorar la empleabilidad de las personas desempleadas,1345.77
PLASTUNION SA,Mejorar la empleabilidad de las personas desempleadas,68.89
PLASTVIL SL,Mejorar la empleabilidad de las personas desempleadas,928.66
PLASTY SA,Mejorar la empleabilidad de las personas desempleadas,1077.82
"PLASVECO, SL",Mejorar la empleabilidad de las personas desempleadas,1274.94
"PLAT RING, SL",Mejorar la empleabilidad de las personas desempleadas,1889.13
"PLAT ROTE, SL",Mejorar la empleabilidad de las personas desempleadas,585.52
PLATA DEL MEDITERRANEO SL,Mejorar la empleabilidad de las personas desempleadas,1496.57
PLATA DELVI SL,Mejorar la empleabilidad de las personas desempleadas,233.52
PLATA Y PIEDRAS SL,Mejorar la empleabilidad de las personas desempleadas,183.52
"PLATAFORMA ALLERANA,S.A.",Mejorar la empleabilidad de las personas desempleadas,2708.69
PLATAFORMA DE ATENCION TELEFONICA S.A.( EN CONSTITUCION,Mejorar la empleabilidad de las personas desempleadas,31858.55
PLATAFORMA DE COMUNICACION DIGITAL S.L.,Mejorar la empleabilidad de las personas desempleadas,262.5
"PLATAFORMA DE DISENO Y OCIO,S.L.",Mejorar la empleabilidad de las personas desempleadas,136.91
PLATAFORMA DE DISTRIBUCION CAPILAR SL,Mejorar la empleabilidad de las personas desempleadas,1896.49
"PLATAFORMA DE DISTRIBUCION CARNICA, SA",Mejorar la empleabilidad de las personas desempleadas,6800.87
PLATAFORMA DE GESTION INTEGRAL DE SERVICIOS SL,Mejorar la empleabilidad de las personas desempleadas,1274.94
PLATAFORMA DE MERCADOS Y EMPLEO SL,Mejorar la empleabilidad de las personas desempleadas,1388.83
PLATAFORMA DE OBRAS SERVICIOS Y DECORACION SL,Mejorar la empleabilidad de las personas desempleadas,313.3
PLATAFORMA DE ONGS DE ACCION SOCIAL,Mejorar la empleabilidad de las personas desempleadas,1345.77
"PLATAFORMA DE PUBLICIDAD, SA",Mejorar la empleabilidad de las personas desempleadas,774.38
"PLATAFORMA DE SERVICIOS FISCALES, SL",Mejorar la empleabilidad de las personas desempleadas,92.07
PLATAFORMA DEL VOLUNTARIADO DE ESPANA,Mejorar la empleabilidad de las personas desempleadas,1345.77
PLATAFORMA DIGITAL SL,Mejorar la empleabilidad de las personas desempleadas,1643.33
PLATAFORMA DISTRIBUCION ALIMENTOS SL,Mejorar la empleabilidad de las personas desempleadas,311.64
"PLATAFORMA EDITORIAL,S.L.",Mejorar la empleabilidad de las personas desempleadas,368.31
PLATAFORMA EMPRESARIAL DE CIUDAD REAL SLU,Mejorar la empleabilidad de las personas desempleadas,918.37
PLATAFORMA EUROPA SA,Mejorar la empleabilidad de las personas desempleadas,118886.29
PLATAFORMA IBERICA DE ASISTENCIA SL,Mejorar la empleabilidad de las personas desempleadas,429.7
PLATAFORMA LEGAL SL,Mejorar la empleabilidad de las personas desempleadas,871.17
"PLATAFORMA LOGISTICA 2003, SA",Mejorar la empleabilidad de las personas desempleadas,1575
PLATAFORMA LOGISTICA LEON S.A.,Mejorar la empleabilidad de las personas desempleadas,19297.04
"PLATAFORMA LOGISTICA MOUSE WORLD, SL",Mejorar la empleabilidad de las personas desempleadas,30
PLATAFORMA LOGNSTICA MECO S.A.,Mejorar la empleabilidad de las personas desempleadas,76855.97
PLATAFORMA RELACIONES INTEGRALES MEDIACION ASEGURAD.S.A,Mejorar la empleabilidad de las personas desempleadas,2915.72
PLATAFORMA ROMANI DE LA COMUNIDAD VALENCIANA,Mejorar la empleabilidad de las personas desempleadas,583867.74
PLATAFORMA SANITARIA SL,Mejorar la empleabilidad de las personas desempleadas,4019.11
PLATAFORMA SOBIRANIA I PROGRES EN CONSTITUCIO,Mejorar la empleabilidad de las personas desempleadas,354.15
PLATAFORMA TELEVENTA Y SERVICIOS S.L.,Mejorar la empleabilidad de las personas desempleadas,2326.14
PLATAFORMAS DE VALENCIA SL,Mejorar la empleabilidad de las personas desempleadas,262.13
"PLATAFORMAS HERMANOS CEBRIAN, S.L.",Mejorar la empleabilidad de las personas desempleadas,869.39
PLATAFORMAS LOZANO,Promotion del esplritu empresarial y de la adaptabilidad de las empresas y Refuerzo del nivel de competencia,1789.39
PLATAFORMAS NOAIN SL,Mejorar la empleabilidad de las personas desempleadas,1346.86
"PLATAFORMAS Y ANDAMIOS INDUSTRIALES, SA",Mejorar la empleabilidad de las personas desempleadas,230.48
"PLATAFORMAS Y MAQUINARIAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,539.76
