BENEFICIARIO,TIPO DE OPERACION,GASTO PUBLICO
CORPORACION DE MEDIOS DE CADIZ SL,Mejorar la empleabilidad de las personas desempleadas,4195.04
CORPORACION DE MICROTECNOLOGIAS PARA AUTOMOCION SL,Mejorar la empleabilidad de las personas desempleadas,406.07
CORPORACION DE ORGANIZACIONES Y REPRESENTACIONES SA,Mejorar la empleabilidad de las personas desempleadas,1467.15
CORPORACION DE PRACTICOS DEL PUERTO DE SANTA CRUZ TENER,Mejorar la empleabilidad de las personas desempleadas,1100
"CORPORACION DE RADIO Y TELEVISION ESPANOLA,S.A.",Mejorar la empleabilidad de las personas desempleadas,7772.53
CORPORACION DE RESERVAS ESTRATEGICAS DE PRODUCTOS PETRO,Mejorar la empleabilidad de las personas desempleadas,3991.33
"CORPORACION DENTAL ABISAL BRUPO RC, SA",Mejorar la empleabilidad de las personas desempleadas,1874.59
CORPORACION EDIFINTEL SA,Mejorar la empleabilidad de las personas desempleadas,679.92
CORPORACION EMPRESARIAL AIDA SL,Mejorar la empleabilidad de las personas desempleadas,1112.45
"CORPORACION EMPRESARIAL BARCELONESA, SL",Mejorar la empleabilidad de las personas desempleadas,1375.85
CORPORACION EMPRESARIAL CAJA RIOJA SA,Mejorar la empleabilidad de las personas desempleadas,1235.62
CORPORACION EMPRESARIAL EL DERECHO SA,Mejorar la empleabilidad de las personas desempleadas,499.99
CORPORACION EMPRESARIAL GAROZCO SL,Mejorar la empleabilidad de las personas desempleadas,237.3
CORPORACION EMPRESARIAL GRUPO HEGARA S.A.,Mejorar la empleabilidad de las personas desempleadas,203.23
"CORPORACION EMPRESARIAL SANCHEZ-MOHINO ARIAS, SL",Mejorar la empleabilidad de las personas desempleadas,384.9
CORPORACION ESPANOLA DE TRANSPORTE SA,Mejorar la empleabilidad de las personas desempleadas,4688.55
CORPORACION EUROMANSER SAL,Mejorar la empleabilidad de las personas desempleadas,3279.1
"CORPORACION EUROPEA DE SISTEMAS ELECTRICOS, S.R.L.",Mejorar la empleabilidad de las personas desempleadas,1033.33
CORPORACION F.TURIA SA,Mejorar la empleabilidad de las personas desempleadas,2453.06
CORPORACION FINANCIERA DEL GUADALETE S.L.,Mejorar la empleabilidad de las personas desempleadas,1215
CORPORACION FINANCIERA GUADALMAR SL,Mejorar la empleabilidad de las personas desempleadas,973.55
CORPORACION FINANCIERA ICARIA SA,Mejorar la empleabilidad de las personas desempleadas,1137.97
CORPORACION FINANCIERA URBION SA,Mejorar la empleabilidad de las personas desempleadas,476.92
CORPORACION FRIGORIFICA SA,Mejorar la empleabilidad de las personas desempleadas,158.18
CORPORACION GRUPO MEFLUR SL,Mejorar la empleabilidad de las personas desempleadas,1274.94
CORPORACION HISPANICA MEDIOAMBIENTAL SL,Mejorar la empleabilidad de las personas desempleadas,1066.35
CORPORACION HISPANO HOTELERA SA,Mejorar la empleabilidad de las personas desempleadas,2802.09
"CORPORACION HOTELERA BARDO, S.L.",Mejorar la empleabilidad de las personas desempleadas,190
CORPORACION INDUSTRIAL DEL CALZADO SA,Mejorar la empleabilidad de las personas desempleadas,4139.63
CORPORACION INMOBILIARIA ALBIA SA,Mejorar la empleabilidad de las personas desempleadas,1266.73
CORPORACION INMOBILIARIA INTERCONT- PROMO BARNA SA,Mejorar la empleabilidad de las personas desempleadas,1523.48
CORPORACION INTERNACIONAL AS ARES S.L.,Mejorar la empleabilidad de las personas desempleadas,1508.24
"CORPORACION INVERSORA PARLA SUR, SL",Mejorar la empleabilidad de las personas desempleadas,289.91
"CORPORACION LEGAL 2001, SL",Mejorar la empleabilidad de las personas desempleadas,13273.28
CORPORACION LUIS NORBERTO SL,Mejorar la empleabilidad de las personas desempleadas,400
CORPORACION MADRILENA DE TECNICA Y DISENO OBRAS Y SERVI,Mejorar la empleabilidad de las personas desempleadas,213.33
CORPORACION MAPFRE SA,Mejorar la empleabilidad de las personas desempleadas,648.86
CORPORACION MENORQUINA DE CABLE SA,Mejorar la empleabilidad de las personas desempleadas,1125
"CORPORACION NEGOCIOS TRANSACC.MEDITERRANEO Y ULTRAM, SL",Mejorar la empleabilidad de las personas desempleadas,212.49
CORPORACION NOVA DIVISION DE PATRIMONIO SL,Mejorar la empleabilidad de las personas desempleadas,384.84
"CORPORACION OLEICOLA JALON- MONCAYO,S.L.",Mejorar la empleabilidad de las personas desempleadas,664.41
"CORPORACION OSCENSE DE TRABAJOS EN ARTES GRAFICAS,S.L.E",Mejorar la empleabilidad de las personas desempleadas,1982.57
CORPORACION PATIBERICA SL,Mejorar la empleabilidad de las personas desempleadas,890.63
CORPORACION PROTUR SL,Mejorar la empleabilidad de las personas desempleadas,305.66
"CORPORACION QUIMICA VHEM, SL",Mejorar la empleabilidad de las personas desempleadas,1826.11
"CORPORACION ROFUX CANARIAS,S.L.",Mejorar la empleabilidad de las personas desempleadas,259.71
CORPORACION ROS CASARES S.L.,Mejorar la empleabilidad de las personas desempleadas,208.82
CORPORACION ROYAL SPAIN 07 SL,Mejorar la empleabilidad de las personas desempleadas,3773.33
CORPORACION SANT BERNAT SA,Mejorar la empleabilidad de las personas desempleadas,1384.29
"CORPORACION SANTINO GALICIA, SL.",Mejorar la empleabilidad de las personas desempleadas,1066.6
"CORPORACION SIDERURGICA, SA",Mejorar la empleabilidad de las personas desempleadas,1473.16
"CORPORACION TECNICA INNOVA, S.L.",Mejorar la empleabilidad de las personas desempleadas,9306.11
"CORPORACION TECNOLOGICA ANOXGAR, S.L.",Mejorar la empleabilidad de las personas desempleadas,59.03
CORPORACION UPWARDS 98 SA,Mejorar la empleabilidad de las personas desempleadas,1211.19
"CORPORACION VOZ DE GALICIA, SL",Mejorar la empleabilidad de las personas desempleadas,2129.94
CORPORACION WELLNESS CENTER SL,Mejorar la empleabilidad de las personas desempleadas,63.75
CORPORACION YGNUS AIR SA,Mejorar la empleabilidad de las personas desempleadas,1160.21
"CORPORACION ZIGOR, SA",Mejorar la empleabilidad de las personas desempleadas,1274.94
CORPORATE EXPRESS ESPAkA S.A,Mejorar la empleabilidad de las personas desempleadas,616.22
"CORPORATE MOBILE RECYCLING ESPANA, S.L,.",Mejorar la empleabilidad de las personas desempleadas,244.34
CORPORATE PERFORMANCE MANAGEMENT SOLUTIONS SL,Mejorar la empleabilidad de las personas desempleadas,600
"CORPORATE SAILING, S.L.",Mejorar la empleabilidad de las personas desempleadas,1900
CORPORATEJETS XXI SA,Mejorar la empleabilidad de las personas desempleadas,7383.85
"CORPORE CENTRE BALEAR, S.L.",Mejorar la empleabilidad de las personas desempleadas,1440.25
"CORPORE GYM, S.L.U.",Mejorar la empleabilidad de las personas desempleadas,558.56
"CORPORIS FABRICA,S.L.",Mejorar la empleabilidad de las personas desempleadas,897.71
CORPORY CREATIVE THINKING S.L.,Mejorar la empleabilidad de las personas desempleadas,1114.37
CORPRA SIERRA S.L.L.,Mejorar la empleabilidad de las personas desempleadas,545.57
CORPRET Y ASOCIADOS SA,Mejorar la empleabilidad de las personas desempleadas,99.02
CORRAL DE COMUNICACIONES SL,Mejorar la empleabilidad de las personas desempleadas,317.5
"CORRAL DEL AGUA, S.L.",Mejorar la empleabilidad de las personas desempleadas,1856.61
"CORRAL DUPUY, S.L.",Mejorar la empleabilidad de las personas desempleadas,566.6
CORRAL MACO SL,Mejorar la empleabilidad de las personas desempleadas,1028.29
"CORRAL OURENSE,C.B.",Mejorar la empleabilidad de las personas desempleadas,424.98
CORRAL Y CASCON SL,Mejorar la empleabilidad de las personas desempleadas,70.83
"CORRAL Y GONZALEZ ASESORES, SL",Mejorar la empleabilidad de las personas desempleadas,78.4
CORRALEJO PEDRERO SL,Mejorar la empleabilidad de las personas desempleadas,435.54
CORRAONES GIJON SL,Mejorar la empleabilidad de las personas desempleadas,1345.77
CORRE CAMINOS SPORT SL,Mejorar la empleabilidad de las personas desempleadas,400
"CORREA ESTEVEZ, ARQUITECTOS ASOCIADOS SL",Mejorar la empleabilidad de las personas desempleadas,1513.32
CORREA Y PERNAS SL,Mejorar la empleabilidad de las personas desempleadas,89.71
"CORRECHERYPONTE, CB",Mejorar la empleabilidad de las personas desempleadas,1355.22
"CORRECTORES GALLEGOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,3789.41
CORREDERA 34 SL,Mejorar la empleabilidad de las personas desempleadas,1500
"CORREDOIRA CAR-AUDIO, SL",Mejorar la empleabilidad de las personas desempleadas,1047.34
"CORREDOIRA COMUNICACIONS, S.L.",Mejorar la empleabilidad de las personas desempleadas,1952.96
CORREDOR ABADIAS SUSANA MARIA 0008905786 SLNE,Mejorar la empleabilidad de las personas desempleadas,1633.25
CORREDOR G.V. Y ASOCIADOS SL,Mejorar la empleabilidad de las personas desempleadas,1850.9
CORREDOR GIL MOTOR SA,Mejorar la empleabilidad de las personas desempleadas,820.04
CORREDOR MENSAJEROS SL,Mejorar la empleabilidad de las personas desempleadas,1203.23
CORREDORES AGRUPADOS C S SL,Mejorar la empleabilidad de las personas desempleadas,1180.78
"CORREDORES DE COMERCIO DE VITORIA, COMUNIDAD DE BIENES.",Mejorar la empleabilidad de las personas desempleadas,2290.1
CORREDORES DE SEGUROS ALFA SL,Mejorar la empleabilidad de las personas desempleadas,1900
CORREDORES TECNICOS DE SEGUROS SA,Mejorar la empleabilidad de las personas desempleadas,1749.12
"CORREDORIA FEMMOR 05, SL",Mejorar la empleabilidad de las personas desempleadas,770.21
"CORREDURIA D ASSEGURANCES BE I BO, SL",Mejorar la empleabilidad de las personas desempleadas,1562.97
"CORREDURIA D ASSEGURANCES QUIM PUYUELO,SL",Mejorar la empleabilidad de las personas desempleadas,1055.34
CORREDURIA DE SEGUROS ACODRID SA,Mejorar la empleabilidad de las personas desempleadas,115.67
"CORREDURIA DE SEGUROS ARCOIRIS DEL MATARRANA, S.L.",Mejorar la empleabilidad de las personas desempleadas,424.98
"CORREDURIA DE SEGUROS ASPURU, S.L.",Mejorar la empleabilidad de las personas desempleadas,107.99
CORREDURIA DE SEGUROS AUGUSTA BILBILIS SA,Mejorar la empleabilidad de las personas desempleadas,1002.77
"CORREDURIA DE SEGUROS BARRENA CASERO, SL",Mejorar la empleabilidad de las personas desempleadas,953.28
CORREDURIA DE SEGUROS BERGASA SUESCUN SL,Mejorar la empleabilidad de las personas desempleadas,1293.33
"CORREDURIA DE SEGUROS C. LORENTE, SL",Mejorar la empleabilidad de las personas desempleadas,2530.3
"CORREDURIA DE SEGUROS CAMPOS, SA",Mejorar la empleabilidad de las personas desempleadas,283.33
"CORREDURIA DE SEGUROS CANOVAS INSURANCE BROKER, SL",Mejorar la empleabilidad de las personas desempleadas,880.87
CORREDURIA DE SEGUROS CARREFOUR SA,Mejorar la empleabilidad de las personas desempleadas,746.67
CORREDURIA DE SEGUROS CHAVERRI SL,Mejorar la empleabilidad de las personas desempleadas,283.25
"CORREDURIA DE SEGUROS CORREDORIA D,ASSEGURANCES JOSEP I",Mejorar la empleabilidad de las personas desempleadas,2177.41
"CORREDURIA DE SEGUROS DE D.J.I.ALAVEDRA BERENGUER,SL",Mejorar la empleabilidad de las personas desempleadas,300
CORREDURIA DE SEGUROS DE LICO CORPORACION SA,Mejorar la empleabilidad de las personas desempleadas,4470.75
CORREDURIA DE SEGUROS DE MADRID SL,Mejorar la empleabilidad de las personas desempleadas,205.38
CORREDURIA DE SEGUROS DE NAVARRA ERPA SL,Mejorar la empleabilidad de las personas desempleadas,1899.9
CORREDURIA DE SEGUROS DEL GRUPO CAIXA GALICIA SA VINCUL,Mejorar la empleabilidad de las personas desempleadas,704.44
CORREDURIA DE SEGUROS EMILIO JUAN VILLASL,Mejorar la empleabilidad de las personas desempleadas,314
"CORREDURIA DE SEGUROS FINALIN, SL",Mejorar la empleabilidad de las personas desempleadas,1496.57
CORREDURIA DE SEGUROS GARCIA OCHOA SL ,Mejorar la empleabilidad de las personas desempleadas,23.6
"CORREDURIA DE SEGUROS GISPERT-SALA, SL",Mejorar la empleabilidad de las personas desempleadas,683.25
CORREDURIA DE SEGUROS GOMEZ ARROY SL,Mejorar la empleabilidad de las personas desempleadas,166.45
"CORREDURIA DE SEGUROS HISPALLOYD, SL",Mejorar la empleabilidad de las personas desempleadas,265.6
CORREDURIA DE SEGUROS JOSE DE SANTIAGO E HIJAS SL,Mejorar la empleabilidad de las personas desempleadas,113.34
CORREDURIA DE SEGUROS JOSE OLMOS SL,Mejorar la empleabilidad de las personas desempleadas,1400
CORREDURIA DE SEGUROS LLORET D MAS SL,Mejorar la empleabilidad de las personas desempleadas,493.31
"CORREDURIA DE SEGUROS LOPEZ BONMATI, S.L.",Mejorar la empleabilidad de las personas desempleadas,4596.67
CORREDURIA DE SEGUROS M. DAGA SL,Mejorar la empleabilidad de las personas desempleadas,487.5
"CORREDURIA DE SEGUROS MANUEL CANO, SL",Mejorar la empleabilidad de las personas desempleadas,47.5
CORREDURIA DE SEGUROS PUENTE E HIJOS SA,Mejorar la empleabilidad de las personas desempleadas,400
"CORREDURIA DE SEGUROS SANCHEZ ESPEJO, SL",Mejorar la empleabilidad de las personas desempleadas,2247.62
CORREDURIA DE SEGUROS SANCHEZ FOLGOSO SL,Mejorar la empleabilidad de las personas desempleadas,453.3
CORREDURIA DE SEGUROS SANTASUSANA SA ,Mejorar la empleabilidad de las personas desempleadas,527.46
CORREDURIA DE SEGUROS SCHIPPERS SL,Mejorar la empleabilidad de las personas desempleadas,1756.5
CORREDURIA DE SEGUROS SENEN MENENDEZ Y JOAQUIN FERNANDE,Mejorar la empleabilidad de las personas desempleadas,1274.94
CORREDURIA DE SEGUROS SEUR SA,Mejorar la empleabilidad de las personas desempleadas,2095.77
CORREDURIA DE SEGUROS SOLSONA SA,Mejorar la empleabilidad de las personas desempleadas,606.76
CORREDURIA DE SEGUROS SURE SERVICE SA,Mejorar la empleabilidad de las personas desempleadas,3092.99
CORREDURIA DE SEGUROS URZAINQUI UDOBRO URAL S,Mejorar la empleabilidad de las personas desempleadas,1046.62
CORREDURIA DE SEGUROS V FRANCES ALBERO SA,Mejorar la empleabilidad de las personas desempleadas,1273.33
CORREDURIA DE SEGUROS V Y A FERRER SL,Mejorar la empleabilidad de las personas desempleadas,316.33
CORREDURIA DE SEGUROS VUELTA DEL CASTILLO 17 SL,Mejorar la empleabilidad de las personas desempleadas,679.92
CORREDURIA DE SEGUROS Y REASEGUROS TRANSRISK SL,Mejorar la empleabilidad de las personas desempleadas,401.35
"CORREDURIA DE SEGUROS ZARASTUR, S.L",Mejorar la empleabilidad de las personas desempleadas,488.7
"CORREDURIA MUTUAL DE CONDUCTORS,VINCULADA A MUTUAL DE C",Mejorar la empleabilidad de las personas desempleadas,1865.28
CORREDURIA OFICIAL DE COMERCIO DE FERROL CB,Mejorar la empleabilidad de las personas desempleadas,1345.74
"CORREDURIA Y BROKER JMD, S.L",Mejorar la empleabilidad de las personas desempleadas,475.53
CORREO HIBRIDO SA,Mejorar la empleabilidad de las personas desempleadas,2181.72
CORRESPONDENCIA TORREMOLINOS SL,Mejorar la empleabilidad de las personas desempleadas,556.74
CORRSERVIC CAZA S.L,Mejorar la empleabilidad de las personas desempleadas,1093.33
"CORRUGADOS AZPEITIA,S.L.",Mejorar la empleabilidad de las personas desempleadas,1066.72
CORSAN-CORVIAM CONSTRUCCION SA,Mejorar la empleabilidad de las personas desempleadas,1669.08
CORSATAIRE SL,Mejorar la empleabilidad de las personas desempleadas,28.86
CORSAUNION S.L.,Mejorar la empleabilidad de las personas desempleadas,604.4
CORSEBLO SL,Mejorar la empleabilidad de las personas desempleadas,1823.31
"CORSINO JIMENEZ FERREL, S.L.",Mejorar la empleabilidad de las personas desempleadas,1913.22
CORSOCLIMA SL,Mejorar la empleabilidad de las personas desempleadas,1676.66
CORSOFT SL,Mejorar la empleabilidad de las personas desempleadas,376.67
"CORSONS, S.L.",Mejorar la empleabilidad de las personas desempleadas,1062.11
CORSUIS SL,Mejorar la empleabilidad de las personas desempleadas,443.87
CORTABERRI SL,Mejorar la empleabilidad de las personas desempleadas,367.5
CORTADELLAS SA,Mejorar la empleabilidad de las personas desempleadas,424.98
CORTADORAS TEXTILES CB,Mejorar la empleabilidad de las personas desempleadas,483.33
CORTADOS ANGEL SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,239.97
"CORTADOS CRISBEL,S.L.",Mejorar la empleabilidad de las personas desempleadas,1801.65
CORTADOS DOMA C.B.,Mejorar la empleabilidad de las personas desempleadas,300
CORTADOS DON PIEL SL,Mejorar la empleabilidad de las personas desempleadas,4034.86
CORTADOS MELLINAS SL,Mejorar la empleabilidad de las personas desempleadas,3699.05
CORTADOS SANTA AGUEDA CB,Mejorar la empleabilidad de las personas desempleadas,1296.37
CORTADOS SUR SL,Mejorar la empleabilidad de las personas desempleadas,610.64
CORTADOS Y APARADOS ANPA SL,Mejorar la empleabilidad de las personas desempleadas,700
"CORTADOS Y APARADOS INCA,S.L.",Mejorar la empleabilidad de las personas desempleadas,259.94
CORTADOS Y MOLDEADOS LAS TORRES SL,Mejorar la empleabilidad de las personas desempleadas,395.09
"CORT-ALCORA,S.L.",Mejorar la empleabilidad de las personas desempleadas,1345.56
CORTAPAR S.L.U.,Mejorar la empleabilidad de las personas desempleadas,18366.15
"CORTAR Y CREAR,S.L.",Mejorar la empleabilidad de las personas desempleadas,1040
CORTARADO SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,6963.68
"CORTE ACTUAL, S.L.",Mejorar la empleabilidad de las personas desempleadas,2811.93
CORTE COLOR SL,Mejorar la empleabilidad de las personas desempleadas,550.09
"CORTE LASERLAN, SL",Mejorar la empleabilidad de las personas desempleadas,1400
CORTE ROBOTIZADO CATALUNA SA,Mejorar la empleabilidad de las personas desempleadas,1300
CORTE SOLDADURA Y MECANIZADOS SL,Mejorar la empleabilidad de las personas desempleadas,949.85
CORTE TRADICIONAL S.L.,Mejorar la empleabilidad de las personas desempleadas,483.15
CORTE Y APARADO OLAMAR SL,Mejorar la empleabilidad de las personas desempleadas,600
"CORTE Y APARADOS ZIUR, S.L.",Mejorar la empleabilidad de las personas desempleadas,485.15
"CORTE Y LOOK, S.L.",Mejorar la empleabilidad de las personas desempleadas,28.15
CORTEACERO SA,Mejorar la empleabilidad de las personas desempleadas,2858.29
CORTEBI CB TROQUELADOS,Mejorar la empleabilidad de las personas desempleadas,1556.67
CORTECON SL,Mejorar la empleabilidad de las personas desempleadas,1600.86
CORTEFIEL SERVICIOS SA,Mejorar la empleabilidad de las personas desempleadas,5431.32
"CORTEFIEL, S.A.",Mejorar la empleabilidad de las personas desempleadas,94292.53
"CORTEGUERA PEREZ, SL",Mejorar la empleabilidad de las personas desempleadas,1626.64
"CORTEL INSTALACIONES Y MANTENIMIENTOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,295.54
CORTEN INSTALACIONES Y PROYECTOS SL,Mejorar la empleabilidad de las personas desempleadas,100
CORTENVAS SL,Mejorar la empleabilidad de las personas desempleadas,644.09
CORTEPAX SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,141.63
CORTEPLUS S.L.,Mejorar la empleabilidad de las personas desempleadas,435.54
"CORTEPRID, SL",Mejorar la empleabilidad de las personas desempleadas,1620.88
"CORTERDAR, S.L.",Mejorar la empleabilidad de las personas desempleadas,748.43
"CORTES BARRADO, SL",Mejorar la empleabilidad de las personas desempleadas,871.02
CORTES BENEDETO SL,Mejorar la empleabilidad de las personas desempleadas,600.03
"CORTES CASTALLA, SL",Mejorar la empleabilidad de las personas desempleadas,250.27
CORTES ESPECIALES LASERCOR SL,Mejorar la empleabilidad de las personas desempleadas,2300
CORTES LEVANTE SL,Mejorar la empleabilidad de las personas desempleadas,491.04
CORTES MATEOS SL,Mejorar la empleabilidad de las personas desempleadas,389.46
CORTES MOBILIARIO URBANO SL,Mejorar la empleabilidad de las personas desempleadas,531.21
CORTES VASALLO SL,Mejorar la empleabilidad de las personas desempleadas,1113.06
CORTES Y APARADOS LA MANCHA SL,Mejorar la empleabilidad de las personas desempleadas,214.21
CORTES Y APARADOS TORRES SL,Mejorar la empleabilidad de las personas desempleadas,343.44
CORTES Y BOTELLA SL,Mejorar la empleabilidad de las personas desempleadas,339.9
CORTES Y CORTES SL,Mejorar la empleabilidad de las personas desempleadas,675.51
CORTES Y LAVANDERA SL,Mejorar la empleabilidad de las personas desempleadas,1900
CORTES Y ORDAZ SL,Mejorar la empleabilidad de las personas desempleadas,306.57
CORTES Y VILLAR SL,Mejorar la empleabilidad de las personas desempleadas,892.94
CORTESEVI SL,Mejorar la empleabilidad de las personas desempleadas,1356.61
CORTESIA EMPRESARIAL S.L.,Mejorar la empleabilidad de las personas desempleadas,499.89
"CORTESOLEO, S.L.",Mejorar la empleabilidad de las personas desempleadas,1171.17
"CORTETUBO GASTEIZ, SL",Mejorar la empleabilidad de las personas desempleadas,648.92
CORTEYCAN SL,Mejorar la empleabilidad de las personas desempleadas,1266.73
"CORTEZ HABSBURG MCCOWN,S.L.",Mejorar la empleabilidad de las personas desempleadas,531.2
