BENEFICIARIO,TIPO DE OPERACION,GASTO PUBLICO
COMUNITER ADMINISTRACION DE FINCAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.000,05"
"COMUNITRANS BCN, SL",Mejorar la empleabilidad de las personas desempleadas,"977,46"
COMUNITY CUSTOM S.L UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"2.554,62"
"COMUNITY TECHNOLOGIES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.422,29"
COMUNO KOPTIMO SL,Mejorar la empleabilidad de las personas desempleadas,"3.625,20"
COMUPA S.COOP MAD,Mejorar la empleabilidad de las personas desempleadas,"156,67"
COMUTEL SA,Mejorar la empleabilidad de las personas desempleadas,"497,88"
"COMVALL, SA",Mejorar la empleabilidad de las personas desempleadas,"4.349,09"
COMVENZA CONSULTORIA SL,Mejorar la empleabilidad de las personas desempleadas,"196,67"
COMVERSA COMUNICACIONES Y DESARROLLO SLL,Mejorar la empleabilidad de las personas desempleadas,"1.572,67"
COMVERSE NETWORK SYSTEMS SL,Mejorar la empleabilidad de las personas desempleadas,"924,43"
COMVIVE SERVIDORES SL,Mejorar la empleabilidad de las personas desempleadas,"2.257,83"
"COMYBE, SA",Mejorar la empleabilidad de las personas desempleadas,"989,26"
COMYCE ALBACETE SL,Mejorar la empleabilidad de las personas desempleadas,"1.425,00"
COMYCE VALENCIA SL,Mejorar la empleabilidad de las personas desempleadas,"520,00"
"COMYPRO, SL",Mejorar la empleabilidad de las personas desempleadas,"1.689,91"
CON & RES-ARTE SL,Mejorar la empleabilidad de las personas desempleadas,"1.293,24"
CON DOS FOGONES SL,Mejorar la empleabilidad de las personas desempleadas,"82,63"
"CON HILO DEPILO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.869,98"
CONAGRICAN SL,Mejorar la empleabilidad de las personas desempleadas,"4.490,96"
CONAGUA 2000 SL,Mejorar la empleabilidad de las personas desempleadas,"693,30"
CONAIMA CONSERVACION DE LA NATURALEZA E INGENIERIA MEDI,Mejorar la empleabilidad de las personas desempleadas,"200,63"
CONAIT SA,Mejorar la empleabilidad de las personas desempleadas,"2.470,00"
"CONAL REHABILITACION INTEGRAL DE EDIFICIOS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"939,76"
"CONAL TECNOLOGIA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"397,79"
CONALSA SA,Mejorar la empleabilidad de las personas desempleadas,"1.000,00"
CONALSA SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
CONAMBI S.L.,Mejorar la empleabilidad de las personas desempleadas,"620,92"
CONANMA SDAD COOP ANDALUZA,Mejorar la empleabilidad de las personas desempleadas,"1.311,89"
CONAPRO COMERCIAL NAVARRA DE PROTECCION SL,Mejorar la empleabilidad de las personas desempleadas,"800,04"
"CONARCE CONSTRUCCION, SL",Mejorar la empleabilidad de las personas desempleadas,"3.131,60"
"CONARIUM,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.841,77"
"CONARQUITECTURA EDICIONES, SL",Mejorar la empleabilidad de las personas desempleadas,"738,83"
CONARTDI 44 S.L.,Mejorar la empleabilidad de las personas desempleadas,"849,96"
CONARVI REFORMAS Y CONSTRUCCIONES S.L.,Mejorar la empleabilidad de las personas desempleadas,"617,67"
 CONASE GESTION INTEGRAL S.L.,Mejorar la empleabilidad de las personas desempleadas,"3.560,00"
CONASEM ASESORES SL,Mejorar la empleabilidad de las personas desempleadas,"866,71"
"CONATRUCCIONES FORTUFRAN, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.029,87"
"CONAU VENTILACION, SL",Mejorar la empleabilidad de las personas desempleadas,"4.681,03"
CONAUTI SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
CONAVANZA SL,Mejorar la empleabilidad de las personas desempleadas,"361,23"
"CONBARPER, S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"1.000,00"
"CONBASA 2000, SL",Mejorar la empleabilidad de las personas desempleadas,"664,41"
CONBO SL,Mejorar la empleabilidad de las personas desempleadas,"1.399,93"
"CONBONI ALIMENTACION, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.019,96"
CONBOSSA SL,Mejorar la empleabilidad de las personas desempleadas,"266,68"
CONCA ALIMENT SL,Mejorar la empleabilidad de las personas desempleadas,"1.239,51"
"CONCA DE LA TORDERA, S.C.C.L.",Mejorar la empleabilidad de las personas desempleadas,"27,77"
CONCABEX S.L.UNIPERSONAL (EN CONSTITUCION),Mejorar la empleabilidad de las personas desempleadas,"779,82"
CONCAR 2000 SL,Mejorar la empleabilidad de las personas desempleadas,"5.407,07"
"CONCASA MONTORNES,S.L.",Mejorar la empleabilidad de las personas desempleadas,"3.106,79"
"CONCASER SERVICIOS Y MANTENIMIENTOS, SL",Mejorar la empleabilidad de las personas desempleadas,"200,00"
CONCASTRO SL,Mejorar la empleabilidad de las personas desempleadas,"1.152,17"
"CONCATEL, SL",Mejorar la empleabilidad de las personas desempleadas,"186,48"
CONCEJO ASTUR,Mejorar la empleabilidad de las personas desempleadas,"1.023,31"
CONCELLO CULLEREDO,Mejorar la empleabilidad de las personas desempleadas,"239.312,32"
CONCELLO DE A ILLA DE AROUSA,Mejorar la empleabilidad de las personas desempleadas,"403.786,65"
CONCELLO DE BURELA,Mejorar la empleabilidad de las personas desempleadas,"514.638,42"
CONCELLO DE CASTRO DE REY,Mejorar la empleabilidad de las personas desempleadas,"235.790,58"
CONCELLO DE LANCARA,Mejorar la empleabilidad de las personas desempleadas,"249.176,14"
CONCELLO DE PARADA DE SIL,Mejorar la empleabilidad de las personas desempleadas,"215.744,16"
CONCELLO DE PONTEAREAS,Mejorar la empleabilidad de las personas desempleadas,"278.754,02"
CONCELLO DE PONTECESO,Mejorar la empleabilidad de las personas desempleadas,"322.627,52"
CONCELLO DE REDONDELA,Mejorar la empleabilidad de las personas desempleadas,"268.711,15"
CONCENTRA INVERSIONES SL,Mejorar la empleabilidad de las personas desempleadas,"95,46"
CONCENTRACION INDUSTRIAL VALLESANA,Mejorar la empleabilidad de las personas desempleadas,"972,10"
CONCENTRADOS DE UVA SA,Mejorar la empleabilidad de las personas desempleadas,"500,00"
CONCENTRADOS PALLEJA SL,Mejorar la empleabilidad de las personas desempleadas,"48,84"
CONCENTRADOS PARA HIGIENE Y SANIDAD SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
CONCENTRONIC SA,Mejorar la empleabilidad de las personas desempleadas,"3.736,63"
CONCEPCION ALCANTARA E HIJOS SL,Mejorar la empleabilidad de las personas desempleadas,"767,33"
"CONCEPCION BERBERIA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.880,00"
CONCEPCION DIAZ TORRES M JOSE COLOMER RODRIGUEZ CB,Mejorar la empleabilidad de las personas desempleadas,"2.043,68"
CONCEPCION PEREZ Y MARISOL HERNANDEZ C.B.,Mejorar la empleabilidad de las personas desempleadas,"866,48"
CONCEPCION SIMON MENENDEZ Y MARIA ESTHER SIMON MENENDEZ,Mejorar la empleabilidad de las personas desempleadas,"125,11"
CONCEPT COMERCIAL DISTRIBUCION E INNOVACION SL,Mejorar la empleabilidad de las personas desempleadas,"1.204,11"
CONCEPT HABITAT SL,Mejorar la empleabilidad de las personas desempleadas,"396,63"
"CONCEPT-BART-2002, SL",Mejorar la empleabilidad de las personas desempleadas,"624,35"
"CONCEPTE DE COLOR I IMATGE, SL",Mejorar la empleabilidad de las personas desempleadas,"1.389,91"
CONCEPTE ONTINYENT SL,Mejorar la empleabilidad de las personas desempleadas,"507,49"
"CONCEPTO DESCANSO, SL",Mejorar la empleabilidad de las personas desempleadas,"2.938,14"
CONCEPTO EDUCATIVO CIMARRO SL,Mejorar la empleabilidad de las personas desempleadas,"844,48"
CONCEPTO INTEGRAL 300 SL,Mejorar la empleabilidad de las personas desempleadas,"797,50"
"CONCEPTO INTEGRAL YR, S.L.",Mejorar la empleabilidad de las personas desempleadas,"677,52"
"CONCEPTOS DE RESTAURACION, S.L.",Mejorar la empleabilidad de las personas desempleadas,"3.007,99"
"CONCEPTUM SPAIN,S.L.(EN FORMACION)",Mejorar la empleabilidad de las personas desempleadas,"368,87"
CONCER SERVICIOS AUDIOVISUALES S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"CONCESA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"CONCESION Y TALLER AXARQUIA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.022,25"
"CONCESIONARIA D AUTOMOCIO EMPORDA, SA",Mejorar la empleabilidad de las personas desempleadas,"1.025,55"
CONCESIONARIO ALVARILLO SL,Mejorar la empleabilidad de las personas desempleadas,"349,95"
"CONCESIONARIO DE AUTOMNVILES JANOKA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"920,79"
CONCESIONARIO DEL ALJARAFE S.L.,Mejorar la empleabilidad de las personas desempleadas,"330,54"
CONCESIONARIO EXTREMENO DE MAQUINARIA S.L.,Mejorar la empleabilidad de las personas desempleadas,"568,91"
CONCESIONARIOS DEL SUR SA,Mejorar la empleabilidad de las personas desempleadas,"1.932,07"
"CONCESIONES DE RESTAURANTES Y BARES, SL",Mejorar la empleabilidad de las personas desempleadas,"2.114,66"
CONCESIONES ILERDENSES DE BEBIDAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.066,65"
"CONCESIONES MORUVI, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.407,50"
"CONCESITA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.407,73"
"CONCESUR GESTION, S.L",Mejorar la empleabilidad de las personas desempleadas,"945,20"
CONCEVE SA,Mejorar la empleabilidad de las personas desempleadas,"3.429,97"
CONCHA DEL POZO MODA SL LABORAL,Mejorar la empleabilidad de las personas desempleadas,"796,67"
CONCHA DOMINGUEZ S.L.L.,Mejorar la empleabilidad de las personas desempleadas,"496,34"
CONCHA ESCUDERO SAEZ SL.,Mejorar la empleabilidad de las personas desempleadas,"1.918,83"
CONCHA ESPINA SL,Mejorar la empleabilidad de las personas desempleadas,"679,92"
CONCHEIRO Y SEOANE ABOGADOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.782,52"
CONCHI LEAL SL,Mejorar la empleabilidad de las personas desempleadas,"297,50"
"CONCHI PESCA, SL",Mejorar la empleabilidad de las personas desempleadas,"486,58"
"CONCHI Y YOLANDA CAPRICHOS, SL",Mejorar la empleabilidad de las personas desempleadas,"398,99"
CONCHITA DIEZ SL,Mejorar la empleabilidad de las personas desempleadas,"413,02"
"CONCIERTO SENTIDO MODA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"70,83"
CONCIERTOS VITORIA SL,Mejorar la empleabilidad de las personas desempleadas,"257,33"
CONCIERTOS Y COPAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.041,24"
"CONCINNITAS 2006, SL",Mejorar la empleabilidad de las personas desempleadas,"424,98"
"CONCORD SPAIN OPTICAL, SA",Mejorar la empleabilidad de las personas desempleadas,"286,65"
"CONCORDANT, SL",Mejorar la empleabilidad de las personas desempleadas,"333,30"
CONCORDE LANGUAGE SCHOOL SL,Mejorar la empleabilidad de las personas desempleadas,"740,08"
CONCRETO A MAS D SL,Mejorar la empleabilidad de las personas desempleadas,"1.187,65"
"CONCRTE SINEU CONSTRUCCIONS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.730,00"
"CONCUDI, SL",Mejorar la empleabilidad de las personas desempleadas,"1.406,52"
CONCUERDA MUNOZ Y PARDOS SLL,Mejorar la empleabilidad de las personas desempleadas,"1.043,48"
CONCULLERA S.L.,Mejorar la empleabilidad de las personas desempleadas,"432,06"
CONDADO DE ARANDA S.L.,Mejorar la empleabilidad de las personas desempleadas,"61,36"
CONDADO TOUR SL,Mejorar la empleabilidad de las personas desempleadas,"49,45"
CONDADO-BERROCAL SL,Mejorar la empleabilidad de las personas desempleadas,"210,07"
CONDAIRVAL SL,Mejorar la empleabilidad de las personas desempleadas,"347,04"
CONDAL ACCES SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"CONDAL CHEF, SL",Mejorar la empleabilidad de las personas desempleadas,"4.627,49"
"CONDAL INTER, SL",Mejorar la empleabilidad de las personas desempleadas,"1.046,62"
"CONDAL PARCEL, SA",Mejorar la empleabilidad de las personas desempleadas,"5.581,02"
CONDAL PLASTICS SA,Mejorar la empleabilidad de las personas desempleadas,"2.110,83"
"CONDAL SERVICIOS EMPRESARIALES, SL",Mejorar la empleabilidad de las personas desempleadas,"1.121,09"
"CONDALFING 2006,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.204,11"
"CONDALMER,S.L.",Mejorar la empleabilidad de las personas desempleadas,"4.294,05"
CONDE ARANDA 87 SL,Mejorar la empleabilidad de las personas desempleadas,"2.473,84"
CONDE BUENO SL,Mejorar la empleabilidad de las personas desempleadas,"1.376,59"
CONDE CB,Mejorar la empleabilidad de las personas desempleadas,"139,86"
CONDE CONSTRUCCIONES CIVILES S.L.,Mejorar la empleabilidad de las personas desempleadas,"458,88"
CONDE DE ALTEA N 6 CDAD COPRO DE VALENCIA,Mejorar la empleabilidad de las personas desempleadas,"1.188,40"
CONDE DE MALAGA SL,Mejorar la empleabilidad de las personas desempleadas,"838,53"
CONDE DELGADO SL,Mejorar la empleabilidad de las personas desempleadas,"1.733,20"
CONDE GARCIA SL,Mejorar la empleabilidad de las personas desempleadas,"958,55"
CONDE HERMANOS CB,Mejorar la empleabilidad de las personas desempleadas,"1.200,06"
"CONDE INFANTAS, S.L. UNIPERSONAL",Mejorar la empleabilidad de las personas desempleadas,"784,43"
CONDE MEDICA SL,Mejorar la empleabilidad de las personas desempleadas,"96,57"
CONDE MURVIEDRO SL,Mejorar la empleabilidad de las personas desempleadas,"973,38"
CONDE RODRIGO SA,Mejorar la empleabilidad de las personas desempleadas,"1.566,60"
CONDE RUIZ SLL,Mejorar la empleabilidad de las personas desempleadas,"585,49"
"CONDE STYLE, S.L",Mejorar la empleabilidad de las personas desempleadas,"4.248,05"
"CONDE VERA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"424,98"
"CONDE, PAVIMENTO, ALICATADOS Y DESTAJOS SL",Mejorar la empleabilidad de las personas desempleadas,"328,16"
"CONDEMINAS SERVICIOS LOGISTICOS, SA",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
CONDENET IBERICA SL,Mejorar la empleabilidad de las personas desempleadas,"1.409,72"
CONDEPOLS SA,Mejorar la empleabilidad de las personas desempleadas,"196,57"
"CONDESA FABRIL, SA.",Mejorar la empleabilidad de las personas desempleadas,"1.050,62"
"CONDESMO,S.A.",Mejorar la empleabilidad de las personas desempleadas,"242,55"
CONDESTABLE IRANZO SA,Mejorar la empleabilidad de las personas desempleadas,"1.040,00"
CONDIMA SL,Mejorar la empleabilidad de las personas desempleadas,"1.700,00"
CONDIS SUPERMERCATS SA,Mejorar la empleabilidad de las personas desempleadas,"13.225,37"
"CONDOMINIO GESTION DE INMUEBLES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"400,02"
"CONDOR 2006, S.L.",Mejorar la empleabilidad de las personas desempleadas,"769,83"
"CONDOR 2008, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.262,38"
CONDOR B & G S.L.,Mejorar la empleabilidad de las personas desempleadas,"26,64"
CONDOR CD SL,Mejorar la empleabilidad de las personas desempleadas,"1.810,48"
CONDOR MOBILIARIO SL,Mejorar la empleabilidad de las personas desempleadas,"1.000,00"
"CONDOR PROCESOS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.104,87"
"CONDORCHEM IBERICA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.287,73"
CONDORSI SL,Mejorar la empleabilidad de las personas desempleadas,"949,11"
CONDUCCION Y MANTENIMIENTO DE VEHICULOS SL,Mejorar la empleabilidad de las personas desempleadas,"7.288,28"
CONDUCCIONES ALBALADEJO SL,Mejorar la empleabilidad de las personas desempleadas,"1.164,50"
"CONDUCCIONES DE AIRE J GRANADOS, SL",Mejorar la empleabilidad de las personas desempleadas,"426,52"
"CONDUCCIONES DE AIRE VALVERDE, SRL",Mejorar la empleabilidad de las personas desempleadas,"3.286,67"
CONDUCCIONES HIDRAULICAS SA,Mejorar la empleabilidad de las personas desempleadas,"3.657,44"
CONDUCCIONES Y TUBERIA DE SURESTE S.L.,Mejorar la empleabilidad de las personas desempleadas,"654,00"
"CONDUCLIMA 03 AGUILAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.695,46"
"CONDUCTA EJEMPLAR, SA",Mejorar la empleabilidad de las personas desempleadas,"3.882,17"
"CONDUCTA FORMACION, SL",Mejorar la empleabilidad de las personas desempleadas,"285,68"
"CONDUCTAIR, SL",Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
"CONDUCTAIR-SYSTEMS, SL",Mejorar la empleabilidad de las personas desempleadas,"483,25"
CONDUCTOR NOVEL SL,Mejorar la empleabilidad de las personas desempleadas,"772,02"
CONDUCTORES ELECTRICOS DEL NORTE SA,Mejorar la empleabilidad de las personas desempleadas,"2.646,49"
CONDUCTOS CARDENAS SL,Mejorar la empleabilidad de las personas desempleadas,"386,58"
"CONDUCTOS CLIMATIZACINN MURCIA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.889,91"
CONDUCTOS DE AIRE ACONDICIONADO LOS GALLEGOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.596,57"
CONDUCTOS LASO SL,Mejorar la empleabilidad de las personas desempleadas,"727,59"
CONDUCTOS MOBLA S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.751,10"
"CONDUCTOS VITORIA, SL",Mejorar la empleabilidad de las personas desempleadas,"119,95"
"CONDUCTTAL TECNOLOGICA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"331,06"
"CONDUEX, C.B.",Mejorar la empleabilidad de las personas desempleadas,"756,69"
CONDUNOR SA,Mejorar la empleabilidad de las personas desempleadas,"659,94"
CONDUR SL,Mejorar la empleabilidad de las personas desempleadas,"575,45"
"CONDURAFEL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"859,98"
CONDUTRANS SL,Mejorar la empleabilidad de las personas desempleadas,"900,00"
"CONECSOL,S.L.",Mejorar la empleabilidad de las personas desempleadas,"209,99"
CONECT S. COOP.,Mejorar la empleabilidad de las personas desempleadas,"1.894,74"
CONECTA 3 COMUNIDAD DE BIENES,Mejorar la empleabilidad de las personas desempleadas,"176,72"
"CONECTA 5 TELECINCO, S.A.U.",Mejorar la empleabilidad de las personas desempleadas,"576,08"
"CONECTA BUSINESS TOOLS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"280,02"
CONECTA CASTILLA Y LEON SL,Mejorar la empleabilidad de las personas desempleadas,"2.066,54"
CONECTA COMUNICACIONES Y MEDIOS SL,Mejorar la empleabilidad de las personas desempleadas,"639,86"
CONECTA ELECTRICIDAD SL,Mejorar la empleabilidad de las personas desempleadas,"785,00"
CONECTA OUTSOURCING SL,Mejorar la empleabilidad de las personas desempleadas,"1.403,66"
CONECTA RESEARCH & CONSULTING SL,Mejorar la empleabilidad de las personas desempleadas,"758,87"
CONECTA RESEARCH S.L.,Mejorar la empleabilidad de las personas desempleadas,"540,03"
CONECTA SISTEMAS SL,Mejorar la empleabilidad de las personas desempleadas,"302,29"
CONECTA TECNOLOGIA Y GESTION SL,Mejorar la empleabilidad de las personas desempleadas,"3.942,47"
"CONECTA2 TELEFONICO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"134,55"
"CONECTALIA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.513,43"
CONECTEL VALENCIA SL,Mejorar la empleabilidad de las personas desempleadas,"701,22"
"CONECTIA TECNOLOGIA Y COMUNICACIONES,SL",Mejorar la empleabilidad de las personas desempleadas,"161,05"
"CONECTING BUSINESS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"CONEI COMPANIA INTERNACIONAL DE INVERSIONES, SL",Mejorar la empleabilidad de las personas desempleadas,"1.230,07"
CONEJOS GALLEGOS COGAL S COOP LTDA,Mejorar la empleabilidad de las personas desempleadas,"6.196,64"
CONEJOS LAS BRANAS SA,Mejorar la empleabilidad de las personas desempleadas,"554,81"
"CONEFSIONS OVERSEAS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"772,02"
"CONELECMA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"CONELIMAN, S.L.",Mejorar la empleabilidad de las personas desempleadas,"731,22"
"CONELSA INMUEBLES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.232,43"
CONENTOS.LU.,Mejorar la empleabilidad de las personas desempleadas,"1.129,87"
CONEPALS.L,Mejorar la empleabilidad de las personas desempleadas,"1.479,92"
CONER SA,Mejorar la empleabilidad de las personas desempleadas,"979,82"
"CONERGY ESPANA,S.L.U",Mejorar la empleabilidad de las personas desempleadas,"797,98"
"CONESA HOSTELEROS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"245,53"
"CONESA Y COMPANIA, SL",Mejorar la empleabilidad de las personas desempleadas,"597,74"
CONESA Y SOLER SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
CONESMI SL,Mejorar la empleabilidad de las personas desempleadas,"633,30"
CONETI CONSULTORES S.L.,Mejorar la empleabilidad de las personas desempleadas,"2.289,38"
CONETICA FOOD COMPANY S.L.,Mejorar la empleabilidad de las personas desempleadas,"3.005,03"
"CONEX IBIZA TRADE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"417,80"
"CONEX LEVANTE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.570,00"
CONEX SCL,Mejorar la empleabilidad de las personas desempleadas,"1.555,90"
CONEXA TRADE CONSULTING SL,Mejorar la empleabilidad de las personas desempleadas,"593,17"
"CONEXION E INSTALACIONES FIBER-ROMO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"500,03"
CONEXION EXPRESS WOLDWIDE SL,Mejorar la empleabilidad de las personas desempleadas,"207,15"
CONEXION LOGISTICA INSULAR SL,Mejorar la empleabilidad de las personas desempleadas,"1.200,00"
CONEXION SL,Mejorar la empleabilidad de las personas desempleadas,"536,63"
CONEXION SOCIAL SL,Mejorar la empleabilidad de las personas desempleadas,"39,85"
"CONEXITEL SERVICIOS DE TELECOMUNICACIONES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.873,34"
CONEXMA SERVICIOS DE MARKETING SL,Mejorar la empleabilidad de las personas desempleadas,"1.146,18"
"CONEXPERT,S.L.",Mejorar la empleabilidad de las personas desempleadas,"4,44"
CONEXVI S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.168,53"
"CONFABULADOS, SL",Mejorar la empleabilidad de las personas desempleadas,"491,12"
CONFAIRE SA,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
"CONFALEXTEFA, SL",Mejorar la empleabilidad de las personas desempleadas,"3.600,00"
CONFECCIO I CICLISME S.L.U.,Mejorar la empleabilidad de las personas desempleadas,"1.093,24"
"CONFECCIO I DECORACIO CASA, SL",Mejorar la empleabilidad de las personas desempleadas,"2.213,16"
CONFECCION ARTESANA DE CORTINAS SA,Mejorar la empleabilidad de las personas desempleadas,"2.416,65"
CONFECCION DE PARQUETS SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"CONFECCION GABARDA, SL",Mejorar la empleabilidad de las personas desempleadas,"447,50"
"CONFECCION IDEAL, SL",Mejorar la empleabilidad de las personas desempleadas,"1.070,00"
"CONFECCION INDUSTRIAL VETIVEN,S.L.",Mejorar la empleabilidad de las personas desempleadas,"828,39"
CONFECCION M. JESUS SL,Mejorar la empleabilidad de las personas desempleadas,"1.370,01"
CONFECCIONES ABA SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"CONFECCIONES ADELA 2002, SL",Mejorar la empleabilidad de las personas desempleadas,"500,50"
"CONFECCIONES AFTER, SL",Mejorar la empleabilidad de las personas desempleadas,"2.039,66"
CONFECCIONES ALBA SA,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"CONFECCIONES ALMUGAR,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.139,96"
CONFECCIONES AMVERLU SL,Mejorar la empleabilidad de las personas desempleadas,"700,00"
CONFECCIONES ANADE SA,Mejorar la empleabilidad de las personas desempleadas,"3.767,90"
CONFECCIONES ANAMAR SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
CONFECCIONES ANGEL C.B.,Mejorar la empleabilidad de las personas desempleadas,"1.912,41"
CONFECCIONES ANSARA SL,Mejorar la empleabilidad de las personas desempleadas,"2.827,11"
"CONFECCIONES ARAGONESAS DEL VESTIR INFANTIL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.139,96"
CONFECCIONES ARCE SL,Mejorar la empleabilidad de las personas desempleadas,"1.300,00"
CONFECCIONES ARREGUI SL,Mejorar la empleabilidad de las personas desempleadas,"743,68"
"CONFECCIONES ARRUE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"495,78"
CONFECCIONES ARTESANALES ROVER SL,Mejorar la empleabilidad de las personas desempleadas,"4.451,54"
CONFECCIONES ATENAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.386,58"
"CONFECCIONES AVILES, SL",Mejorar la empleabilidad de las personas desempleadas,"139,87"
"CONFECCIONES BAIX BARCELONES, SL",Mejorar la empleabilidad de las personas desempleadas,"3.119,88"
"CONFECCIONES BALLFER, SL",Mejorar la empleabilidad de las personas desempleadas,"318,72"
CONFECCIONES BALMASEDA SL,Mejorar la empleabilidad de las personas desempleadas,"278,60"
"CONFECCIONES BARCIELA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"6.428,17"
"CONFECCIONES BAUME, SL",Mejorar la empleabilidad de las personas desempleadas,"991,62"
CONFECCIONES BE HACHE SA,Mejorar la empleabilidad de las personas desempleadas,"300,00"
CONFECCIONES BEJAR SL,Mejorar la empleabilidad de las personas desempleadas,"1.619,88"
CONFECCIONES BERA SL,Mejorar la empleabilidad de las personas desempleadas,"796,67"
CONFECCIONES BERNAUS SL,Mejorar la empleabilidad de las personas desempleadas,"1.596,37"
CONFECCIONES BIDATZA SL,Mejorar la empleabilidad de las personas desempleadas,"3.812,41"
CONFECCIONES BOENTE S. COOP. LTDA.,Mejorar la empleabilidad de las personas desempleadas,"756,61"
"CONFECCIONES BRAZAL, SL",Mejorar la empleabilidad de las personas desempleadas,"1.802,77"
CONFECCIONES BRISACH SL,Mejorar la empleabilidad de las personas desempleadas,"357,67"
CONFECCIONES CAPAS SL,Mejorar la empleabilidad de las personas desempleadas,"917,20"
CONFECCIONES CAPDEVILA SL,Mejorar la empleabilidad de las personas desempleadas,"2.209,99"
"CONFECCIONES CARBO LLOMBART, SL",Mejorar la empleabilidad de las personas desempleadas,"944,96"
"CONFECCIONES CAREIXON, S.L.",Mejorar la empleabilidad de las personas desempleadas,"102,70"
CONFECCIONES CARMEN MELERO SL,Mejorar la empleabilidad de las personas desempleadas,"1.800,00"
"CONFECCIONES CASALLO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"387,19"
CONFECCIONES CHAROL SL,Mejorar la empleabilidad de las personas desempleadas,"2.156,68"
CONFECCIONES CHEMA SL,Mejorar la empleabilidad de las personas desempleadas,"300,00"
CONFECCIONES COLAU SL,Mejorar la empleabilidad de las personas desempleadas,"1.023,33"
CONFECCIONES COLOMINA SL,Mejorar la empleabilidad de las personas desempleadas,"2.089,91"
CONFECCIONES CONVICO DE VILLAMALEA SL,Mejorar la empleabilidad de las personas desempleadas,"1.683,25"
"CONFECCIONES DAYEN,C.B.",Mejorar la empleabilidad de las personas desempleadas,"419,63"
CONFECCIONES DE GENERO DE PUNTO BRITGE SL,Mejorar la empleabilidad de las personas desempleadas,"141,66"
