"BENEFICIARIO","TIPO DE OPERACION","GASTO PUBLICO"
"INDEMARK ESTUDIOS DE MERCADO S.L","Mejorar la empleabilidad de las personas desempleadas","1823,85"
"INDEMASARA SERVICIOS DE SALUD SL","Mejorar la empleabilidad de las personas desempleadas","726,65"
"INDEPA SA","Mejorar la empleabilidad de las personas desempleadas","1743,29"
"INDEPENDENCIA CLOTHING SL","Mejorar la empleabilidad de las personas desempleadas","386,27"
"INDEPENDENT JOBS & SERVICES SL","Mejorar la empleabilidad de las personas desempleadas","4663,17"
"INDEPENDENT MARKETING SL","Mejorar la empleabilidad de las personas desempleadas","1672,36"
"INDEPOL, SL","Mejorar la empleabilidad de las personas desempleadas","3462,55"
"INDEPOR GESTIONES S.L.","Mejorar la empleabilidad de las personas desempleadas","465,67"
"INDEPRO AUDIOVISUAL SL","Mejorar la empleabilidad de las personas desempleadas","126,61"
"INDEPRO AVILA 2000, S.L.","Mejorar la empleabilidad de las personas desempleadas","311,08"
"INDERE SERVICIOS 2000 SL","Mejorar la empleabilidad de las personas desempleadas","3368,35"
"INDEREF SL","Mejorar la empleabilidad de las personas desempleadas","1088,94"
"INDES CONSULTING & TITTING,S.L.","Mejorar la empleabilidad de las personas desempleadas","2177,5"
"INDESAN SL","Mejorar la empleabilidad de las personas desempleadas","3208,72"
"INDESAT ELCHE,COM.B.","Mejorar la empleabilidad de las personas desempleadas","1313,32"
"INDESAT MADRID SA","Mejorar la empleabilidad de las personas desempleadas","2612,47"
"INDESEBI SL","Mejorar la empleabilidad de las personas desempleadas",150
"INDESIND RESTAURACION, S.L.","Mejorar la empleabilidad de las personas desempleadas","741,31"
"INDESIT ELECTRODOMNSTICOS SA","Mejorar la empleabilidad de las personas desempleadas","30,68"
"INDESMALLA SA","Mejorar la empleabilidad de las personas desempleadas","3249,33"
"INDET MUEBLES TAPIZADOS, SA","Mejorar la empleabilidad de las personas desempleadas","973,26"
"INDEVIA SOLUTIONS, S.L.L.","Mejorar la empleabilidad de las personas desempleadas","197,37"
"INDEX ASSESSORAMENT EMPRESARIAL, SL","Mejorar la empleabilidad de las personas desempleadas","1289,91"
"INDEX AUDITORES SL","Mejorar la empleabilidad de las personas desempleadas","260,01"
"INDEX COMUNICACION INTEGRAL SL","Mejorar la empleabilidad de las personas desempleadas","146,35"
"INDEX GRAFICS SL","Mejorar la empleabilidad de las personas desempleadas","996,61"
"INDEX, SERVEIS DE COLONIES, SL","Mejorar la empleabilidad de las personas desempleadas","369,93"
"INDEX-2000, SL","Mejorar la empleabilidad de las personas desempleadas","953,85"
"INDEX-3, SL","Mejorar la empleabilidad de las personas desempleadas","2935,87"
"INDEXA PROINVEST INMOBILIARIA SA","Mejorar la empleabilidad de las personas desempleadas","236,09"
"INDIA Y BALI SEVILLA, S.L.","Mejorar la empleabilidad de las personas desempleadas","859,7"
"INDIAN TE & COFFEE SL","Mejorar la empleabilidad de las personas desempleadas","76,92"
"INDIANA ALIMENTACION, SL","Mejorar la empleabilidad de las personas desempleadas","2596,46"
"INDIANA JOCS SL","Mejorar la empleabilidad de las personas desempleadas","2774,02"
"INDIANASPORT SL","Mejorar la empleabilidad de las personas desempleadas","991,62"
"INDIANTONIC VALENCIA SL","Mejorar la empleabilidad de las personas desempleadas","902,49"
"INDIBA SA","Mejorar la empleabilidad de las personas desempleadas","2392,87"
"INDICADE, SL","Mejorar la empleabilidad de las personas desempleadas","965,63"
"INDICAS TRIANA 96 SL","Mejorar la empleabilidad de las personas desempleadas","1005,79"
"INDICE CONSULTORES DE EMPRESA SL","Mejorar la empleabilidad de las personas desempleadas","424,98"
"INDICE DE PROYECTOS SL","Mejorar la empleabilidad de las personas desempleadas","793,08"
"INDICE FORMACION Y CONSULTORIA SL","Mejorar la empleabilidad de las personas desempleadas",600
"INDICE IMPORT-EXPORT SL","Mejorar la empleabilidad de las personas desempleadas","424,95"
"INDICOLOR BBC SL","Mejorar la empleabilidad de las personas desempleadas","3526,54"
"INDICORP ENERGIA,S.L.(EN FORMACION)","Mejorar la empleabilidad de las personas desempleadas","506,67"
"INDICUS SOFTWARE SL","Mejorar la empleabilidad de las personas desempleadas","141,64"
"INDIFON SL","Mejorar la empleabilidad de las personas desempleadas","1670,57"
"INDIGO SALES & RENTING SL","Mejorar la empleabilidad de las personas desempleadas",200
"INDIGO VALUE ANALYSIS SL","Mejorar la empleabilidad de las personas desempleadas","200,01"
"INDILUBLAS, SL","Mejorar la empleabilidad de las personas desempleadas","328,13"
"INDIMAD ARTE EN MADERA SL","Mejorar la empleabilidad de las personas desempleadas","1122,22"
"INDIMAR TELECOMUNICACIONES, S.L.L.","Mejorar la empleabilidad de las personas desempleadas",2800
"INDIMODA, SL","Mejorar la empleabilidad de las personas desempleadas","923,31"
"INDIOIL SL","Mejorar la empleabilidad de las personas desempleadas","144,45"
"INDIOTRANS GABI, S.L.U.","Mejorar la empleabilidad de las personas desempleadas","219,98"
"INDIPAR, S.L.","Mejorar la empleabilidad de las personas desempleadas","726,7"
"INDIREX CONSULTORS SL","Mejorar la empleabilidad de las personas desempleadas","408,99"
"INDISEG, SL","Mejorar la empleabilidad de las personas desempleadas","1680,09"
"INDITA, SL","Mejorar la empleabilidad de las personas desempleadas","66,67"
"INDITECMO SL","Mejorar la empleabilidad de las personas desempleadas","2659,86"
"INDITEX MODA SL","Mejorar la empleabilidad de las personas desempleadas","602,01"
"INDIVISA COMUNICACION SL","Mejorar la empleabilidad de las personas desempleadas","963,27"
"INDIZEN OPTICAL TECHNOLOGIES SL","Mejorar la empleabilidad de las personas desempleadas","2333,43"
"INDIZEN TECHNOLOGIES SL","Mejorar la empleabilidad de las personas desempleadas","1887,55"
"INDO ASESORES SL","Mejorar la empleabilidad de las personas desempleadas","1161,93"
"INDOA PSICOLEGS SL","Mejorar la empleabilidad de las personas desempleadas","2904,08"
"INDO-AFRIC INT SL","Mejorar la empleabilidad de las personas desempleadas","2968,13"
"INDOARTE QUALITY LOGISTIC, S.L.","Mejorar la empleabilidad de las personas desempleadas","1050,62"
"INDOARTE VALENCIA, S.L.","Mejorar la empleabilidad de las personas desempleadas","911,35"
"INDOIN, SL","Mejorar la empleabilidad de las personas desempleadas","733,34"
"INDOL SL","Mejorar la empleabilidad de las personas desempleadas",1500
"INDOLARDI SL","Mejorar la empleabilidad de las personas desempleadas","589,91"
"INDOMCLI, S.L.","Mejorar la empleabilidad de las personas desempleadas","1029,87"
"INDOMITA FLARE SL","Mejorar la empleabilidad de las personas desempleadas","1137,47"
"INDOOR COLOR SL","Mejorar la empleabilidad de las personas desempleadas","991,62"
"INDOOR KARTING OURENSE,SL","Mejorar la empleabilidad de las personas desempleadas","417,78"
"INDOOR MEDIA COMUNICACION, SA","Mejorar la empleabilidad de las personas desempleadas","828,93"
"INDOOR PUERTAS, S.A.","Mejorar la empleabilidad de las personas desempleadas","12615,75"
"INDOOR-CLIMA INTEGRAL DE INSTALACIONES SL","Mejorar la empleabilidad de las personas desempleadas","1266,56"
"INDOORSOL SYSTEM, S.L.","Mejorar la empleabilidad de las personas desempleadas","1935,58"
"INDOPER SL","Mejorar la empleabilidad de las personas desempleadas","670,53"
"INDOPLANT SL","Mejorar la empleabilidad de las personas desempleadas","228,33"
"INDOPLAST, SL","Mejorar la empleabilidad de las personas desempleadas","1266,73"
"INDOSBEL SL","Mejorar la empleabilidad de las personas desempleadas","1160,86"
"INDOSTEL VICROS SL","Mejorar la empleabilidad de las personas desempleadas","3670,53"
"INDOTAM AUTOMOVILES,S.L.","Mejorar la empleabilidad de las personas desempleadas","496,66"
"INDOTELEC SOLUCIONES,S.L.","Mejorar la empleabilidad de las personas desempleadas","446,64"
"INDRA BMB SERVICIOS DIGITALES, S.A.","Mejorar la empleabilidad de las personas desempleadas","564,44"
"INDRA NATURA,S.L.","Mejorar la empleabilidad de las personas desempleadas","332,95"
"INDRA SISTEMAS S.A.","Mejorar la empleabilidad de las personas desempleadas","359,99"
"INDRET D ASSESSORIAS, SL","Mejorar la empleabilidad de las personas desempleadas","1130,89"
"INDRETS I DRETS S.L._(EN CONSTITUCION)","Mejorar la empleabilidad de las personas desempleadas","87,35"
"INDRONS LOGISTICA INDUSTRIAL,S.L.","Mejorar la empleabilidad de las personas desempleadas","66,67"
"INDUAR, SL","Mejorar la empleabilidad de las personas desempleadas","128,9"
"INDUBRAS SL -UNIPERSONAL-","Mejorar la empleabilidad de las personas desempleadas",100
"INDUBRIK 2000, S.L.","Mejorar la empleabilidad de las personas desempleadas","583,25"
"INDUCABLE SL","Mejorar la empleabilidad de las personas desempleadas","318,72"
"INDUCAN DE PINTURAS, SL","Mejorar la empleabilidad de las personas desempleadas","460,02"
"INDUCAR PRECOCINADOS SL","Mejorar la empleabilidad de las personas desempleadas","33,04"
"INDUCTRON 2000 SL","Mejorar la empleabilidad de las personas desempleadas",1900
"INDUFI SERVICIOS 2004 SLL","Mejorar la empleabilidad de las personas desempleadas","5160,43"
"INDUFRET SL","Mejorar la empleabilidad de las personas desempleadas","409,89"
"INDUGARBI RCD S,S.A.","Mejorar la empleabilidad de las personas desempleadas","764,91"
"INDUGARVE, SL","Mejorar la empleabilidad de las personas desempleadas","1345,77"
"INDUGRAF MADRID SA","Mejorar la empleabilidad de las personas desempleadas",400
"INDUGRAF OFFSET, SA","Mejorar la empleabilidad de las personas desempleadas","3799,97"
"INDUKERN SA","Mejorar la empleabilidad de las personas desempleadas","3649,25"
"INDUKIT SA","Mejorar la empleabilidad de las personas desempleadas","99,9"
"INDULIMP, SL","Mejorar la empleabilidad de las personas desempleadas","4,72"
"INDULISA SA","Mejorar la empleabilidad de las personas desempleadas","493,33"
"INDULITA TRANSFORMACION TERMOSTABLE SL","Mejorar la empleabilidad de las personas desempleadas","2259,45"
"INDULLEIDA, SA","Mejorar la empleabilidad de las personas desempleadas","1266,73"
"INDUMAN CARRIZOSA SL","Mejorar la empleabilidad de las personas desempleadas","74,34"
"INDUMAQ CAR WASH SL","Mejorar la empleabilidad de las personas desempleadas","537,84"
"INDUMENTARIA MODERNA, SL","Mejorar la empleabilidad de las personas desempleadas","497,78"
"INDUMETAL RECYCLING SA","Mejorar la empleabilidad de las personas desempleadas","11995,92"
"INDUMIX NUTRICIO SL","Mejorar la empleabilidad de las personas desempleadas","1349,1"
"INDUMOVI 2007 S.L.U.","Mejorar la empleabilidad de las personas desempleadas","709,79"
"INDUMOVIL PARTS SL","Mejorar la empleabilidad de las personas desempleadas","415,51"
"INDUNOSFOR, SL","Mejorar la empleabilidad de las personas desempleadas","666,6"
"INDUPANEL SL","Mejorar la empleabilidad de las personas desempleadas","6266,79"
"INDUPIME SL","Mejorar la empleabilidad de las personas desempleadas","283,32"
"INDUPOL SL","Mejorar la empleabilidad de las personas desempleadas","1042,26"
"INDUPROJECTES COMERCIALS, SL","Mejorar la empleabilidad de las personas desempleadas","444,69"
"INDURECO SL","Mejorar la empleabilidad de las personas desempleadas","333,25"
"INDUS CALCULO, SA","Mejorar la empleabilidad de las personas desempleadas","1345,77"
"INDUS INGENIERIA Y ARQUITECTURA, SA","Mejorar la empleabilidad de las personas desempleadas","1126,11"
"INDUS RIVER SL","Mejorar la empleabilidad de las personas desempleadas","70,04"
"INDUS TRADING CORPORATION SL","Mejorar la empleabilidad de las personas desempleadas","4288,29"
"INDUSAC SA","Mejorar la empleabilidad de las personas desempleadas","864,49"
"INDUSAL ALANDALUS SL","Mejorar la empleabilidad de las personas desempleadas","793,94"
"INDUSAL NAVARRA SA","Mejorar la empleabilidad de las personas desempleadas","77,77"
"INDUSAL RIAS ALTAS, S.A.","Mejorar la empleabilidad de las personas desempleadas","13872,42"
"INDUSAL RIAS BAIXAS SA","Mejorar la empleabilidad de las personas desempleadas","1267,83"
"INDUSAL SA","Mejorar la empleabilidad de las personas desempleadas","1031,76"
"INDUSAN APLICACIONES Y SERVICIOS SL","Mejorar la empleabilidad de las personas desempleadas","602,14"
"INDUSEN SA","Mejorar la empleabilidad de las personas desempleadas","7276,4"
"INDUSERCO PROYECTOS, S.L.","Mejorar la empleabilidad de las personas desempleadas","580,81"
"INDUSETI SL","Mejorar la empleabilidad de las personas desempleadas","814,5"
"INDUSMEC ORTIZ S.L.","Mejorar la empleabilidad de las personas desempleadas",140
"INDUSNOW, SL","Mejorar la empleabilidad de las personas desempleadas","814,54"
"INDUSOL Y MANTENIMIENTO SA","Mejorar la empleabilidad de las personas desempleadas","239,04"
"INDUSPLANA SL","Mejorar la empleabilidad de las personas desempleadas","946,62"
"INDUSTEC, SL","Mejorar la empleabilidad de las personas desempleadas","129,25"
"INDUSTEX, SL","Mejorar la empleabilidad de las personas desempleadas","252,61"
"INDUSTIAS DOVALTAC SL","Mejorar la empleabilidad de las personas desempleadas",1000
"INDUSTRI SL","Mejorar la empleabilidad de las personas desempleadas","1341,61"
"INDUSTRIA ALIMENTARIA VICENTE SL","Mejorar la empleabilidad de las personas desempleadas","141,63"
"INDUSTRIA APROVECHAMIENTO SUBPRODUCTOS ADEREZO, S.L.","Mejorar la empleabilidad de las personas desempleadas","1345,77"
"INDUSTRIA ARAGONESA DE SERIGRAFIA SL","Mejorar la empleabilidad de las personas desempleadas","847,9"
"INDUSTRIA ARTESANA DEL CAFE, SL","Mejorar la empleabilidad de las personas desempleadas","1899,8"
"INDUSTRIA AUXILIAR ALAVESA DE FUNDICION, SL","Mejorar la empleabilidad de las personas desempleadas","70,83"
"INDUSTRIA AUXILIAR ALAVESA SA","Mejorar la empleabilidad de las personas desempleadas",900
"INDUSTRIA AUXILIAR DE VENTILACION, SL","Mejorar la empleabilidad de las personas desempleadas","988,94"
"INDUSTRIA AUXILIAR JUEMA, SL","Mejorar la empleabilidad de las personas desempleadas","1266,73"
"INDUSTRIA BASICA DE ASCENSORES SA","Mejorar la empleabilidad de las personas desempleadas","1108,9"
"INDUSTRIA COSMO PLASTICA SA","Mejorar la empleabilidad de las personas desempleadas","3181,86"
"INDUSTRIA COSTRUZIONE SERRATURE ACCESORI ESPANA, S.L.","Mejorar la empleabilidad de las personas desempleadas","163,27"
"INDUSTRIA CREATIVA CGG S.L.","Mejorar la empleabilidad de las personas desempleadas","649,71"
"INDUSTRIA DE CAFE DEL NORTE SA","Mejorar la empleabilidad de las personas desempleadas","297,78"
"INDUSTRIA DE CONSTRUCCIONS MECANIQUES, SL","Mejorar la empleabilidad de las personas desempleadas","89,91"
"INDUSTRIA DE DISENO TEXTIL SA","Mejorar la empleabilidad de las personas desempleadas","3315,9"
"INDUSTRIA DE ENCAJES MECANICOS SA","Mejorar la empleabilidad de las personas desempleadas","748,43"
"INDUSTRIA DE INTERCAMBIADORES TERMICOS SA","Mejorar la empleabilidad de las personas desempleadas","19832,68"
"INDUSTRIA DE LA ESPUMA SA","Mejorar la empleabilidad de las personas desempleadas","2916,05"
"INDUSTRIA DE LA MADERA P Y G SL","Mejorar la empleabilidad de las personas desempleadas","605,72"
"INDUSTRIA DE LA MADERA PESQUER;S.L.","Mejorar la empleabilidad de las personas desempleadas","133,34"
"INDUSTRIA DE LA SALUD FERROL, SL","Mejorar la empleabilidad de las personas desempleadas","231,96"
"INDUSTRIA DE MANTENIMIENTO Y MECANIZADO SL","Mejorar la empleabilidad de las personas desempleadas",1200
"INDUSTRIA DE MAQUINARIA LUZZISA SL","Mejorar la empleabilidad de las personas desempleadas","1686,67"
"INDUSTRIA DE MENAJE ROCH SL","Mejorar la empleabilidad de las personas desempleadas",1400
"INDUSTRIA DE PREVENCION CANARIA SL","Mejorar la empleabilidad de las personas desempleadas","624,42"
"INDUSTRIA DE RECICLAJE DE RAEES, S.L.","Mejorar la empleabilidad de las personas desempleadas","1712,6"
"INDUSTRIA DE SEGURIDAD ELECTRONICA, SL","Mejorar la empleabilidad de las personas desempleadas","1086,58"
"INDUSTRIA DE SOLDADURA DE PLASTICO, SL","Mejorar la empleabilidad de las personas desempleadas","3739,74"
"INDUSTRIA DE TRANSFORMADOS VESTA S.L.U","Mejorar la empleabilidad de las personas desempleadas","109,99"
"INDUSTRIA DEL CALZADO DE ALMANSA SL","Mejorar la empleabilidad de las personas desempleadas","711,1"
"INDUSTRIA DEL DESCANSO DE CANARIAS SA","Mejorar la empleabilidad de las personas desempleadas","1993,45"
"INDUSTRIA EUROZAMACK, SL","Mejorar la empleabilidad de las personas desempleadas","1024,98"
"INDUSTRIA EXTREMENA DE VENTILACION, S.L","Mejorar la empleabilidad de las personas desempleadas","1186,67"
"INDUSTRIA FRANCO ESPA�OLA DE MODA SA","Mejorar la empleabilidad de las personas desempleadas",35
"INDUSTRIA GASTRONOMICA CASCAJARES SL","Mejorar la empleabilidad de las personas desempleadas","165,26"
"INDUSTRIA GRAFICA FERRER COLL SA","Mejorar la empleabilidad de las personas desempleadas","622,62"
"INDUSTRIA GRAFICA IGRAEX, SL","Mejorar la empleabilidad de las personas desempleadas","131,05"
"INDUSTRIA GRAFICA J VIDAL SL","Mejorar la empleabilidad de las personas desempleadas","482,22"
"INDUSTRIA GRAFICA MYCVAL, SL","Mejorar la empleabilidad de las personas desempleadas","519,98"
"INDUSTRIA ITALIANA ARTE FERRO ESPANA SL","Mejorar la empleabilidad de las personas desempleadas","853,71"
"INDUSTRIA JABONERA LINA SA","Mejorar la empleabilidad de las personas desempleadas","7063,24"
"INDUSTRIA MAQUINARIA PRECISION SL","Mejorar la empleabilidad de las personas desempleadas","1313,32"
"INDUSTRIA MECANICA J PANES SA","Mejorar la empleabilidad de las personas desempleadas","1569,93"
"INDUSTRIA MECANICA Y AUTOMATIZACION SL","Mejorar la empleabilidad de las personas desempleadas","1266,73"
"INDUSTRIA MODEVI SL","Mejorar la empleabilidad de las personas desempleadas","1893,24"
"INDUSTRIA OPTICA HISPANO SA","Mejorar la empleabilidad de las personas desempleadas","356,48"
"INDUSTRIA PANADERA SAN PANCRACIO SA","Mejorar la empleabilidad de las personas desempleadas","1133,34"
"INDUSTRIA PANIFICADORA BETANZOS SL","Mejorar la empleabilidad de las personas desempleadas","2418,63"
"INDUSTRIA PANIFICADORA JOSE SANCHEZ PENATE SL","Mejorar la empleabilidad de las personas desempleadas","7860,1"
"INDUSTRIA PARA TROQUELES DE ARTES GRAFICAS SL","Mejorar la empleabilidad de las personas desempleadas",1400
"INDUSTRIA QUIMICA Y FARMACEUTICA VIR SA","Mejorar la empleabilidad de las personas desempleadas","1081,23"
"INDUSTRIA RIOJANA DEL ALUMINIO SA","Mejorar la empleabilidad de las personas desempleadas","3710,26"
"INDUSTRIA ROMAGNOLA CONDUCTORS ELECTRICS, SL","Mejorar la empleabilidad de las personas desempleadas","1239,5"
"INDUSTRIA SANITARIA DEL LLUCANES, SL","Mejorar la empleabilidad de las personas desempleadas","1765,98"
"INDUSTRIA SOLE SA","Mejorar la empleabilidad de las personas desempleadas",50
"INDUSTRIA TECNICA DE AUTOMOCION Y REPUESTOS SL","Mejorar la empleabilidad de las personas desempleadas","406,68"
"INDUSTRIA TECNICA DEL PLASTICO SA","Mejorar la empleabilidad de las personas desempleadas","1046,67"
"INDUSTRIA TECNICA VALENCIANA SA","Mejorar la empleabilidad de las personas desempleadas","692,83"
"INDUSTRIA TRANSFORMADORA DE PLASTICO SA","Mejorar la empleabilidad de las personas desempleadas","36,63"
"INDUSTRIA TRANSFORMADORA DEL VINO, SL","Mejorar la empleabilidad de las personas desempleadas","2645,48"
"INDUSTRIA VALLISOLETANA DE TRANSFORMADOS 2000, SL","Mejorar la empleabilidad de las personas desempleadas","363,68"
"INDUSTRIA VIDRIERA COVICEN SL","Mejorar la empleabilidad de las personas desempleadas","2477,66"
"INDUSTRIA Y COMPLEMENTOS PARA EL LABORATORIO SL","Mejorar la empleabilidad de las personas desempleadas","268,99"
"INDUSTRIA Y DESARROLLO GAMAX, SL","Mejorar la empleabilidad de las personas desempleadas","4756,69"
"INDUSTRIA Y MONTAJES ELECTRICOS SA","Mejorar la empleabilidad de las personas desempleadas","433,27"
"INDUSTRIA ZAPATERA DE PETRER SL","Mejorar la empleabilidad de las personas desempleadas","1874,19"
"INDUSTRIAL ABLITENSE SA","Mejorar la empleabilidad de las personas desempleadas","135,49"
"INDUSTRIAL AIGUA DE VALLS, SA","Mejorar la empleabilidad de las personas desempleadas",1600
"INDUSTRIAL ALAVESA TRATAMIENTOS TERMICOS S.L.","Mejorar la empleabilidad de las personas desempleadas","4508,67"
"INDUSTRIAL ALICANTINA DE PERSIANAS, SL","Mejorar la empleabilidad de las personas desempleadas","1793,23"
"INDUSTRIAL ARZUANA DEL MUEBLE SL","Mejorar la empleabilidad de las personas desempleadas","1846,62"
"INDUSTRIAL BOLSERA ASTORGANA, SL.","Mejorar la empleabilidad de las personas desempleadas","769,66"
"INDUSTRIAL BOLSERA GRANADINA SA","Mejorar la empleabilidad de las personas desempleadas","1490,72"
"INDUSTRIAL BOLSERA SDAD COOP ANDALUZA","Mejorar la empleabilidad de las personas desempleadas","920,79"
"INDUSTRIAL BUS MARIN, S.L.","Mejorar la empleabilidad de las personas desempleadas","33,3"
"INDUSTRIAL CARROCERA ARBUCIENSE, SA","Mejorar la empleabilidad de las personas desempleadas","11510,18"
"INDUSTRIAL CARROCERA LA CAMPANA SL","Mejorar la empleabilidad de las personas desempleadas","846,52"
"INDUSTRIAL CARSAN SL","Mejorar la empleabilidad de las personas desempleadas","279,92"
"INDUSTRIAL CARTONERA DEL ENVASE SA","Mejorar la empleabilidad de las personas desempleadas","1033,3"
"INDUSTRIAL CATALANA DE CONSTRUCCIONES SA","Mejorar la empleabilidad de las personas desempleadas","1345,77"
"INDUSTRIAL CERAMISTA DE QUART SL","Mejorar la empleabilidad de las personas desempleadas","2173,06"
"INDUSTRIAL CERRAJERA PERCA, SL","Mejorar la empleabilidad de las personas desempleadas","859,98"
"INDUSTRIAL CONSTRUCTORA IBERICA, SL","Mejorar la empleabilidad de las personas desempleadas",1000
"INDUSTRIAL CONSTRUCTORA SL","Mejorar la empleabilidad de las personas desempleadas","877,82"
"INDUSTRIAL CORSETERA CARCAGENTINA SL","Mejorar la empleabilidad de las personas desempleadas","1787,71"
"INDUSTRIAL CORUNESA DE COCINAS Y COMPLEMENTOS , SL","Mejorar la empleabilidad de las personas desempleadas","1757,55"
"INDUSTRIAL DE CELOSIAS SA","Mejorar la empleabilidad de las personas desempleadas","815,51"
"INDUSTRIAL DE DISTINTIVOS, SL","Mejorar la empleabilidad de las personas desempleadas","797,98"
"INDUSTRIAL DE ELEVACION SA","Mejorar la empleabilidad de las personas desempleadas",460
"INDUSTRIAL DE FABRICACION Y MONTAJES DE CANARIAS SA","Mejorar la empleabilidad de las personas desempleadas","594,97"
"INDUSTRIAL DE FLUIDOS Y MANTENIMIENTO SL","Mejorar la empleabilidad de las personas desempleadas","3973,4"
"INDUSTRIAL DE INSPECCION Y CONTROL DE GALICIA, SL","Mejorar la empleabilidad de las personas desempleadas","741,34"
"INDUSTRIAL DE MANIPULADOS BROSS, SL","Mejorar la empleabilidad de las personas desempleadas","173,16"
"INDUSTRIAL DE MOLDES Y MATRICES SA","Mejorar la empleabilidad de las personas desempleadas","393,24"
"INDUSTRIAL DE PAN Y ALIMENTACION, S.R.L.","Mejorar la empleabilidad de las personas desempleadas","6013,75"
"INDUSTRIAL DE TRANSFORMADOS SA","Mejorar la empleabilidad de las personas desempleadas","1237,15"
"INDUSTRIAL DE TRASFORMADOS METALICOS","Mejorar la empleabilidad de las personas desempleadas","1353,7"
"INDUSTRIAL DEL ARMARIO V12,S.L.","Mejorar la empleabilidad de las personas desempleadas","215,55"
"INDUSTRIAL DEL FRIO Y CALEFACCION CLIMYCAL, S.L.","Mejorar la empleabilidad de las personas desempleadas","1200,06"
"INDUSTRIAL DISFLEX IBERICA SL","Mejorar la empleabilidad de las personas desempleadas","380,08"
"INDUSTRIAL DISTRIBUIDORA SANCHEZ SL","Mejorar la empleabilidad de las personas desempleadas","1009,28"
"INDUSTRIAL ELECTRICA ANGLES, SL","Mejorar la empleabilidad de las personas desempleadas","2906,61"
"INDUSTRIAL ELECTRICA VILAR, SL","Mejorar la empleabilidad de las personas desempleadas","536,63"
"INDUSTRIAL ESPA�OLA DE LA CONFITERIA PANADERIA Y BOLLER","Mejorar la empleabilidad de las personas desempleadas","155,12"
"INDUSTRIAL ESTAMBRERA SA","Mejorar la empleabilidad de las personas desempleadas","1109,79"
"INDUSTRIAL EXPLOTADORA DE MADERAS ANDALUZAS SOC COOP AN","Mejorar la empleabilidad de las personas desempleadas","400,02"
"INDUSTRIAL EXTREMENA SA","Mejorar la empleabilidad de las personas desempleadas","108,85"
"INDUSTRIAL FALCO SL","Mejorar la empleabilidad de las personas desempleadas","516,55"
"INDUSTRIAL FARMACEUTICA CANTABRIA SA","Mejorar la empleabilidad de las personas desempleadas","1892,88"
"INDUSTRIAL FLEXO, SL","Mejorar la empleabilidad de las personas desempleadas","639,96"
"INDUSTRIAL FOTOVOLTAICA VALURPA, S.L.","Mejorar la empleabilidad de las personas desempleadas",240
"INDUSTRIAL FRUNCITEX, SL","Mejorar la empleabilidad de las personas desempleadas","2562,66"
"INDUSTRIAL GAMACOLOR SL","Mejorar la empleabilidad de las personas desempleadas","1226,64"
"INDUSTRIAL GARESTIL, SL","Mejorar la empleabilidad de las personas desempleadas",1675
"INDUSTRIAL GIJONESA SA","Mejorar la empleabilidad de las personas desempleadas","259,95"
"INDUSTRIAL GIL BA, SL","Mejorar la empleabilidad de las personas desempleadas","1889,61"
"INDUSTRIAL GOFEZ SL","Mejorar la empleabilidad de las personas desempleadas","66,67"
"INDUSTRIAL GONABE SA","Mejorar la empleabilidad de las personas desempleadas","5726,02"
"INDUSTRIAL HOSTELERIA GANDIA SL","Mejorar la empleabilidad de las personas desempleadas","1286,38"
"INDUSTRIAL HOTELERA HERGAS SL","Mejorar la empleabilidad de las personas desempleadas","1479,92"
"INDUSTRIAL JOMOSA SA","Mejorar la empleabilidad de las personas desempleadas","55,5"
"INDUSTRIAL LA PRENSA, CB","Mejorar la empleabilidad de las personas desempleadas","1226,64"
"INDUSTRIAL LERIDANA DEL FRIO SL","Mejorar la empleabilidad de las personas desempleadas","3915,96"
"INDUSTRIAL MARIN TEXTIL SL","Mejorar la empleabilidad de las personas desempleadas","8404,4"
"INDUSTRIAL MARMOL EXPORT, SA","Mejorar la empleabilidad de las personas desempleadas","206,56"
"INDUSTRIAL MARMOLERA NAVARRA SL","Mejorar la empleabilidad de las personas desempleadas","2159,94"
"INDUSTRIAL METALURGICA CALATAYUD SA","Mejorar la empleabilidad de las personas desempleadas","25,96"
"INDUSTRIAL MONLLOR SL","Mejorar la empleabilidad de las personas desempleadas","429,77"
"INDUSTRIAL MUFECA, SL","Mejorar la empleabilidad de las personas desempleadas","2646,67"
"INDUSTRIAL NEO TEX SA","Mejorar la empleabilidad de las personas desempleadas","673,26"
"INDUSTRIAL OLIVE SA","Mejorar la empleabilidad de las personas desempleadas","109,3"
"INDUSTRIAL ORSEN, SL","Mejorar la empleabilidad de las personas desempleadas","130,03"
"INDUSTRIAL PANADERA DE CIUDADELA SL","Mejorar la empleabilidad de las personas desempleadas","528,85"
"INDUSTRIAL PANADERA HIDALGO SL","Mejorar la empleabilidad de las personas desempleadas","1395,21"
"INDUSTRIAL PANIFICADORA LA MONTANA SL","Mejorar la empleabilidad de las personas desempleadas","1606,66"
"INDUSTRIAL PANIFICADORA NUESTRA SE�ORA DE BUTARQUE SA","Mejorar la empleabilidad de las personas desempleadas","10468,08"
"INDUSTRIAL PANTALONERA ESPA�OLA SA","Mejorar la empleabilidad de las personas desempleadas","528,86"
"INDUSTRIAL PASTELERA CASANOVA SA","Mejorar la empleabilidad de las personas desempleadas",1500
"INDUSTRIAL PASTELERA SAN NARCISO SA","Mejorar la empleabilidad de las personas desempleadas","2049,95"
