nombre_beneficiario,nombre_operacion,montante_concedido,t_montante_concedido,montante_pagado_final_operacion,t_montante_pagado_final_operacion,ano_de_la_concesion_ano_del_pago,uri
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM ACEITUNA POLONIA,"1.488,24",1488.24,"1.488,24",1488.24,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PPV APOYO PUBLICITARIO ALMACENES KAUFHOF-ALEMANIA,"644,53",644.53,"644,53",644.53,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV2 JAPON 2008-CATAS Y SEMINARIOS (C),"724,20",724.20,"724,20",724.20,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM ACEITE DE OLIVA RUSIA 8008 (PU),"454,37",454.37,"454,37",454.37,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PLAN CHINA 2008 (PC),"1.294,41",1294.41,"1.294,41",1294.41,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PLAN CHINA 2008 (PC),"351,17",351.17,"351,17",351.17,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MIVP1 MULTIS.ALIM.-VINOS - RUSIA (PI),"355,73",355.73,"355,73",355.73,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MIVP1 MULTIS.VINOS ALEMANIA-1 (PI),"439,72",439.72,"439,72",439.72,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MIVP2 MULTIS.VINOS JAPÓN (PC),"462,08",462.08,"462,08",462.08,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),TRADUCCION DE CONTENIDOS DEL PORTAL MODA AL INGLES,"65,94",65.94,"65,94",65.94,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSER.PUBLIC.HOSPITALIY DESIGN AGOSTO EE.UU. 2008,"128,97",128.97,"128,97",128.97,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSERC. PUBLICIT. DOMUS SEPTIEMBRE ITALIA 2008,"195,74",195.74,"195,74",195.74,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM JAMÓN SERRANO FRANCIA 2008 (PU),"749,78",749.78,"749,78",749.78,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV2 JAPON 2008- CAMPAÑA BUY THE GLASS,"1.667,61",1667.61,"1.667,61",1667.61,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV EEUU 2008- GREAT MATCH II 2008 (PI),"2.397,05",2397.05,"2.397,05",2397.05,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV REINO UNIDO 2008 - PPV CO-OP (PU),"1.015,26",1015.26,"1.015,26",1015.26,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM ACEITE DE OLIVA INDIA 2008 (PU),"206,90",206.90,"206,90",206.90,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM ACEITE DE OLIVA FRANCIA 2008 (PU),"168,70",168.70,"168,70",168.70,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),FPINF(2)  BCWW'08 - SEUL,"87,30",87.30,"87,30",87.30,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),CPSM QUESO ALEMANIA- INTERMOPRO 2008,"773,92",773.92,"773,92",773.92,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV PAISES BAJOS2008- FROM SPAIN WITH LOVE,"495,70",495.70,"495,70",495.70,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),MIVP1 MULTIS.ALIM.-VINOS PLAN CHINA-1 (PI(,"324,39",324.39,"324,39",324.39,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),JTEC ARQUIT.SUSTAINABLE BUILDING-MELBURNE 2008,"1.120,42",1120.42,"1.120,42",1120.42,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),JTEC S/CONSULTORÍA DE FONDOS EUROPEOS EN BULGARIA,"161,79",161.79,"161,79",161.79,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSER.PUBLIC.HOSPITALIY DESIGN SEPT EE.UU. 2008,"147,19",147.19,"147,19",147.19,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSERC. PUBLICIT. DOMUS OCTUBRE ITALIA 2008,"130,41",130.41,"130,41",130.41,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),INSERC. PUBLIC. DWELL OCTUBRE EE.UU 2008,"275,84",275.84,"275,84",275.84,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),"FPO1 BIO ATLANTA 2009 - ATLANTA, GA. (EE.UU.)","894,53",894.53,"894,53",894.53,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV REINO UNIDO 2008- CONCURSO ONL,"736,11",736.11,"736,11",736.11,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
Instituto Español de Comercio Exterior (ICEX) (MITC),PGV RU 2008- HONORARIOS LYNNE SHERRIFF 2ºSEMESTRE,"1.739,61",1739.61,"1.739,61",1739.61,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
A N S. COOP.,CALIDAD DE LA CANAL Y CARNE CON CERDO CHINO,"66.698,90",66698.90,"48.434,90",48434.90,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
A N S. COOP.,MEJORA CALIDAD CARNE AVÍCOLA EN BASE A ACTUACIONES FISICO AMBIENTALES EN FASE PREVIAS AL SACRIFICIO,"143.098,89",143098.89,"70.445,55",70445.55,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
A N S. COOP.,NUEVAS ESTRATEGIAS DE FABRICACIÓN DE PIENSOS CON SEGURIDAD MICROBIOLÓGICA,"101.116,20",101116.20,"44.117,27",44117.27,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
"ABACO,SERVICIOS DE HOSTELERIA S.L.",Subvenciones TIC Pymes y autónomos,"5.123,93",5123.93,"1.537,18",1537.18,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ACCEPTUM S.L.,Subvenciones TIC Pymes y autónomos,"8.127,70",8127.70,"1.000,00",1000.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ACCIONA ENERGIA SA,ANÁLISIS DE LA COMPATIBILIDAD ENTRE SISTEMAS DE NAVEGACIÓN AÉREA Y MARÍTIMA CON PARQUES EOLICOS,"90.990,00",90990.00,"59.702,40",59702.40,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ACERALIA CONSTRUCCION OBRAS S.L.,Subvenciones TIC Pymes y autónomos,"63.500,00",63500.00,"15.000,00",15000.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ACUSTICA ARQUITECTONICA S.A.,Subvenciones TIC Pymes y autónomos,"6.121,49",6121.49,"1.836,45",1836.45,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
AGUIRREZABALAGA LOZANO IGNACIO AULA GUILLEN CARLOS Y BERRADE GOYENA JUAN MARIA,Subvenciones TIC Pymes y autónomos,"5.221,00",5221.00,"1.566,30",1566.30,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
AIREA TERCERA EDAD S.L.,Subvenciones TIC Pymes y autónomos,"10.013,19",10013.19,"3.003,96",3003.96,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ALMACENES BETON S.L.,Subvenciones TIC Pymes y autónomos,"44.708,00",44708.00,"13.412,40",13412.40,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ALONSO HERNANDEZ & ASOCIADOS,SISTEMA DE GESTIÓN DE DATOS,"34.656,00",34656.00,"30.164,70",30164.70,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ALTAIRU SERVICIOS TECNICOS DE INGENIERIA S.L.,Subvenciones TIC Pymes y autónomos,"37.800,00",37800.00,"7.000,00",7000.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ALUSALDU S.L.,Subvenciones TIC Pymes y autónomos,"19.298,98",19298.98,"5.180,83",5180.83,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
AMAIUR ESTRUCTURAS S.L.,Subvenciones TIC Pymes y autónomos,"5.000,00",5000.00,"1.500,00",1500.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
AMAIUR ESTRUCTURAS S.L.,Subvenciones TIC Pymes y autónomos,"4.645,00",4645.00,"1.393,50",1393.50,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
AMC ASESORES S.I.,Subvenciones TIC Pymes y autónomos,"25.817,00",25817.00,"5.909,10",5909.10,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
"AMILLANO, PRIETO, FERNANDO",Subvenciones TIC Pymes y autónomos,"21.181,50",21181.50,"5.397,75",5397.75,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ANDUEZA Y GOMEZ S.L.,Subvenciones TIC Pymes y autónomos,"7.093,05",7093.05,"2.127,92",2127.92,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
"ANGEL GARRO, S.A.",FPA PLMA AMSTERDAM 2008 (PI),"2.398,49",2398.49,"2.398,49",2398.49,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ANSOAIN BURGUETE SL,DESARROLLO DE NUEVAS BATERIAS DE ENGORDE Y PUESTA PARA BIENESTAR ANIMAL,"128.830,00",128830.00,"78.998,23",78998.23,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
"AQUERRETA , OCHOA , VIOLETA",Subvenciones TIC Pymes y autónomos,"5.685,42",5685.42,"1.705,63",1705.63,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
"ARAIZ , UCAR, IÑIGO",Subvenciones TIC Pymes y autónomos,"19.489,01",19489.01,"5.486,87",5486.87,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ARBIZU ZUBIZARRETA JOSE AITOR FERNANDEZ SALIDO LUIS MANUEL SANTOS IRUJO GERMAN MONREAL GUTIERREZ BORJA S.I.,Subvenciones TIC Pymes y autónomos,"11.334,41",11334.41,"3.400,32",3400.32,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ARCELORMITTAL SSC ESPAñA SA,NUEVOS PRODUCTOS PARA SECTORES ESPECIALES,"27.350,00",27350.00,"24.268,18",24268.18,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ARCELORMITTAL SSC ESPAñA SA,MEJORA DEL PROCESO PRODUCTIVO ADAPTADO A NUEVAS EXIGENCIAS MEDIOAMBIENTALES Y DE CLIENTES,"60.599,00",60599.00,"52.023,57",52023.57,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ARFILA S.L.,Subvenciones TIC Pymes y autónomos,"57.860,50",57860.50,"15.000,00",15000.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ARIAN CONSTRUCCION Y GESTION DE,PLATAFORMA DE GESTIÓN DEL CONOCIMIENTO PARA EMPRESAS DEL SECTOR DE LA CONSTRUCCIÓN,"166.386,00",166386.00,"72.007,41",72007.41,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
"ARMENDARIZ, MIRANDA, AGUSTIN",Subvenciones TIC Pymes y autónomos,"5.686,98",5686.98,"1.312,14",1312.14,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
"AROSTEGUI , LA JUSTICIA , JUANA MARIA",Subvenciones TIC Pymes y autónomos,"5.544,00",5544.00,"1.663,20",1663.20,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ARPA ASESORES S.L .,Subvenciones TIC Pymes y autónomos,"35.705,50",35705.50,"8.092,35",8092.35,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ARTICULOS FERRETERIA SA,NUEVAS TECNOLOGÍAS PARA LA FABRICACIÓN DE CAJAS FUERTES Y CAJEROS AUTOMÁTICOS,"106.880,40",106880.40,"49.021,49",49021.49,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ASESORIA DEDUCE S.L.,Subvenciones TIC Pymes y autónomos,"16.560,03",16560.03,"4.968,01",4968.01,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ASESORIA RAMIREZ S.L.,Subvenciones TIC Pymes y autónomos,"4.621,38",4621.38,"1.386,41",1386.41,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ASESORIA SIMON CRELGO S.L.,Subvenciones TIC Pymes y autónomos,"22.651,73",22651.73,"6.795,52",6795.52,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ASIENTOS ESTEBAN SL,ASIENTO DE AUTOBÚS INTERURBANO,"137.371,08",137371.08,"24.049,92",24049.92,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ASIER SL,SISTEMA PRODUCTIVO ADAPTADO A LA FABRICACIÓN PERSONALIZADA DE MOBILIARIO DE OFICINA Y COLECTIVIDADES,"28.432,00",28432.00,"25.746,99",25746.99,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ASISTENCIA TÉCNICA DE NEGOCIOS S.L.,Subvenciones TIC Pymes y autónomos,"6.859,08",6859.08,"2.057,72",2057.72,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ASOCIACION DE COMERCIANTES DEL ENSANCHE PAMPLONA,Subvenciones TIC Pymes y autónomos,"4.758,14",4758.14,"1.427,44",1427.44,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ASOCIACIÓN NAVARRA DE ASUNTOS RELACIONADOS CON LA ECOLOGIA,Subvenciones TIC Pymes y autónomos,"5.213,00",5213.00,"1.563,90",1563.90,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ASOCIACION NAVARRA DE PEQUEÑA EMPRESA DE HOSTELERIA,Subvenciones TIC Pymes y autónomos,"12.702,65",12702.65,"2.800,97",2800.97,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
"ASUNCION IRIARTE RIVED Y OTROS, S.C.RAFAEL",Subvenciones TIC Pymes y autónomos,"9.826,38",9826.38,"2.901,60",2901.60,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
ATECNA S.A.L.,Subvenciones TIC Pymes y autónomos,"13.254,47",13254.47,"3.976,34",3976.34,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
AVICOLA NAVARRA S.L.,Subvenciones TIC Pymes y autónomos,"23.703,04",23703.04,"4.179,55",4179.55,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
AZKOYEN MEDIOS DE PAGO SA,DEVOLVEDOR DE MONEDAS CONFIGURABLE,"176.990,53",176990.53,"86.359,46",86359.46,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
"BADILLO, RODRIGUEZ, LUIS MARIA",Subvenciones TIC Pymes y autónomos,"3.487,59",3487.59,"1.046,28",1046.28,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
BAGLINOX SL,PERFILES DE TERMINACIÓN,"37.200,00",37200.00,"36.072,71",36072.71,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
"BAJAMAR, S.A.",FPA SUMMER FANCY FOOD 2007 (PC),"4.921,92",4921.92,"4.921,92",4921.92,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
BAÑOS DE FITERO S.A.,Subvenciones TIC Pymes y autónomos,"12.450,00",12450.00,"3.735,00",3735.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
BERIAIN AZPIA S.L.,Subvenciones TIC Pymes y autónomos,"15.273,30",15273.30,"4.492,29",4492.29,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
BERTAKO SL,PROCESO DE IMPRESIÓN DE OFFSET HIBRIDO DE ALTA CALIDAD,"101.854,80",101854.80,"93.844,01",93844.01,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
BICICLETAS GOI CONTINI SL,BICICLETA PARA ACTIVAR GRUPOS MUSCULARES DISTINTOS A LOS TRABAJADOS EN BICICLETAS CONVENCIONALES,"19.448,30",19448.30,"18.246,56",18246.56,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
BODEGA COOPERATIVA SAN SEBASTIAN,COMPORTAMIENTO ENOLÓGICO DE LAS UVAS PROCEDENTES DE VIÑEDOS DE SECANO,"36.536,40",36536.40,"25.272,16",25272.16,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
"BODEGAS CAMINO DEL VILLAR, S.L.",FPA SUMMER FANCY FOOD 2007 (PC),"4.921,92",4921.92,"4.921,92",4921.92,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
BODEGAS GUELBENZU SL,DESARROLLO DE FACTORES ENOLOGICOS PARA LA ELABORACION DE UN VINO TINTO DE LA TIERRA PERSONALIZADO,"98.575,59",98575.59,"24.335,53",24335.53,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
BODEGAS OCHOA SA,DETERMINACION Y PUESTA A PUNTO DE LAS CONDICIONES DE CULTIVO SUPERINTENSIVO DE OLIVO Y POSTERIOR ELABORACION DE ACEITE DE ALTA CALIDAD,"53.045,60",53045.60,"11.796,44",11796.44,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
BODEGAS PIEDEMONTE SDAD.COOP.,MICROOXIGENACIÓN EN  VINOS JÓVENES,"37.802,90",37802.90,"2.367,78",2367.78,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
BONDUELLE IBERICA SA,PRODUCCIÓN DE ESPINACA HOJA A HOJA,"44.370,00",44370.00,"42.904,62",42904.62,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
"BUCEO NAVARRA ITSAS-SUB, S.L.",Subvenciones TIC Pymes y autónomos,"7.975,00",7975.00,"2.392,50",2392.50,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
"CABAÑAS, BUENO, CESAR",Subvenciones TIC Pymes y autónomos,"8.884,66",8884.66,"1.946,93",1946.93,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
CAMBRIDGE EQUIPAMIENTO,Subvenciones TIC Pymes y autónomos,"10.500,00",10500.00,"3.150,00",3150.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
CAMERA S.L.,Subvenciones TIC Pymes y autónomos,"5.600,00",5600.00,"1.680,00",1680.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
CAR BELATE SEA,MEZCLAS DE LARGA CADUCIDAD PARA LA ALIMENTACIÓN DE GANADO DE ALTO RENDIMIENTO,"40.391,00",40391.00,"38.163,95",38163.95,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
"CARNICAS FLORISTAN, S.A.",FPA PLMA AMSTERDAM 2008 (PI),"2.398,49",2398.49,"2.398,49",2398.49,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
"CARNICAS FLORISTAN, S.A.",FPA SUMMER FANCY FOOD 2007 (PC),"4.921,92",4921.92,"4.921,92",4921.92,2007,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
CARNICAS FLORISTAN SA,NUEVA GAMA DE TORTILLAS MINIS Y SU PROCESO DE FABRICACIÓN,"121.719,00",121719.00,"40.608,93",40608.93,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
CARPINTERIA METALICA JIMENSA S.L.,Subvenciones TIC Pymes y autónomos,"3.383,00",3383.00,"1.014,90",1014.90,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
"CARRERA , MURILLO , SERGIO",Subvenciones TIC Pymes y autónomos,"3.754,00",3754.00,"1.126,20",1126.20,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
CARROCERIA INDUSTRIAL MENDAUR SLL,NUEVO REMOLQUE BASCULANTE,"48.806,00",48806.00,"15.159,03",15159.03,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
CARROCERIAS EGA SA,CARROCERÍAS RÍGIDAS CON APERTURA LATERAL TOTAL,"103.649,00",103649.00,"94.099,79",94099.79,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
"CASTAÑEDA , GOMEZ, MARIA",Subvenciones TIC Pymes y autónomos,"38.989,70",38989.70,"7.000,00",7000.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
CAU NAVARRA S.L.,Subvenciones TIC Pymes y autónomos,"4.883,00",4883.00,"1.464,90",1464.90,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
CERAMICA UTZUBAR S.A.,Subvenciones TIC Pymes y autónomos,"67.529,25",67529.25,"15.000,00",15000.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
CERAMICAS ARCOBALENO S.A.L.,Subvenciones TIC Pymes y autónomos,"8.275,39",8275.39,"2.482,62",2482.62,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
CERAMICAS ONIRIA S.L.,Subvenciones TIC Pymes y autónomos,"24.178,27",24178.27,"7.000,00",7000.00,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
C.F.V. AUTOESCUELA BASTERRA S.L.,Subvenciones TIC Pymes y autónomos,"3.690,92",3690.92,"1.107,28",1107.28,2008,http://www.dgfc.sgpg.meh.es/aplweb/pdf/DescargasFondosComunitarios/(3043)NA11.pdf
